_ID,_ACTIVE,_CREATE_ID,_CREATE_TIME,_UPDATE_ID,_UPDATE_TIME,_REMARK,_CHANGE_LOG,_RESERVE,发布日期,煤种,起拍价,销售量,硫分,热值,交货开始时间,交货结束时间
311,1,0,2024-07-02 13:52:40.985000,0,2024-07-02 13:52:40.985000,,,,2023-07-17,珠投2号,780.00,5.00,0.6-0.8,5000,2023-07-18,2023-07-25
312,1,0,2024-07-02 13:52:40.985000,0,2024-07-02 13:52:40.985000,,,,2023-07-17,珠投2号,780.00,5.00,,5000,2023-07-18,2023-07-25
313,1,0,2024-07-02 13:52:40.985000,0,2024-07-02 13:52:40.985000,,,,2023-07-03,珠投2号,750.00,5.00,,5000,2023-07-05,2023-07-15
314,1,0,2024-07-02 13:52:40.985000,0,2024-07-02 13:52:40.985000,,,,2023-07-03,珠投1号,860.00,1.60,,5500,2023-07-03,2023-07-10
315,1,0,2024-07-02 13:52:40.985000,0,2024-07-02 13:52:40.985000,,,,2023-07-03,珠投2号,750.00,5.00,,5000,2023-07-05,2023-07-12
316,1,0,2024-07-02 13:52:40.985000,0,2024-07-02 13:52:40.985000,,,,2023-07-03,珠投1号,860.00,1.60,,5500,2023-07-03,2023-07-10
317,1,0,2024-07-02 13:52:40.985000,0,2024-07-02 13:52:40.985000,,,,2023-06-30,珠投1号,860.00,1.60,,5500,2023-07-01,2023-07-10
318,1,0,2024-07-02 13:52:40.985000,0,2024-07-02 13:52:40.985000,,,,2023-06-30,珠投2号,750.00,5.00,,5000,2023-07-01,2023-07-10
319,1,0,2024-07-02 13:52:40.985000,0,2024-07-02 13:52:40.985000,,,,2023-06-30,珠投1号,860.00,2.00,,5500,2023-07-01,2023-07-10
320,1,0,2024-07-02 13:52:40.985000,0,2024-07-02 13:52:40.985000,,,,2023-06-30,珠投2号,750.00,5.00,,5000,2023-07-01,2023-07-10
321,1,0,2024-07-02 13:52:40.985000,0,2024-07-02 13:52:40.985000,,,,2023-06-29,珠投2号,745.00,5.00,,5000,2023-07-01,2023-07-10
322,1,0,2024-07-02 13:52:40.985000,0,2024-07-02 13:52:40.985000,,,,2023-06-29,珠投2号,745.00,5.00,,5000,2023-06-30,2023-07-07
323,1,0,2024-07-02 13:52:40.985000,0,2024-07-02 13:52:40.985000,,,,2023-06-28,珠投2号,745.00,5.00,,5000,2023-06-29,2023-07-06
324,1,0,2024-07-02 13:52:40.985000,0,2024-07-02 13:52:40.985000,,,,2023-06-28,珠投2号,745.00,5.00,,5000,2023-06-29,2023-07-06
325,1,0,2024-07-02 13:52:40.985000,0,2024-07-02 13:52:40.985000,,,,2023-06-27,珠投2号,745.00,5.00,,5000,2023-06-28,2023-07-05
326,1,0,2024-07-02 13:52:40.985000,0,2024-07-02 13:52:40.985000,,,,2023-06-26,珠投2号,745.00,5.00,,5000,2023-06-28,2023-07-05
327,1,0,2024-07-02 13:52:40.985000,0,2024-07-02 13:52:40.985000,,,,2023-06-21,珠投2号,765.00,5.00,,5000,2023-06-25,2023-07-02
328,1,0,2024-07-02 13:52:40.985000,0,2024-07-02 13:52:40.985000,,,,2023-06-21,珠投2号,765.00,5.00,,5000,2023-06-25,2023-07-02
329,1,0,2024-07-02 13:52:40.985000,0,2024-07-02 13:52:40.985000,,,,2023-06-20,珠投2号,745.00,5.00,,5000,2023-06-23,2023-06-30
330,1,0,2024-07-02 13:52:40.985000,0,2024-07-02 13:52:40.985000,,,,2023-06-13,珠投2号,670.00,5.00,,5000,2023-06-20,2023-06-27
331,1,0,2024-07-02 13:52:40.985000,0,2024-07-02 13:52:40.985000,,,,2023-06-12,珠投2号,680.00,5.00,,5000,2023-06-15,2023-06-22
332,1,0,2024-07-02 13:52:40.985000,0,2024-07-02 13:52:40.985000,,,,2023-06-09,珠投2号,680.00,5.00,,5000,2023-06-16,2023-06-22
333,1,0,2024-07-02 13:52:40.985000,0,2024-07-02 13:52:40.985000,,,,2023-06-09,珠投2号,680.00,5.00,,5000,2023-06-16,2023-06-22
334,1,0,2024-07-02 13:52:40.985000,0,2024-07-02 13:52:40.985000,,,,2023-06-08,珠投2号,725.00,5.00,,5000,2023-06-15,2023-06-22
335,1,0,2024-07-02 13:52:40.985000,0,2024-07-02 13:52:40.985000,,,,2023-06-08,珠投2号,725.00,5.00,,5000,2023-06-15,2023-06-22
336,1,0,2024-07-02 13:52:40.985000,0,2024-07-02 13:52:40.985000,,,,2023-06-07,珠投1号和珠投混煤1号,810.00,3.00,,5500,2023-06-15,2023-06-20
337,1,0,2024-07-02 13:52:40.985000,0,2024-07-02 13:52:40.985000,,,,2023-06-06,珠投2号,715.00,3.00,,5000,2023-06-13,2023-06-20
338,1,0,2024-07-02 13:52:40.985000,0,2024-07-02 13:52:40.985000,,,,2023-06-06,珠投2号,715.00,3.00,,5000,2023-06-13,2023-06-20
339,1,0,2024-07-02 13:52:40.985000,0,2024-07-02 13:52:40.985000,,,,2023-06-05,珠投2号,695.00,3.00,,5000,2023-06-12,2023-06-17
340,1,0,2024-07-02 13:52:40.985000,0,2024-07-02 13:52:40.985000,,,,2023-06-05,珠投2号,690.00,3.00,,5000,2023-06-12,2023-06-17
341,1,0,2024-07-02 13:52:40.985000,0,2024-07-02 13:52:40.985000,,,,2023-06-05,珠投1号,785.00,2.50,,5500,2023-06-08,2023-06-15
342,1,0,2024-07-02 13:52:40.985000,0,2024-07-02 13:52:40.985000,,,,2023-06-02,珠投1号,770.00,5.00,,5500,2023-06-02,2023-06-08
343,1,0,2024-07-02 13:52:40.985000,0,2024-07-02 13:52:40.985000,,,,2023-06-01,珠投1号,780.00,5.00,,5500,2023-06-01,2023-06-08
344,1,0,2024-07-02 13:52:40.985000,0,2024-07-02 13:52:40.985000,,,,2023-06-01,珠投1号,780.00,5.00,,5500,2023-06-01,2023-06-07
345,1,0,2024-07-02 13:52:40.985000,0,2024-07-02 13:52:40.985000,,,,2023-06-01,珠投2号,680.00,5.00,,5000,2023-06-01,2023-06-07
346,1,0,2024-07-02 13:52:40.985000,0,2024-07-02 13:52:40.985000,,,,2023-05-31,珠投1号,810.00,5.00,,5500,2023-05-31,2023-06-07
347,1,0,2024-07-02 13:52:40.985000,0,2024-07-02 13:52:40.985000,,,,2023-05-31,珠投2号和珠投混煤2号,710.00,5.00,,5000,2023-05-31,2023-06-07
348,1,0,2024-07-02 13:52:40.985000,0,2024-07-02 13:52:40.985000,,,,2023-05-31,珠投1号,810.00,5.00,,5500,2023-05-31,2023-06-07
349,1,0,2024-07-02 13:52:40.985000,0,2024-07-02 13:52:40.985000,,,,2023-05-31,珠投2号和珠投混煤2号,710.00,5.00,,5000,2023-05-31,2023-06-07
350,1,0,2024-07-02 13:52:40.985000,0,2024-07-02 13:52:40.985000,,,,2023-05-30,珠投2号和珠投混煤2号,735.00,5.00,,5000,2023-05-30,2023-06-05
351,1,0,2024-07-02 13:52:40.985000,0,2024-07-02 13:52:40.985000,,,,2023-05-30,珠投1号,835.00,5.00,,5500,2023-05-30,2023-06-05
352,1,0,2024-07-02 13:52:40.985000,0,2024-07-02 13:52:40.985000,,,,2023-05-30,珠投1号,855.00,5.00,,5500,2023-05-30,2023-06-05
353,1,0,2024-07-02 13:52:40.985000,0,2024-07-02 13:52:40.985000,,,,2023-05-30,珠投2号和珠投混煤2号,755.00,5.00,,5000,2023-05-30,2023-06-05
354,1,0,2024-07-02 13:52:40.985000,0,2024-07-02 13:52:40.985000,,,,2023-05-29,珠投2号和珠投混煤2号,755.00,3.00,,5000,2023-05-29,2023-06-05
355,1,0,2024-07-02 13:52:40.985000,0,2024-07-02 13:52:40.985000,,,,2023-05-29,珠投1号,855.00,2.70,,5500,2023-05-29,2023-06-05
356,1,0,2024-07-02 13:52:40.985000,0,2024-07-02 13:52:40.985000,,,,2023-05-29,珠投2号和珠投混煤2号,755.00,5.00,,5000,2023-05-29,2023-06-05
357,1,0,2024-07-02 13:52:40.985000,0,2024-07-02 13:52:40.985000,,,,2023-05-29,珠投1号,855.00,5.00,,5500,2023-05-29,2023-06-05
358,1,0,2024-07-02 13:52:40.985000,0,2024-07-02 13:52:40.985000,,,,2023-05-27,珠投2号和珠投混煤2号,780.00,5.00,,5000,2023-05-28,2023-06-03
359,1,0,2024-07-02 13:52:40.985000,0,2024-07-02 13:52:40.985000,,,,2023-05-27,珠投1号,875.00,5.00,,5500,2023-05-27,2023-05-31
360,1,0,2024-07-02 13:52:40.985000,0,2024-07-02 13:52:40.985000,,,,2023-05-27,珠投2号和珠投混煤2号,780.00,5.00,,5000,2023-05-28,2023-06-03
361,1,0,2024-07-02 13:52:40.985000,0,2024-07-02 13:52:40.985000,,,,2023-05-27,珠投1号,875.00,5.00,,5500,2023-05-27,2023-05-31
362,1,0,2024-07-02 13:52:40.985000,0,2024-07-02 13:52:40.985000,,,,2023-05-26,珠投1号,890.00,5.00,,5500,2023-05-26,2023-05-31
363,1,0,2024-07-02 13:52:40.985000,0,2024-07-02 13:52:40.985000,,,,2023-05-26,珠投2号和珠投混煤2号,790.00,5.00,,5000,2023-05-27,2023-05-31
364,1,0,2024-07-02 13:52:40.985000,0,2024-07-02 13:52:40.985000,,,,2023-05-26,珠投1号,890.00,5.00,,5500,2023-05-26,2023-05-31
365,1,0,2024-07-02 13:52:40.985000,0,2024-07-02 13:52:40.985000,,,,2023-05-26,珠投2号和珠投混煤2号,790.00,5.00,,5000,2023-05-27,2023-05-31
366,1,0,2024-07-02 13:52:40.985000,0,2024-07-02 13:52:40.985000,,,,2023-05-25,珠投1号,910.00,5.00,,5500,2023-05-25,2023-05-31
367,1,0,2024-07-02 13:52:40.985000,0,2024-07-02 13:52:40.985000,,,,2023-05-25,珠投2号和珠投混煤2号,810.00,5.00,,5000,2023-05-27,2023-05-31
368,1,0,2024-07-02 13:52:40.985000,0,2024-07-02 13:52:40.985000,,,,2023-05-25,珠投1号,910.00,5.00,,5500,2023-05-25,2023-05-31
369,1,0,2024-07-02 13:52:40.985000,0,2024-07-02 13:52:40.985000,,,,2023-05-25,珠投2号和珠投混煤2号,810.00,5.00,,5000,2023-05-27,2023-05-31
370,1,0,2024-07-02 13:52:40.985000,0,2024-07-02 13:52:40.985000,,,,2023-05-24,珠投1号,955.00,5.00,,5500,2023-05-24,2023-05-31
371,1,0,2024-07-02 13:52:40.985000,0,2024-07-02 13:52:40.985000,,,,2023-05-24,珠投2号和珠投混煤2号,840.00,5.00,,5000,2023-05-26,2023-05-31
372,1,0,2024-07-02 13:52:40.985000,0,2024-07-02 13:52:40.985000,,,,2023-05-24,珠投2号和珠投混煤2号,840.00,5.00,,5000,2023-05-26,2023-05-31
373,1,0,2024-07-02 13:52:40.985000,0,2024-07-02 13:52:40.985000,,,,2023-05-24,珠投1号,955.00,5.00,,5500,2023-05-24,2023-05-31
374,1,0,2024-07-02 13:52:40.985000,0,2024-07-02 13:52:40.985000,,,,2023-05-23,珠投1号,975.00,4.50,,5500,2023-05-23,2023-05-31
375,1,0,2024-07-02 13:52:40.985000,0,2024-07-02 13:52:40.985000,,,,2023-05-23,珠投2号和珠投混煤2号,860.00,5.00,,5000,2023-05-25,2023-05-31
376,1,0,2024-07-02 13:52:40.985000,0,2024-07-02 13:52:40.985000,,,,2023-05-23,珠投1号,975.00,5.00,,5500,2023-05-23,2023-05-31
377,1,0,2024-07-02 13:52:40.985000,0,2024-07-02 13:52:40.985000,,,,2023-05-23,珠投2号和珠投混煤2号,860.00,5.00,,5000,2023-05-25,2023-05-31
378,1,0,2024-07-02 13:52:40.985000,0,2024-07-02 13:52:40.985000,,,,2023-05-22,珠投1号,975.00,5.00,,5500,2023-05-22,2023-05-31
379,1,0,2024-07-02 13:52:40.985000,0,2024-07-02 13:52:40.985000,,,,2023-05-22,珠投2号和珠投混煤2号,860.00,5.00,,5000,2023-05-25,2023-05-31
380,1,0,2024-07-02 13:52:40.985000,0,2024-07-02 13:52:40.985000,,,,2023-05-22,珠投2号和珠投2号（混）,860.00,5.00,,5000,2023-05-25,2023-05-31
381,1,0,2024-07-02 13:52:40.985000,0,2024-07-02 13:52:40.985000,,,,2023-05-22,珠投1号,975.00,5.00,,5500,2023-05-22,2023-05-31
382,1,0,2024-07-02 13:52:40.985000,0,2024-07-02 13:52:40.985000,,,,2023-05-19,珠投1号,980.00,5.00,,5500,2023-05-19,2023-05-27
383,1,0,2024-07-02 13:52:40.985000,0,2024-07-02 13:52:40.985000,,,,2023-05-19,珠投2号和珠投2号（混）,865.00,4.00,,5000,2023-05-23,2023-05-31
384,1,0,2024-07-02 13:52:40.985000,0,2024-07-02 13:52:40.985000,,,,2023-05-19,珠投1号,980.00,6.00,,5500,2023-05-19,2023-05-27
385,1,0,2024-07-02 13:52:40.985000,0,2024-07-02 13:52:40.985000,,,,2023-05-19,珠投2号和珠投2号（混）,865.00,5.00,,5000,2023-05-23,2023-05-31
386,1,0,2024-07-02 13:52:40.985000,0,2024-07-02 13:52:40.985000,,,,2023-05-18,珠投2号和珠投2号（混）,865.00,4.00,,5000,2023-05-23,2023-05-31
387,1,0,2024-07-02 13:52:40.985000,0,2024-07-02 13:52:40.985000,,,,2023-05-18,珠投1号,980.00,5.00,,5500,2023-05-18,2023-05-26
388,1,0,2024-07-02 13:52:40.985000,0,2024-07-02 13:52:40.985000,,,,2023-05-18,珠投2号和珠投2号（混）,865.00,5.00,,5000,2023-05-23,2023-05-31
389,1,0,2024-07-02 13:52:40.985000,0,2024-07-02 13:52:40.985000,,,,2023-05-18,珠投1号,980.00,5.00,,5500,2023-05-18,2023-05-26
390,1,0,2024-07-02 13:52:40.985000,0,2024-07-02 13:52:40.985000,,,,2023-05-17,珠投1号,980.00,3.00,,5500,2023-05-17,2023-05-25
391,1,0,2024-07-02 13:52:40.985000,0,2024-07-02 13:52:40.985000,,,,2023-05-17,珠投1号,980.00,3.00,,5500,2023-05-17,2023-05-25
392,1,0,2024-07-02 13:52:40.985000,0,2024-07-02 13:52:40.985000,,,,2023-05-17,珠投2号和珠投2号（混）,865.00,5.00,,5000,2023-05-20,2023-05-27
393,1,0,2024-07-02 13:52:40.985000,0,2024-07-02 13:52:40.985000,,,,2023-05-16,珠投2号,865.00,1.50,,5000,2023-05-20,2023-05-25
394,1,0,2024-07-02 13:52:40.985000,0,2024-07-02 13:52:40.985000,,,,2023-05-16,珠投1号,980.00,5.00,,5500,2023-05-16,2023-05-22
395,1,0,2024-07-02 13:52:40.985000,0,2024-07-02 13:52:40.985000,,,,2023-05-16,珠投1号,980.00,5.00,,5500,2023-05-16,2023-05-22
396,1,0,2024-07-02 13:52:40.985000,0,2024-07-02 13:52:40.985000,,,,2023-05-16,珠投2号,865.00,5.00,,5000,2023-05-20,2023-05-25
397,1,0,2024-07-02 13:52:40.985000,0,2024-07-02 13:52:40.985000,,,,2023-05-15,珠投2号,870.00,2.50,,5000,2023-05-15,2023-05-22
398,1,0,2024-07-02 13:52:40.985000,0,2024-07-02 13:52:40.985000,,,,2023-05-15,珠投1号,980.00,3.50,,5500,2023-05-15,2023-05-22
399,1,0,2024-07-02 13:52:40.985000,0,2024-07-02 13:52:40.985000,,,,2023-05-15,珠投1号,980.00,5.00,,5500,2023-05-15,2023-05-22
400,1,0,2024-07-02 13:52:40.985000,0,2024-07-02 13:52:40.985000,,,,2023-05-15,珠投2号,870.00,5.00,,5000,2023-05-15,2023-05-22
401,1,0,2024-07-09 12:02:18.253000,0,2024-07-09 12:04:05.163000,"秦皇岛,国投曹妃甸,国投京唐港,3640码头,曹二期",,,2024-07-09,珠投2号,770.00,5.00,0.6-0.8,5000,2024-07-10,2024-07-20
402,1,0,2024-07-09 12:02:18.253000,0,2024-07-09 12:04:08.780000,"秦皇岛,国投曹妃甸,国投京唐港,3640码头,曹二期",,,2024-07-08,珠投2号,770.00,5.00,0.6-0.8,5000,2024-07-09,2024-07-20
403,1,0,2024-07-09 12:02:18.253000,0,2024-07-09 12:04:12.013000,"秦皇岛,国投曹妃甸,国投京唐港,3640码头,曹二期",,,2024-07-05,珠投2号,760.00,5.00,0.6-0.8,5000,2024-07-06,2024-07-15
404,1,0,2024-07-31 18:00:06.390000,0,2024-07-31 18:00:06.390000,,,,2024-07-09,珠投2号,770.00,5.00,0.6-0.8,5000,2024-07-10,2024-07-20
405,1,0,2024-08-02 16:41:55.497000,0,2024-08-02 16:41:55.497000,,,,2024-08-01,珠投2号,775.00,5.00,0.6-0.8,5000,2024-08-02,2024-08-10
406,1,0,2024-08-02 16:42:25.898000,0,2024-08-02 16:42:25.898000,,,,2024-08-02,珠投2号,775.00,5.00,0.6-0.8,5000,2024-08-03,2024-08-10
407,1,0,2024-08-28 14:29:22.506000,0,2024-09-04 14:45:10.502000,"曹二期,3640码头,国投京唐港,国投曹妃甸,秦皇岛",,,2024-08-28,珠投2号,755.00,5.00,0.6-0.8,5000,2024-08-29,2024-09-08
408,1,0,2024-08-28 14:29:22.506000,0,2024-09-04 14:45:21.383000,"曹二期,3640码头,国投京唐港,国投曹妃甸,秦皇岛",,,2024-08-26,珠投2号,755.00,5.00,0.6-0.8,5000,2024-08-27,2024-09-05
409,1,0,2024-08-28 14:29:22.506000,0,2024-09-04 14:45:16.315000,"秦皇岛,国投曹妃甸,国投京唐港,3640码头,曹二期",,,2024-08-26,珠投2号,755.00,5.00,0.6-0.8,5000,2024-08-27,2024-09-05
410,1,0,2024-08-28 14:29:22.506000,0,2024-09-04 14:45:26.521000,"秦皇岛,国投曹妃甸,国投京唐港,3640码头,曹二期",,,2024-08-23,珠投2号,755.00,5.00,0.6-0.8,5000,2024-08-24,2024-08-31
411,1,0,2024-09-04 15:27:59.709000,0,2024-09-04 15:27:59.709000,,,,2024-08-30,珠江2号,760.00,5.00,0.6-0.8,5000,2024-08-31,2024-09-10
412,1,0,2024-09-04 15:28:38.483000,0,2024-09-04 15:28:38.483000,,,,2024-08-30,珠江2号,760.00,5.00,0.6-0.8,5000,2024-08-31,2024-09-10
413,1,0,2024-10-10 16:42:16.908000,0,2024-10-10 16:42:16.908000,"国投京唐港,国投曹妃甸",,,2024-10-10,珠投5号,685.00,5.00,0.6-0.8%,4500大卡,2024-10-11,2024-10-20
414,1,0,2024-10-10 16:42:16.908000,0,2024-10-10 16:42:16.908000,国投京唐港,,,2024-10-10,珠投5号,685.00,5.00,0.6-0.8%,4500大卡,2024-10-11,2024-10-20
415,1,0,2024-10-10 16:42:16.908000,0,2024-10-10 16:42:16.908000,"秦皇岛,国投曹妃甸,国投京唐港,3640码头,曹二期",,,2024-10-10,珠投2号,785.00,5.00,0.6-0.8%,5000大卡,2024-10-11,2024-10-20
416,1,0,2024-10-10 16:42:16.908000,0,2024-10-10 16:42:16.908000,"秦皇岛,国投曹妃甸,国投京唐港,3640码头,曹二期",,,2024-09-30,珠投2号,790.00,5.00,0.6-0.8%,5000大卡,2024-10-01,2024-10-10
417,1,0,2024-10-10 16:42:16.908000,0,2024-10-10 16:42:16.908000,"国投曹妃甸,国投京唐港,3640码头",,,2024-09-29,珠投2号,785.00,5.00,0.6-0.8%,5000大卡,2024-09-30,2024-10-10
418,1,0,2024-10-10 16:42:16.908000,0,2024-10-10 16:42:16.908000,"国投曹妃甸,3640码头",,,2024-09-29,珠投5号,690.00,5.00,0.6-0.8%,4500大卡,2024-09-30,2024-10-10
419,1,0,2024-10-10 16:42:16.908000,0,2024-10-10 16:42:16.908000,"秦皇岛,国投曹妃甸,3640码头,国投京唐港,曹二期",,,2024-09-29,珠投2号,790.00,5.00,0.6-0.8%,5000大卡,2024-09-30,2024-10-10
420,1,0,2024-10-10 16:42:16.908000,0,2024-10-10 16:42:16.908000,国投京唐港,,,2024-09-29,珠投5号,700.00,5.00,0.6-0.8%,4500大卡,2024-09-30,2024-10-10
421,1,0,2024-10-10 16:42:16.908000,0,2024-10-10 16:42:16.908000,"秦皇岛,国投曹妃甸,国投京唐港,3640码头,曹二期",,,2024-09-29,珠投2号,790.00,5.00,0.6-0.8%,5000大卡,2024-09-30,2024-10-10
422,1,0,2024-10-10 16:42:16.908000,0,2024-10-10 16:42:16.908000,"国投曹妃甸,国投京唐港,3640码头",,,2024-09-29,珠投2号,785.00,5.00,0.6-0.8%,5000大卡,2024-09-30,2024-10-10
423,1,0,2024-10-10 16:42:16.908000,0,2024-10-10 16:42:16.908000,国投京唐港,,,2024-09-29,珠投5号,700.00,5.00,0.6-0.8%,4500大卡,2024-09-30,2024-10-10
424,1,0,2024-10-10 16:42:16.908000,0,2024-10-10 16:42:16.908000,"国投曹妃甸,3640码头",,,2024-09-29,珠投5号,690.00,5.00,0.6-0.8%,4500大卡,2024-09-30,2024-10-10
425,1,0,2024-10-10 16:42:16.908000,0,2024-10-10 16:42:16.908000,国投京唐港,,,2024-09-27,珠投5号,700.00,5.00,0.6-0.8%,4500大卡,2024-09-28,2024-10-07
426,1,0,2024-10-10 16:42:16.908000,0,2024-10-10 16:42:16.908000,"国投曹妃甸,3640码头",,,2024-09-27,珠投5号,690.00,5.00,0.6-0.8%,4500大卡,2024-09-28,2024-10-07
427,1,0,2024-10-10 16:42:16.908000,0,2024-10-10 16:42:16.908000,"曹二期,3640码头,国投京唐港,国投曹妃甸,秦皇岛",,,2024-09-27,珠投2号,790.00,5.00,0.6-0.8%,5000大卡,2024-09-28,2024-10-07
428,1,0,2024-10-10 16:42:16.908000,0,2024-10-10 16:42:16.908000,国投京唐港,,,2024-09-27,珠投5号,700.00,5.00,0.6-0.8%,4500大卡,2024-09-28,2024-10-07
429,1,0,2024-10-10 16:42:16.908000,0,2024-10-10 16:42:16.908000,"国投曹妃甸,3640码头",,,2024-09-27,珠投5号,690.00,5.00,0.6-0.8%,4500大卡,2024-09-28,2024-10-07
430,1,0,2024-10-10 16:42:16.908000,0,2024-10-10 16:42:16.908000,"曹二期,3640码头,国投京唐港,国投曹妃甸,秦皇岛",,,2024-09-27,珠投2号,790.00,5.00,0.6-0.8%,5000大卡,2024-09-28,2024-10-07
431,1,0,2024-10-10 16:42:16.908000,0,2024-10-10 16:42:16.908000,国投京唐港,,,2024-09-26,珠投5号,700.00,5.00,0.6-0.8%,4500大卡,2024-09-27,2024-10-07
432,1,0,2024-10-10 16:42:16.908000,0,2024-10-10 16:42:16.908000,"国投曹妃甸,3640码头",,,2024-09-26,珠投5号,690.00,5.00,0.6-0.8%,4500大卡,2024-09-27,2024-10-07
433,1,0,2024-10-10 16:42:16.908000,0,2024-10-10 16:42:16.908000,"秦皇岛,国投曹妃甸,国投京唐港,3640码头,曹二期",,,2024-09-26,珠投2号,790.00,5.00,0.6-0.8%,5000大卡,2024-09-27,2024-10-07
434,1,0,2024-10-10 16:42:16.908000,0,2024-10-10 16:42:16.908000,曹二期,,,2024-09-24,珠投2号,790.00,5.00,0.6-0.8%,5000大卡,2024-09-25,2024-10-05
435,1,0,2024-10-10 16:42:16.908000,0,2024-10-10 16:42:16.908000,国投京唐港,,,2024-09-23,珠投5号,700.00,5.00,0.6-0.8%,4500大卡,2024-09-24,2024-10-05
436,1,0,2024-10-10 16:42:16.908000,0,2024-10-10 16:42:16.908000,"国投曹妃甸,3640码头",,,2024-09-23,珠投5号,690.00,5.00,0.6-0.8%,4500大卡,2024-09-24,2024-10-05
437,1,0,2024-10-10 16:42:16.908000,0,2024-10-10 16:42:16.908000,国投曹妃甸,,,2024-09-20,珠投5号,690.00,5.00,0.6-0.8%,4500大卡,2024-09-21,2024-09-30
438,1,0,2024-10-10 16:42:16.908000,0,2024-10-10 16:42:16.908000,"国投曹妃甸,曹二期",,,2024-09-09,珠投2号,770.00,5.00,0.6-0.8%,5000大卡,2024-09-10,2024-09-17
439,1,0,2024-10-10 16:42:16.908000,0,2024-10-10 16:42:16.908000,"秦皇岛,国投曹妃甸,国投京唐港,3640码头,曹二期",,,2024-09-06,珠投2号,760.00,5.00,0.6-0.8%,5000大卡,2024-09-07,2024-09-13
440,1,0,2024-10-15 17:15:18.304000,0,2024-10-15 17:15:18.304000,"国投曹妃甸,国投京唐港,3640码头",,,2024-10-15,珠投5号,670.00,5.00,0.6-0.8%,4500大卡,2024-10-16,2024-10-25
441,1,0,2024-10-15 17:15:18.304000,0,2024-10-15 17:15:18.304000,"秦皇岛,国投曹妃甸,国投京唐港,3640码头,曹二期",,,2024-10-15,珠投2号,770.00,5.00,0.6-0.8%,5000大卡,2024-10-16,2024-10-25
442,1,0,2024-10-15 17:15:18.304000,0,2024-10-15 17:15:18.304000,"国投曹妃甸,国投京唐港,3640码头",,,2024-10-12,珠投5号,675.00,5.00,0.6-0.8%,4500大卡,2024-10-13,2024-10-20
443,1,0,2024-10-15 17:15:18.304000,0,2024-10-15 17:15:18.304000,"曹二期,3640码头,国投京唐港,国投曹妃甸,秦皇岛",,,2024-10-12,珠投2号,775.00,5.00,0.6-0.8%,5000大卡,2024-10-13,2024-10-20
444,1,0,2024-10-15 17:15:18.304000,0,2024-10-15 17:15:18.304000,"秦皇岛,国投曹妃甸,国投京唐港,3640码头,曹二期",,,2024-10-12,珠投2号,775.00,5.00,0.6-0.8%,5000大卡,2024-10-13,2024-10-20
445,1,0,2024-10-15 17:15:18.304000,0,2024-10-15 17:15:18.304000,"国投曹妃甸,国投京唐港,3640码头",,,2024-10-12,珠投5号,675.00,5.00,0.6-0.8%,4500大卡,2024-10-13,2024-10-20
446,1,0,2024-10-23 16:09:07.363000,0,2024-10-23 16:09:07.363000,"秦皇岛,国投曹妃甸,国投京唐港,3640码头,曹二期",,,2024-10-22,珠投2号,775.00,5.00,0.6-0.8%,5000大卡,2024-10-23,2024-10-31
447,1,0,2024-10-23 16:09:07.363000,0,2024-10-23 16:09:07.363000,"国投曹妃甸,国投京唐港",,,2024-10-22,珠投5号,670.00,5.00,0.6-0.8%,4500大卡,2024-10-23,2024-10-31
448,1,0,2024-10-23 16:09:07.363000,0,2024-10-23 16:09:07.363000,"秦皇岛,国投曹妃甸,国投京唐港,3640码头,曹二期",,,2024-10-22,珠投2号,770.00,5.00,0.6-0.8%,5000大卡,2024-10-23,2024-10-31
449,1,0,2024-10-23 16:09:07.363000,0,2024-10-23 16:09:07.363000,"秦皇岛,国投曹妃甸,国投京唐港,曹二期,3640码头",,,2024-10-18,珠投2号,770.00,5.00,0.6-0.8%,5000大卡,2024-10-19,2024-10-25
450,1,0,2024-10-23 16:09:07.363000,0,2024-10-23 16:09:07.363000,"国投曹妃甸,国投京唐港",,,2024-10-18,珠投5号,670.00,5.00,0.6-0.8%,4500大卡,2024-10-19,2024-10-25
451,1,0,2024-10-23 16:09:07.363000,0,2024-10-23 16:09:07.363000,"国投曹妃甸,国投京唐港",,,2024-10-17,珠投5号,670.00,5.00,0.6-0.8%,4500大卡,2024-10-18,2024-10-25
452,1,0,2024-10-23 16:09:07.363000,0,2024-10-23 16:09:07.363000,"秦皇岛,国投曹妃甸,国投京唐港,3640码头,曹二期",,,2024-10-17,珠投2号,770.00,5.00,0.6-0.8%,5000大卡,2024-10-18,2024-10-25
453,1,0,2024-12-09 14:49:16.521000,0,2024-12-09 14:49:16.521000,"秦皇岛,国投曹妃甸,国投京唐港,3640码头,曹二期",,,2024-12-06,珠投2号,725.00,5.00,0.6-0.8%,5000大卡,2024-12-07,2024-12-15
454,1,0,2024-12-09 14:49:16.521000,0,2024-12-09 14:49:16.521000,国投曹妃甸,,,2024-12-06,珠投1号,830.00,5.00,0.6-0.8%,5500大卡,2024-12-07,2024-12-15
455,1,0,2024-12-09 14:49:16.521000,0,2024-12-09 14:49:16.521000,"秦皇岛,国投曹妃甸,国投京唐港,3640码头,曹二期",,,2024-12-05,珠投2号,730.00,5.00,0.6-0.8%,5000大卡,2024-12-06,2024-12-15
