日期,数据类目,当期值(美元/吨),环比变化,_ID,_DATA_TIME,_ACTIVE,_CREATE_ID,_CREATE_TIME,_UPDATE_ID,_UPDATE_TIME,_REMARK,_CHANGE_LOG,_RESERVE
2024-01-15,印尼塔巴尼奥-中国南通,12.21,-0.10,551,2024-01-15 00:00:00,1,0,2024-07-03 00:59:55,0,2024-07-03 00:59:55,,,
2024-01-15,澳大利亚纽卡斯尔-中国舟山,12.88,-0.50,552,2024-01-15 00:00:00,1,0,2024-07-03 00:59:55,0,2024-07-03 00:59:55,,,
2024-01-15,印尼萨马林达-中国广州,7.50,-0.10,553,2024-01-15 00:00:00,1,0,2024-07-03 00:59:55,0,2024-07-03 00:59:55,,,
2024-01-15,印尼塔巴尼奥-中国广州,9.75,0.00,554,2024-01-15 00:00:00,1,0,2024-07-03 00:59:55,0,2024-07-03 00:59:55,,,
2024-01-15,澳大利亚海波因特-中国舟山,13.04,-0.10,555,2024-01-15 00:00:00,1,0,2024-07-03 00:59:55,0,2024-07-03 00:59:55,,,
2024-01-12,澳大利亚海波因特-中国舟山,13.12,-0.10,556,2024-01-12 00:00:00,1,0,2024-07-03 00:59:55,0,2024-07-03 00:59:55,,,
2024-01-12,澳大利亚纽卡斯尔-中国舟山,13.34,-0.50,557,2024-01-12 00:00:00,1,0,2024-07-03 00:59:55,0,2024-07-03 00:59:55,,,
2024-01-12,印尼萨马林达-中国广州,7.55,-0.10,558,2024-01-12 00:00:00,1,0,2024-07-03 00:59:55,0,2024-07-03 00:59:55,,,
2024-01-12,印尼塔巴尼奥-中国广州,9.77,-0.10,559,2024-01-12 00:00:00,1,0,2024-07-03 00:59:55,0,2024-07-03 00:59:55,,,
2024-01-12,印尼塔巴尼奥-中国南通,12.28,-0.10,560,2024-01-12 00:00:00,1,0,2024-07-03 00:59:55,0,2024-07-03 00:59:55,,,
2024-01-11,印尼塔巴尼奥-中国广州,9.83,-0.10,561,2024-01-11 00:00:00,1,0,2024-07-03 00:59:55,0,2024-07-03 00:59:55,,,
2024-01-11,印尼萨马林达-中国广州,7.67,-0.20,562,2024-01-11 00:00:00,1,0,2024-07-03 00:59:55,0,2024-07-03 00:59:55,,,
2024-01-11,澳大利亚纽卡斯尔-中国舟山,13.83,-0.90,563,2024-01-11 00:00:00,1,0,2024-07-03 00:59:55,0,2024-07-03 00:59:55,,,
2024-01-11,印尼塔巴尼奥-中国南通,12.37,-0.10,564,2024-01-11 00:00:00,1,0,2024-07-03 00:59:55,0,2024-07-03 00:59:55,,,
2024-01-11,澳大利亚海波因特-中国舟山,13.20,-0.20,565,2024-01-11 00:00:00,1,0,2024-07-03 00:59:55,0,2024-07-03 00:59:55,,,
2024-01-10,印尼塔巴尼奥-中国广州,9.91,-0.10,566,2024-01-10 00:00:00,1,0,2024-07-03 00:59:55,0,2024-07-03 00:59:55,,,
2024-01-10,澳大利亚海波因特-中国舟山,13.36,-0.10,567,2024-01-10 00:00:00,1,0,2024-07-03 00:59:55,0,2024-07-03 00:59:55,,,
2024-01-10,印尼塔巴尼奥-中国南通,12.48,-0.10,568,2024-01-10 00:00:00,1,0,2024-07-03 00:59:55,0,2024-07-03 00:59:55,,,
2024-01-10,印尼萨马林达-中国广州,7.82,-0.10,569,2024-01-10 00:00:00,1,0,2024-07-03 00:59:55,0,2024-07-03 00:59:55,,,
2024-01-10,澳大利亚纽卡斯尔-中国舟山,14.77,-0.90,570,2024-01-10 00:00:00,1,0,2024-07-03 00:59:55,0,2024-07-03 00:59:55,,,
2024-01-09,印尼塔巴尼奥-中国广州,9.98,-0.10,571,2024-01-09 00:00:00,1,0,2024-07-03 01:00:00,0,2024-07-03 01:00:00,,,
2024-01-09,澳大利亚海波因特-中国舟山,13.44,-0.20,572,2024-01-09 00:00:00,1,0,2024-07-03 01:00:00,0,2024-07-03 01:00:00,,,
2024-01-09,澳大利亚纽卡斯尔-中国舟山,15.67,-0.60,573,2024-01-09 00:00:00,1,0,2024-07-03 01:00:00,0,2024-07-03 01:00:00,,,
2024-01-09,印尼塔巴尼奥-中国南通,12.55,-0.10,574,2024-01-09 00:00:00,1,0,2024-07-03 01:00:00,0,2024-07-03 01:00:00,,,
2024-01-09,印尼萨马林达-中国广州,7.94,-0.10,575,2024-01-09 00:00:00,1,0,2024-07-03 01:00:00,0,2024-07-03 01:00:00,,,
2024-01-08,澳大利亚纽卡斯尔-中国舟山,16.26,-0.20,576,2024-01-08 00:00:00,1,0,2024-07-03 01:00:00,0,2024-07-03 01:00:00,,,
2024-01-08,印尼塔巴尼奥-中国广州,10.04,0.00,577,2024-01-08 00:00:00,1,0,2024-07-03 01:00:00,0,2024-07-03 01:00:00,,,
2024-01-08,印尼塔巴尼奥-中国南通,12.63,0.00,578,2024-01-08 00:00:00,1,0,2024-07-03 01:00:00,0,2024-07-03 01:00:00,,,
2024-01-08,印尼萨马林达-中国广州,8.06,-0.10,579,2024-01-08 00:00:00,1,0,2024-07-03 01:00:00,0,2024-07-03 01:00:00,,,
2024-01-08,澳大利亚海波因特-中国舟山,13.62,-0.10,580,2024-01-08 00:00:00,1,0,2024-07-03 01:00:00,0,2024-07-03 01:00:00,,,
2024-01-05,印尼塔巴尼奥-中国南通,12.67,0.00,581,2024-01-05 00:00:00,1,0,2024-07-03 01:00:00,0,2024-07-03 01:00:00,,,
2024-01-05,澳大利亚海波因特-中国舟山,13.70,-0.10,582,2024-01-05 00:00:00,1,0,2024-07-03 01:00:00,0,2024-07-03 01:00:00,,,
2024-01-05,澳大利亚纽卡斯尔-中国舟山,16.50,-0.20,583,2024-01-05 00:00:00,1,0,2024-07-03 01:00:00,0,2024-07-03 01:00:00,,,
2024-01-05,印尼塔巴尼奥-中国广州,10.05,0.00,584,2024-01-05 00:00:00,1,0,2024-07-03 01:00:00,0,2024-07-03 01:00:00,,,
2024-01-05,印尼萨马林达-中国广州,8.11,-0.20,585,2024-01-05 00:00:00,1,0,2024-07-03 01:00:00,0,2024-07-03 01:00:00,,,
2024-01-04,澳大利亚海波因特-中国舟山,13.80,-0.10,586,2024-01-04 00:00:00,1,0,2024-07-03 01:00:00,0,2024-07-03 01:00:00,,,
2024-01-04,澳大利亚纽卡斯尔-中国舟山,16.70,-0.70,587,2024-01-04 00:00:00,1,0,2024-07-03 01:00:00,0,2024-07-03 01:00:00,,,
2024-01-04,印尼塔巴尼奥-中国南通,12.67,0.00,588,2024-01-04 00:00:00,1,0,2024-07-03 01:00:00,0,2024-07-03 01:00:00,,,
2024-01-04,印尼萨马林达-中国广州,8.26,-0.10,589,2024-01-04 00:00:00,1,0,2024-07-03 01:00:00,0,2024-07-03 01:00:00,,,
2024-01-04,印尼塔巴尼奥-中国广州,10.07,0.00,590,2024-01-04 00:00:00,1,0,2024-07-03 01:00:00,0,2024-07-03 01:00:00,,,
2024-01-03,印尼塔巴尼奥-中国广州,10.09,0.00,591,2024-01-03 00:00:00,1,0,2024-07-03 01:00:00,0,2024-07-03 01:00:00,,,
2024-01-03,澳大利亚海波因特-中国舟山,13.88,-0.10,592,2024-01-03 00:00:00,1,0,2024-07-03 01:00:00,0,2024-07-03 01:00:00,,,
2024-01-03,澳大利亚纽卡斯尔-中国舟山,17.41,-0.20,593,2024-01-03 00:00:00,1,0,2024-07-03 01:00:00,0,2024-07-03 01:00:00,,,
2024-01-03,印尼萨马林达-中国广州,8.37,-0.10,594,2024-01-03 00:00:00,1,0,2024-07-03 01:00:00,0,2024-07-03 01:00:00,,,
2024-01-03,印尼塔巴尼奥-中国南通,12.69,0.00,595,2024-01-03 00:00:00,1,0,2024-07-03 01:00:00,0,2024-07-03 01:00:00,,,
2024-01-02,印尼塔巴尼奥-中国南通,12.65,0.00,596,2024-01-02 00:00:00,1,0,2024-07-03 01:00:00,0,2024-07-03 01:00:00,,,
2024-01-02,印尼萨马林达-中国广州,8.47,0.00,597,2024-01-02 00:00:00,1,0,2024-07-03 01:00:00,0,2024-07-03 01:00:00,,,
2024-01-02,印尼塔巴尼奥-中国广州,10.08,0.00,598,2024-01-02 00:00:00,1,0,2024-07-03 01:00:00,0,2024-07-03 01:00:00,,,
2024-01-02,澳大利亚海波因特-中国舟山,13.96,0.00,599,2024-01-02 00:00:00,1,0,2024-07-03 01:00:00,0,2024-07-03 01:00:00,,,
2024-01-02,澳大利亚纽卡斯尔-中国舟山,17.60,-0.10,600,2024-01-02 00:00:00,1,0,2024-07-03 01:00:00,0,2024-07-03 01:00:00,,,
2023-12-29,澳大利亚海波因特-中国舟山,13.96,0.00,601,2023-12-29 00:00:00,1,0,2024-07-03 01:00:05,0,2024-07-03 01:00:05,,,
2023-12-29,澳大利亚纽卡斯尔-中国舟山,17.71,0.40,602,2023-12-29 00:00:00,1,0,2024-07-03 01:00:05,0,2024-07-03 01:00:05,,,
2023-12-29,印尼塔巴尼奥-中国广州,10.06,0.00,603,2023-12-29 00:00:00,1,0,2024-07-03 01:00:05,0,2024-07-03 01:00:05,,,
2023-12-29,印尼塔巴尼奥-中国南通,12.62,0.00,604,2023-12-29 00:00:00,1,0,2024-07-03 01:00:05,0,2024-07-03 01:00:05,,,
2023-12-29,印尼萨马林达-中国广州,8.46,0.00,605,2023-12-29 00:00:00,1,0,2024-07-03 01:00:05,0,2024-07-03 01:00:05,,,
2023-12-28,印尼塔巴尼奥-中国南通,12.59,0.10,606,2023-12-28 00:00:00,1,0,2024-07-03 01:00:05,0,2024-07-03 01:00:05,,,
2023-12-28,澳大利亚纽卡斯尔-中国舟山,17.36,0.00,607,2023-12-28 00:00:00,1,0,2024-07-03 01:00:05,0,2024-07-03 01:00:05,,,
2023-12-28,澳大利亚海波因特-中国舟山,13.96,0.10,608,2023-12-28 00:00:00,1,0,2024-07-03 01:00:05,0,2024-07-03 01:00:05,,,
2023-12-28,印尼塔巴尼奥-中国广州,10.04,0.10,609,2023-12-28 00:00:00,1,0,2024-07-03 01:00:05,0,2024-07-03 01:00:05,,,
2023-12-28,印尼萨马林达-中国广州,8.42,0.00,610,2023-12-28 00:00:00,1,0,2024-07-03 01:00:05,0,2024-07-03 01:00:05,,,
2023-12-27,澳大利亚纽卡斯尔-中国舟山,17.34,-0.30,611,2023-12-27 00:00:00,1,0,2024-07-03 01:00:05,0,2024-07-03 01:00:05,,,
2023-12-27,印尼塔巴尼奥-中国南通,12.53,0.00,612,2023-12-27 00:00:00,1,0,2024-07-03 01:00:05,0,2024-07-03 01:00:05,,,
2023-12-27,印尼塔巴尼奥-中国广州,9.99,0.00,613,2023-12-27 00:00:00,1,0,2024-07-03 01:00:05,0,2024-07-03 01:00:05,,,
2023-12-27,澳大利亚海波因特-中国舟山,13.86,0.00,614,2023-12-27 00:00:00,1,0,2024-07-03 01:00:05,0,2024-07-03 01:00:05,,,
2023-12-27,印尼萨马林达-中国广州,8.40,0.00,615,2023-12-27 00:00:00,1,0,2024-07-03 01:00:05,0,2024-07-03 01:00:05,,,
2023-12-26,澳大利亚海波因特-中国舟山,13.86,-0.10,616,2023-12-26 00:00:00,1,0,2024-07-03 01:00:05,0,2024-07-03 01:00:05,,,
2023-12-26,澳大利亚纽卡斯尔-中国舟山,17.63,-0.10,617,2023-12-26 00:00:00,1,0,2024-07-03 01:00:05,0,2024-07-03 01:00:05,,,
2023-12-26,印尼塔巴尼奥-中国广州,9.99,0.00,618,2023-12-26 00:00:00,1,0,2024-07-03 01:00:05,0,2024-07-03 01:00:05,,,
2023-12-26,印尼萨马林达-中国广州,8.42,-0.10,619,2023-12-26 00:00:00,1,0,2024-07-03 01:00:05,0,2024-07-03 01:00:05,,,
2023-12-26,印尼塔巴尼奥-中国南通,12.53,0.00,620,2023-12-26 00:00:00,1,0,2024-07-03 01:00:05,0,2024-07-03 01:00:05,,,
2023-12-25,印尼塔巴尼奥-中国广州,10.01,-0.10,621,2023-12-25 00:00:00,1,0,2024-07-03 01:00:05,0,2024-07-03 01:00:05,,,
2023-12-25,澳大利亚纽卡斯尔-中国舟山,17.77,0.00,622,2023-12-25 00:00:00,1,0,2024-07-03 01:00:05,0,2024-07-03 01:00:05,,,
2023-12-25,印尼萨马林达-中国广州,8.48,-0.10,623,2023-12-25 00:00:00,1,0,2024-07-03 01:00:05,0,2024-07-03 01:00:05,,,
2023-12-25,印尼塔巴尼奥-中国南通,12.56,-0.10,624,2023-12-25 00:00:00,1,0,2024-07-03 01:00:05,0,2024-07-03 01:00:05,,,
2023-12-25,澳大利亚海波因特-中国舟山,13.98,0.00,625,2023-12-25 00:00:00,1,0,2024-07-03 01:00:05,0,2024-07-03 01:00:05,,,
2023-12-22,印尼塔巴尼奥-中国广州,10.08,0.00,626,2023-12-22 00:00:00,1,0,2024-07-03 01:00:05,0,2024-07-03 01:00:05,,,
2023-12-22,澳大利亚海波因特-中国舟山,14.02,0.00,627,2023-12-22 00:00:00,1,0,2024-07-03 01:00:05,0,2024-07-03 01:00:05,,,
2023-12-22,澳大利亚纽卡斯尔-中国舟山,17.79,-0.50,628,2023-12-22 00:00:00,1,0,2024-07-03 01:00:05,0,2024-07-03 01:00:05,,,
2023-12-22,印尼塔巴尼奥-中国南通,12.67,0.00,629,2023-12-22 00:00:00,1,0,2024-07-03 01:00:05,0,2024-07-03 01:00:05,,,
2023-12-22,印尼萨马林达-中国广州,8.56,-0.10,630,2023-12-22 00:00:00,1,0,2024-07-03 01:00:05,0,2024-07-03 01:00:05,,,
2023-12-21,印尼塔巴尼奥-中国广州,10.12,-0.10,631,2023-12-21 00:00:00,1,0,2024-07-03 01:00:12,0,2024-07-03 01:00:12,,,
2023-12-21,澳大利亚纽卡斯尔-中国舟山,18.26,-0.70,632,2023-12-21 00:00:00,1,0,2024-07-03 01:00:12,0,2024-07-03 01:00:12,,,
2023-12-21,印尼塔巴尼奥-中国南通,12.70,-0.10,633,2023-12-21 00:00:00,1,0,2024-07-03 01:00:12,0,2024-07-03 01:00:12,,,
2023-12-21,印尼萨马林达-中国广州,8.64,-0.10,634,2023-12-21 00:00:00,1,0,2024-07-03 01:00:12,0,2024-07-03 01:00:12,,,
2023-12-21,澳大利亚海波因特-中国舟山,13.98,0.00,635,2023-12-21 00:00:00,1,0,2024-07-03 01:00:12,0,2024-07-03 01:00:12,,,
2023-12-20,印尼塔巴尼奥-中国南通,12.77,-0.10,636,2023-12-20 00:00:00,1,0,2024-07-03 01:00:12,0,2024-07-03 01:00:12,,,
2023-12-20,印尼萨马林达-中国广州,8.72,-0.10,637,2023-12-20 00:00:00,1,0,2024-07-03 01:00:12,0,2024-07-03 01:00:12,,,
2023-12-20,澳大利亚海波因特-中国舟山,14.02,-0.10,638,2023-12-20 00:00:00,1,0,2024-07-03 01:00:12,0,2024-07-03 01:00:12,,,
2023-12-20,印尼塔巴尼奥-中国广州,10.17,-0.10,639,2023-12-20 00:00:00,1,0,2024-07-03 01:00:12,0,2024-07-03 01:00:12,,,
2023-12-20,澳大利亚纽卡斯尔-中国舟山,18.97,-0.60,640,2023-12-20 00:00:00,1,0,2024-07-03 01:00:12,0,2024-07-03 01:00:12,,,
2023-12-19,澳大利亚纽卡斯尔-中国舟山,19.54,-0.40,641,2023-12-19 00:00:00,1,0,2024-07-03 01:00:12,0,2024-07-03 01:00:12,,,
2023-12-19,澳大利亚海波因特-中国舟山,14.10,-0.10,642,2023-12-19 00:00:00,1,0,2024-07-03 01:00:12,0,2024-07-03 01:00:12,,,
2023-12-19,印尼萨马林达-中国广州,8.81,0.00,643,2023-12-19 00:00:00,1,0,2024-07-03 01:00:12,0,2024-07-03 01:00:12,,,
2023-12-19,印尼塔巴尼奥-中国南通,12.82,-0.10,644,2023-12-19 00:00:00,1,0,2024-07-03 01:00:12,0,2024-07-03 01:00:12,,,
2023-12-19,印尼塔巴尼奥-中国广州,10.23,0.00,645,2023-12-19 00:00:00,1,0,2024-07-03 01:00:12,0,2024-07-03 01:00:12,,,
2023-12-18,澳大利亚海波因特-中国舟山,14.18,-0.10,646,2023-12-18 00:00:00,1,0,2024-07-03 01:00:12,0,2024-07-03 01:00:12,,,
2023-12-18,印尼塔巴尼奥-中国广州,10.26,-0.10,647,2023-12-18 00:00:00,1,0,2024-07-03 01:00:12,0,2024-07-03 01:00:12,,,
2023-12-18,印尼塔巴尼奥-中国南通,12.87,-0.20,648,2023-12-18 00:00:00,1,0,2024-07-03 01:00:12,0,2024-07-03 01:00:12,,,
2023-12-18,印尼萨马林达-中国广州,8.83,-0.10,649,2023-12-18 00:00:00,1,0,2024-07-03 01:00:12,0,2024-07-03 01:00:12,,,
2023-12-18,澳大利亚纽卡斯尔-中国舟山,19.94,-0.10,650,2023-12-18 00:00:00,1,0,2024-07-03 01:00:12,0,2024-07-03 01:00:12,,,
2023-12-15,印尼塔巴尼奥-中国广州,10.38,0.00,651,2023-12-15 00:00:00,1,0,2024-07-03 01:00:12,0,2024-07-03 01:00:12,,,
2023-12-15,澳大利亚纽卡斯尔-中国舟山,19.99,0.30,652,2023-12-15 00:00:00,1,0,2024-07-03 01:00:12,0,2024-07-03 01:00:12,,,
2023-12-15,印尼萨马林达-中国广州,8.95,-0.10,653,2023-12-15 00:00:00,1,0,2024-07-03 01:00:12,0,2024-07-03 01:00:12,,,
2023-12-15,印尼塔巴尼奥-中国南通,13.02,-0.10,654,2023-12-15 00:00:00,1,0,2024-07-03 01:00:12,0,2024-07-03 01:00:12,,,
2023-12-15,澳大利亚海波因特-中国舟山,14.32,-0.10,655,2023-12-15 00:00:00,1,0,2024-07-03 01:00:12,0,2024-07-03 01:00:12,,,
2023-12-14,澳大利亚纽卡斯尔-中国舟山,19.73,0.30,656,2023-12-14 00:00:00,1,0,2024-07-03 01:00:12,0,2024-07-03 01:00:12,,,
2023-12-14,印尼塔巴尼奥-中国南通,13.08,-0.10,657,2023-12-14 00:00:00,1,0,2024-07-03 01:00:12,0,2024-07-03 01:00:12,,,
2023-12-14,印尼萨马林达-中国广州,9.06,-0.10,658,2023-12-14 00:00:00,1,0,2024-07-03 01:00:12,0,2024-07-03 01:00:12,,,
2023-12-14,澳大利亚海波因特-中国舟山,14.46,-0.30,659,2023-12-14 00:00:00,1,0,2024-07-03 01:00:12,0,2024-07-03 01:00:12,,,
2023-12-14,印尼塔巴尼奥-中国广州,10.42,-0.10,660,2023-12-14 00:00:00,1,0,2024-07-03 01:00:12,0,2024-07-03 01:00:12,,,
2023-12-13,印尼萨马林达-中国广州,9.17,-0.10,661,2023-12-13 00:00:00,1,0,2024-07-03 01:00:18,0,2024-07-03 01:00:18,,,
2023-12-13,澳大利亚海波因特-中国舟山,14.72,0.00,662,2023-12-13 00:00:00,1,0,2024-07-03 01:00:18,0,2024-07-03 01:00:18,,,
2023-12-13,印尼塔巴尼奥-中国广州,10.54,-0.20,663,2023-12-13 00:00:00,1,0,2024-07-03 01:00:18,0,2024-07-03 01:00:18,,,
2023-12-13,印尼塔巴尼奥-中国南通,13.20,-0.30,664,2023-12-13 00:00:00,1,0,2024-07-03 01:00:18,0,2024-07-03 01:00:18,,,
2023-12-13,澳大利亚纽卡斯尔-中国舟山,19.41,0.40,665,2023-12-13 00:00:00,1,0,2024-07-03 01:00:18,0,2024-07-03 01:00:18,,,
2023-12-12,印尼塔巴尼奥-中国广州,10.69,0.00,666,2023-12-12 00:00:00,1,0,2024-07-03 01:00:18,0,2024-07-03 01:00:18,,,
2023-12-12,印尼塔巴尼奥-中国南通,13.45,-0.10,667,2023-12-12 00:00:00,1,0,2024-07-03 01:00:18,0,2024-07-03 01:00:18,,,
2023-12-12,澳大利亚海波因特-中国舟山,14.76,0.00,668,2023-12-12 00:00:00,1,0,2024-07-03 01:00:18,0,2024-07-03 01:00:18,,,
2023-12-12,印尼萨马林达-中国广州,9.29,0.00,669,2023-12-12 00:00:00,1,0,2024-07-03 01:00:18,0,2024-07-03 01:00:18,,,
2023-12-12,澳大利亚纽卡斯尔-中国舟山,18.99,0.80,670,2023-12-12 00:00:00,1,0,2024-07-03 01:00:18,0,2024-07-03 01:00:18,,,
2023-12-11,印尼塔巴尼奥-中国广州,10.72,-0.10,671,2023-12-11 00:00:00,1,0,2024-07-03 01:00:18,0,2024-07-03 01:00:18,,,
2023-12-11,印尼塔巴尼奥-中国南通,13.55,-0.10,672,2023-12-11 00:00:00,1,0,2024-07-03 01:00:18,0,2024-07-03 01:00:18,,,
2023-12-11,澳大利亚海波因特-中国舟山,14.76,0.00,673,2023-12-11 00:00:00,1,0,2024-07-03 01:00:18,0,2024-07-03 01:00:18,,,
2023-12-11,澳大利亚纽卡斯尔-中国舟山,18.19,1.10,674,2023-12-11 00:00:00,1,0,2024-07-03 01:00:18,0,2024-07-03 01:00:18,,,
2023-12-11,印尼萨马林达-中国广州,9.30,-0.10,675,2023-12-11 00:00:00,1,0,2024-07-03 01:00:18,0,2024-07-03 01:00:18,,,
2023-12-08,印尼萨马林达-中国广州,9.39,-0.10,676,2023-12-08 00:00:00,1,0,2024-07-03 01:00:18,0,2024-07-03 01:00:18,,,
2023-12-08,印尼塔巴尼奥-中国南通,13.61,-0.20,677,2023-12-08 00:00:00,1,0,2024-07-03 01:00:18,0,2024-07-03 01:00:18,,,
2023-12-08,印尼塔巴尼奥-中国广州,10.82,-0.10,678,2023-12-08 00:00:00,1,0,2024-07-03 01:00:18,0,2024-07-03 01:00:18,,,
2023-12-08,澳大利亚纽卡斯尔-中国舟山,17.07,-0.50,679,2023-12-08 00:00:00,1,0,2024-07-03 01:00:18,0,2024-07-03 01:00:18,,,
2023-12-08,澳大利亚海波因特-中国舟山,14.76,-0.10,680,2023-12-08 00:00:00,1,0,2024-07-03 01:00:18,0,2024-07-03 01:00:18,,,
2023-12-07,澳大利亚海波因特-中国舟山,14.84,-0.20,681,2023-12-07 00:00:00,1,0,2024-07-03 01:00:18,0,2024-07-03 01:00:18,,,
2023-12-07,澳大利亚纽卡斯尔-中国舟山,17.54,-1.10,682,2023-12-07 00:00:00,1,0,2024-07-03 01:00:18,0,2024-07-03 01:00:18,,,
2023-12-07,印尼萨马林达-中国广州,9.51,-0.20,683,2023-12-07 00:00:00,1,0,2024-07-03 01:00:18,0,2024-07-03 01:00:18,,,
2023-12-07,印尼塔巴尼奥-中国南通,13.78,-0.20,684,2023-12-07 00:00:00,1,0,2024-07-03 01:00:18,0,2024-07-03 01:00:18,,,
2023-12-07,印尼塔巴尼奥-中国广州,10.91,-0.10,685,2023-12-07 00:00:00,1,0,2024-07-03 01:00:18,0,2024-07-03 01:00:18,,,
2023-12-06,印尼塔巴尼奥-中国南通,13.93,0.00,686,2023-12-06 00:00:00,1,0,2024-07-03 01:00:18,0,2024-07-03 01:00:18,,,
2023-12-06,澳大利亚纽卡斯尔-中国舟山,18.64,-0.70,687,2023-12-06 00:00:00,1,0,2024-07-03 01:00:18,0,2024-07-03 01:00:18,,,
2023-12-06,澳大利亚海波因特-中国舟山,15.02,-0.10,688,2023-12-06 00:00:00,1,0,2024-07-03 01:00:18,0,2024-07-03 01:00:18,,,
2023-12-06,印尼塔巴尼奥-中国广州,11.02,0.00,689,2023-12-06 00:00:00,1,0,2024-07-03 01:00:18,0,2024-07-03 01:00:18,,,
2023-12-06,印尼萨马林达-中国广州,9.73,0.00,690,2023-12-06 00:00:00,1,0,2024-07-03 01:00:18,0,2024-07-03 01:00:18,,,
2023-12-05,印尼塔巴尼奥-中国广州,11.06,0.10,691,2023-12-05 00:00:00,1,0,2024-07-03 01:00:23,0,2024-07-03 01:00:23,,,
2023-12-05,澳大利亚纽卡斯尔-中国舟山,19.34,-0.10,692,2023-12-05 00:00:00,1,0,2024-07-03 01:00:23,0,2024-07-03 01:00:23,,,
2023-12-05,印尼塔巴尼奥-中国南通,13.97,0.10,693,2023-12-05 00:00:00,1,0,2024-07-03 01:00:23,0,2024-07-03 01:00:23,,,
2023-12-05,澳大利亚海波因特-中国舟山,15.12,0.10,694,2023-12-05 00:00:00,1,0,2024-07-03 01:00:23,0,2024-07-03 01:00:23,,,
2023-12-05,印尼萨马林达-中国广州,9.75,0.10,695,2023-12-05 00:00:00,1,0,2024-07-03 01:00:23,0,2024-07-03 01:00:23,,,
2023-12-04,印尼塔巴尼奥-中国南通,13.88,0.30,696,2023-12-04 00:00:00,1,0,2024-07-03 01:00:23,0,2024-07-03 01:00:23,,,
2023-12-04,澳大利亚纽卡斯尔-中国舟山,19.46,0.50,697,2023-12-04 00:00:00,1,0,2024-07-03 01:00:23,0,2024-07-03 01:00:23,,,
2023-12-04,澳大利亚海波因特-中国舟山,15.02,0.10,698,2023-12-04 00:00:00,1,0,2024-07-03 01:00:23,0,2024-07-03 01:00:23,,,
2023-12-04,印尼萨马林达-中国广州,9.70,0.20,699,2023-12-04 00:00:00,1,0,2024-07-03 01:00:23,0,2024-07-03 01:00:23,,,
2023-12-04,印尼塔巴尼奥-中国广州,10.95,0.20,700,2023-12-04 00:00:00,1,0,2024-07-03 01:00:23,0,2024-07-03 01:00:23,,,
2023-12-01,澳大利亚海波因特-中国舟山,14.88,0.10,701,2023-12-01 00:00:00,1,0,2024-07-03 01:00:23,0,2024-07-03 01:00:23,,,
2023-12-01,印尼萨马林达-中国广州,9.47,0.20,702,2023-12-01 00:00:00,1,0,2024-07-03 01:00:23,0,2024-07-03 01:00:23,,,
2023-12-01,澳大利亚纽卡斯尔-中国舟山,18.99,1.00,703,2023-12-01 00:00:00,1,0,2024-07-03 01:00:23,0,2024-07-03 01:00:23,,,
2023-12-01,印尼塔巴尼奥-中国广州,10.72,0.10,704,2023-12-01 00:00:00,1,0,2024-07-03 01:00:23,0,2024-07-03 01:00:23,,,
2023-12-01,印尼塔巴尼奥-中国南通,13.57,0.20,705,2023-12-01 00:00:00,1,0,2024-07-03 01:00:23,0,2024-07-03 01:00:23,,,
2023-11-30,印尼塔巴尼奥-中国广州,10.59,0.10,706,2023-11-30 00:00:00,1,0,2024-07-03 01:00:23,0,2024-07-03 01:00:23,,,
2023-11-30,印尼塔巴尼奥-中国南通,13.39,0.10,707,2023-11-30 00:00:00,1,0,2024-07-03 01:00:23,0,2024-07-03 01:00:23,,,
2023-11-30,澳大利亚海波因特-中国舟山,14.75,0.10,708,2023-11-30 00:00:00,1,0,2024-07-03 01:00:23,0,2024-07-03 01:00:23,,,
2023-11-30,印尼萨马林达-中国广州,9.29,0.20,709,2023-11-30 00:00:00,1,0,2024-07-03 01:00:23,0,2024-07-03 01:00:23,,,
2023-11-30,澳大利亚纽卡斯尔-中国舟山,18.03,1.10,710,2023-11-30 00:00:00,1,0,2024-07-03 01:00:23,0,2024-07-03 01:00:23,,,
2023-11-29,澳大利亚纽卡斯尔-中国舟山,16.97,0.10,711,2023-11-29 00:00:00,1,0,2024-07-03 01:00:23,0,2024-07-03 01:00:23,,,
2023-11-29,印尼塔巴尼奥-中国广州,10.51,0.00,712,2023-11-29 00:00:00,1,0,2024-07-03 01:00:23,0,2024-07-03 01:00:23,,,
2023-11-29,印尼萨马林达-中国广州,9.09,0.10,713,2023-11-29 00:00:00,1,0,2024-07-03 01:00:23,0,2024-07-03 01:00:23,,,
2023-11-29,印尼塔巴尼奥-中国南通,13.31,0.00,714,2023-11-29 00:00:00,1,0,2024-07-03 01:00:23,0,2024-07-03 01:00:23,,,
2023-11-29,澳大利亚海波因特-中国舟山,14.69,0.10,715,2023-11-29 00:00:00,1,0,2024-07-03 01:00:23,0,2024-07-03 01:00:23,,,
2023-11-28,印尼萨马林达-中国广州,8.97,0.20,716,2023-11-28 00:00:00,1,0,2024-07-03 01:00:23,0,2024-07-03 01:00:23,,,
2023-11-28,印尼塔巴尼奥-中国广州,10.48,0.10,717,2023-11-28 00:00:00,1,0,2024-07-03 01:00:23,0,2024-07-03 01:00:23,,,
