时间,地区,当月值(万千瓦时),同比增长(%),累计值(万千瓦时),累计增长(%),_ID,_DATA_TIME,_ACTIVE,_CREATE_ID,_CREATE_TIME,_UPDATE_ID,_UPDATE_TIME,_REMARK,_CHANGE_LOG,_RESERVE
2023-11,广东省,78614.00,65.80,816524.00,26.70,173,2023-11-30 00:00:00,1,0,2024-07-02 18:58:45,0,2024-07-02 18:58:45,,,
2023-11,湖南省,27986.00,-18.60,300025.00,8.20,174,2023-11-30 00:00:00,1,0,2024-07-02 18:58:45,0,2024-07-02 18:58:45,,,
2023-11,湖北省,77953.00,41.10,978604.00,22.60,175,2023-11-30 00:00:00,1,0,2024-07-02 18:58:45,0,2024-07-02 18:58:45,,,
2023-11,河南省,47188.00,-16.90,633209.00,-16.80,176,2023-11-30 00:00:00,1,0,2024-07-02 18:58:45,0,2024-07-02 18:58:45,,,
2023-11,山东省,110550.00,58.40,1446610.00,31.50,177,2023-11-30 00:00:00,1,0,2024-07-02 18:58:45,0,2024-07-02 18:58:45,,,
2023-11,江西省,61649.00,25.30,614021.00,5.30,178,2023-11-30 00:00:00,1,0,2024-07-02 18:58:45,0,2024-07-02 18:58:45,,,
2023-11,福建省,4586.00,86.00,47054.00,33.20,179,2023-11-30 00:00:00,1,0,2024-07-02 18:58:45,0,2024-07-02 18:58:45,,,
2023-11,安徽省,87825.00,28.20,1036584.00,1.60,180,2023-11-30 00:00:00,1,0,2024-07-02 18:58:45,0,2024-07-02 18:58:45,,,
2023-11,浙江省,108252.00,62.80,1320652.00,23.10,181,2023-11-30 00:00:00,1,0,2024-07-02 18:58:50,0,2024-07-02 18:58:50,,,
2023-11,江苏省,81704.00,36.30,978248.00,5.30,182,2023-11-30 00:00:00,1,0,2024-07-02 18:58:50,0,2024-07-02 18:58:50,,,
2023-11,上海市,4014.00,48.60,50995.00,20.30,183,2023-11-30 00:00:00,1,0,2024-07-02 18:58:50,0,2024-07-02 18:58:50,,,
2023-11,黑龙江省,34970.00,4.20,510216.00,2.90,184,2023-11-30 00:00:00,1,0,2024-07-02 18:58:50,0,2024-07-02 18:58:50,,,
2023-11,吉林省,25952.00,1.40,379793.00,3.60,185,2023-11-30 00:00:00,1,0,2024-07-02 18:58:50,0,2024-07-02 18:58:50,,,
2023-11,辽宁省,34852.00,56.00,451560.00,41.10,186,2023-11-30 00:00:00,1,0,2024-07-02 18:58:50,0,2024-07-02 18:58:50,,,
2023-11,内蒙古区,148323.00,26.80,1924033.00,16.90,187,2023-11-30 00:00:00,1,0,2024-07-02 18:58:50,0,2024-07-02 18:58:50,,,
2023-11,山西省,130775.00,34.50,1498412.00,4.20,188,2023-11-30 00:00:00,1,0,2024-07-02 18:58:50,0,2024-07-02 18:58:50,,,
2023-11,河北省,168159.00,26.30,2169538.00,17.80,189,2023-11-30 00:00:00,1,0,2024-07-02 18:58:50,0,2024-07-02 18:58:50,,,
2023-11,天津市,23695.00,196.70,206896.00,49.00,190,2023-11-30 00:00:00,1,0,2024-07-02 18:58:50,0,2024-07-02 18:58:50,,,
2023-11,北京市,1283.00,23.50,18344.00,11.70,191,2023-11-30 00:00:00,1,0,2024-07-02 18:58:50,0,2024-07-02 18:58:50,,,
2023-11,全国,2346000.00,35.40,27140000.00,16.80,192,2023-11-30 00:00:00,1,0,2024-07-02 18:58:50,0,2024-07-02 18:58:50,,,
2023-10,全国,2443000.00,15.30,24357000.00,12.50,193,2023-10-31 00:00:00,1,0,2024-07-02 18:58:50,0,2024-07-02 18:58:50,,,
2023-10,新疆区,166614.00,62.10,1649980.00,9.60,194,2023-10-31 00:00:00,1,0,2024-07-02 18:58:50,0,2024-07-02 18:58:50,,,
2023-10,宁夏区,187693.00,29.00,1910326.00,17.30,195,2023-10-31 00:00:00,1,0,2024-07-02 18:58:50,0,2024-07-02 18:58:50,,,
2023-10,青海省,171922.00,4.20,1765583.00,4.30,196,2023-10-31 00:00:00,1,0,2024-07-02 18:58:50,0,2024-07-02 18:58:50,,,
2023-10,甘肃省,152330.00,15.90,1511675.00,22.70,197,2023-10-31 00:00:00,1,0,2024-07-02 18:58:50,0,2024-07-02 18:58:50,,,
2023-10,陕西省,80824.00,-10.00,914544.00,-3.20,198,2023-10-31 00:00:00,1,0,2024-07-02 18:58:50,0,2024-07-02 18:58:50,,,
2023-10,西藏区,6584.00,-8.90,58483.00,-10.90,199,2023-10-31 00:00:00,1,0,2024-07-02 18:58:50,0,2024-07-02 18:58:50,,,
2023-10,云南省,74550.00,157.80,651179.00,104.60,200,2023-10-31 00:00:00,1,0,2024-07-02 18:58:50,0,2024-07-02 18:58:50,,,
2023-10,贵州省,90142.00,19.20,995345.00,12.40,201,2023-10-31 00:00:00,1,0,2024-07-02 18:58:50,0,2024-07-02 18:58:50,,,
2023-10,四川省,42783.00,138.60,355079.00,58.20,202,2023-10-31 00:00:00,1,0,2024-07-02 18:58:50,0,2024-07-02 18:58:50,,,
2023-10,重庆市,2378.00,-13.90,36923.00,-3.00,203,2023-10-31 00:00:00,1,0,2024-07-02 18:58:50,0,2024-07-02 18:58:50,,,
2023-10,海南省,13412.00,6.00,157551.00,48.60,204,2023-10-31 00:00:00,1,0,2024-07-02 18:58:50,0,2024-07-02 18:58:50,,,
2023-10,广西区,50158.00,29.50,411062.00,43.80,205,2023-10-31 00:00:00,1,0,2024-07-02 18:58:50,0,2024-07-02 18:58:50,,,
2023-10,广东省,72122.00,-7.70,716891.00,20.10,206,2023-10-31 00:00:00,1,0,2024-07-02 18:58:50,0,2024-07-02 18:58:50,,,
2023-10,湖南省,27274.00,-27.50,268208.00,10.40,207,2023-10-31 00:00:00,1,0,2024-07-02 18:58:50,0,2024-07-02 18:58:50,,,
2023-10,湖北省,68144.00,-5.40,837986.00,10.20,208,2023-10-31 00:00:00,1,0,2024-07-02 18:58:50,0,2024-07-02 18:58:50,,,
2023-10,河南省,52247.00,-21.00,586017.00,-16.80,209,2023-10-31 00:00:00,1,0,2024-07-02 18:58:50,0,2024-07-02 18:58:50,,,
2023-10,山东省,136038.00,44.90,1342604.00,31.50,210,2023-10-31 00:00:00,1,0,2024-07-02 18:58:50,0,2024-07-02 18:58:50,,,
2023-10,江西省,58425.00,-12.60,552372.00,3.30,211,2023-10-31 00:00:00,1,0,2024-07-02 18:58:53,0,2024-07-02 18:58:53,,,
2023-10,福建省,3347.00,-9.60,42468.00,29.30,212,2023-10-31 00:00:00,1,0,2024-07-02 18:58:53,0,2024-07-02 18:58:53,,,
2023-10,安徽省,95191.00,-3.10,941280.00,-1.00,213,2023-10-31 00:00:00,1,0,2024-07-02 18:58:53,0,2024-07-02 18:58:53,,,
2023-10,浙江省,115380.00,12.10,1211329.00,20.60,214,2023-10-31 00:00:00,1,0,2024-07-02 18:58:53,0,2024-07-02 18:58:53,,,
2023-10,江苏省,90389.00,6.50,893620.00,3.20,215,2023-10-31 00:00:00,1,0,2024-07-02 18:58:53,0,2024-07-02 18:58:53,,,
2023-10,上海市,4500.00,24.40,46980.00,18.60,216,2023-10-31 00:00:00,1,0,2024-07-02 18:58:53,0,2024-07-02 18:58:53,,,
2023-10,黑龙江省,50586.00,8.90,475246.00,2.80,217,2023-10-31 00:00:00,1,0,2024-07-02 18:58:53,0,2024-07-02 18:58:53,,,
2023-10,吉林省,36589.00,-38.80,353840.00,-28.00,218,2023-10-31 00:00:00,1,0,2024-07-02 18:58:53,0,2024-07-02 18:58:53,,,
2023-10,辽宁省,41380.00,52.40,406662.00,36.60,219,2023-10-31 00:00:00,1,0,2024-07-02 18:58:53,0,2024-07-02 18:58:53,,,
2023-10,内蒙古区,183643.00,22.50,1752657.00,14.60,220,2023-10-31 00:00:00,1,0,2024-07-02 18:58:53,0,2024-07-02 18:58:53,,,
2023-10,山西省,140621.00,17.90,1357364.00,1.30,221,2023-10-31 00:00:00,1,0,2024-07-02 18:58:53,0,2024-07-02 18:58:53,,,
2023-10,河北省,206271.00,16.60,1972567.00,15.20,222,2023-10-31 00:00:00,1,0,2024-07-02 18:58:53,0,2024-07-02 18:58:53,,,
2023-10,天津市,19977.00,84.30,164642.00,25.80,223,2023-10-31 00:00:00,1,0,2024-07-02 18:58:53,0,2024-07-02 18:58:53,,,
2023-10,北京市,1583.00,26.60,16677.00,8.50,224,2023-10-31 00:00:00,1,0,2024-07-02 18:58:53,0,2024-07-02 18:58:53,,,
2023-09,全国,2461000.00,6.80,21729000.00,11.30,225,2023-09-30 00:00:00,1,0,2024-07-02 18:58:53,0,2024-07-02 18:58:53,,,
2023-09,新疆区,169618.00,13.40,1480998.00,5.70,226,2023-09-30 00:00:00,1,0,2024-07-02 18:58:53,0,2024-07-02 18:58:53,,,
2023-09,宁夏区,183666.00,11.70,1695331.00,14.30,227,2023-09-30 00:00:00,1,0,2024-07-02 18:58:53,0,2024-07-02 18:58:53,,,
2023-09,青海省,164245.00,4.80,1593661.00,4.30,228,2023-09-30 00:00:00,1,0,2024-07-02 18:58:53,0,2024-07-02 18:58:53,,,
2023-09,甘肃省,163519.00,27.00,1355754.00,23.20,229,2023-09-30 00:00:00,1,0,2024-07-02 18:58:53,0,2024-07-02 18:58:53,,,
2023-09,陕西省,82726.00,-13.10,833538.00,-2.50,230,2023-09-30 00:00:00,1,0,2024-07-02 18:58:53,0,2024-07-02 18:58:53,,,
2023-09,西藏区,6510.00,44.50,51899.00,-13.70,231,2023-09-30 00:00:00,1,0,2024-07-02 18:58:53,0,2024-07-02 18:58:53,,,
2023-09,云南省,78451.00,195.40,565428.00,95.40,232,2023-09-30 00:00:00,1,0,2024-07-02 18:58:53,0,2024-07-02 18:58:53,,,
2023-09,贵州省,112222.00,37.30,895989.00,10.40,233,2023-09-30 00:00:00,1,0,2024-07-02 18:58:53,0,2024-07-02 18:58:53,,,
2023-09,四川省,36766.00,115.50,302229.00,46.40,234,2023-09-30 00:00:00,1,0,2024-07-02 18:58:53,0,2024-07-02 18:58:53,,,
2023-09,重庆市,4121.00,25.20,34545.00,-2.10,235,2023-09-30 00:00:00,1,0,2024-07-02 18:58:53,0,2024-07-02 18:58:53,,,
2023-09,海南省,14229.00,-5.20,131001.00,40.30,236,2023-09-30 00:00:00,1,0,2024-07-02 18:58:53,0,2024-07-02 18:58:53,,,
2023-09,广西区,47724.00,27.20,360568.00,46.10,237,2023-09-30 00:00:00,1,0,2024-07-02 18:58:53,0,2024-07-02 18:58:53,,,
2023-09,广东省,75588.00,-3.80,641927.00,23.90,238,2023-09-30 00:00:00,1,0,2024-07-02 18:58:53,0,2024-07-02 18:58:53,,,
2023-09,湖南省,22579.00,-36.80,215046.00,4.70,239,2023-09-30 00:00:00,1,0,2024-07-02 18:58:53,0,2024-07-02 18:58:53,,,
2023-09,湖北省,86385.00,1.70,769842.00,13.60,240,2023-09-30 00:00:00,1,0,2024-07-02 18:58:53,0,2024-07-02 18:58:53,,,
2023-09,河南省,61197.00,-23.00,533502.00,-17.10,241,2023-09-30 00:00:00,1,0,2024-07-02 18:58:59,0,2024-07-02 18:58:59,,,
2023-09,山东省,137937.00,19.10,1187327.00,28.30,242,2023-09-30 00:00:00,1,0,2024-07-02 18:58:59,0,2024-07-02 18:58:59,,,
2023-09,江西省,64420.00,-9.70,493947.00,5.60,243,2023-09-30 00:00:00,1,0,2024-07-02 18:58:59,0,2024-07-02 18:58:59,,,
2023-09,福建省,4951.00,15.90,38199.00,31.10,244,2023-09-30 00:00:00,1,0,2024-07-02 18:58:59,0,2024-07-02 18:58:59,,,
2023-09,安徽省,87005.00,-17.90,837628.00,-1.70,245,2023-09-30 00:00:00,1,0,2024-07-02 18:58:59,0,2024-07-02 18:58:59,,,
2023-09,浙江省,125871.00,7.90,1094237.00,21.60,246,2023-09-30 00:00:00,1,0,2024-07-02 18:58:59,0,2024-07-02 18:58:59,,,
2023-09,江苏省,83864.00,6.90,802684.00,2.70,247,2023-09-30 00:00:00,1,0,2024-07-02 18:58:59,0,2024-07-02 18:58:59,,,
2023-09,上海市,5310.00,46.80,42480.00,18.10,248,2023-09-30 00:00:00,1,0,2024-07-02 18:58:59,0,2024-07-02 18:58:59,,,
2023-09,黑龙江省,42860.00,-14.30,424659.00,2.70,249,2023-09-30 00:00:00,1,0,2024-07-02 18:58:59,0,2024-07-02 18:58:59,,,
2023-09,吉林省,36040.00,-32.80,317251.00,-26.50,250,2023-09-30 00:00:00,1,0,2024-07-02 18:58:59,0,2024-07-02 18:58:59,,,
2023-09,辽宁省,42836.00,35.10,365282.00,35.00,251,2023-09-30 00:00:00,1,0,2024-07-02 18:58:59,0,2024-07-02 18:58:59,,,
2023-09,内蒙古区,178715.00,9.40,1548509.00,12.30,252,2023-09-30 00:00:00,1,0,2024-07-02 18:58:59,0,2024-07-02 18:58:59,,,
2023-09,山西省,125088.00,-8.10,1216742.00,-0.40,253,2023-09-30 00:00:00,1,0,2024-07-02 18:58:59,0,2024-07-02 18:58:59,,,
2023-09,河北省,201409.00,1.40,1758523.00,15.20,254,2023-09-30 00:00:00,1,0,2024-07-02 18:58:59,0,2024-07-02 18:58:59,,,
2023-09,天津市,13347.00,-8.50,125189.00,4.30,255,2023-09-30 00:00:00,1,0,2024-07-02 18:58:59,0,2024-07-02 18:58:59,,,
2023-09,北京市,1427.00,-20.60,15139.00,7.20,256,2023-09-30 00:00:00,1,0,2024-07-02 18:58:59,0,2024-07-02 18:58:59,,,
2023-08,全国,2692000.00,13.90,18940000.00,9.90,257,2023-08-31 00:00:00,1,0,2024-07-02 18:58:59,0,2024-07-02 18:58:59,,,
2023-08,新疆区,188578.00,19.50,1305812.00,4.30,258,2023-08-31 00:00:00,1,0,2024-07-02 18:58:59,0,2024-07-02 18:58:59,,,
2023-08,宁夏区,221628.00,51.10,1473088.00,11.70,259,2023-08-31 00:00:00,1,0,2024-07-02 18:58:59,0,2024-07-02 18:58:59,,,
2023-08,青海省,182984.00,9.50,1429416.00,4.20,260,2023-08-31 00:00:00,1,0,2024-07-02 18:58:59,0,2024-07-02 18:58:59,,,
2023-08,甘肃省,152387.00,36.20,1137111.00,17.00,261,2023-08-31 00:00:00,1,0,2024-07-02 18:58:59,0,2024-07-02 18:58:59,,,
2023-08,陕西省,97593.00,8.90,740522.00,-2.60,262,2023-08-31 00:00:00,1,0,2024-07-02 18:58:59,0,2024-07-02 18:58:59,,,
2023-08,西藏区,6153.00,0.00,45389.00,-18.50,263,2023-08-31 00:00:00,1,0,2024-07-02 18:58:59,0,2024-07-02 18:58:59,,,
2023-08,云南省,57102.00,73.90,456793.00,74.10,264,2023-08-31 00:00:00,1,0,2024-07-02 18:58:59,0,2024-07-02 18:58:59,,,
2023-08,贵州省,107491.00,-13.80,753216.00,1.20,265,2023-08-31 00:00:00,1,0,2024-07-02 18:58:59,0,2024-07-02 18:58:59,,,
2023-08,四川省,35049.00,47.10,265471.00,40.20,266,2023-08-31 00:00:00,1,0,2024-07-02 18:58:59,0,2024-07-02 18:58:59,,,
2023-08,重庆市,5580.00,10.70,30424.00,-5.00,267,2023-08-31 00:00:00,1,0,2024-07-02 18:58:59,0,2024-07-02 18:58:59,,,
2023-08,海南省,17120.00,20.70,116772.00,49.00,268,2023-08-31 00:00:00,1,0,2024-07-02 18:58:59,0,2024-07-02 18:58:59,,,
2023-08,广西区,40771.00,8.60,278108.00,33.10,269,2023-08-31 00:00:00,1,0,2024-07-02 18:58:59,0,2024-07-02 18:58:59,,,
2023-08,广东省,87500.00,18.90,566338.00,28.50,270,2023-08-31 00:00:00,1,0,2024-07-02 18:58:59,0,2024-07-02 18:58:59,,,
2023-08,湖南省,36909.00,-0.90,197830.00,15.80,271,2023-08-31 00:00:00,1,0,2024-07-02 18:59:03,0,2024-07-02 18:59:03,,,
2023-08,湖北省,109058.00,10.10,655526.00,10.60,272,2023-08-31 00:00:00,1,0,2024-07-02 18:59:03,0,2024-07-02 18:59:03,,,
2023-08,河南省,71487.00,-4.40,472063.00,-16.20,273,2023-08-31 00:00:00,1,0,2024-07-02 18:59:03,0,2024-07-02 18:59:03,,,
2023-08,山东省,144564.00,37.40,986665.00,21.90,274,2023-08-31 00:00:00,1,0,2024-07-02 18:59:03,0,2024-07-02 18:59:03,,,
2023-08,江西省,71156.00,-8.00,429527.00,8.40,275,2023-08-31 00:00:00,1,0,2024-07-02 18:59:03,0,2024-07-02 18:59:03,,,
2023-08,福建省,5045.00,10.90,33238.00,33.80,276,2023-08-31 00:00:00,1,0,2024-07-02 18:59:03,0,2024-07-02 18:59:03,,,
2023-08,安徽省,119089.00,2.70,747757.00,0.60,277,2023-08-31 00:00:00,1,0,2024-07-02 18:59:03,0,2024-07-02 18:59:03,,,
2023-08,浙江省,145440.00,9.50,964483.00,23.20,278,2023-08-31 00:00:00,1,0,2024-07-02 18:59:03,0,2024-07-02 18:59:03,,,
2023-08,江苏省,109399.00,11.90,718486.00,2.20,279,2023-08-31 00:00:00,1,0,2024-07-02 18:59:03,0,2024-07-02 18:59:03,,,
2023-08,上海市,5670.00,12.80,36911.00,14.10,280,2023-08-31 00:00:00,1,0,2024-07-02 18:59:03,0,2024-07-02 18:59:03,,,
2023-08,黑龙江省,36979.00,-30.10,381799.00,5.00,281,2023-08-31 00:00:00,1,0,2024-07-02 18:59:03,0,2024-07-02 18:59:03,,,
2023-08,吉林省,32952.00,-31.30,281211.00,-25.60,282,2023-08-31 00:00:00,1,0,2024-07-02 18:59:03,0,2024-07-02 18:59:03,,,
2023-08,辽宁省,39819.00,23.90,312059.00,30.60,283,2023-08-31 00:00:00,1,0,2024-07-02 18:59:03,0,2024-07-02 18:59:03,,,
2023-08,内蒙古区,182828.00,25.00,1350277.00,11.10,284,2023-08-31 00:00:00,1,0,2024-07-02 18:59:03,0,2024-07-02 18:59:03,,,
2023-08,山西省,152710.00,-4.40,1091674.00,0.60,285,2023-08-31 00:00:00,1,0,2024-07-02 18:59:03,0,2024-07-02 18:59:03,,,
2023-08,河北省,212625.00,27.00,1556567.00,17.00,286,2023-08-31 00:00:00,1,0,2024-07-02 18:59:03,0,2024-07-02 18:59:03,,,
2023-08,天津市,14424.00,7.70,111842.00,6.10,287,2023-08-31 00:00:00,1,0,2024-07-02 18:59:03,0,2024-07-02 18:59:03,,,
2023-08,北京市,1827.00,9.60,13619.00,10.50,288,2023-08-31 00:00:00,1,0,2024-07-02 18:59:03,0,2024-07-02 18:59:03,,,
2023-07,全国,2589000.00,6.40,16040000.00,7.90,289,2023-07-31 00:00:00,1,0,2024-07-02 18:59:03,0,2024-07-02 18:59:03,,,
2023-07,新疆区,183256.00,3.30,1117234.00,2.10,290,2023-07-31 00:00:00,1,0,2024-07-02 18:59:03,0,2024-07-02 18:59:03,,,
2023-07,宁夏区,226133.00,26.40,1251518.00,6.80,291,2023-07-31 00:00:00,1,0,2024-07-02 18:59:03,0,2024-07-02 18:59:03,,,
2023-07,青海省,192596.00,4.20,1229739.00,2.00,292,2023-07-31 00:00:00,1,0,2024-07-02 18:59:03,0,2024-07-02 18:59:03,,,
2023-07,甘肃省,156410.00,14.10,964230.00,12.10,293,2023-07-31 00:00:00,1,0,2024-07-02 18:59:03,0,2024-07-02 18:59:03,,,
2023-07,陕西省,104003.00,1.20,642929.00,-4.10,294,2023-07-31 00:00:00,1,0,2024-07-02 18:59:03,0,2024-07-02 18:59:03,,,
2023-07,西藏区,4960.00,-21.30,39236.00,-20.70,295,2023-07-31 00:00:00,1,0,2024-07-02 18:59:03,0,2024-07-02 18:59:03,,,
2023-07,云南省,48876.00,48.60,367026.00,59.90,296,2023-07-31 00:00:00,1,0,2024-07-02 18:59:03,0,2024-07-02 18:59:03,,,
2023-07,贵州省,104878.00,-16.00,645434.00,4.40,297,2023-07-31 00:00:00,1,0,2024-07-02 18:59:03,0,2024-07-02 18:59:03,,,
2023-07,四川省,29108.00,31.00,221620.00,33.80,298,2023-07-31 00:00:00,1,0,2024-07-02 18:59:03,0,2024-07-02 18:59:03,,,
2023-07,重庆市,4617.00,-12.80,24641.00,-8.60,299,2023-07-31 00:00:00,1,0,2024-07-02 18:59:03,0,2024-07-02 18:59:03,,,
2023-07,海南省,18379.00,39.60,99652.00,55.10,300,2023-07-31 00:00:00,1,0,2024-07-02 18:59:03,0,2024-07-02 18:59:03,,,
2023-07,广西区,49187.00,24.70,237337.00,38.50,301,2023-07-31 00:00:00,1,0,2024-07-02 18:59:07,0,2024-07-02 18:59:07,,,
2023-07,广东省,97014.00,29.70,479254.00,30.60,302,2023-07-31 00:00:00,1,0,2024-07-02 18:59:07,0,2024-07-02 18:59:07,,,
2023-07,湖南省,36096.00,13.30,160922.00,20.50,303,2023-07-31 00:00:00,1,0,2024-07-02 18:59:07,0,2024-07-02 18:59:07,,,
2023-07,湖北省,97743.00,5.40,544827.00,10.30,304,2023-07-31 00:00:00,1,0,2024-07-02 18:59:07,0,2024-07-02 18:59:07,,,
2023-07,河南省,66945.00,-11.10,393889.00,-20.20,305,2023-07-31 00:00:00,1,0,2024-07-02 18:59:07,0,2024-07-02 18:59:07,,,
2023-07,山东省,129711.00,23.30,789144.00,12.10,306,2023-07-31 00:00:00,1,0,2024-07-02 18:59:07,0,2024-07-02 18:59:07,,,
2023-07,江西省,67928.00,-6.50,353416.00,10.80,307,2023-07-31 00:00:00,1,0,2024-07-02 18:59:07,0,2024-07-02 18:59:07,,,
2023-07,福建省,5478.00,29.00,28193.00,41.10,308,2023-07-31 00:00:00,1,0,2024-07-02 18:59:07,0,2024-07-02 18:59:07,,,
2023-07,安徽省,94676.00,-14.00,628593.00,0.20,309,2023-07-31 00:00:00,1,0,2024-07-02 18:59:07,0,2024-07-02 18:59:07,,,
2023-07,浙江省,141228.00,10.10,817633.00,25.90,310,2023-07-31 00:00:00,1,0,2024-07-02 18:59:07,0,2024-07-02 18:59:07,,,
2023-07,江苏省,85568.00,-8.30,609185.00,0.80,311,2023-07-31 00:00:00,1,0,2024-07-02 18:59:07,0,2024-07-02 18:59:07,,,
2023-07,上海市,4397.00,-15.30,31241.00,14.20,312,2023-07-31 00:00:00,1,0,2024-07-02 18:59:07,0,2024-07-02 18:59:07,,,
2023-07,黑龙江省,39833.00,-17.70,344820.00,11.00,313,2023-07-31 00:00:00,1,0,2024-07-02 18:59:07,0,2024-07-02 18:59:07,,,
2023-07,吉林省,33335.00,-20.70,248259.00,-23.60,314,2023-07-31 00:00:00,1,0,2024-07-02 18:59:07,0,2024-07-02 18:59:07,,,
2023-07,辽宁省,35963.00,29.90,262672.00,28.00,315,2023-07-31 00:00:00,1,0,2024-07-02 18:59:07,0,2024-07-02 18:59:07,,,
2023-07,内蒙古区,170660.00,8.50,1135945.00,6.50,316,2023-07-31 00:00:00,1,0,2024-07-02 18:59:07,0,2024-07-02 18:59:07,,,
2023-07,山西省,144427.00,8.50,926625.00,0.10,317,2023-07-31 00:00:00,1,0,2024-07-02 18:59:07,0,2024-07-02 18:59:07,,,
2023-07,河北省,198014.00,3.50,1337162.00,15.10,318,2023-07-31 00:00:00,1,0,2024-07-02 18:59:07,0,2024-07-02 18:59:07,,,
2023-07,天津市,15630.00,14.50,96058.00,9.60,319,2023-07-31 00:00:00,1,0,2024-07-02 18:59:07,0,2024-07-02 18:59:07,,,
2023-07,北京市,1946.00,8.80,11937.00,10.70,320,2023-07-31 00:00:00,1,0,2024-07-02 18:59:07,0,2024-07-02 18:59:07,,,
2023-06,全国,2593000.00,8.80,13527000.00,7.40,321,2023-06-30 00:00:00,1,0,2024-07-02 18:59:07,0,2024-07-02 18:59:07,,,
2023-06,新疆区,186529.00,4.40,933978.00,1.80,322,2023-06-30 00:00:00,1,0,2024-07-02 18:59:07,0,2024-07-02 18:59:07,,,
2023-06,宁夏区,229297.00,21.30,1025385.00,3.40,323,2023-06-30 00:00:00,1,0,2024-07-02 18:59:07,0,2024-07-02 18:59:07,,,
2023-06,青海省,206403.00,9.40,1197616.00,0.20,324,2023-06-30 00:00:00,1,0,2024-07-02 18:59:07,0,2024-07-02 18:59:07,,,
2023-06,甘肃省,154002.00,12.70,807829.00,11.90,325,2023-06-30 00:00:00,1,0,2024-07-02 18:59:07,0,2024-07-02 18:59:07,,,
2023-06,陕西省,110186.00,-9.40,538927.00,-5.00,326,2023-06-30 00:00:00,1,0,2024-07-02 18:59:07,0,2024-07-02 18:59:07,,,
2023-06,西藏区,6168.00,-14.00,34277.00,-20.70,327,2023-06-30 00:00:00,1,0,2024-07-02 18:59:07,0,2024-07-02 18:59:07,,,
2023-06,云南省,39985.00,60.80,295196.00,50.10,328,2023-06-30 00:00:00,1,0,2024-07-02 18:59:07,0,2024-07-02 18:59:07,,,
2023-06,贵州省,93345.00,3.10,540578.00,9.10,329,2023-06-30 00:00:00,1,0,2024-07-02 18:59:07,0,2024-07-02 18:59:07,,,
2023-06,四川省,28106.00,24.80,192637.00,34.40,330,2023-06-30 00:00:00,1,0,2024-07-02 18:59:07,0,2024-07-02 18:59:07,,,
2023-06,重庆市,3961.00,-19.20,20024.00,-7.60,331,2023-06-30 00:00:00,1,0,2024-07-02 18:59:11,0,2024-07-02 18:59:11,,,
2023-06,海南省,15534.00,20.50,81273.00,59.40,332,2023-06-30 00:00:00,1,0,2024-07-02 18:59:11,0,2024-07-02 18:59:11,,,
2023-06,广西区,40446.00,56.60,188150.00,42.60,333,2023-06-30 00:00:00,1,0,2024-07-02 18:59:11,0,2024-07-02 18:59:11,,,
2023-06,广东省,80755.00,42.80,381878.00,30.30,334,2023-06-30 00:00:00,1,0,2024-07-02 18:59:11,0,2024-07-02 18:59:11,,,
2023-06,湖南省,24547.00,-6.90,124391.00,23.30,335,2023-06-30 00:00:00,1,0,2024-07-02 18:59:11,0,2024-07-02 18:59:11,,,
2023-06,湖北省,90898.00,4.60,447084.00,11.50,336,2023-06-30 00:00:00,1,0,2024-07-02 18:59:11,0,2024-07-02 18:59:11,,,
2023-06,河南省,64197.00,-22.90,326895.00,-21.80,337,2023-06-30 00:00:00,1,0,2024-07-02 18:59:11,0,2024-07-02 18:59:11,,,
2023-06,山东省,133204.00,6.00,659237.00,10.20,338,2023-06-30 00:00:00,1,0,2024-07-02 18:59:11,0,2024-07-02 18:59:11,,,
2023-06,江西省,55314.00,5.10,285488.00,16.60,339,2023-06-30 00:00:00,1,0,2024-07-02 18:59:11,0,2024-07-02 18:59:11,,,
2023-06,福建省,4420.00,65.40,22715.00,44.30,340,2023-06-30 00:00:00,1,0,2024-07-02 18:59:11,0,2024-07-02 18:59:11,,,
2023-06,安徽省,95412.00,-18.00,523378.00,1.20,341,2023-06-30 00:00:00,1,0,2024-07-02 18:59:11,0,2024-07-02 18:59:11,,,
2023-06,浙江省,132888.00,24.90,675304.00,31.60,342,2023-06-30 00:00:00,1,0,2024-07-02 18:59:11,0,2024-07-02 18:59:11,,,
2023-06,江苏省,92742.00,-8.50,521700.00,2.10,343,2023-06-30 00:00:00,1,0,2024-07-02 18:59:11,0,2024-07-02 18:59:11,,,
2023-06,上海市,4680.00,-3.60,26096.00,22.10,344,2023-06-30 00:00:00,1,0,2024-07-02 18:59:11,0,2024-07-02 18:59:11,,,
2023-06,黑龙江省,48430.00,5.30,304986.00,16.30,345,2023-06-30 00:00:00,1,0,2024-07-02 18:59:11,0,2024-07-02 18:59:11,,,
2023-06,吉林省,40678.00,-11.60,214925.00,-24.10,346,2023-06-30 00:00:00,1,0,2024-07-02 18:59:11,0,2024-07-02 18:59:11,,,
2023-06,辽宁省,41029.00,64.90,226712.00,27.70,347,2023-06-30 00:00:00,1,0,2024-07-02 18:59:11,0,2024-07-02 18:59:11,,,
2023-06,内蒙古区,180731.00,16.60,928559.00,2.10,348,2023-06-30 00:00:00,1,0,2024-07-02 18:59:11,0,2024-07-02 18:59:11,,,
