infer_date,data_type,market,horizon,actual_slope,old_slope,new_slope,old_correlation,new_correlation
2025-11-02,CCI4700outinfer,import,20,1.8771127819548883,0.8350633740601524,-1.059747998067787,0.5377608693858573,-0.6731408997400363
2025-11-02,CCI5000infer,domestic,20,1.6969924812030075,0.9332335112781975,-2.085714285714286,0.22569970606406908,-0.7323213323861881
2025-11-02,CCI5500infer,domestic,20,1.9827067669172933,-2.2457237857142838,-2.236842105263158,-0.5360117506275914,-0.7174301339403399
2025-11-02,CCI5500outinfer,import,20,2.5375789473684223,-0.019691958646617113,-1.8121270462363257,-0.12039104623057982,-0.6508971705600985
2025-11-03,CCI3800outinfer,import,20,0.6459624060150381,-0.14337556766917195,-0.7404148083802702,-0.010538353808687603,-0.5060560514478838
2025-11-03,CCI4500infer,domestic,20,1.3842105263157896,1.263124676691727,-1.6285714285714286,0.45366151770206753,-0.5688942338549222
2025-11-03,CCI4700outinfer,import,20,1.8771127819548883,0.8350633740601524,-1.059747998067787,0.5377608693858573,-0.6731408997400363
2025-11-03,CCI5000infer,domestic,20,1.6969924812030075,0.9332335112781975,-2.085714285714286,0.22569970606406908,-0.7323213323861881
2025-11-03,CCI5500infer,domestic,20,1.9827067669172933,-2.2457237857142838,-2.236842105263158,-0.5360117506275914,-0.7174301339403399
2025-11-03,CCI5500outinfer,import,20,2.5375789473684223,-0.019691958646617113,-1.8121270462363257,-0.12039104623057982,-0.6508971705600985
2025-11-04,CCI3800outinfer,import,20,-0.0344962406015032,-0.7855072161654115,-0.8972339652967988,-0.28173012053379465,-0.11558202866831925
2025-11-04,CCI4500infer,domestic,20,0.6563909774436091,-1.8371277048872197,-1.7962406015037593,-0.32706053409625685,-0.36054809753732636
2025-11-04,CCI4700outinfer,import,20,1.0337218045112782,-1.6518306766917323,-1.2544554177652039,-0.6472855790675326,-0.5177784459001651
2025-11-04,CCI5000infer,domestic,20,0.9541353383458646,7.855208548872179,-2.2609022556390976,0.4756158589910982,-0.5515139968198024
2025-11-04,CCI5500infer,domestic,20,1.275187969924812,-3.2846845469924784,-2.456390977443609,-0.5584871492595034,-0.5895952881567635
2025-11-04,CCI5500outinfer,import,20,1.695586466165415,-2.668336140977447,-2.1822049425504715,-0.6297053790429947,-0.5771550613242473
2025-11-05,CCI3800outinfer,import,20,-0.6175939849624057,-0.9674843984962392,-1.0068569771870772,0.29698197364696527,0.18066115387164777
