date,邵武_厂级_上网电量,邵武_厂级_供电煤耗,邵武_厂级_利用小时,邵武_厂级_发电厂用电率,邵武_厂级_发电标煤量,邵武_厂级_发电用厂用电量,邵武_厂级_发电耗煤量,邵武_厂级_开机率,邵武_厂级_综合厂用电率,邵武_厂级_综合厂用电量,邵武_厂级_耗煤量,邵武_厂级_负荷率,邵武_邵武#3_上网电量,邵武_邵武#3_利用小时,邵武_邵武#3_发电厂用电率,邵武_邵武#3_发电标煤量,邵武_邵武#3_发电用厂用电量,邵武_邵武#3_开机率,邵武_邵武#3_综合厂用电率,邵武_邵武#3_综合厂用电量,邵武_邵武#3_负荷率,邵武_邵武#3_运行小时,邵武_邵武#4_上网电量,邵武_邵武#4_利用小时,邵武_邵武#4_发电厂用电率,邵武_邵武#4_发电标煤量,邵武_邵武#4_发电用厂用电量,邵武_邵武#4_开机率,邵武_邵武#4_综合厂用电率,邵武_邵武#4_综合厂用电量,邵武_邵武#4_负荷率,邵武_邵武#4_运行小时,tempMax,tempMin,textDay,textNight,windScaleDay,邵武_邵武#3_发电量,邵武_邵武#4_发电量
20220315.0,2020.12,282.156975,16.121212,4.834586,5714.017323,102.88,9403.0,100.0,5.069549,107.88,9403.0,67.171717,1007.97,16.075758,4.829406,2849.430393,51.24,100.0,4.998115,53.03,66.982323,24.0,1012.15,16.166667,4.839738,2864.58693,51.64,100.0,5.140581,54.85,67.361111,24.0,28.0,16.0,0.0,0.0,1.0,1061.0,1067.0
20220316.0,2212.22,281.917107,17.636364,4.749141,6251.3427,110.56,10164.0,100.0,4.973368,115.78,10164.0,73.484848,1109.38,17.666667,4.620926,3124.901584,53.88,100.0,4.855918,56.62,73.611111,24.0,1102.84,17.606061,4.877797,3126.441116,56.68,100.0,5.091222,59.16,73.358586,24.0,28.0,16.0,3.0,3.0,1.0,1166.0,1162.0
20220317.0,2097.71,283.334311,16.75,4.873813,5959.200564,107.76,10856.0,100.0,5.123474,113.28,10856.0,69.791667,1082.52,17.272727,4.852632,3062.124324,55.32,100.0,5.042105,57.48,71.969697,24.0,1015.2,16.227273,4.896359,2897.07624,52.44,100.0,5.210084,55.8,67.613636,24.0,23.0,11.0,1.0,1.0,2.0,1140.0,1071.0
20220318.0,2236.34,281.212151,17.833333,4.781648,6303.201648,112.56,10320.0,100.0,4.998301,117.66,10320.0,74.305556,1138.44,18.136364,4.705096,3207.782388,56.32,100.0,4.892231,58.56,75.568182,24.0,1097.9,17.530303,4.860847,3095.41926,56.24,100.0,5.108038,59.1,73.042929,24.0,20.0,10.0,1.0,1.0,3.0,1197.0,1157.0
20220319.0,2019.14,282.203095,16.113636,4.834979,5712.242176,102.84,8907.0,100.0,5.070992,107.86,8907.0,67.140152,1014.88,16.181818,4.797753,2870.58808,51.24,100.0,4.973783,53.12,67.424242,24.0,1004.26,16.045455,4.872521,2841.654096,51.6,100.0,5.169027,54.74,66.856061,24.0,27.0,11.0,0.0,0.0,1.0,1068.0,1059.0
20220320.0,1780.911,282.449573,14.25,5.101542,5041.837864,95.96,7602.0,100.0,5.321106,100.09,7602.0,59.375,885.5878,14.151515,4.985011,2508.073208,46.56,100.0,5.183319,48.4122,58.964646,24.0,895.3232,14.348485,5.216473,2533.764656,49.4,100.0,5.456895,51.6768,59.785354,24.0,25.0,18.0,6.0,6.0,1.0,934.0,947.0
20220321.0,1898.754,282.310611,15.19697,5.138584,5372.145088,103.08,6403.0,100.0,5.346461,107.25,6403.0,63.320707,1038.3192,16.575758,4.943327,2934.705387,54.08,100.0,5.089653,55.6808,69.065657,24.0,860.4348,13.818182,5.372807,2437.439701,49.0,100.0,5.654079,51.5652,57.575758,24.0,27.0,17.0,6.0,6.0,1.0,1094.0,912.0
20220322.0,1832.09,282.356252,14.628788,4.683584,5196.936232,90.44,6958.0,97.083333,5.122216,98.91,6958.0,62.784497,964.3293,15.318182,4.185955,2729.534084,42.32,94.166667,4.616291,46.6707,67.779566,22.6,867.7647,13.939394,5.230435,2467.402148,48.12,100.0,5.67775,52.2353,58.080808,24.0,13.0,9.0,3.0,3.0,2.0,1011.0,920.0
20220323.0,817.77,278.191513,6.651515,5.038724,2319.44956,44.24,3416.0,50.0,6.859909,60.23,3416.0,55.429293,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,817.773,13.30303,5.038724,2319.44956,44.24,100.0,6.859567,60.227,55.429293,24.0,15.0,10.0,3.0,3.0,2.0,0.0,878.0
20220324.0,839.916,280.717519,6.780303,5.17095,2382.505726,46.28,3329.0,50.0,6.15419,55.08,3329.0,56.502525,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,839.916,13.560606,5.17095,2382.505726,46.28,100.0,6.154637,55.084,56.502525,24.0,23.0,9.0,3.0,3.0,1.0,0.0,895.0
20220325.0,768.504,280.264802,6.242424,5.548544,2181.244903,45.72,3349.0,50.0,6.735437,55.5,3349.0,52.020202,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,768.504,12.484848,5.548544,2181.244903,45.72,100.0,6.734951,55.496,52.020202,24.0,21.0,14.0,6.0,6.0,2.0,0.0,824.0
20220326.0,899.12,284.083322,7.242424,5.066946,2578.2266,48.44,4092.0,50.0,5.949791,56.88,4092.0,60.353535,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,899.12,14.484848,5.066946,2578.2266,48.44,100.0,5.949791,56.88,60.353535,24.0,20.0,15.0,3.0,3.0,1.0,0.0,956.0
20220327.0,641.82,288.791329,5.234848,6.014472,1875.526404,41.56,2953.0,50.0,7.117221,49.18,2953.0,43.623737,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,641.82,10.469697,6.014472,1875.526404,41.56,100.0,7.117221,49.18,43.623737,24.0,19.0,11.0,6.0,6.0,2.0,0.0,691.0
20220328.0,741.61,285.290239,6.0,5.469697,2135.910961,43.32,3764.0,50.0,6.362374,50.39,3764.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,741.61,12.0,5.469697,2135.910961,43.32,100.0,6.362374,50.39,50.0,24.0,15.0,10.0,3.0,3.0,2.0,0.0,792.0
20220329.0,699.73,285.874969,5.666667,5.561497,2019.42078,41.6,3161.0,50.0,6.453209,48.27,3161.0,47.222222,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,699.73,11.333333,5.561497,2019.42078,41.6,100.0,6.453209,48.27,47.222222,24.0,23.0,9.0,1.0,1.0,1.0,0.0,748.0
20220330.0,877.833,283.106211,7.045455,5.027957,2500.507301,46.76,3609.0,50.0,5.609677,52.17,3609.0,58.712121,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,877.833,14.090909,5.027957,2500.507301,46.76,100.0,5.609355,52.167,58.712121,24.0,25.0,16.0,3.0,3.0,1.0,0.0,930.0
20220331.0,551.793,294.004431,4.530303,6.595318,1642.191147,39.44,2562.0,50.0,7.727425,46.21,2562.0,37.752525,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,551.793,9.060606,6.595318,1642.191147,39.44,100.0,7.726923,46.207,37.752525,24.0,22.0,14.0,6.0,6.0,1.0,0.0,598.0
20220401.0,686.86,287.44585,5.568182,5.556463,1995.33411,40.84,2801.0,50.0,6.54966,48.14,2801.0,46.401515,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,686.862,11.136364,5.556463,1995.33411,40.84,100.0,6.549388,48.138,46.401515,24.0,16.0,8.0,6.0,6.0,2.0,0.0,735.0
20220402.0,839.12,280.405155,6.742424,4.880899,2373.797884,43.44,3426.0,50.0,5.716854,50.88,3426.0,56.186869,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,839.124,13.484848,4.880899,2373.797884,43.44,100.0,5.716404,50.876,56.186869,24.0,16.0,7.0,3.0,3.0,1.0,0.0,890.0
20220403.0,826.22,281.14596,6.636364,5.013699,2339.359308,43.92,3381.0,50.0,5.682648,49.78,3381.0,55.30303,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,826.22,13.272727,5.013699,2339.359308,43.92,100.0,5.682648,49.78,55.30303,24.0,22.0,5.0,0.0,0.0,1.0,0.0,876.0
20220404.0,978.978,280.532658,7.825758,4.615682,2764.144383,47.68,3903.0,50.0,5.229622,54.022,3903.0,65.214646,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,978.978,15.651515,4.615682,2764.144383,47.68,100.0,5.229622,54.022,65.214646,24.0,23.0,6.0,0.0,0.0,1.0,0.0,1033.0
20220405.0,1214.43,280.845635,9.681818,4.397496,3431.371965,56.2,5528.0,50.0,4.974178,63.57,5528.0,80.681818,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1214.43,19.363636,4.397496,3431.371965,56.2,100.0,4.974178,63.57,80.681818,24.0,26.0,12.0,0.0,0.0,1.0,0.0,1278.0
20220406.0,987.06,282.550192,7.909091,4.727969,2810.357232,49.36,4319.0,50.0,5.454023,56.94,4319.0,65.909091,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,987.06,15.818182,4.727969,2810.357232,49.36,100.0,5.454023,56.94,65.909091,24.0,24.0,12.0,1.0,1.0,1.0,0.0,1044.0
20220407.0,890.21,282.792797,7.159091,5.125926,2535.407101,48.44,3327.0,50.0,5.797884,54.79,3327.0,59.659091,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,890.21,14.318182,5.125926,2535.407101,48.44,100.0,5.797884,54.79,59.659091,24.0,27.0,10.0,1.0,1.0,2.0,0.0,945.0
20220408.0,703.56,284.860258,5.689394,5.560586,2020.342896,41.76,3025.0,50.0,6.316911,47.44,3025.0,47.411616,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,703.56,11.378788,5.560586,2020.342896,41.76,100.0,6.316911,47.44,47.411616,24.0,29.0,11.0,0.0,0.0,1.0,0.0,751.0
20220409.0,1061.874,280.469135,8.477273,4.539768,2995.971304,50.8,4650.0,50.0,5.105451,57.13,4650.0,70.643939,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1061.874,16.954545,4.539768,2995.971304,50.8,100.0,5.105094,57.126,70.643939,24.0,29.0,10.0,0.0,0.0,2.0,0.0,1119.0
20220410.0,1134.177,280.08821,9.083333,4.750626,3198.719393,56.96,5304.0,50.0,5.406172,64.82,5304.0,75.694444,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1134.177,18.166667,4.750626,3198.719393,56.96,100.0,5.406422,64.823,75.694444,24.0,30.0,11.0,1.0,1.0,1.0,0.0,1199.0
20220411.0,1207.11,277.972829,9.704545,4.715066,3392.936356,60.4,5626.0,50.0,5.76815,73.89,5626.0,80.871212,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1207.107,19.409091,4.715066,3392.936356,60.4,100.0,5.768384,73.893,80.871212,24.0,33.0,15.0,0.0,0.0,1.0,0.0,1281.0
20220412.0,1697.16,283.819146,13.69697,4.955752,4877.148204,89.6,6253.0,83.791667,6.131084,110.85,6253.0,68.110242,612.2224,9.833333,4.530046,1825.769641,29.4,69.875,5.66681,36.7776,58.636454,16.77,1084.9346,17.560606,5.194133,3051.378563,60.2,97.708333,6.390457,74.0654,74.885314,23.45,33.0,15.0,0.0,0.0,1.0,649.0,1159.0
20220413.0,1204.57,276.681928,9.719697,4.579891,3387.25084,58.76,4977.0,50.0,6.113016,78.43,4977.0,80.997475,1204.57,19.439394,4.579891,3387.25084,58.76,100.0,6.113016,78.43,80.997475,24.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.0,17.0,6.0,6.0,2.0,1283.0,0.0
20220414.0,1303.27,277.562503,10.424242,4.078488,3663.49197,56.12,4569.0,50.0,5.28561,72.73,4569.0,86.868687,1303.27,20.848485,4.078488,3663.49197,56.12,100.0,5.28561,72.73,86.868687,24.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.0,14.0,1.0,1.0,2.0,1376.0,0.0
20220415.0,803.58,284.310996,6.492424,4.700117,2322.024768,40.28,3321.0,50.0,6.233372,53.42,3321.0,54.103535,803.58,12.984848,4.700117,2322.024768,40.28,100.0,6.233372,53.42,54.103535,24.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.0,14.0,3.0,3.0,1.0,857.0,0.0
20220416.0,657.76,287.168294,5.348485,5.161473,1922.764032,36.44,2832.0,50.0,6.832861,48.24,2832.0,44.570707,657.76,10.69697,5.161473,1922.764032,36.44,100.0,6.832861,48.24,44.570707,24.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,10.0,3.0,3.0,2.0,706.0,0.0
20220417.0,1051.94,279.047415,8.424242,4.23741,2971.520112,47.12,3973.0,50.0,5.401079,60.06,3973.0,70.20202,1051.94,16.848485,4.23741,2971.520112,47.12,100.0,5.401079,60.06,70.20202,24.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.0,10.0,3.0,3.0,1.0,1112.0,0.0
20220418.0,1025.11,280.451446,8.189394,4.244218,2903.009009,45.88,3478.0,50.0,5.170213,55.89,3478.0,68.244949,1025.11,16.378788,4.244218,2903.009009,45.88,100.0,5.170213,55.89,68.244949,24.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,11.0,1.0,1.0,1.0,1081.0,0.0
20220419.0,1080.552,280.240609,8.613636,4.330695,3048.345247,49.24,4359.0,50.0,4.96482,56.45,4359.0,71.780303,1080.552,17.227273,4.330695,3048.345247,49.24,100.0,4.964644,56.448,71.780303,24.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.0,13.0,1.0,1.0,1.0,1137.0,0.0
20220420.0,1129.161,280.234232,8.992424,4.225779,3185.814845,50.16,4340.0,50.0,4.872789,57.84,4340.0,74.936869,1129.161,17.984848,4.225779,3185.814845,50.16,100.0,4.872704,57.839,74.936869,24.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.0,14.0,6.0,6.0,1.0,1187.0,0.0
20220421.0,1148.7,279.261172,9.181818,4.541254,3230.940052,55.04,3918.0,50.0,5.222772,63.3,3918.0,76.515152,1148.697,18.363636,4.541254,3230.940052,55.04,100.0,5.22302,63.303,76.515152,24.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.0,16.0,3.0,3.0,2.0,1212.0,0.0
20220422.0,840.94,278.974683,6.75,4.794613,2366.48644,42.72,3187.0,50.0,5.618406,50.06,3187.0,56.25,840.939,13.5,4.794613,2366.48644,42.72,100.0,5.618519,50.061,56.25,24.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.0,16.0,6.0,6.0,1.0,891.0,0.0
20220423.0,654.92,279.432797,5.30303,5.48,1848.83916,38.36,2759.0,50.0,6.44,45.08,2759.0,44.191919,654.92,10.606061,5.48,1848.83916,38.36,100.0,6.44,45.08,44.191919,24.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.0,19.0,1.0,1.0,1.0,700.0,0.0
20220424.0,723.43,280.006105,5.833333,5.309091,2041.580515,40.88,2137.0,50.0,6.042857,46.53,2137.0,48.611111,723.426,11.666667,5.309091,2041.580515,40.88,100.0,6.048571,46.574,48.611111,24.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31.0,17.0,6.0,6.0,1.0,770.0,0.0
20220425.0,631.29,290.789193,5.121212,5.621302,1855.235052,38.0,2702.0,50.0,6.613905,44.71,2702.0,42.676768,631.29,10.242424,5.621302,1855.235052,38.0,100.0,6.613905,44.71,42.676768,24.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.0,21.0,6.0,6.0,1.0,676.0,0.0
20220426.0,628.02,290.695757,5.098485,5.699851,1844.871552,38.36,3057.0,50.0,6.683507,44.98,3057.0,42.487374,628.02,10.19697,5.699851,1844.871552,38.36,100.0,6.683507,44.98,42.487374,24.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.0,20.0,6.0,6.0,1.0,673.0,0.0
20220427.0,653.7,289.968979,5.310606,5.814551,1914.49119,40.76,2792.0,50.0,6.747504,47.3,2792.0,44.255051,653.7,10.621212,5.814551,1914.49119,40.76,100.0,6.747504,47.3,44.255051,24.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.0,20.0,6.0,6.0,1.0,701.0,0.0
20220428.0,835.76,282.701039,6.719697,5.037204,2381.247392,44.68,3176.0,50.0,5.776776,51.24,3176.0,55.997475,835.76,13.439394,5.037204,2381.247392,44.68,100.0,5.776776,51.24,55.997475,24.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.0,21.0,6.0,6.0,2.0,887.0,0.0
20220429.0,897.567,281.878496,7.242424,5.355649,2550.436631,51.2,4073.0,50.0,6.111925,58.43,4073.0,60.353535,897.567,14.484848,5.355649,2550.436631,51.2,100.0,6.112238,58.433,60.353535,24.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.0,20.0,3.0,3.0,1.0,956.0,0.0
20220430.0,603.636,291.865458,4.901515,5.601236,1782.597472,36.24,3047.0,50.0,6.7017,43.36,3047.0,40.84596,603.636,9.80303,5.601236,1782.597472,36.24,100.0,6.702318,43.364,40.84596,24.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.0,16.0,6.0,6.0,1.0,647.0,0.0
20220501.0,540.28,293.598601,4.401515,5.94148,1604.457637,34.52,2525.0,50.0,7.008606,40.72,2525.0,36.679293,540.276,8.80303,5.94148,1604.457637,34.52,100.0,7.009294,40.724,36.679293,24.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.0,12.0,1.0,1.0,1.0,581.0,0.0
20220502.0,680.59,286.227408,5.484848,5.19337,1964.664926,37.6,2708.0,50.0,5.995856,43.41,2708.0,45.707071,680.592,10.969697,5.19337,1964.664926,37.6,100.0,5.99558,43.408,45.707071,24.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.0,12.0,1.0,1.0,1.0,724.0,0.0
20220503.0,668.38,286.17863,5.393939,5.11236,1933.422826,36.4,2721.0,50.0,6.126404,43.62,2721.0,44.949495,668.38,10.787879,5.11236,1933.422826,36.4,100.0,6.126404,43.62,44.949495,24.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.0,12.0,3.0,3.0,1.0,712.0,0.0
20220504.0,1017.42,282.41601,8.151515,4.70632,2895.780804,50.64,4568.0,50.0,5.444238,58.58,4568.0,67.929293,1017.42,16.30303,4.70632,2895.780804,50.64,100.0,5.444238,58.58,67.929293,24.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.0,13.0,1.0,1.0,1.0,1076.0,0.0
20220505.0,1073.49,282.961311,8.583333,4.660194,3056.548077,52.8,5359.0,50.0,5.252427,59.51,5359.0,71.527778,1073.49,17.166667,4.660194,3056.548077,52.8,100.0,5.252427,59.51,71.527778,24.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.0,14.0,0.0,0.0,1.0,1133.0,0.0
20220506.0,1250.21,279.675754,10.0,4.615152,3521.341486,60.92,4612.0,50.0,5.287121,69.79,4612.0,83.333333,1250.21,20.0,4.615152,3521.341486,60.92,100.0,5.287121,69.79,83.333333,24.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0,12.0,3.0,3.0,2.0,1320.0,0.0
20220507.0,1189.68,280.226369,9.537879,4.921366,3354.421728,61.96,4525.0,50.0,5.505957,69.32,4525.0,79.482323,1189.68,19.075758,4.921366,3354.421728,61.96,100.0,5.505957,69.32,79.482323,24.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0,17.0,3.0,3.0,2.0,1259.0,0.0
20220508.0,854.57,283.708585,6.886364,5.284928,2442.617431,48.04,4232.0,50.0,5.987899,54.43,4232.0,57.386364,854.57,13.772727,5.284928,2442.617431,48.04,100.0,5.987899,54.43,57.386364,24.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.0,19.0,6.0,6.0,1.0,909.0,0.0
20220509.0,1010.757,282.34085,8.128788,5.17055,2872.874621,55.48,4599.0,50.0,5.800559,62.24,4599.0,67.739899,1010.757,16.257576,5.17055,2872.874621,55.48,100.0,5.800839,62.243,67.739899,24.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0,19.0,1.0,1.0,2.0,1073.0,0.0
20220510.0,857.34,283.318775,6.901515,5.172338,2447.534232,47.12,3807.0,50.0,5.890231,53.66,3807.0,57.512626,857.34,13.80303,5.172338,2447.534232,47.12,100.0,5.890231,53.66,57.512626,24.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.0,12.0,1.0,1.0,2.0,911.0,0.0
20220511.0,1163.05,282.7076,9.310606,5.194467,3293.995874,63.84,5130.0,50.0,5.366151,65.95,5130.0,77.588384,1163.052,18.621212,4.768104,3293.995874,58.6,100.0,5.365989,65.948,77.588384,24.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.0,20.0,1.0,1.0,2.0,1229.0,0.0
20220512.0,980.6,281.196243,7.878788,4.973077,2779.00623,51.72,4527.0,50.0,5.711538,59.4,4527.0,65.656566,980.595,15.757576,4.973077,2779.00623,51.72,100.0,5.712019,59.405,65.656566,24.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0,20.0,6.0,6.0,1.0,1040.0,0.0
20220513.0,722.865,287.302422,5.856061,5.754204,2093.055608,44.48,3259.0,50.0,6.485123,50.13,3259.0,48.800505,722.865,11.712121,5.754204,2093.055608,44.48,100.0,6.48577,50.135,48.800505,24.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.0,18.0,1.0,1.0,1.0,773.0,0.0
20220514.0,533.71,292.72915,4.363636,6.354167,1578.981035,36.6,2914.0,50.0,7.342014,42.29,2914.0,36.363636,533.71,8.727273,6.354167,1578.981035,36.6,100.0,7.342014,42.29,36.363636,24.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,15.0,6.0,6.0,2.0,576.0,0.0
20220515.0,534.24,293.089175,4.378788,6.678201,1580.923008,38.6,2613.0,50.0,7.570934,43.76,2613.0,36.489899,534.24,8.757576,6.678201,1580.923008,38.6,100.0,7.570934,43.76,36.489899,24.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,13.0,6.0,6.0,2.0,578.0,0.0
20220516.0,659.77,288.039712,5.333333,5.846591,1909.242426,41.16,3209.0,50.0,6.28267,44.23,3209.0,44.444444,659.77,10.666667,5.846591,1909.242426,41.16,100.0,6.28267,44.23,44.444444,24.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.0,12.0,1.0,1.0,1.0,704.0,0.0
20220517.0,761.24,286.047978,6.121212,5.460396,2185.063296,44.12,3242.0,50.0,5.787129,46.76,3242.0,51.010101,761.24,12.242424,5.460396,2185.063296,44.12,100.0,5.787129,46.76,51.010101,24.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.0,12.0,1.0,1.0,1.0,808.0,0.0
20220518.0,622.38,291.521533,5.045455,6.162162,1821.892974,41.04,3492.0,50.0,6.54955,43.62,3492.0,42.045455,622.38,10.090909,6.162162,1821.892974,41.04,100.0,6.54955,43.62,42.045455,24.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.0,16.0,3.0,3.0,2.0,666.0,0.0
20220519.0,984.852,283.336555,7.886364,5.198847,2796.191798,54.12,3487.0,50.0,5.393852,56.15,3487.0,65.719697,984.852,15.772727,5.198847,2796.191798,54.12,100.0,5.39366,56.148,65.719697,24.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.0,14.0,1.0,1.0,2.0,1041.0,0.0
20220520.0,1014.42,282.1986,8.136364,5.22905,2872.33023,56.16,4576.0,50.0,5.547486,59.58,4576.0,67.80303,1014.42,16.272727,5.22905,2872.33023,56.16,100.0,5.547486,59.58,67.80303,24.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.0,18.0,3.0,3.0,1.0,1074.0,0.0
20220521.0,958.68,281.71825,7.704545,5.39233,2710.580314,54.84,4581.0,50.0,5.734513,58.32,4581.0,64.204545,958.683,15.409091,5.39233,2710.580314,54.84,100.0,5.734218,58.317,64.204545,24.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.0,19.0,1.0,1.0,1.0,1017.0,0.0
20220522.0,1068.51,281.921677,8.583333,5.468667,3019.493931,61.96,4612.0,50.0,5.691968,64.49,4612.0,71.527778,1068.507,17.166667,5.468667,3019.493931,61.96,100.0,5.692233,64.493,71.527778,24.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.0,21.0,6.0,6.0,1.0,1133.0,0.0
20220523.0,1022.14,281.895054,8.189394,5.158187,2890.10085,55.76,3758.0,50.0,5.444958,58.86,3758.0,68.244949,1022.14,16.378788,5.158187,2890.10085,55.76,100.0,5.444958,58.86,68.244949,24.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.0,17.0,6.0,6.0,2.0,1081.0,0.0
20220524.0,887.67,283.789519,7.151515,5.711864,2525.953752,53.92,4087.0,50.0,5.967161,56.33,4087.0,59.59596,887.67,14.30303,5.711864,2525.953752,53.92,100.0,5.967161,56.33,59.59596,24.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.0,19.0,6.0,6.0,1.0,944.0,0.0
20220525.0,825.36,285.394605,6.681818,6.190476,2361.35496,54.6,4029.0,50.0,6.421769,56.64,4029.0,55.681818,825.36,13.363636,6.190476,2361.35496,54.6,100.0,6.421769,56.64,55.681818,24.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.0,21.0,3.0,3.0,1.0,882.0,0.0
20220526.0,776.85,285.59012,6.265152,5.813785,2224.518566,48.08,3822.0,50.0,6.064087,50.15,3822.0,52.209596,776.853,12.530303,5.813785,2224.518566,48.08,100.0,6.063724,50.147,52.209596,24.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.0,19.0,1.0,1.0,1.0,827.0,0.0
20220527.0,764.31,286.102467,6.159091,5.766298,2191.888218,46.88,2404.0,50.0,5.98893,48.69,2404.0,51.325758,764.31,12.318182,5.766298,2191.888218,46.88,100.0,5.98893,48.69,51.325758,24.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.0,20.0,1.0,1.0,1.0,813.0,0.0
20220528.0,825.53,284.102682,6.636364,5.543379,2350.779228,48.56,3773.0,50.0,5.761416,50.47,3773.0,55.30303,825.53,13.272727,5.543379,2350.779228,48.56,100.0,5.761416,50.47,55.30303,24.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.0,21.0,6.0,6.0,1.0,876.0,0.0
