date,可门_厂级_上网电量,可门_厂级_供热厂用电量,可门_厂级_供热用厂用电率,可门_厂级_供热耗煤量,可门_厂级_供热量,可门_厂级_供电煤耗,可门_厂级_利用小时,可门_厂级_发电厂用电率,可门_厂级_发电标煤量,可门_厂级_发电用厂用电量,可门_厂级_发电耗煤量,可门_厂级_开机率,可门_厂级_综合供电煤耗,可门_厂级_综合厂用电率,可门_厂级_综合厂用电量,可门_厂级_耗煤量,可门_厂级_负荷率,可门_可门#1_上网电量,可门_可门#1_供热用厂用电率,可门_可门#1_供热量,可门_可门#1_利用小时,可门_可门#1_发电厂用电率,可门_可门#1_发电标煤量,可门_可门#1_发电用厂用电量,可门_可门#1_开机率,可门_可门#1_综合供电煤耗,可门_可门#1_综合厂用电率,可门_可门#1_综合厂用电量,可门_可门#1_负荷率,可门_可门#1_运行小时,可门_可门#2_上网电量,可门_可门#2_供热用厂用电率,可门_可门#2_供热量,可门_可门#2_利用小时,可门_可门#2_发电厂用电率,可门_可门#2_发电标煤量,可门_可门#2_发电用厂用电量,可门_可门#2_开机率,可门_可门#2_综合供电煤耗,可门_可门#2_综合厂用电率,可门_可门#2_综合厂用电量,可门_可门#2_负荷率,可门_可门#2_运行小时,可门_可门#3_上网电量,可门_可门#3_供热用厂用电率,可门_可门#3_供热量,可门_可门#3_利用小时,可门_可门#3_发电厂用电率,可门_可门#3_发电标煤量,可门_可门#3_发电用厂用电量,可门_可门#3_开机率,可门_可门#3_综合供电煤耗,可门_可门#3_综合厂用电率,可门_可门#3_综合厂用电量,可门_可门#3_负荷率,可门_可门#3_运行小时,可门_可门#4_上网电量,可门_可门#4_供热用厂用电率,可门_可门#4_供热量,可门_可门#4_利用小时,可门_可门#4_发电厂用电率,可门_可门#4_发电标煤量,可门_可门#4_发电用厂用电量,可门_可门#4_开机率,可门_可门#4_综合供电煤耗,可门_可门#4_综合厂用电率,可门_可门#4_综合厂用电量,可门_可门#4_负荷率,可门_可门#4_运行小时,可门_可门#5_上网电量,可门_可门#5_供热用厂用电率,可门_可门#5_供热量,可门_可门#5_利用小时,可门_可门#5_发电厂用电率,可门_可门#5_发电标煤量,可门_可门#5_发电用厂用电量,可门_可门#5_开机率,可门_可门#5_综合供电煤耗,可门_可门#5_综合厂用电率,可门_可门#5_综合厂用电量,可门_可门#5_负荷率,可门_可门#5_运行小时,可门_可门#6_上网电量,可门_可门#6_供热用厂用电率,可门_可门#6_供热量,可门_可门#6_利用小时,可门_可门#6_发电厂用电率,可门_可门#6_发电标煤量,可门_可门#6_发电用厂用电量,可门_可门#6_开机率,可门_可门#6_综合供电煤耗,可门_可门#6_综合厂用电率,可门_可门#6_综合厂用电量,可门_可门#6_负荷率,可门_可门#6_运行小时,tempMax,tempMin,textDay,textNight,windScaleDay,可门_可门#1_发电量,可门_可门#2_发电量,可门_可门#3_发电量,可门_可门#4_发电量,可门_可门#5_发电量,可门_可门#5_发电量.1,可门_厂级_发电量
20241030.0,4108.05,6.55,6.824338,686.0,9598.0,289.052686,18.279167,4.941418,12054.13292,216.78,20982.0,100.0,293.427123,6.358559,278.95,21668.0,76.163194,1161.41,6.98,3434.0,20.533333,4.45211,3305.024437,54.85,100.0,284.57,5.729708,70.59,85.555556,24.0,768.3,0.0,0.0,13.833333,5.777108,2343.77598,47.95,100.0,305.06,7.433735,61.7,57.638889,24.0,1154.82,6.71,6069.0,20.433333,4.511419,3467.34705,55.31,100.0,300.25,5.805873,71.18,85.138889,24.0,1023.51,8.4,95.0,18.316667,5.33758,2937.985455,58.66,100.0,287.05,6.868972,75.49,76.319444,24.0,,,,,,,,,,,,,,,,,,,,,,,,,,,25.0,21.0,3.0,3.0,4.0,1232.0,830.0,1226.0,1099.0,,,4387.0
20241031.0,4784.4125,7.28,6.971844,752.0,10442.0,288.918977,21.154167,4.654717,13985.64316,236.32,24131.0,100.0,292.316834,5.766201,292.75,24883.0,88.142361,1286.05,7.16,3455.0,22.716667,4.557594,3647.2378,62.12,100.0,283.6,5.645635,76.95,94.652778,24.0,1156.51,0.0,0.0,20.5,4.823577,3495.667126,59.33,100.0,302.26,5.974797,73.49,85.416667,24.0,1119.06,6.78,5641.0,19.766667,4.555649,3348.339426,54.03,100.0,299.21,5.644182,66.94,82.361111,24.0,1222.63,7.31,1346.0,21.633333,4.687211,3494.398803,60.84,100.0,285.81,5.806626,75.37,90.138889,24.0,,,,,,,,,,,,,,,,,,,,,,,,,,,25.0,21.0,7.0,7.0,3.0,1363.0,1230.0,1186.0,1298.0,,,5077.0
20241101.0,4468.05,6.97,7.017014,692.0,9933.0,289.827853,19.745833,4.79215,13076.74292,227.1,22504.0,100.0,292.67226,5.717451,270.95,23196.0,82.274306,1070.79,7.67,1231.0,18.95,4.881266,3036.010887,55.5,100.0,283.53,5.823219,66.21,78.958333,24.0,1174.04,6.67,5832.0,20.683333,4.52216,3533.27338,56.12,100.0,300.95,5.395649,66.96,86.180556,24.0,1054.72,0.0,0.0,18.7,5.025847,3167.535104,56.39,100.0,300.32,5.996435,67.28,77.916667,24.0,1168.5,7.43,2870.0,20.65,4.769169,3339.92355,59.09,100.0,285.83,5.690073,70.5,86.041667,24.0,,,,,,,,,,,,,,,,,,,,,,,,,,,23.0,19.0,6.0,6.0,2.0,1137.0,1241.0,1122.0,1239.0,,,4739.0
20241102.0,4251.75,5.97,7.347692,538.0,8125.0,290.077325,18.8125,4.857586,12460.79363,219.32,20215.0,100.0,293.074467,5.830565,263.25,20753.0,78.385417,1156.72,7.17,2182.0,20.4,4.579248,3284.50644,56.05,100.0,283.95,5.496732,67.28,85.0,24.0,1018.95,7.03,1431.0,18.016667,4.782609,3091.188615,51.7,100.0,303.37,5.740056,62.05,75.069444,24.0,927.0,0.0,0.0,16.5,5.30202,2793.3291,52.49,100.0,301.33,6.363636,63.0,68.75,24.0,1149.08,7.54,4512.0,20.333333,4.842623,3291.769476,59.08,100.0,286.47,5.813115,70.92,84.722222,24.0,,,,,,,,,,,,,,,,,,,,,,,,,,,27.0,19.0,1.0,1.0,2.0,1224.0,1081.0,990.0,1220.0,,,4515.0
20241103.0,4180.35,7.3,7.375227,696.0,9898.0,289.976284,18.595833,4.91127,12306.04253,219.19,20696.0,100.0,294.378282,6.333184,282.65,21392.0,77.482639,1153.7,7.26,3982.0,20.45,4.633252,3290.46777,56.85,100.0,285.21,5.97392,73.3,85.208333,24.0,909.03,7.29,3030.0,16.183333,4.949537,2768.359962,48.06,100.0,304.54,6.38208,61.97,67.430556,24.0,970.98,0.0,0.0,17.35,5.216138,2941.681008,54.3,100.0,302.96,6.726225,70.02,72.291667,24.0,1146.64,7.62,2886.0,20.4,4.901144,3305.533792,59.99,100.0,288.28,6.320261,77.36,85.0,24.0,,,,,,,,,,,,,,,,,,,,,,,,,,,25.0,18.0,1.0,1.0,2.0,1227.0,971.0,1041.0,1224.0,,,4463.0
20241104.0,4398.6,7.1,7.358275,680.0,9649.0,289.899473,19.533333,4.826792,12934.50276,226.28,21737.0,100.0,294.059536,6.173208,289.4,22417.0,81.388889,1164.96,7.34,3284.0,20.65,4.672316,3314.777184,57.89,100.0,284.54,5.975787,74.04,86.041667,24.0,1052.7,0.0,0.0,18.733333,4.959964,3205.36623,55.75,100.0,304.49,6.343416,71.3,78.055556,24.0,1027.49,7.16,3116.0,18.25,4.821005,3098.190597,52.79,100.0,301.53,6.165297,67.51,76.041667,24.0,1153.45,7.58,3249.0,20.5,4.865854,3316.16875,59.85,100.0,287.5,6.223577,76.55,85.416667,24.0,,,,,,,,,,,,,,,,,,,,,,,,,,,27.0,18.0,4.0,4.0,2.0,1239.0,1124.0,1095.0,1230.0,,,4688.0
20241105.0,4045.35,7.54,7.451329,723.0,10119.0,289.942629,18.0375,4.929083,11932.93684,213.38,20335.0,100.0,294.979096,6.552322,283.65,21058.0,75.15625,1138.64,7.41,3301.0,20.25,4.727572,3257.307448,57.44,100.0,286.07,6.284774,76.36,84.375,24.0,872.83,0.0,0.0,15.633333,5.227079,2671.73263,49.03,100.0,306.1,6.947761,65.17,65.138889,24.0,899.3,7.61,2711.0,16.083333,5.121244,2725.86823,49.42,100.0,303.11,6.80829,65.7,67.013889,24.0,1134.58,7.37,4107.0,20.183333,4.747316,3278.028536,57.49,100.0,288.92,6.310487,76.42,84.097222,24.0,,,,,,,,,,,,,,,,,,,,,,,,,,,24.0,14.0,4.0,4.0,3.0,1215.0,938.0,965.0,1211.0,,,4329.0
20241106.0,3909.6,6.77,6.7437,675.0,10039.0,289.994969,17.35,4.81316,11494.18258,200.42,19408.0,100.0,293.998941,6.10951,254.4,20083.0,72.291667,820.1,8.46,107.0,14.666667,5.3625,2342.04158,47.19,100.0,285.58,6.806818,59.9,61.111111,24.0,803.1,0.0,0.0,14.35,5.29849,2442.14679,45.62,100.0,304.09,6.724739,57.9,59.791667,24.0,1143.91,6.47,5389.0,20.183333,4.364162,3434.475384,52.85,100.0,300.24,5.54005,67.09,84.097222,24.0,1142.49,7.03,4543.0,20.2,4.518152,3275.51883,54.76,100.0,286.7,5.735149,69.51,84.166667,24.0,,,,,,,,,,,,,,,,,,,,,,,,,,,21.0,14.0,0.0,0.0,4.0,880.0,861.0,1211.0,1212.0,,,4164.0
20241107.0,4074.45,5.77,7.144626,583.0,8076.0,290.06284,18.029167,4.823203,11945.65795,208.7,20811.0,100.0,293.184551,5.836607,252.55,21394.0,75.121528,1152.22,6.98,3349.0,20.3,4.463054,3275.070128,54.36,100.0,284.24,5.400657,65.78,84.583333,24.0,858.95,0.0,0.0,15.266667,5.146288,2613.09769,47.14,100.0,304.22,6.228166,57.05,63.611111,24.0,919.01,0.0,0.0,16.333333,5.142857,2773.664081,50.4,100.0,301.81,6.223469,60.99,68.055556,24.0,1144.27,7.27,4727.0,20.216667,4.681781,3283.826046,56.79,100.0,286.98,5.666117,68.73,84.236111,24.0,,,,,,,,,,,,,,,,,,,,,,,,,,,21.0,15.0,1.0,1.0,3.0,1218.0,916.0,980.0,1213.0,,,4327.0
20241108.0,4143.45,5.67,7.168142,554.0,7910.0,290.079444,18.316667,4.836215,12135.18345,212.6,20728.0,100.0,292.87631,5.744995,252.55,21282.0,76.319444,1150.7,7.07,3501.0,20.266667,4.520559,3265.45646,54.97,100.0,283.78,5.370066,65.3,84.444444,24.0,929.47,0.0,0.0,16.483333,5.067745,2822.242708,50.12,100.0,303.64,6.019211,59.53,68.680556,24.0,916.62,0.0,0.0,16.283333,5.202661,2761.959384,50.83,100.0,301.32,6.180143,60.38,67.847222,24.0,1146.66,7.25,4409.0,20.233333,4.669687,3285.524898,56.69,100.0,286.53,5.546952,67.34,84.305556,24.0,,,,,,,,,,,,,,,,,,,,,,,,,,,22.0,18.0,6.0,6.0,2.0,1216.0,989.0,977.0,1214.0,,,4396.0
20241109.0,4324.95,5.51,7.249046,546.0,7601.0,290.11593,19.070833,4.797029,12641.62757,219.56,21799.0,100.0,292.295346,5.506882,252.05,22345.0,79.461806,1153.41,7.14,3559.0,20.283333,4.551356,3261.958821,55.39,100.0,282.81,5.225144,63.59,84.513889,24.0,1000.41,0.0,0.0,17.683333,4.974552,3027.640824,52.78,100.0,302.64,5.71065,60.59,73.680556,24.0,1022.15,0.0,0.0,18.066667,4.97048,3069.823095,53.88,100.0,300.33,5.70572,61.85,75.277778,24.0,1148.99,7.36,4042.0,20.25,4.73251,3282.204834,57.5,100.0,285.66,5.432922,66.01,84.375,24.0,,,,,,,,,,,,,,,,,,,,,,,,,,,24.0,19.0,3.0,3.0,2.0,1217.0,1061.0,1084.0,1215.0,,,4577.0
20241110.0,4873.65,5.66,7.301342,542.0,7752.0,289.683112,21.479167,4.748982,14223.99121,244.81,23280.0,100.0,291.855,5.457808,281.35,23822.0,89.496528,1285.53,7.4,3186.0,22.65,4.704194,3631.108038,63.93,100.0,282.46,5.406181,73.47,94.375,24.0,1179.85,7.11,1858.0,20.816667,4.817454,3553.47223,60.17,100.0,301.18,5.536429,69.15,86.736111,24.0,1177.67,0.0,0.0,20.766667,4.772071,3527.003883,59.46,100.0,299.49,5.483949,68.33,86.527778,24.0,1230.61,7.32,2708.0,21.683333,4.707917,3512.407062,61.25,100.0,285.42,5.410453,70.39,90.347222,24.0,,,,,,,,,,,,,,,,,,,,,,,,,,,27.0,19.0,4.0,4.0,1.0,1359.0,1249.0,1246.0,1301.0,,,5155.0
20241111.0,4263.6,5.71,7.31114,554.0,7810.0,290.100731,18.825,4.801018,12477.49355,216.91,20929.0,100.0,292.651598,5.63081,254.4,21483.0,78.4375,1154.96,7.34,4115.0,20.366667,4.677578,3270.26924,57.16,100.0,283.15,5.486088,67.04,84.861111,24.0,986.45,7.14,714.0,17.433333,4.854685,2988.844855,50.78,100.0,302.99,5.693117,59.55,72.638889,24.0,977.92,0.0,0.0,17.316667,5.012512,2941.876736,52.08,100.0,300.83,5.87873,61.08,72.152778,24.0,1144.27,7.3,2981.0,20.183333,4.69777,3276.502718,56.89,100.0,286.34,5.510322,66.73,84.097222,24.0,,,,,,,,,,,,,,,,,,,,,,,,,,,23.0,19.0,4.0,4.0,2.0,1222.0,1046.0,1039.0,1211.0,,,4518.0
20241112.0,4142.25,5.94,7.435223,566.0,7989.0,290.074008,18.35,5.0495,12129.79272,222.38,20287.0,97.916667,292.831015,5.94346,261.75,20853.0,78.085106,1152.49,7.08,4239.0,20.283333,4.502876,3255.78425,54.8,100.0,282.5,5.30074,64.51,84.513889,24.0,986.8,0.0,0.0,17.5,5.114286,2984.18188,53.7,100.0,302.41,6.019048,63.2,72.916667,24.0,1170.48,7.39,2828.0,20.716667,4.956557,3501.607968,61.61,100.0,299.16,5.834272,72.52,86.319444,24.0,832.48,9.18,922.0,14.9,5.846756,2388.218624,52.27,91.666667,286.88,6.881432,61.52,67.727273,22.0,,,,,,,,,,,,,,,,,,,,,,,,,,,22.0,18.0,7.0,7.0,2.0,1217.0,1050.0,1243.0,894.0,,,4404.0
20241113.0,3335.85,8.47,7.415514,794.0,11422.0,289.489228,14.920833,4.958671,9852.563221,177.57,16218.0,75.0,295.353904,6.845853,245.15,17012.0,82.893519,1144.34,7.3,6365.0,20.366667,4.60311,3241.457484,56.25,100.0,283.26,6.355155,77.66,84.861111,24.0,973.38,0.0,0.0,17.5,5.285714,2955.863046,55.5,100.0,303.67,7.297143,76.62,72.916667,24.0,1218.13,7.56,5057.0,21.816667,5.028266,3655.242691,65.82,100.0,300.07,6.94194,90.87,90.902778,24.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,21.0,19.0,7.0,7.0,2.0,1222.0,1050.0,1309.0,0.0,,,3581.0
20241114.0,3429.3,9.46,7.713633,859.0,12264.0,289.237962,15.479167,5.000269,10207.90185,185.76,16837.0,75.0,297.667216,7.690444,285.7,17696.0,85.99537,1163.04,7.73,6058.0,20.95,4.859984,3320.362896,61.09,100.0,285.49,7.47494,93.96,87.291667,24.0,1097.91,7.49,345.0,19.833333,5.031933,3356.201079,59.88,100.0,305.69,7.738655,92.09,82.638889,24.0,1168.35,7.7,5861.0,21.133333,5.109621,3531.337875,64.79,100.0,302.25,7.858833,99.65,88.055556,24.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,23.0,19.0,7.0,7.0,2.0,1257.0,1190.0,1268.0,0.0,,,3715.0
20241115.0,3621.9,8.78,7.532601,797.0,11656.0,289.32576,16.2375,4.919169,10720.3874,191.7,17466.0,75.0,295.987946,7.059276,275.1,18263.0,90.208333,1218.7,7.8,3927.0,21.85,4.906178,3464.52036,64.32,100.0,284.28,7.040427,92.3,91.041667,24.0,1184.32,7.31,1972.0,21.233333,4.905808,3592.279424,62.5,100.0,303.32,7.039246,89.68,88.472222,24.0,1218.88,7.44,5757.0,21.866667,4.945884,3663.587616,64.89,100.0,300.57,7.097561,93.12,91.111111,24.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,26.0,21.0,7.0,7.0,2.0,1311.0,1274.0,1312.0,0.0,,,3897.0
20241116.0,3210.15,8.77,7.509848,788.0,11678.0,289.726691,14.275,5.092528,9420.550288,174.47,15586.0,75.0,293.461374,6.30035,215.85,16374.0,79.305556,927.68,8.73,814.0,16.583333,5.468342,2614.66608,54.41,100.0,281.85,6.765829,67.32,69.097222,24.0,1141.9,7.36,4828.0,20.266667,4.925987,3417.93508,59.9,100.0,299.32,6.09375,74.1,84.444444,24.0,1140.57,7.46,6036.0,20.25,4.95144,3387.949128,60.16,100.0,297.04,6.125926,74.43,84.375,24.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,26.0,20.0,6.0,6.0,2.0,995.0,1216.0,1215.0,0.0,,,3426.0
20241117.0,3138.3,8.8,7.201309,814.0,12220.0,289.726293,13.9625,5.074903,9216.019547,170.06,15554.0,75.0,293.662797,6.347359,212.7,16368.0,77.569444,795.53,0.0,0.0,14.316667,5.906868,2247.929121,50.74,100.0,282.57,7.388824,63.47,59.652778,24.0,1146.02,7.17,5096.0,20.316667,4.78671,3422.359526,58.35,100.0,298.63,5.986874,72.98,84.652778,24.0,1196.75,7.23,7124.0,21.216667,4.789474,3545.7309,60.97,100.0,296.28,5.989788,76.25,88.402778,24.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,24.0,17.0,0.0,0.0,2.0,859.0,1219.0,1273.0,0.0,,,3351.0
20241118.0,3127.2,8.78,7.094376,821.0,12376.0,289.702843,13.8875,4.851785,9187.317275,161.71,15408.0,75.0,293.787327,6.174617,205.8,16229.0,77.152778,810.15,0.0,0.0,14.466667,5.237327,2289.96999,45.46,100.0,282.66,6.664747,57.85,60.277778,24.0,1142.39,7.02,4727.0,20.25,4.696296,3415.860339,57.06,100.0,299.01,5.976132,72.61,84.375,24.0,1174.67,7.14,7649.0,20.833333,4.736,3481.486946,59.2,100.0,296.38,6.0264,75.33,86.805556,24.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,19.0,15.0,3.0,3.0,4.0,868.0,1215.0,1250.0,0.0,,,3333.0
20241119.0,3274.65,8.62,7.099909,812.0,12141.0,289.68204,14.495833,4.777235,9596.586629,166.2,16104.0,75.0,293.056865,5.873814,204.35,16916.0,80.532407,980.24,7.77,17.0,17.366667,4.820537,2762.31632,50.23,100.0,281.8,5.927063,61.76,72.361111,24.0,1115.01,7.26,4584.0,19.766667,4.868465,3337.113429,57.74,100.0,299.29,5.985666,70.99,82.361111,24.0,1179.4,7.0,7540.0,20.85,4.654676,3497.15688,58.23,100.0,296.52,5.723421,71.6,86.875,24.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,17.0,15.0,7.0,7.0,3.0,1042.0,1186.0,1251.0,0.0,,,3479.0
20241120.0,3373.65,3.73,7.216096,363.0,5169.0,289.854379,14.925,4.786991,9885.570558,171.47,16347.0,75.0,293.023004,5.816583,208.35,16710.0,82.916667,1167.07,6.84,2364.0,20.533333,4.336851,3283.668152,53.43,100.0,281.36,5.270292,64.93,85.555556,24.0,1052.8,7.34,1042.0,18.666667,4.938393,3165.13792,55.31,100.0,300.64,6.0,67.2,77.777778,24.0,1153.78,7.66,1763.0,20.5,5.1,3436.764486,62.73,100.0,297.87,6.196748,76.22,85.416667,24.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,18.0,15.0,7.0,7.0,2.0,1232.0,1120.0,1230.0,0.0,,,3582.0
20241121.0,3278.25,3.44,6.973444,346.0,4933.0,290.046739,14.616667,4.8187,9684.544584,169.04,16033.0,75.0,295.418122,6.549316,229.75,16379.0,81.203704,1148.68,6.78,3739.0,20.333333,4.301639,3256.622668,52.48,100.0,283.51,5.845902,71.32,84.722222,24.0,994.83,7.39,633.0,17.783333,4.97657,3017.120424,53.1,100.0,303.28,6.763824,72.17,74.097222,24.0,1134.74,7.8,561.0,20.35,5.198198,3410.801492,63.47,100.0,300.58,7.064701,86.26,84.791667,24.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,16.0,14.0,7.0,7.0,2.0,1220.0,1067.0,1221.0,0.0,,,3508.0
20241122.0,3310.65,3.74,7.311828,363.0,5115.0,290.014121,14.6375,4.818389,9697.289169,169.27,16420.0,75.0,292.911941,5.760034,202.35,16783.0,81.319444,1152.47,6.99,1995.0,20.283333,4.435497,3243.165827,53.98,100.0,281.41,5.302383,64.53,84.513889,24.0,981.3,7.59,1922.0,17.416667,5.099522,2947.72707,53.29,100.0,300.39,6.095694,63.7,72.569444,24.0,1176.88,7.43,1198.0,20.85,4.956035,3506.396272,62.0,100.0,297.94,5.92486,74.12,86.875,24.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,18.0,13.0,1.0,1.0,2.0,1217.0,1045.0,1251.0,0.0,,,3513.0
20241123.0,3220.65,3.85,7.178818,387.0,5363.0,290.106857,14.25,4.822515,9443.181279,164.93,16292.0,75.0,293.207312,5.828947,199.35,16679.0,79.166667,1151.57,6.91,2990.0,20.266667,4.383224,3243.857533,53.3,100.0,281.69,5.29852,64.43,84.444444,24.0,931.49,7.5,2277.0,16.533333,5.046371,2801.456175,50.06,100.0,300.75,6.099798,60.51,68.888889,24.0,1137.59,7.57,96.0,20.2,5.079208,3397.867571,61.56,100.0,298.69,6.139439,74.41,84.166667,24.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,19.0,14.0,0.0,0.0,2.0,1216.0,992.0,1212.0,0.0,,,3420.0
20241124.0,3184.5,3.21,6.906196,327.0,4648.0,290.170951,14.120833,4.71378,9370.345425,159.75,15530.0,75.0,294.248561,6.034228,204.5,15857.0,78.449074,1150.31,6.64,3026.0,20.266667,4.219572,3252.501525,51.31,100.0,282.75,5.402138,65.69,84.444444,24.0,900.41,7.42,872.0,16.033333,5.00104,2721.03902,48.11,100.0,302.2,6.402287,61.59,66.805556,24.0,1133.78,7.45,750.0,20.183333,4.981007,3396.80488,60.32,100.0,299.6,6.376548,77.22,84.097222,24.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,19.0,14.0,1.0,1.0,3.0,1216.0,962.0,1211.0,0.0,,,3389.0
20241125.0,3562.05,3.23,7.169811,326.0,4505.0,289.719494,15.904167,4.812156,10526.43631,183.68,17860.0,75.0,295.516242,6.679329,254.95,18186.0,88.356481,1221.76,6.84,2968.0,21.666667,4.336154,3466.621824,56.37,100.0,283.74,6.018462,78.24,90.277778,24.0,1139.6,7.33,130.0,20.383333,4.91251,3451.05068,60.08,100.0,302.83,6.819297,83.4,84.930556,24.0,1200.68,7.81,1407.0,21.566667,5.195518,3608.763808,67.23,100.0,300.56,7.211747,93.32,89.861111,24.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,17.0,15.0,7.0,7.0,2.0,1300.0,1223.0,1294.0,0.0,,,3817.0
20241126.0,3408.6,3.62,6.699981,378.0,5403.0,289.690985,15.225,4.723317,10085.33094,172.59,16785.0,75.0,295.878981,6.715928,245.4,17163.0,84.583333,1181.25,6.08,3395.0,20.833333,3.868,3354.868125,48.35,100.0,284.01,5.5,68.75,86.805556,24.0,1070.44,7.58,1014.0,19.233333,5.092721,3249.32062,58.77,100.0,303.55,7.240901,83.56,80.138889,24.0,1156.91,7.88,994.0,20.833333,5.2376,3481.14219,65.47,100.0,300.9,7.4472,93.09,86.805556,24.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,20.0,14.0,1.0,1.0,2.0,1250.0,1154.0,1250.0,0.0,,,3654.0
20241127.0,3471.0,3.71,6.784931,385.0,5468.0,287.823886,15.370833,4.748441,10113.64207,175.17,16919.0,75.0,291.375456,5.909461,218.0,17304.0,85.393519,1198.24,6.21,3471.0,21.0,3.938889,3363.339856,49.63,100.0,280.69,4.901587,61.76,87.5,24.0,1095.99,7.83,679.0,19.533333,5.211604,3273.064536,61.08,100.0,298.64,6.485495,76.01,81.388889,24.0,1176.77,7.78,1318.0,20.95,5.128083,3477.237673,64.46,100.0,295.49,6.382657,80.23,87.291667,24.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,19.0,11.0,1.0,1.0,2.0,1260.0,1172.0,1257.0,0.0,,,3689.0
20241128.0,3591.45,3.37,7.427816,319.0,4537.0,287.907313,15.879167,4.733403,10452.79169,180.39,17712.0,75.0,291.04656,5.760955,219.55,18031.0,88.217593,1216.33,6.95,611.0,21.416667,4.390661,3413.265246,56.42,100.0,280.62,5.343969,68.67,89.236111,24.0,1169.28,0.0,0.0,20.716667,4.873693,3487.845312,60.58,100.0,298.29,5.930813,73.72,86.319444,24.0,1205.84,7.49,3926.0,21.383333,4.940764,3551.681136,63.39,100.0,294.54,6.01403,77.16,89.097222,24.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,19.0,8.0,1.0,1.0,2.0,1285.0,1243.0,1283.0,0.0,,,3811.0
20241129.0,3400.05,3.09,7.256928,303.0,4258.0,287.907149,15.1,4.999172,9912.153713,181.17,16694.0,75.0,291.529646,6.179636,223.95,16997.0,83.888889,1205.49,7.19,2768.0,21.283333,4.530149,3385.618665,57.85,100.0,280.85,5.599843,71.51,88.680556,24.0,1197.86,7.42,1490.0,21.266667,4.953762,3577.528676,63.21,100.0,298.66,6.123824,78.14,88.611111,24.0,996.69,0.0,0.0,17.85,5.612512,2949.006372,60.11,100.0,295.88,6.938375,74.31,74.375,24.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,18.0,7.0,0.0,0.0,2.0,1277.0,1276.0,1071.0,0.0,,,3624.0
