时间,报价点,产品名称,灰份,挥发份,硫份,粘结指数,发热量,价格(元/吨),价格类型,_ID,_DATA_TIME,_ACTIVE,_CREATE_ID,_CREATE_TIME,_UPDATE_ID,_UPDATE_TIME,_REMARK,_CHANGE_LOG,_RESERVE
2022-03-27,巴图塔,外购4500,,,,,,548.00,车板价,871,2022-03-27 00:00:00,1,0,2024-07-17 09:10:53,0,2024-07-17 09:10:53,,,
2022-03-27,巴图塔,外购5000,,,,,,630.00,车板价,872,2022-03-27 00:00:00,1,0,2024-07-17 09:10:53,0,2024-07-17 09:10:53,,,
2022-03-16,神华集团,外购2, - , - , - , - ,5000.00,702.00,月度长协价,873,2022-03-16 00:00:00,1,0,2024-07-17 09:10:53,0,2024-07-17 09:10:53,,,
2022-03-05,神华集团,外购2, - , - , - , - ,5000.00,702.00,月度长协价,874,2022-03-05 00:00:00,1,0,2024-07-17 09:10:53,0,2024-07-17 09:10:53,,,
2022-03-03,神华集团,外购2, - , - , - , - ,5000.00,702.00,月度长协价,875,2022-03-03 00:00:00,1,0,2024-07-17 09:10:53,0,2024-07-17 09:10:53,,,
2022-03-01,神华集团,神混1, - , - , - , - ,5500.00,720.00,年度长协价,876,2022-03-01 00:00:00,1,0,2024-07-17 09:10:53,0,2024-07-17 09:10:53,,,
2022-02-26,神华集团,外购2, - , - , - , - ,5000.00,702.00,月度长协价,877,2022-02-26 00:00:00,1,0,2024-07-17 09:10:53,0,2024-07-17 09:10:53,,,
2022-02-19,神华集团,外购1, - , - , - , - ,5500.00,684.00,月度长协价,878,2022-02-19 00:00:00,1,0,2024-07-17 09:10:53,0,2024-07-17 09:10:53,,,
2022-02-19,神华集团,外购2, - , - , - , - ,5000.00,602.00,月度长协价,879,2022-02-19 00:00:00,1,0,2024-07-17 09:10:53,0,2024-07-17 09:10:53,,,
2022-02-16,神华集团,外购2, - , - , - , - ,5000.00,602.00,月度长协价,880,2022-02-16 00:00:00,1,0,2024-07-17 09:10:53,0,2024-07-17 09:10:53,,,
2022-02-16,神华集团,外购1, - , - , - , - ,5500.00,684.00,月度长协价,881,2022-02-16 00:00:00,1,0,2024-07-17 09:10:53,0,2024-07-17 09:10:53,,,
2022-02-11,神华集团,外购2, - , - , - , - ,5000.00,602.00,月度长协价,882,2022-02-11 00:00:00,1,0,2024-07-17 09:10:53,0,2024-07-17 09:10:53,,,
2022-02-11,神华集团,外购1, - , - , - , - ,5500.00,684.00,月度长协价,883,2022-02-11 00:00:00,1,0,2024-07-17 09:10:53,0,2024-07-17 09:10:53,,,
2022-02-01,神华集团,神混1, - , - , - , - ,5500.00,725.00,年度长协价,884,2022-02-01 00:00:00,1,0,2024-07-17 09:10:53,0,2024-07-17 09:10:53,,,
2022-01-28,神华集团,外购1, - , - , - , - ,5500.00,684.00,月度长协价,885,2022-01-28 00:00:00,1,0,2024-07-17 09:10:53,0,2024-07-17 09:10:53,,,
2022-01-28,神华集团,外购2, - , - , - , - ,5000.00,602.00,月度长协价,886,2022-01-28 00:00:00,1,0,2024-07-17 09:10:53,0,2024-07-17 09:10:53,,,
2022-01-22,神华集团,外购1, - , - , - , - ,5500.00,684.00,月度长协价,887,2022-01-22 00:00:00,1,0,2024-07-17 09:10:53,0,2024-07-17 09:10:53,,,
2022-01-22,神华集团,外购2, - , - , - , - ,5000.00,602.00,月度长协价,888,2022-01-22 00:00:00,1,0,2024-07-17 09:10:53,0,2024-07-17 09:10:53,,,
2022-01-15,神华集团,外购1, - , - , - , - ,5500.00,684.00,月度长协价,889,2022-01-15 00:00:00,1,0,2024-07-17 09:10:53,0,2024-07-17 09:10:53,,,
2022-01-15,神华集团,外购2, - , - , - , - ,5000.00,602.00,月度长协价,890,2022-01-15 00:00:00,1,0,2024-07-17 09:10:53,0,2024-07-17 09:10:53,,,
2022-01-15,神华集团,外购2, - , - , - , - ,5000.00,820.00,月度长协价,891,2022-01-15 00:00:00,1,0,2024-07-17 09:10:53,0,2024-07-17 09:10:53,,,
2022-01-08,神华集团,外购2, - , - , - , - ,5000.00,723.00,月度长协价,892,2022-01-08 00:00:00,1,0,2024-07-17 09:10:53,0,2024-07-17 09:10:53,,,
2022-01-08,神华集团,外购1, - , - , - , - ,5500.00,754.00,月度长协价,893,2022-01-08 00:00:00,1,0,2024-07-17 09:10:53,0,2024-07-17 09:10:53,,,
2022-01-01,神华集团,外购1, - , - , - , - ,5500.00,698.00,月度长协价,894,2022-01-01 00:00:00,1,0,2024-07-17 09:10:53,0,2024-07-17 09:10:53,,,
2022-01-01,神华集团,外购2, - , - , - , - ,5000.00,666.00,月度长协价,895,2022-01-01 00:00:00,1,0,2024-07-17 09:10:53,0,2024-07-17 09:10:53,,,
2022-01-01,神华集团,神混1, - , - , - , - ,5500.00,725.00,年度长协价,896,2022-01-01 00:00:00,1,0,2024-07-17 09:10:53,0,2024-07-17 09:10:53,,,
2021-12-29,神华集团,外购2, - , - , - , - ,5000.00,673.00,月度长协价,897,2021-12-29 00:00:00,1,0,2024-07-17 09:10:53,0,2024-07-17 09:10:53,,,
2021-12-29,神华集团,外购1, - , - , - , - ,5500.00,704.00,月度长协价,898,2021-12-29 00:00:00,1,0,2024-07-17 09:10:53,0,2024-07-17 09:10:53,,,
2021-12-22,神华集团,外购2, - , - , - , - ,5000.00,732.00,月度长协价,899,2021-12-22 00:00:00,1,0,2024-07-17 09:10:53,0,2024-07-17 09:10:53,,,
2021-12-22,神华集团,外购1, - , - , - , - ,5500.00,752.00,月度长协价,900,2021-12-22 00:00:00,1,0,2024-07-17 09:10:53,0,2024-07-17 09:10:53,,,
2021-12-15,神华集团,外购1, - , - , - , - ,5500.00,856.00,月度长协价,901,2021-12-15 00:00:00,1,0,2024-07-17 09:10:56,0,2024-07-17 09:10:56,,,
2021-12-14,神华集团,外购2, - , - , - , - ,5000.00,733.00,月度长协价,902,2021-12-14 00:00:00,1,0,2024-07-17 09:10:56,0,2024-07-17 09:10:56,,,
2021-12-08,神华集团,外购1, - , - , - , - ,5500.00,891.00,月度长协价,903,2021-12-08 00:00:00,1,0,2024-07-17 09:10:56,0,2024-07-17 09:10:56,,,
2021-12-07,神华集团,外购2, - , - , - , - ,5000.00,781.00,月度长协价,904,2021-12-07 00:00:00,1,0,2024-07-17 09:10:56,0,2024-07-17 09:10:56,,,
2021-12-01,神华集团,神混1, - , - , - , - ,5500.00,725.00,年度长协价,905,2021-12-01 00:00:00,1,0,2024-07-17 09:10:56,0,2024-07-17 09:10:56,,,
2021-12-01,神华集团,外购1, - , - , - , - ,5500.00,911.00,月度长协价,906,2021-12-01 00:00:00,1,0,2024-07-17 09:10:56,0,2024-07-17 09:10:56,,,
2021-11-30,神华集团,外购2, - , - , - , - ,5000.00,811.00,月度长协价,907,2021-11-30 00:00:00,1,0,2024-07-17 09:10:56,0,2024-07-17 09:10:56,,,
2021-11-24,神华集团,外购1, - , - , - , - ,5500.00,1100.00,月度长协价,908,2021-11-24 00:00:00,1,0,2024-07-17 09:10:56,0,2024-07-17 09:10:56,,,
2021-11-23,神华集团,外购2, - , - , - , - ,5000.00,811.00,月度长协价,909,2021-11-23 00:00:00,1,0,2024-07-17 09:10:56,0,2024-07-17 09:10:56,,,
2021-11-17,神华集团,外购1, - , - , - , - ,5500.00,1100.00,月度长协价,910,2021-11-17 00:00:00,1,0,2024-07-17 09:10:56,0,2024-07-17 09:10:56,,,
2021-11-16,神华集团,外购2, - , - , - , - ,5000.00,811.00,月度长协价,911,2021-11-16 00:00:00,1,0,2024-07-17 09:10:56,0,2024-07-17 09:10:56,,,
2021-11-10,神华集团,外购1, - , - , - , - ,5500.00,1100.00,月度长协价,912,2021-11-10 00:00:00,1,0,2024-07-17 09:10:56,0,2024-07-17 09:10:56,,,
2021-11-10,神华集团,外购2, - , - , - , - ,5000.00,811.00,月度长协价,913,2021-11-10 00:00:00,1,0,2024-07-17 09:10:56,0,2024-07-17 09:10:56,,,
2021-11-04,神华集团,外购1, - , - , - , - ,5500.00,1300.00,月度长协价,914,2021-11-04 00:00:00,1,0,2024-07-17 09:10:56,0,2024-07-17 09:10:56,,,
2021-11-03,神华集团,外购2, - , - , - , - ,5000.00,982.00,月度长协价,915,2021-11-03 00:00:00,1,0,2024-07-17 09:10:56,0,2024-07-17 09:10:56,,,
2021-11-01,神华集团,神混1, - , - , - , - ,5500.00,843.00,年度长协价,916,2021-11-01 00:00:00,1,0,2024-07-17 09:10:56,0,2024-07-17 09:10:56,,,
2021-11-01,神华集团,神混1, - , - , - , - ,5500.00,754.00,年度长协价,917,2021-11-01 00:00:00,1,0,2024-07-17 09:10:56,0,2024-07-17 09:10:56,,,
2021-10-27,神华集团,外购1, - , - , - , - ,5500.00,1500.00,月度长协价,918,2021-10-27 00:00:00,1,0,2024-07-17 09:10:56,0,2024-07-17 09:10:56,,,
2021-10-27,神华集团,外购2, - , - , - , - ,5000.00,1182.00,月度长协价,919,2021-10-27 00:00:00,1,0,2024-07-17 09:10:56,0,2024-07-17 09:10:56,,,
2021-10-20,神华集团,外购2, - , - , - , - ,5000.00,1302.00,月度长协价,920,2021-10-20 00:00:00,1,0,2024-07-17 09:10:56,0,2024-07-17 09:10:56,,,
2021-10-19,神华集团,外购1, - , - , - , - ,5500.00,1790.00,月度长协价,921,2021-10-19 00:00:00,1,0,2024-07-17 09:10:56,0,2024-07-17 09:10:56,,,
2021-10-13,神华集团,外购2, - , - , - , - ,5000.00,1530.00,月度长协价,922,2021-10-13 00:00:00,1,0,2024-07-17 09:10:56,0,2024-07-17 09:10:56,,,
2021-10-13,神华集团,外购1, - , - , - , - ,5500.00,1853.00,月度长协价,923,2021-10-13 00:00:00,1,0,2024-07-17 09:10:56,0,2024-07-17 09:10:56,,,
2021-10-09,神华集团,外购1, - , - , - , - ,5500.00,1679.00,月度长协价,924,2021-10-09 00:00:00,1,0,2024-07-17 09:10:56,0,2024-07-17 09:10:56,,,
2021-10-08,神华集团,外购2, - , - , - , - ,5000.00,1361.00,月度长协价,925,2021-10-08 00:00:00,1,0,2024-07-17 09:10:56,0,2024-07-17 09:10:56,,,
2021-10-01,神华集团,神混1, - , - , - , - ,5500.00,754.00,年度长协价,926,2021-10-01 00:00:00,1,0,2024-07-17 09:10:56,0,2024-07-17 09:10:56,,,
2021-09-29,神华集团,外购1, - , - , - , - ,5500.00,1480.00,月度长协价,927,2021-09-29 00:00:00,1,0,2024-07-17 09:10:56,0,2024-07-17 09:10:56,,,
2021-09-22,神华集团,外购1, - , - , - , - ,5500.00,1229.00,月度长协价,928,2021-09-22 00:00:00,1,0,2024-07-17 09:10:56,0,2024-07-17 09:10:56,,,
2021-09-22,神华集团,外购2, - , - , - , - ,5000.00,1116.00,月度长协价,929,2021-09-22 00:00:00,1,0,2024-07-17 09:10:56,0,2024-07-17 09:10:56,,,
2021-09-15,神华集团,外购1, - , - , - , - ,5500.00,1229.00,月度长协价,930,2021-09-15 00:00:00,1,0,2024-07-17 09:10:56,0,2024-07-17 09:10:56,,,
2021-09-15,神华集团,外购2, - , - , - , - ,5000.00,1116.00,月度长协价,931,2021-09-15 00:00:00,1,0,2024-07-17 09:11:00,0,2024-07-17 09:11:00,,,
2021-09-08,神华集团,外购1, - , - , - , - ,5500.00,1141.00,月度长协价,932,2021-09-08 00:00:00,1,0,2024-07-17 09:11:00,0,2024-07-17 09:11:00,,,
2021-09-08,神华集团,外购2, - , - , - , - ,5000.00,1024.00,月度长协价,933,2021-09-08 00:00:00,1,0,2024-07-17 09:11:00,0,2024-07-17 09:11:00,,,
2021-09-01,神华集团,外购2, - , - , - , - ,5000.00,976.00,月度长协价,934,2021-09-01 00:00:00,1,0,2024-07-17 09:11:00,0,2024-07-17 09:11:00,,,
2021-09-01,神华集团,外购2, - , - , - , - ,5000.00,984.00,月度长协价,935,2021-09-01 00:00:00,1,0,2024-07-17 09:11:00,0,2024-07-17 09:11:00,,,
2021-09-01,神华集团,神混1, - , - , - , - ,5500.00,677.00,年度长协价,936,2021-09-01 00:00:00,1,0,2024-07-17 09:11:00,0,2024-07-17 09:11:00,,,
2021-09-01,神华集团,外购1, - , - , - , - ,5500.00,1092.00,月度长协价,937,2021-09-01 00:00:00,1,0,2024-07-17 09:11:00,0,2024-07-17 09:11:00,,,
2021-08-25,神华集团,外购2, - , - , - , - ,5000.00,949.00,月度长协价,938,2021-08-25 00:00:00,1,0,2024-07-17 09:11:00,0,2024-07-17 09:11:00,,,
2021-08-25,神华集团,外购2, - , - , - , - ,5000.00,944.00,月度长协价,939,2021-08-25 00:00:00,1,0,2024-07-17 09:11:00,0,2024-07-17 09:11:00,,,
2021-08-25,神华集团,外购1, - , - , - , - ,5500.00,1054.00,月度长协价,940,2021-08-25 00:00:00,1,0,2024-07-17 09:11:00,0,2024-07-17 09:11:00,,,
2021-08-18,神华集团,外购2, - , - , - , - ,5000.00,919.00,月度长协价,941,2021-08-18 00:00:00,1,0,2024-07-17 09:11:00,0,2024-07-17 09:11:00,,,
2021-08-18,神华集团,外购1, - , - , - , - ,5500.00,1026.00,月度长协价,942,2021-08-18 00:00:00,1,0,2024-07-17 09:11:00,0,2024-07-17 09:11:00,,,
2021-08-18,神华集团,外购2, - , - , - , - ,5000.00,924.00,月度长协价,943,2021-08-18 00:00:00,1,0,2024-07-17 09:11:00,0,2024-07-17 09:11:00,,,
2021-08-11,神华集团,外购2, - , - , - , - ,5000.00,949.00,月度长协价,944,2021-08-11 00:00:00,1,0,2024-07-17 09:11:00,0,2024-07-17 09:11:00,,,
2021-08-11,神华集团,外购1, - , - , - , - ,5500.00,1044.00,月度长协价,945,2021-08-11 00:00:00,1,0,2024-07-17 09:11:00,0,2024-07-17 09:11:00,,,
2021-08-04,神华集团,外购1, - , - , - , - ,5500.00,1044.00,月度长协价,946,2021-08-04 00:00:00,1,0,2024-07-17 09:11:00,0,2024-07-17 09:11:00,,,
2021-08-04,神华集团,外购2, - , - , - , - ,5000.00,949.00,月度长协价,947,2021-08-04 00:00:00,1,0,2024-07-17 09:11:00,0,2024-07-17 09:11:00,,,
2021-08-01,神华集团,神混1, - , - , - , - ,5500.00,663.00,年度长协价,948,2021-08-01 00:00:00,1,0,2024-07-17 09:11:00,0,2024-07-17 09:11:00,,,
2021-07-28,神华集团,外购2, - , - , - , - ,5000.00,934.00,月度长协价,949,2021-07-28 00:00:00,1,0,2024-07-17 09:11:00,0,2024-07-17 09:11:00,,,
2021-07-28,神华集团,外购1, - , - , - , - ,5500.00,1006.00,月度长协价,950,2021-07-28 00:00:00,1,0,2024-07-17 09:11:00,0,2024-07-17 09:11:00,,,
2021-07-21,神华集团,外购1, - , - , - , - ,5500.00,947.00,月度长协价,951,2021-07-21 00:00:00,1,0,2024-07-17 09:11:00,0,2024-07-17 09:11:00,,,
2021-07-21,神华集团,外购2, - , - , - , - ,5000.00,875.00,月度长协价,952,2021-07-21 00:00:00,1,0,2024-07-17 09:11:00,0,2024-07-17 09:11:00,,,
2021-07-14,神华集团,外购1, - , - , - , - ,5500.00,947.00,月度长协价,953,2021-07-14 00:00:00,1,0,2024-07-17 09:11:00,0,2024-07-17 09:11:00,,,
2021-07-14,神华集团,外购2, - , - , - , - ,5000.00,875.00,月度长协价,954,2021-07-14 00:00:00,1,0,2024-07-17 09:11:00,0,2024-07-17 09:11:00,,,
2021-07-07,神华集团,外购1, - , - , - , - ,5500.00,950.00,月度长协价,955,2021-07-07 00:00:00,1,0,2024-07-17 09:11:00,0,2024-07-17 09:11:00,,,
2021-07-07,神华集团,外购2, - , - , - , - ,5000.00,884.00,月度长协价,956,2021-07-07 00:00:00,1,0,2024-07-17 09:11:00,0,2024-07-17 09:11:00,,,
2021-07-01,神华集团,神混1, - , - , - , - ,5500.00,633.00,年度长协价,957,2021-07-01 00:00:00,1,0,2024-07-17 09:11:00,0,2024-07-17 09:11:00,,,
2021-06-30,神华集团,外购1, - , - , - , - ,5500.00,990.00,月度长协价,958,2021-06-30 00:00:00,1,0,2024-07-17 09:11:00,0,2024-07-17 09:11:00,,,
2021-06-30,神华集团,外购2, - , - , - , - ,5000.00,897.00,月度长协价,959,2021-06-30 00:00:00,1,0,2024-07-17 09:11:00,0,2024-07-17 09:11:00,,,
2021-06-23,神华集团,外购2, - , - , - , - ,5000.00,897.00,月度长协价,960,2021-06-23 00:00:00,1,0,2024-07-17 09:11:00,0,2024-07-17 09:11:00,,,
2021-06-23,神华集团,外购1, - , - , - , - ,5500.00,990.00,月度长协价,961,2021-06-23 00:00:00,1,0,2024-07-17 09:11:03,0,2024-07-17 09:11:03,,,
2021-06-16,神华集团,外购2, - , - , - , - ,5000.00,832.00,月度长协价,962,2021-06-16 00:00:00,1,0,2024-07-17 09:11:03,0,2024-07-17 09:11:03,,,
2021-06-16,神华集团,外购1, - , - , - , - ,5500.00,938.00,月度长协价,963,2021-06-16 00:00:00,1,0,2024-07-17 09:11:03,0,2024-07-17 09:11:03,,,
2021-06-09,神华集团,外购1, - , - , - , - ,5500.00,910.00,月度长协价,964,2021-06-09 00:00:00,1,0,2024-07-17 09:11:03,0,2024-07-17 09:11:03,,,
2021-06-09,神华集团,外购2, - , - , - , - ,5000.00,809.00,月度长协价,965,2021-06-09 00:00:00,1,0,2024-07-17 09:11:03,0,2024-07-17 09:11:03,,,
2021-06-02,神华集团,外购2, - , - , - , - ,5000.00,770.00,月度长协价,966,2021-06-02 00:00:00,1,0,2024-07-17 09:11:03,0,2024-07-17 09:11:03,,,
2021-06-02,神华集团,外购1, - , - , - , - ,5500.00,863.00,月度长协价,967,2021-06-02 00:00:00,1,0,2024-07-17 09:11:03,0,2024-07-17 09:11:03,,,
2021-06-01,神华集团,神混1, - , - , - , - ,5500.00,596.00,年度长协价,968,2021-06-01 00:00:00,1,0,2024-07-17 09:11:03,0,2024-07-17 09:11:03,,,
2021-05-26,神华集团,外购1, - , - , - , - ,5500.00,863.00,月度长协价,969,2021-05-26 00:00:00,1,0,2024-07-17 09:11:03,0,2024-07-17 09:11:03,,,
2021-05-26,神华集团,外购2, - , - , - , - ,5000.00,770.00,月度长协价,970,2021-05-26 00:00:00,1,0,2024-07-17 09:11:03,0,2024-07-17 09:11:03,,,
2021-05-19,神华集团,外购2, - , - , - , - ,5000.00,784.00,月度长协价,971,2021-05-19 00:00:00,1,0,2024-07-17 09:11:03,0,2024-07-17 09:11:03,,,
2021-05-19,神华集团,外购1, - , - , - , - ,5500.00,874.00,月度长协价,972,2021-05-19 00:00:00,1,0,2024-07-17 09:11:03,0,2024-07-17 09:11:03,,,
2021-05-12,神华集团,外购1, - , - , - , - ,5500.00,874.00,月度长协价,973,2021-05-12 00:00:00,1,0,2024-07-17 09:11:03,0,2024-07-17 09:11:03,,,
2021-05-12,神华集团,外购2, - , - , - , - ,5000.00,784.00,月度长协价,974,2021-05-12 00:00:00,1,0,2024-07-17 09:11:03,0,2024-07-17 09:11:03,,,
2021-05-05,神华集团,外购2, - , - , - , - ,5000.00,714.00,月度长协价,975,2021-05-05 00:00:00,1,0,2024-07-17 09:11:03,0,2024-07-17 09:11:03,,,
2021-05-05,神华集团,外购1, - , - , - , - ,5500.00,803.00,月度长协价,976,2021-05-05 00:00:00,1,0,2024-07-17 09:11:03,0,2024-07-17 09:11:03,,,
2021-05-01,神华集团,神混1, - , - , - , - ,5500.00,596.00,年度长协价,977,2021-05-01 00:00:00,1,0,2024-07-17 09:11:03,0,2024-07-17 09:11:03,,,
2021-04-28,神华集团,外购2, - , - , - , - ,5000.00,702.00,月度长协价,978,2021-04-28 00:00:00,1,0,2024-07-17 09:11:03,0,2024-07-17 09:11:03,,,
2021-04-28,神华集团,外购1, - , - , - , - ,5500.00,791.00,月度长协价,979,2021-04-28 00:00:00,1,0,2024-07-17 09:11:03,0,2024-07-17 09:11:03,,,
2021-04-21,神华集团,外购1, - , - , - , - ,5500.00,774.00,月度长协价,980,2021-04-21 00:00:00,1,0,2024-07-17 09:11:03,0,2024-07-17 09:11:03,,,
2021-04-21,神华集团,外购2, - , - , - , - ,5000.00,687.00,月度长协价,981,2021-04-21 00:00:00,1,0,2024-07-17 09:11:03,0,2024-07-17 09:11:03,,,
2021-04-14,神华集团,外购2, - , - , - , - ,5000.00,637.00,月度长协价,982,2021-04-14 00:00:00,1,0,2024-07-17 09:11:03,0,2024-07-17 09:11:03,,,
2021-04-14,神华集团,外购1, - , - , - , - ,5500.00,727.00,月度长协价,983,2021-04-14 00:00:00,1,0,2024-07-17 09:11:03,0,2024-07-17 09:11:03,,,
2021-04-07,神华集团,外购2, - , - , - , - ,5000.00,654.00,月度长协价,984,2021-04-07 00:00:00,1,0,2024-07-17 09:11:03,0,2024-07-17 09:11:03,,,
2021-04-07,神华集团,外购1, - , - , - , - ,5500.00,740.00,月度长协价,985,2021-04-07 00:00:00,1,0,2024-07-17 09:11:03,0,2024-07-17 09:11:03,,,
2021-04-01,神华集团,神混1, - , - , - , - ,5500.00,569.00,年度长协价,986,2021-04-01 00:00:00,1,0,2024-07-17 09:11:03,0,2024-07-17 09:11:03,,,
2021-03-31,神华集团,外购1, - , - , - , - ,5500.00,711.00,月度长协价,987,2021-03-31 00:00:00,1,0,2024-07-17 09:11:03,0,2024-07-17 09:11:03,,,
2021-03-31,神华集团,外购2, - , - , - , - ,5000.00,628.00,月度长协价,988,2021-03-31 00:00:00,1,0,2024-07-17 09:11:03,0,2024-07-17 09:11:03,,,
2021-03-24,神华集团,外购1, - , - , - , - ,5500.00,647.00,月度长协价,989,2021-03-24 00:00:00,1,0,2024-07-17 09:11:03,0,2024-07-17 09:11:03,,,
2021-03-24,神华集团,外购2, - , - , - , - ,5000.00,569.00,月度长协价,990,2021-03-24 00:00:00,1,0,2024-07-17 09:11:03,0,2024-07-17 09:11:03,,,
2021-03-17,神华集团,外购1, - , - , - , - ,5500.00,630.00,月度长协价,991,2021-03-17 00:00:00,1,0,2024-07-17 09:11:06,0,2024-07-17 09:11:06,,,
2021-03-17,神华集团,外购2, - , - , - , - ,5000.00,551.00,月度长协价,992,2021-03-17 00:00:00,1,0,2024-07-17 09:11:06,0,2024-07-17 09:11:06,,,
2021-03-10,神华集团,外购1, - , - , - , - ,5500.00,627.00,月度长协价,993,2021-03-10 00:00:00,1,0,2024-07-17 09:11:06,0,2024-07-17 09:11:06,,,
2021-03-10,神华集团,外购2, - , - , - , - ,5000.00,550.00,月度长协价,994,2021-03-10 00:00:00,1,0,2024-07-17 09:11:06,0,2024-07-17 09:11:06,,,
2021-03-03,神华集团,外购1, - , - , - , - ,5500.00,571.00,月度长协价,995,2021-03-03 00:00:00,1,0,2024-07-17 09:11:06,0,2024-07-17 09:11:06,,,
2021-03-03,神华集团,外购2, - , - , - , - ,5000.00,503.00,月度长协价,996,2021-03-03 00:00:00,1,0,2024-07-17 09:11:06,0,2024-07-17 09:11:06,,,
2021-03-01,神华集团,神混1, - , - , - , - ,5500.00,576.00,年度长协价,997,2021-03-01 00:00:00,1,0,2024-07-17 09:11:06,0,2024-07-17 09:11:06,,,
2021-02-24,神华集团,外购1, - , - , - , - ,5500.00,590.00,月度长协价,998,2021-02-24 00:00:00,1,0,2024-07-17 09:11:06,0,2024-07-17 09:11:06,,,
2021-02-24,神华集团,外购2, - , - , - , - ,5000.00,519.00,月度长协价,999,2021-02-24 00:00:00,1,0,2024-07-17 09:11:06,0,2024-07-17 09:11:06,,,
2021-02-01,神华集团,神混1, - , - , - , - ,5500.00,614.00,年度长协价,1000,2021-02-01 00:00:00,1,0,2024-07-17 09:11:06,0,2024-07-17 09:11:06,,,
2021-01-01,神华集团,神混1, - , - , - , - ,5500.00,581.00,年度长协价,1001,2021-01-01 00:00:00,1,0,2024-07-17 09:11:06,0,2024-07-17 09:11:06,,,
2020-12-30,神华集团,外购2, - , - , - , - ,5000.00,683.00,月度长协价,1002,2020-12-30 00:00:00,1,0,2024-07-17 09:11:06,0,2024-07-17 09:11:06,,,
2020-12-23,神华集团,外购2, - , - , - , - ,5000.00,638.00,月度长协价,1003,2020-12-23 00:00:00,1,0,2024-07-17 09:11:06,0,2024-07-17 09:11:06,,,
2020-12-16,神华集团,外购2, - , - , - , - ,5000.00,615.00,月度长协价,1004,2020-12-16 00:00:00,1,0,2024-07-17 09:11:06,0,2024-07-17 09:11:06,,,
2020-12-09,神华集团,外购2, - , - , - , - ,5000.00,591.00,月度长协价,1005,2020-12-09 00:00:00,1,0,2024-07-17 09:11:06,0,2024-07-17 09:11:06,,,
2020-12-02,神华集团,外购1, - , - , - , - ,5500.00,627.00,月度长协价,1006,2020-12-02 00:00:00,1,0,2024-07-17 09:11:06,0,2024-07-17 09:11:06,,,
2020-12-01,神华集团,神混1, - , - , - , - ,5500.00,558.00,年度长协价,1007,2020-12-01 00:00:00,1,0,2024-07-17 09:11:06,0,2024-07-17 09:11:06,,,
2020-11-25,神华集团,外购1, - , - , - , - ,5500.00,619.00,月度长协价,1008,2020-11-25 00:00:00,1,0,2024-07-17 09:11:06,0,2024-07-17 09:11:06,,,
2020-11-18,神华集团,外购1, - , - , - , - ,5500.00,615.00,月度长协价,1009,2020-11-18 00:00:00,1,0,2024-07-17 09:11:06,0,2024-07-17 09:11:06,,,
2020-11-11,神华集团,外购1, - , - , - , - ,5500.00,608.00,月度长协价,1010,2020-11-11 00:00:00,1,0,2024-07-17 09:11:06,0,2024-07-17 09:11:06,,,
2020-11-04,神华集团,外购1, - , - , - , - ,5500.00,614.00,月度长协价,1011,2020-11-04 00:00:00,1,0,2024-07-17 09:11:06,0,2024-07-17 09:11:06,,,
2020-11-01,神华集团,神混1, - , - , - , - ,5500.00,553.00,年度长协价,1012,2020-11-01 00:00:00,1,0,2024-07-17 09:11:06,0,2024-07-17 09:11:06,,,
2020-10-28,神华集团,外购1, - , - , - , - ,5500.00,602.00,月度长协价,1013,2020-10-28 00:00:00,1,0,2024-07-17 09:11:06,0,2024-07-17 09:11:06,,,
2020-10-21,神华集团,外购1, - , - , - , - ,5500.00,609.00,月度长协价,1014,2020-10-21 00:00:00,1,0,2024-07-17 09:11:06,0,2024-07-17 09:11:06,,,
2020-10-14,神华集团,外购1, - , - , - , - ,5500.00,614.00,月度长协价,1015,2020-10-14 00:00:00,1,0,2024-07-17 09:11:06,0,2024-07-17 09:11:06,,,
2020-10-09,神华集团,外购1, - , - , - , - ,5500.00,608.00,月度长协价,1016,2020-10-09 00:00:00,1,0,2024-07-17 09:11:06,0,2024-07-17 09:11:06,,,
2020-10-01,神华集团,神混1, - , - , - , - ,5500.00,547.00,年度长协价,1017,2020-10-01 00:00:00,1,0,2024-07-17 09:11:06,0,2024-07-17 09:11:06,,,
2020-09-01,神华集团,外购1, - , - , - , - ,5500.00,555.00,月度长协价,1018,2020-09-01 00:00:00,1,0,2024-07-17 09:11:06,0,2024-07-17 09:11:06,,,
2020-09-01,神华集团,神混1, - , - , - , - ,5500.00,542.00,年度长协价,1019,2020-09-01 00:00:00,1,0,2024-07-17 09:11:06,0,2024-07-17 09:11:06,,,
2020-08-01,神华集团,外购1, - , - , - , - ,5500.00,572.00,月度长协价,1020,2020-08-01 00:00:00,1,0,2024-07-17 09:11:06,0,2024-07-17 09:11:06,,,
2020-08-01,神华集团,神混1, - , - , - , - ,5500.00,543.00,年度长协价,1021,2020-08-01 00:00:00,1,0,2024-07-17 09:11:09,0,2024-07-17 09:11:09,,,
2020-07-01,神华集团,外购1, - , - , - , - ,5500.00,570.00,月度长协价,1022,2020-07-01 00:00:00,1,0,2024-07-17 09:11:09,0,2024-07-17 09:11:09,,,
2020-07-01,神华集团,神混1, - , - , - , - ,5500.00,538.00,年度长协价,1023,2020-07-01 00:00:00,1,0,2024-07-17 09:11:09,0,2024-07-17 09:11:09,,,
