时间,项目名称,累计值(亿元),累计增长(%),_ID,_DATA_TIME,_ACTIVE,_CREATE_ID,_CREATE_TIME,_UPDATE_ID,_UPDATE_TIME,_REMARK,_CHANGE_LOG,_RESERVE
2022-04,办公楼销售额,1103.51,-5.20,148,2022-04-30 00:00:00,1,0,2024-07-21 04:47:42,0,2024-07-21 04:47:42,,,
2022-04,办公楼期房销售额,693.65,-10.40,149,2022-04-30 00:00:00,1,0,2024-07-21 04:47:42,0,2024-07-21 04:47:42,,,
2022-04,办公楼现房销售面积,276.72,15.30,150,2022-04-30 00:00:00,1,0,2024-07-21 04:47:42,0,2024-07-21 04:47:42,,,
2022-03,办公楼现房销售面积,224.66,18.30,151,2022-03-31 00:00:00,1,0,2024-07-21 04:47:45,0,2024-07-21 04:47:45,,,
2022-03,办公楼现房销售额,336.66,9.50,152,2022-03-31 00:00:00,1,0,2024-07-21 04:47:45,0,2024-07-21 04:47:45,,,
2022-03,办公楼期房销售面积,493.64,28.00,153,2022-03-31 00:00:00,1,0,2024-07-21 04:47:45,0,2024-07-21 04:47:45,,,
2022-03,办公楼期房销售额,573.07,1.10,154,2022-03-31 00:00:00,1,0,2024-07-21 04:47:45,0,2024-07-21 04:47:45,,,
2022-03,办公楼销售面积,718.31,24.80,155,2022-03-31 00:00:00,1,0,2024-07-21 04:47:45,0,2024-07-21 04:47:45,,,
2022-03,办公楼销售额,909.73,4.10,156,2022-03-31 00:00:00,1,0,2024-07-21 04:47:45,0,2024-07-21 04:47:45,,,
2022-02,办公楼销售面积,351.42,35.60,157,2022-02-28 00:00:00,1,0,2024-07-21 04:47:45,0,2024-07-21 04:47:45,,,
2022-02,办公楼现房销售额,208.32,45.50,158,2022-02-28 00:00:00,1,0,2024-07-21 04:47:45,0,2024-07-21 04:47:45,,,
2022-02,办公楼销售额,474.86,18.50,159,2022-02-28 00:00:00,1,0,2024-07-21 04:47:45,0,2024-07-21 04:47:45,,,
2022-02,办公楼期房销售面积,226.72,35.40,160,2022-02-28 00:00:00,1,0,2024-07-21 04:47:45,0,2024-07-21 04:47:45,,,
2022-02,办公楼期房销售额,266.54,3.50,161,2022-02-28 00:00:00,1,0,2024-07-21 04:47:45,0,2024-07-21 04:47:45,,,
2022-02,办公楼现房销售面积,124.71,35.90,162,2022-02-28 00:00:00,1,0,2024-07-21 04:47:45,0,2024-07-21 04:47:45,,,
2021-12,办公楼现房销售面积,992.45,5.10,163,2021-12-31 00:00:00,1,0,2024-07-21 04:47:45,0,2024-07-21 04:47:45,,,
2021-12,办公楼现房销售额,1474.40,0.20,164,2021-12-31 00:00:00,1,0,2024-07-21 04:47:45,0,2024-07-21 04:47:45,,,
2021-12,办公楼期房销售面积,2382.21,-0.30,165,2021-12-31 00:00:00,1,0,2024-07-21 04:47:45,0,2024-07-21 04:47:45,,,
2021-12,办公楼期房销售额,3227.07,-9.80,166,2021-12-31 00:00:00,1,0,2024-07-21 04:47:45,0,2024-07-21 04:47:45,,,
2021-12,办公楼销售额,4701.46,-6.90,167,2021-12-31 00:00:00,1,0,2024-07-21 04:47:45,0,2024-07-21 04:47:45,,,
2021-12,办公楼销售面积,3374.66,1.20,168,2021-12-31 00:00:00,1,0,2024-07-21 04:47:45,0,2024-07-21 04:47:45,,,
2021-11,办公楼销售面积,2826.88,2.00,169,2021-11-30 00:00:00,1,0,2024-07-21 04:47:45,0,2024-07-21 04:47:45,,,
2021-11,办公楼期房销售面积,1970.79,-0.40,170,2021-11-30 00:00:00,1,0,2024-07-21 04:47:45,0,2024-07-21 04:47:45,,,
2021-11,办公楼现房销售额,1270.90,4.40,171,2021-11-30 00:00:00,1,0,2024-07-21 04:47:45,0,2024-07-21 04:47:45,,,
2021-11,办公楼销售额,3949.65,-3.00,172,2021-11-30 00:00:00,1,0,2024-07-21 04:47:45,0,2024-07-21 04:47:45,,,
2021-11,办公楼期房销售额,2678.75,-6.10,173,2021-11-30 00:00:00,1,0,2024-07-21 04:47:45,0,2024-07-21 04:47:45,,,
