时间,气精煤,环比增加,_ID,_DATA_TIME,_ACTIVE,_CREATE_ID,_CREATE_TIME,_UPDATE_ID,_UPDATE_TIME,_REMARK,_CHANGE_LOG,_RESERVE
2021-04-30,1126.00,149.00,195,2021-04-30 00:00:00,1,0,2025-03-07 23:20:27,0,2025-03-07 23:20:27,,,
2021-04-23,977.00,44.00,196,2021-04-23 00:00:00,1,0,2025-03-07 23:20:27,0,2025-03-07 23:20:27,,,
2021-04-16,933.00,29.00,197,2021-04-16 00:00:00,1,0,2025-03-07 23:20:27,0,2025-03-07 23:20:27,,,
2021-04-09,904.00,2.00,198,2021-04-09 00:00:00,1,0,2025-03-07 23:20:27,0,2025-03-07 23:20:27,,,
2021-04-02,902.00,-7.00,199,2021-04-02 00:00:00,1,0,2025-03-07 23:20:27,0,2025-03-07 23:20:27,,,
2021-03-26,909.00,-48.00,200,2021-03-26 00:00:00,1,0,2025-03-07 23:20:27,0,2025-03-07 23:20:27,,,
2021-03-19,957.00,-33.00,201,2021-03-19 00:00:00,1,0,2025-03-07 23:20:27,0,2025-03-07 23:20:27,,,
2021-03-12,990.00,-12.00,202,2021-03-12 00:00:00,1,0,2025-03-07 23:20:27,0,2025-03-07 23:20:27,,,
2021-03-05,1002.00,-18.00,203,2021-03-05 00:00:00,1,0,2025-03-07 23:20:27,0,2025-03-07 23:20:27,,,
2021-02-26,1020.00,-28.00,204,2021-02-26 00:00:00,1,0,2025-03-07 23:20:27,0,2025-03-07 23:20:27,,,
2021-02-19,1048.00,-3.00,205,2021-02-19 00:00:00,1,0,2025-03-07 23:20:27,0,2025-03-07 23:20:27,,,
2021-02-12,1051.00,2.00,206,2021-02-12 00:00:00,1,0,2025-03-07 23:20:27,0,2025-03-07 23:20:27,,,
2021-02-05,1049.00,0.00,207,2021-02-05 00:00:00,1,0,2025-03-07 23:20:27,0,2025-03-07 23:20:27,,,
2021-01-29,1049.00,26.00,208,2021-01-29 00:00:00,1,0,2025-03-07 23:20:27,0,2025-03-07 23:20:27,,,
2021-01-22,1023.00,7.00,209,2021-01-22 00:00:00,1,0,2025-03-07 23:20:27,0,2025-03-07 23:20:27,,,
2021-01-15,1016.00,10.00,210,2021-01-15 00:00:00,1,0,2025-03-07 23:20:27,0,2025-03-07 23:20:27,,,
2021-01-08,1006.00,,211,2021-01-08 00:00:00,1,0,2025-03-07 23:20:30,0,2025-03-07 23:20:30,,,
2025-03-12,926.00,0.00,212,2025-03-12 00:00:00,1,0,2025-03-12 23:14:38,0,2025-03-12 23:14:38,,,
2025-03-19,897.00,-29.00,213,2025-03-19 00:00:00,1,0,2025-03-19 23:14:21,0,2025-03-19 23:14:21,,,
2025-03-26,883.00,-14.00,214,2025-03-26 00:00:00,1,0,2025-03-26 23:15:00,0,2025-03-26 23:15:00,,,
2025-04-02,891.00,8.00,215,2025-04-02 00:00:00,1,0,2025-04-02 23:14:09,0,2025-04-02 23:14:09,,,
2025-04-09,894.00,3.00,216,2025-04-09 00:00:00,1,0,2025-04-09 23:14:36,0,2025-04-09 23:14:36,,,
2025-04-16,872.00,-22.00,217,2025-04-16 00:00:00,1,0,2025-04-16 23:14:10,0,2025-04-16 23:14:10,,,
2025-04-23,851.00,-21.00,218,2025-04-23 00:00:00,1,0,2025-04-23 23:14:19,0,2025-04-23 23:14:19,,,
2025-04-30,839.00,-12.00,219,2025-04-30 00:00:00,1,0,2025-05-05 23:14:48,0,2025-05-05 23:14:48,,,
2025-05-07,822.00,-17.00,220,2025-05-07 00:00:00,1,0,2025-05-07 23:15:01,0,2025-05-07 23:15:01,,,
2025-05-14,819.00,-3.00,221,2025-05-14 00:00:00,1,0,2025-05-14 23:14:11,0,2025-05-14 23:14:11,,,
2025-05-21,794.00,-25.00,222,2025-05-21 00:00:00,1,0,2025-05-21 23:14:27,0,2025-05-21 23:14:27,,,
2025-05-28,773.00,-21.00,223,2025-05-28 00:00:00,1,0,2025-05-28 23:14:18,0,2025-05-28 23:14:18,,,
2025-06-04,741.00,-32.00,224,2025-06-04 00:00:00,1,0,2025-06-04 23:15:22,0,2025-06-04 23:15:22,,,
2025-06-11,737.00,-4.00,225,2025-06-11 00:00:00,1,0,2025-06-11 23:14:21,0,2025-06-11 23:14:21,,,
2025-06-18,734.00,-3.00,226,2025-06-18 00:00:00,1,0,2025-06-18 23:14:18,0,2025-06-18 23:14:18,,,
2025-06-25,726.00,-8.00,227,2025-06-25 00:00:00,1,0,2025-06-25 23:14:19,0,2025-06-25 23:14:19,,,
2025-07-02,731.00,5.00,228,2025-07-02 00:00:00,1,0,2025-07-02 23:14:12,0,2025-07-02 23:14:12,,,
2025-07-09,751.00,20.00,229,2025-07-09 00:00:00,1,0,2025-07-09 23:14:11,0,2025-07-09 23:14:11,,,
2025-07-16,798.00,47.00,230,2025-07-16 00:00:00,1,0,2025-07-16 23:14:14,0,2025-07-16 23:14:14,,,
2025-07-23,867.00,69.00,231,2025-07-23 00:00:00,1,0,2025-07-23 23:13:57,0,2025-07-23 23:13:57,,,
2025-07-30,919.00,52.00,232,2025-07-30 00:00:00,1,0,2025-07-30 23:14:03,0,2025-07-30 23:14:03,,,
2025-08-06,919.00,0.00,233,2025-08-06 00:00:00,1,0,2025-08-06 23:14:12,0,2025-08-06 23:14:12,,,
2025-08-13,916.00,-3.00,234,2025-08-13 00:00:00,1,0,2025-08-13 23:14:17,0,2025-08-13 23:14:17,,,
2025-08-20,893.00,-23.00,235,2025-08-20 00:00:00,1,0,2025-08-20 23:14:29,0,2025-08-20 23:14:29,,,
2025-08-27,864.00,-29.00,236,2025-08-27 00:00:00,1,0,2025-08-27 23:14:14,0,2025-08-27 23:14:14,,,
2025-09-03,862.00,-2.00,237,2025-09-03 00:00:00,1,0,2025-09-03 23:14:09,0,2025-09-03 23:14:09,,,
2025-09-10,840.00,-22.00,238,2025-09-10 00:00:00,1,0,2025-09-10 23:14:28,0,2025-09-10 23:14:28,,,
2025-09-17,840.00,0.00,239,2025-09-17 00:00:00,1,0,2025-09-17 23:14:20,0,2025-09-17 23:14:20,,,
