时间,库存合计(万吨),新沙港库存(万吨),潮州亚太(万吨),新港库存(万吨),_ID,_DATA_TIME,_ACTIVE,_CREATE_ID,_CREATE_TIME,_UPDATE_ID,_UPDATE_TIME,_REMARK,_CHANGE_LOG,_RESERVE
2021-08-03,260.00,176.00,34.00,50.00,710,2021-08-03 00:00:00,1,0,2024-07-20 10:40:50,0,2024-07-20 10:40:50,,,
2021-08-02,247.30,172.00,27.30,48.00,711,2021-08-02 00:00:00,1,0,2024-07-20 10:40:50,0,2024-07-20 10:40:50,,,
2021-07-30,248.30,176.00,27.30,45.00,712,2021-07-30 00:00:00,1,0,2024-07-20 10:40:50,0,2024-07-20 10:40:50,,,
2021-07-29,248.20,176.00,28.20,44.00,713,2021-07-29 00:00:00,1,0,2024-07-20 10:40:50,0,2024-07-20 10:40:50,,,
2021-07-28,250.20,180.00,29.20,41.00,714,2021-07-28 00:00:00,1,0,2024-07-20 10:40:50,0,2024-07-20 10:40:50,,,
2021-07-27,265.00,186.00,34.00,45.00,715,2021-07-27 00:00:00,1,0,2024-07-20 10:40:50,0,2024-07-20 10:40:50,,,
2021-07-26,261.80,180.00,28.80,53.00,716,2021-07-26 00:00:00,1,0,2024-07-20 10:40:50,0,2024-07-20 10:40:50,,,
2021-07-23,264.10,176.00,28.10,60.00,717,2021-07-23 00:00:00,1,0,2024-07-20 10:40:50,0,2024-07-20 10:40:50,,,
2021-07-22,262.10,174.00,29.10,59.00,718,2021-07-22 00:00:00,1,0,2024-07-20 10:40:50,0,2024-07-20 10:40:50,,,
2021-07-21,266.00,178.00,30.00,58.00,719,2021-07-21 00:00:00,1,0,2024-07-20 10:40:50,0,2024-07-20 10:40:50,,,
2021-07-20,271.70,182.00,30.70,59.00,720,2021-07-20 00:00:00,1,0,2024-07-20 10:40:50,0,2024-07-20 10:40:50,,,
2021-07-19,279.50,187.00,31.50,61.00,721,2021-07-19 00:00:00,1,0,2024-07-20 10:40:54,0,2024-07-20 10:40:54,,,
2021-07-16,271.00,175.00,34.00,62.00,722,2021-07-16 00:00:00,1,0,2024-07-20 10:40:54,0,2024-07-20 10:40:54,,,
2021-07-15,268.00,172.00,35.00,61.00,723,2021-07-15 00:00:00,1,0,2024-07-20 10:40:54,0,2024-07-20 10:40:54,,,
2021-07-14,264.30,168.00,35.30,61.00,724,2021-07-14 00:00:00,1,0,2024-07-20 10:40:54,0,2024-07-20 10:40:54,,,
2021-07-13,260.00,166.00,32.00,62.00,725,2021-07-13 00:00:00,1,0,2024-07-20 10:40:54,0,2024-07-20 10:40:54,,,
2021-07-12,266.00,170.00,37.00,59.00,726,2021-07-12 00:00:00,1,0,2024-07-20 10:40:54,0,2024-07-20 10:40:54,,,
2021-07-09,259.00,162.00,35.00,62.00,727,2021-07-09 00:00:00,1,0,2024-07-20 10:40:54,0,2024-07-20 10:40:54,,,
2021-07-08,258.30,160.00,36.30,62.00,728,2021-07-08 00:00:00,1,0,2024-07-20 10:40:54,0,2024-07-20 10:40:54,,,
2021-07-07,265.90,165.00,37.90,63.00,729,2021-07-07 00:00:00,1,0,2024-07-20 10:40:54,0,2024-07-20 10:40:54,,,
2021-07-06,263.70,162.00,39.70,62.00,730,2021-07-06 00:00:00,1,0,2024-07-20 10:40:54,0,2024-07-20 10:40:54,,,
2021-07-05,264.50,160.00,41.50,63.00,731,2021-07-05 00:00:00,1,0,2024-07-20 10:40:54,0,2024-07-20 10:40:54,,,
2021-07-02,269.60,162.00,47.60,60.00,732,2021-07-02 00:00:00,1,0,2024-07-20 10:40:54,0,2024-07-20 10:40:54,,,
2021-07-01,268.90,163.00,48.90,57.00,733,2021-07-01 00:00:00,1,0,2024-07-20 10:40:54,0,2024-07-20 10:40:54,,,
2021-06-30,251.90,157.00,37.90,57.00,734,2021-06-30 00:00:00,1,0,2024-07-20 10:40:54,0,2024-07-20 10:40:54,,,
2021-06-29,245.40,152.00,39.40,54.00,735,2021-06-29 00:00:00,1,0,2024-07-20 10:40:54,0,2024-07-20 10:40:54,,,
2021-06-28,245.20,152.00,41.20,52.00,736,2021-06-28 00:00:00,1,0,2024-07-20 10:40:54,0,2024-07-20 10:40:54,,,
2021-06-25,264.20,164.00,46.20,54.00,737,2021-06-25 00:00:00,1,0,2024-07-20 10:40:54,0,2024-07-20 10:40:54,,,
2021-06-24,257.00,153.00,52.00,52.00,738,2021-06-24 00:00:00,1,0,2024-07-20 10:40:54,0,2024-07-20 10:40:54,,,
2021-06-23,255.00,156.00,49.00,50.00,739,2021-06-23 00:00:00,1,0,2024-07-20 10:40:54,0,2024-07-20 10:40:54,,,
2021-06-22,267.30,167.00,50.30,50.00,740,2021-06-22 00:00:00,1,0,2024-07-20 10:40:54,0,2024-07-20 10:40:54,,,
2021-06-21,257.00,155.00,52.00,50.00,741,2021-06-21 00:00:00,1,0,2024-07-20 10:40:54,0,2024-07-20 10:40:54,,,
2021-06-18,256.30,162.00,40.30,54.00,742,2021-06-18 00:00:00,1,0,2024-07-20 10:40:54,0,2024-07-20 10:40:54,,,
2021-06-17,260.80,166.00,41.80,53.00,743,2021-06-17 00:00:00,1,0,2024-07-20 10:40:54,0,2024-07-20 10:40:54,,,
2021-06-16,264.00,170.00,42.00,52.00,744,2021-06-16 00:00:00,1,0,2024-07-20 10:40:54,0,2024-07-20 10:40:54,,,
2021-06-15,274.00,175.00,45.00,54.00,745,2021-06-15 00:00:00,1,0,2024-07-20 10:40:54,0,2024-07-20 10:40:54,,,
2021-06-11,272.30,184.00,38.30,50.00,746,2021-06-11 00:00:00,1,0,2024-07-20 10:40:54,0,2024-07-20 10:40:54,,,
2021-06-10,269.50,180.00,38.50,51.00,747,2021-06-10 00:00:00,1,0,2024-07-20 10:40:54,0,2024-07-20 10:40:54,,,
2021-06-09,266.00,176.00,40.00,50.00,748,2021-06-09 00:00:00,1,0,2024-07-20 10:40:54,0,2024-07-20 10:40:54,,,
2021-06-08,273.70,182.00,40.70,51.00,749,2021-06-08 00:00:00,1,0,2024-07-20 10:40:54,0,2024-07-20 10:40:54,,,
2021-06-07,278.40,185.00,41.40,52.00,750,2021-06-07 00:00:00,1,0,2024-07-20 10:40:54,0,2024-07-20 10:40:54,,,
2021-06-04,288.40,192.00,44.40,52.00,751,2021-06-04 00:00:00,1,0,2024-07-20 10:40:57,0,2024-07-20 10:40:57,,,
2021-06-03,278.30,179.00,45.30,54.00,752,2021-06-03 00:00:00,1,0,2024-07-20 10:40:57,0,2024-07-20 10:40:57,,,
2021-06-02,278.80,176.00,46.80,56.00,753,2021-06-02 00:00:00,1,0,2024-07-20 10:40:57,0,2024-07-20 10:40:57,,,
2021-06-01,284.40,180.00,46.40,58.00,754,2021-06-01 00:00:00,1,0,2024-07-20 10:40:57,0,2024-07-20 10:40:57,,,
2021-05-31,286.70,180.00,48.70,58.00,755,2021-05-31 00:00:00,1,0,2024-07-20 10:40:57,0,2024-07-20 10:40:57,,,
2021-05-28,287.00,185.00,41.00,61.00,756,2021-05-28 00:00:00,1,0,2024-07-20 10:40:57,0,2024-07-20 10:40:57,,,
2021-05-27,292.00,190.00,42.00,60.00,757,2021-05-27 00:00:00,1,0,2024-07-20 10:40:57,0,2024-07-20 10:40:57,,,
2021-05-26,292.00,187.00,44.00,61.00,758,2021-05-26 00:00:00,1,0,2024-07-20 10:40:57,0,2024-07-20 10:40:57,,,
2021-05-25,290.00,185.00,45.00,60.00,759,2021-05-25 00:00:00,1,0,2024-07-20 10:40:57,0,2024-07-20 10:40:57,,,
2021-05-24,291.10,182.00,46.10,63.00,760,2021-05-24 00:00:00,1,0,2024-07-20 10:40:57,0,2024-07-20 10:40:57,,,
2021-05-21,300.60,191.00,50.60,59.00,761,2021-05-21 00:00:00,1,0,2024-07-20 10:40:57,0,2024-07-20 10:40:57,,,
2021-05-20,297.30,186.00,51.30,60.00,762,2021-05-20 00:00:00,1,0,2024-07-20 10:40:57,0,2024-07-20 10:40:57,,,
2021-05-19,300.00,185.00,52.00,63.00,763,2021-05-19 00:00:00,1,0,2024-07-20 10:40:57,0,2024-07-20 10:40:57,,,
2021-05-18,296.00,181.00,53.00,62.00,764,2021-05-18 00:00:00,1,0,2024-07-20 10:40:57,0,2024-07-20 10:40:57,,,
2021-05-17,301.70,184.00,54.70,63.00,765,2021-05-17 00:00:00,1,0,2024-07-20 10:40:57,0,2024-07-20 10:40:57,,,
2021-05-14,281.00,183.00,41.00,57.00,766,2021-05-14 00:00:00,1,0,2024-07-20 10:40:57,0,2024-07-20 10:40:57,,,
2021-05-13,284.50,185.00,41.50,58.00,767,2021-05-13 00:00:00,1,0,2024-07-20 10:40:57,0,2024-07-20 10:40:57,,,
2021-05-12,267.00,178.00,31.00,58.00,768,2021-05-12 00:00:00,1,0,2024-07-20 10:40:57,0,2024-07-20 10:40:57,,,
2021-05-11,272.00,181.00,32.00,59.00,769,2021-05-11 00:00:00,1,0,2024-07-20 10:40:57,0,2024-07-20 10:40:57,,,
2021-05-10,272.00,180.00,33.00,59.00,770,2021-05-10 00:00:00,1,0,2024-07-20 10:40:57,0,2024-07-20 10:40:57,,,
2021-05-08,269.00,173.00,35.00,61.00,771,2021-05-08 00:00:00,1,0,2024-07-20 10:40:57,0,2024-07-20 10:40:57,,,
2021-05-07,267.00,166.00,40.00,61.00,772,2021-05-07 00:00:00,1,0,2024-07-20 10:40:57,0,2024-07-20 10:40:57,,,
2021-05-06,267.70,158.00,45.70,64.00,773,2021-05-06 00:00:00,1,0,2024-07-20 10:40:57,0,2024-07-20 10:40:57,,,
2021-04-30,265.00,168.00,39.00,58.00,774,2021-04-30 00:00:00,1,0,2024-07-20 10:40:57,0,2024-07-20 10:40:57,,,
2021-04-29,269.00,173.00,39.00,57.00,775,2021-04-29 00:00:00,1,0,2024-07-20 10:40:57,0,2024-07-20 10:40:57,,,
2021-04-28,270.00,175.00,39.00,56.00,776,2021-04-28 00:00:00,1,0,2024-07-20 10:40:57,0,2024-07-20 10:40:57,,,
2021-04-27,270.00,173.00,40.00,57.00,777,2021-04-27 00:00:00,1,0,2024-07-20 10:40:57,0,2024-07-20 10:40:57,,,
2021-04-26,272.00,175.00,41.00,56.00,778,2021-04-26 00:00:00,1,0,2024-07-20 10:40:57,0,2024-07-20 10:40:57,,,
2021-04-25,278.00,183.00,42.00,53.00,779,2021-04-25 00:00:00,1,0,2024-07-20 10:40:57,0,2024-07-20 10:40:57,,,
2021-04-23,270.00,179.00,38.00,53.00,780,2021-04-23 00:00:00,1,0,2024-07-20 10:40:57,0,2024-07-20 10:40:57,,,
2021-04-22,277.00,185.00,40.00,52.00,781,2021-04-22 00:00:00,1,0,2024-07-20 10:41:01,0,2024-07-20 10:41:01,,,
2021-04-21,287.00,188.00,45.00,54.00,782,2021-04-21 00:00:00,1,0,2024-07-20 10:41:01,0,2024-07-20 10:41:01,,,
2021-04-20,280.00,182.00,43.00,55.00,783,2021-04-20 00:00:00,1,0,2024-07-20 10:41:01,0,2024-07-20 10:41:01,,,
2021-04-19,280.00,187.00,39.00,54.00,784,2021-04-19 00:00:00,1,0,2024-07-20 10:41:01,0,2024-07-20 10:41:01,,,
2021-04-16,288.00,186.00,50.00,52.00,785,2021-04-16 00:00:00,1,0,2024-07-20 10:41:01,0,2024-07-20 10:41:01,,,
2021-04-15,288.50,185.00,51.50,52.00,786,2021-04-15 00:00:00,1,0,2024-07-20 10:41:01,0,2024-07-20 10:41:01,,,
2021-04-14,291.00,189.00,53.00,49.00,787,2021-04-14 00:00:00,1,0,2024-07-20 10:41:01,0,2024-07-20 10:41:01,,,
2021-04-13,296.00,191.00,56.00,49.00,788,2021-04-13 00:00:00,1,0,2024-07-20 10:41:01,0,2024-07-20 10:41:01,,,
2021-04-12,302.30,197.00,52.30,53.00,789,2021-04-12 00:00:00,1,0,2024-07-20 10:41:01,0,2024-07-20 10:41:01,,,
2021-04-09,309.50,203.00,50.50,56.00,790,2021-04-09 00:00:00,1,0,2024-07-20 10:41:01,0,2024-07-20 10:41:01,,,
2021-04-08,311.00,200.00,56.00,55.00,791,2021-04-08 00:00:00,1,0,2024-07-20 10:41:01,0,2024-07-20 10:41:01,,,
2021-04-07,312.80,193.00,62.80,57.00,792,2021-04-07 00:00:00,1,0,2024-07-20 10:41:01,0,2024-07-20 10:41:01,,,
2021-04-06,308.80,194.00,57.80,57.00,793,2021-04-06 00:00:00,1,0,2024-07-20 10:41:01,0,2024-07-20 10:41:01,,,
2021-04-02,308.20,190.00,63.20,55.00,794,2021-04-02 00:00:00,1,0,2024-07-20 10:41:01,0,2024-07-20 10:41:01,,,
2021-04-01,304.40,190.00,57.40,57.00,795,2021-04-01 00:00:00,1,0,2024-07-20 10:41:01,0,2024-07-20 10:41:01,,,
2021-03-31,308.40,193.00,58.40,57.00,796,2021-03-31 00:00:00,1,0,2024-07-20 10:41:01,0,2024-07-20 10:41:01,,,
2021-03-30,311.30,195.00,59.30,57.00,797,2021-03-30 00:00:00,1,0,2024-07-20 10:41:01,0,2024-07-20 10:41:01,,,
2021-03-29,314.00,195.00,61.00,58.00,798,2021-03-29 00:00:00,1,0,2024-07-20 10:41:01,0,2024-07-20 10:41:01,,,
2021-03-26,318.00,198.00,65.00,55.00,799,2021-03-26 00:00:00,1,0,2024-07-20 10:41:01,0,2024-07-20 10:41:01,,,
2021-03-25,323.00,200.00,66.00,57.00,800,2021-03-25 00:00:00,1,0,2024-07-20 10:41:01,0,2024-07-20 10:41:01,,,
2021-03-24,321.60,195.00,67.60,59.00,801,2021-03-24 00:00:00,1,0,2024-07-20 10:41:01,0,2024-07-20 10:41:01,,,
2021-03-23,321.00,191.00,69.00,61.00,802,2021-03-23 00:00:00,1,0,2024-07-20 10:41:01,0,2024-07-20 10:41:01,,,
2021-03-22,314.00,190.00,61.00,63.00,803,2021-03-22 00:00:00,1,0,2024-07-20 10:41:01,0,2024-07-20 10:41:01,,,
2021-03-19,306.60,186.00,60.60,60.00,804,2021-03-19 00:00:00,1,0,2024-07-20 10:41:01,0,2024-07-20 10:41:01,,,
2021-03-18,306.00,184.00,61.00,61.00,805,2021-03-18 00:00:00,1,0,2024-07-20 10:41:01,0,2024-07-20 10:41:01,,,
2021-03-17,311.70,186.00,61.70,64.00,806,2021-03-17 00:00:00,1,0,2024-07-20 10:41:01,0,2024-07-20 10:41:01,,,
2021-03-16,303.30,176.00,62.30,65.00,807,2021-03-16 00:00:00,1,0,2024-07-20 10:41:01,0,2024-07-20 10:41:01,,,
2021-03-15,303.00,180.00,58.00,65.00,808,2021-03-15 00:00:00,1,0,2024-07-20 10:41:01,0,2024-07-20 10:41:01,,,
2021-03-12,299.80,186.00,46.80,67.00,809,2021-03-12 00:00:00,1,0,2024-07-20 10:41:01,0,2024-07-20 10:41:01,,,
2021-03-11,292.80,178.00,46.80,68.00,810,2021-03-11 00:00:00,1,0,2024-07-20 10:41:01,0,2024-07-20 10:41:01,,,
2021-03-10,297.20,182.00,48.20,67.00,811,2021-03-10 00:00:00,1,0,2024-07-20 10:41:04,0,2024-07-20 10:41:04,,,
2021-03-09,297.70,182.00,49.70,66.00,812,2021-03-09 00:00:00,1,0,2024-07-20 10:41:04,0,2024-07-20 10:41:04,,,
2021-03-08,295.00,176.00,51.00,68.00,813,2021-03-08 00:00:00,1,0,2024-07-20 10:41:04,0,2024-07-20 10:41:04,,,
2021-03-05,302.00,183.00,50.00,69.00,814,2021-03-05 00:00:00,1,0,2024-07-20 10:41:04,0,2024-07-20 10:41:04,,,
2021-03-04,297.70,176.00,50.70,71.00,815,2021-03-04 00:00:00,1,0,2024-07-20 10:41:04,0,2024-07-20 10:41:04,,,
2021-03-03,306.90,182.00,51.90,73.00,816,2021-03-03 00:00:00,1,0,2024-07-20 10:41:04,0,2024-07-20 10:41:04,,,
2021-03-02,311.40,187.00,53.40,71.00,817,2021-03-02 00:00:00,1,0,2024-07-20 10:41:04,0,2024-07-20 10:41:04,,,
2021-03-01,313.70,193.00,47.70,73.00,818,2021-03-01 00:00:00,1,0,2024-07-20 10:41:04,0,2024-07-20 10:41:04,,,
2021-02-26,336.50,216.00,50.50,70.00,819,2021-02-26 00:00:00,1,0,2024-07-20 10:41:04,0,2024-07-20 10:41:04,,,
2021-02-25,341.60,221.00,51.60,69.00,820,2021-02-25 00:00:00,1,0,2024-07-20 10:41:04,0,2024-07-20 10:41:04,,,
2021-02-24,347.50,227.00,52.50,68.00,821,2021-02-24 00:00:00,1,0,2024-07-20 10:41:04,0,2024-07-20 10:41:04,,,
2021-02-23,352.40,232.00,53.40,67.00,822,2021-02-23 00:00:00,1,0,2024-07-20 10:41:04,0,2024-07-20 10:41:04,,,
2021-02-22,362.20,237.00,54.20,71.00,823,2021-02-22 00:00:00,1,0,2024-07-20 10:41:04,0,2024-07-20 10:41:04,,,
2021-02-20,373.50,249.00,55.50,69.00,824,2021-02-20 00:00:00,1,0,2024-07-20 10:41:04,0,2024-07-20 10:41:04,,,
2021-02-19,381.70,257.70,56.00,68.00,825,2021-02-19 00:00:00,1,0,2024-07-20 10:41:04,0,2024-07-20 10:41:04,,,
2021-02-18,372.50,263.50,42.60,66.40,826,2021-02-18 00:00:00,1,0,2024-07-20 10:41:04,0,2024-07-20 10:41:04,,,
2021-02-09,322.70,224.50,37.20,61.00,827,2021-02-09 00:00:00,1,0,2024-07-20 10:41:04,0,2024-07-20 10:41:04,,,
2021-02-08,310.90,214.20,37.70,59.00,828,2021-02-08 00:00:00,1,0,2024-07-20 10:41:04,0,2024-07-20 10:41:04,,,
2021-02-07,320.80,213.20,50.60,57.00,829,2021-02-07 00:00:00,1,0,2024-07-20 10:41:04,0,2024-07-20 10:41:04,,,
2021-02-05,303.90,209.30,40.60,54.00,830,2021-02-05 00:00:00,1,0,2024-07-20 10:41:04,0,2024-07-20 10:41:04,,,
2021-02-04,300.30,203.60,41.70,55.00,831,2021-02-04 00:00:00,1,0,2024-07-20 10:41:04,0,2024-07-20 10:41:04,,,
2021-02-03,307.30,209.90,45.40,52.00,832,2021-02-03 00:00:00,1,0,2024-07-20 10:41:04,0,2024-07-20 10:41:04,,,
2021-02-02,295.60,203.30,41.30,51.00,833,2021-02-02 00:00:00,1,0,2024-07-20 10:41:04,0,2024-07-20 10:41:04,,,
2021-02-01,303.20,208.20,42.00,53.00,834,2021-02-01 00:00:00,1,0,2024-07-20 10:41:04,0,2024-07-20 10:41:04,,,
2021-01-29,291.70,194.40,46.30,51.00,835,2021-01-29 00:00:00,1,0,2024-07-20 10:41:04,0,2024-07-20 10:41:04,,,
2021-01-28,299.50,199.00,48.50,52.00,836,2021-01-28 00:00:00,1,0,2024-07-20 10:41:04,0,2024-07-20 10:41:04,,,
2021-01-27,301.20,198.30,49.90,53.00,837,2021-01-27 00:00:00,1,0,2024-07-20 10:41:04,0,2024-07-20 10:41:04,,,
2021-01-26,278.30,189.30,36.00,53.00,838,2021-01-26 00:00:00,1,0,2024-07-20 10:41:04,0,2024-07-20 10:41:04,,,
2021-01-25,279.20,186.50,37.70,55.00,839,2021-01-25 00:00:00,1,0,2024-07-20 10:41:04,0,2024-07-20 10:41:04,,,
2021-01-22,285.30,191.30,42.00,52.00,840,2021-01-22 00:00:00,1,0,2024-07-20 10:41:04,0,2024-07-20 10:41:04,,,
2021-01-21,285.00,190.10,43.90,51.00,841,2021-01-21 00:00:00,1,0,2024-07-20 10:41:07,0,2024-07-20 10:41:07,,,
2021-01-20,284.00,189.00,45.00,50.00,842,2021-01-20 00:00:00,1,0,2024-07-20 10:41:07,0,2024-07-20 10:41:07,,,
2021-01-19,294.50,196.70,46.80,51.00,843,2021-01-19 00:00:00,1,0,2024-07-20 10:41:07,0,2024-07-20 10:41:07,,,
2021-01-18,302.10,202.80,48.30,51.00,844,2021-01-18 00:00:00,1,0,2024-07-20 10:41:07,0,2024-07-20 10:41:07,,,
2021-01-15,301.40,198.90,52.50,50.00,845,2021-01-15 00:00:00,1,0,2024-07-20 10:41:07,0,2024-07-20 10:41:07,,,
2021-01-14,310.00,205.60,54.40,50.00,846,2021-01-14 00:00:00,1,0,2024-07-20 10:41:07,0,2024-07-20 10:41:07,,,
2021-01-13,310.90,204.50,56.40,50.00,847,2021-01-13 00:00:00,1,0,2024-07-20 10:41:07,0,2024-07-20 10:41:07,,,
2021-01-12,296.20,203.20,45.00,48.00,848,2021-01-12 00:00:00,1,0,2024-07-20 10:41:07,0,2024-07-20 10:41:07,,,
2021-01-11,306.40,206.80,46.60,53.00,849,2021-01-11 00:00:00,1,0,2024-07-20 10:41:07,0,2024-07-20 10:41:07,,,
2021-01-08,306.80,202.80,50.00,54.00,850,2021-01-08 00:00:00,1,0,2024-07-20 10:41:07,0,2024-07-20 10:41:07,,,
2021-01-07,302.80,207.40,45.40,50.00,851,2021-01-07 00:00:00,1,0,2024-07-20 10:41:07,0,2024-07-20 10:41:07,,,
2021-01-06,291.70,198.00,46.70,47.00,852,2021-01-06 00:00:00,1,0,2024-07-20 10:41:07,0,2024-07-20 10:41:07,,,
2021-01-05,298.50,201.50,49.00,48.00,853,2021-01-05 00:00:00,1,0,2024-07-20 10:41:07,0,2024-07-20 10:41:07,,,
2021-01-04,287.40,185.40,54.00,48.00,854,2021-01-04 00:00:00,1,0,2024-07-20 10:41:07,0,2024-07-20 10:41:07,,,
2020-12-31,275.40,188.40,43.00,44.00,855,2020-12-31 00:00:00,1,0,2024-07-20 10:41:07,0,2024-07-20 10:41:07,,,
2020-12-30,286.40,193.50,44.90,48.00,856,2020-12-30 00:00:00,1,0,2024-07-20 10:41:07,0,2024-07-20 10:41:07,,,
2020-12-29,283.60,191.60,46.00,46.00,857,2020-12-29 00:00:00,1,0,2024-07-20 10:41:07,0,2024-07-20 10:41:07,,,
2020-12-28,291.90,193.90,50.00,48.00,858,2020-12-28 00:00:00,1,0,2024-07-20 10:41:07,0,2024-07-20 10:41:07,,,
2020-12-25,285.90,186.30,51.00,48.60,859,2020-12-25 00:00:00,1,0,2024-07-20 10:41:07,0,2024-07-20 10:41:07,,,
2020-12-24,287.20,184.90,52.30,50.00,860,2020-12-24 00:00:00,1,0,2024-07-20 10:41:07,0,2024-07-20 10:41:07,,,
2020-12-23,280.90,177.90,53.00,50.00,861,2020-12-23 00:00:00,1,0,2024-07-20 10:41:07,0,2024-07-20 10:41:07,,,
2020-12-22,294.10,192.10,54.00,48.00,862,2020-12-22 00:00:00,1,0,2024-07-20 10:41:07,0,2024-07-20 10:41:07,,,
2020-12-21,286.40,196.10,44.30,46.00,863,2020-12-21 00:00:00,1,0,2024-07-20 10:41:07,0,2024-07-20 10:41:07,,,
2020-12-18,301.80,214.00,48.80,39.00,864,2020-12-18 00:00:00,1,0,2024-07-20 10:41:07,0,2024-07-20 10:41:07,,,
2020-12-17,286.30,207.30,40.00,39.00,865,2020-12-17 00:00:00,1,0,2024-07-20 10:41:07,0,2024-07-20 10:41:07,,,
2020-12-16,287.60,206.60,41.00,40.00,866,2020-12-16 00:00:00,1,0,2024-07-20 10:41:07,0,2024-07-20 10:41:07,,,
2020-12-15,286.30,205.60,37.70,43.00,867,2020-12-15 00:00:00,1,0,2024-07-20 10:41:07,0,2024-07-20 10:41:07,,,
2020-12-14,295.00,211.00,38.00,46.00,868,2020-12-14 00:00:00,1,0,2024-07-20 10:41:07,0,2024-07-20 10:41:07,,,
2020-12-11,291.40,201.90,41.50,48.00,869,2020-12-11 00:00:00,1,0,2024-07-20 10:41:07,0,2024-07-20 10:41:07,,,
2020-12-10,301.70,205.00,44.70,52.00,870,2020-12-10 00:00:00,1,0,2024-07-20 10:41:07,0,2024-07-20 10:41:07,,,
2020-12-09,300.70,206.40,43.30,51.00,871,2020-12-09 00:00:00,1,0,2024-07-20 10:41:09,0,2024-07-20 10:41:09,,,
2020-12-08,290.80,198.00,43.80,49.00,872,2020-12-08 00:00:00,1,0,2024-07-20 10:41:09,0,2024-07-20 10:41:09,,,
2020-12-07,289.30,200.70,39.60,49.00,873,2020-12-07 00:00:00,1,0,2024-07-20 10:41:09,0,2024-07-20 10:41:09,,,
2020-12-04,256.70,180.70,36.00,40.00,874,2020-12-04 00:00:00,1,0,2024-07-20 10:41:09,0,2024-07-20 10:41:09,,,
2020-12-03,261.90,184.90,36.00,41.00,875,2020-12-03 00:00:00,1,0,2024-07-20 10:41:09,0,2024-07-20 10:41:09,,,
2020-12-02,261.70,186.20,37.50,38.00,876,2020-12-02 00:00:00,1,0,2024-07-20 10:41:09,0,2024-07-20 10:41:09,,,
2020-12-01,269.30,190.70,38.60,40.00,877,2020-12-01 00:00:00,1,0,2024-07-20 10:41:09,0,2024-07-20 10:41:09,,,
2020-11-30,262.80,185.30,39.50,38.00,878,2020-11-30 00:00:00,1,0,2024-07-20 10:41:09,0,2024-07-20 10:41:09,,,
2020-11-27,241.10,179.80,20.80,40.50,879,2020-11-27 00:00:00,1,0,2024-07-20 10:41:09,0,2024-07-20 10:41:09,,,
2020-11-26,240.40,176.20,21.20,43.00,880,2020-11-26 00:00:00,1,0,2024-07-20 10:41:09,0,2024-07-20 10:41:09,,,
2020-11-25,243.20,177.50,21.70,44.00,881,2020-11-25 00:00:00,1,0,2024-07-20 10:41:09,0,2024-07-20 10:41:09,,,
2020-11-24,237.40,171.40,22.00,44.00,882,2020-11-24 00:00:00,1,0,2024-07-20 10:41:09,0,2024-07-20 10:41:09,,,
2020-11-23,240.40,175.40,20.00,45.00,883,2020-11-23 00:00:00,1,0,2024-07-20 10:41:09,0,2024-07-20 10:41:09,,,
2020-11-20,252.30,178.80,23.50,50.00,884,2020-11-20 00:00:00,1,0,2024-07-20 10:41:09,0,2024-07-20 10:41:09,,,
2020-11-19,251.10,175.70,24.40,51.00,885,2020-11-19 00:00:00,1,0,2024-07-20 10:41:09,0,2024-07-20 10:41:09,,,
2020-11-18,252.40,179.40,25.00,48.00,886,2020-11-18 00:00:00,1,0,2024-07-20 10:41:09,0,2024-07-20 10:41:09,,,
2020-11-17,247.40,172.40,26.00,49.00,887,2020-11-17 00:00:00,1,0,2024-07-20 10:41:09,0,2024-07-20 10:41:09,,,
2020-11-16,248.60,174.00,26.60,48.00,888,2020-11-16 00:00:00,1,0,2024-07-20 10:41:09,0,2024-07-20 10:41:09,,,
2020-11-13,253.40,175.40,29.00,49.00,889,2020-11-13 00:00:00,1,0,2024-07-20 10:41:09,0,2024-07-20 10:41:09,,,
2020-11-12,257.90,178.40,29.50,50.00,890,2020-11-12 00:00:00,1,0,2024-07-20 10:41:09,0,2024-07-20 10:41:09,,,
2020-11-11,252.80,172.80,30.00,50.00,891,2020-11-11 00:00:00,1,0,2024-07-20 10:41:09,0,2024-07-20 10:41:09,,,
2020-11-10,256.70,175.70,31.00,50.00,892,2020-11-10 00:00:00,1,0,2024-07-20 10:41:09,0,2024-07-20 10:41:09,,,
2020-11-09,257.70,171.20,31.50,55.00,893,2020-11-09 00:00:00,1,0,2024-07-20 10:41:09,0,2024-07-20 10:41:09,,,
2020-11-06,266.00,182.00,34.00,50.00,894,2020-11-06 00:00:00,1,0,2024-07-20 10:41:09,0,2024-07-20 10:41:09,,,
2020-11-05,271.80,186.30,34.50,51.00,895,2020-11-05 00:00:00,1,0,2024-07-20 10:41:09,0,2024-07-20 10:41:09,,,
2020-11-04,275.30,190.30,34.00,51.00,896,2020-11-04 00:00:00,1,0,2024-07-20 10:41:09,0,2024-07-20 10:41:09,,,
2020-11-03,274.20,188.20,35.00,51.00,897,2020-11-03 00:00:00,1,0,2024-07-20 10:41:09,0,2024-07-20 10:41:09,,,
2020-11-02,280.50,191.50,36.00,53.00,898,2020-11-02 00:00:00,1,0,2024-07-20 10:41:09,0,2024-07-20 10:41:09,,,
2020-10-30,284.50,193.50,37.00,54.00,899,2020-10-30 00:00:00,1,0,2024-07-20 10:41:09,0,2024-07-20 10:41:09,,,
