时间,航线,船型(吨),当期值,环比变化,_ID,_DATA_TIME,_ACTIVE,_CREATE_ID,_CREATE_TIME,_UPDATE_ID,_UPDATE_TIME,_REMARK,_CHANGE_LOG,_RESERVE
2025-01-23,江阴—城陵矶(元/吨),10000-15000,24.80,0.31,1292,2025-01-23 00:00:00,1,0,2025-08-27 23:17:17,0,2025-08-27 23:17:17,,,
2025-01-23,江阴—铜陵(元/吨),10000-15000,12.24,0.09,1293,2025-01-23 00:00:00,1,0,2025-08-27 23:17:17,0,2025-08-27 23:17:17,,,
2025-01-23,南京—合肥(元/吨),单机1000-1500,27.46,0.00,1294,2025-01-23 00:00:00,1,0,2025-08-27 23:17:17,0,2025-08-27 23:17:17,,,
2025-01-23,镇江—蚌埠(元/吨),单机1000-2000,29.67,-0.10,1295,2025-01-23 00:00:00,1,0,2025-08-27 23:17:17,0,2025-08-27 23:17:17,,,
2025-01-23,镇江—宿迁(元/吨)  ,拖队10000,13.76,-0.19,1296,2025-01-23 00:00:00,1,0,2025-08-27 23:17:17,0,2025-08-27 23:17:17,,,
2025-01-22,综合指数(点),,1105.29,-1.35,1297,2025-01-22 00:00:00,1,0,2025-08-27 23:17:17,0,2025-08-27 23:17:17,,,
2025-01-22,江阴—武汉(元/吨),10000-15000,16.59,-0.06,1298,2025-01-22 00:00:00,1,0,2025-08-27 23:17:17,0,2025-08-27 23:17:17,,,
2025-01-22,江阴—荆州(元/吨),5000-6000,27.91,-0.69,1299,2025-01-22 00:00:00,1,0,2025-08-27 23:17:17,0,2025-08-27 23:17:17,,,
2025-01-22,江阴—九江(元/吨),10000-12000,14.75,0.16,1300,2025-01-22 00:00:00,1,0,2025-08-27 23:17:17,0,2025-08-27 23:17:17,,,
2025-01-22,江阴—城陵矶(元/吨),10000-15000,24.49,0.15,1301,2025-01-22 00:00:00,1,0,2025-08-27 23:17:17,0,2025-08-27 23:17:17,,,
2025-01-22,江阴—铜陵(元/吨),10000-15000,12.15,-0.02,1302,2025-01-22 00:00:00,1,0,2025-08-27 23:17:17,0,2025-08-27 23:17:17,,,
2025-01-22,南京—合肥(元/吨),单机1000-1500,27.46,0.06,1303,2025-01-22 00:00:00,1,0,2025-08-27 23:17:17,0,2025-08-27 23:17:17,,,
2025-01-22,镇江—蚌埠(元/吨),单机1000-2000,29.77,0.10,1304,2025-01-22 00:00:00,1,0,2025-08-27 23:17:17,0,2025-08-27 23:17:17,,,
2025-01-22,镇江—宿迁(元/吨)  ,拖队10000,13.95,0.29,1305,2025-01-22 00:00:00,1,0,2025-08-27 23:17:17,0,2025-08-27 23:17:17,,,
2025-01-21,综合指数(点),,1106.64,11.97,1306,2025-01-21 00:00:00,1,0,2025-08-27 23:17:17,0,2025-08-27 23:17:17,,,
2025-01-21,江阴—武汉(元/吨),10000-15000,16.65,0.28,1307,2025-01-21 00:00:00,1,0,2025-08-27 23:17:17,0,2025-08-27 23:17:17,,,
2025-01-21,江阴—荆州(元/吨),5000-6000,28.60,0.88,1308,2025-01-21 00:00:00,1,0,2025-08-27 23:17:17,0,2025-08-27 23:17:17,,,
2025-01-21,江阴—九江(元/吨),10000-12000,14.59,0.26,1309,2025-01-21 00:00:00,1,0,2025-08-27 23:17:17,0,2025-08-27 23:17:17,,,
2025-01-21,江阴—城陵矶(元/吨),10000-15000,24.34,0.20,1310,2025-01-21 00:00:00,1,0,2025-08-27 23:17:17,0,2025-08-27 23:17:17,,,
2025-01-21,江阴—铜陵(元/吨),10000-15000,12.17,-0.03,1311,2025-01-21 00:00:00,1,0,2025-08-27 23:17:17,0,2025-08-27 23:17:17,,,
2025-01-21,南京—合肥(元/吨),单机1000-1500,27.40,0.10,1312,2025-01-21 00:00:00,1,0,2025-08-27 23:17:17,0,2025-08-27 23:17:17,,,
2025-01-21,镇江—蚌埠(元/吨),单机1000-2000,29.67,0.03,1313,2025-01-21 00:00:00,1,0,2025-08-27 23:17:17,0,2025-08-27 23:17:17,,,
2025-01-21,镇江—宿迁(元/吨)  ,拖队10000,13.66,-0.13,1314,2025-01-21 00:00:00,1,0,2025-08-27 23:17:17,0,2025-08-27 23:17:17,,,
2025-01-20,综合指数(点),,1094.67,13.80,1315,2025-01-20 00:00:00,1,0,2025-08-27 23:17:17,0,2025-08-27 23:17:17,,,
2025-01-20,江阴—武汉(元/吨),10000-15000,16.37,0.25,1316,2025-01-20 00:00:00,1,0,2025-08-27 23:17:17,0,2025-08-27 23:17:17,,,
2025-01-20,江阴—荆州(元/吨),5000-6000,27.72,-0.10,1317,2025-01-20 00:00:00,1,0,2025-08-27 23:17:17,0,2025-08-27 23:17:17,,,
2025-01-20,江阴—九江(元/吨),10000-12000,14.33,0.34,1318,2025-01-20 00:00:00,1,0,2025-08-27 23:17:17,0,2025-08-27 23:17:17,,,
2025-01-20,江阴—城陵矶(元/吨),10000-15000,24.14,0.45,1319,2025-01-20 00:00:00,1,0,2025-08-27 23:17:17,0,2025-08-27 23:17:17,,,
2025-01-20,江阴—铜陵(元/吨),10000-15000,12.20,0.21,1320,2025-01-20 00:00:00,1,0,2025-08-27 23:17:17,0,2025-08-27 23:17:17,,,
2025-01-20,南京—合肥(元/吨),单机1000-1500,27.30,-0.30,1321,2025-01-20 00:00:00,1,0,2025-08-27 23:17:20,0,2025-08-27 23:17:20,,,
2025-01-20,镇江—蚌埠(元/吨),单机1000-2000,29.64,-0.08,1322,2025-01-20 00:00:00,1,0,2025-08-27 23:17:20,0,2025-08-27 23:17:20,,,
2025-01-20,镇江—宿迁(元/吨)  ,拖队10000,13.79,0.34,1323,2025-01-20 00:00:00,1,0,2025-08-27 23:17:20,0,2025-08-27 23:17:20,,,
2025-01-17,综合指数(点),,1080.87,4.23,1324,2025-01-17 00:00:00,1,0,2025-08-27 23:17:20,0,2025-08-27 23:17:20,,,
2025-01-17,江阴—武汉(元/吨),10000-15000,16.12,0.11,1325,2025-01-17 00:00:00,1,0,2025-08-27 23:17:20,0,2025-08-27 23:17:20,,,
2025-01-17,江阴—荆州(元/吨),5000-6000,27.82,0.21,1326,2025-01-17 00:00:00,1,0,2025-08-27 23:17:20,0,2025-08-27 23:17:20,,,
2025-01-17,江阴—九江(元/吨),10000-12000,13.99,0.09,1327,2025-01-17 00:00:00,1,0,2025-08-27 23:17:20,0,2025-08-27 23:17:20,,,
2025-01-17,江阴—城陵矶(元/吨),10000-15000,23.69,0.10,1328,2025-01-17 00:00:00,1,0,2025-08-27 23:17:20,0,2025-08-27 23:17:20,,,
2025-01-17,江阴—铜陵(元/吨),10000-15000,11.99,0.04,1329,2025-01-17 00:00:00,1,0,2025-08-27 23:17:20,0,2025-08-27 23:17:20,,,
2025-01-17,南京—合肥(元/吨),单机1000-1500,27.60,0.14,1330,2025-01-17 00:00:00,1,0,2025-08-27 23:17:20,0,2025-08-27 23:17:20,,,
2025-01-17,镇江—蚌埠(元/吨),单机1000-2000,29.72,0.02,1331,2025-01-17 00:00:00,1,0,2025-08-27 23:17:20,0,2025-08-27 23:17:20,,,
2025-01-17,镇江—宿迁(元/吨)  ,拖队10000,13.45,-0.28,1332,2025-01-17 00:00:00,1,0,2025-08-27 23:17:20,0,2025-08-27 23:17:20,,,
2025-01-16,综合指数(点),,1076.64,4.35,1333,2025-01-16 00:00:00,1,0,2025-08-27 23:17:20,0,2025-08-27 23:17:20,,,
2025-01-16,江阴—武汉(元/吨),10000-15000,16.01,0.14,1334,2025-01-16 00:00:00,1,0,2025-08-27 23:17:20,0,2025-08-27 23:17:20,,,
2025-01-16,江阴—荆州(元/吨),5000-6000,27.61,0.27,1335,2025-01-16 00:00:00,1,0,2025-08-27 23:17:20,0,2025-08-27 23:17:20,,,
2025-01-16,江阴—九江(元/吨),10000-12000,13.90,0.13,1336,2025-01-16 00:00:00,1,0,2025-08-27 23:17:20,0,2025-08-27 23:17:20,,,
2025-01-16,江阴—城陵矶(元/吨),10000-15000,23.59,0.25,1337,2025-01-16 00:00:00,1,0,2025-08-27 23:17:20,0,2025-08-27 23:17:20,,,
2025-01-16,江阴—铜陵(元/吨),10000-15000,11.95,-0.11,1338,2025-01-16 00:00:00,1,0,2025-08-27 23:17:20,0,2025-08-27 23:17:20,,,
2025-01-16,南京—合肥(元/吨),单机1000-1500,27.46,0.06,1339,2025-01-16 00:00:00,1,0,2025-08-27 23:17:20,0,2025-08-27 23:17:20,,,
2025-01-16,镇江—蚌埠(元/吨),单机1000-2000,29.70,0.06,1340,2025-01-16 00:00:00,1,0,2025-08-27 23:17:20,0,2025-08-27 23:17:20,,,
2025-01-16,镇江—宿迁(元/吨)  ,拖队10000,13.73,0.00,1341,2025-01-16 00:00:00,1,0,2025-08-27 23:17:20,0,2025-08-27 23:17:20,,,
2025-01-15,综合指数(点),,1072.29,-5.35,1342,2025-01-15 00:00:00,1,0,2025-08-27 23:17:20,0,2025-08-27 23:17:20,,,
2025-01-15,江阴—武汉(元/吨),10000-15000,15.87,0.18,1343,2025-01-15 00:00:00,1,0,2025-08-27 23:17:20,0,2025-08-27 23:17:20,,,
2025-01-15,江阴—荆州(元/吨),5000-6000,27.34,-0.23,1344,2025-01-15 00:00:00,1,0,2025-08-27 23:17:20,0,2025-08-27 23:17:20,,,
2025-01-15,江阴—九江(元/吨),10000-12000,13.77,0.07,1345,2025-01-15 00:00:00,1,0,2025-08-27 23:17:20,0,2025-08-27 23:17:20,,,
2025-01-15,江阴—城陵矶(元/吨),10000-15000,23.34,-0.05,1346,2025-01-15 00:00:00,1,0,2025-08-27 23:17:20,0,2025-08-27 23:17:20,,,
2025-01-15,江阴—铜陵(元/吨),10000-15000,12.06,-0.30,1347,2025-01-15 00:00:00,1,0,2025-08-27 23:17:20,0,2025-08-27 23:17:20,,,
2025-01-15,南京—合肥(元/吨),单机1000-1500,27.40,0.05,1348,2025-01-15 00:00:00,1,0,2025-08-27 23:17:20,0,2025-08-27 23:17:20,,,
2025-01-15,镇江—蚌埠(元/吨),单机1000-2000,29.64,-0.05,1349,2025-01-15 00:00:00,1,0,2025-08-27 23:17:20,0,2025-08-27 23:17:20,,,
2025-01-15,镇江—宿迁(元/吨)  ,拖队10000,13.73,0.14,1350,2025-01-15 00:00:00,1,0,2025-08-27 23:17:20,0,2025-08-27 23:17:20,,,
2025-01-14,综合指数(点),,1077.64,11.49,1351,2025-01-14 00:00:00,1,0,2025-08-27 23:17:22,0,2025-08-27 23:17:22,,,
2025-01-14,江阴—武汉(元/吨),10000-15000,15.69,0.12,1352,2025-01-14 00:00:00,1,0,2025-08-27 23:17:22,0,2025-08-27 23:17:22,,,
2025-01-14,江阴—荆州(元/吨),5000-6000,27.57,0.19,1353,2025-01-14 00:00:00,1,0,2025-08-27 23:17:22,0,2025-08-27 23:17:22,,,
2025-01-14,江阴—九江(元/吨),10000-12000,13.70,0.12,1354,2025-01-14 00:00:00,1,0,2025-08-27 23:17:22,0,2025-08-27 23:17:22,,,
2025-01-14,江阴—城陵矶(元/吨),10000-15000,23.39,0.45,1355,2025-01-14 00:00:00,1,0,2025-08-27 23:17:22,0,2025-08-27 23:17:22,,,
2025-01-14,江阴—铜陵(元/吨),10000-15000,12.36,0.24,1356,2025-01-14 00:00:00,1,0,2025-08-27 23:17:22,0,2025-08-27 23:17:22,,,
2025-01-14,南京—合肥(元/吨),单机1000-1500,27.35,0.10,1357,2025-01-14 00:00:00,1,0,2025-08-27 23:17:22,0,2025-08-27 23:17:22,,,
2025-01-14,镇江—蚌埠(元/吨),单机1000-2000,29.69,-0.06,1358,2025-01-14 00:00:00,1,0,2025-08-27 23:17:22,0,2025-08-27 23:17:22,,,
2025-01-14,镇江—宿迁(元/吨)  ,拖队10000,13.59,-0.20,1359,2025-01-14 00:00:00,1,0,2025-08-27 23:17:22,0,2025-08-27 23:17:22,,,
2025-01-13,综合指数(点),,1066.15,4.20,1360,2025-01-13 00:00:00,1,0,2025-08-27 23:17:22,0,2025-08-27 23:17:22,,,
2025-01-13,江阴—武汉(元/吨),10000-15000,15.57,0.10,1361,2025-01-13 00:00:00,1,0,2025-08-27 23:17:22,0,2025-08-27 23:17:22,,,
2025-01-13,江阴—荆州(元/吨),5000-6000,27.38,-0.05,1362,2025-01-13 00:00:00,1,0,2025-08-27 23:17:22,0,2025-08-27 23:17:22,,,
2025-01-13,江阴—九江(元/吨),10000-12000,13.58,0.20,1363,2025-01-13 00:00:00,1,0,2025-08-27 23:17:22,0,2025-08-27 23:17:22,,,
2025-01-13,江阴—城陵矶(元/吨),10000-15000,22.94,0.19,1364,2025-01-13 00:00:00,1,0,2025-08-27 23:17:22,0,2025-08-27 23:17:22,,,
2025-01-13,江阴—铜陵(元/吨),10000-15000,12.12,0.00,1365,2025-01-13 00:00:00,1,0,2025-08-27 23:17:22,0,2025-08-27 23:17:22,,,
2025-01-13,南京—合肥(元/吨),单机1000-1500,27.25,-0.05,1366,2025-01-13 00:00:00,1,0,2025-08-27 23:17:22,0,2025-08-27 23:17:22,,,
2025-01-13,镇江—蚌埠(元/吨),单机1000-2000,29.75,0.17,1367,2025-01-13 00:00:00,1,0,2025-08-27 23:17:22,0,2025-08-27 23:17:22,,,
2025-01-13,镇江—宿迁(元/吨)  ,拖队10000,13.79,-0.07,1368,2025-01-13 00:00:00,1,0,2025-08-27 23:17:22,0,2025-08-27 23:17:22,,,
2025-01-10,综合指数(点),,1061.95,4.69,1369,2025-01-10 00:00:00,1,0,2025-08-27 23:17:22,0,2025-08-27 23:17:22,,,
2025-01-10,江阴—武汉(元/吨),10000-15000,15.47,-0.04,1370,2025-01-10 00:00:00,1,0,2025-08-27 23:17:22,0,2025-08-27 23:17:22,,,
2025-01-10,江阴—荆州(元/吨),5000-6000,27.43,-0.02,1371,2025-01-10 00:00:00,1,0,2025-08-27 23:17:22,0,2025-08-27 23:17:22,,,
2025-01-10,江阴—九江(元/吨),10000-12000,13.38,0.03,1372,2025-01-10 00:00:00,1,0,2025-08-27 23:17:22,0,2025-08-27 23:17:22,,,
2025-01-10,江阴—城陵矶(元/吨),10000-15000,22.75,0.01,1373,2025-01-10 00:00:00,1,0,2025-08-27 23:17:22,0,2025-08-27 23:17:22,,,
2025-01-10,江阴—铜陵(元/吨),10000-15000,12.12,0.19,1374,2025-01-10 00:00:00,1,0,2025-08-27 23:17:22,0,2025-08-27 23:17:22,,,
2025-01-10,南京—合肥(元/吨),单机1000-1500,27.30,-0.05,1375,2025-01-10 00:00:00,1,0,2025-08-27 23:17:22,0,2025-08-27 23:17:22,,,
2025-01-10,镇江—蚌埠(元/吨),单机1000-2000,29.58,-0.17,1376,2025-01-10 00:00:00,1,0,2025-08-27 23:17:22,0,2025-08-27 23:17:22,,,
2025-01-10,镇江—宿迁(元/吨)  ,拖队10000,13.86,0.29,1377,2025-01-10 00:00:00,1,0,2025-08-27 23:17:22,0,2025-08-27 23:17:22,,,
2025-01-09,综合指数(点),,1057.26,2.64,1378,2025-01-09 00:00:00,1,0,2025-08-27 23:17:22,0,2025-08-27 23:17:22,,,
2025-01-09,江阴—武汉(元/吨),10000-15000,15.51,0.13,1379,2025-01-09 00:00:00,1,0,2025-08-27 23:17:22,0,2025-08-27 23:17:22,,,
2025-01-09,江阴—荆州(元/吨),5000-6000,27.45,0.21,1380,2025-01-09 00:00:00,1,0,2025-08-27 23:17:22,0,2025-08-27 23:17:22,,,
2025-01-09,江阴—九江(元/吨),10000-12000,13.35,0.25,1381,2025-01-09 00:00:00,1,0,2025-08-27 23:17:27,0,2025-08-27 23:17:27,,,
2025-01-09,江阴—城陵矶(元/吨),10000-15000,22.74,0.01,1382,2025-01-09 00:00:00,1,0,2025-08-27 23:17:27,0,2025-08-27 23:17:27,,,
2025-01-09,江阴—铜陵(元/吨),10000-15000,11.93,-0.11,1383,2025-01-09 00:00:00,1,0,2025-08-27 23:17:27,0,2025-08-27 23:17:27,,,
2025-01-09,南京—合肥(元/吨),单机1000-1500,27.35,-0.25,1384,2025-01-09 00:00:00,1,0,2025-08-27 23:17:27,0,2025-08-27 23:17:27,,,
2025-01-09,镇江—蚌埠(元/吨),单机1000-2000,29.75,0.13,1385,2025-01-09 00:00:00,1,0,2025-08-27 23:17:27,0,2025-08-27 23:17:27,,,
2025-01-09,镇江—宿迁(元/吨)  ,拖队10000,13.57,-0.04,1386,2025-01-09 00:00:00,1,0,2025-08-27 23:17:27,0,2025-08-27 23:17:27,,,
2025-01-08,综合指数(点),,1054.62,-2.93,1387,2025-01-08 00:00:00,1,0,2025-08-27 23:17:27,0,2025-08-27 23:17:27,,,
2025-01-08,江阴—武汉(元/吨),10000-15000,15.38,-0.06,1388,2025-01-08 00:00:00,1,0,2025-08-27 23:17:27,0,2025-08-27 23:17:27,,,
2025-01-08,江阴—荆州(元/吨),5000-6000,27.24,-0.18,1389,2025-01-08 00:00:00,1,0,2025-08-27 23:17:27,0,2025-08-27 23:17:27,,,
2025-01-08,江阴—九江(元/吨),10000-12000,13.10,-0.16,1390,2025-01-08 00:00:00,1,0,2025-08-27 23:17:27,0,2025-08-27 23:17:27,,,
2025-01-08,江阴—城陵矶(元/吨),10000-15000,22.73,-0.01,1391,2025-01-08 00:00:00,1,0,2025-08-27 23:17:27,0,2025-08-27 23:17:27,,,
2025-01-08,江阴—铜陵(元/吨),10000-15000,12.04,0.03,1392,2025-01-08 00:00:00,1,0,2025-08-27 23:17:27,0,2025-08-27 23:17:27,,,
2025-01-08,南京—合肥(元/吨),单机1000-1500,27.60,0.30,1393,2025-01-08 00:00:00,1,0,2025-08-27 23:17:27,0,2025-08-27 23:17:27,,,
2025-01-08,镇江—蚌埠(元/吨),单机1000-2000,29.62,-0.02,1394,2025-01-08 00:00:00,1,0,2025-08-27 23:17:27,0,2025-08-27 23:17:27,,,
2025-01-08,镇江—宿迁(元/吨)  ,拖队10000,13.61,-0.16,1395,2025-01-08 00:00:00,1,0,2025-08-27 23:17:27,0,2025-08-27 23:17:27,,,
2025-01-07,综合指数(点),,1057.55,9.55,1396,2025-01-07 00:00:00,1,0,2025-08-27 23:17:27,0,2025-08-27 23:17:27,,,
2025-01-07,江阴—武汉(元/吨),10000-15000,15.44,0.19,1397,2025-01-07 00:00:00,1,0,2025-08-27 23:17:27,0,2025-08-27 23:17:27,,,
2025-01-07,江阴—荆州(元/吨),5000-6000,27.42,0.11,1398,2025-01-07 00:00:00,1,0,2025-08-27 23:17:27,0,2025-08-27 23:17:27,,,
2025-01-07,江阴—九江(元/吨),10000-12000,13.26,0.33,1399,2025-01-07 00:00:00,1,0,2025-08-27 23:17:27,0,2025-08-27 23:17:27,,,
2025-01-07,江阴—城陵矶(元/吨),10000-15000,22.74,0.14,1400,2025-01-07 00:00:00,1,0,2025-08-27 23:17:27,0,2025-08-27 23:17:27,,,
2025-01-07,江阴—铜陵(元/吨),10000-15000,12.01,0.09,1401,2025-01-07 00:00:00,1,0,2025-08-27 23:17:27,0,2025-08-27 23:17:27,,,
2025-01-07,南京—合肥(元/吨),单机1000-1500,27.30,-0.10,1402,2025-01-07 00:00:00,1,0,2025-08-27 23:17:27,0,2025-08-27 23:17:27,,,
2025-01-07,镇江—蚌埠(元/吨),单机1000-2000,29.64,0.05,1403,2025-01-07 00:00:00,1,0,2025-08-27 23:17:27,0,2025-08-27 23:17:27,,,
2025-01-07,镇江—宿迁(元/吨)  ,拖队10000,13.77,0.18,1404,2025-01-07 00:00:00,1,0,2025-08-27 23:17:27,0,2025-08-27 23:17:27,,,
2025-01-06,综合指数(点),,1048.00,-11.13,1405,2025-01-06 00:00:00,1,0,2025-08-27 23:17:27,0,2025-08-27 23:17:27,,,
2025-01-06,江阴—武汉(元/吨),10000-15000,15.25,-0.16,1406,2025-01-06 00:00:00,1,0,2025-08-27 23:17:27,0,2025-08-27 23:17:27,,,
2025-01-06,江阴—荆州(元/吨),5000-6000,27.31,-0.29,1407,2025-01-06 00:00:00,1,0,2025-08-27 23:17:27,0,2025-08-27 23:17:27,,,
2025-01-06,江阴—九江(元/吨),10000-12000,12.93,-0.54,1408,2025-01-06 00:00:00,1,0,2025-08-27 23:17:27,0,2025-08-27 23:17:27,,,
2025-01-06,江阴—城陵矶(元/吨),10000-15000,22.60,0.17,1409,2025-01-06 00:00:00,1,0,2025-08-27 23:17:27,0,2025-08-27 23:17:27,,,
2025-01-06,江阴—铜陵(元/吨),10000-15000,11.92,-0.10,1410,2025-01-06 00:00:00,1,0,2025-08-27 23:17:27,0,2025-08-27 23:17:27,,,
2025-01-06,南京—合肥(元/吨),单机1000-1500,27.40,-0.06,1411,2025-01-06 00:00:00,1,0,2025-08-27 23:17:31,0,2025-08-27 23:17:31,,,
2025-01-06,镇江—蚌埠(元/吨),单机1000-2000,29.59,-0.05,1412,2025-01-06 00:00:00,1,0,2025-08-27 23:17:31,0,2025-08-27 23:17:31,,,
2025-01-06,镇江—宿迁(元/吨)  ,拖队10000,13.59,-0.26,1413,2025-01-06 00:00:00,1,0,2025-08-27 23:17:31,0,2025-08-27 23:17:31,,,
2025-01-03,综合指数(点),,1059.13,5.33,1414,2025-01-03 00:00:00,1,0,2025-08-27 23:17:31,0,2025-08-27 23:17:31,,,
2025-01-03,江阴—武汉(元/吨),10000-15000,15.41,0.00,1415,2025-01-03 00:00:00,1,0,2025-08-27 23:17:31,0,2025-08-27 23:17:31,,,
2025-01-03,江阴—荆州(元/吨),5000-6000,27.60,0.07,1416,2025-01-03 00:00:00,1,0,2025-08-27 23:17:31,0,2025-08-27 23:17:31,,,
2025-01-03,江阴—九江(元/吨),10000-12000,13.47,0.57,1417,2025-01-03 00:00:00,1,0,2025-08-27 23:17:31,0,2025-08-27 23:17:31,,,
2025-01-03,江阴—城陵矶(元/吨),10000-15000,22.43,-0.24,1418,2025-01-03 00:00:00,1,0,2025-08-27 23:17:31,0,2025-08-27 23:17:31,,,
2025-01-03,江阴—铜陵(元/吨),10000-15000,12.02,0.03,1419,2025-01-03 00:00:00,1,0,2025-08-27 23:17:31,0,2025-08-27 23:17:31,,,
2025-01-03,南京—合肥(元/吨),单机1000-1500,27.46,0.01,1420,2025-01-03 00:00:00,1,0,2025-08-27 23:17:31,0,2025-08-27 23:17:31,,,
2025-01-03,镇江—蚌埠(元/吨),单机1000-2000,29.64,0.03,1421,2025-01-03 00:00:00,1,0,2025-08-27 23:17:31,0,2025-08-27 23:17:31,,,
2025-01-03,镇江—宿迁(元/吨)  ,拖队10000,13.85,0.04,1422,2025-01-03 00:00:00,1,0,2025-08-27 23:17:31,0,2025-08-27 23:17:31,,,
2025-01-02,综合指数(点),,1053.80,1.39,1423,2025-01-02 00:00:00,1,0,2025-08-27 23:17:31,0,2025-08-27 23:17:31,,,
2025-01-02,江阴—武汉(元/吨),10000-15000,15.41,0.08,1424,2025-01-02 00:00:00,1,0,2025-08-27 23:17:31,0,2025-08-27 23:17:31,,,
2025-01-02,江阴—荆州(元/吨),5000-6000,27.53,0.02,1425,2025-01-02 00:00:00,1,0,2025-08-27 23:17:31,0,2025-08-27 23:17:31,,,
2025-01-02,江阴—九江(元/吨),10000-12000,12.90,-0.03,1426,2025-01-02 00:00:00,1,0,2025-08-27 23:17:31,0,2025-08-27 23:17:31,,,
2025-01-02,江阴—城陵矶(元/吨),10000-15000,22.67,0.04,1427,2025-01-02 00:00:00,1,0,2025-08-27 23:17:31,0,2025-08-27 23:17:31,,,
2025-01-02,江阴—铜陵(元/吨),10000-15000,11.99,0.02,1428,2025-01-02 00:00:00,1,0,2025-08-27 23:17:31,0,2025-08-27 23:17:31,,,
2025-01-02,南京—合肥(元/吨),单机1000-1500,27.45,-0.07,1429,2025-01-02 00:00:00,1,0,2025-08-27 23:17:31,0,2025-08-27 23:17:31,,,
2025-01-02,镇江—蚌埠(元/吨),单机1000-2000,29.61,0.01,1430,2025-01-02 00:00:00,1,0,2025-08-27 23:17:31,0,2025-08-27 23:17:31,,,
2025-01-02,镇江—宿迁(元/吨)  ,拖队10000,13.81,0.03,1431,2025-01-02 00:00:00,1,0,2025-08-27 23:17:31,0,2025-08-27 23:17:31,,,
2024-12-31,综合指数(点),,1052.41,-2.22,1432,2024-12-31 00:00:00,1,0,2025-08-27 23:17:31,0,2025-08-27 23:17:31,,,
2024-12-31,江阴—武汉(元/吨),10000-15000,15.33,-0.10,1433,2024-12-31 00:00:00,1,0,2025-08-27 23:17:31,0,2025-08-27 23:17:31,,,
2024-12-31,江阴—荆州(元/吨),5000-6000,27.51,-0.17,1434,2024-12-31 00:00:00,1,0,2025-08-27 23:17:31,0,2025-08-27 23:17:31,,,
2024-12-31,江阴—九江(元/吨),10000-12000,12.93,-0.03,1435,2024-12-31 00:00:00,1,0,2025-08-27 23:17:31,0,2025-08-27 23:17:31,,,
2024-12-31,江阴—城陵矶(元/吨),10000-15000,22.63,-0.06,1436,2024-12-31 00:00:00,1,0,2025-08-27 23:17:31,0,2025-08-27 23:17:31,,,
2024-12-31,江阴—铜陵(元/吨),10000-15000,11.97,0.04,1437,2024-12-31 00:00:00,1,0,2025-08-27 23:17:31,0,2025-08-27 23:17:31,,,
2024-12-31,南京—合肥(元/吨),单机1000-1500,27.52,-0.18,1438,2024-12-31 00:00:00,1,0,2025-08-27 23:17:31,0,2025-08-27 23:17:31,,,
2024-12-31,镇江—蚌埠(元/吨),单机1000-2000,29.60,-0.05,1439,2024-12-31 00:00:00,1,0,2025-08-27 23:17:31,0,2025-08-27 23:17:31,,,
2024-12-31,镇江—宿迁(元/吨)  ,拖队10000,13.78,0.01,1440,2024-12-31 00:00:00,1,0,2025-08-27 23:17:31,0,2025-08-27 23:17:31,,,
2024-12-30,综合指数(点),,1054.63,4.90,1441,2024-12-30 00:00:00,1,0,2025-08-27 23:17:34,0,2025-08-27 23:17:34,,,
2024-12-30,江阴—武汉(元/吨),10000-15000,15.43,0.14,1442,2024-12-30 00:00:00,1,0,2025-08-27 23:17:34,0,2025-08-27 23:17:34,,,
2024-12-30,江阴—荆州(元/吨),5000-6000,27.68,0.21,1443,2024-12-30 00:00:00,1,0,2025-08-27 23:17:34,0,2025-08-27 23:17:34,,,
2024-12-30,江阴—九江(元/吨),10000-12000,12.96,0.07,1444,2024-12-30 00:00:00,1,0,2025-08-27 23:17:34,0,2025-08-27 23:17:34,,,
2024-12-30,江阴—城陵矶(元/吨),10000-15000,22.69,-0.03,1445,2024-12-30 00:00:00,1,0,2025-08-27 23:17:34,0,2025-08-27 23:17:34,,,
2024-12-30,江阴—铜陵(元/吨),10000-15000,11.93,0.06,1446,2024-12-30 00:00:00,1,0,2025-08-27 23:17:34,0,2025-08-27 23:17:34,,,
2024-12-30,南京—合肥(元/吨),单机1000-1500,27.70,0.24,1447,2024-12-30 00:00:00,1,0,2025-08-27 23:17:34,0,2025-08-27 23:17:34,,,
2024-12-30,镇江—蚌埠(元/吨),单机1000-2000,29.65,0.03,1448,2024-12-30 00:00:00,1,0,2025-08-27 23:17:34,0,2025-08-27 23:17:34,,,
2024-12-30,镇江—宿迁(元/吨)  ,拖队10000,13.77,0.03,1449,2024-12-30 00:00:00,1,0,2025-08-27 23:17:34,0,2025-08-27 23:17:34,,,
2024-12-27,综合指数(点),,1049.73,1.61,1450,2024-12-27 00:00:00,1,0,2025-08-27 23:17:34,0,2025-08-27 23:17:34,,,
2024-12-27,江阴—武汉(元/吨),10000-15000,15.29,0.16,1451,2024-12-27 00:00:00,1,0,2025-08-27 23:17:34,0,2025-08-27 23:17:34,,,
2024-12-27,江阴—荆州(元/吨),5000-6000,27.47,-0.09,1452,2024-12-27 00:00:00,1,0,2025-08-27 23:17:34,0,2025-08-27 23:17:34,,,
2024-12-27,江阴—九江(元/吨),10000-12000,12.89,0.03,1453,2024-12-27 00:00:00,1,0,2025-08-27 23:17:34,0,2025-08-27 23:17:34,,,
