时间,数据项目,航线名称,载重,本期(点),上期(点),环比增减(点),环比增幅(%),_ID,_DATA_TIME,_ACTIVE,_CREATE_ID,_CREATE_TIME,_UPDATE_ID,_UPDATE_TIME,_REMARK,_CHANGE_LOG,_RESERVE
2024-04-26,煤炭运价分航线指数,黄骅-上海,(3-4万DWT),674.16,677.81,-3.65,-0.54%,131,2024-04-26 00:00:00,1,0,2024-07-20 09:07:53,0,2024-07-20 09:07:53,,,
2024-04-26,煤炭运价分航线指数,曹妃甸-宁波,(4-5万DWT),960.16,966.60,-6.44,-0.67%,132,2024-04-26 00:00:00,1,0,2024-07-20 09:07:53,0,2024-07-20 09:07:53,,,
2024-04-19,散货运价综合指数,,,987.93,963.23,24.70,2.56%,133,2024-04-19 00:00:00,1,0,2024-07-20 09:07:53,0,2024-07-20 09:07:53,,,
2024-04-19,煤炭货种运价指数,,,977.78,936.06,41.72,4.46%,134,2024-04-19 00:00:00,1,0,2024-07-20 09:07:53,0,2024-07-20 09:07:53,,,
2024-04-19,煤炭运价分航线指数,秦皇岛-广州,(5-6万DWT),915.11,888.47,26.64,3.%,135,2024-04-19 00:00:00,1,0,2024-07-20 09:07:53,0,2024-07-20 09:07:53,,,
2024-04-19,煤炭运价分航线指数,秦皇岛-福州,(3-4万DWT),709.50,684.63,24.87,3.63%,136,2024-04-19 00:00:00,1,0,2024-07-20 09:07:53,0,2024-07-20 09:07:53,,,
2024-04-19,煤炭运价分航线指数,秦皇岛-宁波,(1.5-2万DWT),1004.59,976.98,27.61,2.83%,137,2024-04-19 00:00:00,1,0,2024-07-20 09:07:53,0,2024-07-20 09:07:53,,,
2024-04-19,煤炭运价分航线指数,秦皇岛-上海,(4-5万DWT),960.12,903.62,56.50,6.25%,138,2024-04-19 00:00:00,1,0,2024-07-20 09:07:53,0,2024-07-20 09:07:53,,,
2024-04-19,煤炭运价分航线指数,秦皇岛-张家港,(2-3万DWT),1026.76,988.39,38.37,3.88%,139,2024-04-19 00:00:00,1,0,2024-07-20 09:07:53,0,2024-07-20 09:07:53,,,
2024-04-19,煤炭运价分航线指数,秦皇岛-南京,(3-4万DWT),993.90,948.91,44.99,4.74%,140,2024-04-19 00:00:00,1,0,2024-07-20 09:07:53,0,2024-07-20 09:07:53,,,
2024-04-19,煤炭运价分航线指数,天津-上海,(2-3万DWT),1004.55,966.08,38.47,3.98%,141,2024-04-19 00:00:00,1,0,2024-07-20 09:07:53,0,2024-07-20 09:07:53,,,
2024-04-19,煤炭运价分航线指数,天津-镇江,(1-1.5万DWT),1215.19,1180.89,34.30,2.9%,142,2024-04-19 00:00:00,1,0,2024-07-20 09:07:53,0,2024-07-20 09:07:53,,,
2024-04-19,煤炭运价分航线指数,黄骅-上海,(3-4万DWT),677.81,635.09,42.72,6.73%,143,2024-04-19 00:00:00,1,0,2024-07-20 09:07:53,0,2024-07-20 09:07:53,,,
2024-04-19,煤炭运价分航线指数,曹妃甸-宁波,(4-5万DWT),966.60,910.96,55.64,6.11%,144,2024-04-19 00:00:00,1,0,2024-07-20 09:07:53,0,2024-07-20 09:07:53,,,
2024-04-12,散货运价综合指数,,,963.23,964.75,-1.52,-0.16%,145,2024-04-12 00:00:00,1,0,2024-07-20 09:07:53,0,2024-07-20 09:07:53,,,
2024-04-12,煤炭货种运价指数,,,936.06,934.76,1.30,0.14%,146,2024-04-12 00:00:00,1,0,2024-07-20 09:07:53,0,2024-07-20 09:07:53,,,
2024-04-12,煤炭运价分航线指数,秦皇岛-广州,(5-6万DWT),888.47,885.58,2.89,0.33%,147,2024-04-12 00:00:00,1,0,2024-07-20 09:07:53,0,2024-07-20 09:07:53,,,
2024-04-12,煤炭运价分航线指数,秦皇岛-福州,(3-4万DWT),684.63,682.24,2.39,0.35%,148,2024-04-12 00:00:00,1,0,2024-07-20 09:07:53,0,2024-07-20 09:07:53,,,
2024-04-12,煤炭运价分航线指数,秦皇岛-宁波,(1.5-2万DWT),976.98,976.56,0.42,0.04%,149,2024-04-12 00:00:00,1,0,2024-07-20 09:07:53,0,2024-07-20 09:07:53,,,
2024-04-12,煤炭运价分航线指数,秦皇岛-上海,(4-5万DWT),903.62,901.16,2.46,0.27%,150,2024-04-12 00:00:00,1,0,2024-07-20 09:07:53,0,2024-07-20 09:07:53,,,
2024-04-12,煤炭运价分航线指数,秦皇岛-张家港,(2-3万DWT),988.39,989.46,-1.07,-0.11%,151,2024-04-12 00:00:00,1,0,2024-07-20 09:07:56,0,2024-07-20 09:07:56,,,
2024-04-12,煤炭运价分航线指数,秦皇岛-南京,(3-4万DWT),948.91,950.07,-1.16,-0.12%,152,2024-04-12 00:00:00,1,0,2024-07-20 09:07:56,0,2024-07-20 09:07:56,,,
2024-04-12,煤炭运价分航线指数,天津-上海,(2-3万DWT),966.08,965.13,0.95,0.1%,153,2024-04-12 00:00:00,1,0,2024-07-20 09:07:56,0,2024-07-20 09:07:56,,,
2024-04-12,煤炭运价分航线指数,天津-镇江,(1-1.5万DWT),1180.89,1179.79,1.10,0.09%,154,2024-04-12 00:00:00,1,0,2024-07-20 09:07:56,0,2024-07-20 09:07:56,,,
2024-04-12,煤炭运价分航线指数,黄骅-上海,(3-4万DWT),635.09,636.05,-0.96,-0.15%,155,2024-04-12 00:00:00,1,0,2024-07-20 09:07:56,0,2024-07-20 09:07:56,,,
2024-04-12,煤炭运价分航线指数,曹妃甸-宁波,(4-5万DWT),910.96,909.34,1.62,0.18%,156,2024-04-12 00:00:00,1,0,2024-07-20 09:07:56,0,2024-07-20 09:07:56,,,
2024-04-03,散货运价综合指数,,,964.75,961.36,3.39,0.35%,157,2024-04-03 00:00:00,1,0,2024-07-20 09:07:56,0,2024-07-20 09:07:56,,,
2024-04-03,煤炭货种运价指数,,,934.76,928.00,6.76,0.73%,158,2024-04-03 00:00:00,1,0,2024-07-20 09:07:56,0,2024-07-20 09:07:56,,,
2024-04-03,煤炭运价分航线指数,秦皇岛-广州,(5-6万DWT),885.58,874.07,11.51,1.32%,159,2024-04-03 00:00:00,1,0,2024-07-20 09:07:56,0,2024-07-20 09:07:56,,,
2024-04-03,煤炭运价分航线指数,秦皇岛-福州,(3-4万DWT),682.24,682.15,0.09,0.01%,160,2024-04-03 00:00:00,1,0,2024-07-20 09:07:56,0,2024-07-20 09:07:56,,,
2024-04-03,煤炭运价分航线指数,秦皇岛-宁波,(1.5-2万DWT),976.56,975.83,0.73,0.07%,161,2024-04-03 00:00:00,1,0,2024-07-20 09:07:56,0,2024-07-20 09:07:56,,,
2024-04-03,煤炭运价分航线指数,秦皇岛-上海,(4-5万DWT),901.16,898.87,2.29,0.25%,162,2024-04-03 00:00:00,1,0,2024-07-20 09:07:56,0,2024-07-20 09:07:56,,,
2024-04-03,煤炭运价分航线指数,秦皇岛-张家港,(2-3万DWT),989.46,987.74,1.72,0.17%,163,2024-04-03 00:00:00,1,0,2024-07-20 09:07:56,0,2024-07-20 09:07:56,,,
2024-04-03,煤炭运价分航线指数,秦皇岛-南京,(3-4万DWT),950.07,948.14,1.93,0.2%,164,2024-04-03 00:00:00,1,0,2024-07-20 09:07:56,0,2024-07-20 09:07:56,,,
2024-04-03,煤炭运价分航线指数,天津-上海,(2-3万DWT),965.13,941.38,23.75,2.52%,165,2024-04-03 00:00:00,1,0,2024-07-20 09:07:56,0,2024-07-20 09:07:56,,,
2024-04-03,煤炭运价分航线指数,天津-镇江,(1-1.5万DWT),1179.79,1178.67,1.12,0.1%,166,2024-04-03 00:00:00,1,0,2024-07-20 09:07:56,0,2024-07-20 09:07:56,,,
2024-04-03,煤炭运价分航线指数,黄骅-上海,(3-4万DWT),636.05,635.70,0.35,0.06%,167,2024-04-03 00:00:00,1,0,2024-07-20 09:07:56,0,2024-07-20 09:07:56,,,
2024-04-03,煤炭运价分航线指数,曹妃甸-宁波,(4-5万DWT),909.34,908.06,1.28,0.14%,168,2024-04-03 00:00:00,1,0,2024-07-20 09:07:56,0,2024-07-20 09:07:56,,,
2024-03-29,散货运价综合指数,,,961.36,958.97,2.39,0.25%,169,2024-03-29 00:00:00,1,0,2024-07-20 09:07:56,0,2024-07-20 09:07:56,,,
2024-03-29,煤炭货种运价指数,,,928.00,922.18,5.82,0.63%,170,2024-03-29 00:00:00,1,0,2024-07-20 09:07:56,0,2024-07-20 09:07:56,,,
2024-03-29,煤炭运价分航线指数,秦皇岛-广州,(5-6万DWT),874.07,871.66,2.41,0.28%,171,2024-03-29 00:00:00,1,0,2024-07-20 09:07:56,0,2024-07-20 09:07:56,,,
2024-03-29,煤炭运价分航线指数,秦皇岛-福州,(3-4万DWT),682.15,675.95,6.20,0.92%,172,2024-03-29 00:00:00,1,0,2024-07-20 09:07:56,0,2024-07-20 09:07:56,,,
2024-03-29,煤炭运价分航线指数,秦皇岛-宁波,(1.5-2万DWT),975.83,977.71,-1.88,-0.19%,173,2024-03-29 00:00:00,1,0,2024-07-20 09:07:56,0,2024-07-20 09:07:56,,,
2024-03-29,煤炭运价分航线指数,秦皇岛-上海,(4-5万DWT),898.87,891.38,7.49,0.84%,174,2024-03-29 00:00:00,1,0,2024-07-20 09:07:56,0,2024-07-20 09:07:56,,,
2024-03-29,煤炭运价分航线指数,秦皇岛-张家港,(2-3万DWT),987.74,981.78,5.96,0.61%,175,2024-03-29 00:00:00,1,0,2024-07-20 09:07:56,0,2024-07-20 09:07:56,,,
2024-03-29,煤炭运价分航线指数,秦皇岛-南京,(3-4万DWT),948.14,939.94,8.20,0.87%,176,2024-03-29 00:00:00,1,0,2024-07-20 09:07:56,0,2024-07-20 09:07:56,,,
2024-03-29,煤炭运价分航线指数,天津-上海,(2-3万DWT),941.38,937.61,3.77,0.4%,177,2024-03-29 00:00:00,1,0,2024-07-20 09:07:56,0,2024-07-20 09:07:56,,,
2024-03-29,煤炭运价分航线指数,天津-镇江,(1-1.5万DWT),1178.67,1174.84,3.83,0.33%,178,2024-03-29 00:00:00,1,0,2024-07-20 09:07:56,0,2024-07-20 09:07:56,,,
2024-03-29,煤炭运价分航线指数,黄骅-上海,(3-4万DWT),635.70,628.86,6.84,1.09%,179,2024-03-29 00:00:00,1,0,2024-07-20 09:07:56,0,2024-07-20 09:07:56,,,
2024-03-29,煤炭运价分航线指数,曹妃甸-宁波,(4-5万DWT),908.06,899.74,8.32,0.92%,180,2024-03-29 00:00:00,1,0,2024-07-20 09:07:56,0,2024-07-20 09:07:56,,,
2024-03-22,散货运价综合指数,,,958.97,969.08,-10.11,-1.04%,181,2024-03-22 00:00:00,1,0,2024-07-20 09:07:59,0,2024-07-20 09:07:59,,,
2024-03-22,煤炭货种运价指数,,,922.18,937.17,-14.99,-1.6%,182,2024-03-22 00:00:00,1,0,2024-07-20 09:07:59,0,2024-07-20 09:07:59,,,
2024-03-22,煤炭运价分航线指数,秦皇岛-广州,(5-6万DWT),871.66,912.16,-40.50,-4.44%,183,2024-03-22 00:00:00,1,0,2024-07-20 09:07:59,0,2024-07-20 09:07:59,,,
2024-03-22,煤炭运价分航线指数,秦皇岛-福州,(3-4万DWT),675.95,682.03,-6.08,-0.89%,184,2024-03-22 00:00:00,1,0,2024-07-20 09:07:59,0,2024-07-20 09:07:59,,,
2024-03-22,煤炭运价分航线指数,秦皇岛-宁波,(1.5-2万DWT),977.71,988.74,-11.03,-1.12%,185,2024-03-22 00:00:00,1,0,2024-07-20 09:07:59,0,2024-07-20 09:07:59,,,
2024-03-22,煤炭运价分航线指数,秦皇岛-上海,(4-5万DWT),891.38,896.06,-4.68,-0.52%,186,2024-03-22 00:00:00,1,0,2024-07-20 09:07:59,0,2024-07-20 09:07:59,,,
2024-03-22,煤炭运价分航线指数,秦皇岛-张家港,(2-3万DWT),981.78,985.91,-4.13,-0.42%,187,2024-03-22 00:00:00,1,0,2024-07-20 09:07:59,0,2024-07-20 09:07:59,,,
2024-03-22,煤炭运价分航线指数,秦皇岛-南京,(3-4万DWT),939.94,943.83,-3.89,-0.41%,188,2024-03-22 00:00:00,1,0,2024-07-20 09:07:59,0,2024-07-20 09:07:59,,,
2024-03-22,煤炭运价分航线指数,天津-上海,(2-3万DWT),937.61,946.45,-8.84,-0.93%,189,2024-03-22 00:00:00,1,0,2024-07-20 09:07:59,0,2024-07-20 09:07:59,,,
2024-03-22,煤炭运价分航线指数,天津-镇江,(1-1.5万DWT),1174.84,1177.34,-2.50,-0.21%,190,2024-03-22 00:00:00,1,0,2024-07-20 09:07:59,0,2024-07-20 09:07:59,,,
2024-03-22,煤炭运价分航线指数,黄骅-上海,(3-4万DWT),628.86,632.13,-3.27,-0.52%,191,2024-03-22 00:00:00,1,0,2024-07-20 09:07:59,0,2024-07-20 09:07:59,,,
2024-03-22,煤炭运价分航线指数,曹妃甸-宁波,(4-5万DWT),899.74,905.22,-5.48,-0.61%,192,2024-03-22 00:00:00,1,0,2024-07-20 09:07:59,0,2024-07-20 09:07:59,,,
2024-03-15,散货运价综合指数,,,969.08,958.23,10.85,1.13%,193,2024-03-15 00:00:00,1,0,2024-07-20 09:07:59,0,2024-07-20 09:07:59,,,
2024-03-15,煤炭货种运价指数,,,937.17,920.43,16.74,1.82%,194,2024-03-15 00:00:00,1,0,2024-07-20 09:07:59,0,2024-07-20 09:07:59,,,
2024-03-15,煤炭运价分航线指数,秦皇岛-广州,(5-6万DWT),912.16,858.28,53.88,6.28%,195,2024-03-15 00:00:00,1,0,2024-07-20 09:07:59,0,2024-07-20 09:07:59,,,
2024-03-15,煤炭运价分航线指数,秦皇岛-福州,(3-4万DWT),682.03,673.39,8.64,1.28%,196,2024-03-15 00:00:00,1,0,2024-07-20 09:07:59,0,2024-07-20 09:07:59,,,
2024-03-15,煤炭运价分航线指数,秦皇岛-宁波,(1.5-2万DWT),988.74,982.84,5.90,0.6%,197,2024-03-15 00:00:00,1,0,2024-07-20 09:07:59,0,2024-07-20 09:07:59,,,
2024-03-15,煤炭运价分航线指数,秦皇岛-上海,(4-5万DWT),896.06,892.63,3.43,0.38%,198,2024-03-15 00:00:00,1,0,2024-07-20 09:07:59,0,2024-07-20 09:07:59,,,
2024-03-15,煤炭运价分航线指数,秦皇岛-张家港,(2-3万DWT),985.91,985.67,0.24,0.02%,199,2024-03-15 00:00:00,1,0,2024-07-20 09:07:59,0,2024-07-20 09:07:59,,,
2024-03-15,煤炭运价分航线指数,秦皇岛-南京,(3-4万DWT),943.83,939.15,4.68,0.5%,200,2024-03-15 00:00:00,1,0,2024-07-20 09:07:59,0,2024-07-20 09:07:59,,,
2024-03-15,煤炭运价分航线指数,天津-上海,(2-3万DWT),946.45,944.81,1.64,0.17%,201,2024-03-15 00:00:00,1,0,2024-07-20 09:07:59,0,2024-07-20 09:07:59,,,
2024-03-15,煤炭运价分航线指数,天津-镇江,(1-1.5万DWT),1177.34,1169.37,7.97,0.68%,202,2024-03-15 00:00:00,1,0,2024-07-20 09:07:59,0,2024-07-20 09:07:59,,,
2024-03-15,煤炭运价分航线指数,黄骅-上海,(3-4万DWT),632.13,632.74,-0.61,-0.1%,203,2024-03-15 00:00:00,1,0,2024-07-20 09:07:59,0,2024-07-20 09:07:59,,,
2024-03-15,煤炭运价分航线指数,曹妃甸-宁波,(4-5万DWT),905.22,903.64,1.58,0.17%,204,2024-03-15 00:00:00,1,0,2024-07-20 09:07:59,0,2024-07-20 09:07:59,,,
2024-03-08,散货运价综合指数,,,958.23,958.52,-0.29,-0.03%,205,2024-03-08 00:00:00,1,0,2024-07-20 09:07:59,0,2024-07-20 09:07:59,,,
2024-03-08,煤炭货种运价指数,,,920.43,921.56,-1.13,-0.12%,206,2024-03-08 00:00:00,1,0,2024-07-20 09:07:59,0,2024-07-20 09:07:59,,,
2024-03-08,煤炭运价分航线指数,秦皇岛-广州,(5-6万DWT),858.28,842.74,15.54,1.84%,207,2024-03-08 00:00:00,1,0,2024-07-20 09:07:59,0,2024-07-20 09:07:59,,,
2024-03-08,煤炭运价分航线指数,秦皇岛-福州,(3-4万DWT),673.39,666.73,6.66,1.%,208,2024-03-08 00:00:00,1,0,2024-07-20 09:07:59,0,2024-07-20 09:07:59,,,
2024-03-08,煤炭运价分航线指数,秦皇岛-宁波,(1.5-2万DWT),982.84,977.28,5.56,0.57%,209,2024-03-08 00:00:00,1,0,2024-07-20 09:07:59,0,2024-07-20 09:07:59,,,
2024-03-08,煤炭运价分航线指数,秦皇岛-上海,(4-5万DWT),892.63,889.28,3.35,0.38%,210,2024-03-08 00:00:00,1,0,2024-07-20 09:07:59,0,2024-07-20 09:07:59,,,
2024-03-08,煤炭运价分航线指数,秦皇岛-张家港,(2-3万DWT),985.67,988.40,-2.73,-0.28%,211,2024-03-08 00:00:00,1,0,2024-07-20 09:08:02,0,2024-07-20 09:08:02,,,
2024-03-08,煤炭运价分航线指数,秦皇岛-南京,(3-4万DWT),939.15,938.29,0.86,0.09%,212,2024-03-08 00:00:00,1,0,2024-07-20 09:08:02,0,2024-07-20 09:08:02,,,
2024-03-08,煤炭运价分航线指数,天津-上海,(2-3万DWT),944.81,993.98,-49.17,-4.95%,213,2024-03-08 00:00:00,1,0,2024-07-20 09:08:02,0,2024-07-20 09:08:02,,,
2024-03-08,煤炭运价分航线指数,天津-镇江,(1-1.5万DWT),1169.37,1163.48,5.89,0.51%,214,2024-03-08 00:00:00,1,0,2024-07-20 09:08:02,0,2024-07-20 09:08:02,,,
2024-03-08,煤炭运价分航线指数,黄骅-上海,(3-4万DWT),632.74,632.40,0.34,0.05%,215,2024-03-08 00:00:00,1,0,2024-07-20 09:08:02,0,2024-07-20 09:08:02,,,
2024-03-08,煤炭运价分航线指数,曹妃甸-宁波,(4-5万DWT),903.64,902.08,1.56,0.17%,216,2024-03-08 00:00:00,1,0,2024-07-20 09:08:02,0,2024-07-20 09:08:02,,,
2024-03-01,散货运价综合指数,,,958.52,953.04,5.48,0.58%,217,2024-03-01 00:00:00,1,0,2024-07-20 09:08:02,0,2024-07-20 09:08:02,,,
2024-03-01,煤炭货种运价指数,,,921.56,913.90,7.66,0.84%,218,2024-03-01 00:00:00,1,0,2024-07-20 09:08:02,0,2024-07-20 09:08:02,,,
2024-03-01,煤炭运价分航线指数,秦皇岛-广州,(5-6万DWT),842.74,831.62,11.12,1.34%,219,2024-03-01 00:00:00,1,0,2024-07-20 09:08:02,0,2024-07-20 09:08:02,,,
2024-03-01,煤炭运价分航线指数,秦皇岛-福州,(3-4万DWT),666.73,661.33,5.40,0.82%,220,2024-03-01 00:00:00,1,0,2024-07-20 09:08:02,0,2024-07-20 09:08:02,,,
2024-03-01,煤炭运价分航线指数,秦皇岛-宁波,(1.5-2万DWT),977.28,989.03,-11.75,-1.19%,221,2024-03-01 00:00:00,1,0,2024-07-20 09:08:02,0,2024-07-20 09:08:02,,,
2024-03-01,煤炭运价分航线指数,秦皇岛-上海,(4-5万DWT),889.28,881.06,8.22,0.93%,222,2024-03-01 00:00:00,1,0,2024-07-20 09:08:02,0,2024-07-20 09:08:02,,,
2024-03-01,煤炭运价分航线指数,秦皇岛-张家港,(2-3万DWT),988.40,979.88,8.52,0.87%,223,2024-03-01 00:00:00,1,0,2024-07-20 09:08:02,0,2024-07-20 09:08:02,,,
2024-03-01,煤炭运价分航线指数,秦皇岛-南京,(3-4万DWT),938.29,933.64,4.65,0.5%,224,2024-03-01 00:00:00,1,0,2024-07-20 09:08:02,0,2024-07-20 09:08:02,,,
2024-03-01,煤炭运价分航线指数,天津-上海,(2-3万DWT),993.98,988.21,5.77,0.58%,225,2024-03-01 00:00:00,1,0,2024-07-20 09:08:02,0,2024-07-20 09:08:02,,,
2024-03-01,煤炭运价分航线指数,天津-镇江,(1-1.5万DWT),1163.48,1152.50,10.98,0.95%,226,2024-03-01 00:00:00,1,0,2024-07-20 09:08:02,0,2024-07-20 09:08:02,,,
2024-03-01,煤炭运价分航线指数,黄骅-上海,(3-4万DWT),632.40,625.95,6.45,1.03%,227,2024-03-01 00:00:00,1,0,2024-07-20 09:08:02,0,2024-07-20 09:08:02,,,
2024-03-01,煤炭运价分航线指数,曹妃甸-宁波,(4-5万DWT),902.08,893.48,8.60,0.96%,228,2024-03-01 00:00:00,1,0,2024-07-20 09:08:02,0,2024-07-20 09:08:02,,,
2024-02-23,散货运价综合指数,,,953.04,955.61,-2.57,-0.27%,229,2024-02-23 00:00:00,1,0,2024-07-20 09:08:02,0,2024-07-20 09:08:02,,,
2024-02-23,煤炭货种运价指数,,,913.90,917.07,-3.17,-0.35%,230,2024-02-23 00:00:00,1,0,2024-07-20 09:08:02,0,2024-07-20 09:08:02,,,
2024-02-23,煤炭运价分航线指数,秦皇岛-广州,(5-6万DWT),831.62,828.31,3.31,0.4%,231,2024-02-23 00:00:00,1,0,2024-07-20 09:08:02,0,2024-07-20 09:08:02,,,
2024-02-23,煤炭运价分航线指数,秦皇岛-福州,(3-4万DWT),661.33,663.17,-1.84,-0.28%,232,2024-02-23 00:00:00,1,0,2024-07-20 09:08:02,0,2024-07-20 09:08:02,,,
2024-02-23,煤炭运价分航线指数,秦皇岛-宁波,(1.5-2万DWT),989.03,1032.11,-43.08,-4.17%,233,2024-02-23 00:00:00,1,0,2024-07-20 09:08:02,0,2024-07-20 09:08:02,,,
2024-02-23,煤炭运价分航线指数,秦皇岛-上海,(4-5万DWT),881.06,883.30,-2.24,-0.25%,234,2024-02-23 00:00:00,1,0,2024-07-20 09:08:02,0,2024-07-20 09:08:02,,,
2024-02-23,煤炭运价分航线指数,秦皇岛-张家港,(2-3万DWT),979.88,979.69,0.19,0.02%,235,2024-02-23 00:00:00,1,0,2024-07-20 09:08:02,0,2024-07-20 09:08:02,,,
2024-02-23,煤炭运价分航线指数,秦皇岛-南京,(3-4万DWT),933.64,935.59,-1.95,-0.21%,236,2024-02-23 00:00:00,1,0,2024-07-20 09:08:02,0,2024-07-20 09:08:02,,,
2024-02-23,煤炭运价分航线指数,天津-上海,(2-3万DWT),988.21,981.85,6.36,0.65%,237,2024-02-23 00:00:00,1,0,2024-07-20 09:08:02,0,2024-07-20 09:08:02,,,
2024-02-23,煤炭运价分航线指数,天津-镇江,(1-1.5万DWT),1152.50,1181.67,-29.17,-2.47%,238,2024-02-23 00:00:00,1,0,2024-07-20 09:08:02,0,2024-07-20 09:08:02,,,
2024-02-23,煤炭运价分航线指数,黄骅-上海,(3-4万DWT),625.95,625.01,0.94,0.15%,239,2024-02-23 00:00:00,1,0,2024-07-20 09:08:02,0,2024-07-20 09:08:02,,,
2024-02-23,煤炭运价分航线指数,曹妃甸-宁波,(4-5万DWT),893.48,893.48,0.00,0.%,240,2024-02-23 00:00:00,1,0,2024-07-20 09:08:02,0,2024-07-20 09:08:02,,,
2024-02-09,散货运价综合指数,,,955.61,976.32,-20.71,-2.12%,241,2024-02-09 00:00:00,1,0,2024-07-20 09:08:04,0,2024-07-20 09:08:04,,,
2024-02-09,煤炭货种运价指数,,,917.07,943.33,-26.26,-2.78%,242,2024-02-09 00:00:00,1,0,2024-07-20 09:08:04,0,2024-07-20 09:08:04,,,
2024-02-09,煤炭运价分航线指数,秦皇岛-广州,(5-6万DWT),828.31,842.41,-14.10,-1.67%,243,2024-02-09 00:00:00,1,0,2024-07-20 09:08:04,0,2024-07-20 09:08:04,,,
2024-02-09,煤炭运价分航线指数,秦皇岛-福州,(3-4万DWT),663.17,674.37,-11.20,-1.66%,244,2024-02-09 00:00:00,1,0,2024-07-20 09:08:04,0,2024-07-20 09:08:04,,,
2024-02-09,煤炭运价分航线指数,秦皇岛-宁波,(1.5-2万DWT),1032.11,1043.21,-11.10,-1.06%,245,2024-02-09 00:00:00,1,0,2024-07-20 09:08:04,0,2024-07-20 09:08:04,,,
2024-02-09,煤炭运价分航线指数,秦皇岛-上海,(4-5万DWT),883.30,905.14,-21.84,-2.41%,246,2024-02-09 00:00:00,1,0,2024-07-20 09:08:04,0,2024-07-20 09:08:04,,,
2024-02-09,煤炭运价分航线指数,秦皇岛-张家港,(2-3万DWT),979.69,997.72,-18.03,-1.81%,247,2024-02-09 00:00:00,1,0,2024-07-20 09:08:04,0,2024-07-20 09:08:04,,,
2024-02-09,煤炭运价分航线指数,秦皇岛-南京,(3-4万DWT),935.59,948.97,-13.38,-1.41%,248,2024-02-09 00:00:00,1,0,2024-07-20 09:08:04,0,2024-07-20 09:08:04,,,
2024-02-09,煤炭运价分航线指数,天津-上海,(2-3万DWT),981.85,1070.42,-88.57,-8.27%,249,2024-02-09 00:00:00,1,0,2024-07-20 09:08:04,0,2024-07-20 09:08:04,,,
2024-02-09,煤炭运价分航线指数,天津-镇江,(1-1.5万DWT),1181.67,1197.84,-16.17,-1.35%,250,2024-02-09 00:00:00,1,0,2024-07-20 09:08:04,0,2024-07-20 09:08:04,,,
2024-02-09,煤炭运价分航线指数,黄骅-上海,(3-4万DWT),625.01,643.54,-18.53,-2.88%,251,2024-02-09 00:00:00,1,0,2024-07-20 09:08:04,0,2024-07-20 09:08:04,,,
2024-02-09,煤炭运价分航线指数,曹妃甸-宁波,(4-5万DWT),893.48,915.36,-21.88,-2.39%,252,2024-02-09 00:00:00,1,0,2024-07-20 09:08:04,0,2024-07-20 09:08:04,,,
2024-02-02,散货运价综合指数,,,976.32,1003.23,-26.91,-2.68%,253,2024-02-02 00:00:00,1,0,2024-07-20 09:08:04,0,2024-07-20 09:08:04,,,
2024-02-02,煤炭货种运价指数,,,943.33,976.75,-33.42,-3.42%,254,2024-02-02 00:00:00,1,0,2024-07-20 09:08:04,0,2024-07-20 09:08:04,,,
2024-02-02,煤炭运价分航线指数,秦皇岛-广州,(5-6万DWT),842.41,865.10,-22.69,-2.62%,255,2024-02-02 00:00:00,1,0,2024-07-20 09:08:04,0,2024-07-20 09:08:04,,,
2024-02-02,煤炭运价分航线指数,秦皇岛-福州,(3-4万DWT),674.37,689.56,-15.19,-2.2%,256,2024-02-02 00:00:00,1,0,2024-07-20 09:08:04,0,2024-07-20 09:08:04,,,
2024-02-02,煤炭运价分航线指数,秦皇岛-宁波,(1.5-2万DWT),1043.21,1065.29,-22.08,-2.07%,257,2024-02-02 00:00:00,1,0,2024-07-20 09:08:04,0,2024-07-20 09:08:04,,,
2024-02-02,煤炭运价分航线指数,秦皇岛-上海,(4-5万DWT),905.14,948.08,-42.94,-4.53%,258,2024-02-02 00:00:00,1,0,2024-07-20 09:08:04,0,2024-07-20 09:08:04,,,
2024-02-02,煤炭运价分航线指数,秦皇岛-张家港,(2-3万DWT),997.72,1026.03,-28.31,-2.76%,259,2024-02-02 00:00:00,1,0,2024-07-20 09:08:04,0,2024-07-20 09:08:04,,,
2024-02-02,煤炭运价分航线指数,秦皇岛-南京,(3-4万DWT),948.97,981.81,-32.84,-3.34%,260,2024-02-02 00:00:00,1,0,2024-07-20 09:08:04,0,2024-07-20 09:08:04,,,
2024-02-02,煤炭运价分航线指数,天津-上海,(2-3万DWT),1070.42,1104.10,-33.68,-3.05%,261,2024-02-02 00:00:00,1,0,2024-07-20 09:08:04,0,2024-07-20 09:08:04,,,
2024-02-02,煤炭运价分航线指数,天津-镇江,(1-1.5万DWT),1197.84,1224.52,-26.68,-2.18%,262,2024-02-02 00:00:00,1,0,2024-07-20 09:08:04,0,2024-07-20 09:08:04,,,
2024-02-02,煤炭运价分航线指数,黄骅-上海,(3-4万DWT),643.54,675.64,-32.10,-4.75%,263,2024-02-02 00:00:00,1,0,2024-07-20 09:08:04,0,2024-07-20 09:08:04,,,
2024-02-02,煤炭运价分航线指数,曹妃甸-宁波,(4-5万DWT),915.36,956.71,-41.35,-4.32%,264,2024-02-02 00:00:00,1,0,2024-07-20 09:08:04,0,2024-07-20 09:08:04,,,
2024-01-26,散货运价综合指数,,,1003.23,1010.64,-7.41,-0.73%,265,2024-01-26 00:00:00,1,0,2024-07-20 09:08:04,0,2024-07-20 09:08:04,,,
