时间,数据项目,本期(元/吨),环比增减(元/吨),环比增幅(%),_ID,_DATA_TIME,_ACTIVE,_CREATE_ID,_CREATE_TIME,_UPDATE_ID,_UPDATE_TIME,_REMARK,_CHANGE_LOG,_RESERVE
2021-10-29,长协5500,965.00,132.00,15.85,109,2021-10-29 00:00:00,1,0,2024-07-20 06:23:45,0,2024-07-20 06:23:45,,,
2021-10-29,长协5000,844.00,107.00,14.52,110,2021-10-29 00:00:00,1,0,2024-07-20 06:23:45,0,2024-07-20 06:23:45,,,
2021-10-29,长协4500,780.00,84.00,12.07,111,2021-10-29 00:00:00,1,0,2024-07-20 06:23:45,0,2024-07-20 06:23:45,,,
2021-10-29,现货5500,1945.00,709.00,57.36,112,2021-10-29 00:00:00,1,0,2024-07-20 06:23:45,0,2024-07-20 06:23:45,,,
2021-10-29,现货5000,1628.00,518.00,46.67,113,2021-10-29 00:00:00,1,0,2024-07-20 06:23:45,0,2024-07-20 06:23:45,,,
2021-10-29,现货4500,1288.00,390.00,43.43,114,2021-10-29 00:00:00,1,0,2024-07-20 06:23:45,0,2024-07-20 06:23:45,,,
2021-09-24,长协5500,833.00,4.00,0.48,115,2021-09-24 00:00:00,1,0,2024-07-20 06:23:45,0,2024-07-20 06:23:45,,,
2021-09-24,长协5000,737.00,15.00,2.08,116,2021-09-24 00:00:00,1,0,2024-07-20 06:23:45,0,2024-07-20 06:23:45,,,
2021-09-24,长协4500,696.00,8.00,1.16,117,2021-09-24 00:00:00,1,0,2024-07-20 06:23:45,0,2024-07-20 06:23:45,,,
2021-09-24,现货5500,1236.00,137.00,12.47,118,2021-09-24 00:00:00,1,0,2024-07-20 06:23:45,0,2024-07-20 06:23:45,,,
2021-09-24,现货5000,1110.00,121.00,12.23,119,2021-09-24 00:00:00,1,0,2024-07-20 06:23:45,0,2024-07-20 06:23:45,,,
2021-09-24,现货4500,898.00,101.00,12.67,120,2021-09-24 00:00:00,1,0,2024-07-20 06:23:45,0,2024-07-20 06:23:45,,,
2021-09-03,长协5500,829.00,11.00,1.34,121,2021-09-03 00:00:00,1,0,2024-07-20 06:23:48,0,2024-07-20 06:23:48,,,
2021-09-03,长协5000,722.00,11.00,1.55,122,2021-09-03 00:00:00,1,0,2024-07-20 06:23:48,0,2024-07-20 06:23:48,,,
2021-09-03,长协4500,688.00,17.00,2.53,123,2021-09-03 00:00:00,1,0,2024-07-20 06:23:48,0,2024-07-20 06:23:48,,,
2021-09-03,现货5500,1099.00,0.00,0.00,124,2021-09-03 00:00:00,1,0,2024-07-20 06:23:48,0,2024-07-20 06:23:48,,,
2021-09-03,现货5000,989.00,-1.00,-0.10,125,2021-09-03 00:00:00,1,0,2024-07-20 06:23:48,0,2024-07-20 06:23:48,,,
2021-09-03,现货4500,797.00,2.00,0.25,126,2021-09-03 00:00:00,1,0,2024-07-20 06:23:48,0,2024-07-20 06:23:48,,,
2021-08-27,长协5500,818.00,0.00,0.00,127,2021-08-27 00:00:00,1,0,2024-07-20 06:23:48,0,2024-07-20 06:23:48,,,
2021-08-27,长协5000,711.00,0.00,0.00,128,2021-08-27 00:00:00,1,0,2024-07-20 06:23:48,0,2024-07-20 06:23:48,,,
