时间,城市,产品名称,本期价格,价格类型,备注,_ID,_DATA_TIME,_ACTIVE,_CREATE_ID,_CREATE_TIME,_UPDATE_ID,_UPDATE_TIME,_REMARK,_CHANGE_LOG,_RESERVE
2024-04-15,天津港,一级焦,1840.00,平仓价,A12.5S0.65 CSR65,135,2024-04-15 00:00:00,1,0,2024-07-20 21:54:08,0,2024-07-20 21:54:08,,,
2024-04-15,天津港,准一级焦,1740.00,平仓价,A13S0.7 CSR62,136,2024-04-15 00:00:00,1,0,2024-07-20 21:54:08,0,2024-07-20 21:54:08,,,
2024-04-12,天津港,一级焦,1840.00,平仓价,A12.5S0.65 CSR65,137,2024-04-12 00:00:00,1,0,2024-07-20 21:54:08,0,2024-07-20 21:54:08,,,
2024-04-12,天津港,准一级焦,1740.00,平仓价,A13S0.7 CSR62,138,2024-04-12 00:00:00,1,0,2024-07-20 21:54:08,0,2024-07-20 21:54:08,,,
2024-04-11,天津港,一级焦,1840.00,平仓价,A12.5S0.65 CSR65,139,2024-04-11 00:00:00,1,0,2024-07-20 21:54:08,0,2024-07-20 21:54:08,,,
2024-04-11,天津港,准一级焦,1740.00,平仓价,A13S0.7 CSR62,140,2024-04-11 00:00:00,1,0,2024-07-20 21:54:08,0,2024-07-20 21:54:08,,,
2024-04-10,天津港,一级焦,1940.00,平仓价,A12.5S0.65 CSR65,141,2024-04-10 00:00:00,1,0,2024-07-20 21:54:08,0,2024-07-20 21:54:08,,,
2024-04-10,天津港,准一级焦,1840.00,平仓价,A13S0.7 CSR62,142,2024-04-10 00:00:00,1,0,2024-07-20 21:54:08,0,2024-07-20 21:54:08,,,
2024-04-09,天津港,一级焦,1940.00,平仓价,A12.5S0.65 CSR65,143,2024-04-09 00:00:00,1,0,2024-07-20 21:54:08,0,2024-07-20 21:54:08,,,
2024-04-09,天津港,准一级焦,1840.00,平仓价,A13S0.7 CSR62,144,2024-04-09 00:00:00,1,0,2024-07-20 21:54:08,0,2024-07-20 21:54:08,,,
2024-04-08,天津港,一级焦,1940.00,平仓价,A12.5S0.65 CSR65,145,2024-04-08 00:00:00,1,0,2024-07-20 21:54:08,0,2024-07-20 21:54:08,,,
2024-04-08,天津港,准一级焦,1840.00,平仓价,A13S0.7 CSR62,146,2024-04-08 00:00:00,1,0,2024-07-20 21:54:08,0,2024-07-20 21:54:08,,,
2024-04-07,天津港,一级焦,1940.00,平仓价,A12.5S0.65 CSR65,147,2024-04-07 00:00:00,1,0,2024-07-20 21:54:08,0,2024-07-20 21:54:08,,,
2024-04-07,天津港,准一级焦,1840.00,平仓价,A13S0.7 CSR62,148,2024-04-07 00:00:00,1,0,2024-07-20 21:54:08,0,2024-07-20 21:54:08,,,
2024-04-03,天津港,一级焦,1940.00,平仓价,A12.5S0.65 CSR65,149,2024-04-03 00:00:00,1,0,2024-07-20 21:54:08,0,2024-07-20 21:54:08,,,
2024-04-03,天津港,准一级焦,1840.00,平仓价,A13S0.7 CSR62,150,2024-04-03 00:00:00,1,0,2024-07-20 21:54:08,0,2024-07-20 21:54:08,,,
