时间,钦州港(万吨),防城港(万吨),_ID,_DATA_TIME,_ACTIVE,_CREATE_ID,_CREATE_TIME,_UPDATE_ID,_UPDATE_TIME,_REMARK,_CHANGE_LOG,_RESERVE
2017-01-26,52.45,314.97,426,2017-01-26 00:00:00,1,0,2024-07-20 11:25:58,0,2024-07-20 11:25:58,,,
2017-01-25,52.39,313.18,427,2017-01-25 00:00:00,1,0,2024-07-20 11:25:58,0,2024-07-20 11:25:58,,,
2017-01-23,50.78,311.20,428,2017-01-23 00:00:00,1,0,2024-07-20 11:25:58,0,2024-07-20 11:25:58,,,
2017-01-21,52.16,305.34,429,2017-01-21 00:00:00,1,0,2024-07-20 11:25:58,0,2024-07-20 11:25:58,,,
2017-01-19,56.39,295.73,430,2017-01-19 00:00:00,1,0,2024-07-20 11:25:58,0,2024-07-20 11:25:58,,,
2017-01-18,58.99,290.02,431,2017-01-18 00:00:00,1,0,2024-07-20 11:25:58,0,2024-07-20 11:25:58,,,
2017-01-17,61.12,286.36,432,2017-01-17 00:00:00,1,0,2024-07-20 11:25:58,0,2024-07-20 11:25:58,,,
2017-01-16,63.63,285.12,433,2017-01-16 00:00:00,1,0,2024-07-20 11:25:58,0,2024-07-20 11:25:58,,,
2024-07-25,248.00,428.00,555,2024-07-25 00:00:00,1,0,2024-08-01 10:40:01,0,2024-08-01 10:40:01,,,
2024-10-31,209.00,353.00,556,2024-10-31 00:00:00,1,0,2024-11-07 01:42:09,0,2024-11-07 01:42:09,,,
2024-10-24,210.00,322.00,557,2024-10-24 00:00:00,1,0,2024-11-07 01:42:09,0,2024-11-07 01:42:09,,,
2024-10-17,212.00,331.00,558,2024-10-17 00:00:00,1,0,2024-11-07 01:42:09,0,2024-11-07 01:42:09,,,
2024-10-10,210.00,373.00,559,2024-10-10 00:00:00,1,0,2024-11-07 01:42:09,0,2024-11-07 01:42:09,,,
2024-09-26,219.00,380.00,560,2024-09-26 00:00:00,1,0,2024-11-07 01:42:09,0,2024-11-07 01:42:09,,,
2024-09-19,225.00,381.00,561,2024-09-19 00:00:00,1,0,2024-11-07 01:42:09,0,2024-11-07 01:42:09,,,
2024-09-12,232.00,428.00,562,2024-09-12 00:00:00,1,0,2024-11-07 01:42:09,0,2024-11-07 01:42:09,,,
2024-09-05,231.00,445.00,563,2024-09-05 00:00:00,1,0,2024-11-07 01:42:09,0,2024-11-07 01:42:09,,,
2024-08-29,240.00,462.00,564,2024-08-29 00:00:00,1,0,2024-11-07 01:42:09,0,2024-11-07 01:42:09,,,
2024-08-22,238.00,453.00,565,2024-08-22 00:00:00,1,0,2024-11-07 01:42:09,0,2024-11-07 01:42:09,,,
2024-08-15,241.00,440.00,566,2024-08-15 00:00:00,1,0,2024-11-07 01:42:09,0,2024-11-07 01:42:09,,,
2024-08-08,230.00,422.00,567,2024-08-08 00:00:00,1,0,2024-11-07 01:42:09,0,2024-11-07 01:42:09,,,
2024-08-01,232.00,420.00,568,2024-08-01 00:00:00,1,0,2024-11-07 01:42:09,0,2024-11-07 01:42:09,,,
2024-11-07,209.00,372.00,569,2024-11-07 00:00:00,1,0,2024-11-08 23:16:07,0,2024-11-08 23:16:07,,,
2024-11-14,195.00,374.00,570,2024-11-14 00:00:00,1,0,2024-11-15 23:16:20,0,2024-11-15 23:16:20,,,
2024-11-21,210.00,360.00,571,2024-11-21 00:00:00,1,0,2024-11-22 23:16:26,0,2024-11-22 23:16:26,,,
2024-11-28,220.00,366.00,572,2024-11-28 00:00:00,1,0,2024-11-29 23:16:15,0,2024-11-29 23:16:15,,,
2024-12-05,217.00,367.00,573,2024-12-05 00:00:00,1,0,2024-12-06 23:16:47,0,2024-12-06 23:16:47,,,
2024-12-12,195.00,390.00,574,2024-12-12 00:00:00,1,0,2024-12-13 23:15:58,0,2024-12-13 23:15:58,,,
2024-12-19,198.00,390.00,575,2024-12-19 00:00:00,1,0,2024-12-20 23:16:30,0,2024-12-20 23:16:30,,,
2024-12-26,196.00,386.00,576,2024-12-26 00:00:00,1,0,2024-12-27 23:15:53,0,2024-12-27 23:15:53,,,
2025-01-02,202.00,400.00,577,2025-01-02 00:00:00,1,0,2025-01-03 23:16:08,0,2025-01-03 23:16:08,,,
2025-01-09,230.00,432.00,578,2025-01-09 00:00:00,1,0,2025-01-10 23:16:04,0,2025-01-10 23:16:04,,,
2025-01-16,226.00,458.00,579,2025-01-16 00:00:00,1,0,2025-01-17 23:16:06,0,2025-01-17 23:16:06,,,
2025-01-23,234.00,468.00,580,2025-01-23 00:00:00,1,0,2025-01-24 23:16:03,0,2025-01-24 23:16:03,,,
2025-02-06,234.00,468.00,581,2025-02-06 00:00:00,1,0,2025-02-07 23:15:45,0,2025-02-07 23:15:45,,,
2025-02-13,249.00,479.00,582,2025-02-13 00:00:00,1,0,2025-02-14 23:16:19,0,2025-02-14 23:16:19,,,
2025-02-20,230.00,460.00,583,2025-02-20 00:00:00,1,0,2025-02-21 23:15:57,0,2025-02-21 23:15:57,,,
2025-02-27,240.00,436.00,584,2025-02-27 00:00:00,1,0,2025-02-28 23:16:03,0,2025-02-28 23:16:03,,,
2025-03-06,236.00,401.00,585,2025-03-06 00:00:00,1,0,2025-03-07 23:22:09,0,2025-03-07 23:22:09,,,
2025-03-13,230.00,389.00,586,2025-03-13 00:00:00,1,0,2025-03-14 23:06:48,0,2025-03-14 23:06:48,,,
2025-03-20,227.00,376.00,587,2025-03-20 00:00:00,1,0,2025-03-21 23:15:48,0,2025-03-21 23:15:48,,,
2025-03-27,220.00,368.00,588,2025-03-27 00:00:00,1,0,2025-03-28 23:16:09,0,2025-03-28 23:16:09,,,
2025-04-03,195.00,346.00,589,2025-04-03 00:00:00,1,0,2025-04-07 23:16:47,0,2025-04-07 23:16:47,,,
2025-04-10,190.00,318.00,590,2025-04-10 00:00:00,1,0,2025-04-11 23:16:08,0,2025-04-11 23:16:08,,,
2025-04-17,180.00,330.00,591,2025-04-17 00:00:00,1,0,2025-04-18 23:16:33,0,2025-04-18 23:16:33,,,
2025-04-24,179.00,300.00,592,2025-04-24 00:00:00,1,0,2025-04-25 23:16:19,0,2025-04-25 23:16:19,,,
2025-05-08,175.00,305.00,593,2025-05-08 00:00:00,1,0,2025-05-09 23:15:56,0,2025-05-09 23:15:56,,,
2025-05-15,171.00,300.00,594,2025-05-15 00:00:00,1,0,2025-05-19 23:18:04,0,2025-05-19 23:18:04,,,
2025-05-22,152.00,320.00,595,2025-05-22 00:00:00,1,0,2025-05-23 23:16:06,0,2025-05-23 23:16:06,,,
2025-05-29,156.00,328.00,596,2025-05-29 00:00:00,1,0,2025-05-30 23:16:03,0,2025-05-30 23:16:03,,,
2025-06-05,153.00,318.00,597,2025-06-05 00:00:00,1,0,2025-06-06 23:16:05,0,2025-06-06 23:16:05,,,
2025-06-12,177.00,315.00,598,2025-06-12 00:00:00,1,0,2025-06-13 23:16:02,0,2025-06-13 23:16:02,,,
2025-06-19,174.00,300.00,599,2025-06-19 00:00:00,1,0,2025-06-20 23:16:20,0,2025-06-20 23:16:20,,,
2025-06-26,156.00,280.00,600,2025-06-26 00:00:00,1,0,2025-06-27 23:15:54,0,2025-06-27 23:15:54,,,
2025-07-03,153.00,270.00,601,2025-07-03 00:00:00,1,0,2025-07-04 23:16:07,0,2025-07-04 23:16:07,,,
2025-07-10,170.00,304.00,602,2025-07-10 00:00:00,1,0,2025-07-11 23:16:16,0,2025-07-11 23:16:16,,,
2025-07-17,171.00,330.00,603,2025-07-17 00:00:00,1,0,2025-07-18 23:15:54,0,2025-07-18 23:15:54,,,
2025-07-24,167.00,311.00,604,2025-07-24 00:00:00,1,0,2025-07-25 23:15:53,0,2025-07-25 23:15:53,,,
2025-07-31,170.00,293.00,605,2025-07-31 00:00:00,1,0,2025-08-01 23:30:50,0,2025-08-01 23:30:50,,,
2025-08-14,170.00,277.00,606,2025-08-14 00:00:00,1,0,2025-08-15 23:16:17,0,2025-08-15 23:16:17,,,
2025-08-07,173.00,287.00,607,2025-08-07 00:00:00,1,0,2025-08-15 23:16:17,0,2025-08-15 23:16:17,,,
2025-08-21,166.00,257.00,608,2025-08-21 00:00:00,1,0,2025-08-22 23:16:09,0,2025-08-22 23:16:09,,,
2025-08-28,163.00,248.00,609,2025-08-28 00:00:00,1,0,2025-08-29 23:16:09,0,2025-08-29 23:16:09,,,
2025-09-04,147.00,233.00,610,2025-09-04 00:00:00,1,0,2025-09-05 23:16:15,0,2025-09-05 23:16:15,,,
2025-09-11,140.00,229.00,611,2025-09-11 00:00:00,1,0,2025-09-12 23:16:22,0,2025-09-12 23:16:22,,,
