时间,港口名称,规格品,本期价格(元/吨),上期(元/吨),环比增减(元/吨),环比增幅(%),_ID,_DATA_TIME,_ACTIVE,_CREATE_ID,_CREATE_TIME,_UPDATE_ID,_UPDATE_TIME,_REMARK,_CHANGE_LOG,_RESERVE
2019-07-24,京唐港,5500K,575 - 585,575 - 585,0.00,0.00,6173,2019-07-24 00:00:00,1,0,2024-07-20 05:59:52,0,2024-07-20 05:59:52,,,
2019-07-24,京唐港,5000K,505 - 515,505 - 515,0.00,0.00,6174,2019-07-24 00:00:00,1,0,2024-07-20 05:59:52,0,2024-07-20 05:59:52,,,
2019-07-24,京唐港,4500K,450 - 460,455 - 465,-5.00,-1.10,6175,2019-07-24 00:00:00,1,0,2024-07-20 05:59:52,0,2024-07-20 05:59:52,,,
2019-07-17,环渤海,5500K,577,578,-1.00,-0.17,6176,2019-07-17 00:00:00,1,0,2024-07-20 05:59:52,0,2024-07-20 05:59:52,,,
2019-07-17,秦皇岛港,5800K,600 - 610,600 - 610,0.00,0.00,6177,2019-07-17 00:00:00,1,0,2024-07-20 05:59:52,0,2024-07-20 05:59:52,,,
2019-07-17,秦皇岛港,5500K,570 - 580,575 - 585,-5.00,-0.87,6178,2019-07-17 00:00:00,1,0,2024-07-20 05:59:52,0,2024-07-20 05:59:52,,,
2019-07-17,秦皇岛港,5000K,510 - 520,515 - 525,-5.00,-0.97,6179,2019-07-17 00:00:00,1,0,2024-07-20 05:59:52,0,2024-07-20 05:59:52,,,
2019-07-17,秦皇岛港,4500K,455 - 465,460 - 470,-5.00,-1.09,6180,2019-07-17 00:00:00,1,0,2024-07-20 05:59:52,0,2024-07-20 05:59:52,,,
2019-07-17,黄骅港,5800K,605 - 615,605 - 615,0.00,0.00,6181,2019-07-17 00:00:00,1,0,2024-07-20 05:59:55,0,2024-07-20 05:59:55,,,
2019-07-17,黄骅港,5500K,570 - 580,575 - 585,-5.00,-0.87,6182,2019-07-17 00:00:00,1,0,2024-07-20 05:59:55,0,2024-07-20 05:59:55,,,
2019-07-17,黄骅港,5000K,505 - 515,515 - 525,-10.00,-1.94,6183,2019-07-17 00:00:00,1,0,2024-07-20 05:59:55,0,2024-07-20 05:59:55,,,
2019-07-17,黄骅港,4500K,460 - 470,455 - 465,5.00,1.10,6184,2019-07-17 00:00:00,1,0,2024-07-20 05:59:55,0,2024-07-20 05:59:55,,,
2019-07-17,天津港,5800K,605 - 615,605 - 615,0.00,0.00,6185,2019-07-17 00:00:00,1,0,2024-07-20 05:59:55,0,2024-07-20 05:59:55,,,
2019-07-17,天津港,5500K,575 - 585,575 - 585,0.00,0.00,6186,2019-07-17 00:00:00,1,0,2024-07-20 05:59:55,0,2024-07-20 05:59:55,,,
2019-07-17,天津港,5000K,510 - 520,515 - 525,-5.00,-0.97,6187,2019-07-17 00:00:00,1,0,2024-07-20 05:59:55,0,2024-07-20 05:59:55,,,
2019-07-17,天津港,4500K,455 - 465,455 - 465,0.00,0.00,6188,2019-07-17 00:00:00,1,0,2024-07-20 05:59:55,0,2024-07-20 05:59:55,,,
2019-07-17,曹妃甸港,5800K,605 - 615,605 - 615,0.00,0.00,6189,2019-07-17 00:00:00,1,0,2024-07-20 05:59:55,0,2024-07-20 05:59:55,,,
2019-07-17,曹妃甸港,5500K,570 - 580,575 - 585,-5.00,-0.87,6190,2019-07-17 00:00:00,1,0,2024-07-20 05:59:55,0,2024-07-20 05:59:55,,,
2019-07-17,曹妃甸港,5000K,510 - 520,515 - 525,-5.00,-0.97,6191,2019-07-17 00:00:00,1,0,2024-07-20 05:59:55,0,2024-07-20 05:59:55,,,
2019-07-17,曹妃甸港,4500K,455 - 465,455 - 465,0.00,0.00,6192,2019-07-17 00:00:00,1,0,2024-07-20 05:59:55,0,2024-07-20 05:59:55,,,
2019-07-17,国投京唐港,5800K,605 - 615,605 - 615,0.00,0.00,6193,2019-07-17 00:00:00,1,0,2024-07-20 05:59:55,0,2024-07-20 05:59:55,,,
2019-07-17,国投京唐港,5500K,575 - 585,575 - 585,0.00,0.00,6194,2019-07-17 00:00:00,1,0,2024-07-20 05:59:55,0,2024-07-20 05:59:55,,,
2019-07-17,国投京唐港,5000K,505 - 515,515 - 525,-10.00,-1.94,6195,2019-07-17 00:00:00,1,0,2024-07-20 05:59:55,0,2024-07-20 05:59:55,,,
2019-07-17,国投京唐港,4500K,455 - 465,455 - 465,0.00,0.00,6196,2019-07-17 00:00:00,1,0,2024-07-20 05:59:55,0,2024-07-20 05:59:55,,,
2019-07-17,京唐港,5800K,605 - 615,605 - 615,0.00,0.00,6197,2019-07-17 00:00:00,1,0,2024-07-20 05:59:55,0,2024-07-20 05:59:55,,,
2019-07-17,京唐港,5500K,575 - 585,575 - 585,0.00,0.00,6198,2019-07-17 00:00:00,1,0,2024-07-20 05:59:55,0,2024-07-20 05:59:55,,,
2019-07-17,京唐港,5000K,505 - 515,510 - 520,-5.00,-0.98,6199,2019-07-17 00:00:00,1,0,2024-07-20 05:59:55,0,2024-07-20 05:59:55,,,
2019-07-17,京唐港,4500K,455 - 465,455 - 465,0.00,0.00,6200,2019-07-17 00:00:00,1,0,2024-07-20 05:59:55,0,2024-07-20 05:59:55,,,
2019-07-10,环渤海,5500K,578,578,0.00,0.00,6201,2019-07-10 00:00:00,1,0,2024-07-20 05:59:55,0,2024-07-20 05:59:55,,,
2019-07-10,秦皇岛港,5800K,600 - 610,600 - 610,0.00,0.00,6202,2019-07-10 00:00:00,1,0,2024-07-20 05:59:55,0,2024-07-20 05:59:55,,,
2019-07-10,秦皇岛港,5500K,575 - 585,575 - 585,0.00,0.00,6203,2019-07-10 00:00:00,1,0,2024-07-20 05:59:55,0,2024-07-20 05:59:55,,,
2019-07-10,秦皇岛港,5000K,515 - 525,515 - 525,0.00,0.00,6204,2019-07-10 00:00:00,1,0,2024-07-20 05:59:55,0,2024-07-20 05:59:55,,,
2019-07-10,秦皇岛港,4500K,460 - 470,460 - 470,0.00,0.00,6205,2019-07-10 00:00:00,1,0,2024-07-20 05:59:55,0,2024-07-20 05:59:55,,,
2019-07-10,黄骅港,5800K,605 - 615,610 - 620,-5.00,-0.82,6206,2019-07-10 00:00:00,1,0,2024-07-20 05:59:55,0,2024-07-20 05:59:55,,,
2019-07-10,黄骅港,5500K,575 - 585,570 - 580,5.00,0.88,6207,2019-07-10 00:00:00,1,0,2024-07-20 05:59:55,0,2024-07-20 05:59:55,,,
2019-07-10,黄骅港,5000K,515 - 525,510 - 520,5.00,0.98,6208,2019-07-10 00:00:00,1,0,2024-07-20 05:59:55,0,2024-07-20 05:59:55,,,
2019-07-10,黄骅港,4500K,455 - 465,460 - 470,-5.00,-1.09,6209,2019-07-10 00:00:00,1,0,2024-07-20 05:59:55,0,2024-07-20 05:59:55,,,
2019-07-10,天津港,5800K,605 - 615,610 - 620,-5.00,-0.82,6210,2019-07-10 00:00:00,1,0,2024-07-20 05:59:55,0,2024-07-20 05:59:55,,,
2019-07-10,天津港,5500K,575 - 585,575 - 585,0.00,0.00,6211,2019-07-10 00:00:00,1,0,2024-07-20 05:59:58,0,2024-07-20 05:59:58,,,
2019-07-10,天津港,5000K,515 - 525,510 - 520,5.00,0.98,6212,2019-07-10 00:00:00,1,0,2024-07-20 05:59:58,0,2024-07-20 05:59:58,,,
2019-07-10,天津港,4500K,455 - 465,455 - 465,0.00,0.00,6213,2019-07-10 00:00:00,1,0,2024-07-20 05:59:58,0,2024-07-20 05:59:58,,,
2019-07-10,曹妃甸港,5800K,605 - 615,605 - 615,0.00,0.00,6214,2019-07-10 00:00:00,1,0,2024-07-20 05:59:58,0,2024-07-20 05:59:58,,,
2019-07-10,曹妃甸港,5500K,575 - 585,575 - 585,0.00,0.00,6215,2019-07-10 00:00:00,1,0,2024-07-20 05:59:58,0,2024-07-20 05:59:58,,,
2019-07-10,曹妃甸港,5000K,515 - 525,510 - 520,5.00,0.98,6216,2019-07-10 00:00:00,1,0,2024-07-20 05:59:58,0,2024-07-20 05:59:58,,,
2019-07-10,曹妃甸港,4500K,455 - 465,455 - 465,0.00,0.00,6217,2019-07-10 00:00:00,1,0,2024-07-20 05:59:58,0,2024-07-20 05:59:58,,,
2019-07-10,国投京唐港,5800K,605 - 615,605 - 615,0.00,0.00,6218,2019-07-10 00:00:00,1,0,2024-07-20 05:59:58,0,2024-07-20 05:59:58,,,
2019-07-10,国投京唐港,5500K,575 - 585,575 - 585,0.00,0.00,6219,2019-07-10 00:00:00,1,0,2024-07-20 05:59:58,0,2024-07-20 05:59:58,,,
2019-07-10,国投京唐港,5000K,515 - 525,510 - 520,5.00,0.98,6220,2019-07-10 00:00:00,1,0,2024-07-20 05:59:58,0,2024-07-20 05:59:58,,,
2019-07-10,国投京唐港,4500K,455 - 465,455 - 465,0.00,0.00,6221,2019-07-10 00:00:00,1,0,2024-07-20 05:59:58,0,2024-07-20 05:59:58,,,
2019-07-10,京唐港,5800K,605 - 615,605 - 615,0.00,0.00,6222,2019-07-10 00:00:00,1,0,2024-07-20 05:59:58,0,2024-07-20 05:59:58,,,
2019-07-10,京唐港,5500K,575 - 585,575 - 585,0.00,0.00,6223,2019-07-10 00:00:00,1,0,2024-07-20 05:59:58,0,2024-07-20 05:59:58,,,
2019-07-10,京唐港,5000K,510 - 520,510 - 520,0.00,0.00,6224,2019-07-10 00:00:00,1,0,2024-07-20 05:59:58,0,2024-07-20 05:59:58,,,
2019-07-10,京唐港,4500K,455 - 465,455 - 465,0.00,0.00,6225,2019-07-10 00:00:00,1,0,2024-07-20 05:59:58,0,2024-07-20 05:59:58,,,
2019-07-03,环渤海,5500K,578,578,0.00,0.00,6226,2019-07-03 00:00:00,1,0,2024-07-20 05:59:58,0,2024-07-20 05:59:58,,,
2019-07-03,秦皇岛港,5800K,600 - 610,600 - 610,0.00,0.00,6227,2019-07-03 00:00:00,1,0,2024-07-20 05:59:58,0,2024-07-20 05:59:58,,,
2019-07-03,秦皇岛港,5500K,575 - 585,575 - 585,0.00,0.00,6228,2019-07-03 00:00:00,1,0,2024-07-20 05:59:58,0,2024-07-20 05:59:58,,,
2019-07-03,秦皇岛港,5000K,515 - 525,505 - 515,10.00,1.98,6229,2019-07-03 00:00:00,1,0,2024-07-20 05:59:58,0,2024-07-20 05:59:58,,,
2019-07-03,秦皇岛港,4500K,460 - 470,455 - 465,5.00,1.10,6230,2019-07-03 00:00:00,1,0,2024-07-20 05:59:58,0,2024-07-20 05:59:58,,,
2019-07-03,黄骅港,5800K,610 - 620,610 - 620,0.00,0.00,6231,2019-07-03 00:00:00,1,0,2024-07-20 05:59:58,0,2024-07-20 05:59:58,,,
2019-07-03,黄骅港,5500K,570 - 580,570 - 580,0.00,0.00,6232,2019-07-03 00:00:00,1,0,2024-07-20 05:59:58,0,2024-07-20 05:59:58,,,
2019-07-03,黄骅港,5000K,510 - 520,510 - 520,0.00,0.00,6233,2019-07-03 00:00:00,1,0,2024-07-20 05:59:58,0,2024-07-20 05:59:58,,,
2019-07-03,黄骅港,4500K,460 - 470,460 - 470,0.00,0.00,6234,2019-07-03 00:00:00,1,0,2024-07-20 05:59:58,0,2024-07-20 05:59:58,,,
2019-07-03,天津港,5800K,610 - 620,610 - 620,0.00,0.00,6235,2019-07-03 00:00:00,1,0,2024-07-20 05:59:58,0,2024-07-20 05:59:58,,,
2019-07-03,天津港,5500K,575 - 585,575 - 585,0.00,0.00,6236,2019-07-03 00:00:00,1,0,2024-07-20 05:59:58,0,2024-07-20 05:59:58,,,
2019-07-03,天津港,5000K,510 - 520,510 - 520,0.00,0.00,6237,2019-07-03 00:00:00,1,0,2024-07-20 05:59:58,0,2024-07-20 05:59:58,,,
2019-07-03,天津港,4500K,455 - 465,455 - 465,0.00,0.00,6238,2019-07-03 00:00:00,1,0,2024-07-20 05:59:58,0,2024-07-20 05:59:58,,,
2019-07-03,曹妃甸港,5800K,605 - 615,605 - 615,0.00,0.00,6239,2019-07-03 00:00:00,1,0,2024-07-20 05:59:58,0,2024-07-20 05:59:58,,,
2019-07-03,曹妃甸港,5500K,575 - 585,570 - 580,5.00,0.88,6240,2019-07-03 00:00:00,1,0,2024-07-20 05:59:58,0,2024-07-20 05:59:58,,,
2019-07-03,曹妃甸港,5000K,510 - 520,505 - 515,5.00,0.99,6241,2019-07-03 00:00:00,1,0,2024-07-20 06:00:02,0,2024-07-20 06:00:02,,,
2019-07-03,曹妃甸港,4500K,455 - 465,455 - 465,0.00,0.00,6242,2019-07-03 00:00:00,1,0,2024-07-20 06:00:02,0,2024-07-20 06:00:02,,,
2019-07-03,国投京唐港,5800K,605 - 615,605 - 615,0.00,0.00,6243,2019-07-03 00:00:00,1,0,2024-07-20 06:00:02,0,2024-07-20 06:00:02,,,
2019-07-03,国投京唐港,5500K,575 - 585,570 - 580,5.00,0.88,6244,2019-07-03 00:00:00,1,0,2024-07-20 06:00:02,0,2024-07-20 06:00:02,,,
2019-07-03,国投京唐港,5000K,510 - 520,510 - 520,0.00,0.00,6245,2019-07-03 00:00:00,1,0,2024-07-20 06:00:02,0,2024-07-20 06:00:02,,,
2019-07-03,国投京唐港,4500K,455 - 465,455 - 465,0.00,0.00,6246,2019-07-03 00:00:00,1,0,2024-07-20 06:00:02,0,2024-07-20 06:00:02,,,
2019-07-03,京唐港,5800K,605 - 615,605 - 615,0.00,0.00,6247,2019-07-03 00:00:00,1,0,2024-07-20 06:00:02,0,2024-07-20 06:00:02,,,
2019-07-03,京唐港,5500K,575 - 585,570 - 580,5.00,0.88,6248,2019-07-03 00:00:00,1,0,2024-07-20 06:00:02,0,2024-07-20 06:00:02,,,
2019-07-03,京唐港,5000K,510 - 520,510 - 520,0.00,0.00,6249,2019-07-03 00:00:00,1,0,2024-07-20 06:00:02,0,2024-07-20 06:00:02,,,
2019-07-03,京唐港,4500K,455 - 465,455 - 465,0.00,0.00,6250,2019-07-03 00:00:00,1,0,2024-07-20 06:00:02,0,2024-07-20 06:00:02,,,
2019-06-26,环渤海,5500K,578,577,1.00,0.17,6251,2019-06-26 00:00:00,1,0,2024-07-20 06:00:02,0,2024-07-20 06:00:02,,,
2019-06-26,秦皇岛港,5800K,600 - 610,600 - 610,0.00,0.00,6252,2019-06-26 00:00:00,1,0,2024-07-20 06:00:02,0,2024-07-20 06:00:02,,,
2019-06-26,秦皇岛港,5500K,575 - 585,575 - 585,0.00,0.00,6253,2019-06-26 00:00:00,1,0,2024-07-20 06:00:02,0,2024-07-20 06:00:02,,,
2019-06-26,秦皇岛港,5000K,505 - 515,505 - 515,0.00,0.00,6254,2019-06-26 00:00:00,1,0,2024-07-20 06:00:02,0,2024-07-20 06:00:02,,,
2019-06-26,秦皇岛港,4500K,455 - 465,455 - 465,0.00,0.00,6255,2019-06-26 00:00:00,1,0,2024-07-20 06:00:02,0,2024-07-20 06:00:02,,,
2019-06-26,黄骅港,5800K,610 - 620,605 - 615,5.00,0.83,6256,2019-06-26 00:00:00,1,0,2024-07-20 06:00:02,0,2024-07-20 06:00:02,,,
2019-06-26,黄骅港,5500K,570 - 580,570 - 580,0.00,0.00,6257,2019-06-26 00:00:00,1,0,2024-07-20 06:00:02,0,2024-07-20 06:00:02,,,
2019-06-26,黄骅港,5000K,510 - 520,505 - 515,5.00,0.99,6258,2019-06-26 00:00:00,1,0,2024-07-20 06:00:02,0,2024-07-20 06:00:02,,,
2019-06-26,黄骅港,4500K,460 - 470,460 - 470,0.00,0.00,6259,2019-06-26 00:00:00,1,0,2024-07-20 06:00:02,0,2024-07-20 06:00:02,,,
2019-06-26,天津港,5800K,610 - 620,605 - 615,5.00,0.83,6260,2019-06-26 00:00:00,1,0,2024-07-20 06:00:02,0,2024-07-20 06:00:02,,,
2019-06-26,天津港,5500K,575 - 585,570 - 580,5.00,0.88,6261,2019-06-26 00:00:00,1,0,2024-07-20 06:00:02,0,2024-07-20 06:00:02,,,
2019-06-26,天津港,5000K,510 - 520,510 - 520,0.00,0.00,6262,2019-06-26 00:00:00,1,0,2024-07-20 06:00:02,0,2024-07-20 06:00:02,,,
2019-06-26,天津港,4500K,455 - 465,455 - 465,0.00,0.00,6263,2019-06-26 00:00:00,1,0,2024-07-20 06:00:02,0,2024-07-20 06:00:02,,,
2019-06-26,曹妃甸港,5800K,605 - 615,605 - 615,0.00,0.00,6264,2019-06-26 00:00:00,1,0,2024-07-20 06:00:02,0,2024-07-20 06:00:02,,,
2019-06-26,曹妃甸港,5500K,570 - 580,570 - 580,0.00,0.00,6265,2019-06-26 00:00:00,1,0,2024-07-20 06:00:02,0,2024-07-20 06:00:02,,,
2019-06-26,曹妃甸港,5000K,505 - 515,505 - 515,0.00,0.00,6266,2019-06-26 00:00:00,1,0,2024-07-20 06:00:02,0,2024-07-20 06:00:02,,,
2019-06-26,曹妃甸港,4500K,455 - 465,455 - 465,0.00,0.00,6267,2019-06-26 00:00:00,1,0,2024-07-20 06:00:02,0,2024-07-20 06:00:02,,,
2019-06-26,国投京唐港,5800K,605 - 615,600 - 610,5.00,0.83,6268,2019-06-26 00:00:00,1,0,2024-07-20 06:00:02,0,2024-07-20 06:00:02,,,
2019-06-26,国投京唐港,5500K,570 - 580,570 - 580,0.00,0.00,6269,2019-06-26 00:00:00,1,0,2024-07-20 06:00:02,0,2024-07-20 06:00:02,,,
2019-06-26,国投京唐港,5000K,510 - 520,505 - 515,5.00,0.99,6270,2019-06-26 00:00:00,1,0,2024-07-20 06:00:02,0,2024-07-20 06:00:02,,,
2019-06-26,国投京唐港,4500K,455 - 465,455 - 465,0.00,0.00,6271,2019-06-26 00:00:00,1,0,2024-07-20 06:00:05,0,2024-07-20 06:00:05,,,
2019-06-26,京唐港,5800K,605 - 615,600 - 610,5.00,0.83,6272,2019-06-26 00:00:00,1,0,2024-07-20 06:00:05,0,2024-07-20 06:00:05,,,
2019-06-26,京唐港,5500K,570 - 580,570 - 580,0.00,0.00,6273,2019-06-26 00:00:00,1,0,2024-07-20 06:00:05,0,2024-07-20 06:00:05,,,
2019-06-26,京唐港,5000K,510 - 520,505 - 515,5.00,0.99,6274,2019-06-26 00:00:00,1,0,2024-07-20 06:00:05,0,2024-07-20 06:00:05,,,
2019-06-26,京唐港,4500K,455 - 465,455 - 465,0.00,0.00,6275,2019-06-26 00:00:00,1,0,2024-07-20 06:00:05,0,2024-07-20 06:00:05,,,
2019-06-19,环渤海,5500K,577,577,0.00,0.00,6276,2019-06-19 00:00:00,1,0,2024-07-20 06:00:05,0,2024-07-20 06:00:05,,,
2019-06-19,秦皇岛港,5800K,600 - 610,600 - 610,0.00,0.00,6277,2019-06-19 00:00:00,1,0,2024-07-20 06:00:05,0,2024-07-20 06:00:05,,,
2019-06-19,秦皇岛港,5500K,575 - 585,575 - 585,0.00,0.00,6278,2019-06-19 00:00:00,1,0,2024-07-20 06:00:05,0,2024-07-20 06:00:05,,,
2019-06-19,秦皇岛港,5000K,505 - 515,505 - 515,0.00,0.00,6279,2019-06-19 00:00:00,1,0,2024-07-20 06:00:05,0,2024-07-20 06:00:05,,,
2019-06-19,秦皇岛港,4500K,455 - 465,450 - 460,5.00,1.11,6280,2019-06-19 00:00:00,1,0,2024-07-20 06:00:05,0,2024-07-20 06:00:05,,,
2019-06-19,黄骅港,5800K,605 - 615,605 - 615,0.00,0.00,6281,2019-06-19 00:00:00,1,0,2024-07-20 06:00:05,0,2024-07-20 06:00:05,,,
2019-06-19,黄骅港,5500K,570 - 580,570 - 580,0.00,0.00,6282,2019-06-19 00:00:00,1,0,2024-07-20 06:00:05,0,2024-07-20 06:00:05,,,
2019-06-19,黄骅港,5000K,505 - 515,505 - 515,0.00,0.00,6283,2019-06-19 00:00:00,1,0,2024-07-20 06:00:05,0,2024-07-20 06:00:05,,,
2019-06-19,黄骅港,4500K,460 - 470,455 - 465,5.00,1.10,6284,2019-06-19 00:00:00,1,0,2024-07-20 06:00:05,0,2024-07-20 06:00:05,,,
2019-06-19,天津港,5800K,605 - 615,605 - 615,0.00,0.00,6285,2019-06-19 00:00:00,1,0,2024-07-20 06:00:05,0,2024-07-20 06:00:05,,,
2019-06-19,天津港,5500K,570 - 580,570 - 580,0.00,0.00,6286,2019-06-19 00:00:00,1,0,2024-07-20 06:00:05,0,2024-07-20 06:00:05,,,
2019-06-19,天津港,5000K,510 - 520,510 - 520,0.00,0.00,6287,2019-06-19 00:00:00,1,0,2024-07-20 06:00:05,0,2024-07-20 06:00:05,,,
2019-06-19,天津港,4500K,455 - 465,455 - 465,0.00,0.00,6288,2019-06-19 00:00:00,1,0,2024-07-20 06:00:05,0,2024-07-20 06:00:05,,,
2019-06-19,曹妃甸港,5800K,605 - 615,605 - 615,0.00,0.00,6289,2019-06-19 00:00:00,1,0,2024-07-20 06:00:05,0,2024-07-20 06:00:05,,,
2019-06-19,曹妃甸港,5500K,570 - 580,570 - 580,0.00,0.00,6290,2019-06-19 00:00:00,1,0,2024-07-20 06:00:05,0,2024-07-20 06:00:05,,,
2019-06-19,曹妃甸港,5000K,505 - 515,505 - 515,0.00,0.00,6291,2019-06-19 00:00:00,1,0,2024-07-20 06:00:05,0,2024-07-20 06:00:05,,,
2019-06-19,曹妃甸港,4500K,455 - 465,450 - 460,5.00,1.11,6292,2019-06-19 00:00:00,1,0,2024-07-20 06:00:05,0,2024-07-20 06:00:05,,,
2019-06-19,国投京唐港,5800K,600 - 610,600 - 610,0.00,0.00,6293,2019-06-19 00:00:00,1,0,2024-07-20 06:00:05,0,2024-07-20 06:00:05,,,
2019-06-19,国投京唐港,5500K,570 - 580,570 - 580,0.00,0.00,6294,2019-06-19 00:00:00,1,0,2024-07-20 06:00:05,0,2024-07-20 06:00:05,,,
2019-06-19,国投京唐港,5000K,505 - 515,505 - 515,0.00,0.00,6295,2019-06-19 00:00:00,1,0,2024-07-20 06:00:05,0,2024-07-20 06:00:05,,,
2019-06-19,国投京唐港,4500K,455 - 465,455 - 465,0.00,0.00,6296,2019-06-19 00:00:00,1,0,2024-07-20 06:00:05,0,2024-07-20 06:00:05,,,
2019-06-19,京唐港,5800K,600 - 610,600 - 610,0.00,0.00,6297,2019-06-19 00:00:00,1,0,2024-07-20 06:00:05,0,2024-07-20 06:00:05,,,
2019-06-19,京唐港,5500K,570 - 580,570 - 580,0.00,0.00,6298,2019-06-19 00:00:00,1,0,2024-07-20 06:00:05,0,2024-07-20 06:00:05,,,
2019-06-19,京唐港,5000K,505 - 515,505 - 515,0.00,0.00,6299,2019-06-19 00:00:00,1,0,2024-07-20 06:00:05,0,2024-07-20 06:00:05,,,
2019-06-19,京唐港,4500K,455 - 465,455 - 465,0.00,0.00,6300,2019-06-19 00:00:00,1,0,2024-07-20 06:00:05,0,2024-07-20 06:00:05,,,
2019-06-12,环渤海,5500K,577,577,0.00,0.00,6301,2019-06-12 00:00:00,1,0,2024-07-20 06:00:09,0,2024-07-20 06:00:09,,,
2019-06-12,秦皇岛港,5800K,600 - 610,605 - 615,-5.00,-0.83,6302,2019-06-12 00:00:00,1,0,2024-07-20 06:00:09,0,2024-07-20 06:00:09,,,
2019-06-12,秦皇岛港,5500K,575 - 585,575 - 585,0.00,0.00,6303,2019-06-12 00:00:00,1,0,2024-07-20 06:00:09,0,2024-07-20 06:00:09,,,
2019-06-12,秦皇岛港,5000K,505 - 515,505 - 515,0.00,0.00,6304,2019-06-12 00:00:00,1,0,2024-07-20 06:00:09,0,2024-07-20 06:00:09,,,
2019-06-12,秦皇岛港,4500K,450 - 460,450 - 460,0.00,0.00,6305,2019-06-12 00:00:00,1,0,2024-07-20 06:00:09,0,2024-07-20 06:00:09,,,
2019-06-12,黄骅港,5800K,605 - 615,610 - 620,-5.00,-0.82,6306,2019-06-12 00:00:00,1,0,2024-07-20 06:00:09,0,2024-07-20 06:00:09,,,
2019-06-12,黄骅港,5500K,570 - 580,570 - 580,0.00,0.00,6307,2019-06-12 00:00:00,1,0,2024-07-20 06:00:09,0,2024-07-20 06:00:09,,,
2019-06-12,黄骅港,5000K,505 - 515,505 - 515,0.00,0.00,6308,2019-06-12 00:00:00,1,0,2024-07-20 06:00:09,0,2024-07-20 06:00:09,,,
2019-06-12,黄骅港,4500K,455 - 465,455 - 465,0.00,0.00,6309,2019-06-12 00:00:00,1,0,2024-07-20 06:00:09,0,2024-07-20 06:00:09,,,
2019-06-12,天津港,5800K,605 - 615,610 - 620,-5.00,-0.82,6310,2019-06-12 00:00:00,1,0,2024-07-20 06:00:09,0,2024-07-20 06:00:09,,,
2019-06-12,天津港,5500K,570 - 580,570 - 580,0.00,0.00,6311,2019-06-12 00:00:00,1,0,2024-07-20 06:00:09,0,2024-07-20 06:00:09,,,
2019-06-12,天津港,5000K,510 - 520,505 - 515,5.00,0.99,6312,2019-06-12 00:00:00,1,0,2024-07-20 06:00:09,0,2024-07-20 06:00:09,,,
2019-06-12,天津港,4500K,455 - 465,455 - 465,0.00,0.00,6313,2019-06-12 00:00:00,1,0,2024-07-20 06:00:09,0,2024-07-20 06:00:09,,,
2019-06-12,曹妃甸港,5800K,605 - 615,605 - 615,0.00,0.00,6314,2019-06-12 00:00:00,1,0,2024-07-20 06:00:09,0,2024-07-20 06:00:09,,,
2019-06-12,曹妃甸港,5500K,570 - 580,570 - 580,0.00,0.00,6315,2019-06-12 00:00:00,1,0,2024-07-20 06:00:09,0,2024-07-20 06:00:09,,,
2019-06-12,曹妃甸港,5000K,505 - 515,505 - 515,0.00,0.00,6316,2019-06-12 00:00:00,1,0,2024-07-20 06:00:09,0,2024-07-20 06:00:09,,,
2019-06-12,曹妃甸港,4500K,450 - 460,450 - 460,0.00,0.00,6317,2019-06-12 00:00:00,1,0,2024-07-20 06:00:09,0,2024-07-20 06:00:09,,,
2019-06-12,国投京唐港,5800K,600 - 610,600 - 610,0.00,0.00,6318,2019-06-12 00:00:00,1,0,2024-07-20 06:00:09,0,2024-07-20 06:00:09,,,
2019-06-12,国投京唐港,5500K,570 - 580,570 - 580,0.00,0.00,6319,2019-06-12 00:00:00,1,0,2024-07-20 06:00:09,0,2024-07-20 06:00:09,,,
2019-06-12,国投京唐港,5000K,505 - 515,505 - 515,0.00,0.00,6320,2019-06-12 00:00:00,1,0,2024-07-20 06:00:09,0,2024-07-20 06:00:09,,,
2019-06-12,国投京唐港,4500K,455 - 465,450 - 460,5.00,1.11,6321,2019-06-12 00:00:00,1,0,2024-07-20 06:00:09,0,2024-07-20 06:00:09,,,
2019-06-12,京唐港,5800K,600 - 610,600 - 610,0.00,0.00,6322,2019-06-12 00:00:00,1,0,2024-07-20 06:00:09,0,2024-07-20 06:00:09,,,
2019-06-12,京唐港,5500K,570 - 580,570 - 580,0.00,0.00,6323,2019-06-12 00:00:00,1,0,2024-07-20 06:00:09,0,2024-07-20 06:00:09,,,
2019-06-12,京唐港,5000K,505 - 515,505 - 515,0.00,0.00,6324,2019-06-12 00:00:00,1,0,2024-07-20 06:00:09,0,2024-07-20 06:00:09,,,
2019-06-12,京唐港,4500K,455 - 465,450 - 460,5.00,1.11,6325,2019-06-12 00:00:00,1,0,2024-07-20 06:00:09,0,2024-07-20 06:00:09,,,
2019-06-05,环渤海,5500K,577,578,-1.00,-0.17,6326,2019-06-05 00:00:00,1,0,2024-07-20 06:00:09,0,2024-07-20 06:00:09,,,
2019-06-05,秦皇岛港,5800K,605 - 615,610 - 620,-5.00,-0.82,6327,2019-06-05 00:00:00,1,0,2024-07-20 06:00:09,0,2024-07-20 06:00:09,,,
2019-06-05,秦皇岛港,5500K,575 - 585,575 - 585,0.00,0.00,6328,2019-06-05 00:00:00,1,0,2024-07-20 06:00:09,0,2024-07-20 06:00:09,,,
2019-06-05,秦皇岛港,5000K,505 - 515,510 - 520,-5.00,-0.98,6329,2019-06-05 00:00:00,1,0,2024-07-20 06:00:09,0,2024-07-20 06:00:09,,,
