时间,海关,当月数量(吨),数量环比(%),累计数量(吨),当月金额(千美元),累计金额(千美元),_ID,_DATA_TIME,_ACTIVE,_CREATE_ID,_CREATE_TIME,_UPDATE_ID,_UPDATE_TIME,_REMARK,_CHANGE_LOG,_RESERVE
2019-05,大连海关,185286.00,-46.72,3520864.80,9352.10,155189.00,113,2019-05-31 00:00:00,1,0,2024-07-20 14:36:39,0,2024-07-20 14:36:39,,,
2019-05,福州海关,1748724.30,98.53,6330225.80,78590.60,264729.90,114,2019-05-31 00:00:00,1,0,2024-07-20 14:36:39,0,2024-07-20 14:36:39,,,
2019-05,广州海关,2015485.70,10.61,5979192.70,86189.50,246434.10,115,2019-05-31 00:00:00,1,0,2024-07-20 14:36:39,0,2024-07-20 14:36:39,,,
2019-05,哈尔滨海关,44212.00,-69.16,247625.60,1687.60,9444.10,116,2019-05-31 00:00:00,1,0,2024-07-20 14:36:39,0,2024-07-20 14:36:39,,,
2019-05,海口海关,409735.00,-16.58,2021986.60,19542.40,95232.40,117,2019-05-31 00:00:00,1,0,2024-07-20 14:36:39,0,2024-07-20 14:36:39,,,
2019-05,杭州海关,121835.00,-21.48,277001.00,7462.30,15907.40,118,2019-05-31 00:00:00,1,0,2024-07-20 14:36:39,0,2024-07-20 14:36:39,,,
2019-05,合肥海关,175300.20,-43.53,666558.20,8433.60,30817.10,119,2019-05-31 00:00:00,1,0,2024-07-20 14:36:39,0,2024-07-20 14:36:39,,,
2019-05,呼和浩特海关,8395.90,-95.36,1015632.20,167.90,40314.00,120,2019-05-31 00:00:00,1,0,2024-07-20 14:36:39,0,2024-07-20 14:36:39,,,
2019-05,黄埔海关,575015.00,31.02,3550653.80,24281.60,143045.20,121,2019-05-31 00:00:00,1,0,2024-07-20 14:36:41,0,2024-07-20 14:36:41,,,
2019-05,昆明海关,70513.10,-54.40,337145.30,2637.90,15021.50,122,2019-05-31 00:00:00,1,0,2024-07-20 14:36:41,0,2024-07-20 14:36:41,,,
2019-05,南京海关,969609.80,4.38,7856526.60,36261.40,315072.60,123,2019-05-31 00:00:00,1,0,2024-07-20 14:36:41,0,2024-07-20 14:36:41,,,
2019-05,南宁海关,639279.60,78.36,2599741.40,25026.90,106001.60,124,2019-05-31 00:00:00,1,0,2024-07-20 14:36:41,0,2024-07-20 14:36:41,,,
2019-05,青岛海关,151000.00,2.77,748455.00,6249.00,29979.60,125,2019-05-31 00:00:00,1,0,2024-07-20 14:36:41,0,2024-07-20 14:36:41,,,
2019-05,汕头海关,910584.00,-29.29,4636681.90,45208.10,229477.50,126,2019-05-31 00:00:00,1,0,2024-07-20 14:36:41,0,2024-07-20 14:36:41,,,
2019-05,上海海关,814158.00,-3.88,4535705.80,35576.30,196070.80,127,2019-05-31 00:00:00,1,0,2024-07-20 14:36:41,0,2024-07-20 14:36:41,,,
2019-05,石家庄海关,70300.00,-8.24,146910.00,4332.90,8507.00,128,2019-05-31 00:00:00,1,0,2024-07-20 14:36:41,0,2024-07-20 14:36:41,,,
2019-05,太原海关,256985.00,98.15,473217.00,10245.50,19026.60,129,2019-05-31 00:00:00,1,0,2024-07-20 14:36:41,0,2024-07-20 14:36:41,,,
2019-05,厦门海关,724284.70,72.68,2329387.40,32420.10,96770.30,130,2019-05-31 00:00:00,1,0,2024-07-20 14:36:41,0,2024-07-20 14:36:41,,,
2019-04,北京海关,0.00,40.00,0.50,0.60,6.70,131,2019-04-30 00:00:00,1,0,2024-07-20 14:36:41,0,2024-07-20 14:36:41,,,
