时间,城市,规格,生产单位,本期价格(元/吨),价格类型,_ID,_DATA_TIME,_ACTIVE,_CREATE_ID,_CREATE_TIME,_UPDATE_ID,_UPDATE_TIME,_REMARK,_CHANGE_LOG,_RESERVE
2024-07-22,广州市,"25mm,HRB400",韶钢,3710.00,市场价,24597,2024-07-22 00:00:00,1,0,2024-08-01 10:45:28,0,2024-08-01 10:45:28,,,
2024-07-22,南昌市,"25mm,HRB400",南昌钢铁,3330.00,市场价,24598,2024-07-22 00:00:00,1,0,2024-08-01 10:45:28,0,2024-08-01 10:45:28,,,
2024-07-22,南宁市,"25mm,HRB400",柳钢,3710.00,市场价,24599,2024-07-22 00:00:00,1,0,2024-08-01 10:45:28,0,2024-08-01 10:45:28,,,
2024-07-22,柳州市,"25mm,HRB400",柳钢,3700.00,市场价,24600,2024-07-22 00:00:00,1,0,2024-08-01 10:45:28,0,2024-08-01 10:45:28,,,
2024-11-04,太原市,"25mm,HRB400",海鑫,3600.00,市场价,24601,2024-11-04 00:00:00,1,0,2024-11-07 01:55:44,0,2024-11-07 01:55:44,,,
2024-11-04,深圳市,"25mm,HRB400",广钢,3740.00,市场价,24602,2024-11-04 00:00:00,1,0,2024-11-07 01:55:44,0,2024-11-07 01:55:44,,,
2024-11-04,武汉市,"25mm,HRB400",鄂钢,3540.00,市场价,24603,2024-11-04 00:00:00,1,0,2024-11-07 01:55:44,0,2024-11-07 01:55:44,,,
2024-11-04,郑州市,"25mm,HRB400",安钢,3550.00,市场价,24604,2024-11-04 00:00:00,1,0,2024-11-07 01:55:44,0,2024-11-07 01:55:44,,,
2024-11-04,杭州市,"25mm,HRB400",沙钢,3850.00,市场价,24605,2024-11-04 00:00:00,1,0,2024-11-07 01:55:44,0,2024-11-07 01:55:44,,,
2024-11-04,南京市,"25mm,HRB400",沙钢,3660.00,市场价,24606,2024-11-04 00:00:00,1,0,2024-11-07 01:55:44,0,2024-11-07 01:55:44,,,
2024-11-04,唐山市,"25mm,HRB400",河钢,3510.00,市场价,24607,2024-11-04 00:00:00,1,0,2024-11-07 01:55:44,0,2024-11-07 01:55:44,,,
2024-11-04,北京市,"25mm,HRB400",河钢,3600.00,市场价,24608,2024-11-04 00:00:00,1,0,2024-11-07 01:55:44,0,2024-11-07 01:55:44,,,
2024-11-04,天津市,"25mm,HRB400",河钢,3620.00,市场价,24609,2024-11-04 00:00:00,1,0,2024-11-07 01:55:44,0,2024-11-07 01:55:44,,,
2024-11-04,福州市,"25mm,HRB400",福建三钢,3760.00,市场价,24610,2024-11-04 00:00:00,1,0,2024-11-07 01:55:44,0,2024-11-07 01:55:44,,,
2024-11-04,重庆市,"25mm,HRB400",达钢,3630.00,市场价,24611,2024-11-04 00:00:00,1,0,2024-11-07 01:55:44,0,2024-11-07 01:55:44,,,
2024-11-04,成都市,"25mm,HRB400",达钢,3670.00,市场价,24612,2024-11-04 00:00:00,1,0,2024-11-07 01:55:44,0,2024-11-07 01:55:44,,,
2024-11-04,长沙市,"25mm,HRB400",涟钢,3690.00,市场价,24613,2024-11-04 00:00:00,1,0,2024-11-07 01:55:44,0,2024-11-07 01:55:44,,,
2024-11-04,西安市,"25mm,HRB400",酒钢,3650.00,市场价,24614,2024-11-04 00:00:00,1,0,2024-11-07 01:55:44,0,2024-11-07 01:55:44,,,
2024-11-04,兰州市,"25mm,HRB400",酒钢,3470.00,市场价,24615,2024-11-04 00:00:00,1,0,2024-11-07 01:55:44,0,2024-11-07 01:55:44,,,
2024-11-04,上海市,"25mm,HRB400",中天钢铁,3560.00,市场价,24616,2024-11-04 00:00:00,1,0,2024-11-07 01:55:44,0,2024-11-07 01:55:44,,,
2024-11-04,沈阳市,"25mm,HRB400",新抚钢,3660.00,市场价,24617,2024-11-04 00:00:00,1,0,2024-11-07 01:55:44,0,2024-11-07 01:55:44,,,
2024-11-04,济南市,"25mm,HRB400",山东济钢,3640.00,市场价,24618,2024-11-04 00:00:00,1,0,2024-11-07 01:55:44,0,2024-11-07 01:55:44,,,
2024-11-04,石家庄市,"25mm,HRB400",新兴铸管,3700.00,市场价,24619,2024-11-04 00:00:00,1,0,2024-11-07 01:55:44,0,2024-11-07 01:55:44,,,
2024-11-04,哈尔滨市,"25mm,HRB400",西钢,3670.00,市场价,24620,2024-11-04 00:00:00,1,0,2024-11-07 01:55:44,0,2024-11-07 01:55:44,,,
2024-11-04,广州市,"25mm,HRB400",韶钢,3740.00,市场价,24621,2024-11-04 00:00:00,1,0,2024-11-07 01:55:44,0,2024-11-07 01:55:44,,,
2024-11-04,南昌市,"25mm,HRB400",南昌钢铁,3470.00,市场价,24622,2024-11-04 00:00:00,1,0,2024-11-07 01:55:44,0,2024-11-07 01:55:44,,,
2024-11-04,南宁市,"25mm,HRB400",柳钢,3710.00,市场价,24623,2024-11-04 00:00:00,1,0,2024-11-07 01:55:44,0,2024-11-07 01:55:44,,,
2024-11-04,柳州市,"25mm,HRB400",柳钢,3700.00,市场价,24624,2024-11-04 00:00:00,1,0,2024-11-07 01:55:44,0,2024-11-07 01:55:44,,,
2024-11-01,太原市,"25mm,HRB400",海鑫,3660.00,市场价,24625,2024-11-01 00:00:00,1,0,2024-11-07 01:55:44,0,2024-11-07 01:55:44,,,
2024-11-01,深圳市,"25mm,HRB400",广钢,3780.00,市场价,24626,2024-11-01 00:00:00,1,0,2024-11-07 01:55:44,0,2024-11-07 01:55:44,,,
2024-11-01,武汉市,"25mm,HRB400",鄂钢,3570.00,市场价,24627,2024-11-01 00:00:00,1,0,2024-11-07 01:55:44,0,2024-11-07 01:55:44,,,
2024-11-01,郑州市,"25mm,HRB400",安钢,3580.00,市场价,24628,2024-11-01 00:00:00,1,0,2024-11-07 01:55:44,0,2024-11-07 01:55:44,,,
2024-11-01,杭州市,"25mm,HRB400",沙钢,3860.00,市场价,24629,2024-11-01 00:00:00,1,0,2024-11-07 01:55:44,0,2024-11-07 01:55:44,,,
2024-11-01,南京市,"25mm,HRB400",沙钢,3680.00,市场价,24630,2024-11-01 00:00:00,1,0,2024-11-07 01:55:44,0,2024-11-07 01:55:44,,,
2024-11-01,唐山市,"25mm,HRB400",河钢,3510.00,市场价,24631,2024-11-01 00:00:00,1,0,2024-11-07 01:55:47,0,2024-11-07 01:55:47,,,
2024-11-01,北京市,"25mm,HRB400",河钢,3620.00,市场价,24632,2024-11-01 00:00:00,1,0,2024-11-07 01:55:47,0,2024-11-07 01:55:47,,,
2024-11-01,天津市,"25mm,HRB400",河钢,3660.00,市场价,24633,2024-11-01 00:00:00,1,0,2024-11-07 01:55:47,0,2024-11-07 01:55:47,,,
2024-11-01,福州市,"25mm,HRB400",福建三钢,3790.00,市场价,24634,2024-11-01 00:00:00,1,0,2024-11-07 01:55:47,0,2024-11-07 01:55:47,,,
2024-11-01,重庆市,"25mm,HRB400",达钢,3680.00,市场价,24635,2024-11-01 00:00:00,1,0,2024-11-07 01:55:47,0,2024-11-07 01:55:47,,,
2024-11-01,成都市,"25mm,HRB400",达钢,3680.00,市场价,24636,2024-11-01 00:00:00,1,0,2024-11-07 01:55:47,0,2024-11-07 01:55:47,,,
2024-11-01,长沙市,"25mm,HRB400",涟钢,3720.00,市场价,24637,2024-11-01 00:00:00,1,0,2024-11-07 01:55:47,0,2024-11-07 01:55:47,,,
2024-11-01,西安市,"25mm,HRB400",酒钢,3700.00,市场价,24638,2024-11-01 00:00:00,1,0,2024-11-07 01:55:47,0,2024-11-07 01:55:47,,,
2024-11-01,兰州市,"25mm,HRB400",酒钢,3520.00,市场价,24639,2024-11-01 00:00:00,1,0,2024-11-07 01:55:47,0,2024-11-07 01:55:47,,,
2024-11-01,上海市,"25mm,HRB400",中天钢铁,3580.00,市场价,24640,2024-11-01 00:00:00,1,0,2024-11-07 01:55:47,0,2024-11-07 01:55:47,,,
2024-11-01,沈阳市,"25mm,HRB400",新抚钢,3680.00,市场价,24641,2024-11-01 00:00:00,1,0,2024-11-07 01:55:47,0,2024-11-07 01:55:47,,,
2024-11-01,济南市,"25mm,HRB400",山东济钢,3670.00,市场价,24642,2024-11-01 00:00:00,1,0,2024-11-07 01:55:47,0,2024-11-07 01:55:47,,,
2024-11-01,石家庄市,"25mm,HRB400",新兴铸管,3740.00,市场价,24643,2024-11-01 00:00:00,1,0,2024-11-07 01:55:47,0,2024-11-07 01:55:47,,,
2024-11-01,哈尔滨市,"25mm,HRB400",西钢,3700.00,市场价,24644,2024-11-01 00:00:00,1,0,2024-11-07 01:55:47,0,2024-11-07 01:55:47,,,
2024-11-01,广州市,"25mm,HRB400",韶钢,3780.00,市场价,24645,2024-11-01 00:00:00,1,0,2024-11-07 01:55:47,0,2024-11-07 01:55:47,,,
2024-11-01,南昌市,"25mm,HRB400",南昌钢铁,3510.00,市场价,24646,2024-11-01 00:00:00,1,0,2024-11-07 01:55:47,0,2024-11-07 01:55:47,,,
2024-11-01,南宁市,"25mm,HRB400",柳钢,3720.00,市场价,24647,2024-11-01 00:00:00,1,0,2024-11-07 01:55:47,0,2024-11-07 01:55:47,,,
2024-11-01,柳州市,"25mm,HRB400",柳钢,3710.00,市场价,24648,2024-11-01 00:00:00,1,0,2024-11-07 01:55:47,0,2024-11-07 01:55:47,,,
2024-10-31,太原市,"25mm,HRB400",海鑫,3690.00,市场价,24649,2024-10-31 00:00:00,1,0,2024-11-07 01:55:47,0,2024-11-07 01:55:47,,,
2024-10-31,深圳市,"25mm,HRB400",广钢,3790.00,市场价,24650,2024-10-31 00:00:00,1,0,2024-11-07 01:55:47,0,2024-11-07 01:55:47,,,
2024-10-31,武汉市,"25mm,HRB400",鄂钢,3600.00,市场价,24651,2024-10-31 00:00:00,1,0,2024-11-07 01:55:47,0,2024-11-07 01:55:47,,,
2024-10-31,郑州市,"25mm,HRB400",安钢,3610.00,市场价,24652,2024-10-31 00:00:00,1,0,2024-11-07 01:55:47,0,2024-11-07 01:55:47,,,
2024-10-31,杭州市,"25mm,HRB400",沙钢,3890.00,市场价,24653,2024-10-31 00:00:00,1,0,2024-11-07 01:55:47,0,2024-11-07 01:55:47,,,
2024-10-31,南京市,"25mm,HRB400",沙钢,3700.00,市场价,24654,2024-10-31 00:00:00,1,0,2024-11-07 01:55:47,0,2024-11-07 01:55:47,,,
2024-10-31,唐山市,"25mm,HRB400",河钢,3540.00,市场价,24655,2024-10-31 00:00:00,1,0,2024-11-07 01:55:47,0,2024-11-07 01:55:47,,,
2024-10-31,北京市,"25mm,HRB400",河钢,3630.00,市场价,24656,2024-10-31 00:00:00,1,0,2024-11-07 01:55:47,0,2024-11-07 01:55:47,,,
2024-10-31,天津市,"25mm,HRB400",河钢,3690.00,市场价,24657,2024-10-31 00:00:00,1,0,2024-11-07 01:55:47,0,2024-11-07 01:55:47,,,
2024-10-31,福州市,"25mm,HRB400",福建三钢,3820.00,市场价,24658,2024-10-31 00:00:00,1,0,2024-11-07 01:55:47,0,2024-11-07 01:55:47,,,
2024-10-31,重庆市,"25mm,HRB400",达钢,3680.00,市场价,24659,2024-10-31 00:00:00,1,0,2024-11-07 01:55:47,0,2024-11-07 01:55:47,,,
2024-10-31,成都市,"25mm,HRB400",达钢,3730.00,市场价,24660,2024-10-31 00:00:00,1,0,2024-11-07 01:55:47,0,2024-11-07 01:55:47,,,
2024-10-31,长沙市,"25mm,HRB400",涟钢,3760.00,市场价,24661,2024-10-31 00:00:00,1,0,2024-11-07 01:55:50,0,2024-11-07 01:55:50,,,
2024-10-31,西安市,"25mm,HRB400",酒钢,3720.00,市场价,24662,2024-10-31 00:00:00,1,0,2024-11-07 01:55:50,0,2024-11-07 01:55:50,,,
2024-10-31,兰州市,"25mm,HRB400",酒钢,3540.00,市场价,24663,2024-10-31 00:00:00,1,0,2024-11-07 01:55:50,0,2024-11-07 01:55:50,,,
2024-10-31,上海市,"25mm,HRB400",中天钢铁,3590.00,市场价,24664,2024-10-31 00:00:00,1,0,2024-11-07 01:55:50,0,2024-11-07 01:55:50,,,
2024-10-31,沈阳市,"25mm,HRB400",新抚钢,3690.00,市场价,24665,2024-10-31 00:00:00,1,0,2024-11-07 01:55:50,0,2024-11-07 01:55:50,,,
2024-10-31,济南市,"25mm,HRB400",山东济钢,3700.00,市场价,24666,2024-10-31 00:00:00,1,0,2024-11-07 01:55:50,0,2024-11-07 01:55:50,,,
2024-10-31,石家庄市,"25mm,HRB400",新兴铸管,3760.00,市场价,24667,2024-10-31 00:00:00,1,0,2024-11-07 01:55:50,0,2024-11-07 01:55:50,,,
2024-10-31,哈尔滨市,"25mm,HRB400",西钢,3720.00,市场价,24668,2024-10-31 00:00:00,1,0,2024-11-07 01:55:50,0,2024-11-07 01:55:50,,,
2024-10-31,广州市,"25mm,HRB400",韶钢,3790.00,市场价,24669,2024-10-31 00:00:00,1,0,2024-11-07 01:55:50,0,2024-11-07 01:55:50,,,
2024-10-31,南昌市,"25mm,HRB400",南昌钢铁,3540.00,市场价,24670,2024-10-31 00:00:00,1,0,2024-11-07 01:55:50,0,2024-11-07 01:55:50,,,
2024-10-31,南宁市,"25mm,HRB400",柳钢,3740.00,市场价,24671,2024-10-31 00:00:00,1,0,2024-11-07 01:55:50,0,2024-11-07 01:55:50,,,
2024-10-31,柳州市,"25mm,HRB400",柳钢,3730.00,市场价,24672,2024-10-31 00:00:00,1,0,2024-11-07 01:55:50,0,2024-11-07 01:55:50,,,
2024-10-30,太原市,"25mm,HRB400",海鑫,3690.00,市场价,24673,2024-10-30 00:00:00,1,0,2024-11-07 01:55:50,0,2024-11-07 01:55:50,,,
2024-10-30,深圳市,"25mm,HRB400",广钢,3810.00,市场价,24674,2024-10-30 00:00:00,1,0,2024-11-07 01:55:50,0,2024-11-07 01:55:50,,,
2024-10-30,武汉市,"25mm,HRB400",鄂钢,3610.00,市场价,24675,2024-10-30 00:00:00,1,0,2024-11-07 01:55:50,0,2024-11-07 01:55:50,,,
2024-10-30,郑州市,"25mm,HRB400",安钢,3620.00,市场价,24676,2024-10-30 00:00:00,1,0,2024-11-07 01:55:50,0,2024-11-07 01:55:50,,,
2024-10-30,杭州市,"25mm,HRB400",沙钢,3880.00,市场价,24677,2024-10-30 00:00:00,1,0,2024-11-07 01:55:50,0,2024-11-07 01:55:50,,,
2024-10-30,南京市,"25mm,HRB400",沙钢,3700.00,市场价,24678,2024-10-30 00:00:00,1,0,2024-11-07 01:55:50,0,2024-11-07 01:55:50,,,
2024-10-30,唐山市,"25mm,HRB400",河钢,3520.00,市场价,24679,2024-10-30 00:00:00,1,0,2024-11-07 01:55:50,0,2024-11-07 01:55:50,,,
2024-10-30,北京市,"25mm,HRB400",河钢,3640.00,市场价,24680,2024-10-30 00:00:00,1,0,2024-11-07 01:55:50,0,2024-11-07 01:55:50,,,
2024-10-30,天津市,"25mm,HRB400",河钢,3690.00,市场价,24681,2024-10-30 00:00:00,1,0,2024-11-07 01:55:50,0,2024-11-07 01:55:50,,,
2024-10-30,福州市,"25mm,HRB400",福建三钢,3830.00,市场价,24682,2024-10-30 00:00:00,1,0,2024-11-07 01:55:50,0,2024-11-07 01:55:50,,,
2024-10-30,重庆市,"25mm,HRB400",达钢,3680.00,市场价,24683,2024-10-30 00:00:00,1,0,2024-11-07 01:55:50,0,2024-11-07 01:55:50,,,
2024-10-30,成都市,"25mm,HRB400",达钢,3780.00,市场价,24684,2024-10-30 00:00:00,1,0,2024-11-07 01:55:50,0,2024-11-07 01:55:50,,,
2024-10-30,长沙市,"25mm,HRB400",涟钢,3770.00,市场价,24685,2024-10-30 00:00:00,1,0,2024-11-07 01:55:50,0,2024-11-07 01:55:50,,,
2024-10-30,西安市,"25mm,HRB400",酒钢,3740.00,市场价,24686,2024-10-30 00:00:00,1,0,2024-11-07 01:55:50,0,2024-11-07 01:55:50,,,
2024-10-30,兰州市,"25mm,HRB400",酒钢,3590.00,市场价,24687,2024-10-30 00:00:00,1,0,2024-11-07 01:55:50,0,2024-11-07 01:55:50,,,
2024-10-30,上海市,"25mm,HRB400",中天钢铁,3600.00,市场价,24688,2024-10-30 00:00:00,1,0,2024-11-07 01:55:50,0,2024-11-07 01:55:50,,,
2024-10-30,沈阳市,"25mm,HRB400",新抚钢,3700.00,市场价,24689,2024-10-30 00:00:00,1,0,2024-11-07 01:55:50,0,2024-11-07 01:55:50,,,
2024-10-30,济南市,"25mm,HRB400",山东济钢,3760.00,市场价,24690,2024-10-30 00:00:00,1,0,2024-11-07 01:55:50,0,2024-11-07 01:55:50,,,
2024-10-30,石家庄市,"25mm,HRB400",新兴铸管,3770.00,市场价,24691,2024-10-30 00:00:00,1,0,2024-11-07 01:55:53,0,2024-11-07 01:55:53,,,
2024-10-30,哈尔滨市,"25mm,HRB400",西钢,3720.00,市场价,24692,2024-10-30 00:00:00,1,0,2024-11-07 01:55:53,0,2024-11-07 01:55:53,,,
2024-10-30,广州市,"25mm,HRB400",韶钢,3810.00,市场价,24693,2024-10-30 00:00:00,1,0,2024-11-07 01:55:53,0,2024-11-07 01:55:53,,,
2024-10-30,南昌市,"25mm,HRB400",南昌钢铁,3550.00,市场价,24694,2024-10-30 00:00:00,1,0,2024-11-07 01:55:53,0,2024-11-07 01:55:53,,,
2024-10-30,南宁市,"25mm,HRB400",柳钢,3740.00,市场价,24695,2024-10-30 00:00:00,1,0,2024-11-07 01:55:53,0,2024-11-07 01:55:53,,,
2024-10-30,柳州市,"25mm,HRB400",柳钢,3730.00,市场价,24696,2024-10-30 00:00:00,1,0,2024-11-07 01:55:53,0,2024-11-07 01:55:53,,,
2024-10-29,太原市,"25mm,HRB400",海鑫,3690.00,市场价,24697,2024-10-29 00:00:00,1,0,2024-11-07 01:55:53,0,2024-11-07 01:55:53,,,
2024-10-29,深圳市,"25mm,HRB400",广钢,3840.00,市场价,24698,2024-10-29 00:00:00,1,0,2024-11-07 01:55:53,0,2024-11-07 01:55:53,,,
2024-10-29,武汉市,"25mm,HRB400",鄂钢,3640.00,市场价,24699,2024-10-29 00:00:00,1,0,2024-11-07 01:55:53,0,2024-11-07 01:55:53,,,
2024-10-29,郑州市,"25mm,HRB400",安钢,3640.00,市场价,24700,2024-10-29 00:00:00,1,0,2024-11-07 01:55:53,0,2024-11-07 01:55:53,,,
2024-10-29,杭州市,"25mm,HRB400",沙钢,3910.00,市场价,24701,2024-10-29 00:00:00,1,0,2024-11-07 01:55:53,0,2024-11-07 01:55:53,,,
2024-10-29,南京市,"25mm,HRB400",沙钢,3710.00,市场价,24702,2024-10-29 00:00:00,1,0,2024-11-07 01:55:53,0,2024-11-07 01:55:53,,,
2024-10-29,唐山市,"25mm,HRB400",河钢,3540.00,市场价,24703,2024-10-29 00:00:00,1,0,2024-11-07 01:55:53,0,2024-11-07 01:55:53,,,
2024-10-29,北京市,"25mm,HRB400",河钢,3650.00,市场价,24704,2024-10-29 00:00:00,1,0,2024-11-07 01:55:53,0,2024-11-07 01:55:53,,,
2024-10-29,天津市,"25mm,HRB400",河钢,3710.00,市场价,24705,2024-10-29 00:00:00,1,0,2024-11-07 01:55:53,0,2024-11-07 01:55:53,,,
2024-10-29,福州市,"25mm,HRB400",福建三钢,3840.00,市场价,24706,2024-10-29 00:00:00,1,0,2024-11-07 01:55:53,0,2024-11-07 01:55:53,,,
2024-10-29,重庆市,"25mm,HRB400",达钢,3680.00,市场价,24707,2024-10-29 00:00:00,1,0,2024-11-07 01:55:53,0,2024-11-07 01:55:53,,,
2024-10-29,成都市,"25mm,HRB400",达钢,3820.00,市场价,24708,2024-10-29 00:00:00,1,0,2024-11-07 01:55:53,0,2024-11-07 01:55:53,,,
2024-10-29,长沙市,"25mm,HRB400",涟钢,3800.00,市场价,24709,2024-10-29 00:00:00,1,0,2024-11-07 01:55:53,0,2024-11-07 01:55:53,,,
2024-10-29,西安市,"25mm,HRB400",酒钢,3780.00,市场价,24710,2024-10-29 00:00:00,1,0,2024-11-07 01:55:53,0,2024-11-07 01:55:53,,,
2024-10-29,兰州市,"25mm,HRB400",酒钢,3620.00,市场价,24711,2024-10-29 00:00:00,1,0,2024-11-07 01:55:53,0,2024-11-07 01:55:53,,,
2024-10-29,上海市,"25mm,HRB400",中天钢铁,3620.00,市场价,24712,2024-10-29 00:00:00,1,0,2024-11-07 01:55:53,0,2024-11-07 01:55:53,,,
2024-10-29,沈阳市,"25mm,HRB400",新抚钢,3710.00,市场价,24713,2024-10-29 00:00:00,1,0,2024-11-07 01:55:53,0,2024-11-07 01:55:53,,,
2024-10-29,济南市,"25mm,HRB400",山东济钢,3800.00,市场价,24714,2024-10-29 00:00:00,1,0,2024-11-07 01:55:53,0,2024-11-07 01:55:53,,,
2024-10-29,石家庄市,"25mm,HRB400",新兴铸管,3800.00,市场价,24715,2024-10-29 00:00:00,1,0,2024-11-07 01:55:53,0,2024-11-07 01:55:53,,,
2024-10-29,哈尔滨市,"25mm,HRB400",西钢,3720.00,市场价,24716,2024-10-29 00:00:00,1,0,2024-11-07 01:55:53,0,2024-11-07 01:55:53,,,
2024-10-29,广州市,"25mm,HRB400",韶钢,3840.00,市场价,24717,2024-10-29 00:00:00,1,0,2024-11-07 01:55:53,0,2024-11-07 01:55:53,,,
2024-10-29,南昌市,"25mm,HRB400",南昌钢铁,3580.00,市场价,24718,2024-10-29 00:00:00,1,0,2024-11-07 01:55:53,0,2024-11-07 01:55:53,,,
2024-10-29,南宁市,"25mm,HRB400",柳钢,3760.00,市场价,24719,2024-10-29 00:00:00,1,0,2024-11-07 01:55:53,0,2024-11-07 01:55:53,,,
2024-10-29,柳州市,"25mm,HRB400",柳钢,3750.00,市场价,24720,2024-10-29 00:00:00,1,0,2024-11-07 01:55:53,0,2024-11-07 01:55:53,,,
2024-10-28,太原市,"25mm,HRB400",海鑫,3670.00,市场价,24721,2024-10-28 00:00:00,1,0,2024-11-07 01:55:56,0,2024-11-07 01:55:56,,,
2024-10-28,深圳市,"25mm,HRB400",广钢,3840.00,市场价,24722,2024-10-28 00:00:00,1,0,2024-11-07 01:55:56,0,2024-11-07 01:55:56,,,
2024-10-28,武汉市,"25mm,HRB400",鄂钢,3640.00,市场价,24723,2024-10-28 00:00:00,1,0,2024-11-07 01:55:56,0,2024-11-07 01:55:56,,,
2024-10-28,郑州市,"25mm,HRB400",安钢,3640.00,市场价,24724,2024-10-28 00:00:00,1,0,2024-11-07 01:55:56,0,2024-11-07 01:55:56,,,
2024-10-28,杭州市,"25mm,HRB400",沙钢,3890.00,市场价,24725,2024-10-28 00:00:00,1,0,2024-11-07 01:55:56,0,2024-11-07 01:55:56,,,
2024-10-28,南京市,"25mm,HRB400",沙钢,3690.00,市场价,24726,2024-10-28 00:00:00,1,0,2024-11-07 01:55:56,0,2024-11-07 01:55:56,,,
2024-10-28,唐山市,"25mm,HRB400",河钢,3560.00,市场价,24727,2024-10-28 00:00:00,1,0,2024-11-07 01:55:56,0,2024-11-07 01:55:56,,,
2024-10-28,北京市,"25mm,HRB400",河钢,3640.00,市场价,24728,2024-10-28 00:00:00,1,0,2024-11-07 01:55:56,0,2024-11-07 01:55:56,,,
2024-10-28,天津市,"25mm,HRB400",河钢,3700.00,市场价,24729,2024-10-28 00:00:00,1,0,2024-11-07 01:55:56,0,2024-11-07 01:55:56,,,
2024-10-28,福州市,"25mm,HRB400",福建三钢,3840.00,市场价,24730,2024-10-28 00:00:00,1,0,2024-11-07 01:55:56,0,2024-11-07 01:55:56,,,
2024-10-28,重庆市,"25mm,HRB400",达钢,3630.00,市场价,24731,2024-10-28 00:00:00,1,0,2024-11-07 01:55:56,0,2024-11-07 01:55:56,,,
2024-10-28,成都市,"25mm,HRB400",达钢,3800.00,市场价,24732,2024-10-28 00:00:00,1,0,2024-11-07 01:55:56,0,2024-11-07 01:55:56,,,
2024-10-28,长沙市,"25mm,HRB400",涟钢,3800.00,市场价,24733,2024-10-28 00:00:00,1,0,2024-11-07 01:55:56,0,2024-11-07 01:55:56,,,
2024-10-28,西安市,"25mm,HRB400",酒钢,3780.00,市场价,24734,2024-10-28 00:00:00,1,0,2024-11-07 01:55:56,0,2024-11-07 01:55:56,,,
2024-10-28,兰州市,"25mm,HRB400",酒钢,3570.00,市场价,24735,2024-10-28 00:00:00,1,0,2024-11-07 01:55:56,0,2024-11-07 01:55:56,,,
2024-10-28,上海市,"25mm,HRB400",中天钢铁,3600.00,市场价,24736,2024-10-28 00:00:00,1,0,2024-11-07 01:55:56,0,2024-11-07 01:55:56,,,
2024-10-28,沈阳市,"25mm,HRB400",新抚钢,3710.00,市场价,24737,2024-10-28 00:00:00,1,0,2024-11-07 01:55:56,0,2024-11-07 01:55:56,,,
2024-10-28,济南市,"25mm,HRB400",山东济钢,3790.00,市场价,24738,2024-10-28 00:00:00,1,0,2024-11-07 01:55:56,0,2024-11-07 01:55:56,,,
2024-10-28,石家庄市,"25mm,HRB400",新兴铸管,3790.00,市场价,24739,2024-10-28 00:00:00,1,0,2024-11-07 01:55:56,0,2024-11-07 01:55:56,,,
2024-10-28,哈尔滨市,"25mm,HRB400",西钢,3660.00,市场价,24740,2024-10-28 00:00:00,1,0,2024-11-07 01:55:56,0,2024-11-07 01:55:56,,,
2024-10-28,广州市,"25mm,HRB400",韶钢,3840.00,市场价,24741,2024-10-28 00:00:00,1,0,2024-11-07 01:55:56,0,2024-11-07 01:55:56,,,
2024-10-28,南昌市,"25mm,HRB400",南昌钢铁,3580.00,市场价,24742,2024-10-28 00:00:00,1,0,2024-11-07 01:55:56,0,2024-11-07 01:55:56,,,
2024-10-28,南宁市,"25mm,HRB400",柳钢,3760.00,市场价,24743,2024-10-28 00:00:00,1,0,2024-11-07 01:55:56,0,2024-11-07 01:55:56,,,
2024-10-28,柳州市,"25mm,HRB400",柳钢,3750.00,市场价,24744,2024-10-28 00:00:00,1,0,2024-11-07 01:55:56,0,2024-11-07 01:55:56,,,
2024-10-25,太原市,"25mm,HRB400",海鑫,3620.00,市场价,24745,2024-10-25 00:00:00,1,0,2024-11-07 01:55:56,0,2024-11-07 01:55:56,,,
2024-10-25,深圳市,"25mm,HRB400",广钢,3760.00,市场价,24746,2024-10-25 00:00:00,1,0,2024-11-07 01:55:56,0,2024-11-07 01:55:56,,,
2024-10-25,武汉市,"25mm,HRB400",鄂钢,3570.00,市场价,24747,2024-10-25 00:00:00,1,0,2024-11-07 01:55:56,0,2024-11-07 01:55:56,,,
2024-10-25,郑州市,"25mm,HRB400",安钢,3560.00,市场价,24748,2024-10-25 00:00:00,1,0,2024-11-07 01:55:56,0,2024-11-07 01:55:56,,,
2024-10-25,杭州市,"25mm,HRB400",沙钢,3800.00,市场价,24749,2024-10-25 00:00:00,1,0,2024-11-07 01:55:56,0,2024-11-07 01:55:56,,,
2024-10-25,南京市,"25mm,HRB400",沙钢,3620.00,市场价,24750,2024-10-25 00:00:00,1,0,2024-11-07 01:55:56,0,2024-11-07 01:55:56,,,
2024-10-25,唐山市,"25mm,HRB400",河钢,3510.00,市场价,24751,2024-10-25 00:00:00,1,0,2024-11-07 01:56:00,0,2024-11-07 01:56:00,,,
2024-10-25,北京市,"25mm,HRB400",河钢,3610.00,市场价,24752,2024-10-25 00:00:00,1,0,2024-11-07 01:56:00,0,2024-11-07 01:56:00,,,
2024-10-25,天津市,"25mm,HRB400",河钢,3660.00,市场价,24753,2024-10-25 00:00:00,1,0,2024-11-07 01:56:00,0,2024-11-07 01:56:00,,,
2024-10-25,福州市,"25mm,HRB400",福建三钢,3780.00,市场价,24754,2024-10-25 00:00:00,1,0,2024-11-07 01:56:00,0,2024-11-07 01:56:00,,,
2024-10-25,重庆市,"25mm,HRB400",达钢,3580.00,市场价,24755,2024-10-25 00:00:00,1,0,2024-11-07 01:56:00,0,2024-11-07 01:56:00,,,
