时间,项目名称,当期值(%),_ID,_DATA_TIME,_ACTIVE,_CREATE_ID,_CREATE_TIME,_UPDATE_ID,_UPDATE_TIME,_REMARK,_CHANGE_LOG,_RESERVE
2024-10,非制造业采购经理指数(%),50.20,446,2024-10-31 00:00:00,1,0,2024-11-07 02:27:55,0,2024-11-07 02:27:55,,,
2024-09,制造业采购经理指数(%),49.80,447,2024-09-30 00:00:00,1,0,2024-11-07 02:27:55,0,2024-11-07 02:27:55,,,
2024-09,非制造业采购经理指数(%),50.00,448,2024-09-30 00:00:00,1,0,2024-11-07 02:27:55,0,2024-11-07 02:27:55,,,
2024-08,制造业采购经理指数(%),49.10,449,2024-08-31 00:00:00,1,0,2024-11-07 02:27:55,0,2024-11-07 02:27:55,,,
2024-08,非制造业采购经理指数(%),50.30,450,2024-08-31 00:00:00,1,0,2024-11-07 02:27:55,0,2024-11-07 02:27:55,,,
2024-07,制造业采购经理指数(%),49.40,451,2024-07-31 00:00:00,1,0,2024-11-07 02:27:55,0,2024-11-07 02:27:55,,,
2024-07,非制造业采购经理指数(%),50.20,452,2024-07-31 00:00:00,1,0,2024-11-07 02:27:55,0,2024-11-07 02:27:55,,,
2024-11,制造业采购经理指数(%),50.30,453,2024-11-30 00:00:00,1,0,2024-12-02 23:20:26,0,2024-12-02 23:20:26,,,
2024-11,非制造业采购经理指数(%),50.00,454,2024-11-30 00:00:00,1,0,2024-12-02 23:20:26,0,2024-12-02 23:20:26,,,
2024-12,制造业采购经理指数(%),50.10,455,2024-12-31 00:00:00,1,0,2024-12-31 23:18:25,0,2024-12-31 23:18:25,,,
2024-12,非制造业采购经理指数(%),52.20,456,2024-12-31 00:00:00,1,0,2024-12-31 23:18:25,0,2024-12-31 23:18:25,,,
2025-01,制造业采购经理指数(%),49.10,457,2025-01-31 00:00:00,1,0,2025-02-07 23:19:49,0,2025-02-07 23:19:49,,,
2025-01,非制造业采购经理指数(%),50.20,458,2025-01-31 00:00:00,1,0,2025-02-07 23:19:49,0,2025-02-07 23:19:49,,,
2025-02,制造业采购经理指数(%),50.20,459,2025-02-28 00:00:00,1,0,2025-03-07 23:25:03,0,2025-03-07 23:25:03,,,
2025-02,非制造业采购经理指数(%),50.40,460,2025-02-28 00:00:00,1,0,2025-03-07 23:25:03,0,2025-03-07 23:25:03,,,
2025-03,制造业采购经理指数(%),50.50,461,2025-03-31 00:00:00,1,0,2025-04-01 23:18:56,0,2025-04-01 23:18:56,,,
2025-03,非制造业采购经理指数(%),50.80,462,2025-03-31 00:00:00,1,0,2025-04-01 23:18:56,0,2025-04-01 23:18:56,,,
2025-04,制造业采购经理指数(%),49.00,463,2025-04-30 00:00:00,1,0,2025-05-05 23:19:06,0,2025-05-05 23:19:06,,,
2025-04,非制造业采购经理指数(%),50.40,464,2025-04-30 00:00:00,1,0,2025-05-05 23:19:06,0,2025-05-05 23:19:06,,,
2025-05,制造业采购经理指数(%),49.50,465,2025-05-31 00:00:00,1,0,2025-06-04 23:20:28,0,2025-06-04 23:20:28,,,
2025-05,非制造业采购经理指数(%),50.30,466,2025-05-31 00:00:00,1,0,2025-06-04 23:20:28,0,2025-06-04 23:20:28,,,
2025-06,制造业采购经理指数(%),49.70,467,2025-06-30 00:00:00,1,0,2025-07-01 23:18:31,0,2025-07-01 23:18:31,,,
2025-06,非制造业采购经理指数(%),50.50,468,2025-06-30 00:00:00,1,0,2025-07-01 23:18:31,0,2025-07-01 23:18:31,,,
2025-07,制造业采购经理指数(%),49.30,469,2025-07-31 00:00:00,1,0,2025-07-31 23:20:21,0,2025-07-31 23:20:21,,,
2025-07,非制造业采购经理指数(%),50.10,470,2025-07-31 00:00:00,1,0,2025-07-31 23:20:21,0,2025-07-31 23:20:21,,,
2025-08,制造业采购经理指数(%),49.40,471,2025-08-31 00:00:00,1,0,2025-09-01 23:20:17,0,2025-09-01 23:20:17,,,
2025-08,非制造业采购经理指数(%),50.30,472,2025-08-31 00:00:00,1,0,2025-09-01 23:20:17,0,2025-09-01 23:20:17,,,
