时间,地区名称,当月数量(吨),当月金额(美元),累计数量(吨),累计金额(美元),_ID,_DATA_TIME,_ACTIVE,_CREATE_ID,_CREATE_TIME,_UPDATE_ID,_UPDATE_TIME,_REMARK,_CHANGE_LOG,_RESERVE
2024-02,内蒙古区,0.66,11754.00,0.76,19610.00,107,2024-02-29 00:00:00,1,0,2024-07-21 00:34:47,0,2024-07-21 00:34:47,,,
2024-02,山西省,0.30,67614.00,18.33,159166.00,108,2024-02-29 00:00:00,1,0,2024-07-21 00:34:47,0,2024-07-21 00:34:47,,,
2024-02,河北省,578.96,1797841.00,1456.92,3688341.00,109,2024-02-29 00:00:00,1,0,2024-07-21 00:34:47,0,2024-07-21 00:34:47,,,
2024-02,天津市,11135.18,20414839.00,28127.30,46869711.00,110,2024-02-29 00:00:00,1,0,2024-07-21 00:34:47,0,2024-07-21 00:34:47,,,
2024-02,北京市,5239.64,44968959.00,12102.73,88873350.00,111,2024-02-29 00:00:00,1,0,2024-07-21 00:34:47,0,2024-07-21 00:34:47,,,
2024-02,新疆区,2.00,89110.00,233.27,297046.00,112,2024-02-29 00:00:00,1,0,2024-07-21 00:34:47,0,2024-07-21 00:34:47,,,
2024-02,宁夏区,0.63,27597.00,3.16,153261.00,113,2024-02-29 00:00:00,1,0,2024-07-21 00:34:47,0,2024-07-21 00:34:47,,,
2024-02,青海省,0.00,0.00,0.01,8232.00,114,2024-02-29 00:00:00,1,0,2024-07-21 00:34:47,0,2024-07-21 00:34:47,,,
2024-02,甘肃省,0.01,1150.00,0.22,33520.00,115,2024-02-29 00:00:00,1,0,2024-07-21 00:34:47,0,2024-07-21 00:34:47,,,
2024-02,陕西省,216.99,3241245.00,1175.33,13958986.00,116,2024-02-29 00:00:00,1,0,2024-07-21 00:34:47,0,2024-07-21 00:34:47,,,
2024-02,云南省,459.95,274730.00,509.25,438934.00,117,2024-02-29 00:00:00,1,0,2024-07-21 00:34:47,0,2024-07-21 00:34:47,,,
2024-02,贵州省,15.62,344547.00,73.27,1885075.00,118,2024-02-29 00:00:00,1,0,2024-07-21 00:34:47,0,2024-07-21 00:34:47,,,
2024-02,四川省,837.52,9462557.00,2752.15,27277655.00,119,2024-02-29 00:00:00,1,0,2024-07-21 00:34:47,0,2024-07-21 00:34:47,,,
2024-02,重庆市,409.92,932092.00,1456.23,2405406.00,120,2024-02-29 00:00:00,1,0,2024-07-21 00:34:47,0,2024-07-21 00:34:47,,,
