时间,地区,当月值(万吨),同比变化(万吨),_ID,_DATA_TIME,_ACTIVE,_CREATE_ID,_CREATE_TIME,_UPDATE_ID,_UPDATE_TIME,_REMARK,_CHANGE_LOG,_RESERVE
2023-12,新疆区,350.70,16.30,166,2023-12-31 00:00:00,1,0,2024-07-20 13:41:23,0,2024-07-20 13:41:23,,,
2023-12,甘肃省,99.30,-27.40,167,2023-12-31 00:00:00,1,0,2024-07-20 13:41:23,0,2024-07-20 13:41:23,,,
2023-12,湖南省,12.20,-2.00,168,2023-12-31 00:00:00,1,0,2024-07-20 13:41:23,0,2024-07-20 13:41:23,,,
2023-11,湖南省,13.10,-1.30,169,2023-11-30 00:00:00,1,0,2024-07-20 13:41:23,0,2024-07-20 13:41:23,,,
2023-11,新疆区,334.50,2.30,170,2023-11-30 00:00:00,1,0,2024-07-20 13:41:23,0,2024-07-20 13:41:23,,,
2023-11,四川省,37.00,-3.50,171,2023-11-30 00:00:00,1,0,2024-07-20 13:41:23,0,2024-07-20 13:41:23,,,
2023-11,贵州省,79.00,-37.10,172,2023-11-30 00:00:00,1,0,2024-07-20 13:41:23,0,2024-07-20 13:41:23,,,
2023-11,云南省,1.40,-2.00,173,2023-11-30 00:00:00,1,0,2024-07-20 13:41:23,0,2024-07-20 13:41:23,,,
2023-11,吉林省,11.00,0.30,174,2023-11-30 00:00:00,1,0,2024-07-20 13:41:23,0,2024-07-20 13:41:23,,,
2023-11,辽宁省,100.50,11.90,175,2023-11-30 00:00:00,1,0,2024-07-20 13:41:23,0,2024-07-20 13:41:23,,,
2023-11,宁夏区,18.50,1.60,176,2023-11-30 00:00:00,1,0,2024-07-20 13:41:23,0,2024-07-20 13:41:23,,,
2023-11,神华集团,3417.20,156.00,177,2023-11-30 00:00:00,1,0,2024-07-20 13:41:23,0,2024-07-20 13:41:23,,,
2023-11,重庆市,0.00,0.00,178,2023-11-30 00:00:00,1,0,2024-07-20 13:41:23,0,2024-07-20 13:41:23,,,
2023-11,山西省,2065.10,-26.10,179,2023-11-30 00:00:00,1,0,2024-07-20 13:41:23,0,2024-07-20 13:41:23,,,
2023-11,内蒙古区,1238.50,-96.80,180,2023-11-30 00:00:00,1,0,2024-07-20 13:41:23,0,2024-07-20 13:41:23,,,
2023-11,陕西省,1079.20,-82.50,181,2023-11-30 00:00:00,1,0,2024-07-20 13:41:26,0,2024-07-20 13:41:26,,,
2023-11,云南省,1.40,-2.00,182,2023-11-30 00:00:00,1,0,2024-07-20 13:41:26,0,2024-07-20 13:41:26,,,
2023-11,甘肃省,134.00,9.40,183,2023-11-30 00:00:00,1,0,2024-07-20 13:41:26,0,2024-07-20 13:41:26,,,
2023-11,辽宁省,100.50,11.90,184,2023-11-30 00:00:00,1,0,2024-07-20 13:41:26,0,2024-07-20 13:41:26,,,
2023-11,全国,10151.90,-59.40,185,2023-11-30 00:00:00,1,0,2024-07-20 13:41:26,0,2024-07-20 13:41:26,,,
2023-11,重庆市,0.00,0.00,186,2023-11-30 00:00:00,1,0,2024-07-20 13:41:26,0,2024-07-20 13:41:26,,,
2023-11,吉林省,11.00,0.30,187,2023-11-30 00:00:00,1,0,2024-07-20 13:41:26,0,2024-07-20 13:41:26,,,
2023-11,湖南省,13.10,-1.30,188,2023-11-30 00:00:00,1,0,2024-07-20 13:41:26,0,2024-07-20 13:41:26,,,
2023-11,北京市,0.00,0.00,189,2023-11-30 00:00:00,1,0,2024-07-20 13:41:26,0,2024-07-20 13:41:26,,,
2023-11,河南省,325.40,4.70,190,2023-11-30 00:00:00,1,0,2024-07-20 13:41:26,0,2024-07-20 13:41:26,,,
2023-11,内蒙古区,1238.50,-96.80,191,2023-11-30 00:00:00,1,0,2024-07-20 13:41:26,0,2024-07-20 13:41:26,,,
2023-11,宁夏区,18.50,1.60,192,2023-11-30 00:00:00,1,0,2024-07-20 13:41:26,0,2024-07-20 13:41:26,,,
2023-10,神华集团,3568.80,201.40,193,2023-10-31 00:00:00,1,0,2024-07-20 13:41:26,0,2024-07-20 13:41:26,,,
2023-10,山东省,123.80,-39.30,194,2023-10-31 00:00:00,1,0,2024-07-20 13:41:26,0,2024-07-20 13:41:26,,,
2023-10,安徽省,480.10,20.30,195,2023-10-31 00:00:00,1,0,2024-07-20 13:41:26,0,2024-07-20 13:41:26,,,
2023-10,湖南省,12.30,-2.70,196,2023-10-31 00:00:00,1,0,2024-07-20 13:41:26,0,2024-07-20 13:41:26,,,
2023-10,中煤集团,464.50,146.00,197,2023-10-31 00:00:00,1,0,2024-07-20 13:41:26,0,2024-07-20 13:41:26,,,
