时间,港口名称,库存量(万吨),_ID,_DATA_TIME,_ACTIVE,_CREATE_ID,_CREATE_TIME,_UPDATE_ID,_UPDATE_TIME,_REMARK,_CHANGE_LOG,_RESERVE
2025-05-23,江阴港,470.00,78,2025-05-23 00:00:00,1,0,2025-06-06 23:32:10,0,2025-06-06 23:32:10,,,
2025-05-23,湛江港,345.00,79,2025-05-23 00:00:00,1,0,2025-06-06 23:32:10,0,2025-06-06 23:32:10,,,
2025-05-23,连云港,820.00,80,2025-05-23 00:00:00,1,0,2025-06-06 23:32:10,0,2025-06-06 23:32:10,,,
2025-05-23,常州港,0.00,81,2025-05-23 00:00:00,1,0,2025-06-06 23:32:10,0,2025-06-06 23:32:10,,,
2025-05-23,泉州港,3.00,82,2025-05-23 00:00:00,1,0,2025-06-06 23:32:10,0,2025-06-06 23:32:10,,,
2025-05-23,龙口港,10.00,83,2025-05-23 00:00:00,1,0,2025-06-06 23:32:10,0,2025-06-06 23:32:10,,,
2025-05-23,南通港,0.00,84,2025-05-23 00:00:00,1,0,2025-06-06 23:32:10,0,2025-06-06 23:32:10,,,
2025-05-16,钦州港,0.00,85,2025-05-16 00:00:00,1,0,2025-06-06 23:32:10,0,2025-06-06 23:32:10,,,
2025-05-16,广州港,0.00,86,2025-05-16 00:00:00,1,0,2025-06-06 23:32:10,0,2025-06-06 23:32:10,,,
2025-05-16,深圳港,0.00,87,2025-05-16 00:00:00,1,0,2025-06-06 23:32:10,0,2025-06-06 23:32:10,,,
2025-05-16,营口港,205.00,88,2025-05-16 00:00:00,1,0,2025-06-06 23:32:10,0,2025-06-06 23:32:10,,,
2025-05-16,防城港,228.00,89,2025-05-16 00:00:00,1,0,2025-06-06 23:32:10,0,2025-06-06 23:32:10,,,
2025-05-16,湛江港,335.00,90,2025-05-16 00:00:00,1,0,2025-06-06 23:32:10,0,2025-06-06 23:32:10,,,
2025-05-16,福州港,20.00,91,2025-05-16 00:00:00,1,0,2025-06-06 23:32:14,0,2025-06-06 23:32:14,,,
2025-05-16,深圳港,0.00,92,2025-05-16 00:00:00,1,0,2025-06-06 23:32:14,0,2025-06-06 23:32:14,,,
2025-05-16,马迹山港,130.00,93,2025-05-16 00:00:00,1,0,2025-06-06 23:32:14,0,2025-06-06 23:32:14,,,
2025-05-16,莱州港,0.00,94,2025-05-16 00:00:00,1,0,2025-06-06 23:32:14,0,2025-06-06 23:32:14,,,
2025-05-16,钦州港,0.00,95,2025-05-16 00:00:00,1,0,2025-06-06 23:32:14,0,2025-06-06 23:32:14,,,
2025-05-16,莆田港,0.00,96,2025-05-16 00:00:00,1,0,2025-06-06 23:32:14,0,2025-06-06 23:32:14,,,
2025-05-16,青岛港,2775.00,97,2025-05-16 00:00:00,1,0,2025-06-06 23:32:14,0,2025-06-06 23:32:14,,,
2025-05-16,北仑港,438.00,98,2025-05-16 00:00:00,1,0,2025-06-06 23:32:14,0,2025-06-06 23:32:14,,,
2025-05-16,张家港,48.00,99,2025-05-16 00:00:00,1,0,2025-06-06 23:32:14,0,2025-06-06 23:32:14,,,
