时间,报价机构,规格,本期价格(元/吨),价格类型,备注,_ID,_DATA_TIME,_ACTIVE,_CREATE_ID,_CREATE_TIME,_UPDATE_ID,_UPDATE_TIME,_REMARK,_CHANGE_LOG,_RESERVE
2023-09-07,内蒙中联,一级品,3400.00,出厂价,内蒙古,113,2023-09-07 00:00:00,1,0,2024-07-21 01:09:05,0,2024-07-21 01:09:05,,,
2023-08-31,奥维加能,一级品,3300.00,出厂价,陕西,114,2023-08-31 00:00:00,1,0,2024-07-21 01:09:05,0,2024-07-21 01:09:05,,,
2023-08-31,内蒙中联,一级品,3350.00,出厂价,内蒙古,115,2023-08-31 00:00:00,1,0,2024-07-21 01:09:05,0,2024-07-21 01:09:05,,,
2023-08-24,奥维加能,一级品,3200.00,出厂价,陕西,116,2023-08-24 00:00:00,1,0,2024-07-21 01:09:05,0,2024-07-21 01:09:05,,,
2023-08-24,内蒙中联,一级品,3100.00,出厂价,内蒙古,117,2023-08-24 00:00:00,1,0,2024-07-21 01:09:05,0,2024-07-21 01:09:05,,,
2023-08-17,奥维加能,一级品,3100.00,出厂价,陕西,118,2023-08-17 00:00:00,1,0,2024-07-21 01:09:05,0,2024-07-21 01:09:05,,,
2023-08-17,内蒙中联,一级品,3050.00,出厂价,内蒙古,119,2023-08-17 00:00:00,1,0,2024-07-21 01:09:05,0,2024-07-21 01:09:05,,,
2023-08-10,奥维加能,一级品,3000.00,出厂价,陕西,120,2023-08-10 00:00:00,1,0,2024-07-21 01:09:05,0,2024-07-21 01:09:05,,,
2023-08-10,内蒙中联,一级品,2950.00,出厂价,内蒙古,121,2023-08-10 00:00:00,1,0,2024-07-21 01:09:09,0,2024-07-21 01:09:09,,,
2023-08-03,内蒙中联,一级品,2950.00,出厂价,内蒙古,122,2023-08-03 00:00:00,1,0,2024-07-21 01:09:09,0,2024-07-21 01:09:09,,,
2023-07-27,内蒙中联,一级品,2950.00,出厂价,内蒙古,123,2023-07-27 00:00:00,1,0,2024-07-21 01:09:09,0,2024-07-21 01:09:09,,,
2023-07-20,内蒙中联,一级品,2950.00,出厂价,内蒙古,124,2023-07-20 00:00:00,1,0,2024-07-21 01:09:09,0,2024-07-21 01:09:09,,,
2023-07-13,内蒙中联,一级品,2850.00,出厂价,内蒙古,125,2023-07-13 00:00:00,1,0,2024-07-21 01:09:09,0,2024-07-21 01:09:09,,,
2023-07-06,内蒙中联,一级品,2800.00,出厂价,内蒙古,126,2023-07-06 00:00:00,1,0,2024-07-21 01:09:09,0,2024-07-21 01:09:09,,,
2023-06-29,内蒙中联,一级品,2900.00,出厂价,内蒙古,127,2023-06-29 00:00:00,1,0,2024-07-21 01:09:09,0,2024-07-21 01:09:09,,,
