时间,项目名称,累计值(万千瓦),_ID,_DATA_TIME,_ACTIVE,_CREATE_ID,_CREATE_TIME,_UPDATE_ID,_UPDATE_TIME,_REMARK,_CHANGE_LOG,_RESERVE
2018-08,新增火电发电设备容量,2118.00,188,2018-08-31 00:00:00,1,0,2024-07-20 16:03:49,0,2024-07-20 16:03:49,,,
2018-08,新增发电设备容量,7254.00,189,2018-08-31 00:00:00,1,0,2024-07-20 16:03:49,0,2024-07-20 16:03:49,,,
2018-07,新增水电发电设备容量,479.00,190,2018-07-31 00:00:00,1,0,2024-07-20 16:03:49,0,2024-07-20 16:03:49,,,
2018-07,新增火电发电设备容量,1880.00,191,2018-07-31 00:00:00,1,0,2024-07-20 16:03:49,0,2024-07-20 16:03:49,,,
2018-07,新增发电设备容量,6663.00,192,2018-07-31 00:00:00,1,0,2024-07-20 16:03:49,0,2024-07-20 16:03:49,,,
2018-06,新增水电发电设备容量,249.00,193,2018-06-30 00:00:00,1,0,2024-07-20 16:03:49,0,2024-07-20 16:03:49,,,
2018-06,新增火电发电设备容量,1515.00,194,2018-06-30 00:00:00,1,0,2024-07-20 16:03:49,0,2024-07-20 16:03:49,,,
2018-06,新增发电设备容量,5211.00,195,2018-06-30 00:00:00,1,0,2024-07-20 16:03:49,0,2024-07-20 16:03:49,,,
2018-05,新增水电发电设备容量,148.00,196,2018-05-31 00:00:00,1,0,2024-07-20 16:03:49,0,2024-07-20 16:03:49,,,
2018-05,新增火电发电设备容量,980.00,197,2018-05-31 00:00:00,1,0,2024-07-20 16:03:49,0,2024-07-20 16:03:49,,,
2018-05,新增发电设备容量,3388.00,198,2018-05-31 00:00:00,1,0,2024-07-20 16:03:49,0,2024-07-20 16:03:49,,,
2018-04,新增水电发电设备容量,135.00,199,2018-04-30 00:00:00,1,0,2024-07-20 16:03:49,0,2024-07-20 16:03:49,,,
2018-04,新增火电发电设备容量,876.00,200,2018-04-30 00:00:00,1,0,2024-07-20 16:03:49,0,2024-07-20 16:03:49,,,
2018-04,新增发电设备容量,2952.00,201,2018-04-30 00:00:00,1,0,2024-07-20 16:03:49,0,2024-07-20 16:03:49,,,
2018-03,新增水电发电设备容量,77.00,202,2018-03-31 00:00:00,1,0,2024-07-20 16:03:49,0,2024-07-20 16:03:49,,,
2018-03,新增火电发电设备容量,639.00,203,2018-03-31 00:00:00,1,0,2024-07-20 16:03:49,0,2024-07-20 16:03:49,,,
2018-03,新增发电设备容量,2491.00,204,2018-03-31 00:00:00,1,0,2024-07-20 16:03:49,0,2024-07-20 16:03:49,,,
2018-02,新增水电发电设备容量,68.00,205,2018-02-28 00:00:00,1,0,2024-07-20 16:03:49,0,2024-07-20 16:03:49,,,
2018-02,新增火电发电设备容量,589.00,206,2018-02-28 00:00:00,1,0,2024-07-20 16:03:49,0,2024-07-20 16:03:49,,,
2018-02,新增发电设备容量,2356.00,207,2018-02-28 00:00:00,1,0,2024-07-20 16:03:49,0,2024-07-20 16:03:49,,,
2017-12,新增水电发电设备容量,1287.00,208,2017-12-31 00:00:00,1,0,2024-07-20 16:03:49,0,2024-07-20 16:03:49,,,
2017-12,新增火电发电设备容量,4578.00,209,2017-12-31 00:00:00,1,0,2024-07-20 16:03:49,0,2024-07-20 16:03:49,,,
2017-12,新增发电设备容量,13372.00,210,2017-12-31 00:00:00,1,0,2024-07-20 16:03:49,0,2024-07-20 16:03:49,,,
2017-11,新增水电发电设备容量,1027.00,211,2017-11-30 00:00:00,1,0,2024-07-20 16:03:52,0,2024-07-20 16:03:52,,,
2017-11,新增火电发电设备容量,3925.00,212,2017-11-30 00:00:00,1,0,2024-07-20 16:03:52,0,2024-07-20 16:03:52,,,
2017-11,新增发电设备容量,11286.00,213,2017-11-30 00:00:00,1,0,2024-07-20 16:03:52,0,2024-07-20 16:03:52,,,
2017-10,新增水电发电设备容量,893.00,214,2017-10-31 00:00:00,1,0,2024-07-20 16:03:52,0,2024-07-20 16:03:52,,,
2017-10,新增火电发电设备容量,3321.00,215,2017-10-31 00:00:00,1,0,2024-07-20 16:03:52,0,2024-07-20 16:03:52,,,
2017-10,新增发电设备容量,9982.00,216,2017-10-31 00:00:00,1,0,2024-07-20 16:03:52,0,2024-07-20 16:03:52,,,
2017-09,新增水电发电设备容量,823.00,217,2017-09-30 00:00:00,1,0,2024-07-20 16:03:52,0,2024-07-20 16:03:52,,,
2017-09,新增火电发电设备容量,3098.00,218,2017-09-30 00:00:00,1,0,2024-07-20 16:03:52,0,2024-07-20 16:03:52,,,
2017-09,新增发电设备容量,9339.00,219,2017-09-30 00:00:00,1,0,2024-07-20 16:03:52,0,2024-07-20 16:03:52,,,
2017-08,新增水电发电设备容量,782.00,220,2017-08-31 00:00:00,1,0,2024-07-20 16:03:52,0,2024-07-20 16:03:52,,,
2017-08,新增火电发电设备容量,2589.00,221,2017-08-31 00:00:00,1,0,2024-07-20 16:03:52,0,2024-07-20 16:03:52,,,
2017-08,新增发电设备容量,8167.00,222,2017-08-31 00:00:00,1,0,2024-07-20 16:03:52,0,2024-07-20 16:03:52,,,
2017-07,新增水电发电设备容量,669.00,223,2017-07-31 00:00:00,1,0,2024-07-20 16:03:52,0,2024-07-20 16:03:52,,,
2017-07,新增火电发电设备容量,1884.00,224,2017-07-31 00:00:00,1,0,2024-07-20 16:03:52,0,2024-07-20 16:03:52,,,
2017-07,新增发电设备容量,6884.00,225,2017-07-31 00:00:00,1,0,2024-07-20 16:03:52,0,2024-07-20 16:03:52,,,
2017-06,新增水电发电设备容量,564.00,226,2017-06-30 00:00:00,1,0,2024-07-20 16:03:52,0,2024-07-20 16:03:52,,,
2017-06,新增火电发电设备容量,1421.00,227,2017-06-30 00:00:00,1,0,2024-07-20 16:03:52,0,2024-07-20 16:03:52,,,
2017-06,新增发电设备容量,5056.00,228,2017-06-30 00:00:00,1,0,2024-07-20 16:03:52,0,2024-07-20 16:03:52,,,
2017-05,新增水电发电设备容量,446.00,229,2017-05-31 00:00:00,1,0,2024-07-20 16:03:52,0,2024-07-20 16:03:52,,,
2017-05,新增火电发电设备容量,1330.00,230,2017-05-31 00:00:00,1,0,2024-07-20 16:03:52,0,2024-07-20 16:03:52,,,
2017-05,新增发电设备容量,3575.00,231,2017-05-31 00:00:00,1,0,2024-07-20 16:03:52,0,2024-07-20 16:03:52,,,
2017-04,新增水电发电设备容量,376.00,232,2017-04-30 00:00:00,1,0,2024-07-20 16:03:52,0,2024-07-20 16:03:52,,,
2017-04,新增火电发电设备容量,1169.00,233,2017-04-30 00:00:00,1,0,2024-07-20 16:03:52,0,2024-07-20 16:03:52,,,
2017-04,新增发电设备容量,2982.00,234,2017-04-30 00:00:00,1,0,2024-07-20 16:03:52,0,2024-07-20 16:03:52,,,
2017-03,新增水电发电设备容量,193.00,235,2017-03-31 00:00:00,1,0,2024-07-20 16:03:52,0,2024-07-20 16:03:52,,,
2017-03,新增火电发电设备容量,1139.00,236,2017-03-31 00:00:00,1,0,2024-07-20 16:03:52,0,2024-07-20 16:03:52,,,
2017-03,新增发电设备容量,2187.00,237,2017-03-31 00:00:00,1,0,2024-07-20 16:03:52,0,2024-07-20 16:03:52,,,
2017-02,新增水电发电设备容量,192.00,238,2017-02-28 00:00:00,1,0,2024-07-20 16:03:52,0,2024-07-20 16:03:52,,,
2017-02,新增火电发电设备容量,787.00,239,2017-02-28 00:00:00,1,0,2024-07-20 16:03:52,0,2024-07-20 16:03:52,,,
2017-02,新增发电设备容量,1614.00,240,2017-02-28 00:00:00,1,0,2024-07-20 16:03:52,0,2024-07-20 16:03:52,,,
2024-06,新增水电发电设备容量,499.00,472,2024-06-30 00:00:00,1,0,2024-08-01 10:44:09,0,2024-08-01 10:44:09,,,
2024-06,新增火电发电设备容量,1825.00,473,2024-06-30 00:00:00,1,0,2024-08-01 10:44:09,0,2024-08-01 10:44:09,,,
2024-06,新增发电设备容量,15276.00,474,2024-06-30 00:00:00,1,0,2024-08-01 10:44:09,0,2024-08-01 10:44:09,,,
2024-09,新增水电发电设备容量,797.00,475,2024-09-30 00:00:00,1,0,2024-11-07 01:52:18,0,2024-11-07 01:52:18,,,
2024-09,新增火电发电设备容量,3343.00,476,2024-09-30 00:00:00,1,0,2024-11-07 01:52:18,0,2024-11-07 01:52:18,,,
2024-09,新增发电设备容量,24258.00,477,2024-09-30 00:00:00,1,0,2024-11-07 01:52:18,0,2024-11-07 01:52:18,,,
2024-08,新增水电发电设备容量,658.00,478,2024-08-31 00:00:00,1,0,2024-11-07 01:52:18,0,2024-11-07 01:52:18,,,
2024-08,新增火电发电设备容量,2859.00,479,2024-08-31 00:00:00,1,0,2024-11-07 01:52:18,0,2024-11-07 01:52:18,,,
2024-08,新增发电设备容量,20995.00,480,2024-08-31 00:00:00,1,0,2024-11-07 01:52:18,0,2024-11-07 01:52:18,,,
2024-07,新增水电发电设备容量,584.00,481,2024-07-31 00:00:00,1,0,2024-11-07 01:52:18,0,2024-11-07 01:52:18,,,
2024-07,新增火电发电设备容量,2438.00,482,2024-07-31 00:00:00,1,0,2024-11-07 01:52:18,0,2024-11-07 01:52:18,,,
2024-07,新增发电设备容量,18484.00,483,2024-07-31 00:00:00,1,0,2024-11-07 01:52:18,0,2024-11-07 01:52:18,,,
2024-10,新增水电发电设备容量,887.00,484,2024-10-31 00:00:00,1,0,2024-11-25 23:17:18,0,2024-11-25 23:17:18,,,
2024-10,新增火电发电设备容量,4218.00,485,2024-10-31 00:00:00,1,0,2024-11-25 23:17:18,0,2024-11-25 23:17:18,,,
2024-10,新增发电设备容量,27933.00,486,2024-10-31 00:00:00,1,0,2024-11-25 23:17:18,0,2024-11-25 23:17:18,,,
2024-11,新增水电发电设备容量,998.00,487,2024-11-30 00:00:00,1,0,2024-12-23 23:16:43,0,2024-12-23 23:16:43,,,
2024-11,新增火电发电设备容量,4744.00,488,2024-11-30 00:00:00,1,0,2024-12-23 23:16:43,0,2024-12-23 23:16:43,,,
2024-11,新增发电设备容量,31666.00,489,2024-11-30 00:00:00,1,0,2024-12-23 23:16:43,0,2024-12-23 23:16:43,,,
2024-12,新增水电发电设备容量,1377.80,490,2024-12-31 00:00:00,1,0,2025-02-10 23:17:15,0,2025-02-10 23:17:15,,,
2024-12,新增火电发电设备容量,6567.10,491,2024-12-31 00:00:00,1,0,2025-02-10 23:17:15,0,2025-02-10 23:17:15,,,
2024-12,新增发电设备容量,43322.60,492,2024-12-31 00:00:00,1,0,2025-02-10 23:17:15,0,2025-02-10 23:17:15,,,
2025-02,新增水电发电设备容量,191.00,493,2025-02-28 00:00:00,1,0,2025-03-21 23:18:04,0,2025-03-21 23:18:04,,,
2025-02,新增火电发电设备容量,388.00,494,2025-02-28 00:00:00,1,0,2025-03-21 23:18:04,0,2025-03-21 23:18:04,,,
2025-02,新增发电设备容量,5453.00,495,2025-02-28 00:00:00,1,0,2025-03-21 23:18:04,0,2025-03-21 23:18:04,,,
2025-03,新增水电发电设备容量,213.00,496,2025-03-31 00:00:00,1,0,2025-04-21 23:19:12,0,2025-04-21 23:19:12,,,
2025-03,新增火电发电设备容量,925.00,497,2025-03-31 00:00:00,1,0,2025-04-21 23:19:12,0,2025-04-21 23:19:12,,,
2025-03,新增发电设备容量,8572.00,498,2025-03-31 00:00:00,1,0,2025-04-21 23:19:12,0,2025-04-21 23:19:12,,,
2025-04,新增水电发电设备容量,265.00,499,2025-04-30 00:00:00,1,0,2025-05-23 23:17:45,0,2025-05-23 23:17:45,,,
2025-04,新增火电发电设备容量,1298.00,500,2025-04-30 00:00:00,1,0,2025-05-23 23:17:45,0,2025-05-23 23:17:45,,,
2025-04,新增发电设备容量,14052.00,501,2025-04-30 00:00:00,1,0,2025-05-23 23:17:45,0,2025-05-23 23:17:45,,,
2025-05,新增水电发电设备容量,325.00,502,2025-05-31 00:00:00,1,0,2025-06-24 23:16:56,0,2025-06-24 23:16:56,,,
2025-05,新增火电发电设备容量,1755.00,503,2025-05-31 00:00:00,1,0,2025-06-24 23:16:56,0,2025-06-24 23:16:56,,,
2025-05,新增发电设备容量,26492.00,504,2025-05-31 00:00:00,1,0,2025-06-24 23:16:56,0,2025-06-24 23:16:56,,,
2025-06,新增水电发电设备容量,393.00,505,2025-06-30 00:00:00,1,0,2025-07-31 23:16:35,0,2025-07-31 23:16:35,,,
2025-06,新增火电发电设备容量,2578.00,506,2025-06-30 00:00:00,1,0,2025-07-31 23:16:35,0,2025-07-31 23:16:35,,,
2025-06,新增发电设备容量,29332.00,507,2025-06-30 00:00:00,1,0,2025-07-31 23:16:35,0,2025-07-31 23:16:35,,,
2025-07,新增水电发电设备容量,589.00,508,2025-07-31 00:00:00,1,0,2025-08-25 23:18:05,0,2025-08-25 23:18:05,,,
2025-07,新增火电发电设备容量,4198.00,509,2025-07-31 00:00:00,1,0,2025-08-25 23:18:05,0,2025-08-25 23:18:05,,,
2025-07,新增发电设备容量,32480.00,510,2025-07-31 00:00:00,1,0,2025-08-25 23:18:05,0,2025-08-25 23:18:05,,,
