时间,海关,当月数量(吨),累计数量(吨),当月金额(千美元),累计金额(千美元),_ID,_DATA_TIME,_ACTIVE,_CREATE_ID,_CREATE_TIME,_UPDATE_ID,_UPDATE_TIME,_REMARK,_CHANGE_LOG,_RESERVE
2017-06,石家庄海关,5056.68,22239.84,809.07,3352.73,521,2017-06-30 00:00:00,1,0,2024-07-21 00:53:46,0,2024-07-21 00:53:46,,,
2017-06,天津海关,398223.16,2627741.62,108214.99,693089.23,522,2017-06-30 00:00:00,1,0,2024-07-21 00:53:46,0,2024-07-21 00:53:46,,,
2017-06,乌鲁木齐海关,14975.04,47385.82,2997.22,9540.38,523,2017-06-30 00:00:00,1,0,2024-07-21 00:53:46,0,2024-07-21 00:53:46,,,
2017-06,济南海关,877.96,1194.96,351.18,449.45,524,2017-06-30 00:00:00,1,0,2024-07-21 00:53:46,0,2024-07-21 00:53:46,,,
2017-06,西安海关,18057.48,97069.32,2965.91,16492.06,525,2017-06-30 00:00:00,1,0,2024-07-21 00:53:46,0,2024-07-21 00:53:46,,,
2017-05,海关合计,648335.75,3395305.62,160814.36,876282.27,526,2017-05-31 00:00:00,1,0,2024-07-21 00:53:46,0,2024-07-21 00:53:46,,,
2017-05,长沙海关,63.49,79.48,22.48,28.14,527,2017-05-31 00:00:00,1,0,2024-07-21 00:53:46,0,2024-07-21 00:53:46,,,
2017-05,大连海关,1815.35,11679.89,326.73,1982.40,528,2017-05-31 00:00:00,1,0,2024-07-21 00:53:46,0,2024-07-21 00:53:46,,,
2017-05,哈尔滨海关,0.00,290.00,0.00,112.65,529,2017-05-31 00:00:00,1,0,2024-07-21 00:53:46,0,2024-07-21 00:53:46,,,
2017-05,呼和浩特海关,66.00,66.00,14.94,14.94,530,2017-05-31 00:00:00,1,0,2024-07-21 00:53:46,0,2024-07-21 00:53:46,,,
2017-05,昆明海关,23684.35,99569.80,7587.61,32290.30,531,2017-05-31 00:00:00,1,0,2024-07-21 00:53:46,0,2024-07-21 00:53:46,,,
2017-05,南昌海关,30.00,62.20,9.00,18.66,532,2017-05-31 00:00:00,1,0,2024-07-21 00:53:46,0,2024-07-21 00:53:46,,,
2017-05,南京海关,128889.31,334547.71,36735.02,92108.46,533,2017-05-31 00:00:00,1,0,2024-07-21 00:53:46,0,2024-07-21 00:53:46,,,
2017-05,南宁海关,966.45,4279.48,148.68,785.75,534,2017-05-31 00:00:00,1,0,2024-07-21 00:53:46,0,2024-07-21 00:53:46,,,
2017-05,青岛海关,123412.27,586289.80,27909.29,141355.48,535,2017-05-31 00:00:00,1,0,2024-07-21 00:53:46,0,2024-07-21 00:53:46,,,
2017-05,石家庄海关,6219.00,17183.16,963.95,2543.66,536,2017-05-31 00:00:00,1,0,2024-07-21 00:53:46,0,2024-07-21 00:53:46,,,
2017-05,天津海关,354495.29,2229518.46,85129.53,584874.24,537,2017-05-31 00:00:00,1,0,2024-07-21 00:53:46,0,2024-07-21 00:53:46,,,
2017-05,乌鲁木齐海关,8377.23,32410.78,1868.87,6543.17,538,2017-05-31 00:00:00,1,0,2024-07-21 00:53:46,0,2024-07-21 00:53:46,,,
2017-05,济南海关,317.00,317.00,98.27,98.27,539,2017-05-31 00:00:00,1,0,2024-07-21 00:53:46,0,2024-07-21 00:53:46,,,
2017-05,西安海关,0.00,79011.84,0.00,13526.15,540,2017-05-31 00:00:00,1,0,2024-07-21 00:53:46,0,2024-07-21 00:53:46,,,
2017-04,海关合计,743574.59,2746969.87,186201.68,715467.91,541,2017-04-30 00:00:00,1,0,2024-07-21 00:53:50,0,2024-07-21 00:53:50,,,
2017-04,长沙海关,15.99,15.99,5.66,5.66,542,2017-04-30 00:00:00,1,0,2024-07-21 00:53:50,0,2024-07-21 00:53:50,,,
2017-04,大连海关,98.54,9864.54,10.84,1655.67,543,2017-04-30 00:00:00,1,0,2024-07-21 00:53:50,0,2024-07-21 00:53:50,,,
2017-04,哈尔滨海关,290.00,290.00,112.65,112.65,544,2017-04-30 00:00:00,1,0,2024-07-21 00:53:50,0,2024-07-21 00:53:50,,,
2017-04,昆明海关,19093.16,75885.45,5760.13,24702.69,545,2017-04-30 00:00:00,1,0,2024-07-21 00:53:50,0,2024-07-21 00:53:50,,,
2017-04,南昌海关,32.20,32.20,9.66,9.66,546,2017-04-30 00:00:00,1,0,2024-07-21 00:53:50,0,2024-07-21 00:53:50,,,
2017-04,南京海关,82811.87,205658.40,22811.58,55373.44,547,2017-04-30 00:00:00,1,0,2024-07-21 00:53:50,0,2024-07-21 00:53:50,,,
2017-04,南宁海关,634.37,3313.03,223.33,637.07,548,2017-04-30 00:00:00,1,0,2024-07-21 00:53:50,0,2024-07-21 00:53:50,,,
2017-04,青岛海关,103501.15,462877.53,26185.81,113446.20,549,2017-04-30 00:00:00,1,0,2024-07-21 00:53:50,0,2024-07-21 00:53:50,,,
2017-04,石家庄海关,2939.74,10964.16,455.66,1579.72,550,2017-04-30 00:00:00,1,0,2024-07-21 00:53:50,0,2024-07-21 00:53:50,,,
2017-04,天津海关,486680.24,1875023.17,122234.90,499744.71,551,2017-04-30 00:00:00,1,0,2024-07-21 00:53:50,0,2024-07-21 00:53:50,,,
2017-04,乌鲁木齐海关,10754.11,24033.55,2257.91,4674.30,552,2017-04-30 00:00:00,1,0,2024-07-21 00:53:50,0,2024-07-21 00:53:50,,,
2017-04,西安海关,36723.22,79011.84,6133.56,13526.15,553,2017-04-30 00:00:00,1,0,2024-07-21 00:53:50,0,2024-07-21 00:53:50,,,
2017-03,海关合计,396674.38,2003395.28,99306.27,529266.23,554,2017-03-31 00:00:00,1,0,2024-07-21 00:53:50,0,2024-07-21 00:53:50,,,
2017-03,大连海关,9580.00,9766.00,1618.19,1644.83,555,2017-03-31 00:00:00,1,0,2024-07-21 00:53:50,0,2024-07-21 00:53:50,,,
2017-03,昆明海关,29410.49,56792.29,9325.66,18942.56,556,2017-03-31 00:00:00,1,0,2024-07-21 00:53:50,0,2024-07-21 00:53:50,,,
2017-03,南京海关,14012.54,122846.53,5108.97,32561.86,557,2017-03-31 00:00:00,1,0,2024-07-21 00:53:50,0,2024-07-21 00:53:50,,,
2017-03,南宁海关,520.10,2678.66,76.07,413.75,558,2017-03-31 00:00:00,1,0,2024-07-21 00:53:50,0,2024-07-21 00:53:50,,,
2017-03,青岛海关,34824.77,359376.38,7960.67,87260.39,559,2017-03-31 00:00:00,1,0,2024-07-21 00:53:50,0,2024-07-21 00:53:50,,,
2017-03,石家庄海关,3270.42,8024.42,529.81,1124.06,560,2017-03-31 00:00:00,1,0,2024-07-21 00:53:50,0,2024-07-21 00:53:50,,,
2017-03,天津海关,302533.25,1388342.93,74219.13,377509.81,561,2017-03-31 00:00:00,1,0,2024-07-21 00:53:50,0,2024-07-21 00:53:50,,,
2017-03,乌鲁木齐海关,2522.81,13279.44,467.77,2416.39,562,2017-03-31 00:00:00,1,0,2024-07-21 00:53:50,0,2024-07-21 00:53:50,,,
2017-03,西安海关,0.00,42288.62,0.00,7392.60,563,2017-03-31 00:00:00,1,0,2024-07-21 00:53:50,0,2024-07-21 00:53:50,,,
2017-02,海关合计,814220.81,1606720.90,236509.51,429959.97,564,2017-02-28 00:00:00,1,0,2024-07-21 00:53:50,0,2024-07-21 00:53:50,,,
2017-02,大连海关,0.00,186.00,0.00,26.65,565,2017-02-28 00:00:00,1,0,2024-07-21 00:53:50,0,2024-07-21 00:53:50,,,
2017-02,昆明海关,12152.06,27381.80,4131.68,9616.90,566,2017-02-28 00:00:00,1,0,2024-07-21 00:53:50,0,2024-07-21 00:53:50,,,
2017-02,南京海关,81591.81,108833.99,21736.84,27452.89,567,2017-02-28 00:00:00,1,0,2024-07-21 00:53:50,0,2024-07-21 00:53:50,,,
2017-02,南宁海关,820.50,2158.56,118.60,337.67,568,2017-02-28 00:00:00,1,0,2024-07-21 00:53:50,0,2024-07-21 00:53:50,,,
2017-02,青岛海关,153814.66,324551.61,41370.76,79299.72,569,2017-02-28 00:00:00,1,0,2024-07-21 00:53:50,0,2024-07-21 00:53:50,,,
2017-02,石家庄海关,0.00,4754.00,0.00,594.25,570,2017-02-28 00:00:00,1,0,2024-07-21 00:53:50,0,2024-07-21 00:53:50,,,
2017-02,天津海关,544960.00,1085809.68,165550.69,303290.67,571,2017-02-28 00:00:00,1,0,2024-07-21 00:53:53,0,2024-07-21 00:53:53,,,
2017-02,乌鲁木齐海关,2436.88,10756.63,441.92,1948.62,572,2017-02-28 00:00:00,1,0,2024-07-21 00:53:53,0,2024-07-21 00:53:53,,,
2017-02,西安海关,18444.90,42288.62,3159.02,7392.60,573,2017-02-28 00:00:00,1,0,2024-07-21 00:53:53,0,2024-07-21 00:53:53,,,
2017-01,海关合计,792500.09,792500.09,193450.46,193450.46,574,2017-01-31 00:00:00,1,0,2024-07-21 00:53:53,0,2024-07-21 00:53:53,,,
2017-01,大连海关,186.00,186.00,26.65,26.65,575,2017-01-31 00:00:00,1,0,2024-07-21 00:53:53,0,2024-07-21 00:53:53,,,
2017-01,昆明海关,15229.74,15229.74,5485.22,5485.22,576,2017-01-31 00:00:00,1,0,2024-07-21 00:53:53,0,2024-07-21 00:53:53,,,
2017-01,南京海关,27242.18,27242.18,5716.04,5716.04,577,2017-01-31 00:00:00,1,0,2024-07-21 00:53:53,0,2024-07-21 00:53:53,,,
2017-01,南宁海关,1338.06,1338.06,219.07,219.07,578,2017-01-31 00:00:00,1,0,2024-07-21 00:53:53,0,2024-07-21 00:53:53,,,
2017-01,青岛海关,170736.95,170736.95,37928.96,37928.96,579,2017-01-31 00:00:00,1,0,2024-07-21 00:53:53,0,2024-07-21 00:53:53,,,
2017-01,石家庄海关,4754.00,4754.00,594.25,594.25,580,2017-01-31 00:00:00,1,0,2024-07-21 00:53:53,0,2024-07-21 00:53:53,,,
2017-01,天津海关,540849.68,540849.68,137739.99,137739.99,581,2017-01-31 00:00:00,1,0,2024-07-21 00:53:53,0,2024-07-21 00:53:53,,,
2017-01,乌鲁木齐海关,8319.75,8319.75,1506.70,1506.70,582,2017-01-31 00:00:00,1,0,2024-07-21 00:53:53,0,2024-07-21 00:53:53,,,
2017-01,西安海关,23843.72,23843.72,4233.58,4233.58,583,2017-01-31 00:00:00,1,0,2024-07-21 00:53:53,0,2024-07-21 00:53:53,,,
