时间,数据名称,本期(点),上期(点),环比增减(点),环比增幅(%),_ID,_DATA_TIME,_ACTIVE,_CREATE_ID,_CREATE_TIME,_UPDATE_ID,_UPDATE_TIME,_REMARK,_CHANGE_LOG,_RESERVE
2019-07-04,海运煤炭价格指数,611.27,642.37,-31.10,-4.84%,1216,2019-07-04 00:00:00,1,0,2024-07-20 10:00:32,0,2024-07-20 10:00:32,,,
2019-07-03,海运煤炭价格指数,642.37,668.52,-26.15,-3.91%,1217,2019-07-03 00:00:00,1,0,2024-07-20 10:00:32,0,2024-07-20 10:00:32,,,
2019-07-02,海运煤炭价格指数,668.52,687.25,-18.73,-2.73%,1218,2019-07-02 00:00:00,1,0,2024-07-20 10:00:32,0,2024-07-20 10:00:32,,,
2019-07-01,海运煤炭价格指数,687.25,730.15,-42.90,-5.88%,1219,2019-07-01 00:00:00,1,0,2024-07-20 10:00:32,0,2024-07-20 10:00:32,,,
2019-06-27,海运煤炭价格指数,730.15,735.36,-5.21,-0.71%,1220,2019-06-27 00:00:00,1,0,2024-07-20 10:00:32,0,2024-07-20 10:00:32,,,
2019-06-26,海运煤炭价格指数,735.36,734.04,1.32,0.18%,1221,2019-06-26 00:00:00,1,0,2024-07-20 10:00:32,0,2024-07-20 10:00:32,,,
2019-06-25,海运煤炭价格指数,734.04,732.95,1.09,0.15%,1222,2019-06-25 00:00:00,1,0,2024-07-20 10:00:32,0,2024-07-20 10:00:32,,,
2019-06-24,海运煤炭价格指数,732.95,734.69,-1.74,-0.24%,1223,2019-06-24 00:00:00,1,0,2024-07-20 10:00:32,0,2024-07-20 10:00:32,,,
2019-06-21,海运煤炭价格指数,734.69,732.39,2.30,0.31%,1224,2019-06-21 00:00:00,1,0,2024-07-20 10:00:32,0,2024-07-20 10:00:32,,,
2019-06-20,海运煤炭价格指数,732.39,733.39,-1.00,-0.14%,1225,2019-06-20 00:00:00,1,0,2024-07-20 10:00:32,0,2024-07-20 10:00:32,,,
2019-06-19,海运煤炭价格指数,733.39,734.43,-1.04,-0.14%,1226,2019-06-19 00:00:00,1,0,2024-07-20 10:00:32,0,2024-07-20 10:00:32,,,
2019-06-18,海运煤炭价格指数,734.43,744.80,-10.37,-1.39%,1227,2019-06-18 00:00:00,1,0,2024-07-20 10:00:32,0,2024-07-20 10:00:32,,,
2019-06-17,海运煤炭价格指数,744.80,754.68,-9.88,-1.31%,1228,2019-06-17 00:00:00,1,0,2024-07-20 10:00:32,0,2024-07-20 10:00:32,,,
2019-06-14,海运煤炭价格指数,754.68,757.86,-3.18,-0.42%,1229,2019-06-14 00:00:00,1,0,2024-07-20 10:00:32,0,2024-07-20 10:00:32,,,
2019-06-13,海运煤炭价格指数,757.86,769.14,-11.28,-1.47%,1230,2019-06-13 00:00:00,1,0,2024-07-20 10:00:32,0,2024-07-20 10:00:32,,,
2019-06-12,海运煤炭价格指数,769.14,784.69,-15.55,-1.98%,1231,2019-06-12 00:00:00,1,0,2024-07-20 10:00:35,0,2024-07-20 10:00:35,,,
2019-06-11,海运煤炭价格指数,784.69,784.47,0.22,0.03%,1232,2019-06-11 00:00:00,1,0,2024-07-20 10:00:35,0,2024-07-20 10:00:35,,,
2019-06-10,海运煤炭价格指数,784.47,783.79,0.68,0.09%,1233,2019-06-10 00:00:00,1,0,2024-07-20 10:00:35,0,2024-07-20 10:00:35,,,
2019-06-09,海运煤炭价格指数,620.16,783.79,-163.63,-20.88%,1234,2019-06-09 00:00:00,1,0,2024-07-20 10:00:35,0,2024-07-20 10:00:35,,,
2019-06-06,海运煤炭价格指数,783.79,780.94,2.85,0.36%,1235,2019-06-06 00:00:00,1,0,2024-07-20 10:00:35,0,2024-07-20 10:00:35,,,
2019-06-05,海运煤炭价格指数,780.94,783.39,-2.45,-0.31%,1236,2019-06-05 00:00:00,1,0,2024-07-20 10:00:35,0,2024-07-20 10:00:35,,,
2019-06-04,海运煤炭价格指数,783.39,800.42,-17.03,-2.13%,1237,2019-06-04 00:00:00,1,0,2024-07-20 10:00:35,0,2024-07-20 10:00:35,,,
2019-06-03,海运煤炭价格指数,800.42,797.27,3.15,0.40%,1238,2019-06-03 00:00:00,1,0,2024-07-20 10:00:35,0,2024-07-20 10:00:35,,,
2019-05-31,海运煤炭价格指数,797.27,806.92,-9.65,-1.20%,1239,2019-05-31 00:00:00,1,0,2024-07-20 10:00:35,0,2024-07-20 10:00:35,,,
2019-05-30,海运煤炭价格指数,806.92,838.15,-31.23,-3.73%,1240,2019-05-30 00:00:00,1,0,2024-07-20 10:00:35,0,2024-07-20 10:00:35,,,
2019-05-29,海运煤炭价格指数,838.15,864.73,-26.58,-3.07%,1241,2019-05-29 00:00:00,1,0,2024-07-20 10:00:35,0,2024-07-20 10:00:35,,,
2019-05-28,海运煤炭价格指数,864.73,885.85,-21.12,-2.38%,1242,2019-05-28 00:00:00,1,0,2024-07-20 10:00:35,0,2024-07-20 10:00:35,,,
2019-05-27,海运煤炭价格指数,885.85,904.43,-18.58,-2.05%,1243,2019-05-27 00:00:00,1,0,2024-07-20 10:00:35,0,2024-07-20 10:00:35,,,
2019-05-24,海运煤炭价格指数,904.43,918.15,-13.72,-1.49%,1244,2019-05-24 00:00:00,1,0,2024-07-20 10:00:35,0,2024-07-20 10:00:35,,,
2019-05-23,海运煤炭价格指数,918.15,933.10,-14.95,-1.60%,1245,2019-05-23 00:00:00,1,0,2024-07-20 10:00:35,0,2024-07-20 10:00:35,,,
2019-05-22,海运煤炭价格指数,933.10,941.18,-8.08,-0.86%,1246,2019-05-22 00:00:00,1,0,2024-07-20 10:00:35,0,2024-07-20 10:00:35,,,
2019-05-21,海运煤炭价格指数,941.18,917.82,23.36,2.55%,1247,2019-05-21 00:00:00,1,0,2024-07-20 10:00:35,0,2024-07-20 10:00:35,,,
2019-05-20,海运煤炭价格指数,917.82,897.47,20.35,2.27%,1248,2019-05-20 00:00:00,1,0,2024-07-20 10:00:35,0,2024-07-20 10:00:35,,,
2019-05-17,海运煤炭价格指数,897.47,883.95,13.52,1.53%,1249,2019-05-17 00:00:00,1,0,2024-07-20 10:00:35,0,2024-07-20 10:00:35,,,
2019-05-16,海运煤炭价格指数,883.95,894.27,-10.32,-1.15%,1250,2019-05-16 00:00:00,1,0,2024-07-20 10:00:35,0,2024-07-20 10:00:35,,,
2019-05-15,海运煤炭价格指数,894.27,917.86,-23.59,-2.57%,1251,2019-05-15 00:00:00,1,0,2024-07-20 10:00:35,0,2024-07-20 10:00:35,,,
2019-05-14,海运煤炭价格指数,917.86,924.01,-6.15,-0.67%,1252,2019-05-14 00:00:00,1,0,2024-07-20 10:00:35,0,2024-07-20 10:00:35,,,
2019-05-13,海运煤炭价格指数,924.01,891.33,32.68,3.67%,1253,2019-05-13 00:00:00,1,0,2024-07-20 10:00:35,0,2024-07-20 10:00:35,,,
2019-05-10,海运煤炭价格指数,891.33,864.43,26.90,3.11%,1254,2019-05-10 00:00:00,1,0,2024-07-20 10:00:35,0,2024-07-20 10:00:35,,,
2019-05-09,海运煤炭价格指数,864.43,843.65,20.78,2.46%,1255,2019-05-09 00:00:00,1,0,2024-07-20 10:00:35,0,2024-07-20 10:00:35,,,
2019-05-08,海运煤炭价格指数,843.65,856.46,-12.81,-1.50%,1256,2019-05-08 00:00:00,1,0,2024-07-20 10:00:35,0,2024-07-20 10:00:35,,,
2019-05-07,海运煤炭价格指数,856.46,886.75,-30.29,-3.42%,1257,2019-05-07 00:00:00,1,0,2024-07-20 10:00:35,0,2024-07-20 10:00:35,,,
2019-05-05,海运煤炭价格指数,886.75,900.32,-13.57,-1.51%,1258,2019-05-05 00:00:00,1,0,2024-07-20 10:00:35,0,2024-07-20 10:00:35,,,
2019-04-29,海运煤炭价格指数,900.32,876.69,23.63,2.70%,1259,2019-04-29 00:00:00,1,0,2024-07-20 10:00:35,0,2024-07-20 10:00:35,,,
2019-04-28,海运煤炭价格指数,876.69,863.40,13.29,1.54%,1260,2019-04-28 00:00:00,1,0,2024-07-20 10:00:35,0,2024-07-20 10:00:35,,,
2019-04-26,海运煤炭价格指数,863.40,853.94,9.46,1.11%,1261,2019-04-26 00:00:00,1,0,2024-07-20 10:00:38,0,2024-07-20 10:00:38,,,
2019-04-25,海运煤炭价格指数,853.94,832.76,21.18,2.54%,1262,2019-04-25 00:00:00,1,0,2024-07-20 10:00:38,0,2024-07-20 10:00:38,,,
2019-04-23,海运煤炭价格指数,832.76,818.00,14.76,1.80%,1263,2019-04-23 00:00:00,1,0,2024-07-20 10:00:38,0,2024-07-20 10:00:38,,,
2019-04-22,海运煤炭价格指数,818.00,793.53,24.47,3.08%,1264,2019-04-22 00:00:00,1,0,2024-07-20 10:00:38,0,2024-07-20 10:00:38,,,
2019-04-19,海运煤炭价格指数,793.53,793.31,0.22,0.03%,1265,2019-04-19 00:00:00,1,0,2024-07-20 10:00:38,0,2024-07-20 10:00:38,,,
2019-04-18,海运煤炭价格指数,793.31,750.40,42.91,5.72%,1266,2019-04-18 00:00:00,1,0,2024-07-20 10:00:38,0,2024-07-20 10:00:38,,,
2019-04-16,海运煤炭价格指数,750.40,723.90,26.50,3.66%,1267,2019-04-16 00:00:00,1,0,2024-07-20 10:00:38,0,2024-07-20 10:00:38,,,
2019-04-12,海运煤炭价格指数,723.90,753.53,-29.63,-3.93%,1268,2019-04-12 00:00:00,1,0,2024-07-20 10:00:38,0,2024-07-20 10:00:38,,,
2019-04-10,海运煤炭价格指数,753.53,767.45,-13.92,-1.81%,1269,2019-04-10 00:00:00,1,0,2024-07-20 10:00:38,0,2024-07-20 10:00:38,,,
2019-04-08,海运煤炭价格指数,767.45,721.47,45.98,6.37%,1270,2019-04-08 00:00:00,1,0,2024-07-20 10:00:38,0,2024-07-20 10:00:38,,,
2019-04-04,海运煤炭价格指数,721.47,675.12,46.35,6.87%,1271,2019-04-04 00:00:00,1,0,2024-07-20 10:00:38,0,2024-07-20 10:00:38,,,
2019-04-02,海运煤炭价格指数,675.12,681.02,-5.90,-0.87%,1272,2019-04-02 00:00:00,1,0,2024-07-20 10:00:38,0,2024-07-20 10:00:38,,,
2019-04-01,海运煤炭价格指数,681.02,686.90,-5.88,-0.86%,1273,2019-04-01 00:00:00,1,0,2024-07-20 10:00:38,0,2024-07-20 10:00:38,,,
2019-03-29,海运煤炭价格指数,686.90,687.19,-0.29,-0.04%,1274,2019-03-29 00:00:00,1,0,2024-07-20 10:00:38,0,2024-07-20 10:00:38,,,
2019-03-22,海运煤炭价格指数,687.19,662.65,24.54,3.70%,1275,2019-03-22 00:00:00,1,0,2024-07-20 10:00:38,0,2024-07-20 10:00:38,,,
2019-03-21,海运煤炭价格指数,662.65,634.16,28.49,4.49%,1276,2019-03-21 00:00:00,1,0,2024-07-20 10:00:38,0,2024-07-20 10:00:38,,,
2019-03-18,海运煤炭价格指数,634.16,630.74,3.42,0.54%,1277,2019-03-18 00:00:00,1,0,2024-07-20 10:00:38,0,2024-07-20 10:00:38,,,
2019-03-15,海运煤炭价格指数,630.74,639.74,-9.00,-1.41%,1278,2019-03-15 00:00:00,1,0,2024-07-20 10:00:38,0,2024-07-20 10:00:38,,,
2019-03-14,海运煤炭价格指数,639.74,671.24,-31.50,-4.69%,1279,2019-03-14 00:00:00,1,0,2024-07-20 10:00:38,0,2024-07-20 10:00:38,,,
2019-03-11,海运煤炭价格指数,671.24,681.86,-10.62,-1.56%,1280,2019-03-11 00:00:00,1,0,2024-07-20 10:00:38,0,2024-07-20 10:00:38,,,
2019-03-08,海运煤炭价格指数,681.86,698.65,-16.79,-2.40%,1281,2019-03-08 00:00:00,1,0,2024-07-20 10:00:38,0,2024-07-20 10:00:38,,,
2019-03-07,海运煤炭价格指数,698.65,699.54,-0.89,-0.13%,1282,2019-03-07 00:00:00,1,0,2024-07-20 10:00:38,0,2024-07-20 10:00:38,,,
2019-03-04,海运煤炭价格指数,699.54,678.27,21.27,3.14%,1283,2019-03-04 00:00:00,1,0,2024-07-20 10:00:38,0,2024-07-20 10:00:38,,,
2019-03-01,海运煤炭价格指数,678.27,644.89,33.38,5.18%,1284,2019-03-01 00:00:00,1,0,2024-07-20 10:00:38,0,2024-07-20 10:00:38,,,
2019-02-28,海运煤炭价格指数,644.89,609.33,35.56,5.84%,1285,2019-02-28 00:00:00,1,0,2024-07-20 10:00:38,0,2024-07-20 10:00:38,,,
2019-02-25,海运煤炭价格指数,609.33,610.54,-1.21,-0.20%,1286,2019-02-25 00:00:00,1,0,2024-07-20 10:00:38,0,2024-07-20 10:00:38,,,
2019-02-22,海运煤炭价格指数,610.54,611.26,-0.72,-0.12%,1287,2019-02-22 00:00:00,1,0,2024-07-20 10:00:38,0,2024-07-20 10:00:38,,,
2019-02-21,海运煤炭价格指数,611.26,622.57,-11.31,-1.82%,1288,2019-02-21 00:00:00,1,0,2024-07-20 10:00:38,0,2024-07-20 10:00:38,,,
2019-02-18,海运煤炭价格指数,622.57,593.44,29.13,4.91%,1289,2019-02-18 00:00:00,1,0,2024-07-20 10:00:38,0,2024-07-20 10:00:38,,,
2019-02-14,海运煤炭价格指数,593.44,582.90,10.54,1.81%,1290,2019-02-14 00:00:00,1,0,2024-07-20 10:00:38,0,2024-07-20 10:00:38,,,
2019-02-12,海运煤炭价格指数,582.90,577.33,5.57,0.96%,1291,2019-02-12 00:00:00,1,0,2024-07-20 10:00:41,0,2024-07-20 10:00:41,,,
2019-02-11,海运煤炭价格指数,577.33,546.73,30.60,5.60%,1292,2019-02-11 00:00:00,1,0,2024-07-20 10:00:41,0,2024-07-20 10:00:41,,,
2019-02-03,海运煤炭价格指数,546.73,548.47,-1.74,-0.32%,1293,2019-02-03 00:00:00,1,0,2024-07-20 10:00:41,0,2024-07-20 10:00:41,,,
2019-02-01,海运煤炭价格指数,548.47,547.14,1.33,0.24%,1294,2019-02-01 00:00:00,1,0,2024-07-20 10:00:41,0,2024-07-20 10:00:41,,,
2019-01-29,海运煤炭价格指数,547.14,546.61,0.53,0.10%,1295,2019-01-29 00:00:00,1,0,2024-07-20 10:00:41,0,2024-07-20 10:00:41,,,
2019-01-25,海运煤炭价格指数,546.61,544.84,1.77,0.32%,1296,2019-01-25 00:00:00,1,0,2024-07-20 10:00:41,0,2024-07-20 10:00:41,,,
2019-01-24,海运煤炭价格指数,544.84,617.62,-72.78,-11.78%,1297,2019-01-24 00:00:00,1,0,2024-07-20 10:00:41,0,2024-07-20 10:00:41,,,
2019-01-21,海运煤炭价格指数,617.62,647.25,-29.63,-4.58%,1298,2019-01-21 00:00:00,1,0,2024-07-20 10:00:41,0,2024-07-20 10:00:41,,,
2019-01-18,海运煤炭价格指数,647.25,695.41,-48.16,-6.93%,1299,2019-01-18 00:00:00,1,0,2024-07-20 10:00:41,0,2024-07-20 10:00:41,,,
2019-01-17,海运煤炭价格指数,695.41,738.76,-43.35,-5.87%,1300,2019-01-17 00:00:00,1,0,2024-07-20 10:00:41,0,2024-07-20 10:00:41,,,
2019-01-14,海运煤炭价格指数,738.76,790.36,-51.60,-6.53%,1301,2019-01-14 00:00:00,1,0,2024-07-20 10:00:41,0,2024-07-20 10:00:41,,,
2019-01-10,海运煤炭价格指数,790.36,801.45,-11.09,-1.38%,1302,2019-01-10 00:00:00,1,0,2024-07-20 10:00:41,0,2024-07-20 10:00:41,,,
2019-01-07,海运煤炭价格指数,801.45,789.30,12.15,1.54%,1303,2019-01-07 00:00:00,1,0,2024-07-20 10:00:41,0,2024-07-20 10:00:41,,,
2019-01-03,海运煤炭价格指数,789.30,757.75,31.55,4.16%,1304,2019-01-03 00:00:00,1,0,2024-07-20 10:00:41,0,2024-07-20 10:00:41,,,
2018-12-29,海运煤炭价格指数,757.75,751.55,6.20,0.82%,1305,2018-12-29 00:00:00,1,0,2024-07-20 10:00:41,0,2024-07-20 10:00:41,,,
2018-12-27,海运煤炭价格指数,751.55,748.20,3.35,0.45%,1306,2018-12-27 00:00:00,1,0,2024-07-20 10:00:41,0,2024-07-20 10:00:41,,,
2018-12-24,海运煤炭价格指数,748.20,752.90,-4.70,-0.62%,1307,2018-12-24 00:00:00,1,0,2024-07-20 10:00:41,0,2024-07-20 10:00:41,,,
2018-12-20,海运煤炭价格指数,752.90,785.20,-32.30,-4.11%,1308,2018-12-20 00:00:00,1,0,2024-07-20 10:00:41,0,2024-07-20 10:00:41,,,
2018-12-17,海运煤炭价格指数,785.20,762.32,22.88,3.00%,1309,2018-12-17 00:00:00,1,0,2024-07-20 10:00:41,0,2024-07-20 10:00:41,,,
2018-12-13,海运煤炭价格指数,762.32,744.66,17.66,2.37%,1310,2018-12-13 00:00:00,1,0,2024-07-20 10:00:41,0,2024-07-20 10:00:41,,,
2018-12-11,海运煤炭价格指数,744.66,848.68,-104.02,-12.26%,1311,2018-12-11 00:00:00,1,0,2024-07-20 10:00:41,0,2024-07-20 10:00:41,,,
2018-12-04,海运煤炭价格指数,848.68,869.20,-20.52,-2.36%,1312,2018-12-04 00:00:00,1,0,2024-07-20 10:00:41,0,2024-07-20 10:00:41,,,
2018-11-30,海运煤炭价格指数,869.20,918.56,-49.36,-5.37%,1313,2018-11-30 00:00:00,1,0,2024-07-20 10:00:41,0,2024-07-20 10:00:41,,,
2018-11-27,海运煤炭价格指数,918.56,957.37,-38.81,-4.05%,1314,2018-11-27 00:00:00,1,0,2024-07-20 10:00:41,0,2024-07-20 10:00:41,,,
2018-11-23,海运煤炭价格指数,957.37,980.81,-23.44,-2.39%,1315,2018-11-23 00:00:00,1,0,2024-07-20 10:00:41,0,2024-07-20 10:00:41,,,
2018-11-20,海运煤炭价格指数,980.81,981.74,-0.93,-0.09%,1316,2018-11-20 00:00:00,1,0,2024-07-20 10:00:41,0,2024-07-20 10:00:41,,,
2018-11-16,海运煤炭价格指数,981.74,1110.72,-128.98,-11.61%,1317,2018-11-16 00:00:00,1,0,2024-07-20 10:00:41,0,2024-07-20 10:00:41,,,
2018-11-13,海运煤炭价格指数,1110.72,1133.09,-22.37,-1.97%,1318,2018-11-13 00:00:00,1,0,2024-07-20 10:00:41,0,2024-07-20 10:00:41,,,
2018-11-09,海运煤炭价格指数,1133.09,1127.07,6.02,0.53%,1319,2018-11-09 00:00:00,1,0,2024-07-20 10:00:41,0,2024-07-20 10:00:41,,,
2018-11-06,海运煤炭价格指数,1127.07,1107.42,19.65,1.77%,1320,2018-11-06 00:00:00,1,0,2024-07-20 10:00:41,0,2024-07-20 10:00:41,,,
2018-11-02,海运煤炭价格指数,1107.42,1085.31,22.11,2.04%,1321,2018-11-02 00:00:00,1,0,2024-07-20 10:00:44,0,2024-07-20 10:00:44,,,
2018-10-30,海运煤炭价格指数,1085.31,1131.77,-46.46,-4.11%,1322,2018-10-30 00:00:00,1,0,2024-07-20 10:00:44,0,2024-07-20 10:00:44,,,
2018-10-26,海运煤炭价格指数,1131.77,1251.50,-119.73,-9.57%,1323,2018-10-26 00:00:00,1,0,2024-07-20 10:00:44,0,2024-07-20 10:00:44,,,
2018-10-23,海运煤炭价格指数,1251.50,1298.30,-46.80,-3.60%,1324,2018-10-23 00:00:00,1,0,2024-07-20 10:00:44,0,2024-07-20 10:00:44,,,
2018-10-19,海运煤炭价格指数,1298.30,1310.99,-12.69,-0.97%,1325,2018-10-19 00:00:00,1,0,2024-07-20 10:00:44,0,2024-07-20 10:00:44,,,
2018-10-16,海运煤炭价格指数,1310.99,1330.28,-19.29,-1.45%,1326,2018-10-16 00:00:00,1,0,2024-07-20 10:00:44,0,2024-07-20 10:00:44,,,
2018-10-12,海运煤炭价格指数,1330.28,1236.66,93.62,7.57%,1327,2018-10-12 00:00:00,1,0,2024-07-20 10:00:44,0,2024-07-20 10:00:44,,,
2018-10-09,海运煤炭价格指数,1236.66,1168.63,68.03,5.82%,1328,2018-10-09 00:00:00,1,0,2024-07-20 10:00:44,0,2024-07-20 10:00:44,,,
2018-09-28,海运煤炭价格指数,1168.63,1238.39,-69.76,-5.63%,1329,2018-09-28 00:00:00,1,0,2024-07-20 10:00:44,0,2024-07-20 10:00:44,,,
2018-09-21,海运煤炭价格指数,1238.39,1228.98,9.41,0.77%,1330,2018-09-21 00:00:00,1,0,2024-07-20 10:00:44,0,2024-07-20 10:00:44,,,
2018-09-18,海运煤炭价格指数,1228.98,1227.63,1.35,0.11%,1331,2018-09-18 00:00:00,1,0,2024-07-20 10:00:44,0,2024-07-20 10:00:44,,,
2018-09-14,海运煤炭价格指数,1227.63,1176.49,51.14,4.35%,1332,2018-09-14 00:00:00,1,0,2024-07-20 10:00:44,0,2024-07-20 10:00:44,,,
2018-09-11,海运煤炭价格指数,1176.49,1140.73,35.76,3.13%,1333,2018-09-11 00:00:00,1,0,2024-07-20 10:00:44,0,2024-07-20 10:00:44,,,
2018-09-07,海运煤炭价格指数,1140.73,1080.90,59.83,5.54%,1334,2018-09-07 00:00:00,1,0,2024-07-20 10:00:44,0,2024-07-20 10:00:44,,,
2018-09-04,海运煤炭价格指数,1080.90,1155.81,-74.91,-6.48%,1335,2018-09-04 00:00:00,1,0,2024-07-20 10:00:44,0,2024-07-20 10:00:44,,,
2018-08-31,海运煤炭价格指数,1155.81,1163.67,-7.86,-0.68%,1336,2018-08-31 00:00:00,1,0,2024-07-20 10:00:44,0,2024-07-20 10:00:44,,,
2018-08-28,海运煤炭价格指数,1163.67,1129.16,34.51,3.06%,1337,2018-08-28 00:00:00,1,0,2024-07-20 10:00:44,0,2024-07-20 10:00:44,,,
2018-08-24,海运煤炭价格指数,1129.16,1064.83,64.33,6.04%,1338,2018-08-24 00:00:00,1,0,2024-07-20 10:00:44,0,2024-07-20 10:00:44,,,
2018-08-21,海运煤炭价格指数,1064.83,1066.80,-1.97,-0.18%,1339,2018-08-21 00:00:00,1,0,2024-07-20 10:00:44,0,2024-07-20 10:00:44,,,
2018-08-17,海运煤炭价格指数,1066.80,1054.65,12.15,1.15%,1340,2018-08-17 00:00:00,1,0,2024-07-20 10:00:44,0,2024-07-20 10:00:44,,,
2018-08-14,海运煤炭价格指数,1054.65,1016.27,38.38,3.78%,1341,2018-08-14 00:00:00,1,0,2024-07-20 10:00:44,0,2024-07-20 10:00:44,,,
2018-08-10,海运煤炭价格指数,1016.27,884.38,131.89,14.91%,1342,2018-08-10 00:00:00,1,0,2024-07-20 10:00:44,0,2024-07-20 10:00:44,,,
2018-08-07,海运煤炭价格指数,884.38,861.23,23.15,2.69%,1343,2018-08-07 00:00:00,1,0,2024-07-20 10:00:44,0,2024-07-20 10:00:44,,,
2018-08-03,海运煤炭价格指数,861.23,850.77,10.46,1.23%,1344,2018-08-03 00:00:00,1,0,2024-07-20 10:00:44,0,2024-07-20 10:00:44,,,
2018-07-31,海运煤炭价格指数,850.77,837.08,13.69,1.64%,1345,2018-07-31 00:00:00,1,0,2024-07-20 10:00:44,0,2024-07-20 10:00:44,,,
2018-07-27,海运煤炭价格指数,837.08,827.77,9.31,1.12%,1346,2018-07-27 00:00:00,1,0,2024-07-20 10:00:44,0,2024-07-20 10:00:44,,,
2018-07-24,海运煤炭价格指数,827.77,884.63,-56.86,-6.43%,1347,2018-07-24 00:00:00,1,0,2024-07-20 10:00:44,0,2024-07-20 10:00:44,,,
2018-07-20,海运煤炭价格指数,884.63,947.10,-62.47,-6.60%,1348,2018-07-20 00:00:00,1,0,2024-07-20 10:00:44,0,2024-07-20 10:00:44,,,
2018-07-17,海运煤炭价格指数,947.10,1021.00,-73.90,-7.24%,1349,2018-07-17 00:00:00,1,0,2024-07-20 10:00:44,0,2024-07-20 10:00:44,,,
2018-07-13,海运煤炭价格指数,1021.00,961.59,59.41,6.18%,1350,2018-07-13 00:00:00,1,0,2024-07-20 10:00:44,0,2024-07-20 10:00:44,,,
2018-07-10,海运煤炭价格指数,961.59,926.48,35.11,3.79%,1351,2018-07-10 00:00:00,1,0,2024-07-20 10:00:48,0,2024-07-20 10:00:48,,,
2018-07-06,海运煤炭价格指数,926.48,877.22,49.26,5.62%,1352,2018-07-06 00:00:00,1,0,2024-07-20 10:00:48,0,2024-07-20 10:00:48,,,
2018-07-03,海运煤炭价格指数,877.22,893.28,-16.06,-1.80%,1353,2018-07-03 00:00:00,1,0,2024-07-20 10:00:48,0,2024-07-20 10:00:48,,,
2018-06-29,海运煤炭价格指数,893.28,932.75,-39.47,-4.23%,1354,2018-06-29 00:00:00,1,0,2024-07-20 10:00:48,0,2024-07-20 10:00:48,,,
2018-06-26,海运煤炭价格指数,932.75,951.78,-19.03,-2.00%,1355,2018-06-26 00:00:00,1,0,2024-07-20 10:00:48,0,2024-07-20 10:00:48,,,
2018-06-22,海运煤炭价格指数,951.78,991.10,-39.32,-3.97%,1356,2018-06-22 00:00:00,1,0,2024-07-20 10:00:48,0,2024-07-20 10:00:48,,,
2018-06-15,海运煤炭价格指数,991.10,1018.89,-27.79,-2.73%,1357,2018-06-15 00:00:00,1,0,2024-07-20 10:00:48,0,2024-07-20 10:00:48,,,
2018-06-12,海运煤炭价格指数,1018.89,1059.86,-40.97,-3.87%,1358,2018-06-12 00:00:00,1,0,2024-07-20 10:00:48,0,2024-07-20 10:00:48,,,
2018-06-08,海运煤炭价格指数,1059.86,1166.80,-106.94,-9.17%,1359,2018-06-08 00:00:00,1,0,2024-07-20 10:00:48,0,2024-07-20 10:00:48,,,
2018-06-05,海运煤炭价格指数,1166.80,1135.54,31.26,2.75%,1360,2018-06-05 00:00:00,1,0,2024-07-20 10:00:48,0,2024-07-20 10:00:48,,,
2018-06-01,海运煤炭价格指数,1135.54,1073.66,61.88,5.76%,1361,2018-06-01 00:00:00,1,0,2024-07-20 10:00:48,0,2024-07-20 10:00:48,,,
2018-05-29,海运煤炭价格指数,1073.66,1176.97,-103.31,-8.78%,1362,2018-05-29 00:00:00,1,0,2024-07-20 10:00:48,0,2024-07-20 10:00:48,,,
2018-05-25,海运煤炭价格指数,1176.97,1240.70,-63.73,-5.14%,1363,2018-05-25 00:00:00,1,0,2024-07-20 10:00:48,0,2024-07-20 10:00:48,,,
2018-05-22,海运煤炭价格指数,1240.70,1223.13,17.57,1.44%,1364,2018-05-22 00:00:00,1,0,2024-07-20 10:00:48,0,2024-07-20 10:00:48,,,
2018-05-18,海运煤炭价格指数,1223.13,1096.97,126.16,11.50%,1365,2018-05-18 00:00:00,1,0,2024-07-20 10:00:48,0,2024-07-20 10:00:48,,,
2018-05-15,海运煤炭价格指数,1096.97,1090.28,6.69,0.61%,1366,2018-05-15 00:00:00,1,0,2024-07-20 10:00:48,0,2024-07-20 10:00:48,,,
2018-05-11,海运煤炭价格指数,1090.28,1038.70,51.58,4.97%,1367,2018-05-11 00:00:00,1,0,2024-07-20 10:00:48,0,2024-07-20 10:00:48,,,
2018-05-08,海运煤炭价格指数,1038.70,969.74,68.96,7.11%,1368,2018-05-08 00:00:00,1,0,2024-07-20 10:00:48,0,2024-07-20 10:00:48,,,
2018-05-04,海运煤炭价格指数,969.74,1062.47,-92.73,-8.73%,1369,2018-05-04 00:00:00,1,0,2024-07-20 10:00:48,0,2024-07-20 10:00:48,,,
2018-04-27,海运煤炭价格指数,1062.47,956.36,106.11,11.10%,1370,2018-04-27 00:00:00,1,0,2024-07-20 10:00:48,0,2024-07-20 10:00:48,,,
2018-04-24,海运煤炭价格指数,956.36,981.38,-25.02,-2.55%,1371,2018-04-24 00:00:00,1,0,2024-07-20 10:00:48,0,2024-07-20 10:00:48,,,
2018-04-20,海运煤炭价格指数,981.38,771.48,209.90,27.21%,1372,2018-04-20 00:00:00,1,0,2024-07-20 10:00:48,0,2024-07-20 10:00:48,,,
2018-04-17,海运煤炭价格指数,771.48,756.77,14.71,1.94%,1373,2018-04-17 00:00:00,1,0,2024-07-20 10:00:48,0,2024-07-20 10:00:48,,,
