时间,国别(地区),当月数量(吨),累计数量(吨),当月金额(千美元),累计金额(千美元),_ID,_DATA_TIME,_ACTIVE,_CREATE_ID,_CREATE_TIME,_UPDATE_ID,_UPDATE_TIME,_REMARK,_CHANGE_LOG,_RESERVE
2024-05,利比亚,0.00,301.00,0.00,129.28,88,2024-05-31 00:00:00,1,0,2024-07-21 00:39:17,0,2024-07-21 00:39:17,,,
2024-04,国别合计,929002.40,3334666.00,241974.88,843257.28,89,2024-04-30 00:00:00,1,0,2024-07-21 00:39:17,0,2024-07-21 00:39:17,,,
2024-04,台湾省,22307.00,52918.00,5532.54,14900.41,90,2024-04-30 00:00:00,1,0,2024-07-21 00:39:17,0,2024-07-21 00:39:17,,,
2024-04,香港,0.00,0.00,0.00,0.00,91,2024-04-30 00:00:00,1,0,2024-07-21 00:39:21,0,2024-07-21 00:39:21,,,
2024-04,印尼,180941.00,918039.00,32600.16,184601.93,92,2024-04-30 00:00:00,1,0,2024-07-21 00:39:21,0,2024-07-21 00:39:21,,,
2024-04,韩国,8036.00,52895.00,2816.85,16768.45,93,2024-04-30 00:00:00,1,0,2024-07-21 00:39:21,0,2024-07-21 00:39:21,,,
2024-04,日本,79890.00,322110.00,16959.91,87794.41,94,2024-04-30 00:00:00,1,0,2024-07-21 00:39:21,0,2024-07-21 00:39:21,,,
2024-04,蒙古,171.90,393.00,73.86,160.93,95,2024-04-30 00:00:00,1,0,2024-07-21 00:39:21,0,2024-07-21 00:39:21,,,
2024-04,印度,116978.00,407767.00,32195.43,103285.49,96,2024-04-30 00:00:00,1,0,2024-07-21 00:39:21,0,2024-07-21 00:39:21,,,
2024-04,朝鲜,0.00,0.00,0.00,0.00,97,2024-04-30 00:00:00,1,0,2024-07-21 00:39:21,0,2024-07-21 00:39:21,,,
2024-04,菲律宾,246.60,45740.00,98.03,7384.29,98,2024-04-30 00:00:00,1,0,2024-07-21 00:39:21,0,2024-07-21 00:39:21,,,
2024-04,越南,53508.80,164464.00,15305.98,47156.44,99,2024-04-30 00:00:00,1,0,2024-07-21 00:39:21,0,2024-07-21 00:39:21,,,
2024-04,阿拉伯联合酋长国,6174.80,41253.00,1945.71,13465.26,100,2024-04-30 00:00:00,1,0,2024-07-21 00:39:21,0,2024-07-21 00:39:21,,,
2024-04,巴基斯坦,814.10,2266.00,324.76,946.83,101,2024-04-30 00:00:00,1,0,2024-07-21 00:39:21,0,2024-07-21 00:39:21,,,
2024-04,哈萨克斯坦,563.10,6813.00,214.73,2701.41,102,2024-04-30 00:00:00,1,0,2024-07-21 00:39:21,0,2024-07-21 00:39:21,,,
2024-04,老挝,603.90,2024.00,219.31,747.41,103,2024-04-30 00:00:00,1,0,2024-07-21 00:39:21,0,2024-07-21 00:39:21,,,
2024-04,马来西亚,56525.00,400685.00,14237.74,115001.40,104,2024-04-30 00:00:00,1,0,2024-07-21 00:39:21,0,2024-07-21 00:39:21,,,
2024-04,孟加拉国,2794.60,5045.00,743.39,1341.43,105,2024-04-30 00:00:00,1,0,2024-07-21 00:39:21,0,2024-07-21 00:39:21,,,
2024-04,缅甸,2644.80,3421.00,465.43,740.29,106,2024-04-30 00:00:00,1,0,2024-07-21 00:39:21,0,2024-07-21 00:39:21,,,
2024-04,沙特阿拉伯,2979.40,12137.00,645.19,3193.51,107,2024-04-30 00:00:00,1,0,2024-07-21 00:39:21,0,2024-07-21 00:39:21,,,
2024-04,斯里兰卡,0.00,95.00,0.00,45.54,108,2024-04-30 00:00:00,1,0,2024-07-21 00:39:21,0,2024-07-21 00:39:21,,,
2024-04,泰国,837.00,4573.00,256.97,1325.67,109,2024-04-30 00:00:00,1,0,2024-07-21 00:39:21,0,2024-07-21 00:39:21,,,
2024-04,土耳其,0.00,0.00,0.00,0.00,110,2024-04-30 00:00:00,1,0,2024-07-21 00:39:21,0,2024-07-21 00:39:21,,,
2024-04,阿曼,47800.00,74145.00,15495.38,20567.24,111,2024-04-30 00:00:00,1,0,2024-07-21 00:39:21,0,2024-07-21 00:39:21,,,
2024-04,科威特,3555.20,4232.00,727.82,858.32,112,2024-04-30 00:00:00,1,0,2024-07-21 00:39:21,0,2024-07-21 00:39:21,,,
2024-04,乌兹别克斯坦,286.50,768.00,139.05,287.90,113,2024-04-30 00:00:00,1,0,2024-07-21 00:39:21,0,2024-07-21 00:39:21,,,
2024-04,新加坡,99.10,263.00,24.87,67.33,114,2024-04-30 00:00:00,1,0,2024-07-21 00:39:21,0,2024-07-21 00:39:21,,,
2024-04,叙利亚,0.00,0.00,0.00,0.00,115,2024-04-30 00:00:00,1,0,2024-07-21 00:39:21,0,2024-07-21 00:39:21,,,
2024-04,也门共和国,27.90,28.00,12.56,12.56,116,2024-04-30 00:00:00,1,0,2024-07-21 00:39:21,0,2024-07-21 00:39:21,,,
2024-04,伊拉克,0.00,0.00,0.00,0.00,117,2024-04-30 00:00:00,1,0,2024-07-21 00:39:21,0,2024-07-21 00:39:21,,,
2024-04,伊朗,3189.00,3189.00,654.94,654.94,118,2024-04-30 00:00:00,1,0,2024-07-21 00:39:21,0,2024-07-21 00:39:21,,,
2024-04,柬埔寨,697.00,2534.00,241.27,1129.46,119,2024-04-30 00:00:00,1,0,2024-07-21 00:39:21,0,2024-07-21 00:39:21,,,
2024-04,卡塔尔,0.00,0.00,0.00,0.00,120,2024-04-30 00:00:00,1,0,2024-07-21 00:39:21,0,2024-07-21 00:39:21,,,
2024-04,约旦,0.00,0.00,0.00,0.00,121,2024-04-30 00:00:00,1,0,2024-07-21 00:39:25,0,2024-07-21 00:39:25,,,
2024-04,不丹,0.00,0.00,0.00,0.00,122,2024-04-30 00:00:00,1,0,2024-07-21 00:39:25,0,2024-07-21 00:39:25,,,
2024-04,美国,0.00,0.00,0.00,0.00,123,2024-04-30 00:00:00,1,0,2024-07-21 00:39:25,0,2024-07-21 00:39:25,,,
