日期,数据类目,当期值(美元/吨),环比变化,_ID,_DATA_TIME,_ACTIVE,_CREATE_ID,_CREATE_TIME,_UPDATE_ID,_UPDATE_TIME,_REMARK,_CHANGE_LOG,_RESERVE
2024-06-17,澳大利亚纽卡斯尔-中国舟山,16.49,-0.10,121,2024-06-17 00:00:00,1,0,2024-07-20 08:44:35,0,2024-07-20 08:44:35,,,
2024-06-17,澳大利亚海波因特-中国舟山,15.54,0.00,122,2024-06-17 00:00:00,1,0,2024-07-20 08:44:35,0,2024-07-20 08:44:35,,,
2024-06-17,印尼萨马林达-中国广州,8.96,0.00,123,2024-06-17 00:00:00,1,0,2024-07-20 08:44:35,0,2024-07-20 08:44:35,,,
2024-06-17,印尼塔巴尼奥-中国广州,11.59,0.00,124,2024-06-17 00:00:00,1,0,2024-07-20 08:44:35,0,2024-07-20 08:44:35,,,
2024-06-17,印尼塔巴尼奥-中国南通,13.88,0.00,125,2024-06-17 00:00:00,1,0,2024-07-20 08:44:35,0,2024-07-20 08:44:35,,,
2024-06-14,印尼萨马林达-中国广州,8.94,0.00,126,2024-06-14 00:00:00,1,0,2024-07-20 08:44:35,0,2024-07-20 08:44:35,,,
2024-06-14,澳大利亚海波因特-中国舟山,15.54,0.00,127,2024-06-14 00:00:00,1,0,2024-07-20 08:44:35,0,2024-07-20 08:44:35,,,
2024-06-14,澳大利亚纽卡斯尔-中国舟山,16.56,0.00,128,2024-06-14 00:00:00,1,0,2024-07-20 08:44:35,0,2024-07-20 08:44:35,,,
2024-06-14,印尼塔巴尼奥-中国南通,13.89,0.00,129,2024-06-14 00:00:00,1,0,2024-07-20 08:44:35,0,2024-07-20 08:44:35,,,
2024-06-14,印尼塔巴尼奥-中国广州,11.61,0.00,130,2024-06-14 00:00:00,1,0,2024-07-20 08:44:35,0,2024-07-20 08:44:35,,,
2024-06-13,澳大利亚海波因特-中国舟山,15.51,0.00,131,2024-06-13 00:00:00,1,0,2024-07-20 08:44:35,0,2024-07-20 08:44:35,,,
2024-06-13,印尼塔巴尼奥-中国南通,13.87,0.00,132,2024-06-13 00:00:00,1,0,2024-07-20 08:44:35,0,2024-07-20 08:44:35,,,
2024-06-13,澳大利亚纽卡斯尔-中国舟山,16.59,0.20,133,2024-06-13 00:00:00,1,0,2024-07-20 08:44:35,0,2024-07-20 08:44:35,,,
2024-06-13,印尼萨马林达-中国广州,8.91,0.00,134,2024-06-13 00:00:00,1,0,2024-07-20 08:44:35,0,2024-07-20 08:44:35,,,
2024-06-13,印尼塔巴尼奥-中国广州,11.61,0.00,135,2024-06-13 00:00:00,1,0,2024-07-20 08:44:35,0,2024-07-20 08:44:35,,,
2024-06-12,印尼萨马林达-中国广州,8.91,-0.10,136,2024-06-12 00:00:00,1,0,2024-07-20 08:44:35,0,2024-07-20 08:44:35,,,
2024-06-12,澳大利亚纽卡斯尔-中国舟山,16.36,-0.20,137,2024-06-12 00:00:00,1,0,2024-07-20 08:44:35,0,2024-07-20 08:44:35,,,
2024-06-12,澳大利亚海波因特-中国舟山,15.54,0.00,138,2024-06-12 00:00:00,1,0,2024-07-20 08:44:35,0,2024-07-20 08:44:35,,,
2024-06-12,印尼塔巴尼奥-中国广州,11.64,0.00,139,2024-06-12 00:00:00,1,0,2024-07-20 08:44:35,0,2024-07-20 08:44:35,,,
2024-06-12,印尼塔巴尼奥-中国南通,13.90,0.00,140,2024-06-12 00:00:00,1,0,2024-07-20 08:44:35,0,2024-07-20 08:44:35,,,
2024-06-11,印尼萨马林达-中国广州,8.96,0.00,141,2024-06-11 00:00:00,1,0,2024-07-20 08:44:35,0,2024-07-20 08:44:35,,,
