时间,煤种,当月数量(吨),累计数量(吨),当月金额(千美元),累计金额(千美元),_ID,_DATA_TIME,_ACTIVE,_CREATE_ID,_CREATE_TIME,_UPDATE_ID,_UPDATE_TIME,_REMARK,_CHANGE_LOG,_RESERVE
2017-07,褐煤,4485744.10,42483570.20,203585.90,2062926.40,493,2017-07-31 00:00:00,1,0,2024-07-20 14:20:05,0,2024-07-20 14:20:05,,,
2017-07,煤炭,19456816.60,152705627.60,1602679.80,12934174.60,494,2017-07-31 00:00:00,1,0,2024-07-20 14:20:05,0,2024-07-20 14:20:05,,,
2017-06,煤炭,21595392.70,133248811.00,1711128.10,11331494.90,495,2017-06-30 00:00:00,1,0,2024-07-20 14:20:05,0,2024-07-20 14:20:05,,,
2017-06,炼焦煤,5794100.00,35999694.00,687494.30,4931774.50,496,2017-06-30 00:00:00,1,0,2024-07-20 14:20:05,0,2024-07-20 14:20:05,,,
2017-06,无烟煤,949791.30,6944749.20,104262.80,704471.60,497,2017-06-30 00:00:00,1,0,2024-07-20 14:20:05,0,2024-07-20 14:20:05,,,
2017-06,其他烟煤,6452746.50,37075485.20,484771.80,2933907.50,498,2017-06-30 00:00:00,1,0,2024-07-20 14:20:05,0,2024-07-20 14:20:05,,,
2017-06,其他煤,2474399.30,15223570.40,139038.40,901435.00,499,2017-06-30 00:00:00,1,0,2024-07-20 14:20:05,0,2024-07-20 14:20:05,,,
2017-06,褐煤,5924352.40,37997826.10,295558.60,1859340.60,500,2017-06-30 00:00:00,1,0,2024-07-20 14:20:05,0,2024-07-20 14:20:05,,,
2017-06,型煤,3.20,7486.20,2.20,565.70,501,2017-06-30 00:00:00,1,0,2024-07-20 14:20:05,0,2024-07-20 14:20:05,,,
2017-05,炼焦煤,4649594.70,30205594.00,492880.00,4244280.20,502,2017-05-31 00:00:00,1,0,2024-07-20 14:20:05,0,2024-07-20 14:20:05,,,
2017-05,煤炭,22187113.40,111653418.30,1633749.30,9620366.70,503,2017-05-31 00:00:00,1,0,2024-07-20 14:20:05,0,2024-07-20 14:20:05,,,
2017-05,无烟煤,648077.30,5994957.90,67071.50,600208.80,504,2017-05-31 00:00:00,1,0,2024-07-20 14:20:05,0,2024-07-20 14:20:05,,,
2017-05,其他煤,2805885.60,12749171.10,175243.00,762396.60,505,2017-05-31 00:00:00,1,0,2024-07-20 14:20:05,0,2024-07-20 14:20:05,,,
2017-05,型煤,0.20,7483.00,1.00,563.50,506,2017-05-31 00:00:00,1,0,2024-07-20 14:20:05,0,2024-07-20 14:20:05,,,
2017-05,其他烟煤,6710393.00,30622738.70,510582.70,2449135.70,507,2017-05-31 00:00:00,1,0,2024-07-20 14:20:05,0,2024-07-20 14:20:05,,,
2017-05,褐煤,7373162.70,32073473.60,387971.10,1563781.90,508,2017-05-31 00:00:00,1,0,2024-07-20 14:20:05,0,2024-07-20 14:20:05,,,
2017-04,煤炭,24784766.20,89466304.80,2162671.60,7986617.50,509,2017-04-30 00:00:00,1,0,2024-07-20 14:20:05,0,2024-07-20 14:20:05,,,
2017-04,其他烟煤,6954359.70,23912345.60,557617.10,1938553.00,510,2017-04-30 00:00:00,1,0,2024-07-20 14:20:05,0,2024-07-20 14:20:05,,,
2017-04,炼焦煤,8463350.10,25555999.30,1063408.70,3751400.20,511,2017-04-30 00:00:00,1,0,2024-07-20 14:20:07,0,2024-07-20 14:20:07,,,
2017-04,其他煤,2824900.00,9943285.50,169106.70,587153.60,512,2017-04-30 00:00:00,1,0,2024-07-20 14:20:07,0,2024-07-20 14:20:07,,,
2017-04,褐煤,5721193.70,24700310.90,286136.90,1175810.80,513,2017-04-30 00:00:00,1,0,2024-07-20 14:20:07,0,2024-07-20 14:20:07,,,
2017-04,无烟煤,820962.70,5346880.60,86402.20,533137.30,514,2017-04-30 00:00:00,1,0,2024-07-20 14:20:07,0,2024-07-20 14:20:07,,,
2017-03,其他烟煤,5700377.40,16957986.00,426941.10,1380935.80,515,2017-03-31 00:00:00,1,0,2024-07-20 14:20:07,0,2024-07-20 14:20:07,,,
2017-03,无烟煤,794784.00,4525917.90,94808.30,446735.20,516,2017-03-31 00:00:00,1,0,2024-07-20 14:20:07,0,2024-07-20 14:20:07,,,
2017-03,其他煤,2321907.90,7118385.50,135227.60,418046.80,517,2017-03-31 00:00:00,1,0,2024-07-20 14:20:07,0,2024-07-20 14:20:07,,,
2017-03,褐煤,6846778.30,18979117.30,321005.70,889673.90,518,2017-03-31 00:00:00,1,0,2024-07-20 14:20:07,0,2024-07-20 14:20:07,,,
2017-03,炼焦煤,6427366.80,17092649.20,890914.60,2687991.50,519,2017-03-31 00:00:00,1,0,2024-07-20 14:20:07,0,2024-07-20 14:20:07,,,
2017-03,煤炭,22091214.30,64681538.70,1868897.20,5823945.80,520,2017-03-31 00:00:00,1,0,2024-07-20 14:20:07,0,2024-07-20 14:20:07,,,
2017-02,其他烟煤,4950072.60,11257608.60,392082.80,953994.70,521,2017-02-28 00:00:00,1,0,2024-07-20 14:20:07,0,2024-07-20 14:20:07,,,
2017-02,无烟煤,1718441.50,3731133.90,149998.70,351926.90,522,2017-02-28 00:00:00,1,0,2024-07-20 14:20:07,0,2024-07-20 14:20:07,,,
2017-02,炼焦煤,4433716.20,10665282.40,759045.20,1797077.00,523,2017-02-28 00:00:00,1,0,2024-07-20 14:20:07,0,2024-07-20 14:20:07,,,
2017-02,煤炭,17676092.20,42590324.30,1614236.70,3955048.60,524,2017-02-28 00:00:00,1,0,2024-07-20 14:20:07,0,2024-07-20 14:20:07,,,
2017-02,型煤,2675.00,7482.90,187.30,562.60,525,2017-02-28 00:00:00,1,0,2024-07-20 14:20:07,0,2024-07-20 14:20:07,,,
2017-02,褐煤,5045731.70,12132339.00,228474.40,568668.20,526,2017-02-28 00:00:00,1,0,2024-07-20 14:20:07,0,2024-07-20 14:20:07,,,
2017-02,其他煤,1525455.20,4796477.60,84448.40,282819.20,527,2017-02-28 00:00:00,1,0,2024-07-20 14:20:07,0,2024-07-20 14:20:07,,,
2017-01,褐煤,7086607.30,7086607.30,340193.80,340193.80,528,2017-01-31 00:00:00,1,0,2024-07-20 14:20:07,0,2024-07-20 14:20:07,,,
2017-01,其他煤,3271022.40,3271022.40,198370.80,198370.80,529,2017-01-31 00:00:00,1,0,2024-07-20 14:20:07,0,2024-07-20 14:20:07,,,
2017-01,煤炭,24914232.10,24914232.10,2340811.90,2340811.90,530,2017-01-31 00:00:00,1,0,2024-07-20 14:20:07,0,2024-07-20 14:20:07,,,
2017-01,型煤,4807.90,4807.90,375.30,375.30,531,2017-01-31 00:00:00,1,0,2024-07-20 14:20:07,0,2024-07-20 14:20:07,,,
2017-01,炼焦煤,6231566.20,6231566.20,1038031.80,1038031.80,532,2017-01-31 00:00:00,1,0,2024-07-20 14:20:07,0,2024-07-20 14:20:07,,,
2017-01,无烟煤,2012692.40,2012692.40,201928.20,201928.20,533,2017-01-31 00:00:00,1,0,2024-07-20 14:20:07,0,2024-07-20 14:20:07,,,
2017-01,其他烟煤,6307536.00,6307536.00,561912.00,561912.00,534,2017-01-31 00:00:00,1,0,2024-07-20 14:20:07,0,2024-07-20 14:20:07,,,
2024-06,炼焦煤,9867290.30,57385453.40,1488449.40,9145812.50,807,2024-06-30 00:00:00,1,0,2024-08-01 10:41:37,0,2024-08-01 10:41:37,,,
2024-06,煤炭,44580585.10,249543287.20,4335826.40,25161713.10,808,2024-06-30 00:00:00,1,0,2024-08-01 10:41:37,0,2024-08-01 10:41:37,,,
2024-06,型煤,0.10,0.10,0.90,0.90,809,2024-06-30 00:00:00,1,0,2024-08-01 10:41:37,0,2024-08-01 10:41:37,,,
2024-06,褐煤,14089776.70,84765630.10,886719.10,5363505.00,810,2024-06-30 00:00:00,1,0,2024-08-01 10:41:37,0,2024-08-01 10:41:37,,,
2024-06,其他煤,3394968.30,15425770.40,263758.00,1256436.90,811,2024-06-30 00:00:00,1,0,2024-08-01 10:41:37,0,2024-08-01 10:41:37,,,
2024-06,其他烟煤,15972738.10,85018873.80,1525100.80,8456060.60,812,2024-06-30 00:00:00,1,0,2024-08-01 10:41:37,0,2024-08-01 10:41:37,,,
2024-06,无烟煤,1255811.60,6947559.40,171798.10,939897.20,813,2024-06-30 00:00:00,1,0,2024-08-01 10:41:37,0,2024-08-01 10:41:37,,,
2024-09,炼焦煤,10362749.60,89289125.90,1518979.80,13990953.50,814,2024-09-30 00:00:00,1,0,2024-11-07 01:47:30,0,2024-11-07 01:47:30,,,
2024-09,煤炭,47587990.80,389183951.20,4350290.50,38431127.70,815,2024-09-30 00:00:00,1,0,2024-11-07 01:47:30,0,2024-11-07 01:47:30,,,
2024-09,褐煤,17208130.70,132265767.00,1002030.30,8216426.00,816,2024-09-30 00:00:00,1,0,2024-11-07 01:47:30,0,2024-11-07 01:47:30,,,
2024-09,其他煤,3950991.20,27603779.50,304671.50,2211304.30,817,2024-09-30 00:00:00,1,0,2024-11-07 01:47:30,0,2024-11-07 01:47:30,,,
2024-09,其他烟煤,14862192.80,129581657.70,1368059.00,12593421.90,818,2024-09-30 00:00:00,1,0,2024-11-07 01:47:30,0,2024-11-07 01:47:30,,,
2024-09,无烟煤,1203926.40,10443620.90,156550.00,1419021.00,819,2024-09-30 00:00:00,1,0,2024-11-07 01:47:30,0,2024-11-07 01:47:30,,,
2024-08,炼焦煤,10699595.20,78926376.30,1620921.80,12471973.80,820,2024-08-31 00:00:00,1,0,2024-11-07 01:47:30,0,2024-11-07 01:47:30,,,
2024-08,煤炭,45843905.10,341595960.50,4379424.40,34080837.20,821,2024-08-31 00:00:00,1,0,2024-11-07 01:47:30,0,2024-11-07 01:47:30,,,
2024-08,褐煤,14718871.00,115057636.30,875535.10,7214395.80,822,2024-08-31 00:00:00,1,0,2024-11-07 01:47:30,0,2024-11-07 01:47:30,,,
2024-08,其他煤,4253400.90,23652788.30,337437.70,1906632.80,823,2024-08-31 00:00:00,1,0,2024-11-07 01:47:30,0,2024-11-07 01:47:30,,,
2024-08,其他烟煤,14837174.10,114719464.90,1359973.40,11225363.00,824,2024-08-31 00:00:00,1,0,2024-11-07 01:47:30,0,2024-11-07 01:47:30,,,
2024-08,无烟煤,1334863.90,9239694.50,185556.60,1262470.90,825,2024-08-31 00:00:00,1,0,2024-11-07 01:47:30,0,2024-11-07 01:47:30,,,
2024-07,炼焦煤,10841327.70,68226781.10,1705239.50,10851052.00,826,2024-07-31 00:00:00,1,0,2024-11-07 01:47:30,0,2024-11-07 01:47:30,,,
2024-07,煤炭,46208768.10,295752055.30,4539699.70,29701412.70,827,2024-07-31 00:00:00,1,0,2024-11-07 01:47:30,0,2024-11-07 01:47:30,,,
2024-07,褐煤,15573135.20,100338765.30,975355.70,6338860.70,828,2024-07-31 00:00:00,1,0,2024-11-07 01:47:30,0,2024-11-07 01:47:30,,,
2024-07,其他煤,3973617.00,19399387.40,312758.20,1569195.10,829,2024-07-31 00:00:00,1,0,2024-11-07 01:47:30,0,2024-11-07 01:47:30,,,
2024-07,其他烟煤,14863417.00,99882290.80,1409329.00,9865389.60,830,2024-07-31 00:00:00,1,0,2024-11-07 01:47:30,0,2024-11-07 01:47:30,,,
2024-07,无烟煤,957271.20,7904830.60,137017.10,1076914.40,831,2024-07-31 00:00:00,1,0,2024-11-07 01:47:30,0,2024-11-07 01:47:30,,,
2024-10,炼焦煤,9956948.60,99246074.50,1375189.20,15366142.70,832,2024-10-31 00:00:00,1,0,2024-11-21 23:16:46,0,2024-11-21 23:16:46,,,
2024-10,煤炭,46248364.20,435432315.50,4108263.10,42539390.80,833,2024-10-31 00:00:00,1,0,2024-11-21 23:16:46,0,2024-11-21 23:16:46,,,
2024-10,褐煤,17649136.10,149914903.20,1022908.60,9239334.70,834,2024-10-31 00:00:00,1,0,2024-11-21 23:16:46,0,2024-11-21 23:16:46,,,
2024-10,其他煤,4014254.10,31618033.60,316968.40,2528272.70,835,2024-10-31 00:00:00,1,0,2024-11-21 23:16:46,0,2024-11-21 23:16:46,,,
2024-10,其他烟煤,13481910.50,143063568.20,1246738.20,13840160.10,836,2024-10-31 00:00:00,1,0,2024-11-21 23:16:46,0,2024-11-21 23:16:46,,,
2024-10,无烟煤,1146114.90,11589735.90,146458.80,1565479.80,837,2024-10-31 00:00:00,1,0,2024-11-21 23:16:46,0,2024-11-21 23:16:46,,,
2024-11,其他煤,4215323.40,35833357.00,331765.70,2860038.30,838,2024-11-30 00:00:00,1,0,2024-12-20 23:17:31,0,2024-12-20 23:17:31,,,
2024-11,无烟煤,1403048.80,12992784.70,177234.80,1742714.60,839,2024-11-30 00:00:00,1,0,2024-12-20 23:17:31,0,2024-12-20 23:17:31,,,
2024-11,煤炭,54981974.60,490414290.10,4956548.30,47495939.10,840,2024-11-30 00:00:00,1,0,2024-12-20 23:17:31,0,2024-12-20 23:17:31,,,
2024-11,炼焦煤,12295066.70,111541141.20,1693252.30,17059395.10,841,2024-11-30 00:00:00,1,0,2024-12-20 23:17:31,0,2024-12-20 23:17:31,,,
2024-11,褐煤,20181162.80,170096065.90,1171781.80,10411116.40,842,2024-11-30 00:00:00,1,0,2024-12-20 23:17:31,0,2024-12-20 23:17:31,,,
2024-11,其他烟煤,16887372.90,159950941.10,1582513.60,15422673.70,843,2024-11-30 00:00:00,1,0,2024-12-20 23:17:31,0,2024-12-20 23:17:31,,,
2024-12,褐煤,20351162.30,190447228.20,1155611.20,11566727.60,844,2024-12-31 00:00:00,1,0,2025-01-21 23:16:20,0,2025-01-21 23:16:20,,,
2024-12,其他煤,4579134.00,40412491.00,362067.90,3222106.30,845,2024-12-31 00:00:00,1,0,2025-01-21 23:16:20,0,2025-01-21 23:16:20,,,
2024-12,其他烟煤,15146200.70,175097141.80,1375402.50,16798076.20,846,2024-12-31 00:00:00,1,0,2025-01-21 23:16:20,0,2025-01-21 23:16:20,,,
2024-12,无烟煤,1559657.30,14552442.00,189461.20,1932175.80,847,2024-12-31 00:00:00,1,0,2025-01-21 23:16:20,0,2025-01-21 23:16:20,,,
2024-12,炼焦煤,10709926.10,122251067.40,1503968.70,18563363.70,848,2024-12-31 00:00:00,1,0,2025-01-21 23:16:20,0,2025-01-21 23:16:20,,,
2024-12,煤炭,52346080.50,542760370.50,4586511.50,52082450.60,849,2024-12-31 00:00:00,1,0,2025-01-21 23:16:20,0,2025-01-21 23:16:20,,,
2025-01,炼焦煤,9999358.80,9999358.80,1305593.20,1305593.20,850,2025-01-31 00:00:00,1,0,2025-03-20 23:16:33,0,2025-03-20 23:16:33,,,
2025-01,无烟煤,1152489.30,1152489.30,140302.00,140302.00,851,2025-01-31 00:00:00,1,0,2025-03-20 23:16:33,0,2025-03-20 23:16:33,,,
2025-01,煤炭,41761607.20,41761607.20,3667457.80,3667457.80,852,2025-01-31 00:00:00,1,0,2025-03-20 23:16:33,0,2025-03-20 23:16:33,,,
2025-01,其他煤,2623723.10,2623723.10,197659.80,197659.80,853,2025-01-31 00:00:00,1,0,2025-03-20 23:16:33,0,2025-03-20 23:16:33,,,
2025-01,褐煤,15015015.00,15015015.00,854035.90,854035.90,854,2025-01-31 00:00:00,1,0,2025-03-20 23:16:33,0,2025-03-20 23:16:33,,,
2025-01,其他烟煤,12971021.00,12971021.00,1169866.80,1169866.80,855,2025-01-31 00:00:00,1,0,2025-03-20 23:16:33,0,2025-03-20 23:16:33,,,
2025-02,其他烟煤,8799432.80,21770453.90,724455.20,1894322.00,856,2025-02-28 00:00:00,1,0,2025-03-21 23:16:09,0,2025-03-21 23:16:09,,,
2025-02,炼焦煤,8846105.10,18845463.80,1084478.00,2390071.20,857,2025-02-28 00:00:00,1,0,2025-03-21 23:16:09,0,2025-03-21 23:16:09,,,
2025-02,褐煤,13600817.60,28615832.60,721271.10,1575307.10,858,2025-02-28 00:00:00,1,0,2025-03-21 23:16:09,0,2025-03-21 23:16:09,,,
2025-02,无烟煤,1301876.40,2454365.70,157336.70,297638.70,859,2025-02-28 00:00:00,1,0,2025-03-21 23:16:09,0,2025-03-21 23:16:09,,,
2025-02,其他煤,1808699.10,4432422.20,135507.20,333166.90,860,2025-02-28 00:00:00,1,0,2025-03-21 23:16:09,0,2025-03-21 23:16:09,,,
2025-02,煤炭,34356931.10,76118538.30,2823048.10,6490505.90,861,2025-02-28 00:00:00,1,0,2025-03-21 23:16:09,0,2025-03-21 23:16:09,,,
2025-03,煤炭,38732318.00,114850856.30,2856625.10,9347131.00,862,2025-03-31 00:00:00,1,0,2025-04-21 23:17:21,0,2025-04-21 23:17:21,,,
2025-03,其他烟煤,9183388.60,30953842.50,744562.80,2638884.80,863,2025-03-31 00:00:00,1,0,2025-04-21 23:17:21,0,2025-04-21 23:17:21,,,
2025-03,褐煤,17252454.40,45868287.00,878178.60,2453485.60,864,2025-03-31 00:00:00,1,0,2025-04-21 23:17:21,0,2025-04-21 23:17:21,,,
2025-03,无烟煤,1908801.70,4363167.40,224813.30,522452.00,865,2025-03-31 00:00:00,1,0,2025-04-21 23:17:21,0,2025-04-21 23:17:21,,,
2025-03,炼焦煤,8588107.50,27433571.40,907050.80,3297122.00,866,2025-03-31 00:00:00,1,0,2025-04-21 23:17:21,0,2025-04-21 23:17:21,,,
2025-03,其他煤,1799565.80,6231988.00,102019.70,435186.70,867,2025-03-31 00:00:00,1,0,2025-04-21 23:17:21,0,2025-04-21 23:17:21,,,
2025-04,其他烟煤,11379174.00,42333016.50,881493.40,3520378.20,868,2025-04-30 00:00:00,1,0,2025-05-21 23:16:30,0,2025-05-21 23:16:30,,,
2025-04,煤炭,37825332.90,152676189.20,2788304.50,12135435.60,869,2025-04-30 00:00:00,1,0,2025-05-21 23:16:30,0,2025-05-21 23:16:30,,,
2025-04,褐煤,14490684.80,60358971.80,754617.00,3208102.60,870,2025-04-30 00:00:00,1,0,2025-05-21 23:16:30,0,2025-05-21 23:16:30,,,
2025-04,其他煤,1298720.00,7530708.00,83784.80,518971.40,871,2025-04-30 00:00:00,1,0,2025-05-21 23:16:30,0,2025-05-21 23:16:30,,,
2025-04,无烟煤,1763354.80,6126522.20,203964.50,726416.40,872,2025-04-30 00:00:00,1,0,2025-05-21 23:16:30,0,2025-05-21 23:16:30,,,
2025-04,炼焦煤,8893399.30,36326970.70,864444.90,4161566.90,873,2025-04-30 00:00:00,1,0,2025-05-21 23:16:30,0,2025-05-21 23:16:30,,,
2025-05,炼焦煤,7386889.50,43713860.20,669860.40,4831427.30,874,2025-05-31 00:00:00,1,0,2025-06-20 23:17:34,0,2025-06-20 23:17:34,,,
2025-05,煤炭,36040092.90,188716282.20,2589827.50,14725263.10,875,2025-05-31 00:00:00,1,0,2025-06-20 23:17:34,0,2025-06-20 23:17:34,,,
2025-05,褐煤,12955826.30,73314798.10,685077.00,3893179.70,876,2025-05-31 00:00:00,1,0,2025-06-20 23:17:34,0,2025-06-20 23:17:34,,,
2025-05,其他煤,1426506.80,8957214.80,83095.10,602066.50,877,2025-05-31 00:00:00,1,0,2025-06-20 23:17:34,0,2025-06-20 23:17:34,,,
2025-05,其他烟煤,12961021.10,55294037.60,1008048.70,4528426.90,878,2025-05-31 00:00:00,1,0,2025-06-20 23:17:34,0,2025-06-20 23:17:34,,,
2025-05,无烟煤,1309849.30,7436371.50,143746.30,870162.70,879,2025-05-31 00:00:00,1,0,2025-06-20 23:17:34,0,2025-06-20 23:17:34,,,
2025-06,炼焦煤,9108416.90,52822277.00,861781.20,5693208.50,880,2025-06-30 00:00:00,1,0,2025-07-23 23:16:02,0,2025-07-23 23:16:02,,,
2025-06,煤炭,33037325.70,221753607.90,2403744.10,17129007.20,881,2025-06-30 00:00:00,1,0,2025-07-23 23:16:02,0,2025-07-23 23:16:02,,,
2025-06,褐煤,10725952.20,84040750.40,560587.50,4453767.20,882,2025-06-30 00:00:00,1,0,2025-07-23 23:16:02,0,2025-07-23 23:16:02,,,
2025-06,其他煤,2452144.70,11409359.50,148660.10,750726.70,883,2025-06-30 00:00:00,1,0,2025-07-23 23:16:02,0,2025-07-23 23:16:02,,,
2025-06,其他烟煤,9579754.60,64873792.20,708824.70,5237251.60,884,2025-06-30 00:00:00,1,0,2025-07-23 23:16:02,0,2025-07-23 23:16:02,,,
2025-06,无烟煤,1171057.30,8607428.80,123890.60,994053.30,885,2025-06-30 00:00:00,1,0,2025-07-23 23:16:02,0,2025-07-23 23:16:02,,,
2025-07,炼焦煤,9623044.90,62445321.90,804803.80,6498012.30,886,2025-07-31 00:00:00,1,0,2025-08-21 23:15:13,0,2025-08-21 23:15:13,,,
2025-07,煤炭,35609324.40,257362932.30,2368927.70,19497935.00,887,2025-07-31 00:00:00,1,0,2025-08-21 23:15:13,0,2025-08-21 23:15:13,,,
2025-07,褐煤,12525713.90,96566464.20,613821.00,5067588.10,888,2025-07-31 00:00:00,1,0,2025-08-21 23:15:13,0,2025-08-21 23:15:13,,,
2025-07,其他煤,2458872.40,13868231.90,141101.10,891827.80,889,2025-07-31 00:00:00,1,0,2025-08-21 23:15:13,0,2025-08-21 23:15:13,,,
2025-07,其他烟煤,10252211.60,75126003.80,734389.90,5971641.50,890,2025-07-31 00:00:00,1,0,2025-08-21 23:15:13,0,2025-08-21 23:15:13,,,
2025-07,无烟煤,749481.70,9356910.50,74811.90,1068865.20,891,2025-07-31 00:00:00,1,0,2025-08-21 23:15:13,0,2025-08-21 23:15:13,,,
