时间,数据项目,本期,环比增幅(%),同比增幅(%),_ID,_DATA_TIME,_ACTIVE,_CREATE_ID,_CREATE_TIME,_UPDATE_ID,_UPDATE_TIME,_REMARK,_CHANGE_LOG,_RESERVE
2021-01-29,蒙东3200K(元/吨),228.00,0.00,,1878,2021-01-29 00:00:00,1,0,2024-07-20 06:19:31,0,2024-07-20 06:19:31,,,
2021-01-29,蒙东3600K(元/吨),258.00,0.00,,1879,2021-01-29 00:00:00,1,0,2024-07-20 06:19:31,0,2024-07-20 06:19:31,,,
2021-01-29,锡林郭勒3200K(元/吨),217.00,0.00,,1880,2021-01-29 00:00:00,1,0,2024-07-20 06:19:31,0,2024-07-20 06:19:31,,,
2021-01-29,锡林郭勒3600K(元/吨),285.00,0.00,,1881,2021-01-29 00:00:00,1,0,2024-07-20 06:19:31,0,2024-07-20 06:19:31,,,
2021-01-29,通辽3200K(元/吨),233.00,0.00,,1882,2021-01-29 00:00:00,1,0,2024-07-20 06:19:31,0,2024-07-20 06:19:31,,,
2021-01-29,通辽3600K(元/吨),253.00,0.00,,1883,2021-01-29 00:00:00,1,0,2024-07-20 06:19:31,0,2024-07-20 06:19:31,,,
2021-01-29,呼伦贝尔3200K(元/吨),222.00,0.00,,1884,2021-01-29 00:00:00,1,0,2024-07-20 06:19:31,0,2024-07-20 06:19:31,,,
2021-01-29,呼伦贝尔3600K(元/吨),240.00,0.00,,1885,2021-01-29 00:00:00,1,0,2024-07-20 06:19:31,0,2024-07-20 06:19:31,,,
2021-01-29,赤峰3200K(元/吨),350.00,0.00,,1886,2021-01-29 00:00:00,1,0,2024-07-20 06:19:31,0,2024-07-20 06:19:31,,,
2021-01-29,赤峰3600K(元/吨),400.00,0.50,,1887,2021-01-29 00:00:00,1,0,2024-07-20 06:19:31,0,2024-07-20 06:19:31,,,
2021-01-29,赤峰4000K(元/吨),460.00,0.44,,1888,2021-01-29 00:00:00,1,0,2024-07-20 06:19:31,0,2024-07-20 06:19:31,,,
2021-01-22,褐煤指数(点),235.80,0.81,,1889,2021-01-22 00:00:00,1,0,2024-07-20 06:19:31,0,2024-07-20 06:19:31,,,
2021-01-22,蒙东3200K(元/吨),228.00,0.88,,1890,2021-01-22 00:00:00,1,0,2024-07-20 06:19:31,0,2024-07-20 06:19:31,,,
2021-01-22,蒙东3600K(元/吨),258.00,0.78,,1891,2021-01-22 00:00:00,1,0,2024-07-20 06:19:34,0,2024-07-20 06:19:34,,,
2021-01-22,锡林郭勒3200K(元/吨),217.00,0.46,,1892,2021-01-22 00:00:00,1,0,2024-07-20 06:19:34,0,2024-07-20 06:19:34,,,
2021-01-22,锡林郭勒3600K(元/吨),285.00,1.79,,1893,2021-01-22 00:00:00,1,0,2024-07-20 06:19:34,0,2024-07-20 06:19:34,,,
2021-01-22,通辽3200K(元/吨),233.00,0.43,,1894,2021-01-22 00:00:00,1,0,2024-07-20 06:19:34,0,2024-07-20 06:19:34,,,
2021-01-22,通辽3600K(元/吨),253.00,0.00,,1895,2021-01-22 00:00:00,1,0,2024-07-20 06:19:34,0,2024-07-20 06:19:34,,,
2021-01-22,呼伦贝尔3200K(元/吨),222.00,0.91,,1896,2021-01-22 00:00:00,1,0,2024-07-20 06:19:34,0,2024-07-20 06:19:34,,,
2021-01-22,呼伦贝尔3600K(元/吨),240.00,0.42,,1897,2021-01-22 00:00:00,1,0,2024-07-20 06:19:34,0,2024-07-20 06:19:34,,,
2021-01-22,赤峰3200K(元/吨),350.00,4.48,,1898,2021-01-22 00:00:00,1,0,2024-07-20 06:19:34,0,2024-07-20 06:19:34,,,
2021-01-22,赤峰3600K(元/吨),398.00,3.38,,1899,2021-01-22 00:00:00,1,0,2024-07-20 06:19:34,0,2024-07-20 06:19:34,,,
2021-01-22,赤峰4000K(元/吨),458.00,3.62,,1900,2021-01-22 00:00:00,1,0,2024-07-20 06:19:34,0,2024-07-20 06:19:34,,,
2021-01-15,褐煤指数(点),233.90,0.00,7.10,1901,2021-01-15 00:00:00,1,0,2024-07-20 06:19:34,0,2024-07-20 06:19:34,,,
2021-01-15,蒙东3200K(元/吨),226.00,0.00,8.13,1902,2021-01-15 00:00:00,1,0,2024-07-20 06:19:34,0,2024-07-20 06:19:34,,,
2021-01-15,蒙东3600K(元/吨),256.00,0.00,8.02,1903,2021-01-15 00:00:00,1,0,2024-07-20 06:19:34,0,2024-07-20 06:19:34,,,
2021-01-15,锡林郭勒3200K(元/吨),216.00,0.00,7.46,1904,2021-01-15 00:00:00,1,0,2024-07-20 06:19:34,0,2024-07-20 06:19:34,,,
2021-01-15,锡林郭勒3600K(元/吨),280.00,0.00,19.66,1905,2021-01-15 00:00:00,1,0,2024-07-20 06:19:34,0,2024-07-20 06:19:34,,,
2021-01-15,通辽3200K(元/吨),232.00,0.00,6.91,1906,2021-01-15 00:00:00,1,0,2024-07-20 06:19:34,0,2024-07-20 06:19:34,,,
2021-01-15,通辽3600K(元/吨),253.00,0.00,9.05,1907,2021-01-15 00:00:00,1,0,2024-07-20 06:19:34,0,2024-07-20 06:19:34,,,
2021-01-15,呼伦贝尔3200K(元/吨),220.00,0.00,6.80,1908,2021-01-15 00:00:00,1,0,2024-07-20 06:19:34,0,2024-07-20 06:19:34,,,
2021-01-15,呼伦贝尔3600K(元/吨),239.00,0.00,6.22,1909,2021-01-15 00:00:00,1,0,2024-07-20 06:19:34,0,2024-07-20 06:19:34,,,
2021-01-15,赤峰3200K(元/吨),335.00,0.00,4.69,1910,2021-01-15 00:00:00,1,0,2024-07-20 06:19:34,0,2024-07-20 06:19:34,,,
2021-01-15,赤峰3600K(元/吨),385.00,0.00,7.54,1911,2021-01-15 00:00:00,1,0,2024-07-20 06:19:34,0,2024-07-20 06:19:34,,,
2021-01-15,赤峰4000K(元/吨),442.00,0.00,8.07,1912,2021-01-15 00:00:00,1,0,2024-07-20 06:19:34,0,2024-07-20 06:19:34,,,
2021-01-08,褐煤指数(点),233.90,0.73,7.10,1913,2021-01-08 00:00:00,1,0,2024-07-20 06:19:34,0,2024-07-20 06:19:34,,,
2021-01-08,蒙东3200K(元/吨),226.00,0.89,8.13,1914,2021-01-08 00:00:00,1,0,2024-07-20 06:19:34,0,2024-07-20 06:19:34,,,
2021-01-08,蒙东3600K(元/吨),256.00,1.19,8.02,1915,2021-01-08 00:00:00,1,0,2024-07-20 06:19:34,0,2024-07-20 06:19:34,,,
2021-01-08,锡林郭勒3200K(元/吨),216.00,0.93,7.46,1916,2021-01-08 00:00:00,1,0,2024-07-20 06:19:34,0,2024-07-20 06:19:34,,,
2021-01-08,锡林郭勒3600K(元/吨),280.00,0.00,19.66,1917,2021-01-08 00:00:00,1,0,2024-07-20 06:19:34,0,2024-07-20 06:19:34,,,
2021-01-08,通辽3200K(元/吨),232.00,0.43,6.91,1918,2021-01-08 00:00:00,1,0,2024-07-20 06:19:34,0,2024-07-20 06:19:34,,,
2021-01-08,通辽3600K(元/吨),253.00,0.00,9.05,1919,2021-01-08 00:00:00,1,0,2024-07-20 06:19:34,0,2024-07-20 06:19:34,,,
2021-01-08,呼伦贝尔3200K(元/吨),220.00,0.46,6.80,1920,2021-01-08 00:00:00,1,0,2024-07-20 06:19:34,0,2024-07-20 06:19:34,,,
2021-01-08,呼伦贝尔3600K(元/吨),239.00,1.27,6.22,1921,2021-01-08 00:00:00,1,0,2024-07-20 06:19:37,0,2024-07-20 06:19:37,,,
2021-01-08,赤峰3200K(元/吨),335.00,1.82,4.69,1922,2021-01-08 00:00:00,1,0,2024-07-20 06:19:37,0,2024-07-20 06:19:37,,,
2021-01-08,赤峰3600K(元/吨),385.00,0.79,7.54,1923,2021-01-08 00:00:00,1,0,2024-07-20 06:19:37,0,2024-07-20 06:19:37,,,
2021-01-08,赤峰4000K(元/吨),442.00,0.00,8.07,1924,2021-01-08 00:00:00,1,0,2024-07-20 06:19:37,0,2024-07-20 06:19:37,,,
2021-01-07,褐煤指数(点),321.80,38.59,,1925,2021-01-07 00:00:00,1,0,2024-07-20 06:19:37,0,2024-07-20 06:19:37,,,
2021-01-07,蒙东3200K(元/吨),309.00,37.95,,1926,2021-01-07 00:00:00,1,0,2024-07-20 06:19:37,0,2024-07-20 06:19:37,,,
2021-01-07,蒙东3600K(元/吨),357.00,41.11,,1927,2021-01-07 00:00:00,1,0,2024-07-20 06:19:37,0,2024-07-20 06:19:37,,,
2021-01-07,锡林郭勒3200K(元/吨),305.00,42.52,,1928,2021-01-07 00:00:00,1,0,2024-07-20 06:19:37,0,2024-07-20 06:19:37,,,
2021-01-07,锡林郭勒3600K(元/吨),448.00,60.00,,1929,2021-01-07 00:00:00,1,0,2024-07-20 06:19:37,0,2024-07-20 06:19:37,,,
2021-01-07,通辽3200K(元/吨),278.00,20.35,,1930,2021-01-07 00:00:00,1,0,2024-07-20 06:19:37,0,2024-07-20 06:19:37,,,
2021-01-07,通辽3600K(元/吨),313.00,23.72,,1931,2021-01-07 00:00:00,1,0,2024-07-20 06:19:37,0,2024-07-20 06:19:37,,,
2021-01-07,呼伦贝尔3200K(元/吨),289.00,31.96,,1932,2021-01-07 00:00:00,1,0,2024-07-20 06:19:37,0,2024-07-20 06:19:37,,,
2021-01-07,呼伦贝尔3600K(元/吨),321.00,36.02,,1933,2021-01-07 00:00:00,1,0,2024-07-20 06:19:37,0,2024-07-20 06:19:37,,,
2021-01-07,赤峰3200K(元/吨),508.00,54.41,,1934,2021-01-07 00:00:00,1,0,2024-07-20 06:19:37,0,2024-07-20 06:19:37,,,
2021-01-07,赤峰3600K(元/吨),600.00,57.07,,1935,2021-01-07 00:00:00,1,0,2024-07-20 06:19:37,0,2024-07-20 06:19:37,,,
2021-01-07,赤峰4000K(元/吨),647.00,46.38,,1936,2021-01-07 00:00:00,1,0,2024-07-20 06:19:37,0,2024-07-20 06:19:37,,,
2020-12-25,褐煤指数(点),232.20,0.00,6.32,1937,2020-12-25 00:00:00,1,0,2024-07-20 06:19:37,0,2024-07-20 06:19:37,,,
2020-12-25,蒙东3200K(元/吨),224.00,0.00,7.18,1938,2020-12-25 00:00:00,1,0,2024-07-20 06:19:37,0,2024-07-20 06:19:37,,,
2020-12-25,蒙东3600K(元/吨),253.00,0.00,6.75,1939,2020-12-25 00:00:00,1,0,2024-07-20 06:19:37,0,2024-07-20 06:19:37,,,
2020-12-25,锡林郭勒3200K(元/吨),214.00,0.00,6.47,1940,2020-12-25 00:00:00,1,0,2024-07-20 06:19:37,0,2024-07-20 06:19:37,,,
2020-12-25,锡林郭勒3600K(元/吨),280.00,0.00,19.66,1941,2020-12-25 00:00:00,1,0,2024-07-20 06:19:37,0,2024-07-20 06:19:37,,,
2020-12-25,通辽3200K(元/吨),231.00,0.00,6.45,1942,2020-12-25 00:00:00,1,0,2024-07-20 06:19:37,0,2024-07-20 06:19:37,,,
2020-12-25,通辽3600K(元/吨),253.00,0.00,9.05,1943,2020-12-25 00:00:00,1,0,2024-07-20 06:19:37,0,2024-07-20 06:19:37,,,
2020-12-25,呼伦贝尔3200K(元/吨),219.00,0.00,6.31,1944,2020-12-25 00:00:00,1,0,2024-07-20 06:19:37,0,2024-07-20 06:19:37,,,
2020-12-25,呼伦贝尔3600K(元/吨),236.00,0.00,4.89,1945,2020-12-25 00:00:00,1,0,2024-07-20 06:19:37,0,2024-07-20 06:19:37,,,
2020-12-25,赤峰3200K(元/吨),329.00,0.00,2.81,1946,2020-12-25 00:00:00,1,0,2024-07-20 06:19:37,0,2024-07-20 06:19:37,,,
2020-12-25,赤峰3600K(元/吨),382.00,0.00,7.00,1947,2020-12-25 00:00:00,1,0,2024-07-20 06:19:37,0,2024-07-20 06:19:37,,,
2020-12-25,赤峰4000K(元/吨),442.00,0.00,8.33,1948,2020-12-25 00:00:00,1,0,2024-07-20 06:19:37,0,2024-07-20 06:19:37,,,
2020-12-18,褐煤指数(点),232.20,0.17,7.10,1949,2020-12-18 00:00:00,1,0,2024-07-20 06:19:37,0,2024-07-20 06:19:37,,,
2020-12-18,蒙东3200K(元/吨),224.00,0.45,7.69,1950,2020-12-18 00:00:00,1,0,2024-07-20 06:19:37,0,2024-07-20 06:19:37,,,
2020-12-18,蒙东3600K(元/吨),253.00,0.00,7.20,1951,2020-12-18 00:00:00,1,0,2024-07-20 06:19:41,0,2024-07-20 06:19:41,,,
2020-12-18,锡林郭勒3200K(元/吨),214.00,0.47,8.08,1952,2020-12-18 00:00:00,1,0,2024-07-20 06:19:41,0,2024-07-20 06:19:41,,,
2020-12-18,锡林郭勒3600K(元/吨),280.00,0.00,20.69,1953,2020-12-18 00:00:00,1,0,2024-07-20 06:19:41,0,2024-07-20 06:19:41,,,
2020-12-18,通辽3200K(元/吨),231.00,0.00,6.94,1954,2020-12-18 00:00:00,1,0,2024-07-20 06:19:41,0,2024-07-20 06:19:41,,,
2020-12-18,通辽3600K(元/吨),253.00,0.00,9.05,1955,2020-12-18 00:00:00,1,0,2024-07-20 06:19:41,0,2024-07-20 06:19:41,,,
2020-12-18,呼伦贝尔3200K(元/吨),219.00,0.46,6.31,1956,2020-12-18 00:00:00,1,0,2024-07-20 06:19:41,0,2024-07-20 06:19:41,,,
2020-12-18,呼伦贝尔3600K(元/吨),236.00,0.00,4.89,1957,2020-12-18 00:00:00,1,0,2024-07-20 06:19:41,0,2024-07-20 06:19:41,,,
2020-12-18,赤峰3200K(元/吨),329.00,1.23,2.81,1958,2020-12-18 00:00:00,1,0,2024-07-20 06:19:41,0,2024-07-20 06:19:41,,,
2020-12-18,赤峰3600K(元/吨),382.00,0.00,7.00,1959,2020-12-18 00:00:00,1,0,2024-07-20 06:19:41,0,2024-07-20 06:19:41,,,
2020-12-18,赤峰4000K(元/吨),442.00,0.00,8.33,1960,2020-12-18 00:00:00,1,0,2024-07-20 06:19:41,0,2024-07-20 06:19:41,,,
2020-12-11,褐煤指数(点),231.80,0.00,6.92,1961,2020-12-11 00:00:00,1,0,2024-07-20 06:19:41,0,2024-07-20 06:19:41,,,
2020-12-11,蒙东3200K(元/吨),223.00,0.00,7.21,1962,2020-12-11 00:00:00,1,0,2024-07-20 06:19:41,0,2024-07-20 06:19:41,,,
2020-12-11,蒙东3600K(元/吨),253.00,0.00,7.20,1963,2020-12-11 00:00:00,1,0,2024-07-20 06:19:41,0,2024-07-20 06:19:41,,,
2020-12-11,锡林郭勒3200K(元/吨),213.00,0.00,7.58,1964,2020-12-11 00:00:00,1,0,2024-07-20 06:19:41,0,2024-07-20 06:19:41,,,
2020-12-11,锡林郭勒3600K(元/吨),280.00,0.00,20.69,1965,2020-12-11 00:00:00,1,0,2024-07-20 06:19:41,0,2024-07-20 06:19:41,,,
2020-12-11,通辽3200K(元/吨),231.00,0.00,6.94,1966,2020-12-11 00:00:00,1,0,2024-07-20 06:19:41,0,2024-07-20 06:19:41,,,
2020-12-11,通辽3600K(元/吨),253.00,0.00,9.05,1967,2020-12-11 00:00:00,1,0,2024-07-20 06:19:41,0,2024-07-20 06:19:41,,,
2020-12-11,呼伦贝尔3200K(元/吨),218.00,0.00,5.83,1968,2020-12-11 00:00:00,1,0,2024-07-20 06:19:41,0,2024-07-20 06:19:41,,,
2020-12-11,呼伦贝尔3600K(元/吨),236.00,0.00,4.89,1969,2020-12-11 00:00:00,1,0,2024-07-20 06:19:41,0,2024-07-20 06:19:41,,,
2020-12-11,赤峰3200K(元/吨),325.00,0.00,1.56,1970,2020-12-11 00:00:00,1,0,2024-07-20 06:19:41,0,2024-07-20 06:19:41,,,
2020-12-11,赤峰3600K(元/吨),382.00,0.00,7.00,1971,2020-12-11 00:00:00,1,0,2024-07-20 06:19:41,0,2024-07-20 06:19:41,,,
2020-12-11,赤峰4000K(元/吨),442.00,0.00,8.33,1972,2020-12-11 00:00:00,1,0,2024-07-20 06:19:41,0,2024-07-20 06:19:41,,,
2020-12-04,褐煤指数(点),231.80,0.00,6.92,1973,2020-12-04 00:00:00,1,0,2024-07-20 06:19:41,0,2024-07-20 06:19:41,,,
2020-12-04,蒙东3200K(元/吨),223.00,0.00,7.21,1974,2020-12-04 00:00:00,1,0,2024-07-20 06:19:41,0,2024-07-20 06:19:41,,,
2020-12-04,蒙东3600K(元/吨),253.00,0.00,7.20,1975,2020-12-04 00:00:00,1,0,2024-07-20 06:19:41,0,2024-07-20 06:19:41,,,
2020-12-04,锡林郭勒3200K(元/吨),213.00,0.00,7.58,1976,2020-12-04 00:00:00,1,0,2024-07-20 06:19:41,0,2024-07-20 06:19:41,,,
2020-12-04,锡林郭勒3600K(元/吨),280.00,0.00,20.69,1977,2020-12-04 00:00:00,1,0,2024-07-20 06:19:41,0,2024-07-20 06:19:41,,,
2020-12-04,通辽3200K(元/吨),231.00,0.00,6.94,1978,2020-12-04 00:00:00,1,0,2024-07-20 06:19:41,0,2024-07-20 06:19:41,,,
2020-12-04,通辽3600K(元/吨),253.00,0.00,9.05,1979,2020-12-04 00:00:00,1,0,2024-07-20 06:19:41,0,2024-07-20 06:19:41,,,
2020-12-04,呼伦贝尔3200K(元/吨),218.00,0.00,5.83,1980,2020-12-04 00:00:00,1,0,2024-07-20 06:19:41,0,2024-07-20 06:19:41,,,
2020-12-04,呼伦贝尔3600K(元/吨),236.00,0.00,4.89,1981,2020-12-04 00:00:00,1,0,2024-07-20 06:19:44,0,2024-07-20 06:19:44,,,
2020-12-04,赤峰3200K(元/吨),325.00,0.00,1.56,1982,2020-12-04 00:00:00,1,0,2024-07-20 06:19:44,0,2024-07-20 06:19:44,,,
2020-12-04,赤峰3600K(元/吨),382.00,0.00,7.00,1983,2020-12-04 00:00:00,1,0,2024-07-20 06:19:44,0,2024-07-20 06:19:44,,,
2020-12-04,赤峰4000K(元/吨),442.00,0.00,8.33,1984,2020-12-04 00:00:00,1,0,2024-07-20 06:19:44,0,2024-07-20 06:19:44,,,
2020-11-27,褐煤指数(点),231.80,0.00,6.87,1985,2020-11-27 00:00:00,1,0,2024-07-20 06:19:44,0,2024-07-20 06:19:44,,,
2020-11-27,蒙东3200K(元/吨),223.00,0.00,7.21,1986,2020-11-27 00:00:00,1,0,2024-07-20 06:19:44,0,2024-07-20 06:19:44,,,
2020-11-27,蒙东3600K(元/吨),253.00,0.00,7.20,1987,2020-11-27 00:00:00,1,0,2024-07-20 06:19:44,0,2024-07-20 06:19:44,,,
2020-11-27,锡林郭勒3200K(元/吨),213.00,0.00,7.58,1988,2020-11-27 00:00:00,1,0,2024-07-20 06:19:44,0,2024-07-20 06:19:44,,,
2020-11-27,锡林郭勒3600K(元/吨),280.00,0.00,20.69,1989,2020-11-27 00:00:00,1,0,2024-07-20 06:19:44,0,2024-07-20 06:19:44,,,
2020-11-27,通辽3200K(元/吨),231.00,0.00,6.94,1990,2020-11-27 00:00:00,1,0,2024-07-20 06:19:44,0,2024-07-20 06:19:44,,,
2020-11-27,通辽3600K(元/吨),253.00,0.00,9.05,1991,2020-11-27 00:00:00,1,0,2024-07-20 06:19:44,0,2024-07-20 06:19:44,,,
2020-11-27,呼伦贝尔3200K(元/吨),218.00,0.00,5.83,1992,2020-11-27 00:00:00,1,0,2024-07-20 06:19:44,0,2024-07-20 06:19:44,,,
2020-11-27,呼伦贝尔3600K(元/吨),236.00,0.00,4.89,1993,2020-11-27 00:00:00,1,0,2024-07-20 06:19:44,0,2024-07-20 06:19:44,,,
2020-11-27,赤峰3200K(元/吨),325.00,0.00,1.56,1994,2020-11-27 00:00:00,1,0,2024-07-20 06:19:44,0,2024-07-20 06:19:44,,,
2020-11-27,赤峰3600K(元/吨),382.00,0.00,6.11,1995,2020-11-27 00:00:00,1,0,2024-07-20 06:19:44,0,2024-07-20 06:19:44,,,
2020-11-27,赤峰4000K(元/吨),442.00,0.00,3.27,1996,2020-11-27 00:00:00,1,0,2024-07-20 06:19:44,0,2024-07-20 06:19:44,,,
2020-11-20,褐煤指数(点),231.80,0.87,6.87,1997,2020-11-20 00:00:00,1,0,2024-07-20 06:19:44,0,2024-07-20 06:19:44,,,
2020-11-20,蒙东3200K(元/吨),223.00,0.45,7.21,1998,2020-11-20 00:00:00,1,0,2024-07-20 06:19:44,0,2024-07-20 06:19:44,,,
2020-11-20,蒙东3600K(元/吨),253.00,1.61,7.20,1999,2020-11-20 00:00:00,1,0,2024-07-20 06:19:44,0,2024-07-20 06:19:44,,,
2020-11-20,锡林郭勒3200K(元/吨),213.00,0.00,7.58,2000,2020-11-20 00:00:00,1,0,2024-07-20 06:19:44,0,2024-07-20 06:19:44,,,
2020-11-20,锡林郭勒3600K(元/吨),280.00,0.00,20.69,2001,2020-11-20 00:00:00,1,0,2024-07-20 06:19:44,0,2024-07-20 06:19:44,,,
2020-11-20,通辽3200K(元/吨),231.00,0.87,6.94,2002,2020-11-20 00:00:00,1,0,2024-07-20 06:19:44,0,2024-07-20 06:19:44,,,
2020-11-20,通辽3600K(元/吨),253.00,0.00,9.05,2003,2020-11-20 00:00:00,1,0,2024-07-20 06:19:44,0,2024-07-20 06:19:44,,,
2020-11-20,呼伦贝尔3200K(元/吨),218.00,1.40,5.83,2004,2020-11-20 00:00:00,1,0,2024-07-20 06:19:44,0,2024-07-20 06:19:44,,,
2020-11-20,呼伦贝尔3600K(元/吨),236.00,2.16,4.89,2005,2020-11-20 00:00:00,1,0,2024-07-20 06:19:44,0,2024-07-20 06:19:44,,,
2020-11-20,赤峰3200K(元/吨),325.00,0.00,1.56,2006,2020-11-20 00:00:00,1,0,2024-07-20 06:19:44,0,2024-07-20 06:19:44,,,
2020-11-20,赤峰3600K(元/吨),382.00,0.00,6.11,2007,2020-11-20 00:00:00,1,0,2024-07-20 06:19:44,0,2024-07-20 06:19:44,,,
2020-11-20,赤峰4000K(元/吨),442.00,0.00,3.27,2008,2020-11-20 00:00:00,1,0,2024-07-20 06:19:44,0,2024-07-20 06:19:44,,,
2020-11-13,褐煤指数(点),229.80,0.09,5.95,2009,2020-11-13 00:00:00,1,0,2024-07-20 06:19:44,0,2024-07-20 06:19:44,,,
2020-11-13,蒙东3200K(元/吨),222.00,0.00,6.73,2010,2020-11-13 00:00:00,1,0,2024-07-20 06:19:44,0,2024-07-20 06:19:44,,,
2020-11-13,蒙东3600K(元/吨),249.00,0.00,5.51,2011,2020-11-13 00:00:00,1,0,2024-07-20 06:19:47,0,2024-07-20 06:19:47,,,
2020-11-13,锡林郭勒3200K(元/吨),213.00,0.00,7.58,2012,2020-11-13 00:00:00,1,0,2024-07-20 06:19:47,0,2024-07-20 06:19:47,,,
2020-11-13,锡林郭勒3600K(元/吨),280.00,0.00,20.69,2013,2020-11-13 00:00:00,1,0,2024-07-20 06:19:47,0,2024-07-20 06:19:47,,,
2020-11-13,通辽3200K(元/吨),229.00,0.00,6.02,2014,2020-11-13 00:00:00,1,0,2024-07-20 06:19:47,0,2024-07-20 06:19:47,,,
2020-11-13,通辽3600K(元/吨),253.00,0.00,9.05,2015,2020-11-13 00:00:00,1,0,2024-07-20 06:19:47,0,2024-07-20 06:19:47,,,
2020-11-13,呼伦贝尔3200K(元/吨),215.00,1.42,4.37,2016,2020-11-13 00:00:00,1,0,2024-07-20 06:19:47,0,2024-07-20 06:19:47,,,
2020-11-13,呼伦贝尔3600K(元/吨),231.00,0.00,2.67,2017,2020-11-13 00:00:00,1,0,2024-07-20 06:19:47,0,2024-07-20 06:19:47,,,
2020-11-13,赤峰3200K(元/吨),325.00,0.00,1.56,2018,2020-11-13 00:00:00,1,0,2024-07-20 06:19:47,0,2024-07-20 06:19:47,,,
2020-11-13,赤峰3600K(元/吨),382.00,0.00,6.11,2019,2020-11-13 00:00:00,1,0,2024-07-20 06:19:47,0,2024-07-20 06:19:47,,,
2020-11-13,赤峰4000K(元/吨),442.00,0.00,1.61,2020,2020-11-13 00:00:00,1,0,2024-07-20 06:19:47,0,2024-07-20 06:19:47,,,
2020-11-06,褐煤指数(点),229.60,0.00,5.86,2021,2020-11-06 00:00:00,1,0,2024-07-20 06:19:47,0,2024-07-20 06:19:47,,,
2020-11-06,蒙东3200K(元/吨),222.00,0.00,6.73,2022,2020-11-06 00:00:00,1,0,2024-07-20 06:19:47,0,2024-07-20 06:19:47,,,
2020-11-06,蒙东3600K(元/吨),249.00,0.00,5.51,2023,2020-11-06 00:00:00,1,0,2024-07-20 06:19:47,0,2024-07-20 06:19:47,,,
2020-11-06,锡林郭勒3200K(元/吨),213.00,0.00,7.58,2024,2020-11-06 00:00:00,1,0,2024-07-20 06:19:47,0,2024-07-20 06:19:47,,,
2020-11-06,锡林郭勒3600K(元/吨),280.00,0.00,20.69,2025,2020-11-06 00:00:00,1,0,2024-07-20 06:19:47,0,2024-07-20 06:19:47,,,
2020-11-06,通辽3200K(元/吨),229.00,0.00,6.02,2026,2020-11-06 00:00:00,1,0,2024-07-20 06:19:47,0,2024-07-20 06:19:47,,,
2020-11-06,通辽3600K(元/吨),253.00,0.00,9.05,2027,2020-11-06 00:00:00,1,0,2024-07-20 06:19:47,0,2024-07-20 06:19:47,,,
2020-11-06,呼伦贝尔3200K(元/吨),212.00,0.00,2.91,2028,2020-11-06 00:00:00,1,0,2024-07-20 06:19:47,0,2024-07-20 06:19:47,,,
2020-11-06,呼伦贝尔3600K(元/吨),231.00,0.00,2.67,2029,2020-11-06 00:00:00,1,0,2024-07-20 06:19:47,0,2024-07-20 06:19:47,,,
2020-11-06,赤峰3200K(元/吨),325.00,0.00,1.56,2030,2020-11-06 00:00:00,1,0,2024-07-20 06:19:47,0,2024-07-20 06:19:47,,,
2020-11-06,赤峰3600K(元/吨),382.00,0.00,6.11,2031,2020-11-06 00:00:00,1,0,2024-07-20 06:19:47,0,2024-07-20 06:19:47,,,
2020-11-06,赤峰4000K(元/吨),442.00,3.27,1.61,2032,2020-11-06 00:00:00,1,0,2024-07-20 06:19:47,0,2024-07-20 06:19:47,,,
2020-10-30,褐煤指数(点),229.60,0.00,5.86,2033,2020-10-30 00:00:00,1,0,2024-07-20 06:19:47,0,2024-07-20 06:19:47,,,
2020-10-30,蒙东3200K(元/吨),222.00,0.00,6.73,2034,2020-10-30 00:00:00,1,0,2024-07-20 06:19:47,0,2024-07-20 06:19:47,,,
2020-10-30,蒙东3600K(元/吨),249.00,0.00,5.51,2035,2020-10-30 00:00:00,1,0,2024-07-20 06:19:47,0,2024-07-20 06:19:47,,,
2020-10-30,锡林郭勒3200K(元/吨),213.00,0.00,7.58,2036,2020-10-30 00:00:00,1,0,2024-07-20 06:19:47,0,2024-07-20 06:19:47,,,
2020-10-30,锡林郭勒3600K(元/吨),280.00,0.00,20.69,2037,2020-10-30 00:00:00,1,0,2024-07-20 06:19:47,0,2024-07-20 06:19:47,,,
2020-10-30,通辽3200K(元/吨),229.00,0.00,6.02,2038,2020-10-30 00:00:00,1,0,2024-07-20 06:19:47,0,2024-07-20 06:19:47,,,
2020-10-30,通辽3600K(元/吨),253.00,0.00,9.05,2039,2020-10-30 00:00:00,1,0,2024-07-20 06:19:47,0,2024-07-20 06:19:47,,,
2020-10-30,呼伦贝尔3200K(元/吨),212.00,0.00,2.91,2040,2020-10-30 00:00:00,1,0,2024-07-20 06:19:47,0,2024-07-20 06:19:47,,,
2020-10-30,呼伦贝尔3600K(元/吨),231.00,0.00,2.67,2041,2020-10-30 00:00:00,1,0,2024-07-20 06:19:50,0,2024-07-20 06:19:50,,,
2020-10-30,赤峰3200K(元/吨),325.00,0.00,1.56,2042,2020-10-30 00:00:00,1,0,2024-07-20 06:19:50,0,2024-07-20 06:19:50,,,
2020-10-30,赤峰3600K(元/吨),382.00,0.00,6.11,2043,2020-10-30 00:00:00,1,0,2024-07-20 06:19:50,0,2024-07-20 06:19:50,,,
2020-10-30,赤峰4000K(元/吨),428.00,-2.28,-1.61,2044,2020-10-30 00:00:00,1,0,2024-07-20 06:19:50,0,2024-07-20 06:19:50,,,
