时间,所属行业,当月值(亿吨),同比增长(%),累计值(亿吨),累计增长(%),_ID,_DATA_TIME,_ACTIVE,_CREATE_ID,_CREATE_TIME,_UPDATE_ID,_UPDATE_TIME,_REMARK,_CHANGE_LOG,_RESERVE
2020-10,化工行业,0.30,1.50,2.50,-0.90,174,2020-10-31 00:00:00,1,0,2024-07-20 14:08:58,0,2024-07-20 14:08:58,,,
2020-10,建材行业,0.50,9.00,4.00,-0.40,175,2020-10-31 00:00:00,1,0,2024-07-20 14:08:58,0,2024-07-20 14:08:58,,,
2020-10,钢铁行业,0.60,7.20,6.10,5.20,176,2020-10-31 00:00:00,1,0,2024-07-20 14:08:58,0,2024-07-20 14:08:58,,,
2020-09,电力行业,1.70,-1.30,15.60,-1.30,177,2020-09-30 00:00:00,1,0,2024-07-20 14:08:58,0,2024-07-20 14:08:58,,,
2020-09,化工行业,0.30,1.60,2.20,-1.10,178,2020-09-30 00:00:00,1,0,2024-07-20 14:08:58,0,2024-07-20 14:08:58,,,
2020-09,建材行业,0.50,5.90,3.50,-1.60,179,2020-09-30 00:00:00,1,0,2024-07-20 14:08:58,0,2024-07-20 14:08:58,,,
2020-09,钢铁行业,0.70,12.10,5.50,5.60,180,2020-09-30 00:00:00,1,0,2024-07-20 14:08:58,0,2024-07-20 14:08:58,,,
2020-08,电力行业,2.00,4.50,13.90,-1.30,181,2020-08-31 00:00:00,1,0,2024-07-20 14:09:01,0,2024-07-20 14:09:01,,,
2020-08,化工行业,0.30,-1.40,1.90,-1.50,182,2020-08-31 00:00:00,1,0,2024-07-20 14:09:01,0,2024-07-20 14:09:01,,,
2020-08,建材行业,0.50,5.60,3.00,-2.70,183,2020-08-31 00:00:00,1,0,2024-07-20 14:09:01,0,2024-07-20 14:09:01,,,
2020-08,钢铁行业,0.70,9.90,4.90,4.80,184,2020-08-31 00:00:00,1,0,2024-07-20 14:09:01,0,2024-07-20 14:09:01,,,
2020-07,电力行业,1.80,-4.30,11.90,-2.50,185,2020-07-31 00:00:00,1,0,2024-07-20 14:09:01,0,2024-07-20 14:09:01,,,
2020-07,化工行业,0.30,-1.40,1.70,-1.50,186,2020-07-31 00:00:00,1,0,2024-07-20 14:09:01,0,2024-07-20 14:09:01,,,
2020-07,建材行业,0.50,2.40,2.50,-4.10,187,2020-07-31 00:00:00,1,0,2024-07-20 14:09:01,0,2024-07-20 14:09:01,,,
2020-07,钢铁行业,0.70,14.00,4.20,4.00,188,2020-07-31 00:00:00,1,0,2024-07-20 14:09:01,0,2024-07-20 14:09:01,,,
2020-06,电力行业,1.66,4.30,10.10,-2.20,189,2020-06-30 00:00:00,1,0,2024-07-20 14:09:01,0,2024-07-20 14:09:01,,,
2020-06,化工行业,0.30,-2.80,1.40,-1.50,190,2020-06-30 00:00:00,1,0,2024-07-20 14:09:01,0,2024-07-20 14:09:01,,,
2020-06,建材行业,0.50,7.70,2.10,-5.40,191,2020-06-30 00:00:00,1,0,2024-07-20 14:09:01,0,2024-07-20 14:09:01,,,
2020-06,钢铁行业,0.60,8.80,3.50,2.30,192,2020-06-30 00:00:00,1,0,2024-07-20 14:09:01,0,2024-07-20 14:09:01,,,
2020-05,电力行业,1.65,8.10,8.40,-3.40,193,2020-05-31 00:00:00,1,0,2024-07-20 14:09:01,0,2024-07-20 14:09:01,,,
2020-05,化工行业,0.30,3.00,1.20,-1.30,194,2020-05-31 00:00:00,1,0,2024-07-20 14:09:01,0,2024-07-20 14:09:01,,,
2020-05,建材行业,0.50,6.50,1.60,-8.70,195,2020-05-31 00:00:00,1,0,2024-07-20 14:09:01,0,2024-07-20 14:09:01,,,
2020-05,钢铁行业,0.60,2.30,2.90,1.00,196,2020-05-31 00:00:00,1,0,2024-07-20 14:09:01,0,2024-07-20 14:09:01,,,
2020-04,电力行业,1.60,0.50,6.80,-5.60,197,2020-04-30 00:00:00,1,0,2024-07-20 14:09:01,0,2024-07-20 14:09:01,,,
2020-04,化工行业,0.30,1.90,0.90,-2.40,198,2020-04-30 00:00:00,1,0,2024-07-20 14:09:01,0,2024-07-20 14:09:01,,,
2020-04,建材行业,0.50,1.10,1.10,-14.40,199,2020-04-30 00:00:00,1,0,2024-07-20 14:09:01,0,2024-07-20 14:09:01,,,
2020-04,钢铁行业,0.60,-2.10,2.30,0.60,200,2020-04-30 00:00:00,1,0,2024-07-20 14:09:01,0,2024-07-20 14:09:01,,,
2020-03,电力行业,1.70,-6.00,5.20,-6.70,201,2020-03-31 00:00:00,1,0,2024-07-20 14:09:01,0,2024-07-20 14:09:01,,,
2020-03,化工行业,0.25,-0.60,0.70,-0.80,202,2020-03-31 00:00:00,1,0,2024-07-20 14:09:01,0,2024-07-20 14:09:01,,,
2020-03,建材行业,0.31,-16.70,0.60,-23.00,203,2020-03-31 00:00:00,1,0,2024-07-20 14:09:01,0,2024-07-20 14:09:01,,,
2020-03,钢铁行业,0.56,0.70,1.65,1.60,204,2020-03-31 00:00:00,1,0,2024-07-20 14:09:01,0,2024-07-20 14:09:01,,,
2020-02,电力行业,1.60,-13.80,3.50,-7.00,205,2020-02-29 00:00:00,1,0,2024-07-20 14:09:01,0,2024-07-20 14:09:01,,,
2020-02,化工行业,0.23,-0.70,0.45,-1.00,206,2020-02-29 00:00:00,1,0,2024-07-20 14:09:01,0,2024-07-20 14:09:01,,,
2020-02,建材行业,0.14,-35.50,0.30,-28.30,207,2020-02-29 00:00:00,1,0,2024-07-20 14:09:01,0,2024-07-20 14:09:01,,,
2020-02,钢铁行业,0.50,1.40,1.10,2.00,208,2020-02-29 00:00:00,1,0,2024-07-20 14:09:01,0,2024-07-20 14:09:01,,,
2019-12,电力行业,2.20,2.70,21.30,0.80,209,2019-12-31 00:00:00,1,0,2024-07-20 14:09:01,0,2024-07-20 14:09:01,,,
2019-12,化工行业,0.23,3.60,2.90,1.80,210,2019-12-31 00:00:00,1,0,2024-07-20 14:09:01,0,2024-07-20 14:09:01,,,
2019-12,建材行业,0.41,4.60,4.90,3.10,211,2019-12-31 00:00:00,1,0,2024-07-20 14:09:05,0,2024-07-20 14:09:05,,,
2019-12,钢铁行业,0.54,5.60,6.80,4.30,212,2019-12-31 00:00:00,1,0,2024-07-20 14:09:05,0,2024-07-20 14:09:05,,,
2019-11,电力行业,1.74,4.10,19.10,0.60,213,2019-11-30 00:00:00,1,0,2024-07-20 14:09:05,0,2024-07-20 14:09:05,,,
2019-11,化工行业,0.24,2.90,2.70,1.60,214,2019-11-30 00:00:00,1,0,2024-07-20 14:09:05,0,2024-07-20 14:09:05,,,
2019-11,建材行业,0.46,5.20,4.50,2.90,215,2019-11-30 00:00:00,1,0,2024-07-20 14:09:05,0,2024-07-20 14:09:05,,,
2019-11,钢铁行业,0.52,1.10,6.30,4.20,216,2019-11-30 00:00:00,1,0,2024-07-20 14:09:05,0,2024-07-20 14:09:05,,,
2019-10,电力行业,1.60,6.00,17.40,0.20,217,2019-10-31 00:00:00,1,0,2024-07-20 14:09:05,0,2024-07-20 14:09:05,,,
2019-10,化工行业,0.26,1.60,2.50,1.50,218,2019-10-31 00:00:00,1,0,2024-07-20 14:09:05,0,2024-07-20 14:09:05,,,
2019-10,建材行业,0.45,-2.30,4.00,2.70,219,2019-10-31 00:00:00,1,0,2024-07-20 14:09:05,0,2024-07-20 14:09:05,,,
2019-10,钢铁行业,0.56,-2.70,5.80,4.50,220,2019-10-31 00:00:00,1,0,2024-07-20 14:09:05,0,2024-07-20 14:09:05,,,
2019-09,电力行业,1.70,2.50,15.80,-0.20,221,2019-09-30 00:00:00,1,0,2024-07-20 14:09:05,0,2024-07-20 14:09:05,,,
2019-09,化工行业,0.25,3.00,2.20,1.50,222,2019-09-30 00:00:00,1,0,2024-07-20 14:09:05,0,2024-07-20 14:09:05,,,
2019-09,建材行业,0.46,3.10,3.60,3.30,223,2019-09-30 00:00:00,1,0,2024-07-20 14:09:05,0,2024-07-20 14:09:05,,,
2019-09,钢铁行业,0.58,1.20,5.20,5.30,224,2019-09-30 00:00:00,1,0,2024-07-20 14:09:05,0,2024-07-20 14:09:05,,,
2019-08,电力行业,1.90,-0.20,14.10,-0.90,225,2019-08-31 00:00:00,1,0,2024-07-20 14:09:05,0,2024-07-20 14:09:05,,,
2019-08,化工行业,0.25,2.10,2.00,1.30,226,2019-08-31 00:00:00,1,0,2024-07-20 14:09:05,0,2024-07-20 14:09:05,,,
2019-08,建材行业,0.45,3.40,3.10,3.30,227,2019-08-31 00:00:00,1,0,2024-07-20 14:09:05,0,2024-07-20 14:09:05,,,
2019-08,钢铁行业,0.60,5.20,4.60,5.90,228,2019-08-31 00:00:00,1,0,2024-07-20 14:09:05,0,2024-07-20 14:09:05,,,
2019-07,电力行业,1.88,-2.20,12.30,-0.40,229,2019-07-31 00:00:00,1,0,2024-07-20 14:09:05,0,2024-07-20 14:09:05,,,
2019-07,化工行业,0.25,0.60,1.70,0.60,230,2019-07-31 00:00:00,1,0,2024-07-20 14:09:05,0,2024-07-20 14:09:05,,,
2019-07,建材行业,0.44,4.30,2.70,3.30,231,2019-07-31 00:00:00,1,0,2024-07-20 14:09:05,0,2024-07-20 14:09:05,,,
2019-07,钢铁行业,0.59,0.70,4.00,6.00,232,2019-07-31 00:00:00,1,0,2024-07-20 14:09:05,0,2024-07-20 14:09:05,,,
2019-06,电力行业,1.62,0.10,10.40,0.10,233,2019-06-30 00:00:00,1,0,2024-07-20 14:09:05,0,2024-07-20 14:09:05,,,
2019-06,化工行业,0.26,0.70,1.50,0.70,234,2019-06-30 00:00:00,1,0,2024-07-20 14:09:05,0,2024-07-20 14:09:05,,,
2019-06,建材行业,0.45,2.30,2.20,3.10,235,2019-06-30 00:00:00,1,0,2024-07-20 14:09:05,0,2024-07-20 14:09:05,,,
2019-06,钢铁行业,0.30,4.90,3.40,6.90,236,2019-06-30 00:00:00,1,0,2024-07-20 14:09:05,0,2024-07-20 14:09:05,,,
2019-05,电力行业,1.56,-4.20,8.80,0.20,237,2019-05-31 00:00:00,1,0,2024-07-20 14:09:05,0,2024-07-20 14:09:05,,,
2019-05,化工行业,0.24,-1.70,1.20,0.90,238,2019-05-31 00:00:00,1,0,2024-07-20 14:09:05,0,2024-07-20 14:09:05,,,
2019-05,建材行业,0.48,3.20,1.80,3.40,239,2019-05-31 00:00:00,1,0,2024-07-20 14:09:05,0,2024-07-20 14:09:05,,,
2019-05,钢铁行业,0.60,7.40,2.80,7.40,240,2019-05-31 00:00:00,1,0,2024-07-20 14:09:05,0,2024-07-20 14:09:05,,,
2019-04,电力行业,1.60,-0.40,7.30,0.70,241,2019-04-30 00:00:00,1,0,2024-07-20 14:09:08,0,2024-07-20 14:09:08,,,
2019-04,化工行业,0.25,1.40,0.96,1.50,242,2019-04-30 00:00:00,1,0,2024-07-20 14:09:08,0,2024-07-20 14:09:08,,,
2019-04,建材行业,0.46,1.20,1.30,3.40,243,2019-04-30 00:00:00,1,0,2024-07-20 14:09:08,0,2024-07-20 14:09:08,,,
2019-04,钢铁行业,0.60,6.90,2.20,7.40,244,2019-04-30 00:00:00,1,0,2024-07-20 14:09:08,0,2024-07-20 14:09:08,,,
2019-03,电力行业,1.86,0.80,5.67,1.00,245,2019-03-31 00:00:00,1,0,2024-07-20 14:09:08,0,2024-07-20 14:09:08,,,
2019-03,化工行业,0.25,2.00,0.70,1.60,246,2019-03-31 00:00:00,1,0,2024-07-20 14:09:08,0,2024-07-20 14:09:08,,,
2019-03,建材行业,0.37,11.00,0.82,4.70,247,2019-03-31 00:00:00,1,0,2024-07-20 14:09:08,0,2024-07-20 14:09:08,,,
2019-03,钢铁行业,0.56,6.70,1.60,7.60,248,2019-03-31 00:00:00,1,0,2024-07-20 14:09:08,0,2024-07-20 14:09:08,,,
2019-02,电力行业,1.80,3.40,3.80,1.10,249,2019-02-28 00:00:00,1,0,2024-07-20 14:09:08,0,2024-07-20 14:09:08,,,
2019-02,化工行业,0.23,0.40,0.46,1.30,250,2019-02-28 00:00:00,1,0,2024-07-20 14:09:08,0,2024-07-20 14:09:08,,,
2019-02,建材行业,0.22,12.40,0.45,0.02,251,2019-02-28 00:00:00,1,0,2024-07-20 14:09:08,0,2024-07-20 14:09:08,,,
2019-02,钢铁行业,0.50,7.20,1.10,8.00,252,2019-02-28 00:00:00,1,0,2024-07-20 14:09:08,0,2024-07-20 14:09:08,,,
2019-01,电力行业,2.00,,2.00,,253,2019-01-31 00:00:00,1,0,2024-07-20 14:09:08,0,2024-07-20 14:09:08,,,
2019-01,化工行业,0.23,,0.23,,254,2019-01-31 00:00:00,1,0,2024-07-20 14:09:08,0,2024-07-20 14:09:08,,,
2019-01,建材行业,0.23,,0.23,,255,2019-01-31 00:00:00,1,0,2024-07-20 14:09:08,0,2024-07-20 14:09:08,,,
2019-01,钢铁行业,0.60,,0.60,,256,2019-01-31 00:00:00,1,0,2024-07-20 14:09:08,0,2024-07-20 14:09:08,,,
2018-12,电力行业,2.09,5.70,21.20,6.60,257,2018-12-31 00:00:00,1,0,2024-07-20 14:09:08,0,2024-07-20 14:09:08,,,
2018-12,化工行业,0.22,-2.30,2.80,4.20,258,2018-12-31 00:00:00,1,0,2024-07-20 14:09:08,0,2024-07-20 14:09:08,,,
2018-12,建材行业,0.39,2.30,4.80,0.50,259,2018-12-31 00:00:00,1,0,2024-07-20 14:09:08,0,2024-07-20 14:09:08,,,
2018-12,钢铁行业,0.51,4.90,6.50,2.00,260,2018-12-31 00:00:00,1,0,2024-07-20 14:09:08,0,2024-07-20 14:09:08,,,
2018-11,电力行业,1.69,4.10,19.10,6.70,261,2018-11-30 00:00:00,1,0,2024-07-20 14:09:08,0,2024-07-20 14:09:08,,,
2018-11,化工行业,0.23,1.70,2.70,4.40,262,2018-11-30 00:00:00,1,0,2024-07-20 14:09:08,0,2024-07-20 14:09:08,,,
2018-11,建材行业,0.44,1.00,4.40,0.40,263,2018-11-30 00:00:00,1,0,2024-07-20 14:09:08,0,2024-07-20 14:09:08,,,
2018-11,钢铁行业,0.52,5.50,6.03,1.80,264,2018-11-30 00:00:00,1,0,2024-07-20 14:09:08,0,2024-07-20 14:09:08,,,
2018-10,电力行业,1.50,2.10,17.40,6.90,265,2018-10-31 00:00:00,1,0,2024-07-20 14:09:08,0,2024-07-20 14:09:08,,,
2018-10,化工行业,0.25,7.10,2.40,4.80,266,2018-10-31 00:00:00,1,0,2024-07-20 14:09:08,0,2024-07-20 14:09:08,,,
2018-10,建材行业,0.46,5.80,3.90,0.30,267,2018-10-31 00:00:00,1,0,2024-07-20 14:09:08,0,2024-07-20 14:09:08,,,
2018-10,钢铁行业,0.57,4.20,5.50,1.40,268,2018-10-31 00:00:00,1,0,2024-07-20 14:09:08,0,2024-07-20 14:09:08,,,
2018-09,电力行业,1.60,3.00,15.90,7.40,269,2018-09-30 00:00:00,1,0,2024-07-20 14:09:08,0,2024-07-20 14:09:08,,,
2018-09,化工行业,0.25,10.30,2.20,4.60,270,2018-09-30 00:00:00,1,0,2024-07-20 14:09:08,0,2024-07-20 14:09:08,,,
2018-09,建材行业,0.45,0.80,3.50,-0.40,271,2018-09-30 00:00:00,1,0,2024-07-20 14:09:11,0,2024-07-20 14:09:11,,,
2018-09,钢铁行业,0.57,3.80,4.94,1.10,272,2018-09-30 00:00:00,1,0,2024-07-20 14:09:11,0,2024-07-20 14:09:11,,,
2018-08,电力行业,1.91,6.60,14.30,7.90,273,2018-08-31 00:00:00,1,0,2024-07-20 14:09:11,0,2024-07-20 14:09:11,,,
2018-08,化工行业,0.25,6.80,1.90,3.90,274,2018-08-31 00:00:00,1,0,2024-07-20 14:09:11,0,2024-07-20 14:09:11,,,
2018-08,建材行业,0.43,2.90,3.00,-0.60,275,2018-08-31 00:00:00,1,0,2024-07-20 14:09:11,0,2024-07-20 14:09:11,,,
2018-08,钢铁行业,0.57,-0.40,4.40,0.80,276,2018-08-31 00:00:00,1,0,2024-07-20 14:09:11,0,2024-07-20 14:09:11,,,
2018-07,电力行业,1.90,4.10,12.40,8.10,277,2018-07-31 00:00:00,1,0,2024-07-20 14:09:11,0,2024-07-20 14:09:11,,,
2018-07,化工行业,0.26,10.70,1.70,3.90,278,2018-07-31 00:00:00,1,0,2024-07-20 14:09:11,0,2024-07-20 14:09:11,,,
2018-07,建材行业,0.43,1.60,2.60,-1.10,279,2018-07-31 00:00:00,1,0,2024-07-20 14:09:11,0,2024-07-20 14:09:11,,,
2018-07,钢铁行业,0.58,4.80,3.80,1.00,280,2018-07-31 00:00:00,1,0,2024-07-20 14:09:11,0,2024-07-20 14:09:11,,,
2018-06,电力行业,1.62,6.10,10.50,8.90,281,2018-06-30 00:00:00,1,0,2024-07-20 14:09:11,0,2024-07-20 14:09:11,,,
2018-06,化工行业,0.26,6.90,1.40,2.80,282,2018-06-30 00:00:00,1,0,2024-07-20 14:09:11,0,2024-07-20 14:09:11,,,
2018-06,建材行业,0.44,0.10,2.20,-1.60,283,2018-06-30 00:00:00,1,0,2024-07-20 14:09:11,0,2024-07-20 14:09:11,,,
2018-06,钢铁行业,0.57,3.90,3.20,0.30,284,2018-06-30 00:00:00,1,0,2024-07-20 14:09:11,0,2024-07-20 14:09:11,,,
2018-05,电力行业,1.63,10.20,8.80,9.40,285,2018-05-31 00:00:00,1,0,2024-07-20 14:09:11,0,2024-07-20 14:09:11,,,
2018-05,化工行业,0.25,4.20,1.20,2.20,286,2018-05-31 00:00:00,1,0,2024-07-20 14:09:11,0,2024-07-20 14:09:11,,,
2018-05,建材行业,0.47,1.00,1.70,-2.00,287,2018-05-31 00:00:00,1,0,2024-07-20 14:09:11,0,2024-07-20 14:09:11,,,
2018-05,钢铁行业,0.58,4.40,2.60,-0.40,288,2018-05-31 00:00:00,1,0,2024-07-20 14:09:11,0,2024-07-20 14:09:11,,,
2018-04,电力行业,1.61,8.00,7.20,9.30,289,2018-04-30 00:00:00,1,0,2024-07-20 14:09:11,0,2024-07-20 14:09:11,,,
2018-04,化工行业,0.25,3.80,0.92,-0.90,290,2018-04-30 00:00:00,1,0,2024-07-20 14:09:11,0,2024-07-20 14:09:11,,,
2018-04,建材行业,0.44,0.50,1.25,-4.30,291,2018-04-30 00:00:00,1,0,2024-07-20 14:09:11,0,2024-07-20 14:09:11,,,
2018-04,钢铁行业,0.56,1.00,2.07,-1.70,292,2018-04-30 00:00:00,1,0,2024-07-20 14:09:11,0,2024-07-20 14:09:11,,,
2018-03,电力行业,1.84,4.00,5.61,9.60,293,2018-03-31 00:00:00,1,0,2024-07-20 14:09:11,0,2024-07-20 14:09:11,,,
2018-03,化工行业,0.24,0.90,0.69,-0.90,294,2018-03-31 00:00:00,1,0,2024-07-20 14:09:11,0,2024-07-20 14:09:11,,,
2018-03,建材行业,0.33,-16.60,0.81,-6.80,295,2018-03-31 00:00:00,1,0,2024-07-20 14:09:11,0,2024-07-20 14:09:11,,,
2018-03,钢铁行业,0.54,-1.90,1.53,-1.60,296,2018-03-31 00:00:00,1,0,2024-07-20 14:09:11,0,2024-07-20 14:09:11,,,
2018-02,电力行业,1.71,7.90,3.72,11.30,297,2018-02-28 00:00:00,1,0,2024-07-20 14:09:11,0,2024-07-20 14:09:11,,,
2018-02,化工行业,0.22,-3.60,0.45,-1.90,298,2018-02-28 00:00:00,1,0,2024-07-20 14:09:11,0,2024-07-20 14:09:11,,,
2018-02,建材行业,0.19,-23.10,0.48,1.40,299,2018-02-28 00:00:00,1,0,2024-07-20 14:09:11,0,2024-07-20 14:09:11,,,
2018-02,钢铁行业,0.46,-5.60,0.99,-1.50,300,2018-02-28 00:00:00,1,0,2024-07-20 14:09:11,0,2024-07-20 14:09:11,,,
2018-01,电力行业,2.01,14.90,2.01,14.90,301,2018-01-31 00:00:00,1,0,2024-07-20 14:09:15,0,2024-07-20 14:09:15,,,
2018-01,化工行业,0.23,0.00,0.23,0.00,302,2018-01-31 00:00:00,1,0,2024-07-20 14:09:15,0,2024-07-20 14:09:15,,,
2018-01,建材行业,0.29,7.40,0.29,7.40,303,2018-01-31 00:00:00,1,0,2024-07-20 14:09:15,0,2024-07-20 14:09:15,,,
2018-01,钢铁行业,0.53,3.90,0.53,3.90,304,2018-01-31 00:00:00,1,0,2024-07-20 14:09:15,0,2024-07-20 14:09:15,,,
2017-12,电力行业,1.98,4.50,19.87,5.40,305,2017-12-31 00:00:00,1,0,2024-07-20 14:09:15,0,2024-07-20 14:09:15,,,
2017-12,化工行业,0.22,-2.10,2.76,5.00,306,2017-12-31 00:00:00,1,0,2024-07-20 14:09:15,0,2024-07-20 14:09:15,,,
2017-12,建材行业,0.40,-6.70,5.07,-3.20,307,2017-12-31 00:00:00,1,0,2024-07-20 14:09:15,0,2024-07-20 14:09:15,,,
2017-12,钢铁行业,0.48,-6.10,6.35,1.40,308,2017-12-31 00:00:00,1,0,2024-07-20 14:09:15,0,2024-07-20 14:09:15,,,
2017-11,电力行业,1.62,0.70,17.89,5.50,309,2017-11-30 00:00:00,1,0,2024-07-20 14:09:15,0,2024-07-20 14:09:15,,,
2017-11,化工行业,0.22,1.30,2.54,5.60,310,2017-11-30 00:00:00,1,0,2024-07-20 14:09:15,0,2024-07-20 14:09:15,,,
2017-11,建材行业,0.46,0.60,4.67,-2.90,311,2017-11-30 00:00:00,1,0,2024-07-20 14:09:15,0,2024-07-20 14:09:15,,,
2017-11,钢铁行业,0.47,-5.40,5.86,2.00,312,2017-11-30 00:00:00,1,0,2024-07-20 14:09:15,0,2024-07-20 14:09:15,,,
2017-10,电力行业,1.46,-3.90,16.25,5.80,313,2017-10-31 00:00:00,1,0,2024-07-20 14:09:15,0,2024-07-20 14:09:15,,,
2017-10,化工行业,0.23,1.60,2.32,6.10,314,2017-10-31 00:00:00,1,0,2024-07-20 14:09:15,0,2024-07-20 14:09:15,,,
2017-10,建材行业,0.48,-7.60,4.21,-3.30,315,2017-10-31 00:00:00,1,0,2024-07-20 14:09:15,0,2024-07-20 14:09:15,,,
2017-10,钢铁行业,0.52,0.70,5.38,2.80,316,2017-10-31 00:00:00,1,0,2024-07-20 14:09:15,0,2024-07-20 14:09:15,,,
2017-09,电力行业,1.55,1.80,14.79,6.90,317,2017-09-30 00:00:00,1,0,2024-07-20 14:09:15,0,2024-07-20 14:09:15,,,
2017-09,化工行业,0.23,6.10,2.09,6.60,318,2017-09-30 00:00:00,1,0,2024-07-20 14:09:15,0,2024-07-20 14:09:15,,,
2017-09,建材行业,0.47,-3.70,3.75,-2.70,319,2017-09-30 00:00:00,1,0,2024-07-20 14:09:15,0,2024-07-20 14:09:15,,,
2017-09,钢铁行业,0.53,-0.90,4.85,3.00,320,2017-09-30 00:00:00,1,0,2024-07-20 14:09:15,0,2024-07-20 14:09:15,,,
2017-08,电力行业,1.79,7.40,13.24,7.60,321,2017-08-31 00:00:00,1,0,2024-07-20 14:09:15,0,2024-07-20 14:09:15,,,
2017-08,化工行业,0.23,8.30,1.86,6.60,322,2017-08-31 00:00:00,1,0,2024-07-20 14:09:15,0,2024-07-20 14:09:15,,,
2017-08,建材行业,0.45,-5.20,3.28,-2.60,323,2017-08-31 00:00:00,1,0,2024-07-20 14:09:15,0,2024-07-20 14:09:15,,,
2017-08,钢铁行业,0.56,3.20,4.32,3.50,324,2017-08-31 00:00:00,1,0,2024-07-20 14:09:15,0,2024-07-20 14:09:15,,,
2017-07,电力行业,1.79,11.30,11.39,7.00,325,2017-07-31 00:00:00,1,0,2024-07-20 14:09:15,0,2024-07-20 14:09:15,,,
2017-07,化工行业,0.23,9.40,1.64,6.80,326,2017-07-31 00:00:00,1,0,2024-07-20 14:09:15,0,2024-07-20 14:09:15,,,
2017-07,建材行业,0.45,-3.20,2.84,-2.10,327,2017-07-31 00:00:00,1,0,2024-07-20 14:09:15,0,2024-07-20 14:09:15,,,
2017-07,钢铁行业,0.56,7.00,3.76,3.60,328,2017-07-31 00:00:00,1,0,2024-07-20 14:09:15,0,2024-07-20 14:09:15,,,
2017-06,电力行业,1.51,7.10,9.60,6.30,329,2017-06-30 00:00:00,1,0,2024-07-20 14:09:15,0,2024-07-20 14:09:15,,,
2017-06,化工行业,0.24,8.00,1.42,7.00,330,2017-06-30 00:00:00,1,0,2024-07-20 14:09:15,0,2024-07-20 14:09:15,,,
2017-06,建材行业,0.47,-3.50,2.39,-1.90,331,2017-06-30 00:00:00,1,0,2024-07-20 14:09:18,0,2024-07-20 14:09:18,,,
2017-06,钢铁行业,0.55,2.20,3.20,3.00,332,2017-06-30 00:00:00,1,0,2024-07-20 14:09:18,0,2024-07-20 14:09:18,,,
2017-05,电力行业,1.46,6.00,8.03,5.30,333,2017-05-31 00:00:00,1,0,2024-07-20 14:09:18,0,2024-07-20 14:09:18,,,
2017-05,化工行业,0.24,8.20,1.17,6.80,334,2017-05-31 00:00:00,1,0,2024-07-20 14:09:18,0,2024-07-20 14:09:18,,,
2017-05,建材行业,0.48,-1.80,1.92,-1.60,335,2017-05-31 00:00:00,1,0,2024-07-20 14:09:18,0,2024-07-20 14:09:18,,,
2017-05,钢铁行业,0.54,-0.30,2.66,3.20,336,2017-05-31 00:00:00,1,0,2024-07-20 14:09:18,0,2024-07-20 14:09:18,,,
2017-04,电力行业,1.48,4.70,6.57,5.20,337,2017-04-30 00:00:00,1,0,2024-07-20 14:09:18,0,2024-07-20 14:09:18,,,
2017-04,化工行业,0.24,9.20,0.94,6.40,338,2017-04-30 00:00:00,1,0,2024-07-20 14:09:18,0,2024-07-20 14:09:18,,,
2017-04,建材行业,0.47,0.10,1.44,-1.50,339,2017-04-30 00:00:00,1,0,2024-07-20 14:09:18,0,2024-07-20 14:09:18,,,
2017-04,钢铁行业,0.56,5.90,2.11,4.10,340,2017-04-30 00:00:00,1,0,2024-07-20 14:09:18,0,2024-07-20 14:09:18,,,
2017-03,电力行业,1.76,8.00,5.09,5.40,341,2017-03-31 00:00:00,1,0,2024-07-20 14:09:18,0,2024-07-20 14:09:18,,,
2017-03,化工行业,0.23,3.40,0.67,1.90,342,2017-03-31 00:00:00,1,0,2024-07-20 14:09:18,0,2024-07-20 14:09:18,,,
2017-03,建材行业,0.44,-2.50,0.96,-2.30,343,2017-03-31 00:00:00,1,0,2024-07-20 14:09:18,0,2024-07-20 14:09:18,,,
2017-03,钢铁行业,0.56,2.70,1.56,3.50,344,2017-03-31 00:00:00,1,0,2024-07-20 14:09:18,0,2024-07-20 14:09:18,,,
2017-02,电力行业,1.58,14.20,3.33,4.10,345,2017-02-28 00:00:00,1,0,2024-07-20 14:09:18,0,2024-07-20 14:09:18,,,
2017-02,化工行业,0.23,12.50,0.46,6.30,346,2017-02-28 00:00:00,1,0,2024-07-20 14:09:18,0,2024-07-20 14:09:18,,,
2017-02,建材行业,0.26,25.20,0.53,-2.10,347,2017-02-28 00:00:00,1,0,2024-07-20 14:09:18,0,2024-07-20 14:09:18,,,
2017-02,钢铁行业,0.49,3.00,1.00,4.00,348,2017-02-28 00:00:00,1,0,2024-07-20 14:09:18,0,2024-07-20 14:09:18,,,
2017-01,电力行业,1.75,-2.80,1.75,-2.80,349,2017-01-31 00:00:00,1,0,2024-07-20 14:09:18,0,2024-07-20 14:09:18,,,
2017-01,化工行业,0.23,4.50,0.23,4.50,350,2017-01-31 00:00:00,1,0,2024-07-20 14:09:18,0,2024-07-20 14:09:18,,,
2017-01,建材行业,0.27,-10.00,0.27,-10.00,351,2017-01-31 00:00:00,1,0,2024-07-20 14:09:18,0,2024-07-20 14:09:18,,,
2017-01,钢铁行业,0.51,4.10,0.51,4.10,352,2017-01-31 00:00:00,1,0,2024-07-20 14:09:18,0,2024-07-20 14:09:18,,,
2024-09,电力行业,2.50,13.60,21.30,1.00,497,2024-09-30 00:00:00,1,0,2024-11-07 01:47:00,0,2024-11-07 01:47:00,,,
