时间,报价点,产品名称,灰份,挥发份,硫份,粘结指数,发热量,价格(元/吨),价格类型,_ID,_DATA_TIME,_ACTIVE,_CREATE_ID,_CREATE_TIME,_UPDATE_ID,_UPDATE_TIME,_REMARK,_CHANGE_LOG,_RESERVE
2023-08-01,高栏港,建优1号,,,,,,922.00,平仓价,1045,2023-08-01 00:00:00,1,0,2024-07-17 09:06:07,0,2024-07-17 09:06:07,,,
2023-08-01,高栏港,建优2号,,,,,,912.00,平仓价,1046,2023-08-01 00:00:00,1,0,2024-07-17 09:06:07,0,2024-07-17 09:06:07,,,
2023-08-01,高栏港,神优3号,,,,,,971.00,平仓价,1047,2023-08-01 00:00:00,1,0,2024-07-17 09:06:07,0,2024-07-17 09:06:07,,,
2023-08-01,高栏港,建优2号,,,,,,912.00,平仓价,1048,2023-08-01 00:00:00,1,0,2024-07-17 09:06:07,0,2024-07-17 09:06:07,,,
2023-08-01,高栏港,神优4号,,,,,,912.00,平仓价,1049,2023-08-01 00:00:00,1,0,2024-07-17 09:06:07,0,2024-07-17 09:06:07,,,
2023-08-01,高栏港,神优4号,,,,,,912.00,平仓价,1050,2023-08-01 00:00:00,1,0,2024-07-17 09:06:07,0,2024-07-17 09:06:07,,,
2023-08-01,高栏港,建优1号,,,,,,922.00,平仓价,1051,2023-08-01 00:00:00,1,0,2024-07-17 09:06:11,0,2024-07-17 09:06:11,,,
2023-08-01,黄骅港,建优2号,,,,,,773.00,平仓价,1052,2023-08-01 00:00:00,1,0,2024-07-17 09:06:11,0,2024-07-17 09:06:11,,,
2023-08-01,高栏港,建优2号,,,,,,832.00,平仓价,1053,2023-08-01 00:00:00,1,0,2024-07-17 09:06:11,0,2024-07-17 09:06:11,,,
2023-08-01,黄骅港,神优3号,,,,,,912.00,平仓价,1054,2023-08-01 00:00:00,1,0,2024-07-17 09:06:11,0,2024-07-17 09:06:11,,,
2023-08-01,高栏港,特低灰,,,,,,1027.00,平仓价,1055,2023-08-01 00:00:00,1,0,2024-07-17 09:06:11,0,2024-07-17 09:06:11,,,
2023-08-01,高栏港,神优1号,,,,,,1002.00,平仓价,1056,2023-08-01 00:00:00,1,0,2024-07-17 09:06:11,0,2024-07-17 09:06:11,,,
2023-08-01,黄骅港,建优1号,,,,,,863.00,平仓价,1057,2023-08-01 00:00:00,1,0,2024-07-17 09:06:11,0,2024-07-17 09:06:11,,,
2023-08-01,黄骅港,神优2号,,,,,,919.00,平仓价,1058,2023-08-01 00:00:00,1,0,2024-07-17 09:06:11,0,2024-07-17 09:06:11,,,
2023-08-01,黄骅港,建优2号,,,,,,773.00,平仓价,1059,2023-08-01 00:00:00,1,0,2024-07-17 09:06:11,0,2024-07-17 09:06:11,,,
2023-08-01,黄骅港,神优1号,,,,,,943.00,平仓价,1060,2023-08-01 00:00:00,1,0,2024-07-17 09:06:11,0,2024-07-17 09:06:11,,,
2023-08-01,黄骅港,神优1号,,,,,,943.00,平仓价,1061,2023-08-01 00:00:00,1,0,2024-07-17 09:06:11,0,2024-07-17 09:06:11,,,
2023-08-01,高栏港,神优2号,,,,,,978.00,平仓价,1062,2023-08-01 00:00:00,1,0,2024-07-17 09:06:11,0,2024-07-17 09:06:11,,,
2023-08-01,黄骅港,特低灰,,,,,,968.00,平仓价,1063,2023-08-01 00:00:00,1,0,2024-07-17 09:06:11,0,2024-07-17 09:06:11,,,
2023-08-01,高栏港,神优4号,,,,,,912.00,平仓价,1064,2023-08-01 00:00:00,1,0,2024-07-17 09:06:11,0,2024-07-17 09:06:11,,,
2023-08-01,黄骅港,神优4号,,,,,,853.00,平仓价,1065,2023-08-01 00:00:00,1,0,2024-07-17 09:06:11,0,2024-07-17 09:06:11,,,
2023-08-01,高栏港,建优2号,,,,,,912.00,平仓价,1066,2023-08-01 00:00:00,1,0,2024-07-17 09:06:11,0,2024-07-17 09:06:11,,,
2023-08-01,黄骅港,特低灰,,,,,,968.00,平仓价,1067,2023-08-01 00:00:00,1,0,2024-07-17 09:06:11,0,2024-07-17 09:06:11,,,
2023-08-01,高栏港,建优1号,,,,,,922.00,平仓价,1068,2023-08-01 00:00:00,1,0,2024-07-17 09:06:11,0,2024-07-17 09:06:11,,,
2023-08-01,黄骅港,神优3号,,,,,,912.00,平仓价,1069,2023-08-01 00:00:00,1,0,2024-07-17 09:06:11,0,2024-07-17 09:06:11,,,
2023-08-01,高栏港,神优3号,,,,,,971.00,平仓价,1070,2023-08-01 00:00:00,1,0,2024-07-17 09:06:11,0,2024-07-17 09:06:11,,,
2023-08-01,黄骅港,神优2号,,,,,,919.00,平仓价,1071,2023-08-01 00:00:00,1,0,2024-07-17 09:06:11,0,2024-07-17 09:06:11,,,
2023-07-31,巴图塔,神优4号,,,,,,665.00,车板价,1072,2023-07-31 00:00:00,1,0,2024-07-17 09:06:11,0,2024-07-17 09:06:11,,,
2023-07-31,巴图塔,神优2号,,,,,,731.00,车板价,1073,2023-07-31 00:00:00,1,0,2024-07-17 09:06:11,0,2024-07-17 09:06:11,,,
2023-07-31,巴图塔,神优2号,,,,,,731.00,车板价,1074,2023-07-31 00:00:00,1,0,2024-07-17 09:06:11,0,2024-07-17 09:06:11,,,
2023-07-31,巴图塔,神优4号,,,,,,665.00,车板价,1075,2023-07-31 00:00:00,1,0,2024-07-17 09:06:11,0,2024-07-17 09:06:11,,,
2023-07-26,巴图塔,神优2号,,,,,,754.00,车板价,1076,2023-07-26 00:00:00,1,0,2024-07-17 09:06:11,0,2024-07-17 09:06:11,,,
2023-07-26,巴图塔,神优4号,,,,,,692.00,车板价,1077,2023-07-26 00:00:00,1,0,2024-07-17 09:06:11,0,2024-07-17 09:06:11,,,
2023-07-26,巴图塔,神优4号,,,,,,692.00,车板价,1078,2023-07-26 00:00:00,1,0,2024-07-17 09:06:11,0,2024-07-17 09:06:11,,,
2023-07-26,巴图塔,神优2号,,,,,,754.00,车板价,1079,2023-07-26 00:00:00,1,0,2024-07-17 09:06:11,0,2024-07-17 09:06:11,,,
2023-07-20,高栏港,特低灰,,,,,,1047.00,平仓价,1080,2023-07-20 00:00:00,1,0,2024-07-17 09:06:11,0,2024-07-17 09:06:11,,,
2023-07-20,高栏港,建优2号,,,,,,935.00,平仓价,1081,2023-07-20 00:00:00,1,0,2024-07-17 09:06:14,0,2024-07-17 09:06:14,,,
2023-07-20,高栏港,神优1号,,,,,,1021.00,平仓价,1082,2023-07-20 00:00:00,1,0,2024-07-17 09:06:14,0,2024-07-17 09:06:14,,,
2023-07-20,高栏港,特低灰,,,,,,1047.00,平仓价,1083,2023-07-20 00:00:00,1,0,2024-07-17 09:06:14,0,2024-07-17 09:06:14,,,
2023-07-20,黄骅港,建优2号,,,,,,795.00,平仓价,1084,2023-07-20 00:00:00,1,0,2024-07-17 09:06:14,0,2024-07-17 09:06:14,,,
2023-07-20,高栏港,建优1号,,,,,,945.00,平仓价,1085,2023-07-20 00:00:00,1,0,2024-07-17 09:06:14,0,2024-07-17 09:06:14,,,
2023-07-20,黄骅港,建优2号,,,,,,795.00,平仓价,1086,2023-07-20 00:00:00,1,0,2024-07-17 09:06:14,0,2024-07-17 09:06:14,,,
2023-07-20,高栏港,神优4号,,,,,,935.00,平仓价,1087,2023-07-20 00:00:00,1,0,2024-07-17 09:06:14,0,2024-07-17 09:06:14,,,
2023-07-20,黄骅港,建优1号,,,,,,885.00,平仓价,1088,2023-07-20 00:00:00,1,0,2024-07-17 09:06:14,0,2024-07-17 09:06:14,,,
2023-07-20,黄骅港,神优4号,,,,,,875.00,平仓价,1089,2023-07-20 00:00:00,1,0,2024-07-17 09:06:14,0,2024-07-17 09:06:14,,,
2023-07-20,黄骅港,特低灰,,,,,,987.00,平仓价,1090,2023-07-20 00:00:00,1,0,2024-07-17 09:06:14,0,2024-07-17 09:06:14,,,
2023-07-20,黄骅港,神优3号,,,,,,929.00,平仓价,1091,2023-07-20 00:00:00,1,0,2024-07-17 09:06:14,0,2024-07-17 09:06:14,,,
2023-07-20,高栏港,特低灰,,,,,,1047.00,平仓价,1092,2023-07-20 00:00:00,1,0,2024-07-17 09:06:14,0,2024-07-17 09:06:14,,,
2023-07-20,黄骅港,神优3号,,,,,,929.00,平仓价,1093,2023-07-20 00:00:00,1,0,2024-07-17 09:06:14,0,2024-07-17 09:06:14,,,
2023-07-20,高栏港,神优3号,,,,,,989.00,平仓价,1094,2023-07-20 00:00:00,1,0,2024-07-17 09:06:14,0,2024-07-17 09:06:14,,,
2023-07-20,黄骅港,神优2号,,,,,,937.00,平仓价,1095,2023-07-20 00:00:00,1,0,2024-07-17 09:06:14,0,2024-07-17 09:06:14,,,
2023-07-20,黄骅港,神优1号,,,,,,961.00,平仓价,1096,2023-07-20 00:00:00,1,0,2024-07-17 09:06:14,0,2024-07-17 09:06:14,,,
2023-07-20,高栏港,建优2号,,,,,,855.00,平仓价,1097,2023-07-20 00:00:00,1,0,2024-07-17 09:06:14,0,2024-07-17 09:06:14,,,
2023-07-20,黄骅港,神优1号,,,,,,961.00,平仓价,1098,2023-07-20 00:00:00,1,0,2024-07-17 09:06:14,0,2024-07-17 09:06:14,,,
2023-07-20,高栏港,神优1号,,,,,,1021.00,平仓价,1099,2023-07-20 00:00:00,1,0,2024-07-17 09:06:14,0,2024-07-17 09:06:14,,,
2023-07-20,高栏港,神优2号,,,,,,997.00,平仓价,1100,2023-07-20 00:00:00,1,0,2024-07-17 09:06:14,0,2024-07-17 09:06:14,,,
2023-07-20,黄骅港,建优2号,,,,,,795.00,平仓价,1101,2023-07-20 00:00:00,1,0,2024-07-17 09:06:14,0,2024-07-17 09:06:14,,,
2023-07-20,黄骅港,神优4号,,,,,,875.00,平仓价,1102,2023-07-20 00:00:00,1,0,2024-07-17 09:06:14,0,2024-07-17 09:06:14,,,
2023-07-20,黄骅港,特低灰,,,,,,987.00,平仓价,1103,2023-07-20 00:00:00,1,0,2024-07-17 09:06:14,0,2024-07-17 09:06:14,,,
2023-07-20,高栏港,神优3号,,,,,,989.00,平仓价,1104,2023-07-20 00:00:00,1,0,2024-07-17 09:06:14,0,2024-07-17 09:06:14,,,
2023-07-20,黄骅港,建优1号,,,,,,885.00,平仓价,1105,2023-07-20 00:00:00,1,0,2024-07-17 09:06:14,0,2024-07-17 09:06:14,,,
2023-07-20,高栏港,建优1号,,,,,,945.00,平仓价,1106,2023-07-20 00:00:00,1,0,2024-07-17 09:06:14,0,2024-07-17 09:06:14,,,
2023-07-20,高栏港,建优2号,,,,,,855.00,平仓价,1107,2023-07-20 00:00:00,1,0,2024-07-17 09:06:14,0,2024-07-17 09:06:14,,,
2023-07-20,黄骅港,神优2号,,,,,,937.00,平仓价,1108,2023-07-20 00:00:00,1,0,2024-07-17 09:06:14,0,2024-07-17 09:06:14,,,
2023-07-20,高栏港,建优2号,,,,,,935.00,平仓价,1109,2023-07-20 00:00:00,1,0,2024-07-17 09:06:14,0,2024-07-17 09:06:14,,,
2023-07-20,高栏港,神优4号,,,,,,935.00,平仓价,1110,2023-07-20 00:00:00,1,0,2024-07-17 09:06:14,0,2024-07-17 09:06:14,,,
2023-07-20,高栏港,建优2号,,,,,,935.00,平仓价,1111,2023-07-20 00:00:00,1,0,2024-07-17 09:06:17,0,2024-07-17 09:06:17,,,
2023-07-18,巴图塔,神优2号,,,,,,754.00,车板价,1112,2023-07-18 00:00:00,1,0,2024-07-17 09:06:17,0,2024-07-17 09:06:17,,,
2023-07-18,巴图塔,神优4号,,,,,,692.00,车板价,1113,2023-07-18 00:00:00,1,0,2024-07-17 09:06:17,0,2024-07-17 09:06:17,,,
2023-07-18,巴图塔,神优2号,,,,,,754.00,车板价,1114,2023-07-18 00:00:00,1,0,2024-07-17 09:06:17,0,2024-07-17 09:06:17,,,
2023-07-18,巴图塔,神优4号,,,,,,692.00,车板价,1115,2023-07-18 00:00:00,1,0,2024-07-17 09:06:17,0,2024-07-17 09:06:17,,,
2023-07-04,巴图塔,神优2号,,,,,,717.00,车板价,1116,2023-07-04 00:00:00,1,0,2024-07-17 09:06:17,0,2024-07-17 09:06:17,,,
2023-07-04,巴图塔,神优4号,,,,,,662.00,车板价,1117,2023-07-04 00:00:00,1,0,2024-07-17 09:06:17,0,2024-07-17 09:06:17,,,
2023-07-04,黄骅港,特低灰,,,,,,944.00,平仓价,1118,2023-07-04 00:00:00,1,0,2024-07-17 09:06:17,0,2024-07-17 09:06:17,,,
2023-07-04,黄骅港,神优1号,,,,,,919.00,平仓价,1119,2023-07-04 00:00:00,1,0,2024-07-17 09:06:17,0,2024-07-17 09:06:17,,,
2023-07-04,黄骅港,神优2号,,,,,,896.00,平仓价,1120,2023-07-04 00:00:00,1,0,2024-07-17 09:06:17,0,2024-07-17 09:06:17,,,
2023-07-04,黄骅港,神优3号,,,,,,888.00,平仓价,1121,2023-07-04 00:00:00,1,0,2024-07-17 09:06:17,0,2024-07-17 09:06:17,,,
2023-07-04,黄骅港,神优4号,,,,,,840.00,平仓价,1122,2023-07-04 00:00:00,1,0,2024-07-17 09:06:17,0,2024-07-17 09:06:17,,,
2023-07-04,黄骅港,建优1号,,,,,,850.00,平仓价,1123,2023-07-04 00:00:00,1,0,2024-07-17 09:06:17,0,2024-07-17 09:06:17,,,
2023-07-04,黄骅港,建优2号,,,,,,760.00,平仓价,1124,2023-07-04 00:00:00,1,0,2024-07-17 09:06:17,0,2024-07-17 09:06:17,,,
2023-07-04,黄骅港,建优2号,,,,,,760.00,平仓价,1125,2023-07-04 00:00:00,1,0,2024-07-17 09:06:17,0,2024-07-17 09:06:17,,,
2023-07-04,高栏港,特低灰,,,,,,1004.00,平仓价,1126,2023-07-04 00:00:00,1,0,2024-07-17 09:06:17,0,2024-07-17 09:06:17,,,
2023-07-04,高栏港,神优1号,,,,,,979.00,平仓价,1127,2023-07-04 00:00:00,1,0,2024-07-17 09:06:17,0,2024-07-17 09:06:17,,,
2023-07-04,高栏港,神优2号,,,,,,956.00,平仓价,1128,2023-07-04 00:00:00,1,0,2024-07-17 09:06:17,0,2024-07-17 09:06:17,,,
2023-07-04,高栏港,神优3号,,,,,,948.00,平仓价,1129,2023-07-04 00:00:00,1,0,2024-07-17 09:06:17,0,2024-07-17 09:06:17,,,
2023-07-04,高栏港,神优4号,,,,,,900.00,平仓价,1130,2023-07-04 00:00:00,1,0,2024-07-17 09:06:17,0,2024-07-17 09:06:17,,,
2023-07-04,高栏港,建优1号,,,,,,910.00,平仓价,1131,2023-07-04 00:00:00,1,0,2024-07-17 09:06:17,0,2024-07-17 09:06:17,,,
2023-07-04,高栏港,建优2号,,,,,,820.00,平仓价,1132,2023-07-04 00:00:00,1,0,2024-07-17 09:06:17,0,2024-07-17 09:06:17,,,
2023-07-04,高栏港,建优2号,,,,,,900.00,平仓价,1133,2023-07-04 00:00:00,1,0,2024-07-17 09:06:17,0,2024-07-17 09:06:17,,,
2023-07-04,巴图塔,神优2号,,,,,,717.00,车板价,1134,2023-07-04 00:00:00,1,0,2024-07-17 09:06:17,0,2024-07-17 09:06:17,,,
2023-07-04,巴图塔,神优4号,,,,,,662.00,车板价,1135,2023-07-04 00:00:00,1,0,2024-07-17 09:06:17,0,2024-07-17 09:06:17,,,
2023-07-04,黄骅港,特低灰,,,,,,944.00,平仓价,1136,2023-07-04 00:00:00,1,0,2024-07-17 09:06:17,0,2024-07-17 09:06:17,,,
2023-07-04,黄骅港,神优1号,,,,,,919.00,平仓价,1137,2023-07-04 00:00:00,1,0,2024-07-17 09:06:17,0,2024-07-17 09:06:17,,,
2023-07-04,黄骅港,神优2号,,,,,,896.00,平仓价,1138,2023-07-04 00:00:00,1,0,2024-07-17 09:06:17,0,2024-07-17 09:06:17,,,
2023-07-04,黄骅港,神优3号,,,,,,888.00,平仓价,1139,2023-07-04 00:00:00,1,0,2024-07-17 09:06:17,0,2024-07-17 09:06:17,,,
2023-07-04,黄骅港,神优4号,,,,,,840.00,平仓价,1140,2023-07-04 00:00:00,1,0,2024-07-17 09:06:17,0,2024-07-17 09:06:17,,,
2023-07-04,黄骅港,建优1号,,,,,,850.00,平仓价,1141,2023-07-04 00:00:00,1,0,2024-07-17 09:06:19,0,2024-07-17 09:06:19,,,
2023-07-04,黄骅港,建优2号,,,,,,760.00,平仓价,1142,2023-07-04 00:00:00,1,0,2024-07-17 09:06:19,0,2024-07-17 09:06:19,,,
2023-07-04,黄骅港,建优2号,,,,,,760.00,平仓价,1143,2023-07-04 00:00:00,1,0,2024-07-17 09:06:19,0,2024-07-17 09:06:19,,,
2023-07-04,高栏港,特低灰,,,,,,1004.00,平仓价,1144,2023-07-04 00:00:00,1,0,2024-07-17 09:06:19,0,2024-07-17 09:06:19,,,
2023-07-04,高栏港,神优1号,,,,,,979.00,平仓价,1145,2023-07-04 00:00:00,1,0,2024-07-17 09:06:19,0,2024-07-17 09:06:19,,,
2023-07-04,高栏港,神优2号,,,,,,956.00,平仓价,1146,2023-07-04 00:00:00,1,0,2024-07-17 09:06:19,0,2024-07-17 09:06:19,,,
2023-07-04,高栏港,神优3号,,,,,,948.00,平仓价,1147,2023-07-04 00:00:00,1,0,2024-07-17 09:06:19,0,2024-07-17 09:06:19,,,
2023-07-04,高栏港,神优4号,,,,,,900.00,平仓价,1148,2023-07-04 00:00:00,1,0,2024-07-17 09:06:19,0,2024-07-17 09:06:19,,,
2023-07-04,高栏港,建优1号,,,,,,910.00,平仓价,1149,2023-07-04 00:00:00,1,0,2024-07-17 09:06:19,0,2024-07-17 09:06:19,,,
2023-07-04,高栏港,建优2号,,,,,,820.00,平仓价,1150,2023-07-04 00:00:00,1,0,2024-07-17 09:06:19,0,2024-07-17 09:06:19,,,
2023-07-04,高栏港,建优2号,,,,,,900.00,平仓价,1151,2023-07-04 00:00:00,1,0,2024-07-17 09:06:19,0,2024-07-17 09:06:19,,,
2023-07-02,黄骅港,特低灰,,,,,,912.00,平仓价,1152,2023-07-02 00:00:00,1,0,2024-07-17 09:06:19,0,2024-07-17 09:06:19,,,
2023-07-02,黄骅港,神优1号,,,,,,887.00,平仓价,1153,2023-07-02 00:00:00,1,0,2024-07-17 09:06:19,0,2024-07-17 09:06:19,,,
2023-07-02,黄骅港,神优2号,,,,,,865.00,平仓价,1154,2023-07-02 00:00:00,1,0,2024-07-17 09:06:19,0,2024-07-17 09:06:19,,,
2023-07-02,黄骅港,神优3号,,,,,,858.00,平仓价,1155,2023-07-02 00:00:00,1,0,2024-07-17 09:06:19,0,2024-07-17 09:06:19,,,
2023-07-02,黄骅港,神优4号,,,,,,810.00,平仓价,1156,2023-07-02 00:00:00,1,0,2024-07-17 09:06:19,0,2024-07-17 09:06:19,,,
2023-07-02,黄骅港,建优1号,,,,,,820.00,平仓价,1157,2023-07-02 00:00:00,1,0,2024-07-17 09:06:19,0,2024-07-17 09:06:19,,,
2023-07-02,黄骅港,建优2号,,,,,,730.00,平仓价,1158,2023-07-02 00:00:00,1,0,2024-07-17 09:06:19,0,2024-07-17 09:06:19,,,
2023-07-02,黄骅港,建优2号,,,,,,730.00,平仓价,1159,2023-07-02 00:00:00,1,0,2024-07-17 09:06:19,0,2024-07-17 09:06:19,,,
2023-07-02,高栏港,特低灰,,,,,,975.00,平仓价,1160,2023-07-02 00:00:00,1,0,2024-07-17 09:06:19,0,2024-07-17 09:06:19,,,
2023-07-02,高栏港,神优1号,,,,,,950.00,平仓价,1161,2023-07-02 00:00:00,1,0,2024-07-17 09:06:19,0,2024-07-17 09:06:19,,,
2023-07-02,高栏港,神优2号,,,,,,928.00,平仓价,1162,2023-07-02 00:00:00,1,0,2024-07-17 09:06:19,0,2024-07-17 09:06:19,,,
2023-07-02,高栏港,神优3号,,,,,,921.00,平仓价,1163,2023-07-02 00:00:00,1,0,2024-07-17 09:06:19,0,2024-07-17 09:06:19,,,
2023-07-02,高栏港,神优4号,,,,,,873.00,平仓价,1164,2023-07-02 00:00:00,1,0,2024-07-17 09:06:19,0,2024-07-17 09:06:19,,,
2023-07-02,高栏港,建优1号,,,,,,883.00,平仓价,1165,2023-07-02 00:00:00,1,0,2024-07-17 09:06:19,0,2024-07-17 09:06:19,,,
2023-07-02,高栏港,建优2号,,,,,,793.00,平仓价,1166,2023-07-02 00:00:00,1,0,2024-07-17 09:06:19,0,2024-07-17 09:06:19,,,
2023-07-02,高栏港,建优2号,,,,,,873.00,平仓价,1167,2023-07-02 00:00:00,1,0,2024-07-17 09:06:19,0,2024-07-17 09:06:19,,,
2023-07-02,黄骅港,特低灰,,,,,,912.00,平仓价,1168,2023-07-02 00:00:00,1,0,2024-07-17 09:06:19,0,2024-07-17 09:06:19,,,
2023-07-02,黄骅港,神优1号,,,,,,887.00,平仓价,1169,2023-07-02 00:00:00,1,0,2024-07-17 09:06:19,0,2024-07-17 09:06:19,,,
2023-07-02,黄骅港,神优2号,,,,,,865.00,平仓价,1170,2023-07-02 00:00:00,1,0,2024-07-17 09:06:19,0,2024-07-17 09:06:19,,,
2023-07-02,黄骅港,神优3号,,,,,,858.00,平仓价,1171,2023-07-02 00:00:00,1,0,2024-07-17 09:06:22,0,2024-07-17 09:06:22,,,
2023-07-02,黄骅港,神优4号,,,,,,810.00,平仓价,1172,2023-07-02 00:00:00,1,0,2024-07-17 09:06:22,0,2024-07-17 09:06:22,,,
2023-07-02,黄骅港,建优1号,,,,,,820.00,平仓价,1173,2023-07-02 00:00:00,1,0,2024-07-17 09:06:22,0,2024-07-17 09:06:22,,,
2023-07-02,黄骅港,建优2号,,,,,,730.00,平仓价,1174,2023-07-02 00:00:00,1,0,2024-07-17 09:06:22,0,2024-07-17 09:06:22,,,
2023-07-02,黄骅港,建优2号,,,,,,730.00,平仓价,1175,2023-07-02 00:00:00,1,0,2024-07-17 09:06:22,0,2024-07-17 09:06:22,,,
2023-07-02,高栏港,特低灰,,,,,,975.00,平仓价,1176,2023-07-02 00:00:00,1,0,2024-07-17 09:06:22,0,2024-07-17 09:06:22,,,
2023-07-02,高栏港,神优1号,,,,,,950.00,平仓价,1177,2023-07-02 00:00:00,1,0,2024-07-17 09:06:22,0,2024-07-17 09:06:22,,,
2023-07-02,高栏港,神优2号,,,,,,928.00,平仓价,1178,2023-07-02 00:00:00,1,0,2024-07-17 09:06:22,0,2024-07-17 09:06:22,,,
2023-07-02,高栏港,神优3号,,,,,,921.00,平仓价,1179,2023-07-02 00:00:00,1,0,2024-07-17 09:06:22,0,2024-07-17 09:06:22,,,
2023-07-02,高栏港,神优4号,,,,,,873.00,平仓价,1180,2023-07-02 00:00:00,1,0,2024-07-17 09:06:22,0,2024-07-17 09:06:22,,,
2023-07-02,高栏港,建优1号,,,,,,883.00,平仓价,1181,2023-07-02 00:00:00,1,0,2024-07-17 09:06:22,0,2024-07-17 09:06:22,,,
2023-07-02,高栏港,建优2号,,,,,,793.00,平仓价,1182,2023-07-02 00:00:00,1,0,2024-07-17 09:06:22,0,2024-07-17 09:06:22,,,
2023-07-02,高栏港,建优2号,,,,,,873.00,平仓价,1183,2023-07-02 00:00:00,1,0,2024-07-17 09:06:22,0,2024-07-17 09:06:22,,,
2023-06-30,巴图塔,神优2号,,,,,,677.00,车板价,1184,2023-06-30 00:00:00,1,0,2024-07-17 09:06:22,0,2024-07-17 09:06:22,,,
2023-06-30,巴图塔,神优4号,,,,,,622.00,车板价,1185,2023-06-30 00:00:00,1,0,2024-07-17 09:06:22,0,2024-07-17 09:06:22,,,
2023-06-30,巴图塔,神优2号,,,,,,677.00,车板价,1186,2023-06-30 00:00:00,1,0,2024-07-17 09:06:22,0,2024-07-17 09:06:22,,,
2023-06-30,巴图塔,神优4号,,,,,,622.00,车板价,1187,2023-06-30 00:00:00,1,0,2024-07-17 09:06:22,0,2024-07-17 09:06:22,,,
2023-06-20,黄骅港,特低灰,,,,,,912.00,平仓价,1188,2023-06-20 00:00:00,1,0,2024-07-17 09:06:22,0,2024-07-17 09:06:22,,,
2023-06-20,黄骅港,神优1号,,,,,,887.00,平仓价,1189,2023-06-20 00:00:00,1,0,2024-07-17 09:06:22,0,2024-07-17 09:06:22,,,
2023-06-20,黄骅港,神优2号,,,,,,865.00,平仓价,1190,2023-06-20 00:00:00,1,0,2024-07-17 09:06:22,0,2024-07-17 09:06:22,,,
2023-06-20,黄骅港,神优3号,,,,,,858.00,平仓价,1191,2023-06-20 00:00:00,1,0,2024-07-17 09:06:22,0,2024-07-17 09:06:22,,,
2023-06-20,黄骅港,神优4号,,,,,,810.00,平仓价,1192,2023-06-20 00:00:00,1,0,2024-07-17 09:06:22,0,2024-07-17 09:06:22,,,
2023-06-20,黄骅港,建优1号,,,,,,820.00,平仓价,1193,2023-06-20 00:00:00,1,0,2024-07-17 09:06:22,0,2024-07-17 09:06:22,,,
2023-06-20,黄骅港,建优2号,,,,,,730.00,平仓价,1194,2023-06-20 00:00:00,1,0,2024-07-17 09:06:22,0,2024-07-17 09:06:22,,,
2023-06-20,黄骅港,建优2号,,,,,,730.00,平仓价,1195,2023-06-20 00:00:00,1,0,2024-07-17 09:06:22,0,2024-07-17 09:06:22,,,
2023-06-20,高栏港,特低灰,,,,,,975.00,平仓价,1196,2023-06-20 00:00:00,1,0,2024-07-17 09:06:22,0,2024-07-17 09:06:22,,,
2023-06-20,高栏港,神优1号,,,,,,950.00,平仓价,1197,2023-06-20 00:00:00,1,0,2024-07-17 09:06:22,0,2024-07-17 09:06:22,,,
2023-06-20,高栏港,神优2号,,,,,,928.00,平仓价,1198,2023-06-20 00:00:00,1,0,2024-07-17 09:06:22,0,2024-07-17 09:06:22,,,
2023-06-20,高栏港,神优3号,,,,,,921.00,平仓价,1199,2023-06-20 00:00:00,1,0,2024-07-17 09:06:22,0,2024-07-17 09:06:22,,,
2023-06-20,高栏港,神优4号,,,,,,873.00,平仓价,1200,2023-06-20 00:00:00,1,0,2024-07-17 09:06:22,0,2024-07-17 09:06:22,,,
2023-06-20,高栏港,建优1号,,,,,,883.00,平仓价,1201,2023-06-20 00:00:00,1,0,2024-07-17 09:06:26,0,2024-07-17 09:06:26,,,
2023-06-20,高栏港,建优2号,,,,,,793.00,平仓价,1202,2023-06-20 00:00:00,1,0,2024-07-17 09:06:26,0,2024-07-17 09:06:26,,,
2023-06-20,高栏港,建优2号,,,,,,873.00,平仓价,1203,2023-06-20 00:00:00,1,0,2024-07-17 09:06:26,0,2024-07-17 09:06:26,,,
2023-06-20,黄骅港,特低灰,,,,,,912.00,平仓价,1204,2023-06-20 00:00:00,1,0,2024-07-17 09:06:26,0,2024-07-17 09:06:26,,,
2023-06-20,黄骅港,神优1号,,,,,,887.00,平仓价,1205,2023-06-20 00:00:00,1,0,2024-07-17 09:06:26,0,2024-07-17 09:06:26,,,
2023-06-20,黄骅港,神优2号,,,,,,865.00,平仓价,1206,2023-06-20 00:00:00,1,0,2024-07-17 09:06:26,0,2024-07-17 09:06:26,,,
2023-06-20,黄骅港,神优3号,,,,,,858.00,平仓价,1207,2023-06-20 00:00:00,1,0,2024-07-17 09:06:26,0,2024-07-17 09:06:26,,,
2023-06-20,黄骅港,神优4号,,,,,,810.00,平仓价,1208,2023-06-20 00:00:00,1,0,2024-07-17 09:06:26,0,2024-07-17 09:06:26,,,
2023-06-20,黄骅港,建优1号,,,,,,820.00,平仓价,1209,2023-06-20 00:00:00,1,0,2024-07-17 09:06:26,0,2024-07-17 09:06:26,,,
2023-06-20,黄骅港,建优2号,,,,,,730.00,平仓价,1210,2023-06-20 00:00:00,1,0,2024-07-17 09:06:26,0,2024-07-17 09:06:26,,,
2023-06-20,黄骅港,建优2号,,,,,,730.00,平仓价,1211,2023-06-20 00:00:00,1,0,2024-07-17 09:06:26,0,2024-07-17 09:06:26,,,
2023-06-20,高栏港,特低灰,,,,,,975.00,平仓价,1212,2023-06-20 00:00:00,1,0,2024-07-17 09:06:26,0,2024-07-17 09:06:26,,,
