时间,库存合计(万吨),调入量(万吨),吞吐量(万吨),锚地船舶(艘),预到船舶(艘),铁路到车(车),港口卸车(车),_ID,_DATA_TIME,_ACTIVE,_CREATE_ID,_CREATE_TIME,_UPDATE_ID,_UPDATE_TIME,_REMARK,_CHANGE_LOG,_RESERVE
2019-08-19,601.50,55.10,55.10,20.00,9.00,6926.00,6915.00,1797,2019-08-19 00:00:00,1,0,2024-07-20 10:10:03,0,2024-07-20 10:10:03,,,
2019-08-18,601.50,42.10,56.60,25.00,4.00,4827.00,5069.00,1798,2019-08-18 00:00:00,1,0,2024-07-20 10:10:03,0,2024-07-20 10:10:03,,,
2019-08-17,616.00,43.80,57.80,27.00,5.00,5296.00,5497.00,1799,2019-08-17 00:00:00,1,0,2024-07-20 10:10:03,0,2024-07-20 10:10:03,,,
2019-08-16,630.00,51.50,58.00,32.00,7.00,6195.00,6392.00,1800,2019-08-16 00:00:00,1,0,2024-07-20 10:10:03,0,2024-07-20 10:10:03,,,
2019-08-15,636.50,51.70,57.70,37.00,6.00,6188.00,6375.00,1801,2019-08-15 00:00:00,1,0,2024-07-20 10:10:06,0,2024-07-20 10:10:06,,,
2019-08-14,642.50,37.10,37.60,34.00,9.00,3882.00,4552.00,1802,2019-08-14 00:00:00,1,0,2024-07-20 10:10:06,0,2024-07-20 10:10:06,,,
2019-08-13,643.00,0.00,0.00,36.00,3.00,517.00,0.00,1803,2019-08-13 00:00:00,1,0,2024-07-20 10:10:06,0,2024-07-20 10:10:06,,,
2019-08-12,643.00,26.70,16.70,36.00,3.00,3882.00,3312.00,1804,2019-08-12 00:00:00,1,0,2024-07-20 10:10:06,0,2024-07-20 10:10:06,,,
2019-08-11,633.00,44.50,60.50,36.00,3.00,5772.00,5505.00,1805,2019-08-11 00:00:00,1,0,2024-07-20 10:10:06,0,2024-07-20 10:10:06,,,
2019-08-10,649.00,51.70,39.20,41.00,6.00,6293.00,6466.00,1806,2019-08-10 00:00:00,1,0,2024-07-20 10:10:06,0,2024-07-20 10:10:06,,,
2019-08-09,636.50,33.90,16.60,40.00,6.00,4306.00,4159.00,1807,2019-08-09 00:00:00,1,0,2024-07-20 10:10:06,0,2024-07-20 10:10:06,,,
2019-08-08,619.50,24.20,22.70,24.00,13.00,2783.00,2982.00,1808,2019-08-08 00:00:00,1,0,2024-07-20 10:10:06,0,2024-07-20 10:10:06,,,
2019-08-07,618.00,39.70,30.70,26.00,7.00,5188.00,4866.00,1809,2019-08-07 00:00:00,1,0,2024-07-20 10:10:06,0,2024-07-20 10:10:06,,,
2019-08-06,609.00,36.70,43.70,23.00,6.00,4509.00,4482.00,1810,2019-08-06 00:00:00,1,0,2024-07-20 10:10:06,0,2024-07-20 10:10:06,,,
2019-08-05,616.00,48.60,57.60,26.00,5.00,6084.00,6075.00,1811,2019-08-05 00:00:00,1,0,2024-07-20 10:10:06,0,2024-07-20 10:10:06,,,
2019-08-04,625.00,60.90,57.90,20.00,11.00,7446.00,7720.00,1812,2019-08-04 00:00:00,1,0,2024-07-20 10:10:06,0,2024-07-20 10:10:06,,,
2019-08-03,622.00,53.80,50.30,22.00,11.00,6921.00,6731.00,1813,2019-08-03 00:00:00,1,0,2024-07-20 10:10:06,0,2024-07-20 10:10:06,,,
2019-08-02,618.50,61.00,49.00,26.00,6.00,7718.00,7718.00,1814,2019-08-02 00:00:00,1,0,2024-07-20 10:10:06,0,2024-07-20 10:10:06,,,
2019-08-01,606.50,53.40,51.50,31.00,7.00,6504.00,6716.00,1815,2019-08-01 00:00:00,1,0,2024-07-20 10:10:06,0,2024-07-20 10:10:06,,,
2019-07-31,604.50,54.60,56.10,31.00,16.00,7032.00,6811.00,1816,2019-07-31 00:00:00,1,0,2024-07-20 10:10:06,0,2024-07-20 10:10:06,,,
2019-07-30,606.00,46.80,57.30,31.00,5.00,5763.00,5904.00,1817,2019-07-30 00:00:00,1,0,2024-07-20 10:10:06,0,2024-07-20 10:10:06,,,
2019-07-29,616.50,57.90,52.90,20.00,13.00,7499.00,7257.00,1818,2019-07-29 00:00:00,1,0,2024-07-20 10:10:06,0,2024-07-20 10:10:06,,,
2019-07-28,611.50,48.20,50.20,26.00,9.00,5985.00,6116.00,1819,2019-07-28 00:00:00,1,0,2024-07-20 10:10:06,0,2024-07-20 10:10:06,,,
2019-07-27,613.50,51.70,57.70,21.00,14.00,6502.00,6506.00,1820,2019-07-27 00:00:00,1,0,2024-07-20 10:10:06,0,2024-07-20 10:10:06,,,
2019-07-26,619.50,49.30,64.80,28.00,8.00,6081.00,6160.00,1821,2019-07-26 00:00:00,1,0,2024-07-20 10:10:06,0,2024-07-20 10:10:06,,,
2019-07-25,635.00,56.10,49.10,29.00,8.00,7021.00,7052.00,1822,2019-07-25 00:00:00,1,0,2024-07-20 10:10:06,0,2024-07-20 10:10:06,,,
2019-07-24,628.00,41.00,26.00,23.00,8.00,5243.00,5172.00,1823,2019-07-24 00:00:00,1,0,2024-07-20 10:10:06,0,2024-07-20 10:10:06,,,
2019-07-23,613.00,53.20,52.70,18.00,13.00,6758.00,6702.00,1824,2019-07-23 00:00:00,1,0,2024-07-20 10:10:06,0,2024-07-20 10:10:06,,,
2019-07-22,612.50,54.80,53.80,14.00,10.00,6772.00,6853.00,1825,2019-07-22 00:00:00,1,0,2024-07-20 10:10:06,0,2024-07-20 10:10:06,,,
2019-07-21,611.50,57.90,63.40,19.00,4.00,7240.00,7250.00,1826,2019-07-21 00:00:00,1,0,2024-07-20 10:10:06,0,2024-07-20 10:10:06,,,
2019-07-20,617.00,51.10,58.60,24.00,4.00,6402.00,6454.00,1827,2019-07-20 00:00:00,1,0,2024-07-20 10:10:06,0,2024-07-20 10:10:06,,,
2019-07-19,624.50,57.10,48.60,22.00,5.00,7130.00,7149.00,1828,2019-07-19 00:00:00,1,0,2024-07-20 10:10:06,0,2024-07-20 10:10:06,,,
2019-07-18,616.00,38.00,48.00,21.00,5.00,4827.00,4799.00,1829,2019-07-18 00:00:00,1,0,2024-07-20 10:10:06,0,2024-07-20 10:10:06,,,
2019-07-17,626.00,49.00,40.00,22.00,6.00,6084.00,6178.00,1830,2019-07-17 00:00:00,1,0,2024-07-20 10:10:06,0,2024-07-20 10:10:06,,,
2019-07-16,617.00,60.20,54.20,19.00,8.00,7496.00,7375.00,1831,2019-07-16 00:00:00,1,0,2024-07-20 10:10:09,0,2024-07-20 10:10:09,,,
2019-07-15,611.00,53.50,53.00,20.00,6.00,6712.00,6704.00,1832,2019-07-15 00:00:00,1,0,2024-07-20 10:10:09,0,2024-07-20 10:10:09,,,
2019-07-14,610.50,57.00,59.50,24.00,8.00,6924.00,7098.00,1833,2019-07-14 00:00:00,1,0,2024-07-20 10:10:09,0,2024-07-20 10:10:09,,,
2019-07-13,613.00,56.50,44.00,24.00,8.00,7245.00,7071.00,1834,2019-07-13 00:00:00,1,0,2024-07-20 10:10:09,0,2024-07-20 10:10:09,,,
2019-07-12,600.50,61.10,57.60,24.00,10.00,7612.00,7747.00,1835,2019-07-12 00:00:00,1,0,2024-07-20 10:10:09,0,2024-07-20 10:10:09,,,
2019-07-11,597.00,56.90,51.90,25.00,8.00,7189.00,7071.00,1836,2019-07-11 00:00:00,1,0,2024-07-20 10:10:09,0,2024-07-20 10:10:09,,,
2019-07-10,592.00,59.20,48.20,27.00,6.00,7341.00,7369.00,1837,2019-07-10 00:00:00,1,0,2024-07-20 10:10:09,0,2024-07-20 10:10:09,,,
2019-07-09,581.00,62.60,55.10,32.00,3.00,7861.00,7952.00,1838,2019-07-09 00:00:00,1,0,2024-07-20 10:10:09,0,2024-07-20 10:10:09,,,
2019-07-08,573.50,66.60,50.60,34.00,6.00,8347.00,8389.00,1839,2019-07-08 00:00:00,1,0,2024-07-20 10:10:09,0,2024-07-20 10:10:09,,,
2019-07-07,557.50,51.20,54.70,33.00,7.00,6558.00,6407.00,1840,2019-07-07 00:00:00,1,0,2024-07-20 10:10:09,0,2024-07-20 10:10:09,,,
2019-07-06,561.00,49.20,55.70,34.00,5.00,6235.00,6222.00,1841,2019-07-06 00:00:00,1,0,2024-07-20 10:10:09,0,2024-07-20 10:10:09,,,
2019-07-05,567.50,49.10,55.60,26.00,12.00,6185.00,6199.00,1842,2019-07-05 00:00:00,1,0,2024-07-20 10:10:09,0,2024-07-20 10:10:09,,,
2019-07-04,574.00,56.20,49.20,30.00,8.00,7124.00,7087.00,1843,2019-07-04 00:00:00,1,0,2024-07-20 10:10:09,0,2024-07-20 10:10:09,,,
2019-07-03,567.00,59.30,51.30,26.00,11.00,7276.00,7465.00,1844,2019-07-03 00:00:00,1,0,2024-07-20 10:10:09,0,2024-07-20 10:10:09,,,
2019-07-02,559.00,61.20,40.70,28.00,6.00,7864.00,7675.00,1845,2019-07-02 00:00:00,1,0,2024-07-20 10:10:09,0,2024-07-20 10:10:09,,,
2019-07-01,538.50,58.70,52.90,21.00,15.00,7350.00,7360.00,1846,2019-07-01 00:00:00,1,0,2024-07-20 10:10:09,0,2024-07-20 10:10:09,,,
2019-06-30,527.00,61.80,68.80,27.00,8.00,7553.00,7781.00,1847,2019-06-30 00:00:00,1,0,2024-07-20 10:10:09,0,2024-07-20 10:10:09,,,
2019-06-29,534.00,60.40,63.90,31.00,4.00,7453.00,7530.00,1848,2019-06-29 00:00:00,1,0,2024-07-20 10:10:09,0,2024-07-20 10:10:09,,,
2019-06-28,537.50,57.70,58.70,29.00,5.00,7299.00,7276.00,1849,2019-06-28 00:00:00,1,0,2024-07-20 10:10:09,0,2024-07-20 10:10:09,,,
2019-06-27,538.50,46.80,61.80,35.00,4.00,6090.00,5823.00,1850,2019-06-27 00:00:00,1,0,2024-07-20 10:10:09,0,2024-07-20 10:10:09,,,
2019-06-26,553.50,58.70,43.20,39.00,7.00,7344.00,7380.00,1851,2019-06-26 00:00:00,1,0,2024-07-20 10:10:09,0,2024-07-20 10:10:09,,,
2019-06-25,538.00,57.20,52.70,27.00,15.00,7087.00,7103.00,1852,2019-06-25 00:00:00,1,0,2024-07-20 10:10:09,0,2024-07-20 10:10:09,,,
2019-06-24,533.50,58.70,65.20,28.00,11.00,7188.00,7324.00,1853,2019-06-24 00:00:00,1,0,2024-07-20 10:10:09,0,2024-07-20 10:10:09,,,
2019-06-23,540.00,51.40,63.90,37.00,6.00,6666.00,6453.00,1854,2019-06-23 00:00:00,1,0,2024-07-20 10:10:09,0,2024-07-20 10:10:09,,,
2019-06-22,552.50,51.30,59.80,39.00,11.00,6399.00,6474.00,1855,2019-06-22 00:00:00,1,0,2024-07-20 10:10:09,0,2024-07-20 10:10:09,,,
2019-06-21,561.00,55.60,65.10,32.00,16.00,6722.00,6923.00,1856,2019-06-21 00:00:00,1,0,2024-07-20 10:10:09,0,2024-07-20 10:10:09,,,
2019-06-20,570.50,60.80,64.30,32.00,16.00,7814.00,7702.00,1857,2019-06-20 00:00:00,1,0,2024-07-20 10:10:09,0,2024-07-20 10:10:09,,,
2019-06-19,574.00,63.60,61.60,27.00,11.00,7926.00,7937.00,1858,2019-06-19 00:00:00,1,0,2024-07-20 10:10:09,0,2024-07-20 10:10:09,,,
2019-06-18,572.00,60.60,59.60,24.00,8.00,7558.00,7716.00,1859,2019-06-18 00:00:00,1,0,2024-07-20 10:10:09,0,2024-07-20 10:10:09,,,
2019-06-17,571.00,46.40,61.90,25.00,5.00,6145.00,5830.00,1860,2019-06-17 00:00:00,1,0,2024-07-20 10:10:09,0,2024-07-20 10:10:09,,,
2019-06-16,586.50,50.60,65.10,30.00,3.00,6094.00,6262.00,1861,2019-06-16 00:00:00,1,0,2024-07-20 10:10:13,0,2024-07-20 10:10:13,,,
2019-06-15,601.00,59.20,57.70,36.00,10.00,7458.00,7454.00,1862,2019-06-15 00:00:00,1,0,2024-07-20 10:10:13,0,2024-07-20 10:10:13,,,
2019-06-14,599.50,52.50,37.50,49.00,5.00,6836.00,6654.00,1863,2019-06-14 00:00:00,1,0,2024-07-20 10:10:13,0,2024-07-20 10:10:13,,,
2019-06-13,584.50,52.20,62.70,35.00,9.00,6199.00,6243.00,1864,2019-06-13 00:00:00,1,0,2024-07-20 10:10:13,0,2024-07-20 10:10:13,,,
2019-06-12,595.00,54.50,57.50,34.00,11.00,6884.00,6845.00,1865,2019-06-12 00:00:00,1,0,2024-07-20 10:10:13,0,2024-07-20 10:10:13,,,
2019-06-11,598.00,52.00,54.00,29.00,9.00,6463.00,6526.00,1866,2019-06-11 00:00:00,1,0,2024-07-20 10:10:13,0,2024-07-20 10:10:13,,,
2019-06-10,600.00,58.20,60.70,22.00,6.00,7192.00,7301.00,1867,2019-06-10 00:00:00,1,0,2024-07-20 10:10:13,0,2024-07-20 10:10:13,,,
2019-06-09,602.50,52.90,59.40,28.00,3.00,6615.00,6628.00,1868,2019-06-09 00:00:00,1,0,2024-07-20 10:10:13,0,2024-07-20 10:10:13,,,
2019-06-08,609.00,49.40,48.40,32.00,7.00,6309.00,6156.00,1869,2019-06-08 00:00:00,1,0,2024-07-20 10:10:13,0,2024-07-20 10:10:13,,,
2019-06-07,608.00,54.30,61.30,31.00,10.00,6721.00,6801.00,1870,2019-06-07 00:00:00,1,0,2024-07-20 10:10:13,0,2024-07-20 10:10:13,,,
2019-06-06,615.00,50.30,60.30,31.00,10.00,6410.00,6305.00,1871,2019-06-06 00:00:00,1,0,2024-07-20 10:10:13,0,2024-07-20 10:10:13,,,
2019-06-05,625.00,49.10,50.10,37.00,6.00,6036.00,6149.00,1872,2019-06-05 00:00:00,1,0,2024-07-20 10:10:13,0,2024-07-20 10:10:13,,,
2019-06-04,626.00,50.30,54.30,39.00,7.00,6300.00,6309.00,1873,2019-06-04 00:00:00,1,0,2024-07-20 10:10:13,0,2024-07-20 10:10:13,,,
2019-06-03,630.00,51.20,57.20,39.00,7.00,6306.00,6420.00,1874,2019-06-03 00:00:00,1,0,2024-07-20 10:10:13,0,2024-07-20 10:10:13,,,
2019-06-02,636.00,49.00,53.00,34.00,10.00,6360.00,6142.00,1875,2019-06-02 00:00:00,1,0,2024-07-20 10:10:13,0,2024-07-20 10:10:13,,,
2019-06-01,640.00,56.40,56.10,31.00,8.00,6873.00,7064.00,1876,2019-06-01 00:00:00,1,0,2024-07-20 10:10:13,0,2024-07-20 10:10:13,,,
2019-05-31,634.50,49.30,60.80,24.00,14.00,6195.00,6160.00,1877,2019-05-31 00:00:00,1,0,2024-07-20 10:10:13,0,2024-07-20 10:10:13,,,
2019-05-30,646.00,56.20,52.70,24.00,14.00,6873.00,7027.00,1878,2019-05-30 00:00:00,1,0,2024-07-20 10:10:13,0,2024-07-20 10:10:13,,,
2019-05-29,642.50,60.30,57.80,24.00,14.00,7815.00,7569.00,1879,2019-05-29 00:00:00,1,0,2024-07-20 10:10:13,0,2024-07-20 10:10:13,,,
2019-05-28,640.00,62.10,56.10,23.00,15.00,7504.00,7853.00,1880,2019-05-28 00:00:00,1,0,2024-07-20 10:10:13,0,2024-07-20 10:10:13,,,
2019-05-27,634.00,54.50,50.50,32.00,5.00,7246.00,6817.00,1881,2019-05-27 00:00:00,1,0,2024-07-20 10:10:13,0,2024-07-20 10:10:13,,,
2019-05-26,630.00,59.50,60.50,28.00,12.00,7248.00,7492.00,1882,2019-05-26 00:00:00,1,0,2024-07-20 10:10:13,0,2024-07-20 10:10:13,,,
2019-05-25,631.00,50.70,52.20,29.00,9.00,6458.00,6392.00,1883,2019-05-25 00:00:00,1,0,2024-07-20 10:10:13,0,2024-07-20 10:10:13,,,
2019-05-24,632.50,59.80,58.80,28.00,11.00,7408.00,7489.00,1884,2019-05-24 00:00:00,1,0,2024-07-20 10:10:13,0,2024-07-20 10:10:13,,,
2019-05-23,631.50,63.00,65.00,32.00,9.00,7767.00,7850.00,1885,2019-05-23 00:00:00,1,0,2024-07-20 10:10:13,0,2024-07-20 10:10:13,,,
2019-05-22,633.50,58.40,64.90,31.00,8.00,7249.00,7276.00,1886,2019-05-22 00:00:00,1,0,2024-07-20 10:10:13,0,2024-07-20 10:10:13,,,
2019-05-21,640.00,61.60,51.60,32.00,10.00,7876.00,7722.00,1887,2019-05-21 00:00:00,1,0,2024-07-20 10:10:13,0,2024-07-20 10:10:13,,,
2019-05-20,630.00,47.50,53.00,38.00,10.00,5926.00,5885.00,1888,2019-05-20 00:00:00,1,0,2024-07-20 10:10:13,0,2024-07-20 10:10:13,,,
2019-05-19,635.50,59.00,70.00,42.00,4.00,7556.00,7417.00,1889,2019-05-19 00:00:00,1,0,2024-07-20 10:10:13,0,2024-07-20 10:10:13,,,
2019-05-18,646.50,58.50,64.00,45.00,12.00,7193.00,7276.00,1890,2019-05-18 00:00:00,1,0,2024-07-20 10:10:13,0,2024-07-20 10:10:13,,,
2019-05-17,652.00,53.80,53.80,46.00,9.00,6650.00,6725.00,1891,2019-05-17 00:00:00,1,0,2024-07-20 10:10:17,0,2024-07-20 10:10:17,,,
2019-05-16,652.00,58.50,60.50,53.00,10.00,7348.00,7309.00,1892,2019-05-16 00:00:00,1,0,2024-07-20 10:10:17,0,2024-07-20 10:10:17,,,
2019-05-15,654.00,55.10,61.10,50.00,16.00,7078.00,6910.00,1893,2019-05-15 00:00:00,1,0,2024-07-20 10:10:17,0,2024-07-20 10:10:17,,,
2019-05-14,660.00,54.00,54.50,44.00,11.00,6762.00,6762.00,1894,2019-05-14 00:00:00,1,0,2024-07-20 10:10:17,0,2024-07-20 10:10:17,,,
2019-05-13,660.50,60.00,57.00,34.00,12.00,7391.00,7511.00,1895,2019-05-13 00:00:00,1,0,2024-07-20 10:10:17,0,2024-07-20 10:10:17,,,
2019-05-12,657.50,64.50,62.50,34.00,9.00,8126.00,8076.00,1896,2019-05-12 00:00:00,1,0,2024-07-20 10:10:17,0,2024-07-20 10:10:17,,,
2019-05-11,655.50,58.30,57.30,27.00,14.00,7284.00,7303.00,1897,2019-05-11 00:00:00,1,0,2024-07-20 10:10:17,0,2024-07-20 10:10:17,,,
2019-05-10,654.50,50.50,57.00,28.00,9.00,6397.00,6330.00,1898,2019-05-10 00:00:00,1,0,2024-07-20 10:10:17,0,2024-07-20 10:10:17,,,
2019-05-09,661.00,65.20,52.70,28.00,6.00,8226.00,8164.00,1899,2019-05-09 00:00:00,1,0,2024-07-20 10:10:17,0,2024-07-20 10:10:17,,,
2019-05-08,648.50,63.10,51.10,28.00,10.00,7810.00,7910.00,1900,2019-05-08 00:00:00,1,0,2024-07-20 10:10:17,0,2024-07-20 10:10:17,,,
2019-05-07,636.50,61.70,59.20,20.00,5.00,7715.00,7740.00,1901,2019-05-07 00:00:00,1,0,2024-07-20 10:10:17,0,2024-07-20 10:10:17,,,
2019-05-06,634.00,57.10,55.10,22.00,13.00,7073.00,7149.00,1902,2019-05-06 00:00:00,1,0,2024-07-20 10:10:17,0,2024-07-20 10:10:17,,,
2019-05-05,632.00,59.30,62.30,23.00,7.00,7498.00,7436.00,1903,2019-05-05 00:00:00,1,0,2024-07-20 10:10:17,0,2024-07-20 10:10:17,,,
2019-05-04,635.00,62.20,67.20,24.00,6.00,7659.00,7800.00,1904,2019-05-04 00:00:00,1,0,2024-07-20 10:10:17,0,2024-07-20 10:10:17,,,
2019-05-03,640.00,62.10,65.10,28.00,6.00,7609.00,7791.00,1905,2019-05-03 00:00:00,1,0,2024-07-20 10:10:17,0,2024-07-20 10:10:17,,,
2019-05-02,643.00,65.00,55.00,27.00,8.00,8448.00,8145.00,1906,2019-05-02 00:00:00,1,0,2024-07-20 10:10:17,0,2024-07-20 10:10:17,,,
2019-05-01,633.00,55.20,57.20,27.00,8.00,6878.00,6918.00,1907,2019-05-01 00:00:00,1,0,2024-07-20 10:10:17,0,2024-07-20 10:10:17,,,
2019-04-30,635.00,48.90,53.90,34.00,6.00,5985.00,6122.00,1908,2019-04-30 00:00:00,1,0,2024-07-20 10:10:17,0,2024-07-20 10:10:17,,,
2019-04-29,640.00,51.90,50.90,22.00,13.00,6455.00,6505.00,1909,2019-04-29 00:00:00,1,0,2024-07-20 10:10:17,0,2024-07-20 10:10:17,,,
2019-04-28,639.00,49.10,49.10,27.00,6.00,5931.00,6163.00,1910,2019-04-28 00:00:00,1,0,2024-07-20 10:10:17,0,2024-07-20 10:10:17,,,
2019-04-27,639.00,46.40,57.40,25.00,11.00,5918.00,5809.00,1911,2019-04-27 00:00:00,1,0,2024-07-20 10:10:17,0,2024-07-20 10:10:17,,,
2019-04-26,650.00,51.20,40.20,20.00,5.00,6512.00,6422.00,1912,2019-04-26 00:00:00,1,0,2024-07-20 10:10:17,0,2024-07-20 10:10:17,,,
2019-04-25,639.00,47.90,40.90,28.00,7.00,6024.00,6003.00,1913,2019-04-25 00:00:00,1,0,2024-07-20 10:10:17,0,2024-07-20 10:10:17,,,
2019-04-24,632.00,52.30,47.30,27.00,6.00,6676.00,6559.00,1914,2019-04-24 00:00:00,1,0,2024-07-20 10:10:17,0,2024-07-20 10:10:17,,,
2019-04-23,627.00,52.40,44.90,28.00,9.00,6717.00,6575.00,1915,2019-04-23 00:00:00,1,0,2024-07-20 10:10:17,0,2024-07-20 10:10:17,,,
2019-04-22,619.50,47.50,55.00,36.00,3.00,5976.00,5954.00,1916,2019-04-22 00:00:00,1,0,2024-07-20 10:10:17,0,2024-07-20 10:10:17,,,
2019-04-21,627.00,50.70,52.70,38.00,10.00,6087.00,6352.00,1917,2019-04-21 00:00:00,1,0,2024-07-20 10:10:17,0,2024-07-20 10:10:17,,,
2019-04-20,629.00,44.80,54.80,38.00,8.00,5981.00,5615.00,1918,2019-04-20 00:00:00,1,0,2024-07-20 10:10:17,0,2024-07-20 10:10:17,,,
2019-04-19,639.00,48.90,46.40,40.00,7.00,5829.00,6123.00,1919,2019-04-19 00:00:00,1,0,2024-07-20 10:10:17,0,2024-07-20 10:10:17,,,
2019-04-18,636.50,44.90,41.40,46.00,8.00,5766.00,5627.00,1920,2019-04-18 00:00:00,1,0,2024-07-20 10:10:17,0,2024-07-20 10:10:17,,,
2019-04-17,633.00,52.50,55.00,41.00,10.00,6402.00,6582.00,1921,2019-04-17 00:00:00,1,0,2024-07-20 10:10:19,0,2024-07-20 10:10:19,,,
2019-04-16,635.50,50.70,55.20,39.00,13.00,6717.00,6360.00,1922,2019-04-16 00:00:00,1,0,2024-07-20 10:10:19,0,2024-07-20 10:10:19,,,
2019-04-15,640.00,46.80,51.80,38.00,17.00,5868.00,5868.00,1923,2019-04-15 00:00:00,1,0,2024-07-20 10:10:19,0,2024-07-20 10:10:19,,,
2019-04-14,645.00,48.50,50.50,39.00,11.00,5934.00,6075.00,1924,2019-04-14 00:00:00,1,0,2024-07-20 10:10:19,0,2024-07-20 10:10:19,,,
2019-04-13,647.00,53.50,50.50,35.00,9.00,6859.00,6911.00,1925,2019-04-13 00:00:00,1,0,2024-07-20 10:10:19,0,2024-07-20 10:10:19,,,
2019-04-12,644.00,49.50,47.50,40.00,6.00,6188.00,6201.00,1926,2019-04-12 00:00:00,1,0,2024-07-20 10:10:19,0,2024-07-20 10:10:19,,,
2019-04-11,642.00,48.80,49.80,45.00,7.00,6138.00,6126.00,1927,2019-04-11 00:00:00,1,0,2024-07-20 10:10:19,0,2024-07-20 10:10:19,,,
2019-04-10,643.00,49.50,53.50,47.00,9.00,6250.00,6199.00,1928,2019-04-10 00:00:00,1,0,2024-07-20 10:10:19,0,2024-07-20 10:10:19,,,
2019-04-09,647.00,56.20,50.70,44.00,13.00,6921.00,7047.00,1929,2019-04-09 00:00:00,1,0,2024-07-20 10:10:19,0,2024-07-20 10:10:19,,,
2019-04-08,641.50,49.30,55.80,34.00,14.00,6042.00,6192.00,1930,2019-04-08 00:00:00,1,0,2024-07-20 10:10:19,0,2024-07-20 10:10:19,,,
2019-04-07,648.00,60.30,57.80,32.00,9.00,7868.00,7562.00,1931,2019-04-07 00:00:00,1,0,2024-07-20 10:10:19,0,2024-07-20 10:10:19,,,
2019-04-06,645.50,55.80,60.30,28.00,13.00,7091.00,6978.00,1932,2019-04-06 00:00:00,1,0,2024-07-20 10:10:19,0,2024-07-20 10:10:19,,,
2019-04-05,650.00,56.80,53.80,28.00,12.00,7009.00,7118.00,1933,2019-04-05 00:00:00,1,0,2024-07-20 10:10:19,0,2024-07-20 10:10:19,,,
2019-04-04,647.00,64.20,60.20,30.00,6.00,7924.00,8033.00,1934,2019-04-04 00:00:00,1,0,2024-07-20 10:10:19,0,2024-07-20 10:10:19,,,
2019-04-03,643.00,56.10,53.10,39.00,2.00,7131.00,7022.00,1935,2019-04-03 00:00:00,1,0,2024-07-20 10:10:19,0,2024-07-20 10:10:19,,,
2019-04-02,640.00,57.70,57.20,36.00,7.00,7144.00,7224.00,1936,2019-04-02 00:00:00,1,0,2024-07-20 10:10:19,0,2024-07-20 10:10:19,,,
2019-04-01,639.50,61.90,65.30,39.00,4.00,7615.00,7762.00,1937,2019-04-01 00:00:00,1,0,2024-07-20 10:10:19,0,2024-07-20 10:10:19,,,
2019-03-31,639.50,56.20,58.20,43.00,12.00,7029.00,7055.00,1938,2019-03-31 00:00:00,1,0,2024-07-20 10:10:19,0,2024-07-20 10:10:19,,,
2019-03-30,641.50,63.60,61.60,46.00,10.00,8247.00,7991.00,1939,2019-03-30 00:00:00,1,0,2024-07-20 10:10:19,0,2024-07-20 10:10:19,,,
2019-03-29,639.50,42.20,55.20,48.00,7.00,4881.00,5232.00,1940,2019-03-29 00:00:00,1,0,2024-07-20 10:10:19,0,2024-07-20 10:10:19,,,
2019-03-28,652.50,61.20,57.20,54.00,6.00,7874.00,7710.00,1941,2019-03-28 00:00:00,1,0,2024-07-20 10:10:19,0,2024-07-20 10:10:19,,,
2019-03-27,648.50,55.60,56.10,44.00,15.00,7027.00,7016.00,1942,2019-03-27 00:00:00,1,0,2024-07-20 10:10:19,0,2024-07-20 10:10:19,,,
2019-03-26,649.00,62.60,53.10,40.00,6.00,7797.00,7851.00,1943,2019-03-26 00:00:00,1,0,2024-07-20 10:10:19,0,2024-07-20 10:10:19,,,
2019-03-25,639.50,62.30,55.30,27.00,11.00,7827.00,7842.00,1944,2019-03-25 00:00:00,1,0,2024-07-20 10:10:19,0,2024-07-20 10:10:19,,,
2019-03-24,632.50,64.00,63.50,30.00,15.00,8198.00,8033.00,1945,2019-03-24 00:00:00,1,0,2024-07-20 10:10:19,0,2024-07-20 10:10:19,,,
2019-03-23,632.00,60.30,56.30,33.00,13.00,7651.00,7616.00,1946,2019-03-23 00:00:00,1,0,2024-07-20 10:10:19,0,2024-07-20 10:10:19,,,
2019-03-22,628.00,55.50,57.50,26.00,14.00,7116.00,7058.00,1947,2019-03-22 00:00:00,1,0,2024-07-20 10:10:19,0,2024-07-20 10:10:19,,,
2019-03-21,630.00,55.30,50.80,27.00,11.00,6933.00,6924.00,1948,2019-03-21 00:00:00,1,0,2024-07-20 10:10:19,0,2024-07-20 10:10:19,,,
2019-03-20,625.50,51.50,44.00,27.00,4.00,6391.00,6453.00,1949,2019-03-20 00:00:00,1,0,2024-07-20 10:10:19,0,2024-07-20 10:10:19,,,
2019-03-19,618.00,56.60,40.60,28.00,9.00,6930.00,7138.00,1950,2019-03-19 00:00:00,1,0,2024-07-20 10:10:19,0,2024-07-20 10:10:19,,,
2019-03-18,602.00,62.60,49.10,27.00,9.00,7883.00,7864.00,1951,2019-03-18 00:00:00,1,0,2024-07-20 10:10:22,0,2024-07-20 10:10:22,,,
2019-03-17,588.50,60.20,52.20,27.00,10.00,7489.00,7589.00,1952,2019-03-17 00:00:00,1,0,2024-07-20 10:10:22,0,2024-07-20 10:10:22,,,
2019-03-16,580.50,59.70,49.70,28.00,10.00,7504.00,7465.00,1953,2019-03-16 00:00:00,1,0,2024-07-20 10:10:22,0,2024-07-20 10:10:22,,,
