时间,地区,当月值(亿立方米),同比增长(%),累计值(亿立方米),累计增长(%),_ID,_DATA_TIME,_ACTIVE,_CREATE_ID,_CREATE_TIME,_UPDATE_ID,_UPDATE_TIME,_REMARK,_CHANGE_LOG,_RESERVE
2024-02,吉林省,,,3.10,-5.10,154,2024-02-29 00:00:00,1,0,2024-07-21 02:26:01,0,2024-07-21 02:26:01,,,
2024-02,辽宁省,,,1.40,0.40,155,2024-02-29 00:00:00,1,0,2024-07-21 02:26:01,0,2024-07-21 02:26:01,,,
2024-02,内蒙古区,,,56.80,1.80,156,2024-02-29 00:00:00,1,0,2024-07-21 02:26:01,0,2024-07-21 02:26:01,,,
2024-02,山西省,,,25.40,9.10,157,2024-02-29 00:00:00,1,0,2024-07-21 02:26:01,0,2024-07-21 02:26:01,,,
2024-02,河北省,,,1.00,-10.20,158,2024-02-29 00:00:00,1,0,2024-07-21 02:26:01,0,2024-07-21 02:26:01,,,
2024-02,天津市,,,7.40,6.30,159,2024-02-29 00:00:00,1,0,2024-07-21 02:26:01,0,2024-07-21 02:26:01,,,
2024-02,北京市,,,0.20,-7.50,160,2024-02-29 00:00:00,1,0,2024-07-21 02:26:01,0,2024-07-21 02:26:01,,,
2023-12,新疆区,37.80,1.80,417.30,2.50,161,2023-12-31 00:00:00,1,0,2024-07-21 02:26:01,0,2024-07-21 02:26:01,,,
2023-12,宁夏区,0.40,377.80,2.20,333.30,162,2023-12-31 00:00:00,1,0,2024-07-21 02:26:01,0,2024-07-21 02:26:01,,,
2023-12,青海省,4.70,3.90,60.00,0.00,163,2023-12-31 00:00:00,1,0,2024-07-21 02:26:01,0,2024-07-21 02:26:01,,,
2023-12,甘肃省,0.90,3.60,7.50,27.40,164,2023-12-31 00:00:00,1,0,2024-07-21 02:26:01,0,2024-07-21 02:26:01,,,
2023-12,陕西省,31.10,2.70,328.50,4.80,165,2023-12-31 00:00:00,1,0,2024-07-21 02:26:01,0,2024-07-21 02:26:01,,,
2023-12,西藏区,0.00,0.00,0.00,0.00,166,2023-12-31 00:00:00,1,0,2024-07-21 02:26:01,0,2024-07-21 02:26:01,,,
2023-12,云南省,0.00,0.00,0.20,0.00,167,2023-12-31 00:00:00,1,0,2024-07-21 02:26:01,0,2024-07-21 02:26:01,,,
2023-12,贵州省,1.00,4.90,10.50,12.50,168,2023-12-31 00:00:00,1,0,2024-07-21 02:26:01,0,2024-07-21 02:26:01,,,
2023-12,四川省,53.90,3.00,594.80,7.90,169,2023-12-31 00:00:00,1,0,2024-07-21 02:26:01,0,2024-07-21 02:26:01,,,
2023-12,重庆市,8.50,9.50,95.60,8.10,170,2023-12-31 00:00:00,1,0,2024-07-21 02:26:01,0,2024-07-21 02:26:01,,,
