window,col,group,short,latest,prev,delta,pct,z,corr,down_pressure
32,输入00000308--煤炭价格_国际煤价_国际港口_印度东海岸--动力煤1#--本期价格(美元/吨),国际/进口相关,00000308--煤炭价格_国际煤价_国际港口_印度东海岸--动力煤1#,103.35,103.35,0.0,0.0,0.0,0.77494189937465,-0.0
32,输入00000308--煤炭价格_国际煤价_国际港口_印度东海岸--动力煤2#--本期价格(美元/吨),国际/进口相关,00000308--煤炭价格_国际煤价_国际港口_印度东海岸--动力煤2#,88.35,88.35,0.0,0.0,0.0,0.9506604114387212,-0.0
32,输入00000308--煤炭价格_国际煤价_国际港口_印度东海岸--动力煤3#--本期价格(美元/吨),国际/进口相关,00000308--煤炭价格_国际煤价_国际港口_印度东海岸--动力煤3#,72.85,72.85,0.0,0.0,0.0,0.9608287152446403,-0.0
32,输入00000309--煤炭价格_国际煤价_国际港口_印度西海岸--动力煤1#--本期价格(美元/吨),国际/进口相关,00000309--煤炭价格_国际煤价_国际港口_印度西海岸--动力煤1#,104.6,104.6,0.0,0.0,0.0,0.7700451583966991,-0.0
32,输入00000309--煤炭价格_国际煤价_国际港口_印度西海岸--动力煤3#--本期价格(美元/吨),国际/进口相关,00000309--煤炭价格_国际煤价_国际港口_印度西海岸--动力煤3#,74.1,74.1,0.0,0.0,0.0,0.9605968432529812,-0.0
32,输入00000004-易煤北方港指数_处理后_Q5000S0.8,指数,00000004-易煤北方港指数_处理后_Q5000S0.8,732.0,732.0,0.0,0.0,0.0,-0.04929439513606822,0.0
32,输入00000004-易煤北方港指数_处理后_Q5500S0.8,指数,00000004-易煤北方港指数_处理后_Q5500S0.8,827.0,827.0,0.0,0.0,0.0,-0.04130266942262205,0.0
32,输入00000005-易煤长江口指数_处理后_Q5000S0.8,指数,00000005-易煤长江口指数_处理后_Q5000S0.8,766.0,766.0,0.0,0.0,0.0,0.7778515082569745,-0.0
32,输入00000005-易煤长江口指数_处理后_Q5500S0.8,指数,00000005-易煤长江口指数_处理后_Q5500S0.8,856.0,856.0,0.0,0.0,0.0,0.9205810640704817,-0.0
32,输入00000010-API指数_处理后_API4(6000NAR),国际/进口相关,API API4(6000NAR),118.27,104.78,13.489999999999995,12.874594388242025,0.4630571908842623,0.5039840573325148,-0.2333734418388473
32,输入00000010-API指数_处理后_API5(5500NAR),国际/进口相关,API API5(5500NAR),104.12,92.49,11.63000000000001,12.574332360255175,0.6701315117755372,0.6594980903903659,-0.44195045232637575
32,输入00000010-API指数_处理后_API8(5800GAR),国际/进口相关,API API8(5800GAR),120.13,106.77,13.36,12.512878149292872,0.6794478598786735,0.9502517514368045,-0.645646518859698
32,输入00000011-ICI指数_处理后_ICI1,国际/进口相关,ICI ICI1,129.46,119.44,10.02000000000001,8.389149363697262,0.5327492734623553,0.8286211881298996,-0.4414473359517177
32,输入00000011-ICI指数_处理后_ICI2,国际/进口相关,ICI ICI2,108.3,91.67,16.629999999999995,18.141158503327144,1.0734650590319044,0.9187671019610241,-0.9862643813431624
32,输入00000011-ICI指数_处理后_ICI3,国际/进口相关,ICI ICI3,86.81,77.73,9.079999999999998,11.681461469188212,0.5805960042596598,0.9553099412555563,-0.5546491347225064
32,输入00000011-ICI指数_处理后_ICI4,国际/进口相关,ICI ICI4,67.79,60.85,6.940000000000005,11.405094494659005,0.5678656525935515,0.9519093024542594,-0.5405565972480604
32,输入00000019-CCI指数_处理后_内蒙古鄂尔多斯5500,指数,CCI 内蒙古鄂尔多斯5500,622.0,572.0,50.0,8.741258741258742,0.44238063980442616,0.8483511835354278,-0.3752941393512447
32,输入00000019-CCI指数_处理后_山西大同5500,指数,CCI 山西大同5500,718.0,698.0,20.0,2.865329512893983,0.15113628825654152,0.8831347712395979,-0.13347371135544273
32,输入00000019-CCI指数_处理后_陕西榆林5800,指数,CCI 陕西榆林5800,705.0,641.0,64.0,9.98439937597504,0.500702588216172,0.801343106163276,-0.40123456730513896
32,输入00000268-CCTD-煤炭价格_鄂尔多斯市_伊金霍洛旗_动力煤1#_价格(元/吨),国内/其它价格,00000268-鄂尔多斯市_伊金霍洛旗_动力煤1#,550.0,550.0,0.0,0.0,0.0,0.41362660379098715,-0.0
32,输入00000269-CCTD-煤炭价格_榆林市_神木县_动力煤_价格(元/吨),国内/其它价格,00000269-榆林市_神木县_动力煤,605.0,605.0,0.0,0.0,0.0,0.7239820517340981,-0.0
32,输入00000269-CCTD-煤炭价格_榆林市_神木县_混煤_价格(元/吨),国内/其它价格,00000269-榆林市_神木县_混煤,555.0,555.0,0.0,0.0,0.0,0.6580253038775387,-0.0
32,输入00000270-CCTD-煤炭价格_朔州_朔州市_动力混煤_价格(元/吨),国内/其它价格,00000270-朔州_朔州市_动力混煤,545.0,545.0,0.0,0.0,0.0,0.8433478981846935,-0.0
32,输入00000270-CCTD-煤炭价格_朔州_朔州市_动力煤_价格(元/吨),国内/其它价格,00000270-朔州_朔州市_动力煤,500.0,500.0,0.0,0.0,0.0,0.8419139008940177,-0.0
32,输入00000270-CCTD-煤炭价格_朔州_朔州市_块煤_价格(元/吨),国内/其它价格,00000270-朔州_朔州市_块煤,655.0,655.0,0.0,0.0,0.0,0.7926719970351643,-0.0
32,输入00000270-CCTD-煤炭价格_朔州_朔州市_气煤_价格(元/吨),国内/其它价格,00000270-朔州_朔州市_气煤,465.0,465.0,0.0,0.0,0.0,0.8385303800178203,-0.0
32,输入00000271-CCTD-煤炭价格_朔州_右玉县_动力煤_价格(元/吨),国内/其它价格,00000271-朔州_右玉县_动力煤,570.0,570.0,0.0,0.0,0.0,0.8467873332578638,-0.0
32,输入00000271-CCTD-煤炭价格_朔州_右玉县_气煤_价格(元/吨),国内/其它价格,00000271-朔州_右玉县_气煤,540.0,540.0,0.0,0.0,0.0,0.8485964948216304,-0.0
32,输入00000273-CCTD-煤炭价格_到岸价格_印尼_气煤_价格(元/吨),国际/进口相关,00000273-到岸价格_印尼_气煤,1220.0,1220.0,0.0,0.0,0.0,0.28104325627962434,-0.0
32,输入00000275-CCTD-煤炭价格_到岸价格_俄罗斯_喷吹煤_价格(元/吨),国际/进口相关,00000275-到岸价格_俄罗斯_喷吹煤,1080.0,1080.0,0.0,0.0,0.0,0.33497133656414846,-0.0
32,输入00000275-CCTD-煤炭价格_到岸价格_俄罗斯_气肥煤_价格(元/吨),国际/进口相关,00000275-到岸价格_俄罗斯_气肥煤,1100.0,1100.0,0.0,0.0,0.0,0.3787935042994324,-0.0
32,输入00000275-CCTD-煤炭价格_到岸价格_俄罗斯_瘦焦煤_价格(元/吨),国际/进口相关,00000275-到岸价格_俄罗斯_瘦焦煤,1200.0,1200.0,0.0,0.0,0.0,0.4613992288096202,-0.0
32,输入00000275-CCTD-煤炭价格_到岸价格_俄罗斯_瘦煤_价格(元/吨),国际/进口相关,00000275-到岸价格_俄罗斯_瘦煤,1180.0,1180.0,0.0,0.0,0.0,0.38853248376505056,-0.0
32,输入00000278-CCTD-煤炭运费_水运价格_进口煤炭运费_印尼塔巴尼奥-中国广州_当期值(美元/吨),运费,进口煤炭运费_印尼塔巴尼奥-中国广州,12.39,12.39,0.0,0.0,0.0,0.5417352542023283,-0.0
32,输入00000278-CCTD-煤炭运费_水运价格_进口煤炭运费_印尼萨马林达-中国广州_当期值(美元/吨),运费,进口煤炭运费_印尼萨马林达-中国广州,9.99,9.99,0.0,0.0,0.0,0.603538365949792,-0.0
32,输入00000278-CCTD-煤炭运费_水运价格_进口煤炭运费_澳大利亚海波因特-中国舟山_当期值(美元/吨),运费,进口煤炭运费_澳大利亚海波因特-中国舟山,19.16,19.16,0.0,0.0,0.0,0.4486172316060856,-0.0
32,输入00000278-CCTD-煤炭运费_水运价格_进口煤炭运费_澳大利亚纽卡斯尔-中国舟山_当期值(美元/吨),运费,进口煤炭运费_澳大利亚纽卡斯尔-中国舟山,18.96,18.96,0.0,0.0,0.0,0.41406699061932406,-0.0
32,输入00000279-CCTD-煤炭运费_水运价格_沿海煤炭运费_天津-上海(2-3万DWT)_本期(元/吨),运费,沿海煤炭运费_天津-上海(2-3万DWT),42.3,42.3,0.0,0.0,0.0,0.21375628839418206,-0.0
32,输入00000279-CCTD-煤炭运费_水运价格_沿海煤炭运费_天津-镇江(1-1.5万DWT)_本期(元/吨),运费,沿海煤炭运费_天津-镇江(1-1.5万DWT),62.8,62.8,0.0,0.0,0.0,0.19518695315252566,-0.0
32,输入00000279-CCTD-煤炭运费_水运价格_沿海煤炭运费_天津-镇江(2-3万DWT)_本期(元/吨),运费,沿海煤炭运费_天津-镇江(2-3万DWT),44.4,44.4,0.0,0.0,0.0,0.213331495243761,-0.0
32,输入00000279-CCTD-煤炭运费_水运价格_沿海煤炭运费_曹妃甸-宁波(4-5万DWT)_本期(元/吨),运费,沿海煤炭运费_曹妃甸-宁波(4-5万DWT),41.5,41.5,0.0,0.0,0.0,0.1881929117851461,-0.0
32,输入00000279-CCTD-煤炭运费_水运价格_沿海煤炭运费_秦皇岛-上海(4-5万DWT)_本期(元/吨),运费,沿海煤炭运费_秦皇岛-上海(4-5万DWT),39.7,39.7,0.0,0.0,0.0,0.19219036837206832,-0.0
32,输入00000279-CCTD-煤炭运费_水运价格_沿海煤炭运费_秦皇岛-南京(3-4万DWT)_本期(元/吨),运费,沿海煤炭运费_秦皇岛-南京(3-4万DWT),45.7,45.7,0.0,0.0,0.0,0.19884486935664128,-0.0
32,输入00000279-CCTD-煤炭运费_水运价格_沿海煤炭运费_秦皇岛-厦门(5-6万DWT)_本期(元/吨),运费,沿海煤炭运费_秦皇岛-厦门(5-6万DWT),52.9,52.9,0.0,0.0,0.0,0.1940362581649335,-0.0
32,输入00000279-CCTD-煤炭运费_水运价格_沿海煤炭运费_秦皇岛-宁波(1.5-2万DWT)_本期(元/吨),运费,沿海煤炭运费_秦皇岛-宁波(1.5-2万DWT),51.9,51.9,0.0,0.0,0.0,0.20607506318570343,-0.0
32,输入00000279-CCTD-煤炭运费_水运价格_沿海煤炭运费_秦皇岛-广州(5-6万DWT)_本期(元/吨),运费,沿海煤炭运费_秦皇岛-广州(5-6万DWT),60.4,60.4,0.0,0.0,0.0,0.18968702203714782,-0.0
32,输入00000279-CCTD-煤炭运费_水运价格_沿海煤炭运费_秦皇岛-广州(6-7万DWT)_本期(元/吨),运费,沿海煤炭运费_秦皇岛-广州(6-7万DWT),58.1,58.1,0.0,0.0,0.0,0.19462624490858355,-0.0
32,输入00000279-CCTD-煤炭运费_水运价格_沿海煤炭运费_秦皇岛-张家港(2-3万DWT)_本期(元/吨),运费,沿海煤炭运费_秦皇岛-张家港(2-3万DWT),43.6,43.6,0.0,0.0,0.0,0.224435260983599,-0.0
32,输入00000279-CCTD-煤炭运费_水运价格_沿海煤炭运费_秦皇岛-张家港(4-5万DWT)_本期(元/吨),运费,沿海煤炭运费_秦皇岛-张家港(4-5万DWT),41.3,41.3,0.0,0.0,0.0,0.1921350477142015,-0.0
32,输入00000279-CCTD-煤炭运费_水运价格_沿海煤炭运费_秦皇岛-福州(3-4万DWT)_本期(元/吨),运费,沿海煤炭运费_秦皇岛-福州(3-4万DWT),49.4,49.4,0.0,0.0,0.0,0.20092140283089757,-0.0
32,输入00000279-CCTD-煤炭运费_水运价格_沿海煤炭运费_黄骅-上海(3-4万DWT)_本期(元/吨),运费,沿海煤炭运费_黄骅-上海(3-4万DWT),40.1,40.1,0.0,0.0,0.0,0.20589321716542153,-0.0
32,00000259_动力煤_价格(元/吨)--原产地_南非,国际/进口相关,00000259_动力煤--原产地_南非,870.0,870.0,0.0,0.0,0.0,0.884144787502282,-0.0
32,00000259_动力煤_价格(元/吨)--原产地_广西区,国内/其它价格,00000259_动力煤--原产地_广西区,765.0,765.0,0.0,0.0,0.0,0.8645025094909473,-0.0
32,00000259_动力煤_价格(元/吨)--原产地_澳大利亚,国际/进口相关,00000259_动力煤--原产地_澳大利亚,860.0,860.0,0.0,0.0,0.0,0.9247427296659493,-0.0
32,00000268_动力煤2#_价格(元/吨)--发热量_4500,国内/其它价格,00000268_动力煤2#--发热量_4500,360.0,360.0,0.0,0.0,0.0,0.26614276341253457,-0.0
32,00000268_动力煤2#_价格(元/吨)--发热量_5000,国内/其它价格,00000268_动力煤2#--发热量_5000,455.0,455.0,0.0,0.0,0.0,0.2845650478182828,-0.0
32,00000275_1/3焦煤_价格(元/吨)--到岸港口_京唐,国内/其它价格,00000275_1/3焦煤--到岸港口_京唐,1170.0,1170.0,0.0,0.0,0.0,0.45772336263602303,-0.0
32,00000275_1/3焦煤_价格(元/吨)--到岸港口_大连,国内/其它价格,00000275_1/3焦煤--到岸港口_大连,1160.0,1160.0,0.0,0.0,0.0,0.4310289291791272,-0.0
32,00000275_主焦煤_价格(元/吨)--到岸港口_京唐,国内/其它价格,00000275_主焦煤--到岸港口_京唐,1320.0,1320.0,0.0,0.0,0.0,0.4620245797828302,-0.0
32,00000275_主焦煤_价格(元/吨)--到岸港口_天津,国内/其它价格,00000275_主焦煤--到岸港口_天津,1300.0,1300.0,0.0,0.0,0.0,0.38106206506155005,-0.0
32,CCI4500,国内CCI目标,CCI4500,664.0,651.0,13.0,1.9969278033794162,0.09081251566073102,0.918953117988475,-0.08345244441880599
32,CCI5000,国内CCI目标,CCI5000,764.0,748.0,16.0,2.13903743315508,0.09732052841868896,0.9216761848192049,-0.08969801333752625
32,CCI5500,国内CCI目标,CCI5500,856.0,835.0,21.0,2.5149700598802394,0.1159318187526924,0.9373482323984267,-0.10866848538657099
32,CCI进口3800,进口CCI目标,CCI进口3800,574.14,600.23,-26.090000000000032,-4.346667110940811,-0.252167346546345,0.983833064416502,0.2480905732984686
32,CCI进口4700,进口CCI目标,CCI进口4700,735.98,731.05,4.930000000000064,0.674372477942694,0.03532247075168955,0.9875900079167588,-0.034884119169300565
32,CCI进口5500,进口CCI目标,CCI进口5500,897.82,923.44,-25.620000000000005,-2.7744087325651914,-0.22223300554437378,0.9657339215965974,0.21461795195256647
