window,category,feature,name,prev,event_value,delta,pct,z,lead_corr,down_signal
20,运费,输入00000278-CCTD-煤炭运费_水运价格_进口煤炭运费_澳大利亚纽卡斯尔-中国舟山_当期值(美元/吨),进口运费 澳大利亚纽卡斯尔-中国舟山,18.96,18.96,0.0,0.0,-0.04352176189185728,0.2112552035167298,0.009194198665870965
20,运费,输入00000279-CCTD-煤炭运费_水运价格_沿海煤炭运费_天津-上海(2-3万DWT)_本期(元/吨),沿海运费 天津-上海(2-3万DWT),42.3,42.3,0.0,0.0,-0.010543604225428126,0.044488171102648785,0.0004690656688194572
20,运费,输入00000279-CCTD-煤炭运费_水运价格_沿海煤炭运费_天津-镇江(1-1.5万DWT)_本期(元/吨),沿海运费 天津-镇江(1-1.5万DWT),62.8,62.8,0.0,0.0,-0.01912268458796998,0.03789342903793051,0.0007246240914489679
20,运费,输入00000279-CCTD-煤炭运费_水运价格_沿海煤炭运费_天津-镇江(2-3万DWT)_本期(元/吨),沿海运费 天津-镇江(2-3万DWT),44.4,44.4,0.0,0.0,-0.006956300381801426,0.034067974071753035,0.00023698706104253672
20,运费,输入00000279-CCTD-煤炭运费_水运价格_沿海煤炭运费_曹妃甸-宁波(4-5万DWT)_本期(元/吨),沿海运费 曹妃甸-宁波(4-5万DWT),41.5,41.5,0.0,0.0,-0.014361669094973517,0.03221549501799652,0.0004626682791792339
20,运费,输入00000279-CCTD-煤炭运费_水运价格_沿海煤炭运费_秦皇岛-上海(4-5万DWT)_本期(元/吨),沿海运费 秦皇岛-上海(4-5万DWT),39.7,39.7,0.0,0.0,-0.013894392713820113,0.0374729867115367,0.0005206643935298533
20,运费,输入00000279-CCTD-煤炭运费_水运价格_沿海煤炭运费_秦皇岛-南京(3-4万DWT)_本期(元/吨),沿海运费 秦皇岛-南京(3-4万DWT),45.7,45.7,0.0,0.0,-0.01098895971469105,0.03642662687297253,0.0004002907352491776
20,运费,输入00000279-CCTD-煤炭运费_水运价格_沿海煤炭运费_秦皇岛-厦门(5-6万DWT)_本期(元/吨),沿海运费 秦皇岛-厦门(5-6万DWT),52.9,52.9,0.0,0.0,-0.020693104793002615,0.0245451070349946,0.000507914472030609
20,运费,输入00000279-CCTD-煤炭运费_水运价格_沿海煤炭运费_秦皇岛-宁波(1.5-2万DWT)_本期(元/吨),沿海运费 秦皇岛-宁波(1.5-2万DWT),51.9,51.9,0.0,0.0,-0.013653159217876357,0.045603632840013446,0.0006226336600782785
20,运费,输入00000279-CCTD-煤炭运费_水运价格_沿海煤炭运费_秦皇岛-广州(5-6万DWT)_本期(元/吨),沿海运费 秦皇岛-广州(5-6万DWT),60.4,60.4,0.0,0.0,-0.02355420020683079,0.02364216099964196,0.0005568721935076934
20,运费,输入00000279-CCTD-煤炭运费_水运价格_沿海煤炭运费_秦皇岛-广州(6-7万DWT)_本期(元/吨),沿海运费 秦皇岛-广州(6-7万DWT),58.1,58.1,0.0,0.0,-0.02417281785002825,0.025925126434259385,0.0006266833590343044
20,运费,输入00000279-CCTD-煤炭运费_水运价格_沿海煤炭运费_秦皇岛-张家港(2-3万DWT)_本期(元/吨),沿海运费 秦皇岛-张家港(2-3万DWT),43.6,43.6,0.0,0.0,-0.009658366802016665,0.048887433490019415,0.0004721727646558012
20,运费,输入00000279-CCTD-煤炭运费_水运价格_沿海煤炭运费_秦皇岛-张家港(4-5万DWT)_本期(元/吨),沿海运费 秦皇岛-张家港(4-5万DWT),41.3,41.3,0.0,0.0,-0.012451427041595587,0.03563006008164895,0.0004436450935943192
20,运费,输入00000279-CCTD-煤炭运费_水运价格_沿海煤炭运费_秦皇岛-福州(3-4万DWT)_本期(元/吨),沿海运费 秦皇岛-福州(3-4万DWT),49.4,49.4,0.0,0.0,-0.013815475143412545,0.02368920804145669,0.00032727766486387343
20,运费,输入00000279-CCTD-煤炭运费_水运价格_沿海煤炭运费_黄骅-上海(3-4万DWT)_本期(元/吨),沿海运费 黄骅-上海(3-4万DWT),40.1,40.1,0.0,0.0,-0.013037968803998538,0.03801539489207518,0.0004956435326745615
20,外盘/进口相关,00000259_动力煤_价格(元/吨)--原产地_南非,00000259_动力煤--原产地_南非,870.0,870.0,0.0,0.0,-0.015164473295917835,-0.17563105399906873,-0.002663352428302781
20,国内其它煤价,00000259_动力煤_价格(元/吨)--原产地_广西区,00000259_动力煤--原产地_广西区,765.0,765.0,0.0,0.0,-0.005239940635616346,-0.1769445959381826,-0.0009271791785091981
20,外盘/进口相关,00000259_动力煤_价格(元/吨)--原产地_澳大利亚,00000259_动力煤--原产地_澳大利亚,860.0,860.0,0.0,0.0,-0.015506207433678235,-0.05679865145900347,-0.0008807316714764988
20,国内其它煤价,00000268_动力煤2#_价格(元/吨)--发热量_4500,00000268_动力煤2#--发热量_4500,360.0,360.0,0.0,0.0,-0.033336473348134145,0.02963852486411331,0.0009880438942105245
20,国内其它煤价,00000268_动力煤2#_价格(元/吨)--发热量_5000,00000268_动力煤2#--发热量_5000,455.0,455.0,0.0,0.0,-0.037065725690020465,0.018766504123391564,0.0006955940939982697
20,国内其它煤价,00000275_1/3焦煤_价格(元/吨)--到岸港口_京唐,00000275_1/3焦煤--到岸港口_京唐,1170.0,1170.0,0.0,0.0,0.022961893387703377,0.18909303164858735,-0.0043419340330724835
20,国内其它煤价,00000275_1/3焦煤_价格(元/吨)--到岸港口_大连,00000275_1/3焦煤--到岸港口_大连,1160.0,1160.0,0.0,0.0,0.01873256385922507,0.19575348856533412,-0.003666964725216206
20,国内其它煤价,00000275_主焦煤_价格(元/吨)--到岸港口_京唐,00000275_主焦煤--到岸港口_京唐,1320.0,1320.0,0.0,0.0,0.01949977930894833,0.19246188325460922,-0.003752964248849458
20,国内其它煤价,00000275_主焦煤_价格(元/吨)--到岸港口_天津,00000275_主焦煤--到岸港口_天津,1300.0,1300.0,0.0,0.0,0.02460059354413621,0.18054896139138166,-0.004441611614005321
32,国内其它煤价,输入00000310--煤炭价格_分煤种价格_动力煤_5500大卡以上--动力煤1#--镇江港--价格(元/吨),动力煤_5500大卡以上--动力煤1#--镇江港,815.0,815.0,0.0,0.0,-0.011541712360354924,-0.24024196820164906,-0.0027728036938689674
32,国内其它煤价,输入00000310--煤炭价格_分煤种价格_动力煤_5500大卡以上--动力煤3#--防城港--价格(元/吨),动力煤_5500大卡以上--动力煤3#--防城港,780.0,780.0,0.0,0.0,-0.010226423679062801,-0.145717648964171,-0.0014901704158245593
32,国内其它煤价,输入00000310--煤炭价格_分煤种价格_动力煤_5500大卡以上--动力末煤3#--上海港--价格(元/吨),动力煤_5500大卡以上--动力末煤3#--上海港,790.0,790.0,0.0,0.0,-0.014048507487420368,-0.04189477301142219,-0.0005885590323347414
32,国内其它煤价,输入00000310--煤炭价格_分煤种价格_动力煤_5500大卡以上--动力末煤4#--上海港--价格(元/吨),动力煤_5500大卡以上--动力末煤4#--上海港,825.0,825.0,0.0,0.0,-0.014195731868074402,-0.05121302538329958,-0.0007270063764942092
32,国内其它煤价,输入00000310--煤炭价格_分煤种价格_动力煤_5500大卡以上--榆神煤--徐州市--价格(元/吨),动力煤_5500大卡以上--榆神煤--徐州市,890.0,890.0,0.0,0.0,-0.016270478532293853,0.01383421556112981,0.00022508930729848813
32,国内其它煤价,输入00000310--煤炭价格_分煤种价格_动力煤_5500大卡以上--黄陵煤--徐州市--价格(元/吨),动力煤_5500大卡以上--黄陵煤--徐州市,845.0,845.0,0.0,0.0,-0.016631586843193956,0.01587396084579368,0.0002640091583522782
32,国内其它煤价,输入00000310--煤炭价格_分煤种价格_动力煤_5500大卡以上--优混--广州港--价格(元/吨),动力煤_5500大卡以上--优混--广州港,840.0,840.0,0.0,0.0,-0.011567886968377478,-0.0921771243995969,-0.0010662945561246066
32,国内其它煤价,00000232_优混_价格(元/吨),00000232_优混,1030.0,1030.0,0.0,0.0,-0.01074984997611301,-0.21298667411427924,-0.002289574793639774
32,国内其它煤价,00000232_动力煤_价格(元/吨),00000232_动力煤,825.0,825.0,0.0,0.0,-0.008411824836058459,-0.11341918763745241,-0.0009540623394542967
32,国内其它煤价,00000232_混煤_价格(元/吨),00000232_混煤,1000.0,1000.0,0.0,0.0,-0.01210240040744913,-0.13006089967476792,-0.0015740490852171115
32,国内其它煤价,00000232_电煤_价格(元/吨),00000232_电煤,915.0,915.0,0.0,0.0,-0.009902393647578514,-0.12131936293968415,-0.0012013520889022004
32,国内其它煤价,00000233_动力煤_价格(元/吨),00000233_动力煤,755.0,755.0,0.0,0.0,-0.010193846374881528,-0.11386392684499515,-0.0011607113778986293
32,国内其它煤价,00000233_混煤_价格(元/吨),00000233_混煤,930.0,930.0,0.0,0.0,-0.01363964483925423,-0.13202876182143825,-0.0018008254198109061
32,国内其它煤价,00000234_动力煤_价格(元/吨),00000234_动力煤,830.0,830.0,0.0,0.0,-0.010665251876204658,-0.11269292189321344,-0.0012018983966565796
32,国内其它煤价,00000234_混煤_价格(元/吨),00000234_混煤,1010.0,1010.0,0.0,0.0,-0.01432791642576043,-0.13030162347198984,-0.001866950771247574
32,国内其它煤价,00000235_动力煤_价格(元/吨),00000235_动力煤,805.0,805.0,0.0,0.0,-0.009857286910134292,-0.11331036492168625,-0.0011169327769250778
32,国内其它煤价,00000235_混煤_价格(元/吨),00000235_混煤,980.0,980.0,0.0,0.0,-0.013220883679199921,-0.1317492145164034,-0.001741841039947327
32,国内其它煤价,00000236_混煤_价格(元/吨),00000236_混煤,940.0,940.0,0.0,0.0,-0.013614043678148708,-0.1307296743363869,-0.0017797594964457275
32,国内其它煤价,00000238_动力煤2#_价格(元/吨),00000238_动力煤2#,745.0,745.0,0.0,0.0,-0.01337448434218096,-0.1273710062456919,-0.0017035215286808395
32,国内其它煤价,00000238_混煤_价格(元/吨),00000238_混煤,920.0,920.0,0.0,0.0,-0.015183373592397227,-0.1594260864131772,-0.0024206258303850732
32,国内其它煤价,00000257_动力末煤1#_价格(元/吨),00000257_动力末煤1#,620.0,620.0,0.0,0.0,-0.009675981917690247,-0.027006689027556516,-0.00026131623468732046
32,国内其它煤价,00000257_动力末煤2#_价格(元/吨),00000257_动力末煤2#,705.0,705.0,0.0,0.0,-0.013072445104656154,-0.034300559579204644,-0.0004483921821581405
32,国内其它煤价,00000258_动力煤1#_价格(元/吨),00000258_动力煤1#,755.0,755.0,0.0,0.0,-0.020560065941747613,-0.059999883575030645,-0.0012336015627998095
32,国内其它煤价,00000258_动力煤2#_价格(元/吨),00000258_动力煤2#,845.0,845.0,0.0,0.0,-0.02147328977053155,-0.07956838739348679,-0.0017085950390742515
32,国内其它煤价,00000258_动力煤3#_价格(元/吨),00000258_动力煤3#,930.0,930.0,0.0,0.0,-0.021408533665265652,-0.08400984425752271,-0.0017985275790008994
32,国内其它煤价,00000259_动力煤1#_价格(元/吨),00000259_动力煤1#,585.0,585.0,0.0,0.0,-0.02761481103612151,-0.07249065467624513,-0.0020018157307692473
32,国内其它煤价,00000259_动力煤2#_价格(元/吨),00000259_动力煤2#,690.0,690.0,0.0,0.0,-0.0163018738967677,-0.07857034869214198,-0.0012808439164043656
32,国内其它煤价,输入00000311--煤炭价格_分煤种价格_动力煤_4800～5500大卡--大混1#--广州港--价格(元/吨),动力煤_4800～5500大卡--大混1#--广州港,770.0,770.0,0.0,0.0,-0.012688859514887206,-0.0630878369112848,-0.0008005126996654085
32,国内其它煤价,输入00000311--煤炭价格_分煤种价格_动力煤_4800～5500大卡--动力煤--防城港--价格(元/吨),动力煤_4800～5500大卡--动力煤--防城港,765.0,765.0,0.0,0.0,-0.008175942319887948,-0.1919477940970004,-0.0015693540929668038
32,外盘/进口相关,输入00000311--煤炭价格_分煤种价格_动力煤_4800～5500大卡--印尼煤1#--广州港--价格(元/吨),动力煤_4800～5500大卡--印尼煤1#--广州港,710.0,710.0,0.0,0.0,-0.017877453154524388,-0.06780014242558843,-0.0012120938700835387
32,国内其它煤价,输入00000312--煤炭价格_分煤种价格_动力煤_4800大卡以下--大混2#--广州港--价格(元/吨),动力煤_4800大卡以下--大混2#--广州港,690.0,690.0,0.0,0.0,-0.010952798282380518,-0.05299588365779492,-0.000580453223500334
32,外盘/进口相关,输入00000312--煤炭价格_分煤种价格_动力煤_4800大卡以下--印尼煤2#--广州港--价格(元/吨),动力煤_4800大卡以下--印尼煤2#--广州港,675.0,675.0,0.0,0.0,-0.022959312837453966,-0.046011073477973057,-0.0010563826299678646
32,外盘/进口相关,输入00000312--煤炭价格_分煤种价格_动力煤_4800大卡以下--印尼煤3#--广州港--价格(元/吨),动力煤_4800大卡以下--印尼煤3#--广州港,580.0,580.0,0.0,0.0,-0.024656861636382876,-0.06961190163831031,-0.0017164110269413117
32,外盘/进口相关,输入00000299--煤炭价格_国际煤价_到岸价格_印尼--气煤-天津港--价格(元/吨),到岸价格_印尼--气煤-天津港,1220.0,1220.0,0.0,0.0,0.02107710738463371,-0.06322169618099001,0.0013325304794454134
32,外盘/进口相关,输入00000301--煤炭价格_国际煤价_到岸价格_南非--动力煤-防城港--价格(元/吨),到岸价格_南非--动力煤-防城港,870.0,870.0,0.0,0.0,-0.022805516157193523,-0.21076336492479983,-0.004806567324136997
32,外盘/进口相关,输入00000307--煤炭价格_国际煤价_国际港口_卡里曼丹--动力煤1#--本期价格(美元/吨),国际港口 卡里曼丹--动力煤1#,60.0,60.0,0.0,0.0,-0.021088418948465186,-0.0572273308383636,-0.001206833928021833
32,外盘/进口相关,输入00000307--煤炭价格_国际煤价_国际港口_卡里曼丹--动力煤2#--本期价格(美元/吨),国际港口 卡里曼丹--动力煤2#,48.2,48.2,0.0,0.0,-0.018445830458896716,-0.05908298533927414,-0.001089834730573731
32,外盘/进口相关,输入00000308--煤炭价格_国际煤价_国际港口_印度东海岸--动力煤1#--本期价格(美元/吨),国际港口 印度东海岸--动力煤1#,103.35,103.35,0.0,0.0,-0.014049606118164002,0.014252906652556746,0.00020024772450738166
32,外盘/进口相关,输入00000308--煤炭价格_国际煤价_国际港口_印度东海岸--动力煤2#--本期价格(美元/吨),国际港口 印度东海岸--动力煤2#,88.35,88.35,0.0,0.0,-0.019648618080938603,-0.04560227221576612,-0.0008960216303905863
32,外盘/进口相关,输入00000308--煤炭价格_国际煤价_国际港口_印度东海岸--动力煤3#--本期价格(美元/吨),国际港口 印度东海岸--动力煤3#,72.85,72.85,0.0,0.0,-0.025779326299936015,-0.036814204124544087,-0.0009490453805990723
32,外盘/进口相关,输入00000309--煤炭价格_国际煤价_国际港口_印度西海岸--动力煤1#--本期价格(美元/吨),国际港口 印度西海岸--动力煤1#,104.6,104.6,0.0,0.0,-0.015085471597762273,0.014855537356605787,0.00022410278686257304
32,外盘/进口相关,输入00000309--煤炭价格_国际煤价_国际港口_印度西海岸--动力煤3#--本期价格(美元/吨),国际港口 印度西海岸--动力煤3#,74.1,74.1,0.0,0.0,-0.026138429296748245,-0.034698981339927,-0.0009069768704228685
32,国内指数/CCI源表,输入00000004-易煤北方港指数_处理后_Q5000S0.8,输入00000004-易煤北方港指数_处理后_Q5000S0.8,732.0,732.0,0.0,0.0,-0.01414008966168109,-0.22811005621152047,-0.003225496647562013
32,国内指数/CCI源表,输入00000004-易煤北方港指数_处理后_Q5500S0.8,输入00000004-易煤北方港指数_处理后_Q5500S0.8,827.0,827.0,0.0,0.0,-0.014661691142055608,-0.20553312126370002,-0.003013463143431032
32,国内指数/CCI源表,输入00000005-易煤长江口指数_处理后_Q5000S0.8,输入00000005-易煤长江口指数_处理后_Q5000S0.8,766.0,766.0,0.0,0.0,-0.011579851049327631,-0.18909613009576084,-0.0021897050205131902
32,国内指数/CCI源表,输入00000005-易煤长江口指数_处理后_Q5500S0.8,输入00000005-易煤长江口指数_处理后_Q5500S0.8,856.0,856.0,0.0,0.0,-0.01725436444454368,0.062352862972974966,0.0010758590218964035
32,外盘/进口相关,输入00000010-API指数_处理后_API4(6000NAR),API API4(6000NAR),104.78,118.27,13.489999999999995,12.874594388242025,0.4474116218419914,0.24940132427136244,-0.11158505098179068
32,外盘/进口相关,输入00000010-API指数_处理后_API5(5500NAR),API API5(5500NAR),92.49,104.12,11.63000000000001,12.574332360255175,0.6422936347276273,0.15012014193186615,-0.09642121160724561
32,外盘/进口相关,输入00000010-API指数_处理后_API8(5800GAR),API API8(5800GAR),106.77,120.13,13.36,12.512878149292872,0.6489562640952197,0.08351898183006233,-0.054200166429473784
32,外盘/进口相关,输入00000011-ICI指数_处理后_ICI1,ICI ICI1,119.44,129.46,10.02000000000001,8.389149363697262,0.5067114846415648,0.06321483294055437,-0.0320316818506768
32,外盘/进口相关,输入00000011-ICI指数_处理后_ICI2,ICI ICI2,91.67,108.3,16.629999999999995,18.141158503327144,1.0479662894904602,0.06281499145250505,-0.06582799351685668
32,外盘/进口相关,输入00000011-ICI指数_处理后_ICI3,ICI ICI3,77.73,86.81,9.079999999999998,11.681461469188212,0.5594201362969277,0.050004578090784756,-0.02797356789101717
32,外盘/进口相关,输入00000011-ICI指数_处理后_ICI4,ICI ICI4,60.85,67.79,6.940000000000005,11.405094494659005,0.5412768844092961,0.057583007106141955,-0.031168350681330875
32,国内指数/CCI源表,输入00000019-CCI指数_处理后_内蒙古鄂尔多斯5500,CCI 内蒙古鄂尔多斯5500,571.0,631.0,60.0,10.507880910683012,0.5040333910709954,0.010445326791598647,-0.005264793483614187
32,国内指数/CCI源表,输入00000019-CCI指数_处理后_山西大同5500,CCI 山西大同5500,646.0,720.0,74.0,11.455108359133128,0.5302950420637462,0.010977252834017468,-0.005821182753359671
32,国内指数/CCI源表,输入00000019-CCI指数_处理后_陕西榆林5800,CCI 陕西榆林5800,632.0,710.0,78.0,12.341772151898734,0.5852314317329022,-0.03685544659584255,0.02156896577844045
32,国内其它煤价,输入00000268-CCTD-煤炭价格_鄂尔多斯市_伊金霍洛旗_动力煤1#_价格(元/吨),输入00000268-CCTD-煤炭价格_鄂尔多斯市_伊金霍洛旗_动力煤1#,550.0,550.0,0.0,0.0,-0.062324858484914245,0.05413242857871641,0.003373795950613228
32,国内其它煤价,输入00000269-CCTD-煤炭价格_榆林市_神木县_动力煤_价格(元/吨),输入00000269-CCTD-煤炭价格_榆林市_神木县_动力煤,605.0,605.0,0.0,0.0,-0.024198029858454206,-0.1574095293785126,-0.0038090004919064725
32,国内其它煤价,输入00000269-CCTD-煤炭价格_榆林市_神木县_混煤_价格(元/吨),输入00000269-CCTD-煤炭价格_榆林市_神木县_混煤,555.0,555.0,0.0,0.0,-0.03782761507463017,-0.05994475104774448,-0.002267566968378612
32,国内其它煤价,输入00000270-CCTD-煤炭价格_朔州_朔州市_动力混煤_价格(元/吨),输入00000270-CCTD-煤炭价格_朔州_朔州市_动力混煤,545.0,545.0,0.0,0.0,-0.008925578706140266,-0.051667333251227465,-0.0004611608494702088
32,国内其它煤价,输入00000270-CCTD-煤炭价格_朔州_朔州市_动力煤_价格(元/吨),输入00000270-CCTD-煤炭价格_朔州_朔州市_动力煤,500.0,500.0,0.0,0.0,-0.011110239042570183,-0.06393849515919052,-0.0007103719652408231
32,国内其它煤价,输入00000270-CCTD-煤炭价格_朔州_朔州市_块煤_价格(元/吨),输入00000270-CCTD-煤炭价格_朔州_朔州市_块煤,655.0,655.0,0.0,0.0,-0.020045094398407143,-0.04827702465335181,-0.000967717516450666
32,国内其它煤价,输入00000270-CCTD-煤炭价格_朔州_朔州市_气煤_价格(元/吨),输入00000270-CCTD-煤炭价格_朔州_朔州市_气煤,465.0,465.0,0.0,0.0,-0.011584957618768705,-0.060989135184558105,-0.0007065565463184609
32,国内其它煤价,输入00000271-CCTD-煤炭价格_朔州_右玉县_动力煤_价格(元/吨),输入00000271-CCTD-煤炭价格_朔州_右玉县_动力煤,570.0,570.0,0.0,0.0,-0.01391743250974553,-0.049176721908741394,-0.0006844137082154327
32,国内其它煤价,输入00000271-CCTD-煤炭价格_朔州_右玉县_气煤_价格(元/吨),输入00000271-CCTD-煤炭价格_朔州_右玉县_气煤,540.0,540.0,0.0,0.0,-0.01394163440429626,-0.0510172443669378,-0.0007112637692784896
32,外盘/进口相关,输入00000273-CCTD-煤炭价格_到岸价格_印尼_气煤_价格(元/吨),输入00000273-CCTD-煤炭价格_到岸价格_印尼_气煤,1220.0,1220.0,0.0,0.0,0.02107710738463371,-0.06322169618099001,0.0013325304794454134
32,外盘/进口相关,输入00000275-CCTD-煤炭价格_到岸价格_俄罗斯_喷吹煤_价格(元/吨),输入00000275-CCTD-煤炭价格_到岸价格_俄罗斯_喷吹煤,1080.0,1080.0,0.0,0.0,-0.003272360955596866,-0.27498329750429956,-0.000899844606194347
32,外盘/进口相关,输入00000275-CCTD-煤炭价格_到岸价格_俄罗斯_气肥煤_价格(元/吨),输入00000275-CCTD-煤炭价格_到岸价格_俄罗斯_气肥煤,1100.0,1100.0,0.0,0.0,0.02847987671099284,0.11849939634129796,-0.0033748481981272418
32,外盘/进口相关,输入00000275-CCTD-煤炭价格_到岸价格_俄罗斯_瘦焦煤_价格(元/吨),输入00000275-CCTD-煤炭价格_到岸价格_俄罗斯_瘦焦煤,1200.0,1200.0,0.0,0.0,0.021692224031396614,0.1343318694209259,-0.0029139570060350405
32,外盘/进口相关,输入00000275-CCTD-煤炭价格_到岸价格_俄罗斯_瘦煤_价格(元/吨),输入00000275-CCTD-煤炭价格_到岸价格_俄罗斯_瘦煤,1180.0,1180.0,0.0,0.0,0.02296573075833475,0.12339241171431356,-0.002833796905052516
32,运费,输入00000278-CCTD-煤炭运费_水运价格_进口煤炭运费_印尼塔巴尼奥-中国广州_当期值(美元/吨),进口运费 印尼塔巴尼奥-中国广州,12.39,12.39,0.0,0.0,-0.05286565985349244,0.08826990175945916,0.004666446601716762
32,运费,输入00000278-CCTD-煤炭运费_水运价格_进口煤炭运费_印尼萨马林达-中国广州_当期值(美元/吨),进口运费 印尼萨马林达-中国广州,9.99,9.99,0.0,0.0,-0.04843615983210004,0.10808691348538156,0.00523531501733631
32,运费,输入00000278-CCTD-煤炭运费_水运价格_进口煤炭运费_澳大利亚海波因特-中国舟山_当期值(美元/吨),进口运费 澳大利亚海波因特-中国舟山,19.16,19.16,0.0,0.0,-0.08691520383242625,0.08886967581763472,0.0077241259882113635
32,运费,输入00000278-CCTD-煤炭运费_水运价格_进口煤炭运费_澳大利亚纽卡斯尔-中国舟山_当期值(美元/吨),进口运费 澳大利亚纽卡斯尔-中国舟山,18.96,18.96,0.0,0.0,-0.0627916792423856,0.051861175335047735,0.003256450286771437
32,运费,输入00000279-CCTD-煤炭运费_水运价格_沿海煤炭运费_天津-上海(2-3万DWT)_本期(元/吨),沿海运费 天津-上海(2-3万DWT),42.3,42.3,0.0,0.0,-0.014993016341997463,0.0180344381065837,0.0002703906252507512
32,运费,输入00000279-CCTD-煤炭运费_水运价格_沿海煤炭运费_天津-镇江(1-1.5万DWT)_本期(元/吨),沿海运费 天津-镇江(1-1.5万DWT),62.8,62.8,0.0,0.0,-0.026334781451875438,0.013238073473414488,0.00034862177176624013
32,运费,输入00000279-CCTD-煤炭运费_水运价格_沿海煤炭运费_天津-镇江(2-3万DWT)_本期(元/吨),沿海运费 天津-镇江(2-3万DWT),44.4,44.4,0.0,0.0,-0.010209239806583368,0.007036712184959087,7.183948214615453e-05
32,运费,输入00000279-CCTD-煤炭运费_水运价格_沿海煤炭运费_曹妃甸-宁波(4-5万DWT)_本期(元/吨),沿海运费 曹妃甸-宁波(4-5万DWT),41.5,41.5,0.0,0.0,-0.01911769287749657,0.013355817696431847,0.00025533242084821775
32,运费,输入00000279-CCTD-煤炭运费_水运价格_沿海煤炭运费_秦皇岛-上海(4-5万DWT)_本期(元/吨),沿海运费 秦皇岛-上海(4-5万DWT),39.7,39.7,0.0,0.0,-0.018557627649288897,0.017768748502708098,0.0003297458185071165
32,运费,输入00000279-CCTD-煤炭运费_水运价格_沿海煤炭运费_秦皇岛-南京(3-4万DWT)_本期(元/吨),沿海运费 秦皇岛-南京(3-4万DWT),45.7,45.7,0.0,0.0,-0.015181100871014246,0.013382773610191342,0.00020316523611026225
32,运费,输入00000279-CCTD-煤炭运费_水运价格_沿海煤炭运费_秦皇岛-厦门(5-6万DWT)_本期(元/吨),沿海运费 秦皇岛-厦门(5-6万DWT),52.9,52.9,0.0,0.0,-0.026622514179977595,0.015008050242671054,0.0003995520303993263
32,运费,输入00000279-CCTD-煤炭运费_水运价格_沿海煤炭运费_秦皇岛-宁波(1.5-2万DWT)_本期(元/吨),沿海运费 秦皇岛-宁波(1.5-2万DWT),51.9,51.9,0.0,0.0,-0.01946753258774404,0.013801055202527746,0.0002686724919004633
32,运费,输入00000279-CCTD-煤炭运费_水运价格_沿海煤炭运费_秦皇岛-广州(5-6万DWT)_本期(元/吨),沿海运费 秦皇岛-广州(5-6万DWT),60.4,60.4,0.0,0.0,-0.03010293432611486,0.0163383124037553,0.0004918311452897936
32,运费,输入00000279-CCTD-煤炭运费_水运价格_沿海煤炭运费_秦皇岛-广州(6-7万DWT)_本期(元/吨),沿海运费 秦皇岛-广州(6-7万DWT),58.1,58.1,0.0,0.0,-0.030816032071367495,0.022657387697459553,0.0006982107859383209
32,运费,输入00000279-CCTD-煤炭运费_水运价格_沿海煤炭运费_秦皇岛-张家港(2-3万DWT)_本期(元/吨),沿海运费 秦皇岛-张家港(2-3万DWT),43.6,43.6,0.0,0.0,-0.01372285712129556,0.02430899307941028,0.00033358883879130985
32,运费,输入00000279-CCTD-煤炭运费_水运价格_沿海煤炭运费_秦皇岛-张家港(4-5万DWT)_本期(元/吨),沿海运费 秦皇岛-张家港(4-5万DWT),41.3,41.3,0.0,0.0,-0.016785244397213416,0.01928172805987117,0.00032364851788554527
32,运费,输入00000279-CCTD-煤炭运费_水运价格_沿海煤炭运费_秦皇岛-福州(3-4万DWT)_本期(元/吨),沿海运费 秦皇岛-福州(3-4万DWT),49.4,49.4,0.0,0.0,-0.018616072517596824,0.0043285287541181185,8.058020518116593e-05
32,运费,输入00000279-CCTD-煤炭运费_水运价格_沿海煤炭运费_黄骅-上海(3-4万DWT)_本期(元/吨),沿海运费 黄骅-上海(3-4万DWT),40.1,40.1,0.0,0.0,-0.017690907687167887,0.017694839463126586,0.0003130377714814278
32,外盘/进口相关,00000259_动力煤_价格(元/吨)--原产地_南非,00000259_动力煤--原产地_南非,870.0,870.0,0.0,0.0,-0.022805516157193523,-0.21076336492479983,-0.004806567324136997
32,国内其它煤价,00000259_动力煤_价格(元/吨)--原产地_广西区,00000259_动力煤--原产地_广西区,765.0,765.0,0.0,0.0,-0.008176712404968485,-0.1919098406101817,-0.0015691915743527975
32,外盘/进口相关,00000259_动力煤_价格(元/吨)--原产地_澳大利亚,00000259_动力煤--原产地_澳大利亚,860.0,860.0,0.0,0.0,-0.021865484190628604,-0.1251494744209742,-0.0027364538544172906
32,国内其它煤价,00000268_动力煤2#_价格(元/吨)--发热量_4500,00000268_动力煤2#--发热量_4500,360.0,360.0,0.0,0.0,-0.04207083180818961,0.06106639747000934,0.0025691141370928184
32,国内其它煤价,00000268_动力煤2#_价格(元/吨)--发热量_5000,00000268_动力煤2#--发热量_5000,455.0,455.0,0.0,0.0,-0.046087286106060624,0.07556506138423498,0.003482588603637271
32,国内其它煤价,00000275_1/3焦煤_价格(元/吨)--到岸港口_京唐,00000275_1/3焦煤--到岸港口_京唐,1170.0,1170.0,0.0,0.0,0.024494334389989436,0.12404081952127254,-0.0030382973113623787
32,国内其它煤价,00000275_1/3焦煤_价格(元/吨)--到岸港口_大连,00000275_1/3焦煤--到岸港口_大连,1160.0,1160.0,0.0,0.0,0.02162663530158615,0.13183182788258,-0.002851078862758034
