period_id,可门_厂级_上网电量,可门_厂级_供热厂用电量,可门_厂级_供热用厂用电率,可门_厂级_供热耗煤量,可门_厂级_供热量,可门_厂级_供电煤耗,可门_厂级_利用小时,可门_厂级_发电厂用电率,可门_厂级_发电标煤量,可门_厂级_发电用厂用电量,可门_厂级_发电耗煤量,可门_厂级_开机率,可门_厂级_综合供电煤耗,可门_厂级_综合厂用电率,可门_厂级_综合厂用电量,可门_厂级_耗煤量,可门_厂级_负荷率,可门_可门#1_上网电量,可门_可门#1_供热用厂用电率,可门_可门#1_供热量,可门_可门#1_利用小时,可门_可门#1_发电厂用电率,可门_可门#1_发电标煤量,可门_可门#1_发电用厂用电量,可门_可门#1_开机率,可门_可门#1_综合供电煤耗,可门_可门#1_综合厂用电率,可门_可门#1_综合厂用电量,可门_可门#1_负荷率,可门_可门#1_运行小时,可门_可门#2_上网电量,可门_可门#2_供热用厂用电率,可门_可门#2_供热量,可门_可门#2_利用小时,可门_可门#2_发电厂用电率,可门_可门#2_发电标煤量,可门_可门#2_发电用厂用电量,可门_可门#2_开机率,可门_可门#2_综合供电煤耗,可门_可门#2_综合厂用电率,可门_可门#2_综合厂用电量,可门_可门#2_负荷率,可门_可门#2_运行小时,可门_可门#3_上网电量,可门_可门#3_供热用厂用电率,可门_可门#3_供热量,可门_可门#3_利用小时,可门_可门#3_发电厂用电率,可门_可门#3_发电标煤量,可门_可门#3_发电用厂用电量,可门_可门#3_开机率,可门_可门#3_综合供电煤耗,可门_可门#3_综合厂用电率,可门_可门#3_综合厂用电量,可门_可门#3_负荷率,可门_可门#3_运行小时,可门_可门#4_上网电量,可门_可门#4_供热用厂用电率,可门_可门#4_供热量,可门_可门#4_利用小时,可门_可门#4_发电厂用电率,可门_可门#4_发电标煤量,可门_可门#4_发电用厂用电量,可门_可门#4_开机率,可门_可门#4_综合供电煤耗,可门_可门#4_综合厂用电率,可门_可门#4_综合厂用电量,可门_可门#4_负荷率,可门_可门#4_运行小时,可门_可门#5_上网电量,可门_可门#5_供热用厂用电率,可门_可门#5_供热量,可门_可门#5_利用小时,可门_可门#5_发电厂用电率,可门_可门#5_发电标煤量,可门_可门#5_发电用厂用电量,可门_可门#5_开机率,可门_可门#5_综合供电煤耗,可门_可门#5_综合厂用电率,可门_可门#5_综合厂用电量,可门_可门#5_负荷率,可门_可门#5_运行小时,可门_可门#6_上网电量,可门_可门#6_供热用厂用电率,可门_可门#6_供热量,可门_可门#6_利用小时,可门_可门#6_发电厂用电率,可门_可门#6_发电标煤量,可门_可门#6_发电用厂用电量,可门_可门#6_开机率,可门_可门#6_综合供电煤耗,可门_可门#6_综合厂用电率,可门_可门#6_综合厂用电量,可门_可门#6_负荷率,可门_可门#6_运行小时,发电量1,发电量2,发电量3,发电量4,发电量5,发电量6,总发电量
20250718,7589.4,9.62,7.065736,827,13615,288.391112,18.109554,4.233594,22006.72886,337.341421,32112,100,289.966649,4.753942,378.8038,32939,75.456475,1188.47,7.18,4522,21.016667,5.043616,3544.849469,63.6,100,298.27,5.751784,72.53,87.569444,24,993.55,7.91,3566,17.683333,5.574929,2988.5984,59.15,100,300.8,6.35721,67.45,73.680556,24,918.61,0,0,16.25,5.071795,2820.959449,49.45,100,307.09,5.78359,56.39,67.708333,24,1157.28,6.43,5527,20.316667,4.439705,3369.42072,54.12,100,291.15,5.063167,61.72,84.652778,24,1694.64,0,0,17.578944,3.309641,4640.602176,58.18,100,273.84,3.598305,63.2544,73.2456,24,1636.86,0,0,16.943094,3.118085,4642.298646,52.83,100,283.61,3.390727,57.4494,70.596225,24,1261,1061,975,1219,1757.8944,1694.3094,7968.2038
20250719,6385.9,9.1,6.740241,811,13501,280.303945,15.309092,1.485897,18600.71866,100.09,27446,100,291.277951,5.197452,350.1004,28257,63.787883,1182.81,7.07,5715,20.9,4.990431,3542.752512,62.58,100,299.52,5.677033,71.19,87.083333,24,681.39,9.96,142,12.333333,6.962162,2063.725893,51.52,100,302.87,7.92027,58.61,51.388889,24,742.47,0,0,13.216667,5.601513,2294.009559,44.42,100,308.97,6.372005,50.53,55.069444,24,1155.48,6.43,7644,20.283333,4.443714,3368.570844,54.08,100,291.53,5.055053,61.52,84.513889,24,1319.85,0,0,13.757688,3.758626,3622.064355,51.71,100,274.43,4.064549,55.9188,57.3237,24,1303.9,0,0,13.562316,3.567237,3709.5955,48.38,100,284.5,3.858604,52.3316,56.50965,24,1254,740,793,1217,1375.7688,1356.2316,6736.0004
20250720,6544.2,8.97,6.713067,748,13362,289.314736,15.681235,4.61423,19040.88247,318.37,26752,100,290.958138,5.152992,355.5432,27500,65.338477,1162.18,7.06,5614,20.533333,4.986201,3481.775062,61.43,100,299.59,5.667208,69.82,85.555556,24,704.89,0,0,12.75,6.912418,2134.688876,52.88,100,302.84,7.857516,60.11,53.125,24,770.35,0,0,13.7,5.529197,2376.06754,45.45,100,308.44,6.283455,51.65,57.083333,24,1154.28,6.47,1216,20.266667,4.466283,3363.687348,54.31,100,291.41,5.075658,61.72,84.444444,24,1403.06,0,0,14.599278,3.619357,3845.506848,52.84,100,274.08,3.895247,56.8678,60.830325,24,1349.44,0,0,14.048154,3.663115,3839.1568,51.46,100,284.5,3.941828,55.3754,58.533975,24,1232,765,822,1216,1459.9278,1404.8154,6899.7432
20250721,6329,9.69,6.835979,792,14175,289.872526,15.199339,4.783103,18458.58674,319.88,26141,100,291.65092,5.363705,358.709,26933,63.330578,1150.23,7.2,5838,20.35,5.076986,3447.469356,61.99,100,299.72,5.796069,70.77,84.791667,24,760.68,0,0,13.733333,6.730583,2302.57836,55.46,100,302.7,7.684466,63.32,57.222222,24,737.68,0,0,13.166667,5.8,2279.06236,45.82,100,308.95,6.622785,52.32,54.861111,24,1150.16,6.58,8337,20.216667,4.53751,3351.796272,55.04,100,291.42,5.180544,62.84,84.236111,24,1275.66,0,0,13.313484,3.881028,3503.855322,51.67,100,274.67,4.182857,55.6884,55.47285,24,1254.59,0,0,13.083606,3.813169,3573.825074,49.89,100,284.86,4.109769,53.7706,54.515025,24,1221,824,790,1213,1331.3484,1308.3606,6687.709
20250722,5391.1,11.6,8.385744,706,13833,292.235899,13.044034,5.438223,15860.38742,312.12,22584,100,294.195756,6.068169,348.275,23290,54.350142,1144.42,7.24,5103,20.25,5.080658,3413.461534,61.73,100,298.27,5.809053,70.58,84.375,24,858.51,0,0,15.416667,6.287568,2582.827335,58.16,100,300.85,7.188108,66.49,64.236111,24,1138.55,0,0,20.133333,5.028146,3472.235935,60.74,100,304.97,5.749172,69.45,83.888889,24,538.63,9.05,8730,9.65,6.098446,1558.095001,35.31,100,289.27,6.972366,40.37,40.208333,24,852.71,0,0,9.041868,5.401539,2366.355521,48.84,100,277.51,5.69316,51.4768,37.67445,24,858.29,0,0,9.081882,5.212576,2467.412092,47.34,100,287.48,5.494258,49.8982,37.841175,24,1215,925,1208,579,904.1868,908.1882,5739.375
20250723,4815.05,8.3,7.210494,586,11511,291.698181,11.684104,5.695131,14142.16598,292.787029,19075,100,293.707562,6.340312,325.9558,19661,48.683767,918.83,7.89,5819,16.35,5.546381,2758.603309,54.41,100,300.23,6.337411,62.17,68.125,24,554.37,0,0,10.183333,8.111293,1688.999079,49.56,100,304.67,9.268412,56.63,42.430556,24,549.25,0,0,9.95,7,1707.2887,41.79,100,310.84,7.998325,47.75,41.458333,24,1028.1,6.51,5692,18.066667,4.512915,3011.81895,48.92,100,292.95,5.156827,55.9,75.277778,24,880.47,0,0,9.330876,5.344621,2437.229007,49.87,100,276.81,5.639085,52.6176,38.87865,24,884.03,0,0,9.349182,5.15981,2538.226936,48.24,100,287.12,5.443064,50.8882,38.954925,24,981,611,597,1084,933.0876,934.9182,5141.0058
20250724,5489.45,11.28,6.788637,849,16616,290.062586,13.250989,5.190431,16034.11012,302.624695,21687,100,292.089556,5.848366,340.9852,22536,55.212455,966.78,7.62,5727,17.183333,5.355965,2902.176882,55.22,100,300.19,6.228904,64.22,71.597222,24,641.57,0,0,11.716667,7.514936,1947.614049,52.83,100,303.57,8.738265,61.43,48.819444,24,645.18,0,0,11.583333,6.164029,1997.541798,42.84,100,309.61,7.168345,49.82,48.263889,24,1037.18,6.36,10889,18.216667,4.391583,3027.943292,48,100,291.94,5.107045,55.82,75.902778,24,1095.48,0,0,11.499732,4.481844,3018.376044,51.54,100,275.53,4.73865,54.4932,47.91555,24,1103.27,0,0,11.58462,4.505111,3140.458055,52.19,100,284.65,4.764248,55.192,48.26925,24,1031,703,695,1093,1149.9732,1158.462,5830.4352
20250725,7280.25,9.57,6.755612,749,14166,288.854717,17.411902,4.456591,21143.60777,341.43,28211,100,290.424199,4.972826,380.98,28960,72.549593,1114.72,7.29,4984,19.733333,5.142736,3339.255232,60.89,100,299.56,5.851351,69.28,82.222222,24,929.24,0,0,16.6,5.890562,2803.795852,58.67,100,301.73,6.702811,66.76,69.166667,24,930.83,6.92,2268,16.45,5.002026,2851.876954,49.37,100,306.38,5.690983,56.17,68.541667,24,1108.96,6.32,6914,19.45,4.371037,3233.394672,51.01,100,291.57,4.973436,58.04,81.041667,24,1594.03,0,0,16.597224,3.678326,4368.917424,61.05,100,274.08,3.958035,65.6924,69.1551,24,1602.47,0,0,16.675146,3.624556,4546.367637,60.44,100,283.71,3.900691,65.0446,69.479775,24,1184,996,987,1167,1659.7224,1667.5146,7661.237
20250726,7759.65,9.51,6.637353,778,14328,288.41094,18.49819,4.164535,22496.75535,338.96,30107,100,289.919717,4.66327,379.553,30885,77.07579,1185.66,7.09,3562,20.95,5.004773,3550.103172,62.91,100,299.42,5.675418,71.34,87.291667,24,1033.85,0,0,18.4,5.603261,3117.05775,61.86,100,301.5,6.354167,70.15,76.666667,24,904.74,6.79,5265,15.966667,4.902923,2768.5044,46.97,100,306,5.559499,53.26,66.527778,24,1203.41,6.2,5501,21.083333,4.293281,3507.699468,54.31,100,291.48,4.868775,61.59,87.847222,24,1768.39,3.16,0,18.315072,3.158055,4836.723489,57.84,100,273.51,3.446189,63.1172,76.3128,24,1663.61,3.19,0,17.236962,3.194879,4716.667072,55.07,100,283.52,3.485893,60.0862,71.820675,24,1257,1104,958,1265,1831.5072,1723.6962,8139.2034
20250727,7147.9,9.81,6.749226,768,14535,289.057383,17.064918,4.283668,20774.32889,321.641925,27979,100,290.635416,4.803369,360.664,28747,71.103826,1159.77,7.12,4081,20.5,5.033333,3476.99046,61.91,100,299.8,5.709756,70.23,85.416667,24,850.25,0,0,15.233333,6.148796,2569.96565,56.2,100,302.26,6.974836,63.75,63.472222,24,873.5,7.16,2787,15.466667,5.176724,2682.25645,48.04,100,307.07,5.872845,54.5,64.444444,24,1210.13,6.39,7667,21.233333,4.419152,3525.713755,56.3,100,291.35,5.013344,63.87,88.472222,24,1526.81,0,0,15.817842,3.182482,4185.291572,50.34,100,274.12,3.475455,54.9742,65.907675,24,1527.44,0,0,15.807798,3.090247,4334.111,48.85,100,283.75,3.374271,53.3398,65.865825,24,1230,914,928,1274,1581.7842,1580.7798,7508.564
20250728,7286.05,7.66,6.760215,603,11331,288.849159,17.391745,4.287349,21156.13303,328.0837,28392,100,290.364917,4.786986,366.3178,28995,72.465604,1153.72,7.4,2910,20.433333,5.219413,3461.275372,63.99,100,300.01,5.895595,72.28,85.138889,24,845.67,0,0,15.166667,6.259341,2555.530173,56.96,100,302.19,7.069231,64.33,63.194444,24,869.99,7.29,1664,15.416667,5.265946,2673.305272,48.71,100,307.28,5.947027,55.01,64.236111,24,1186.92,6.36,6757,20.816667,4.40032,3458.566188,54.96,100,291.39,4.970376,62.08,86.736111,24,1614.81,0,0,16.712244,3.101319,4425.871248,51.83,100,274.08,3.375633,56.4144,69.63435,24,1614.94,0,0,16.711434,3.089501,4581.58478,51.63,100,283.7,3.36317,56.2034,69.630975,24,1226,910,925,1249,1671.2244,1671.1434,7652.3678
20250729,6831.55,5.42,6.536421,434,8292,288.606211,16.343894,4.523604,19815.72216,325.306563,26683,100,290.061877,5.00275,359.7634,27117,68.099559,1188.33,7.18,2827,21,5.074603,3560.712012,63.94,100,299.64,5.688095,71.67,87.5,24,810.22,0,0,14.516667,6.226177,2448.403818,54.23,100,302.19,6.978186,60.78,60.486111,24,763.08,7.58,37,13.55,5.478475,2353.415028,44.54,100,308.41,6.140221,49.92,56.458333,24,1174.68,6.19,5428,20.566667,4.289303,3425.836752,52.93,100,291.64,4.807131,59.32,85.694444,24,1443.25,0,0,15.04737,3.796012,3932.27895,57.12,100,272.46,4.086229,61.487,62.697375,24,1452,0,0,15.085764,3.484079,4095.0756,52.56,100,282.03,3.750317,56.5764,62.85735,24,1260,871,813,1234,1504.737,1508.5764,7191.3134
20250730,7187.05,8.31,6.824341,646,12177,289.327224,17.18559,4.430509,20908.63631,335.02,27945,100,290.92098,4.954068,374.6098,28591,71.606627,1200.37,6.91,4745,21.183333,4.886703,3594.507965,62.11,100,299.45,5.557042,70.63,88.263889,24,1008.94,0,0,17.95,5.557103,3046.090754,59.85,100,301.91,6.319406,68.06,74.791667,24,804.52,7.89,1962,14.333333,5.673256,2472.69222,48.79,100,307.35,6.451163,55.48,59.722222,24,1211.97,6.37,5470,21.266667,4.413009,3536.770854,56.31,100,291.82,5.018025,64.03,88.611111,24,1482.74,0,0,15.40539,3.479302,4063.893792,53.6,100,274.08,3.751869,57.799,64.189125,24,1478.51,0,0,15.371208,3.536482,4194.680721,54.36,100,283.71,3.813025,58.6108,64.0467,24,1271,1077,860,1276,1540.539,1537.1208,7561.6598
20250731,6834.7,9.55,6.886357,740,13868,289.569125,16.385164,4.668996,19901.68696,336.61,27055,100,291.185962,5.198331,374.7722,27795,68.271517,1188.1,7.11,5044,21,5.019841,3559.30998,63.25,100,299.58,5.706349,71.9,87.5,24,975.4,0,0,17.4,5.780651,2945.708,60.35,100,302,6.570881,68.6,72.5,24,733.86,7.94,1809,13.083333,5.73121,2263.444398,44.99,100,308.43,6.51465,51.14,54.513889,24,1191.35,6.45,7015,20.916667,4.461355,3474.572275,55.99,100,291.65,5.071713,63.65,87.152778,24,1378.04,0,0,14.394834,4.00213,3776.51862,57.61,100,274.05,4.268434,61.4434,59.978475,24,1367.96,0,0,14.259888,3.815598,3882.133684,54.41,100,283.79,4.069373,58.0288,59.4162,24,1260,1044,785,1255,1439.4834,1425.9888,7209.4722
20250801,6833.4,9.44,7.03585,786,13417,290.120063,16.370835,4.600199,19936.49195,331.36,27952,100,291.750694,5.1334,369.7674,28738,68.211813,1184.66,7.39,5307,20.95,5.067621,3535.736236,63.7,100,298.46,5.754972,72.34,87.291667,24,953.85,0,0,17.033333,5.872798,2880.05469,60.02,100,301.94,6.668297,68.15,70.972222,24,754.33,8.02,2260,13.433333,5.646402,2323.939864,45.51,100,308.08,6.41067,51.67,55.972222,24,1194.06,6.34,5850,20.933333,4.343153,3534.775818,54.55,100,296.03,4.931529,61.94,87.222222,24,1368.19,0,0,14.264586,3.79962,3750.892885,54.2,100,274.15,4.084843,58.2686,59.435775,24,1378.31,0,0,14.357088,3.718721,3911.092456,53.39,100,283.76,3.997942,57.3988,59.8212,24,1257,1022,806,1256,1426.4586,1435.7088,7203.1674
20250802,6571.8,9.3,6.836727,838,13603,291.84169,15.768463,4.748918,19286.76018,329.485827,28262,100,293.477589,5.279866,366.3236,29100,65.701928,1162.32,7.47,5514,20.566667,5.116694,3468.130416,63.14,100,298.38,5.808752,71.68,85.694444,24,803.71,0,0,14.416667,6.241618,2430.820895,53.99,100,302.45,7.085549,61.29,60.069444,24,873.97,7.67,1601,15.516667,5.396348,2684.923237,50.24,100,307.21,6.125671,57.03,64.652778,24,1170.55,6.1,6488,20.483333,4.189585,3465.413275,51.49,100,296.05,4.755899,58.45,85.347222,24,1280.09,0,0,13.394484,4.158428,3593.084621,55.7,100,280.69,4.431556,59.3584,55.81035,24,1281.16,0,0,13.396752,4.099501,3644.387736,54.92,100,284.46,4.367865,58.5152,55.8198,24,1234,865,931,1229,1339.4484,1339.6752,6938.1236
20250803,5842.35,9.09,6.871787,794,13228,292.479302,14.064731,5.008175,17193.54721,309.930014,25245,100,294.291633,5.593162,346.1318,26039,58.603047,1148.76,7.41,5608,20.333333,5.097541,3440.191572,62.19,100,299.47,5.839344,71.24,84.722222,24,675.19,0,0,12.2,6.77459,2053.387828,49.59,100,304.12,7.760929,56.81,50.833333,24,635.94,8.72,831,11.4,6.134503,1969.760556,41.96,100,309.74,7.026316,48.06,47.5,24,1155.71,6.19,6789,20.25,4.259259,3431.418561,51.75,100,296.91,4.879835,59.29,84.375,24,1110.86,0,0,11.678418,4.601651,3121.849858,53.74,100,281.03,4.87924,56.9818,48.660075,24,1115.89,0,0,11.6964,4.334667,3176.93883,50.7,100,284.7,4.595431,53.75,48.735,24,1220,732,684,1215,1167.8418,1169.64,6188.4818
20250804,6789.65,8.32,6.739571,747,12345,291.604431,16.263199,4.603114,19906.13563,329.39,29071,100,293.183531,5.116963,366.16,29818,67.763328,1181.45,7.14,5267,20.85,4.905675,3526.15567,61.37,100,298.46,5.559552,69.55,86.875,24,954.7,0,0,17.05,5.891496,2881.2846,60.27,100,301.8,6.676442,68.3,71.041667,24,769.79,7.96,1320,13.7,5.604623,2371.107158,46.07,100,308.02,6.351582,52.21,57.083333,24,1183.96,6.1,5758,20.716667,4.191472,3506.060748,52.1,100,296.13,4.749799,59.04,86.319444,24,1349.93,0,0,14.088492,3.911703,3788.983524,55.11,100,280.68,4.18208,58.9192,58.70205,24,1349.82,0,0,14.079582,3.862331,3832.543926,54.38,100,283.93,4.129256,58.1382,58.664925,24,1251,1023,822,1243,1408.8492,1407.9582,7155.8074
20250805,6267.9,9.13,7.046928,793,12956,291.585471,15.045417,4.767535,18382.63684,315.61,26724,100,293.282229,5.318442,352.08,27517,62.689237,1150.15,7.51,3485,20.366667,5.160393,3442.16892,63.06,100,299.28,5.879705,71.85,84.861111,24,717.92,9.61,1960,12.933333,6.568299,2171.420832,50.97,100,302.46,7.484536,58.08,53.888889,24,741.86,0,0,13.25,5.865409,2292.940888,46.63,100,309.08,6.684277,53.14,55.208333,24,1154.47,6.17,7511,20.216667,4.234955,3419.771034,51.37,100,296.22,4.825227,58.53,84.236111,24,1258.9,0,0,13.145976,3.971558,3523.78699,52.21,100,279.91,4.236855,55.6976,54.7749,24,1244.6,0,0,12.993858,3.952637,3532.54818,51.36,100,283.83,4.216284,54.7858,54.141075,24,1222,776,795,1213,1314.5976,1299.3858,6619.9834
20250806,6595.45,7.98,6.246086,763,12776,291.299583,15.793145,4.564984,19318.30031,317.22,28713,100,292.903446,5.087561,353.5338,29476,65.804771,730.77,9.33,138,13.133333,6.388325,2200.640778,50.34,100,301.14,7.26269,57.23,54.722222,24,740.25,0,0,13.316667,6.466834,2237.553675,51.67,100,302.27,7.352941,58.75,55.486111,24,1169.89,6.09,6426,20.5,4.298374,3566.409665,52.87,100,304.85,4.886992,60.11,85.416667,24,1156.04,6.34,6212,20.266667,4.337171,3417.83226,52.74,100,295.65,4.930921,59.96,84.444444,24,1423.82,0,0,14.82543,3.695002,3994.384628,54.78,100,280.54,3.960964,58.723,61.772625,24,1374.68,0,0,14.334408,3.823667,3901.479308,54.81,100,283.81,4.099283,58.7608,59.7267,24,788,799,1230,1216,1482.543,1433.4408,6948.9838
20250807,7748.25,7.68,6.224167,756,12339,289.748369,18.499425,4.31635,22566.78166,351.34,33211,100,291.250046,4.809693,391.4968,33967,77.080936,870.68,8.21,454,15.5,5.626882,2611.691728,52.33,100,299.96,6.378495,59.32,64.583333,24,1037.5,0,0,18.466667,5.611913,3118.82875,62.18,100,300.61,6.362816,70.5,76.944444,24,1207.39,6.27,5778,21.183333,4.414634,3671.190034,56.11,100,304.06,5.004721,63.61,88.263889,24,1213.44,6.03,6107,21.216667,4.127258,3576.250368,52.54,100,294.72,4.678712,59.56,88.402778,24,1942.87,0,0,20.166408,3.386324,5394.572842,68.29,100,277.66,3.658103,73.7708,84.0267,24,1476.38,0,0,15.41106,3.887468,4194.247942,59.91,100,284.09,4.199971,64.726,64.21275,24,930,1108,1271,1273,2016.6408,1541.106,8139.7468
20250808,8444,9.66,6.534091,872,14784,288.853428,20.123174,4.151026,24513.99793,367.54,34861,100,290.312624,4.632791,410.1964,35733,83.846557,1078,7.3,5214,19.05,5.013123,3215.3506,57.3,100,298.27,5.686789,65,79.375,24,981.77,0,0,17.483333,5.64919,2958.07301,59.26,100,301.3,6.408961,67.23,72.847222,24,1264.77,6.22,4966,22.183333,4.385424,3850.718742,58.37,100,304.46,4.975958,66.23,92.430556,24,1248.96,5.99,4604,21.833333,4.107634,3683.432832,53.81,100,294.92,4.659542,61.04,90.972222,24,1859.94,0,0,19.282212,3.261555,5158.357596,62.89,100,277.34,3.54115,68.2812,80.34255,24,2010.56,0,0,20.929752,3.626894,5648.065152,75.91,100,280.92,3.937706,82.4152,87.2073,24,1143,1049,1331,1310,1928.2212,2092.9752,8854.1964
20250809,7417.55,12.03,6.378579,1119,18860,290.412254,17.714056,4.275624,21667.46836,333.25,31034,100,292.11085,4.832251,376.6346,32153,73.808566,1009.21,7.35,5204,17.866667,5.046642,3017.5379,54.1,100,299,5.857276,62.79,74.444444,24,868.63,0,0,15.533333,5.857296,2620.830436,54.59,100,301.72,6.799356,63.37,64.722222,24,1226.85,6.17,6423,21.533333,4.344427,3731.58696,56.13,100,304.16,5.04257,65.15,89.722222,24,1226.11,5.86,7233,21.433333,4.012442,3614.327058,51.6,100,294.78,4.657076,59.89,89.305556,24,1547.08,0,0,16.084656,3.554941,4320.685024,57.18,100,279.28,3.816407,61.3856,67.0194,24,1539.67,0,0,16.03719,3.71948,4362.500978,59.65,100,283.34,3.993779,64.049,66.821625,24,1072,932,1292,1286,1608.4656,1603.719,7794.1846
20250810,7292.7,12.39,6.399132,1142,19362,290.823944,17.416762,4.304761,21327.53144,329.89,30258,100,292.450415,4.836973,370.6754,31400,72.569843,989.35,7.31,5476,17.5,5.024762,2956.96928,52.76,100,298.88,5.77619,60.65,72.916667,24,885.55,0,0,15.816667,5.815595,2669.57903,55.19,100,301.46,6.685985,63.45,65.902778,24,1223.18,6.12,7062,21.45,4.313131,3718.222564,55.51,100,303.98,4.958819,63.82,89.375,24,1230.62,5.95,6824,21.516667,4.068164,3625.898768,52.52,100,294.64,4.676995,60.38,89.652778,24,1481.66,0,0,15.429204,3.694941,4151.314988,57.01,100,280.18,3.970419,61.2604,64.28835,24,1482.34,0,0,15.43455,3.685887,4205.546814,56.89,100,283.71,3.959623,61.115,64.310625,24,1050,949,1287,1291,1542.9204,1543.455,7663.3754
20250811,7967.25,12.75,6.423497,1221,19849,291.211446,19.01522,4.77425,23201.54393,399.447,34440,100,291.211446,3.128475,261.75,35661,79.230085,1059.57,7.25,5376,18.733333,4.978648,3163.664106,55.96,100,298.58,5.732206,64.43,78.055556,24,971.99,0,0,17.366667,5.834933,2929.675059,60.8,100,301.41,6.71881,70.01,72.361111,24,1209.73,6.5,5747,21.283333,4.574785,3684.83758,58.42,100,304.6,5.267815,67.27,88.680556,24,1239.97,5.86,8726,21.666667,4.010769,3652.95162,52.14,100,294.6,4.617692,60.03,90.277778,24,1746.13,0,0,18.17316,3.635031,4853.542948,66.06,100,277.96,3.917095,71.186,75.7215,24,1739.87,0,0,18.06381,3.416776,4916.87262,61.72,100,282.6,3.682003,66.511,75.265875,24,1124,1042,1277,1300,1817.316,1806.381,8366.697
20250812,8610.95,12.64,6.335204,1237,19952,288.141682,20.532664,4.163067,24948.07051,376.106971,36320,100,289.724949,4.68679,423.422,37557,85.552765,1066.3,7.01,5832,18.816667,4.818423,3182.05246,54.4,100,298.42,5.553587,62.7,78.402778,24,971.47,0,0,17.333333,5.717308,2927.621992,59.46,100,301.36,6.589423,68.53,72.222222,24,1266.72,6.21,6792,22.233333,4.375562,3853.615584,58.37,100,304.22,5.043478,67.28,92.638889,24,1225.96,5.91,7328,21.433333,4.050544,3615.601232,52.09,100,294.92,4.66874,60.04,89.305556,24,2074.42,0,0,21.608694,3.68324,5727.681062,79.59,100,276.11,4.000677,86.4494,90.036225,24,2006.08,0,0,20.845026,3.463656,5641.498176,72.2,100,281.22,3.762173,78.4226,86.854275,24,1129,1040,1334,1286,2160.8694,2084.5026,9034.372
20250813,6473.7,13.67,6.59558,1329,20726,291.984046,15.526564,4.631433,19023.5868,316.405033,28771,100,293.859567,5.24011,357.988,30100,64.694015,973.83,7.38,6100,17.25,5.068599,2913.115062,52.46,100,299.14,5.910145,61.17,71.875,24,781.52,0,0,14.05,6.255042,2362.691264,52.73,100,302.32,7.293001,61.48,58.541667,24,1166.92,6.34,7287,20.516667,4.464663,3557.005544,54.96,100,304.82,5.205524,64.08,85.486111,24,1163.44,6.2,7339,20.4,4.243464,3441.339176,51.94,100,295.79,4.947712,60.56,85,24,1191.18,0,0,12.50397,4.462583,3343.04667,55.8,100,280.65,4.735856,59.217,52.099875,24,1196.82,0,0,12.48291,3.886113,3406.389084,48.51,100,284.62,4.123317,51.471,52.012125,24,1035,843,1231,1224,1250.397,1248.291,6831.688
20250814,8016.2,13.15,6.432205,1327,20444,290.020157,19.126527,4.203348,23381.22788,353.74,34818,100,291.674707,4.746739,399.47,36145,79.693864,1169.58,7.2,5952,20.666667,4.940323,3487.10277,61.26,100,298.15,5.679032,70.42,86.111111,24,999.54,0,0,17.783333,5.500469,3014.212824,58.69,100,301.56,6.322399,67.46,74.097222,24,1258.59,6.19,6628,22.083333,4.360755,3831.651396,57.78,100,304.44,5.012075,66.41,92.013889,24,1260.99,6.06,7864,22.066667,4.139728,3713.993847,54.81,100,294.53,4.759063,63.01,91.944444,24,2166.8,0,0,22.532904,3.519742,6010.48652,79.31,100,277.39,3.838404,86.4904,93.8871,24,1160.7,0,0,12.063816,3.472367,3323.78052,41.89,100,286.36,3.786663,45.6816,50.2659,24,1240,1067,1325,1324,2253.2904,1206.3816,8415.672
20250815,7559.45,13.35,6.456449,1339,20677,289.637426,18.077513,4.386917,22027.40647,348.94,33443,100,291.389009,4.961589,394.65,34782,75.322972,1039.75,7.29,5610,18.4,5.003623,3106.56505,55.24,100,298.78,5.819746,64.25,76.666667,24,781.83,0,0,14.05,6.238434,2363.315724,52.59,100,302.28,7.256228,61.17,58.541667,24,1191.76,6.15,6902,20.916667,4.332271,3631.054368,54.37,100,304.68,5.039044,63.24,87.152778,24,1194.61,6.14,8165,20.933333,4.203025,3526.249798,52.79,100,295.18,4.887739,61.39,87.222222,24,1980.05,0,0,20.61126,3.643639,5498.99486,75.1,100,277.72,3.933578,81.076,85.88025,24,1371.45,0,0,14.349798,4.101103,3901.22667,58.85,100,284.46,4.427226,63.5298,59.790825,24,1104,843,1255,1256,2061.126,1434.9798,7954.1058
20250816,7297.9,12.87,6.503942,1263,19788,290.470854,17.460154,4.451314,21322.00387,341.970769,31548,100,292.166293,5.005782,384.5676,32811,72.75064,1051.3,7.21,4635,18.583333,4.953363,3140.75875,55.23,100,298.75,5.713004,63.7,77.430556,24,791.04,0,0,14.2,6.204225,2389.969152,52.86,100,302.13,7.15493,60.96,59.166667,24,1192.09,6.36,7027,20.95,4.478123,3629.437214,56.29,100,304.46,5.163882,64.91,87.291667,24,1197.22,6.23,8126,20.983333,4.255759,3531.799,53.58,100,295,4.907069,61.78,87.430556,24,1534.93,0,0,16.064406,4.143944,4288.59442,66.57,100,279.4,4.451494,71.5106,66.935025,24,1531.32,0,0,15.93027,3.605714,4341.445332,57.44,100,283.51,3.873569,61.707,66.376125,24,1115,852,1257,1259,1606.4406,1593.027,7682.4676
