period_id,漳平_厂级_上网电量,漳平_厂级_供热厂用电量,漳平_厂级_供热用厂用电率,漳平_厂级_供热耗煤量,漳平_厂级_供热量,漳平_厂级_供煤量,漳平_厂级_供电煤耗,漳平_厂级_利用小时,漳平_厂级_发电厂用电率,漳平_厂级_发电标煤量,漳平_厂级_发电用厂用电量,漳平_厂级_发电耗煤量,漳平_厂级_开机率,漳平_厂级_日电网调度发电量,漳平_厂级_综合供电煤耗,漳平_厂级_综合厂用电率,漳平_厂级_综合厂用电量,漳平_厂级_耗煤量,漳平_厂级_负荷率,漳平_漳平#5_上网电量,漳平_漳平#5_供热用厂用电率,漳平_漳平#5_供热量,漳平_漳平#5_利用小时,漳平_漳平#5_发电厂用电率,漳平_漳平#5_发电标煤量,漳平_漳平#5_发电用厂用电量,漳平_漳平#5_开机率,漳平_漳平#5_综合供电煤耗,漳平_漳平#5_综合厂用电率,漳平_漳平#5_综合厂用电量,漳平_漳平#5_负荷率,漳平_漳平#5_运行小时,漳平_漳平#6_上网电量,漳平_漳平#6_供热用厂用电率,漳平_漳平#6_供热量,漳平_漳平#6_利用小时,漳平_漳平#6_发电厂用电率,漳平_漳平#6_发电标煤量,漳平_漳平#6_发电用厂用电量,漳平_漳平#6_开机率,漳平_漳平#6_综合供电煤耗,漳平_漳平#6_综合厂用电率,漳平_漳平#6_综合厂用电量,漳平_漳平#6_负荷率,漳平_漳平#6_运行小时,发电量5,发电量6,总发电量
20240224,559.42,4.52,7.141198,472,6329.47,3816,322.560584,10.051833,5.551226,1837.401852,33.48,3500,50,603.11,328.447651,7.245776,43.7,3972,83.765278,0,0,0,0,0,0,0,0,0,0,0,0,0,559.416,7.14,6329.47,20.103667,5.551525,1837.401852,33.4818,100,328.45,7.244781,43.694,83.765278,24,0,603.11,603.11
20240225,557.83,4.66,6.779,508,6874.17,3816,322.373346,10.006833,5.377992,1831.467456,32.29,3524,50,600.41,328.32,7.091821,42.58,4032,83.390278,0,0,0,0,0,0,0,0,0,0,0,0,0,557.83,6.77,6874.17,20.013667,5.377825,1831.467456,32.289,100,328.32,7.091821,42.58,83.390278,24,0,600.41,600.41
20240226,556.12,4.81,6.777903,532,7096.59,3816,320.077761,10.038333,5.278101,1826.075632,31.79,3644,50,602.3,328.36,7.667275,46.18,4176,83.652778,0,0,0,0,0,0,0,0,0,0,0,0,0,556.12,6.78,7096.59,20.076667,5.277868,1826.075632,31.7886,100,328.36,7.667275,46.18,83.652778,24,0,602.3,602.3
20240227,827.93,3.85,6.49355,439,5928.96,5815,391.425868,14.967,6.994276,3269.22799,62.81,6237,80.791667,898.02,394.867681,7.804949,70.09,6676,77.189273,273.37,0,0,9.941,7.192435,1427.81151,21.45,61.583333,522.3,8.335848,24.86,67.259811,14.78,554.56,6.49,5928.96,19.993,5.145601,1841.41648,30.8628,100,332.05,7.540973,45.23,83.304167,24,298.23,599.79,898.02
20240228,1099.59,4.26,6.685363,431,6372.13,5604,324.965005,19.601667,5.859196,3597.980035,68.91,6389,100,1176.1,327.211055,6.506249,76.52,6820,81.673611,528.61,0,0,18.923333,6.57821,1798.225498,37.3445,100,340.18,6.885679,39.09,78.847222,24,570.97,4.26,6372.13,20.28,5.18787,1799.754537,31.563,100,315.21,6.152202,37.43,84.5,24,567.7,608.4,1176.1
20240229,1305.3444,4.26,6.445414,439,6609.35,5604,325.306953,23.257667,5.204735,4303.257972,72.63,6769,100,1395.46,329.664568,5.783039,80.7,7208,96.906944,652.83,0,0,23.325567,5.753629,2145.264663,40.262,100,328.61,6.707518,46.937,97.189861,24,652.5137,6.69,6609.35,23.189767,4.652843,2157.993309,32.3695,100,330.72,6.20666,43.1793,96.624028,24,699.767,695.693,1395.46
20240301,986.25,6.36,9.089649,447,6996.97,5604,335.961578,17.550333,5.624774,3338.752567,59.23,5613,100,1053.02,338.530045,6.34081,66.77,6060,73.126389,435.58,0,0,15.591333,6.546992,1495.825278,30.6229,100,343.41,6.875615,32.16,64.963889,24,550.67,6.36,6996.97,19.509333,4.888122,1842.927289,28.6092,100,334.67,5.913409,34.61,81.288889,24,467.74,585.28,1053.02
20240302,1045.41,4.75,6.577526,461,7221.56,5604,327.249725,18.623167,5.714209,3447.706749,63.85,5935,100,1117.39,329.794698,6.440902,71.97,6396,77.596528,494.3,0,0,17.680333,6.472446,1704.04982,34.3305,100,344.74,6.807941,36.11,73.668056,24,551.11,6.55,7221.56,19.566,5.029728,1743.656929,29.5235,100,316.39,6.110941,35.87,81.525,24,530.41,586.98,1117.39
20240303,1083.88,4.68,6.911626,444,6771.2,5604,304.146657,19.3275,5.826844,3321.521773,67.571,6080,100,1159.66,306.447372,6.53473,75.78,6524,80.53125,518.27,0,0,18.509667,6.350213,1636.230217,35.2621,100,315.71,6.666787,37.02,77.123611,24,565.61,6.92,6771.2,20.145333,6.120796,1685.291556,36.99164,100,297.96,6.411741,38.75,83.938889,24,555.29,604.36,1159.65
20240304,1082.66,4.76,7.169538,402,6639.2,5604,322.356686,19.3225,5.910208,3516.363435,68.52,6010,100,1159.34,324.789263,6.614051,76.68,6412,80.510417,519.93,7.86,153.42,18.558333,6.277737,1682.337501,34.9513,100,323.57,6.613381,36.82,77.326389,24,562.74,7.16,6485.78,20.086667,5.570793,1834.025934,33.5696,100,325.91,6.61467,39.86,83.694444,24,556.75,602.6,1159.35
20240305,988.36,4.81,7.23527,438,6647.99,5604,323.645662,17.676833,6.067263,3224.352276,64.35,5818,100,1060,326.232575,6.811175,72.24,6256,73.653472,441.44,0,0,15.809333,6.615156,1430.618752,31.37436,100,324.08,6.92418,32.84,65.872222,24,546.92,7.23,6647.99,19.544333,5.624546,1793.733524,32.9784,100,327.97,6.721471,39.41,81.434722,24,474.28,586.33,1060.61
20240306,968.4,4.8,7.260494,409,6611.12,5604,324.481016,17.333333,6.1375,3167.48633,63.83,5339,100,1040,327.084503,6.884615,71.6,5748,72.222222,428.15,0,0,15.357667,6.768758,1393.54262,31.1857,100,325.48,7.071387,32.58,63.990278,24,540.26,7.26,6611.12,19.309,5.635679,1773.94371,32.6458,100,328.35,6.734338,39.01,80.454167,24,460.73,579.27,1040
20240307,944.88,5.19,7.35563,458,7055.82,5604,324.401559,16.894,5.986346,3091.417092,60.68,5538,100,1013.63,327.17563,6.782487,68.75,5996,70.391667,410.13,0,0,14.642333,6.338175,1336.367592,27.8417,100,325.84,6.633733,29.14,61.009722,24,534.75,7.36,7055.82,19.145667,5.71776,1755.0495,32.8411,100,328.2,6.897993,39.62,79.773611,24,439.27,574.37,1013.64
20240308,955.13,5.51,7.372944,489,7473.27,3102,342.856758,17.082333,5.984741,3303.767718,61.34,5475,100,1024.94,345.897178,6.812106,69.82,5964,71.176389,421.34,0,0,15.043333,6.339309,1547.918892,28.6093,100,367.38,6.6386,29.96,62.680556,24,533.79,7.37,7473.27,19.121333,5.705739,1755.848826,32.7304,100,328.94,6.946866,39.85,79.672222,24,451.3,573.64,1024.94
20240309,1048.5,5.47,7.35308,539,7439.06,8108,335.718164,18.757667,6.054413,3549.615296,68.14,6237,100,1125.46,338.542231,6.837204,76.95,6776,78.156944,497.58,0,0,17.798,6.490018,1681.521852,34.6528,100,337.94,6.809754,36.36,74.158333,24,550.93,7.35,7439.06,19.717333,5.661093,1868.093444,33.4865,100,339.08,6.861983,40.59,82.155556,24,533.94,591.52,1125.46
20240310,1012.23,5.53,7.340253,518,7533.8,0,330.332031,18.112167,6.060383,3372.260606,65.86,5970,100,1086.73,333.151616,6.855429,74.5,6488,75.467361,464.2,0,0,16.606333,6.50547,1601.44358,32.4096,100,344.99,6.822698,33.99,69.193056,24,548.02,7.34,7533.8,19.618,5.68393,1770.817026,33.4522,100,323.13,6.884834,40.52,81.741667,24,498.19,588.54,1086.73
20240311,1123.53,5.69,7.467329,528,7619.86,0,325.704777,20.098667,6.073371,3689.19287,73.24,6488,100,1205.92,328.357309,6.832128,82.39,7016,83.744444,553.87,0,0,19.795667,6.431374,1841.728524,38.194,100,332.52,6.735481,40,82.481944,24,569.66,7.47,7619.86,20.401667,5.725888,1847.464346,35.0453,100,324.31,6.925905,42.39,85.006944,24,593.87,612.05,1205.92
20240312,1023.18,5.25,6.996847,507,7503.38,0,327.065649,18.281833,5.953998,3374.009238,65.31,5853,100,1096.91,329.757153,6.720697,73.72,6360,76.174306,470.6,0,0,16.846667,6.576969,1586.91026,33.24,100,337.21,6.885635,34.8,70.194444,24,552.58,6.99,7503.38,19.717,5.421379,1787.098978,32.068,100,323.41,6.581461,38.93,82.154167,24,505.4,591.51,1096.91
20240313,998.29,5.45,7.121055,548,7653.36,0,349.734277,17.856167,6.013795,3521.614327,64.43,6100,100,1071.37,352.76466,6.821173,73.08,6648,74.400694,451.48,0,0,16.178333,6.659792,1659.234148,32.3233,100,367.51,6.978469,33.87,67.409722,24,546.81,7.12,7653.36,19.534,5.479557,1862.380179,32.1113,100,340.59,6.690898,39.21,81.391667,24,485.35,586.02,1071.37
20240314,1168.3584,5.49,7.193434,505,7631.96,0,322.554273,20.878,6.002323,3798.044627,75.1899,6659,100,1252.68,325.075305,6.731168,84.32,7164,86.991667,584.71,0,0,20.913,6.485567,1899.839732,40.6898,100,324.92,6.802786,42.68,87.1375,24,583.65,7.19,7631.96,20.843,5.517456,1898.204895,34.5001,100,325.23,6.65931,41.64,86.845833,24,627.39,625.29,1252.68
20240315,1073.08,5.45,7.161771,538,7609.85,0,324.177011,19.179167,5.990007,3507.011736,68.93,6542,100,1150.75,326.817361,6.749511,77.67,7080,79.913194,504.42,0,0,18.045667,6.514971,1646.981742,35.2701,100,326.51,6.825277,36.95,75.190278,24,568.66,7.16,7609.85,20.312667,5.523204,1860.029994,33.6573,100,327.09,6.682202,40.72,84.636111,24,541.37,609.38,1150.75
20240316,1081.1328,5.84,7.692703,441,7591.61,0,322.122632,19.3801,5.447168,3541.628817,63.34,4927,97.708333,1162.806,327.584994,6.242658,72.59,5368,82.64435,581.83606,8.65,3072.09,20.9481,5.910576,1902.487549,37.1446,100,326.98,7.416256,46.60694,87.28375,24,499.29674,7.05,4519.52,17.8121,4.902679,1639.141268,26.1981,95.416667,328.29,6.562254,35.06626,77.782096,22.9,628.443,534.363,1162.806
20240317,532.49,6.05,8.38539,542,7214.93,0,319.007547,9.684667,6.186756,1739.005842,35.95,3218,50,581.08,326.58,8.362016,48.59,3760,80.705556,532.49,8.39,7214.93,19.369333,6.187134,1739.005842,35.9522,100,326.58,8.362016,48.59,80.705556,24,0,0,0,0,0,0,0,0,0,0,0,0,0,581.08,0,581.08
20240318,536.34,6.4,8.568544,547,7469.18,0,325.921271,9.754333,6.250214,1788.264828,36.58,3129,50,585.26,333.42,8.358678,48.92,3676,81.286111,536.34,6.4,7469.18,19.508667,6.249889,1788.264828,36.5781,100,333.42,8.358678,48.92,81.286111,24,0,0,0,0,0,0,0,0,0,0,0,0,0,585.26,0,585.26
20240319,547.96,5.88,8.408541,523,6992.89,0,328.273536,9.950167,6.108775,1840.104476,36.47,3241,50,597.01,335.81,8.215943,49.05,3764,82.918056,547.96,8.41,6992.89,19.900333,6.108692,1840.104476,36.4695,100,335.81,8.215943,49.05,82.918056,24,0,0,0,0,0,0,0,0,0,0,0,0,0,597.01,0,597.01
20240320,524.46,5.39,7.754325,531,6950.96,0,322.096549,9.446333,5.652987,1722.379086,32.04,3153,50,566.78,328.41,7.466742,42.32,3684,78.719444,524.46,7.76,6950.96,18.892667,5.653199,1722.379086,32.0412,100,328.41,7.466742,42.32,78.719444,24,0,0,0,0,0,0,0,0,0,0,0,0,0,566.78,0,566.78
20240321,567.18,5.41,7.869411,529,6874.72,0,323.942884,10.217833,5.718303,1872.431334,35.0572,3431,50,613.068,330.13,7.485279,45.89,3960,85.148611,567.18,7.87,6874.72,20.435667,5.718303,1872.431334,35.0572,100,330.13,7.485279,45.89,85.148611,24,0,0,0,0,0,0,0,0,0,0,0,0,0,613.07,0,613.07
20240322,566.54,5.23,7.920966,492,6602.73,0,319.536314,10.209,5.785745,1844.044066,35.44,3332,50,612.54,325.492298,7.509714,46,3824,85.075,566.544,7.92,6602.73,20.418,5.785875,1844.044066,35.4408,100,325.49,7.509061,45.996,85.075,24,0,0,0,0,0,0,0,0,0,0,0,0,0,612.54,0,612.54
20240323,569.16,5.16,8.105064,444,6366.39,0,303.351612,10.2715,5.982573,1757.679912,36.87,3176,50,616.29,308.82,7.647374,47.13,3620,85.595833,569.16,8.1,6366.39,20.543,5.983174,1757.679912,36.8737,100,308.82,7.647374,47.13,85.595833,24,0,0,0,0,0,0,0,0,0,0,0,0,0,616.29,0,616.29
20240324,551.1,5.41,8.22111,484,6580.62,0,324.822999,9.965833,6.082448,1824.141,36.37,3248,50,597.95,331,7.835103,46.85,3732,83.048611,551.1,8.23,6580.62,19.931667,6.083268,1824.141,36.3749,100,331,7.835103,46.85,83.048611,24,0,0,0,0,0,0,0,0,0,0,0,0,0,597.95,0,597.95
20240325,543.5,5.6,8.399454,493,6667.1,0,325.968525,9.841333,6.188186,1805.67005,36.54,3219,50,590.48,332.23,7.956239,46.98,3712,82.011111,543.5,8.4,6667.1,19.682667,6.188897,1805.67005,36.5442,100,332.23,7.956239,46.98,82.011111,24,0,0,0,0,0,0,0,0,0,0,0,0,0,590.48,0,590.48
20240326,547.96,5.19,8.331073,476,6229.69,0,325.792273,9.908167,6.212047,1816.4874,36.93,3384,50,594.49,331.5,7.826877,46.53,3860,82.568056,547.96,8.33,6229.69,19.816333,6.211341,1816.4874,36.9258,100,331.5,7.826877,46.53,82.568056,24,0,0,0,0,0,0,0,0,0,0,0,0,0,594.49,0,594.49
20240327,531.83,5.55,8.253083,505,6724.76,0,324.491455,9.611333,6.126448,1756.63449,35.33,3215,50,576.68,330.3,7.777277,44.85,3720,80.094444,531.83,8.25,6724.76,19.222667,6.125997,1756.63449,35.3274,100,330.3,7.777277,44.85,80.094444,24,0,0,0,0,0,0,0,0,0,0,0,0,0,576.68,0,576.68
20240328,542.6,5.34,8.208868,493,6505.16,0,317.741749,9.800833,6.103223,1754.44284,35.89,3311,50,588.05,323.34,7.728935,45.45,3804,81.673611,542.6,8.21,6505.16,19.601667,6.103614,1754.44284,35.8923,100,323.34,7.728935,45.45,81.673611,24,0,0,0,0,0,0,0,0,0,0,0,0,0,588.05,0,588.05
20240329,553.21,5.46,8.231706,515,6632.89,0,339.651199,9.987333,6.094386,1911.285229,36.52,3445,50,599.24,345.49,7.681396,46.03,3960,83.227778,553.21,8.23,6632.89,19.974667,6.093952,1911.285229,36.5174,100,345.49,7.681396,46.03,83.227778,24,0,0,0,0,0,0,0,0,0,0,0,0,0,599.24,0,599.24
20240330,538.43,5.42,8.133583,531,6663.73,0,322.486185,9.721667,6.048346,1767.288789,35.28,3453,50,583.3,328.23,7.69244,44.87,3984,81.013889,538.43,8.14,6663.73,19.443333,6.048843,1767.288789,35.2829,100,328.23,7.69244,44.87,81.013889,24,0,0,0,0,0,0,0,0,0,0,0,0,0,583.3,0,583.3
20240331,542.628,5.75,8.451793,521,6803.29,0,324.270789,9.842167,5.720285,1805.377619,33.78,3059,50,590.53,332.71,7.383198,43.6,3580,82.018056,542.628,8.45,6803.29,19.684333,5.720302,1805.377619,33.7801,100,332.71,8.111696,47.902,82.018056,24,0,0,0,0,0,0,0,0,0,0,0,0,0,590.53,0,590.53
20240401,535.74,5.68,8.238726,517,6894.27,0,314.675704,9.690333,6.145299,1717.153848,35.73,3251,50,581.42,320.52,7.858347,45.69,3768,80.752778,535.74,8.24,6894.27,19.380667,6.144543,1717.153848,35.7256,100,320.52,7.856627,45.68,80.752778,24,0,0,0,0,0,0,0,0,0,0,0,0,0,581.42,0,581.42
20240402,522.3,5.46,8.519895,515,6408.53,0,323.275091,9.4405,6.403263,1713.87522,36.27,3417,50,566.43,328.14,7.790901,44.13,3932,78.670833,522.3,8.53,6408.53,18.881,6.402433,1713.87522,36.2653,100,328.14,7.790901,44.13,78.670833,24,0,0,0,0,0,0,0,0,0,0,0,0,0,566.43,0,566.43
20240403,532.28,3.16,8.294899,296,3809.57,0,323.836962,9.607833,6.404496,1747.262328,36.92,3460,50,576.47,328.26,7.667355,44.2,3756,80.065278,532.28,8.3,3809.57,19.215667,6.404167,1747.262328,36.9181,100,328.26,7.66562,44.19,80.065278,24,0,0,0,0,0,0,0,0,0,0,0,0,0,576.47,0,576.47
20240404,523.49,3.05,8.140953,291,3746.49,0,324.777952,9.442333,6.283758,1724.37606,35.6,3393,50,566.54,329.4,7.598757,43.05,3684,78.686111,523.49,8.15,3746.49,18.884667,6.283563,1724.37606,35.5989,100,329.4,7.598757,43.05,78.686111,24,0,0,0,0,0,0,0,0,0,0,0,0,0,566.54,0,566.54
20240405,510.31,4.61,8.434341,426,5465.75,0,323.92429,9.239167,6.337152,1681.879698,35.13,3246,50,554.35,329.58,7.944439,44.04,3672,76.993056,510.31,8.43,5465.75,18.478333,6.336755,1681.879698,35.1278,100,329.58,7.944439,44.04,76.993056,24,0,0,0,0,0,0,0,0,0,0,0,0,0,554.35,0,554.35
20240406,520.61,5,8.375813,474,5969.57,0,323.488592,9.422833,6.282611,1714.004303,35.52,3366,50,565.37,329.23,7.918708,44.77,3840,78.523611,520.61,8.37,5969.57,18.845667,6.282505,1714.004303,35.5194,100,329.23,7.916939,44.76,78.523611,24,0,0,0,0,0,0,0,0,0,0,0,0,0,565.37,0,565.37
20240407,512.4504,5.07,8.295429,515,6111.8,0,344.33733,9.273333,6.218548,1796.75219,34.6,3513,50,556.4,350.619726,7.898994,43.95,4028,77.277778,512.45,8.29,6111.8,18.546667,6.219051,1796.75219,34.6028,100,350.62,7.898994,43.95,77.277778,24,0,0,0,0,0,0,0,0,0,0,0,0,0,556.4,0,556.4
20240408,529.37,5.06,8.30269,461,6094.41,0,319.513975,9.575167,6.200066,1721.828862,35.62,3239,50,574.51,325.26,7.85713,45.14,3700,79.793056,529.37,8.31,6094.41,19.150333,6.200693,1721.828862,35.6236,100,325.26,7.85713,45.14,79.793056,24,0,0,0,0,0,0,0,0,0,0,0,0,0,574.51,0,574.51
20240409,509.76,5.13,8.245017,461,6221.94,0,317.579066,9.222667,6.158739,1649.124576,34.08,3059,50,553.36,323.51,7.879138,43.6,3520,76.855556,509.76,8.25,6221.94,18.445333,6.158522,1649.124576,34.0788,100,323.51,7.879138,43.6,76.855556,24,0,0,0,0,0,0,0,0,0,0,0,0,0,553.36,0,553.36
20240410,507.3,4.96,8.502279,408,5833.73,0,325.376739,9.1915,6.386335,1679.82249,35.22,2896,50,551.49,331.13,8.012838,44.19,3304,76.595833,507.3,8.5,5833.73,18.383,6.38668,1679.82249,35.2219,100,331.13,8.012838,44.19,76.595833,24,0,0,0,0,0,0,0,0,0,0,0,0,0,551.49,0,551.49
20240411,530.64,4.71,8.288182,418,5682.79,0,326.118096,9.594167,6.246851,1760.026752,35.96,3194,50,575.65,331.68,7.818987,45.01,3612,79.951389,530.64,8.28,5682.79,19.188333,6.246278,1760.026752,35.9567,100,331.68,7.818987,45.01,79.951389,24,0,0,0,0,0,0,0,0,0,0,0,0,0,575.65,0,575.65
20240412,538.69,4.79,8.798451,407,5444.14,0,308.578785,9.743167,6.310406,1690.086006,36.89,3137,50,584.59,313.74,7.851657,45.9,3544,81.193056,538.69,8.8,5444.14,19.486333,6.310731,1690.086006,36.8919,100,313.74,7.851657,45.9,81.193056,24,0,0,0,0,0,0,0,0,0,0,0,0,0,584.59,0,584.59
20240413,546.77,4.86,8.269005,413,5877.37,0,322.790861,9.878333,6.229121,1794.007047,36.92,3139,50,592.7,328.11,7.749283,45.93,3552,82.319444,546.77,8.26,5877.37,19.756667,6.229711,1794.007047,36.9235,100,328.11,7.749283,45.93,82.319444,24,0,0,0,0,0,0,0,0,0,0,0,0,0,592.7,0,592.7
20240414,574.81,5,8.13965,432,6142.77,0,324.285861,10.376,6.182537,1894.056431,38.49,3324,50,622.56,329.51,7.669943,47.75,3756,86.466667,574.81,8.13,6142.77,20.752,6.182007,1894.056431,38.4867,100,329.51,7.669943,47.75,86.466667,24,0,0,0,0,0,0,0,0,0,0,0,0,0,622.56,0,622.56
20240415,571.32,6.02,8.418544,517,7150.88,0,322.631808,10.336333,6.188526,1877.07186,38.38,3295,50,620.18,328.55,7.878358,48.86,3812,86.136111,571.32,8.41,7150.88,20.672667,6.188784,1877.07186,38.3816,100,328.55,7.878358,48.86,86.136111,24,0,0,0,0,0,0,0,0,0,0,0,0,0,620.18,0,620.18
20240416,580.25,6.19,8.40602,495,7363.77,0,323.22506,10.501333,6.197626,1910.357075,39.05,3121,50,630.08,329.23,7.910107,49.84,3616,87.511111,580.25,8.41,7363.77,21.002667,6.197419,1910.357075,39.0487,100,329.23,7.90852,49.83,87.511111,24,0,0,0,0,0,0,0,0,0,0,0,0,0,630.08,0,630.08
20240417,565.96,5.28,8.497448,442,6213.63,0,312.900041,10.245667,6.319745,1801.960044,38.85,3254,50,614.74,318.39,7.933435,48.77,3696,85.380556,565.96,8.5,6213.63,20.491333,6.31898,1801.960044,38.8453,100,318.39,7.935062,48.78,85.380556,24,0,0,0,0,0,0,0,0,0,0,0,0,0,614.74,0,614.74
20240418,538.16,5.49,8.520452,448,6443.32,0,309.365075,9.769,6.305661,1698.97112,36.96,3016,50,586.14,315.7,8.185758,47.98,3464,81.408333,538.16,8.52,6443.32,19.538,6.30648,1698.97112,36.9648,100,315.7,8.185758,47.98,81.408333,24,0,0,0,0,0,0,0,0,0,0,0,0,0,586.14,0,586.14
20240419,552.34,5.53,8.53,441,6479.87,0,315.903092,10.02,6.29,1778.976672,37.8,3019,50,600.94,322.08,8.09,48.6,0,83.46,552.34,8.53,6479.87,20.03,6.290362,1778.976672,37.8013,100,322.08,8.08733,48.6,83.46,24,0,0,0,0,0,0,0,0,0,0,0,0,0,600.94,0,600.94
20240420,525.65,5.07,8.377451,405,6051.96,0,318.641767,9.526333,6.275587,1706.99581,35.87,2867,50,571.58,324.74,8.035621,45.93,3272,79.386111,525.65,8.38,6051.96,19.052667,6.276269,1706.99581,35.8739,100,324.74,8.035621,45.93,79.386111,24,0,0,0,0,0,0,0,0,0,0,0,0,0,571.58,0,571.58
20240421,528.77,5.73,8.442474,468,6787.11,0,327.913454,9.590833,6.243809,1769.158666,35.93,2936,50,575.45,334.58,8.111912,46.68,3404,79.923611,528.77,8.44,6787.11,19.181667,6.24367,1769.158666,35.9292,100,334.58,8.111912,46.68,79.923611,24,0,0,0,0,0,0,0,0,0,0,0,0,0,575.45,0,575.45
20240422,567.26,5.71,8.406331,516,6792.5,0,326.314135,10.294833,6.279849,1889.032526,38.79,3504,50,617.69,333.01,8.165908,50.44,4020,85.790278,567.26,8.41,6792.5,20.589667,6.280043,1889.032526,38.7912,100,333.01,8.16429,50.43,85.790278,24,0,0,0,0,0,0,0,0,0,0,0,0,0,617.69,0,617.69
20240423,545.03,5.71,8.521968,474,6700.33,0,323.469954,10.073833,6.473868,1828.57565,39.13,3702,50,604.43,335.5,9.827441,59.4,4176,83.948611,545.03,8.53,6700.33,20.147667,6.474546,1828.57565,39.1341,100,335.5,9.827441,59.4,83.948611,24,0,0,0,0,0,0,0,0,0,0,0,0,0,604.43,0,604.43
20240424,814.76,5.7,8.582864,497,6641.14,0,346.825117,14.840833,7.579314,2854.231986,67.49,6099,83.5,890.45,350.315674,8.500197,75.69,6596,74.056055,520.44,8.58,6641.14,18.815333,6.480583,1733.793816,36.5803,100,333.14,7.798604,44.02,78.397222,24,294.31,0,0,10.866333,9.48253,1120.43817,30.9121,67,380.7,9.71809,31.68,67.5767,16.08,564.46,325.99,890.45
20240425,1079.92,5.82,8.630661,413,6743.4,0,326.370443,19.385,6.382082,3553.749845,74.23,5595,100,1163.1,329.075288,7.151578,83.18,6008,80.770833,539.27,8.63,6743.4,19.474667,6.421471,1773.389395,37.5168,100,328.85,7.697179,44.97,81.144444,24,540.65,0,0,19.295333,6.341637,1780.36045,36.7092,100,329.3,6.600905,38.21,80.397222,24,584.24,578.86,1163.1
20240426,1064.05,5.72,8.728294,474,6553.4,0,326.229061,19.108,6.426628,3499.785363,73.68,6642,100,1146.48,328.911739,7.189833,82.43,7116,79.616667,546.41,8.73,6553.4,19.736333,6.464879,1795.940388,38.2779,100,328.68,7.715043,45.68,82.234722,24,517.65,0,0,18.479667,6.385108,1703.844975,35.3984,100,329.15,6.627104,36.74,76.998611,24,592.09,554.39,1146.48
20240427,1137.97,5.87,8.87714,492,6612.49,0,319.763282,20.432667,6.428432,3668.164486,78.81,6844,100,1225.96,322.342811,7.177233,87.99,7336,85.136111,546.77,8.88,6612.49,19.763667,6.499975,1819.541206,38.539,100,332.78,7.781957,46.14,82.348611,24,591.2,0,0,21.101667,6.361346,1848.62328,40.2705,100,312.69,6.610852,41.85,87.923611,24,592.91,633.05,1225.96
20240428,843.08,5.5,8.607845,490,6389.52,0,328.254148,15.273167,7.713965,2776.045329,70.69,5778,100,916.39,329.274248,7.998778,73.3,6268,63.638194,522.15,8.61,6389.52,18.852667,6.41987,1692.8103,36.3095,100,324.2,7.678843,43.43,78.552778,24,320.93,0,0,11.693667,8.230923,1083.235029,28.8749,100,337.53,8.517431,29.88,48.723611,24,565.58,350.81,916.39
20240429,1021.2576,5.62,8.652863,489,6494.96,0,295.891215,18.368667,6.559612,3047.162294,72.2948,5799,100,1102.122,298.373524,7.336769,80.86,6288,76.536111,527.44,8.65,6494.96,19.052667,6.464554,1684.959824,36.9501,100,319.46,7.722454,44.14,79.386111,24,493.82,0,0,17.684667,6.662024,1362.20247,35.3447,100,275.85,6.92125,36.72,73.686111,24,571.58,530.54,1102.12
20240430,1260.6792,5.05,7.519211,264,6716.13,0,219.509854,22.6474,5.727663,2811.951961,77.83,4056,100,1358.844,223.050556,6.339948,86.15,4320,94.364167,615.8019,13.17,18.42,22.2256,6.484729,1559.148831,43.2381,100,253.19,7.643753,50.9661,92.606667,24,644.8773,7.5,6697.71,23.0692,4.998324,1252.803131,34.5922,100,194.27,6.819872,47.1987,96.121667,24,666.768,692.076,1358.844
20240501,524.07,1.6,6.707161,200,2385.51,0,323.929158,9.4845,7.167835,1711.252954,40.79,4168,52.041667,569.06,326.531371,7.907639,45,4368,75.936749,8.82,0,0,0.326333,4.249234,28.94283,0.416,4.083333,328.15,9.908069,0.97,33.29932,0.98,515.24,6.71,2385.51,18.642667,7.218191,1682.310124,40.3699,100,326.51,7.87441,44.04,77.677778,24,9.79,559.28,569.07
20240502,524.25,1.42,6.63353,164,2140.64,0,322.598809,9.487167,5.888657,1728.194081,33.52,3872,50,569.23,329.650755,7.900146,44.97,4036,79.059722,0,0,0,0,0,0,0,0,0,0,0,0,0,524.2512,6.63,2140.64,18.974333,5.888059,1728.194081,33.5166,100,329.65,7.901692,44.9788,79.059722,24,0,569.23,569.23
20240503,525.07,1.76,6.755512,165,2605.28,0,322.856749,9.530833,6.00682,1735.355028,34.35,3219,50,571.85,330.499748,8.180467,46.78,3384,79.423611,0,0,0,0,0,0,0,0,0,0,0,0,0,525.0696,6.76,2605.28,19.061667,6.006313,1735.355028,34.3471,100,330.5,8.180537,46.7804,79.423611,24,0,571.85,571.85
20240504,567.76,3.96,8.181294,382,4840.31,0,324.956769,10.266667,6.165584,1878.315115,37.98,3670,50,616,330.829068,7.831169,48.24,4052,85.555556,0,0,0,0,0,0,0,0,0,0,0,0,0,567.7584,8.17,4840.31,20.533333,6.166282,1878.315115,37.9843,100,330.83,7.831429,48.2416,85.555556,24,0,616,616
