period_id,永安_厂级_上网电量,永安_厂级_供热厂用电量,永安_厂级_供热用厂用电率,永安_厂级_利用小时,永安_厂级_发电厂用电率,永安_厂级_发电标煤量,永安_厂级_发电用厂用电量,永安_厂级_开机率,永安_厂级_日电网调度发电量,永安_厂级_综合供电煤耗,永安_厂级_综合厂用电率,永安_厂级_综合厂用电量,永安_厂级_耗煤量,永安_厂级_负荷率,永安_永安#7_上网电量,永安_永安#7_利用小时,永安_永安#7_发电厂用电率,永安_永安#7_发电标煤量,永安_永安#7_发电用厂用电量,永安_永安#7_开机率,永安_永安#7_综合供电煤耗,永安_永安#7_综合厂用电率,永安_永安#7_综合厂用电量,永安_永安#7_负荷率,永安_永安#7_运行小时,永安_永安#8_上网电量,永安_永安#8_利用小时,永安_永安#8_发电厂用电率,永安_永安#8_发电标煤量,永安_永安#8_发电用厂用电量,永安_永安#8_开机率,永安_永安#8_综合供电煤耗,永安_永安#8_综合厂用电率,永安_永安#8_综合厂用电量,永安_永安#8_负荷率,永安_永安#8_运行小时,发电量7,发电量8,总发电量
20240331,508.2,11.22,7.303903,9.167667,5.053994,1546.40178,27.8,50,552,304.29,7.610079,41.86,4059,76.397222,508.2,18.335333,5.053321,1546.40178,27.7963,100,304.29,7.610079,41.86,76.397222,24,0,0,0,0,0,0,0,0,0,0,0,550.06,0,550.06
20240401,508.42,10.9,7.045913,9.165667,5.009637,1555.51099,27.55,50,552,305.95,7.549915,41.52,4092,76.380556,508.42,18.331333,5.009074,1555.51099,27.5469,100,305.95,7.549915,41.52,76.380556,24,0,0,0,0,0,0,0,0,0,0,0,549.94,0,549.94
20240402,506.17,11.57,7.494135,9.1535,5.269387,1547.143939,28.94,50,552,305.656981,7.838532,43.05,3625,76.279167,506.165,18.307,5.268531,1547.143939,28.9353,100,305.66,7.837621,43.045,76.279167,24,0,0,0,0,0,0,0,0,0,0,0,549.21,0,549.21
20240403,507.98,10.85,7.479107,9.175833,5.256562,1557.21269,28.94,50,552,306.55,7.732268,42.57,3520,76.465278,507.98,18.351667,5.257324,1557.21269,28.9442,100,306.55,7.732268,42.57,76.465278,24,0,0,0,0,0,0,0,0,0,0,0,550.55,0,550.55
20240404,511.23,8.44,7.185027,9.181667,5.137048,1553.663898,28.3,50,552,303.907028,7.202759,39.68,3303,76.513889,511.225,18.363333,5.136395,1553.663898,28.2964,100,303.91,7.201852,39.675,76.513889,24,0,0,0,0,0,0,0,0,0,0,0,550.9,0,550.9
20240405,510.51,8.88,7.17505,9.170833,5.104952,1555.217664,28.09,50,552,304.64,7.222172,39.74,3311,76.423611,510.51,18.341667,5.105407,1555.217664,28.0925,100,304.64,7.222172,39.74,76.423611,24,0,0,0,0,0,0,0,0,0,0,0,550.25,0,550.25
20240406,512.05,10.02,6.741646,9.181833,4.802962,1551.10186,26.46,50,552,302.92,7.053784,38.86,3002,76.515278,512.05,18.363667,4.803216,1551.10186,26.4614,100,302.92,7.053784,38.86,76.515278,24,0,0,0,0,0,0,0,0,0,0,0,550.91,0,550.91
20240407,511.12,10.62,6.794456,9.172667,4.798677,1547.349551,26.41,50,552,302.737038,7.131696,39.25,3123,76.438889,511.115,18.345333,4.797914,1547.349551,26.4058,100,302.74,7.130787,39.245,76.438889,24,0,0,0,0,0,0,0,0,0,0,0,550.36,0,550.36
20240408,511.12,10.86,6.862941,9.181,4.852413,1549.854015,26.73,50,552,303.227034,7.21599,39.75,3253,76.508333,511.115,18.362,4.852649,1549.854015,26.7313,100,303.23,7.215082,39.745,76.508333,24,0,0,0,0,0,0,0,0,0,0,0,550.86,0,550.86
20240409,513.54,10.23,6.630522,9.189667,4.633828,1558.578725,25.55,50,552,303.497045,6.864594,37.85,3113,76.580556,513.535,18.379333,4.633429,1558.578725,25.5478,100,303.5,6.863687,37.845,76.580556,24,0,0,0,0,0,0,0,0,0,0,0,551.38,0,551.38
20240410,490.77,10.47,6.65773,8.794167,4.64702,1487.116103,24.52,50,528.8,303.016913,6.991377,36.89,3109,73.284722,490.765,17.588333,4.647873,1487.116103,24.5245,100,303.02,6.990429,36.885,73.284722,24,0,0,0,0,0,0,0,0,0,0,0,527.65,0,527.65
20240411,478.06,10.59,6.670459,8.578333,4.680396,1458.56106,24.09,50,515.9,305.1,7.11871,36.64,3518,71.486111,478.06,17.156667,4.680105,1458.56106,24.0885,100,305.1,7.11871,36.64,71.486111,24,0,0,0,0,0,0,0,0,0,0,0,514.7,0,514.7
20240412,477.73,10.43,6.754206,8.584833,4.787513,1461.041659,24.66,50,516,305.83,7.253101,37.36,3429,71.540278,477.73,17.169667,4.787125,1461.041659,24.658,100,305.83,7.253101,37.36,71.540278,24,0,0,0,0,0,0,0,0,0,0,0,515.09,0,515.09
20240413,479,10.28,6.753139,8.597833,4.789966,1464.958308,24.71,50,516,305.836808,7.149088,36.88,3452,71.648611,478.995,17.195667,4.788997,1464.958308,24.705,100,305.84,7.148119,36.875,71.648611,24,0,0,0,0,0,0,0,0,0,0,0,515.87,0,515.87
20240414,477.18,10.1,7.062349,8.584833,5.010775,1461.936366,25.81,50,516,306.37,7.359879,37.91,3354,71.540278,477.18,17.169667,5.010387,1461.936366,25.808,100,306.37,7.359879,37.91,71.540278,24,0,0,0,0,0,0,0,0,0,0,0,515.09,0,515.09
20240415,479.16,10.01,7.026075,8.612333,4.971552,1466.70876,25.69,50,516,306.1,7.272516,37.58,3364,71.769444,479.16,17.224667,4.972443,1466.70876,25.6946,100,306.1,7.272516,37.58,71.769444,24,0,0,0,0,0,0,0,0,0,0,0,516.74,0,516.74
20240416,478.06,10.08,7.002349,8.598667,4.967824,1461.955286,25.63,50,516,305.81,7.338347,37.86,3346,71.655556,478.06,17.197333,4.967883,1461.955286,25.6303,100,305.81,7.338347,37.86,71.655556,24,0,0,0,0,0,0,0,0,0,0,0,515.92,0,515.92
20240417,478.28,10.03,6.800267,8.583667,4.79593,1453.49292,24.7,50,516,303.9,7.133704,36.74,3341,71.530556,478.28,17.167333,4.796105,1453.49292,24.7009,100,303.9,7.133704,36.74,71.530556,24,0,0,0,0,0,0,0,0,0,0,0,515.02,0,515.02
20240418,479.16,9.64,6.584155,8.588333,4.738987,1451.040228,24.42,50,516,302.83,7.013002,36.138,3313,71.569444,479.16,17.176667,4.738191,1451.040228,24.4159,100,302.83,7.01339,36.14,71.569444,24,0,0,0,0,0,0,0,0,0,0,0,515.3,0,515.3
20240419,479.6,10.19,6.536107,8.604167,4.676029,1446.37768,24.14,50,516,301.58,7.099274,36.65,3424,71.701389,479.6,17.208333,4.67599,1446.37768,24.1398,100,301.58,7.099274,36.65,71.701389,24,0,0,0,0,0,0,0,0,0,0,0,516.25,0,516.25
20240420,478.56,10.56,6.454918,8.589333,4.629773,1439.684862,23.86,50,516,300.836857,7.14258,36.81,3003,71.577778,478.555,17.178667,4.630026,1439.684862,23.8613,100,300.84,7.14161,36.805,71.577778,24,0,0,0,0,0,0,0,0,0,0,0,515.36,0,515.36
20240421,473.94,9.36,6.889344,8.501833,4.859736,1433.890343,24.79,50,511,302.546808,7.092588,36.18,3194,70.848611,473.935,17.003667,4.860383,1433.890343,24.7933,100,302.55,7.091608,36.175,70.848611,24,0,0,0,0,0,0,0,0,0,0,0,510.11,0,510.11
20240422,479.6,10.8,6.756533,8.623,4.801113,1443.30824,24.84,50,516,300.94,7.302176,37.78,2872,71.858333,479.6,17.246,4.801674,1443.30824,24.8429,100,300.94,7.302176,37.78,71.858333,24,0,0,0,0,0,0,0,0,0,0,0,517.38,0,517.38
20240423,477.46,11.29,6.866169,8.597833,4.824859,1436.566604,24.89,50,516,300.876849,7.445674,38.41,3238,71.648611,477.455,17.195667,4.825751,1436.566604,24.8946,100,300.88,7.446644,38.415,71.648611,24,0,0,0,0,0,0,0,0,0,0,0,515.87,0,515.87
20240424,478.39,11.16,6.832194,8.602333,4.71965,1437.992501,24.36,50,516,300.59,7.313907,37.75,3501,71.686111,478.39,17.204667,4.718855,1437.992501,24.3559,100,300.59,7.313907,37.75,71.686111,24,0,0,0,0,0,0,0,0,0,0,0,516.14,0,516.14
20240425,498.41,11.46,6.943565,8.972333,4.813111,1497.622368,25.9109,50,539.9,300.48,7.416874,39.928,3452,74.769444,498.41,17.944667,4.813111,1497.622368,25.9109,100,300.48,7.417246,39.93,74.769444,24,0,0,0,0,0,0,0,0,0,0,0,538.34,0,538.34
20240426,500.45,10.49,7.079854,8.999167,4.954162,1507.590563,26.75,50,540,301.24699,7.317344,39.51,3552,74.993056,500.445,17.998333,4.953255,1507.590563,26.7451,100,301.25,7.316418,39.505,74.993056,24,0,0,0,0,0,0,0,0,0,0,0,539.95,0,539.95
20240427,500.12,10.75,7.104408,9.002833,4.94474,1502.095403,26.71,50,540,300.346997,7.416184,40.06,3487,75.023611,500.115,18.005667,4.944758,1502.095403,26.7101,100,300.35,7.415258,40.055,75.023611,24,0,0,0,0,0,0,0,0,0,0,0,540.17,0,540.17
20240428,500.17,10.35,7.16319,9.003167,4.977878,1512.364029,26.89,50,540,302.37,7.408504,40.02,2952,75.026389,500.17,18.006333,4.977656,1512.364029,26.8888,100,302.37,7.408504,40.02,75.026389,24,0,0,0,0,0,0,0,0,0,0,0,540.19,0,540.19
20240429,529.54,10.5,7.432865,9.538333,5.172113,1604.823924,29.6,50,576,303.06,7.471606,42.76,3086,79.486111,529.54,19.076667,5.171431,1604.823924,29.5961,100,303.06,7.471606,42.76,79.486111,24,0,0,0,0,0,0,0,0,0,0,0,572.3,0,572.3
20240430,529.65,10.65,7.279637,9.561833,5.051333,1603.939095,28.98,50,576,302.83,7.679838,44.06,3180,79.681944,529.65,19.123667,5.051838,1603.939095,28.9829,100,302.83,7.679838,44.06,79.681944,24,0,0,0,0,0,0,0,0,0,0,0,573.71,0,573.71
20240501,532.46,7.66,7.268766,9.535833,5.203181,1633.092731,29.77,50,576,306.70712,6.936992,39.69,3019,79.465278,532.455,19.071667,5.202954,1633.092731,29.7687,100,306.71,6.937866,39.695,79.465278,24,0,0,0,0,0,0,0,0,0,0,0,572.15,0,572.15
20240502,530.04,6.78,7.01984,9.475667,5.077919,1632.454797,28.87,50,576,307.987095,6.771731,38.5,3282,78.963889,530.035,18.951333,5.078165,1632.454797,28.8714,100,307.99,6.772611,38.505,78.963889,24,0,0,0,0,0,0,0,0,0,0,0,568.54,0,568.54
20240503,528.83,8.27,7.205672,9.4975,5.138194,1636.501845,29.28,50,576,309.457074,7.20014,41.03,3531,79.145833,528.825,18.995,5.137756,1636.501845,29.2775,100,309.46,7.199263,41.025,79.145833,24,0,0,0,0,0,0,0,0,0,0,0,569.85,0,569.85
20240504,527.07,8.78,7.277447,9.494167,5.075046,1627.155068,28.91,50,576,308.717071,7.476521,42.59,3129,79.118056,527.065,18.988333,5.074555,1627.155068,28.9072,100,308.72,7.475643,42.585,79.118056,24,0,0,0,0,0,0,0,0,0,0,0,569.65,0,569.65
20240505,499.29,10.77,7.708847,9.090333,5.358953,1545.102834,29.2288,50,548.8,309.46,8.458436,46.134,3131,75.752778,499.29,18.180667,5.358953,1545.102834,29.2288,100,309.46,8.457702,46.13,75.752778,24,0,0,0,0,0,0,0,0,0,0,0,545.42,0,545.42
20240506,495.77,10.3,6.952418,9.011167,4.982707,1537.87854,26.94,50,544.8,310.2,8.304511,44.9,3027,75.093056,495.77,18.022333,4.983446,1537.87854,26.944,100,310.2,8.304511,44.9,75.093056,24,0,0,0,0,0,0,0,0,0,0,0,540.67,0,540.67
20240507,492.47,10.35,6.921762,8.971667,4.960059,1528.577633,26.7,50,540,310.39,8.51384,45.83,3017,74.763889,492.47,17.943333,4.960375,1528.577633,26.7017,100,310.39,8.51384,45.83,74.763889,24,0,0,0,0,0,0,0,0,0,0,0,538.3,0,538.3
20240508,489.28,10.7,7.176782,8.967167,5.116815,1521.41616,27.53,50,540,310.95,9.060833,48.75,3022,74.726389,489.28,17.934333,5.117335,1521.41616,27.5328,100,310.95,9.060833,48.75,74.726389,24,0,0,0,0,0,0,0,0,0,0,0,538.03,0,538.03
20240509,489.28,10.45,7.013239,8.979667,5.024314,1525.281472,27.07,50,540,311.74,9.187423,49.5,3000,74.830556,489.28,17.959333,5.025019,1525.281472,27.0738,100,311.74,9.187423,49.5,74.830556,24,0,0,0,0,0,0,0,0,0,0,0,538.78,0,538.78
20240510,508.53,11,7.483075,9.373333,5.314723,1586.054217,29.89,50,563.9,311.89,9.578592,53.87,3002,78.111111,508.53,18.746667,5.31442,1586.054217,29.8883,100,311.89,9.578592,53.87,78.111111,24,0,0,0,0,0,0,0,0,0,0,0,562.4,0,562.4
20240511,509.41,12.31,8.262105,9.501333,5.672888,1605.965966,32.34,50,575.9,315.26,10.642366,60.67,3293,79.177778,509.41,19.002667,5.673414,1605.965966,32.343,100,315.26,10.642366,60.67,79.177778,24,0,0,0,0,0,0,0,0,0,0,0,570.08,0,570.08
20240512,668.36,9.62,6.605573,12.296667,7.607753,2740.536486,56.13,80.729167,742.8,410.038974,9.411765,69.44,5068,63.466667,533.4602,19.142333,4.918766,1649.939053,28.247,100,309.29,7.106379,40.8098,79.759722,24,134.8998,5.451,17.053079,1090.597433,27.8869,61.458333,808.45,17.507613,28.6302,36.955932,14.75,574.27,163.53,737.8
20240513,968.275,10.64,6.948086,17.3443,5.543195,3090.109329,57.6857,100,988.3,319.135507,6.955503,72.383,5781,72.267917,536.0393,19.1728,4.843772,1680.804829,27.8606,100,313.56,6.805596,39.1447,79.886667,24,432.2357,15.5158,6.407469,1409.3045,29.8251,100,326.05,7.140743,33.2383,64.649167,24,575.184,465.474,1040.658
20240514,1070.19,10.36,6.755325,19.124,5.5175,3398.629897,63.31,100,1139.2,317.572571,6.73325,77.26,6261,79.683333,534.5175,19.141667,4.937658,1659.944096,28.3545,100,310.55,6.919025,39.7325,79.756944,24,535.6725,19.106333,6.099182,1738.685801,34.9599,100,324.58,6.545386,37.5175,79.609722,24,574.25,573.19,1147.44
20240515,1052.65,10.59,7.049487,18.790833,5.322631,3300.653736,60.01,100,1129.5,313.556618,6.634441,74.8,6285,78.295139,534.6412,19.090333,4.94884,1650.811633,28.3425,100,308.77,6.647134,38.0688,79.543056,24,518.0038,18.491333,5.708945,1649.842103,31.6698,100,318.5,6.622237,36.7362,77.047222,24,572.71,554.74,1127.45
20240516,1054.35,10.55,7.219525,18.7925,5.247661,3301.435595,59.17,100,1137.2,313.125205,6.492838,73.21,6316,78.302083,538.6842,19.155667,5.065533,1667.496941,29.1101,100,309.55,6.261994,35.9858,79.815278,24,515.6658,18.429333,5.435845,1633.938654,30.0537,100,316.86,6.730972,37.2142,76.788889,24,574.67,552.88,1127.55
20240517,1059.74,11.22,7.629041,18.968167,5.583038,3307.682044,63.54,100,1168.2,312.122034,6.884341,78.35,6284,79.034028,505.1762,18.128667,5.596973,1560.085141,30.4397,100,308.82,7.112823,38.6838,75.536111,24,554.5638,19.807667,5.570873,1747.596903,33.1038,100,315.13,6.675227,39.6662,82.531944,24,543.86,594.23,1138.09
20240518,1086.25,11.31,7.483841,19.46,5.6432,3389.55239,65.89,100,1185.8,312.041647,6.967283,81.35,6366,81.083333,535.9358,19.186,6.012996,1645.001345,34.6096,100,306.94,6.887696,39.6442,79.941667,24,550.3142,19.734,5.284028,1744.551045,31.2825,100,317.01,7.044661,41.7058,82.225,24,575.58,592.02,1167.6
20240519,1045.77,11.74,8.287431,18.745167,5.604111,2680.086263,63.03,95.833333,1145.4,256.278748,7.018698,78.94,5211,81.500725,500.8417,17.983,6.002465,964.270525,32.3827,91.666667,192.53,7.163858,38.6483,81.740909,22,544.9283,19.507333,5.237176,1715.815738,30.649,100,314.87,6.884881,40.2917,81.280556,24,539.49,585.22,1124.71
20240520,503.195,12.34,8.242613,9.1922,5.667668,1560.156098,31.259,50,552,310.05,8.764133,48.337,3651,76.601667,0,0,0,0,0,0,0,0,0,0,0,503.195,18.3844,5.667668,1560.156098,31.259,100,310.05,8.764133,48.337,76.601667,24,0,551.532,551.532
20240521,508.81,11.29,7.99154,9.358167,5.702684,1600.954933,32.02,50,563.9,314.646908,9.38218,52.68,3588,77.984722,0,0,0,0,0,0,0,0,0,0,0,508.805,18.716333,5.702506,1600.954933,32.019,100,314.65,9.38307,52.685,77.984722,24,0,561.49,561.49
20240522,517.17,10.09,7.576884,9.386833,5.461551,1613.813383,30.76,50,564,312.046983,8.176346,46.05,3483,78.223611,0,0,0,0,0,0,0,0,0,0,0,517.165,18.773667,5.460698,1613.813383,30.7552,100,312.05,8.175459,46.045,78.223611,24,0,563.21,563.21
20240523,520.85,11.52,7.795271,9.493333,5.589888,1629.062545,31.84,50,572.6,312.77,8.558638,48.75,3672,79.111111,0,0,0,0,0,0,0,0,0,0,0,520.85,18.986667,5.589098,1629.062545,31.8355,100,312.77,8.558638,48.75,79.111111,24,0,569.6,569.6
20240524,530.42,13.22,8.165983,9.697333,5.728379,1658.09292,33.33,50,587.9,312.6,8.837481,51.42,3946,80.811111,0,0,0,0,0,0,0,0,0,0,0,530.42,19.394667,7.999966,1658.09292,46.547,100,312.6,8.837481,51.42,80.811111,24,0,581.84,581.84
20240525,509.41,12.17,7.541483,9.258833,5.384048,1592.568483,29.91,50,557.3,312.63,8.301982,46.12,3738,77.156944,0,0,0,0,0,0,0,0,0,0,0,509.41,18.517667,5.384282,1592.568483,29.9113,100,312.63,8.301982,46.12,77.156944,24,0,555.53,555.53
20240526,510.62,13.1,7.907749,9.321667,5.560522,1598.2406,31.1,50,560.3,313,8.703737,48.68,3635,77.680556,0,0,0,0,0,0,0,0,0,0,0,510.62,18.643333,5.560182,1598.2406,31.0981,100,313,8.703737,48.68,77.680556,24,0,559.3,559.3
20240527,540.1,13.05,8.062424,9.856167,5.702014,1693.59157,33.72,50,600,313.57,8.669699,51.27,3817,82.134722,0,0,0,0,0,0,0,0,0,0,0,540.1,19.712333,5.702352,1693.59157,33.722,100,313.57,8.669699,51.27,82.134722,24,0,591.37,591.37
20240528,539.55,13.71,8.086206,9.854167,5.694715,1689.76269,33.67,50,600,313.18,8.744186,51.7,4028,82.118056,0,0,0,0,0,0,0,0,0,0,0,539.55,19.708333,5.695459,1689.76269,33.6744,100,313.18,8.744186,51.7,82.118056,24,0,591.25,591.25
20240529,526.24,12.79,7.853439,9.574667,5.552848,1652.867216,31.9,50,576,314.09,8.397159,48.24,4171,79.788889,0,0,0,0,0,0,0,0,0,0,0,526.24,19.149333,5.553179,1652.867216,31.9019,100,314.09,8.397159,48.24,79.788889,24,0,574.48,574.48
20240530,527.4,12.97,7.622224,9.588333,5.515383,1657.813443,31.73,50,576,314.33702,8.326091,47.9,4083,79.902778,0,0,0,0,0,0,0,0,0,0,0,527.395,19.176667,5.515383,1657.813443,31.73,100,314.34,8.32696,47.905,79.902778,24,0,575.3,575.3
20240531,526.68,12.34,8.026298,9.594,5.803975,1661.622732,33.41,50,576,315.49,8.505316,48.96,3653,79.95,0,0,0,0,0,0,0,0,0,0,0,526.68,19.188,5.803315,1661.622732,33.4062,100,315.49,8.505316,48.96,79.95,24,0,575.64,575.64
20240601,527.18,11.84,8.137591,9.595667,5.895022,1667.085503,33.94,50,576,316.227001,8.434363,48.56,3618,79.963889,0,0,0,0,0,0,0,0,0,0,0,527.175,19.191333,5.894831,1667.085503,33.9389,100,316.23,8.435231,48.565,79.963889,24,0,575.74,575.74
20240602,527.95,11.49,7.809707,9.5875,5.687962,1663.237928,32.72,50,576,315.037016,8.22425,47.31,3576,79.895833,0,0,0,0,0,0,0,0,0,0,0,527.945,19.175,5.687527,1663.237928,32.7175,100,315.04,8.223381,47.305,79.895833,24,0,575.25,575.25
20240603,526.63,12.18,7.55668,9.5745,5.549463,1650.390088,31.88,50,576,313.387025,8.329417,47.85,3785,79.7875,0,0,0,0,0,0,0,0,0,0,0,526.625,19.149,5.549219,1650.390088,31.8786,100,313.39,8.328546,47.845,79.7875,24,0,574.47,574.47
20240604,503.91,12.1,7.474899,9.141333,5.416788,1584.746559,29.71,50,531.4,314.49,8.126094,44.57,3818,76.177778,0,0,0,0,0,0,0,0,0,0,0,503.91,18.282667,5.41739,1584.746559,29.7133,100,314.49,8.126094,44.57,76.177778,24,0,548.48,548.48
20240605,529.16,11.96,7.413726,9.580167,5.354813,1655.461418,30.78,50,575.5,312.847044,7.941755,45.65,4188,79.834722,0,0,0,0,0,0,0,0,0,0,0,529.155,19.160333,5.354047,1655.461418,30.7756,100,312.85,7.942625,45.655,79.834722,24,0,574.81,574.81
20240606,489.12,11.52,7.179811,8.853333,5.208961,1534.50049,27.67,50,528.3,313.726793,7.921687,42.08,3826,73.777778,0,0,0,0,0,0,0,0,0,0,0,489.115,17.706667,5.20913,1534.50049,27.6709,100,313.73,7.922628,42.085,73.777778,24,0,531.2,531.2
20240607,514.8,12.04,7.613165,9.346333,5.513749,1612.50804,30.92,50,553.8,313.23,8.199294,45.98,4052,77.886111,0,0,0,0,0,0,0,0,0,0,0,514.8,18.692667,5.513731,1612.50804,30.9199,100,313.23,8.199294,45.98,77.886111,24,0,560.78,560.78
20240608,526.13,11.99,7.580231,9.577167,5.446983,1651.416844,31.3,50,576,313.88,8.440214,48.5,3634,79.809722,0,0,0,0,0,0,0,0,0,0,0,526.13,19.154333,5.447488,1651.416844,31.3029,100,313.88,8.440214,48.5,79.809722,24,0,574.63,574.63
20240609,517.22,11.53,7.601585,9.409167,5.468072,1625.62246,30.87,50,567.8,314.3,8.383668,47.33,3073,78.409722,0,0,0,0,0,0,0,0,0,0,0,517.22,18.818333,5.467735,1625.62246,30.8681,100,314.3,8.383668,47.33,78.409722,24,0,564.55,564.55
20240610,510.35,9.7,7.946397,9.387667,5.732699,1614.221235,32.29,50,564.8,316.296901,9.395306,52.92,2863,78.230556,0,0,0,0,0,0,0,0,0,0,0,510.345,18.775333,5.733161,1614.221235,32.2926,100,316.3,9.394418,52.915,78.230556,24,0,563.26,563.26
20240611,563.42,15.37,11.987125,10.431,7.225258,1950.277497,45.22,62.4375,629.5,346.149852,9.976672,62.44,4208,69.60961,27.0301,1.713333,32.014786,276.580092,16.4556,24.875,1023.23,47.412257,24.3699,28.699051,5.97,536.3899,19.148667,5.007015,1673.697405,28.7633,100,312.03,6.627111,38.0701,79.786111,24,51.4,574.46,625.86
20240612,998.8,11.47,7.817601,17.931,5.773056,3161.390888,62.11,100,1080.9,316.518912,7.162642,77.06,6573,74.7125,464.8826,16.711333,6.073563,1484.463118,30.4492,100,319.32,7.271991,36.4574,69.630556,24,533.9174,19.150667,5.509974,1676.92777,31.6559,100,314.08,7.067221,40.6026,79.794444,24,501.34,574.52,1075.86
20240613,1070.19,11.96,7.643247,19.177167,5.631697,3383.811076,64.8,100,1152,316.18788,6.991822,80.45,7270,79.904861,535.7583,19.168667,5.470994,1684.852702,31.4615,100,314.48,6.834365,39.3017,79.869444,24,534.4317,19.185667,5.792849,1698.958374,33.3419,100,317.9,7.147402,41.1383,79.940278,24,575.06,575.57,1150.63
20240614,1071.9,11.76,7.431406,19.1835,5.535139,3357.010787,63.71,100,1153.9,313.183206,6.873963,79.12,7249,79.93125,537.1848,19.174333,5.334388,1670.000106,30.685,100,310.88,6.613911,38.0452,79.893056,24,534.7102,19.192667,5.735976,1687.010681,33.0266,100,315.5,7.132898,41.0698,79.969444,24,575.23,575.78,1151.01
20240615,1070.36,12.1,7.557333,19.1835,5.642001,3340.023157,64.94,100,1152,312.046709,7.00689,80.65,7154,79.93125,536.8013,19.197667,5.255934,1654.206886,30.2705,100,308.16,6.794003,39.1287,79.990278,24,533.5537,19.169333,6.029439,1685.816271,34.6741,100,315.96,7.220961,41.5263,79.872222,24,575.93,575.08,1151.01
20240616,1070.47,11.3,7.412247,19.15,5.577894,3332.170835,64.09,100,1152,311.281104,6.835509,78.54,7066,79.791667,536.2333,19.149333,5.179919,1647.898554,29.7576,100,307.31,6.657621,38.2467,79.788889,24,534.2317,19.150667,5.976624,1684.272281,34.3369,100,315.27,7.012515,40.2883,79.794444,24,574.48,574.52,1149
20240617,1065.68,11.8,7.46671,19.0925,5.665401,3310.697147,64.9,100,1152,310.665223,6.971324,79.86,6848,79.552083,535.4197,19.146667,5.184627,1641.5968,29.7805,100,306.6,6.786264,38.9803,79.777778,24,530.2603,19.038333,6.148437,1669.100346,35.1168,100,314.77,7.159188,40.8897,79.326389,24,574.4,571.15,1145.55
20240618,1063.15,12.17,7.458342,19.041,5.601071,3289.741295,63.99,100,1152,309.43341,6.942037,79.31,6898,79.3375,535.5031,19.14,5.175967,1634.301911,29.7204,100,305.19,6.739272,38.6969,79.75,24,527.6469,18.942,6.029933,1655.439384,34.2657,100,313.74,7.146922,40.6131,78.925,24,574.2,568.26,1142.46
20240619,951.72,13.18,7.942065,17.141833,5.886185,2940.384772,60.54,100,1043.3,308.954816,7.465168,76.78,6142,71.424306,431.0283,15.557333,5.702713,1314.420801,26.6157,100,304.95,7.647347,35.6917,64.822222,24,520.6917,18.726333,6.038395,1625.963972,33.9231,100,312.27,7.315598,41.0983,78.026389,24,466.72,561.79,1028.51
20240620,916.36,12.89,7.802782,16.557667,6.155255,2828.43307,61.15,100,997.3,308.659596,7.761762,77.11,5953,68.990278,388.6983,14.125667,6.164854,1186.73478,26.1248,100,305.31,8.276117,35.0717,58.856944,24,527.6567,18.989667,6.148607,1641.698291,35.028,100,311.13,7.378276,42.0333,79.123611,24,423.77,569.69,993.46
20240621,1023.28,12.54,7.640038,18.4075,5.907013,3161.176575,65.24,100,1104,308.925863,7.350265,81.18,7004,76.697917,488.6833,17.622333,5.355704,1488.920278,28.314,100,304.68,7.563641,39.9867,73.426389,24,534.5917,19.192667,6.4137,1672.256297,36.9288,100,312.81,7.153479,41.1883,79.969444,24,528.67,575.78,1104.45
20240622,1024.49,13.01,7.998043,18.439667,5.93467,3191.218777,65.66,100,1104,311.493404,7.401616,81.89,6852,76.831944,486.9026,17.644,5.704753,1499.124415,30.1964,100,307.89,8.013565,42.4174,73.516667,24,537.5824,19.235333,6.145392,1692.094362,35.4626,100,314.76,6.84116,39.4776,80.147222,24,529.32,577.06,1106.38
20240623,1024.71,12.46,7.849862,18.411167,5.840658,3202.577101,64.52,100,1104,312.534971,7.239266,79.97,6867,76.713194,487.3027,17.637667,5.687752,1510.297258,30.0956,100,309.93,7.904919,41.8273,73.490278,24,537.4023,19.184667,5.981183,1692.279843,34.4241,100,314.9,6.62642,38.1377,79.936111,24,529.13,575.54,1104.67
20240624,1022.62,13.15,7.953424,18.395,5.851228,3195.400873,64.58,100,1104,312.471971,7.347105,81.09,6621,76.645833,486.3486,17.632,5.695818,1506.805233,30.1286,100,309.82,8.055694,42.6114,73.466667,24,536.2664,19.158,5.994154,1688.59564,34.4508,100,314.88,6.694088,38.4736,79.825,24,528.96,574.74,1103.7
20240625,893.97,12.99,7.964146,16.108167,5.830376,2806.92488,56.35,100,965.5,313.984237,7.50344,72.52,6643,67.117361,469.2391,16.963333,5.795186,1452.670406,29.4917,100,309.58,7.793456,39.6609,70.680556,24,424.7309,15.253,5.87008,1354.254475,26.8609,100,318.85,7.180904,32.8591,63.554167,24,508.9,457.59,966.49
20240626,896.61,11.51,7.55457,16.147333,5.973122,2818.618264,57.87,100,966.5,314.363911,7.454275,72.22,6009,67.280556,467.7148,16.945333,5.507652,1449.027222,27.9987,100,309.81,7.995358,40.6452,70.605556,24,428.8952,15.349333,6.487122,1369.591042,29.8719,100,319.33,6.859104,31.5848,63.955556,24,508.36,460.48,968.84
