period_id,邵武_厂级_上网电量,邵武_厂级_供电煤耗,邵武_厂级_利用小时,邵武_厂级_发电厂用电率,邵武_厂级_发电标煤量,邵武_厂级_发电用厂用电量,邵武_厂级_发电耗煤量,邵武_厂级_开机率,邵武_厂级_综合厂用电率,邵武_厂级_综合厂用电量,邵武_厂级_耗煤量,邵武_厂级_负荷率,邵武_邵武#3_上网电量,邵武_邵武#3_利用小时,邵武_邵武#3_发电厂用电率,邵武_邵武#3_发电标煤量,邵武_邵武#3_发电用厂用电量,邵武_邵武#3_开机率,邵武_邵武#3_综合厂用电率,邵武_邵武#3_综合厂用电量,邵武_邵武#3_负荷率,邵武_邵武#3_运行小时,邵武_邵武#4_上网电量,邵武_邵武#4_利用小时,邵武_邵武#4_发电厂用电率,邵武_邵武#4_发电标煤量,邵武_邵武#4_发电用厂用电量,邵武_邵武#4_开机率,邵武_邵武#4_综合厂用电率,邵武_邵武#4_综合厂用电量,邵武_邵武#4_负荷率,邵武_邵武#4_运行小时,发电量3,发电量4,总发电量
20241018,2527.54,282.302888,20.189394,4.945591,7151.296749,131.8,11514,100,5.157974,137.46,11514,84.122475,1264.35,20.121212,4.674699,3578.86911,62.08,100,4.792922,63.65,83.838384,24,1263.19,20.257576,5.21466,3572.427639,69.72,100,5.520568,73.81,84.406566,24,1328,1337,2665
20241019,2273.634,282.951097,18.19697,5.077435,6451.3982,121.96,9876,100,5.34388,128.36,9876,75.820707,1124.058605,17.939394,4.942568,3191.20238,58.52,100,5.062618,59.941395,74.747475,24,1149.575395,18.454545,5.208539,3260.19582,63.44,100,5.617784,68.424605,76.893939,24,1184,1218,2402
20241020,1047.816,292.083251,8.537879,6.811003,3067.575133,76.76,5306,100,7.026619,79.19,5306,35.574495,525.392938,8.530303,6.536412,1536.196411,36.8,100,6.679762,37.607062,35.542929,24,522.423062,8.545455,7.085106,1531.378722,39.96,100,7.371798,41.576938,35.606061,24,563,564,1127
20241021,1606.31,285.44795,12.856061,5.164408,4593.885133,87.64,7768,100,5.344137,90.69,7768,53.566919,802.11,12.818182,5.106383,2294.275233,43.2,100,5.187943,43.89,53.409091,24,804.2,12.893939,5.222092,2299.6099,44.44,100,5.499412,46.8,53.724747,24,846,851,1697
20241022,1500.85,285.709598,12.037879,5.331655,4297.872336,84.72,6982,100,5.547514,88.15,6982,50.157828,785.68,12.575758,5.156627,2247.909048,42.8,100,5.339759,44.32,52.39899,24,715.17,11.5,5.523057,2049.963288,41.92,100,5.774704,43.83,47.916667,24,830,759,1589
20241023,1509.49,286.2761,12.098485,5.257358,4331.471896,83.96,6067,100,5.479649,87.51,6067,50.410354,708.85,11.393939,5.420213,2040.92092,40.76,100,5.738032,43.15,47.474747,24,800.64,12.80303,5.112426,2290.550976,43.2,100,5.249704,44.36,53.34596,24,752,845,1597
20241024,1312.97,287.744278,10.560606,5.618364,3785.793921,78.32,5528,100,5.812769,81.03,5528,44.002525,679.29,10.893939,5.4242,1956.423129,39,100,5.522949,39.71,45.391414,24,633.68,10.227273,5.825185,1829.370792,39.32,100,6.121481,41.32,42.613636,24,719,675,1394
20241025,1606.7,285.051258,12.848485,4.997642,4592.85989,84.76,7529,100,5.26533,89.3,7529,53.535354,851.85,13.590909,4.820513,2433.309525,43.24,100,5.033445,45.15,56.628788,24,754.85,12.106061,5.196496,2159.550365,41.52,100,5.525657,44.15,50.441919,24,897,799,1696
20241026,2161.23,283.189781,17.212121,4.549296,6141.36686,103.36,8612,97.916667,4.87544,110.77,8612,73.243069,882.04,14.030303,4.643629,2517.165752,43,95.833333,4.7473,43.96,61.001318,23,1279.19,20.393939,4.484398,3624.201108,60.36,100,4.963596,66.81,84.974747,24,926,1346,2272
20241027,1247.66,277.942505,10.128788,4.903515,3533.872184,65.56,5540,50,6.682124,89.34,5540,84.406566,0,0,0,0,0,0,0,0,0,0,1247.66,20.257576,4.903515,3533.872184,65.56,100,6.682124,89.34,84.406566,24,0,1337,1337
20241028,879.68,279.166154,7.189394,5.374078,2506.912064,51,4095,50,7.304531,69.32,4095,59.911616,0,0,0,0,0,0,0,0,0,0,879.68,14.378788,5.374078,2506.912064,51,100,7.304531,69.32,59.911616,24,0,949,949
20241029,985.743,279.900633,7.977273,4.862298,2804.044538,51.2,4347,50,6.387464,67.26,4347,66.477273,0,0,0,0,0,0,0,0,0,0,985.743,15.954545,4.862298,2804.044538,51.2,100,6.387179,67.257,66.477273,24,0,1053,1053
20241030,749.001,283.164426,6.106061,5.409429,2158.845582,43.6,4116,50,7.07196,57,4116,50.883838,0,0,0,0,0,0,0,0,0,0,749.001,12.212121,5.409429,2158.845582,43.6,100,7.071836,56.999,50.883838,24,0,806,806
20241031,1039.63,281.353057,8.363636,4.757246,2958.371128,52.52,4401,50,5.830616,64.37,4401,69.69697,0,0,0,0,0,0,0,0,0,0,1039.63,16.727273,4.757246,2958.371128,52.52,100,5.830616,64.37,69.69697,24,0,1104,1104
20241101,1155.56,281.241222,9.25,4.478296,3280.172616,54.68,5329,50,5.359541,65.44,5329,77.083333,0,0,0,0,0,0,0,0,0,0,1155.56,18.5,4.478296,3280.172616,54.68,100,5.359541,65.44,77.083333,24,0,1221,1221
20241102,1112.23,282.018829,8.878788,4.412969,3159.400538,51.72,4892,50,5.099829,59.77,4892,73.989899,0,0,0,0,0,0,0,0,0,0,1112.23,17.757576,4.412969,3159.400538,51.72,100,5.099829,59.77,73.989899,24,0,1172,1172
20241103,1077.55,282.297222,8.606061,4.408451,3065.521995,50.08,4396,50,5.145246,58.45,4396,71.717172,0,0,0,0,0,0,0,0,0,0,1077.55,17.212121,4.408451,3065.521995,50.08,100,5.145246,58.45,71.717172,24,0,1136,1136
20241104,1100.06,281.959573,8.780303,4.327869,3126.480526,50.16,4721,50,5.085418,58.94,4721,73.169192,0,0,0,0,0,0,0,0,0,0,1100.06,17.560606,4.327869,3126.480526,50.16,100,5.085418,58.94,73.169192,24,0,1159,1159
20241105,1062.6,282.045454,8.492424,4.431757,3021.60936,49.68,4585,50,5.209634,58.4,4585,70.770202,0,0,0,0,0,0,0,0,0,0,1062.6,16.984848,4.431757,3021.60936,49.68,100,5.209634,58.4,70.770202,24,0,1121,1121
20241106,886.97,282.713507,7.113636,4.736954,2528.928864,44.48,4220,50,5.541001,52.03,4220,59.280303,0,0,0,0,0,0,0,0,0,0,886.97,14.227273,4.736954,2528.928864,44.48,100,5.541001,52.03,59.280303,24,0,939,939
20241107,811.83,283.967905,6.530303,5.053364,2324.106924,43.56,3758,50,5.820186,50.17,3758,54.419192,0,0,0,0,0,0,0,0,0,0,811.83,13.060606,5.053364,2324.106924,43.56,100,5.820186,50.17,54.419192,24,0,862,862
20241108,1030.062,282.210943,8.219697,4.353917,2928.672278,47.24,4580,50,5.063594,54.94,4580,68.497475,0,0,0,0,0,0,0,0,0,0,1030.062,16.439394,4.353917,2928.672278,47.24,100,5.06341,54.938,68.497475,24,0,1085,1085
20241109,1136.355,281.773835,9.045455,4.207705,3222.816416,50.24,5260,50,4.827471,57.64,5260,75.378788,0,0,0,0,0,0,0,0,0,0,1136.355,18.090909,4.207705,3222.816416,50.24,100,4.827889,57.645,75.378788,24,0,1194,1194
20241110,1260.83,280.755718,10.05303,4.274303,3566.383738,56.72,5764,50,4.986436,66.17,5764,83.775253,0,0,0,0,0,0,0,0,0,0,1260.83,20.106061,4.274303,3566.383738,56.72,100,4.986436,66.17,83.775253,24,0,1327,1327
20241111,1083.65,281.940955,8.636364,4.326316,3075.073605,49.32,5020,50,4.942982,56.35,5020,71.969697,0,0,0,0,0,0,0,0,0,0,1083.65,17.272727,4.326316,3075.073605,49.32,100,4.942982,56.35,71.969697,24,0,1140,1140
20241112,1096.26,281.80375,8.75,4.457143,3109.760742,51.48,4597,50,5.085714,58.74,4597,72.916667,0,0,0,0,0,0,0,0,0,0,1096.26,17.5,4.457143,3109.760742,51.48,100,5.085714,58.74,72.916667,24,0,1155,1155
20241113,1119.29,281.739773,8.916667,4.271878,3174.418369,50.28,4872,50,4.903144,57.71,4872,74.305556,0,0,0,0,0,0,0,0,0,0,1119.29,17.833333,4.271878,3174.418369,50.28,100,4.903144,57.71,74.305556,24,0,1177,1177
20241114,1266.31,280.950351,10.068182,4.174567,3577.958905,55.48,5427,50,4.717081,62.69,5427,83.901515,0,0,0,0,0,0,0,0,0,0,1266.31,20.136364,4.174567,3577.958905,55.48,100,4.717081,62.69,83.901515,24,0,1329,1329
20241115,1352.01,280.173076,10.765152,4.261787,3811.586592,60.56,5754,50,4.855032,68.99,5754,89.709596,0,0,0,0,0,0,0,0,0,0,1352.01,21.530303,4.261787,3811.586592,60.56,100,4.855032,68.99,89.709596,24,0,1421,1421
20241116,1045.24,281.955955,8.340909,4.494096,2964.82326,49.48,283.65,50,5.064487,55.76,283.65,69.507576,0,0,0,0,0,0,0,0,0,0,1045.24,16.681818,4.494096,2964.82326,49.48,100,5.064487,55.76,69.507576,24,0,1101,1101
20241117,859.78,283.161018,6.893939,4.848352,2451.834626,44.12,4001,50,5.518681,50.22,4001,57.449495,0,0,0,0,0,0,0,0,0,0,859.78,13.787879,4.848352,2451.834626,44.12,100,5.518681,50.22,57.449495,24,0,910,910
20241118,918.852,283.229974,7.356061,4.675592,2621.576641,45.4,4392,50,5.370752,52.15,4392,61.300505,0,0,0,0,0,0,0,0,0,0,918.852,14.712121,4.675592,2621.576641,45.4,100,5.370546,52.148,61.300505,24,0,971,971
20241119,1009.437,282.06963,8.045455,4.40678,2863.570882,46.8,4773,50,4.949153,52.56,4773,67.045455,0,0,0,0,0,0,0,0,0,0,1009.437,16.090909,4.40678,2863.570882,46.8,100,4.949435,52.563,67.045455,24,0,1062,1062
20241120,968.22,282.255158,7.727273,4.415686,2751.874884,45.04,4013,50,5.076471,51.78,4013,64.393939,0,0,0,0,0,0,0,0,0,0,968.22,15.454545,4.415686,2751.874884,45.04,100,5.076471,51.78,64.393939,24,0,1020,1020
20241121,1133.62,282.023991,9.015152,4.117647,3217.893732,49,4756,50,4.737815,56.38,4756,75.126263,0,0,0,0,0,0,0,0,0,0,1133.62,18.030303,4.117647,3217.893732,49,100,4.737815,56.38,75.126263,24,0,1190,1190
20241122,1054.45,282.294249,8.401515,4.367899,2993.899885,48.44,4169,50,4.918846,54.55,4169,70.012626,0,0,0,0,0,0,0,0,0,0,1054.45,16.80303,4.367899,2993.899885,48.44,100,4.918846,54.55,70.012626,24,0,1109,1109
20241123,1026.76,279.798897,8.257576,4.370642,2916.51178,47.64,4275,50,5.801835,63.24,4275,68.813131,0,0,0,0,0,0,0,0,0,0,1026.76,16.515152,4.370642,2916.51178,47.64,100,5.801835,63.24,68.813131,24,0,1090,1090
20241124,984.75,281.654435,7.878788,4.45,2798.85645,46.28,4119,50,5.3125,55.25,4119,65.656566,0,0,0,0,0,0,0,0,0,0,984.75,15.757576,4.45,2798.85645,46.28,100,5.3125,55.25,65.656566,24,0,1040,1040
20241125,1270.76,279.507391,10.121212,3.943114,3586.974252,52.68,5126,50,4.883234,65.24,5126,84.343434,0,0,0,0,0,0,0,0,0,0,1270.76,20.242424,3.943114,3586.974252,52.68,100,4.883234,65.24,84.343434,24,0,1336,1336
20241126,1247.27,278.252783,9.977273,3.92407,3520.78811,51.68,5051,50,5.294609,69.73,5051,83.143939,0,0,0,0,0,0,0,0,0,0,1247.268,19.954545,3.92407,3520.78811,51.68,100,5.294761,69.732,83.143939,24,0,1317,1317
20241127,1210.54,277.244254,9.780303,4.130132,3431.396684,53.32,6040,50,6.232378,80.46,6040,81.502525,0,0,0,0,0,0,0,0,0,0,1210.54,19.560606,4.130132,3431.396684,53.32,100,6.232378,80.46,81.502525,24,0,1291,1291
20241128,1437.117,285.573383,11.621212,4.054759,4203.069054,62.2,6383,61.041667,6.315515,96.88,6383,79.32568,173.460011,2.818182,4.473118,633.111695,8.32,22.083333,6.74193,12.539989,53.173242,5.3,1263.656989,20.424242,3.997033,3569.95736,53.88,100,6.2569,84.343011,85.10101,24,186,1348,1534
20241129,2370.06,282.592789,18.795455,4.182185,6717.908814,103.76,9644,100,4.471584,110.94,9644,78.314394,1180.795197,18.757576,4.336026,3350.624451,53.68,100,4.620743,57.204803,78.156566,24,1189.264803,18.833333,4.028962,3367.284363,50.08,100,4.323025,53.735197,78.472222,24,1238,1243,2481
20241130,2570.89,281.252417,20.356061,4.043171,7251.699831,108.64,8379,100,4.321176,116.11,8379,84.816919,1279.45,20.272727,4.116592,3609.968175,55.08,100,4.375934,58.55,84.469697,24,1291.44,20.439394,3.970348,3641.731656,53.56,100,4.266864,57.56,85.164141,24,1338,1349,2687
20241201,2605.78,280.966801,20.643939,4.140917,7339.302399,112.84,11363,100,4.375046,119.22,11363,86.016414,1317.41,20.893939,4.269761,3710.221783,58.88,100,4.46628,61.59,87.058081,24,1288.37,20.393939,4.008915,3629.080616,53.96,100,4.281575,57.63,84.974747,24,1379,1346,2725
20241202,2600.6,280.88371,20.628788,4.198311,7327.357159,114.32,10092,100,4.495042,122.4,10092,85.953283,1344.11,21.333333,4.238636,3783.804061,59.68,100,4.537642,63.89,88.888889,24,1256.49,19.924242,4.155133,3543.553098,54.64,100,4.44943,58.51,83.017677,24,1408,1315,2723
20241203,2229.08,282.978734,17.681818,4.222793,6325.819806,98.56,9090,100,4.494859,104.91,9090,73.674242,1125.38,17.863636,4.268024,3193.490826,50.32,100,4.547922,53.62,74.431818,24,1103.71,17.5,4.176623,3132.32898,48.24,100,4.440693,51.29,72.916667,24,1179,1155,2334
20241204,2192.72,283.191326,17.393939,4.283972,6223.525848,98.36,8408,100,4.498258,103.28,8408,72.474747,1140.94,18.106061,4.304603,3237.41725,51.44,100,4.523849,54.06,75.441919,24,1051.78,16.681818,4.26158,2986.108598,46.92,100,4.470481,49.22,69.507576,24,1195,1101,2296
20241205,2416.85,281.941555,19.151515,4.151899,6831.556652,104.96,10063,100,4.396756,111.15,10063,79.79798,1237.88,19.621212,4.213127,3498.372668,54.56,100,4.410811,57.12,81.755051,24,1178.97,18.681818,4.087591,3333.183984,50.4,100,4.381995,54.03,77.840909,24,1295,1233,2528
20241206,2277.56,282.236739,18.068182,4.234801,6446.287128,101,9347,100,4.504822,107.44,9347,75.284091,1140.24,18.090909,4.211055,3225.396888,50.28,100,4.502513,53.76,75.378788,24,1137.32,18.045455,4.258606,3220.89024,50.72,100,4.507137,53.68,75.189394,24,1194,1191,2385
20241207,2126.09,283.037462,16.901515,4.467952,6032.434042,99.68,8520,100,4.702376,104.91,8520,70.42298,1147.72,18.227273,4.359102,3247.014652,52.44,100,4.595179,55.28,75.94697,24,978.37,15.575758,4.595331,2785.41939,47.24,100,4.827821,49.63,64.89899,24,1203,1028,2231
20241208,1801.008,284.679699,14.348485,4.707497,5138.013073,89.16,7881,100,4.909715,92.99,7881,59.785354,898.606581,14.30303,4.635593,2561.837502,43.76,100,4.808625,45.393419,59.59596,24,902.401419,14.393939,4.778947,2576.175571,45.4,100,5.010377,47.598581,59.974747,24,944,950,1894
20241209,2170.41,282.655668,17.234848,4.341099,6151.265714,98.76,8555,100,4.597363,104.59,8555,71.811869,1083.829791,17.212121,4.34507,3072.440692,49.36,100,4.592448,52.170209,71.717172,24,1086.580209,17.257576,4.337138,3078.825022,49.4,100,4.602264,52.419791,71.906566,24,1136,1139,2275
20241210,2605.05,280.941379,20.681818,4.309158,7339.200204,117.64,11004,100,4.576923,124.95,11004,86.174242,1314.46,20.893939,4.411893,3702.83382,60.84,100,4.680203,64.54,87.058081,24,1290.59,20.469697,4.204293,3636.366384,56.8,100,4.471503,60.41,85.290404,24,1379,1351,2730
20241211,2569.61,281.189846,20.401515,4.353509,7242.775585,117.24,10795,100,4.581879,123.39,10795,85.006313,1314.09,20.878788,4.4209,3702.711393,60.92,100,4.637881,63.91,86.994949,24,1255.52,19.924242,4.28289,3540.064192,56.32,100,4.523194,59.48,83.017677,24,1378,1315,2693
20241212,2159.85,282.675755,17.181818,4.504409,6122.304565,102.16,7866,100,4.768519,108.15,7866,71.590909,1086.17,17.272727,4.519298,3078.314397,51.52,100,4.72193,53.83,71.969697,24,1073.68,17.090909,4.489362,3043.990168,50.64,100,4.815603,54.32,71.212121,24,1140,1128,2268
20241213,2380.06,282.412248,18.901515,4.352705,6739.485888,108.6,10368,100,4.606814,114.94,10368,78.756313,1200.04,19.075758,4.393963,3397.433244,55.32,100,4.683082,58.96,79.482323,24,1180.02,18.727273,4.31068,3342.052644,53.28,100,4.529126,55.98,78.030303,24,1259,1236,2495
20241214,1462.07,286.725287,11.734848,5.332473,4204.539602,82.6,6510,100,5.612008,86.93,6510,48.895202,727.13,11.666667,5.283117,2091.807584,40.68,100,5.567532,42.87,48.611111,24,734.94,11.80303,5.381258,2112.732018,41.92,100,5.655969,44.06,49.179293,24,770,779,1549
20241215,1812.3,284.667989,14.44697,4.721552,5172.303496,90.04,7413,100,4.965915,94.7,7413,60.195707,905.27,14.424242,4.768908,2584.002688,45.4,100,4.908613,46.73,60.10101,24,907.03,14.469697,4.674346,2588.300808,44.64,100,5.023037,47.97,60.290404,24,952,955,1907
20241216,2285.84,282.932173,18.159091,4.370463,6485.484452,104.76,9466,100,4.637463,111.16,9466,75.662879,1213.19,19.272727,4.352201,3435.511442,55.36,100,4.623428,58.81,80.30303,24,1072.65,17.045455,4.391111,3049.97301,49.4,100,4.653333,52.35,71.022727,24,1272,1125,2397
20241217,2224.3,283.299463,17.674242,4.402915,6318.371265,102.72,9166,100,4.659666,108.71,9166,73.642677,1197.45,19.015152,4.315538,3397.524885,54.16,100,4.585657,57.55,79.229798,24,1026.84,16.333333,4.504638,2920.84638,48.56,100,4.745826,51.16,68.055556,24,1255,1078,2333
20241218,2056.692,283.487924,16.356061,4.494673,5845.407592,97.04,9213,100,4.738768,102.31,9213,68.150253,929.944685,14.818182,4.695297,2653.783148,45.92,100,4.913631,48.055315,61.742424,24,1126.747315,17.893939,4.328535,3191.624444,51.12,100,4.593792,54.252685,74.558081,24,978,1181,2159
20241219,2026.629,283.99294,16.136364,4.57277,5772.440505,97.4,8282,100,4.853052,103.37,8282,67.234848,1020.189836,16.257576,4.633737,2905.296615,49.72,100,4.92173,52.810164,67.739899,24,1006.439164,16.015152,4.51088,2867.14389,47.68,100,4.783428,50.560836,66.729798,24,1073,1057,2130
20241220,2066.85,283.685647,16.454545,4.55709,5880.860207,98.98,10231,100,4.84116,105.15,10231,68.560606,1093.79,17.409091,4.546562,3108.223043,52.24,100,4.805048,55.21,72.537879,24,973.06,15.5,4.57087,2772.637164,46.76,100,4.88172,49.94,64.583333,24,1149,1023,2172
20241221,1824.73,285.584218,14.537879,4.694112,5223.106878,90.08,9644,100,4.912454,94.27,9644,60.574495,911.68,14.530303,4.738269,2609.775168,45.44,100,4.934307,47.32,60.542929,24,913.05,14.545455,4.65,2613.33171,44.64,100,4.890625,46.95,60.606061,24,959,960,1919
20241222,1385.4,288.068441,11.128788,5.45405,4000.924962,80.12,6437,100,5.690265,83.59,6437,46.369949,689.82,11.090909,5.557377,1992.20016,40.68,100,5.762295,42.18,46.212121,24,695.59,11.166667,5.351425,2008.724802,39.44,100,5.618725,41.41,46.527778,24,732,737,1469
20241223,1781.57,285.602405,14.212121,4.733475,5104.286188,88.8,9745,100,5.033582,94.43,9745,59.217172,893.92,14.272727,4.819533,2560.991408,45.4,100,5.104034,48.08,59.469697,24,887.65,14.151515,4.646681,2543.29478,43.4,100,4.962527,46.35,58.964646,24,942,934,1876
20241224,1816.95,285.622034,14.5,4.808777,5203.919211,92.04,9326,100,5.070533,97.05,9326,60.416667,917.58,14.666667,4.942149,2627.673846,47.84,100,5.208678,50.42,61.111111,24,899.37,14.333333,4.672304,2576.245365,44.2,100,4.929175,46.63,59.722222,24,968,946,1914
20241225,2131.24,283.620555,16.954545,4.521895,6060.40402,101.2,11299,100,4.770331,106.76,11299,70.643939,1101.9,17.530303,4.553155,3130.38771,52.68,100,4.762316,55.1,73.042929,24,1029.34,16.378788,4.488437,2930.01631,48.52,100,4.778908,51.66,68.244949,24,1157,1081,2238
20241226,1796.36,285.620647,14.325758,4.782655,5142.771117,90.44,10017,100,5.005288,94.65,10017,59.690657,898.04,14.333333,4.803383,2568.663812,45.44,100,5.069767,47.96,59.722222,24,898.31,14.318182,4.761905,2574.107305,45,100,4.940741,46.69,59.659091,24,946,945,1891
20241227,1741.74,285.744175,13.901515,4.791281,4992.17934,87.92,8241,100,5.082289,93.26,8241,57.92298,885.42,14.136364,4.823151,2535.311628,45,100,5.099678,47.58,58.901515,24,856.32,13.666667,4.758315,2456.867712,42.92,100,5.064302,45.68,56.944444,24,933,902,1835
20241228,1909.578,286.048036,15.219697,4.696864,5476.790125,94.36,9337,100,4.948731,99.42,9337,63.415404,1100.08238,17.469697,4.39549,3128.52428,50.68,100,4.589559,52.91762,72.790404,24,809.49562,12.969697,5.102804,2348.265844,43.68,100,5.432755,46.50438,54.040404,24,1153,856,2009
20241229,2025.18,284.272456,16.128788,4.633161,5771.75424,98.64,8832,100,4.876468,103.82,8832,67.203283,1134.15,18.030303,4.403361,3225.636015,52.4,100,4.693277,55.85,75.126263,24,891.03,14.227273,4.924388,2546.118225,46.24,100,5.108626,47.97,59.280303,24,1190,939,2129
20241230,2479.23,282.578304,19.659091,4.195761,7025.235723,108.88,10700,100,4.461272,115.77,10700,81.912879,1255.98,19.909091,4.222222,3557.688948,55.48,100,4.415525,58.02,82.954545,24,1223.25,19.409091,4.168618,3467.546775,53.4,100,4.508197,57.75,80.871212,24,1314,1281,2595
20241231,2203.67,283.245138,17.507576,4.245781,6267.875012,98.12,9296,100,4.64431,107.33,9296,72.948232,1139.95,18.106061,4.210879,3238.82594,50.32,100,4.606695,55.05,75.441919,24,1063.72,16.909091,4.283154,3029.049072,47.8,100,4.684588,52.28,70.454545,24,1195,1116,2311
20250101,689.5,279.776469,5.689394,5.198402,1991.89655,39.04,2682,50,8.189081,61.5,2682,47.411616,689.5,11.378788,5.198402,1991.89655,39.04,100,8.189081,61.5,47.411616,24,0,0,0,0,0,0,0,0,0,0,751,0,751
20250102,858.46,280.328246,6.962121,4.531012,2459.4879,41.64,3784,50,6.587595,60.54,3784,58.017677,858.46,13.924242,4.531012,2459.4879,41.64,100,6.587595,60.54,58.017677,24,0,0,0,0,0,0,0,0,0,0,919,0,919
20250103,815.07,283.038868,6.575758,4.654378,2342.429673,40.4,3532,50,6.097926,52.93,3532,54.79798,815.07,13.151515,4.654378,2342.429673,40.4,100,6.097926,52.93,54.79798,24,0,0,0,0,0,0,0,0,0,0,868,0,868
20250104,1006.3,282.93883,8.045455,4.440678,2871.37642,47.16,4437,50,5.244821,55.7,4437,67.045455,1006.3,16.090909,4.440678,2871.37642,47.16,100,5.244821,55.7,67.045455,24,0,0,0,0,0,0,0,0,0,0,1062,0,1062
20250105,1155.33,282.037844,9.204545,4.276543,3280.212936,51.96,5147,50,4.911111,59.67,5147,76.704545,1155.33,18.409091,4.276543,3280.212936,51.96,100,4.911111,59.67,76.704545,24,0,0,0,0,0,0,0,0,0,0,1215,0,1215
20250106,1113.52,282.160277,8.878788,4.249147,3166.402628,49.8,4953,50,4.989761,58.48,4953,73.989899,1113.519,17.757576,4.249147,3166.402628,49.8,100,4.989846,58.481,73.989899,24,0,0,0,0,0,0,0,0,0,0,1172,0,1172
20250107,863.455,284.012297,6.916667,4.665936,2472.043035,42.6,3650,50,5.427163,49.55,3650,57.638889,863.445,13.833333,4.665936,2472.043035,42.6,100,5.427711,49.555,57.638889,24,0,0,0,0,0,0,0,0,0,0,913,0,913
20250108,1075.041,282.36648,8.568182,4.222812,3058.706653,47.76,4702,50,4.947834,55.96,4702,71.401515,1075.041,17.136364,4.222812,3058.706653,47.76,100,4.947745,55.959,71.401515,24,0,0,0,0,0,0,0,0,0,0,1131,0,1131
20250109,962.97,283.316997,7.689394,4.44532,2747.834895,45.12,4286,50,5.126108,52.03,4286,64.078283,962.97,15.378788,4.44532,2747.834895,45.12,100,5.126108,52.03,64.078283,24,0,0,0,0,0,0,0,0,0,0,1015,0,1015
20250110,944.46,283.859462,7.55303,4.445336,2704.272318,44.32,4319,50,5.269809,52.54,4319,62.941919,944.46,15.106061,4.445336,2704.272318,44.32,100,5.269809,52.54,62.941919,24,0,0,0,0,0,0,0,0,0,0,997,0,997
20250111,1054.02,282.843724,8.401515,4.2633,3003.008382,47.28,4022,50,4.957619,54.98,4022,70.012626,1054.02,16.80303,4.2633,3003.008382,47.28,100,4.957619,54.98,70.012626,24,0,0,0,0,0,0,0,0,0,0,1109,0,1109
20250112,1083.19,282.075356,8.643939,4.290973,3080.375722,48.96,4584,50,5.066608,57.81,4584,72.032828,1083.19,17.287879,4.290973,3080.375722,48.96,100,5.066608,57.81,72.032828,24,0,0,0,0,0,0,0,0,0,0,1141,0,1141
20250113,933.97,283.68758,7.462121,4.491371,2668.819275,44.24,4098,50,5.180711,51.03,4098,62.184343,933.97,14.924242,4.491371,2668.819275,44.24,100,5.180711,51.03,62.184343,24,0,0,0,0,0,0,0,0,0,0,985,0,985
20250114,998.15,283.014221,7.984848,4.55408,2847.12306,48,4760,50,5.298861,55.85,4760,66.540404,998.15,15.969697,4.55408,2847.12306,48,100,5.298861,55.85,66.540404,24,0,0,0,0,0,0,0,0,0,0,1054,0,1054
20250115,756.33,284.596671,6.106061,4.997519,2179.213629,40.28,3431,50,6.162531,49.67,3431,50.883838,756.33,12.212121,4.997519,2179.213629,40.28,100,6.162531,49.67,50.883838,24,0,0,0,0,0,0,0,0,0,0,806,0,806
20250116,898.95,284.453436,7.181818,4.611814,2572.25553,43.72,3911,50,5.174051,49.05,3911,59.848485,898.95,14.363636,4.611814,2572.25553,43.72,100,5.174051,49.05,59.848485,24,0,0,0,0,0,0,0,0,0,0,948,0,948
20250117,1017.027,282.852694,8.113636,4.328665,2898.221842,46.36,4435,50,5.039216,53.97,4435,67.613636,1017.027,16.227273,4.328665,2898.221842,46.36,100,5.039496,53.973,67.613636,24,0,0,0,0,0,0,0,0,0,0,1071,0,1071
20250118,971.652,282.973243,7.765152,4.519024,2769.40253,46.32,4262,50,5.204878,53.35,4262,64.709596,971.652,15.530303,4.519024,2769.40253,46.32,100,5.204683,53.348,64.709596,24,0,0,0,0,0,0,0,0,0,0,1025,0,1025
20250119,1049.83,282.816817,8.378788,4.37613,2991.070653,48.4,4918,50,5.078662,56.17,4918,69.823232,1049.83,16.757576,4.37613,2991.070653,48.4,100,5.078662,56.17,69.823232,24,0,0,0,0,0,0,0,0,0,0,1106,0,1106
20250120,756.62,285.943067,6.083333,5.160648,2177.628022,41.44,3561,50,5.775841,46.38,3561,50.694444,756.62,12.166667,5.160648,2177.628022,41.44,100,5.775841,46.38,50.694444,24,0,0,0,0,0,0,0,0,0,0,803,0,803
20250121,719.24,287.696,5.787879,5.52356,2076.589728,42.2,3272,50,5.858639,44.76,3272,48.232323,719.24,11.575758,5.52356,2076.589728,42.2,100,5.858639,44.76,48.232323,24,0,0,0,0,0,0,0,0,0,0,764,0,764
20250122,1082.14,282.868608,8.643939,4.494303,3082.47579,51.28,4788,50,5.158633,58.86,4788,72.032828,1082.14,17.287879,4.494303,3082.47579,51.28,100,5.158633,58.86,72.032828,24,0,0,0,0,0,0,0,0,0,0,1141,0,1141
20250123,939.84,283.668675,7.507576,4.536831,2683.619136,44.96,4337,50,5.162462,51.16,4337,62.563131,939.84,15.015152,4.536831,2683.619136,44.96,100,5.162462,51.16,62.563131,24,0,0,0,0,0,0,0,0,0,0,991,0,991
20250124,731.38,284.376221,5.916667,5.090909,2107.910298,39.76,3291,50,6.353393,49.62,3291,49.305556,731.38,11.833333,5.090909,2107.910298,39.76,100,6.353393,49.62,49.305556,24,0,0,0,0,0,0,0,0,0,0,781,0,781
